method,heldout_run,n,q_template_mse,tail_mse,live10_abs_error_ns,tau_eff_abs_error_ns,timing_abs_error_ns,secondary_abs_error,too_good_trigger_rate,timing_sigma68_ns
sentinel_gbt_rising_edge_ablation,47,415,0.15551597354765231,0.19859095443739566,19.368932038834952,8.411820304825119,0.6185443352261241,0.04410573365900131,0.05542168674698795,0.2200583483060006
sentinel_gbt_rising_edge_ablation,48,670,0.15609382834720922,0.25184327965557624,28.700305810397552,12.464384442391491,0.6306976855289693,0.05764601437594715,0.03134328358208955,0.21274938136126398
sentinel_gbt_rising_edge_ablation,49,662,0.15641408588251066,0.2617991992134799,28.825347758887172,12.518689470626965,0.6918446181464488,0.05131076700742335,0.0513595166163142,0.27006807640560965
sentinel_gbt_rising_edge_ablation,50,677,0.21508900429925654,0.33057378631964457,29.617737003058103,12.862819746889889,0.6256318510208556,0.05558292579182702,0.06942392909896603,0.21075872895622577
sentinel_gbt_rising_edge_ablation,51,584,0.1430548507112837,0.25065117594853,30.74468085106383,13.352245241493591,0.7173655248661718,0.056583353515748745,0.05821917808219178,0.22747709714974834
sentinel_gbt_rising_edge_ablation,52,491,0.15870516337442478,0.2812875345354359,26.40918580375783,11.46936366612972,0.6617152704043825,0.05154030191633149,0.04684317718940937,0.21827554321035453
sentinel_gbt_rising_edge_ablation,53,670,0.18102884365608093,0.30346226808277155,33.90243902439025,14.723642191354147,0.6802810323895867,0.055723462896830354,0.050746268656716415,0.2594853891766155
sentinel_gbt_rising_edge_ablation,54,671,0.19336522369209813,0.3172206249971699,31.02760736196319,13.475118663961325,0.7415534838391155,0.056407037242771255,0.06259314456035768,0.2160876550455702
sentinel_gbt_rising_edge_ablation,55,623,0.1349456572488322,0.2408006132660092,30.75657894736842,13.357412519063828,0.6238001454968586,0.056376867795798584,0.05778491171749599,0.28153596170482653
sentinel_gbt_rising_edge_ablation,56,689,0.1877196866700492,0.3067897830302338,31.770833333333332,13.797897602134563,0.7550715295087527,0.05878419412075526,0.03193033381712627,0.26649848973037904
sentinel_gbt_rising_edge_ablation,57,676,0.18593612374160065,0.2630236691576472,27.857142857142858,12.098203424447728,0.7674323479473952,0.05176599056968887,0.034023668639053255,0.27332763804163634
sentinel_gbt_rising_edge_ablation,58,673,0.11555872528885362,0.26465698860353676,28.819969742813917,12.516353827922762,0.562074007196198,0.05340217509415614,0.02674591381872214,0.19578473498784277
sentinel_gbt_rising_edge_ablation,59,758,0.06838308039565004,0.09905784125420568,20.3315649867374,8.829886482197413,0.5240101620249062,0.040889677447177114,0.08311345646437995,0.23379978185517947
sentinel_gbt_rising_edge_ablation,60,802,0.11672730626347252,0.15131339481867984,22.298994974874372,9.68433046957628,0.5786172248217479,0.03803357117747393,0.05610972568578554,0.21692861099643057
sentinel_gbt_rising_edge_ablation,61,767,0.09507027743384114,0.1296304323101429,24.253632760898284,10.533218874166055,0.6105300542067531,0.04299520142927661,0.04041720990873533,0.2049096867628721
sentinel_gbt_rising_edge_ablation,62,762,0.08061278142150242,0.10851181988718317,21.721854304635762,9.433681461209709,0.517565039263062,0.04020583298546314,0.05643044619422572,0.193319439608822
sentinel_gbt_rising_edge_ablation,63,736,0.08664480709501493,0.11207498328447793,22.45205479452055,9.750803504649722,0.5325433255443545,0.04403359921834536,0.03804347826086957,0.21745909108282652
sentinel_gbt_rising_edge_ablation,65,660,0.10711677588731436,0.1483188647190492,27.2782874617737,11.846809720418978,0.7004602684673206,0.048615582406171316,0.05454545454545454,0.18506846029244975
sentinel_mlp_peak_phase_swapped,44,410,0.5581779815589407,0.799595574065765,31.367088607594937,13.622553495648834,1.7538770857180668,0.07491609224981793,0.041463414634146344,1.5989882252666892
sentinel_mlp_peak_phase_swapped,45,704,0.3911545112863482,0.631491012076511,36.180758017492714,15.713103558073922,2.2302068456142483,0.09088270169803056,0.024147727272727272,2.148850536851908
sentinel_mlp_peak_phase_swapped,46,251,0.035799869012860835,0.04662050918558276,11.224489795918368,4.874733980546703,1.4467820556433217,0.03895163515716864,0.055776892430278883,1.3382029629719812
sentinel_mlp_peak_phase_swapped,47,415,0.280857993862769,0.35586406805587273,20.388349514563107,8.854547689289596,2.5408433575824527,0.06746375608922821,0.007228915662650603,1.6508045917435308
sentinel_mlp_peak_phase_swapped,48,670,0.40069856377211466,0.6614146424867317,36.348228043143294,15.785834866098167,1.877856878752798,0.08814975288951801,0.01791044776119403,1.4158396685450492
sentinel_mlp_peak_phase_swapped,49,662,0.3133239841891754,0.48920714608594196,33.64760432766615,14.612968888769384,1.378316060783193,0.0768705436479622,0.03323262839879154,1.2083530386799957
sentinel_mlp_peak_phase_swapped,50,677,0.5528565894232886,0.9316315853276484,37.08141321044547,16.10425313847081,1.7717899518359372,0.08610340425090256,0.029542097488921712,1.1676731030970202
sentinel_mlp_peak_phase_swapped,51,584,0.3085804668218156,0.5054169979031928,36.06382978723404,15.662322272893867,2.2700380518573606,0.08909469386806548,0.030821917808219176,2.3896242723866328
sentinel_mlp_peak_phase_swapped,52,491,0.43052335654141416,0.7110333317601233,33.82045929018789,14.688038845162168,1.93812835795571,0.07743572773548058,0.05702647657841141,1.9112181496378176
sentinel_mlp_peak_phase_swapped,53,670,0.41205927790072544,0.6810863480427579,38.65853658536585,16.789189117479367,2.307465850382791,0.09468671033798554,0.03134328358208955,1.9802255796431263
sentinel_mlp_peak_phase_swapped,54,671,0.52603114543534,0.9071420470675127,37.38058551617873,16.234182019989042,1.9719549598521309,0.08411310327345176,0.040238450074515646,1.9328058718120245
sentinel_mlp_peak_phase_swapped,55,623,0.34832621375720213,0.580810347615133,37.171052631578945,16.14318304443008,1.962048801375452,0.09096517977251148,0.038523274478330656,1.8718875260744243
sentinel_mlp_peak_phase_swapped,56,689,0.4662166593304435,0.7618778139165959,38.56929955290611,16.75043396670068,2.0812658708090574,0.08848799923947791,0.027576197387518143,1.993836058357563
sentinel_mlp_peak_phase_swapped,57,676,0.42753581896687315,0.5967729316039581,36.504559270516715,15.853728655495607,2.152306176218855,0.07683856892692496,0.03106508875739645,2.073489916649243
sentinel_mlp_peak_phase_swapped,58,673,0.2603443187655111,0.5141207008530096,34.52344931921331,14.993343535600918,1.7569675403472806,0.08004858242644024,0.04606240713224369,1.5011492294402609
sentinel_mlp_peak_phase_swapped,59,758,0.1502750409085446,0.21595352120078448,25.0,10.857362047581294,1.2491957900440396,0.06466408103884683,0.06068601583113457,1.1622873314464008
sentinel_mlp_peak_phase_swapped,60,802,0.2599075392495413,0.3486062960853118,31.884422110552762,13.8472285812871,1.4052147404526503,0.07020114466836368,0.032418952618453865,1.3651928861021365
sentinel_mlp_peak_phase_swapped,61,767,0.2550776134174252,0.34816370658908496,29.788639365918097,12.93704170002421,1.4935578125558557,0.07394397337504666,0.0560625814863103,1.2957588583386246
sentinel_mlp_peak_phase_swapped,62,762,0.17807642954769606,0.24039521425415347,29.09694555112882,12.636642893094617,1.3824833554718572,0.06939156173942121,0.05380577427821522,1.1861363442813138
sentinel_mlp_peak_phase_swapped,63,736,0.21022609261297168,0.2876953648481809,27.54794520547945,11.963920590512867,1.326461828060159,0.06583715229243003,0.07336956521739131,1.2468411555344
sentinel_mlp_peak_phase_swapped,65,660,0.17670642180662866,0.2541969403935869,30.68807339449541,13.327660935471352,1.4092105784180053,0.07017091601340886,0.031818181818181815,1.1508908479812343
sentinel_mlp_rising_edge_ablation,44,410,0.16716813800766064,0.24082732821820618,23.569620253164558,10.236156016504491,0.8492287007887606,0.05455867979537633,0.1073170731707317,0.5815312939038882
sentinel_mlp_rising_edge_ablation,45,704,0.20224535910323752,0.33855005002688465,31.166180758017493,13.535300325206302,0.9764078053193127,0.06401873982592218,0.07102272727272728,0.83682964981568
sentinel_mlp_rising_edge_ablation,46,251,0.030448863346474436,0.04035876009388639,10.16326530612245,4.413850040567742,0.8183022203111309,0.031673213982445304,0.01593625498007968,0.6580011837266819
sentinel_mlp_rising_edge_ablation,47,415,0.2251925076243458,0.29425581269275586,19.12621359223301,8.306409022809767,4.919805059659462,0.059004815386844586,0.007228915662650603,5.902085066283714
sentinel_mlp_rising_edge_ablation,48,670,0.16246327829265864,0.2669065727007897,29.03669724770642,12.610477387374237,0.9105243740044265,0.061412828730057246,0.05522388059701493,0.7300297374313736
sentinel_mlp_rising_edge_ablation,49,662,0.1690704215747343,0.289947627871211,28.948995363214838,12.572388942887025,0.9639270691467948,0.05908353385418845,0.04380664652567976,0.8617365332131915
sentinel_mlp_rising_edge_ablation,50,677,0.22086472214560793,0.3500494738348367,30.382262996941897,13.19484916730522,0.8910514422767133,0.060059883495693814,0.0413589364844904,0.8760276505924187
sentinel_mlp_rising_edge_ablation,51,584,0.15682570343541644,0.2810294575280675,32.02127659574468,13.906663729029658,1.0499396397130825,0.06839383409122089,0.11472602739726027,0.8263847147899018
sentinel_mlp_rising_edge_ablation,52,491,0.1621475766674417,0.3007157497867434,26.659707724425886,11.578163953871663,1.138723304092462,0.057644569034702234,0.08961303462321792,0.7400854909553368
sentinel_mlp_rising_edge_ablation,53,670,0.18988307239666344,0.32859868660290936,32.91158536585366,14.293319915078058,0.8698468420413014,0.060728740156424675,0.06865671641791045,0.7680754556676754
sentinel_mlp_rising_edge_ablation,54,671,0.20578947250084645,0.34724659743027536,33.49693251533742,14.547532952096654,1.0108455165944055,0.06485396194651623,0.10432190760059612,0.8445886570024048
sentinel_mlp_rising_edge_ablation,55,623,0.14053377078818688,0.260404096487556,30.42763157894737,13.214552492121971,0.9052732953280005,0.05820699813535628,0.09470304975922954,0.7821862262820053
sentinel_mlp_rising_edge_ablation,56,689,0.2038618601575561,0.34278008890625705,33.348214285714285,14.482945445612906,1.127746346965942,0.06614340362373004,0.08708272859216255,1.1089284429603925
sentinel_mlp_rising_edge_ablation,57,676,0.2040199029386338,0.2897275154497543,30.972644376899694,13.45124854283932,1.050032330373884,0.06599370035115598,0.03254437869822485,0.8344406668309622
sentinel_mlp_rising_edge_ablation,58,673,0.1178248657384253,0.27348545787199685,29.531013615733738,12.825156258322956,0.955355752651446,0.05576594203758835,0.05200594353640416,1.0615296346773402
sentinel_mlp_rising_edge_ablation,59,758,0.0726251636731564,0.10790042501896807,20.305039787798407,8.818366734666823,0.8788350497954516,0.04257348830420619,0.05013192612137203,0.956422443832322
sentinel_mlp_rising_edge_ablation,60,802,0.11287947492624507,0.15108498954681837,22.223618090452263,9.651594704608698,0.801616951395261,0.04082836889651179,0.04239401496259352,0.7652830845163099
sentinel_mlp_rising_edge_ablation,61,767,0.09987999561019631,0.13660950919620646,24.359313077939234,10.579115252702724,0.7045148095331478,0.04363206240956474,0.03650586701434159,0.6257274549050995
sentinel_mlp_rising_edge_ablation,62,762,0.07893340005652053,0.10680046233647632,21.748344370860927,9.445185950796548,0.816748535169424,0.03967601849542713,0.05380577427821522,0.9386619805869983
sentinel_mlp_rising_edge_ablation,63,736,0.09009395939119454,0.11757103452798134,22.561643835616437,9.798397420474737,0.9163240229553808,0.045235492391668665,0.05434782608695652,0.9161803279522701
sentinel_mlp_rising_edge_ablation,65,660,0.11429405406491036,0.15893502749101707,28.027522935779817,12.172198552426002,0.8109333362712167,0.050881159994804935,0.05606060606060606,0.7537342617902796
sentinel_ridge_peak_phase_swapped,44,410,0.29888514419142304,0.41971051306595436,30.303797468354432,13.16077202122006,1.1228209746344635,0.06903425328987131,0.06585365853658537,0.7892645999418888
sentinel_ridge_peak_phase_swapped,45,704,0.3011919177205347,0.48553524353437516,38.95043731778426,16.915959994832196,1.106939898596063,0.07942819862913847,0.024147727272727272,0.7902313115427166
sentinel_ridge_peak_phase_swapped,46,251,0.05197006956007864,0.07276014798894288,13.306122448979592,5.778775555120819,0.7994729829293031,0.04307408984112961,0.07171314741035857,0.8310904154284822
sentinel_ridge_peak_phase_swapped,47,415,0.20818174956136312,0.2797495112856225,21.893203883495147,9.508097637784784,1.2552741688766658,0.0544915023811929,0.04819277108433735,1.0225926076318579
sentinel_ridge_peak_phase_swapped,48,670,0.23028079187805478,0.36832853666813564,32.99694189602447,14.330389785125645,1.027161795123152,0.07278292775503954,0.016417910447761194,0.6959100295018197
sentinel_ridge_peak_phase_swapped,49,662,0.2284745343764072,0.36780799979555157,32.04018547140649,13.914875749388578,1.22051054590682,0.06841561955171867,0.03927492447129909,0.9390629492316684
sentinel_ridge_peak_phase_swapped,50,677,0.3062768503037731,0.4824208024720359,35.091743119266056,15.240150397063651,1.2503410286592407,0.07304054508035289,0.0413589364844904,0.8069401694135181
sentinel_ridge_peak_phase_swapped,51,584,0.21983924213980865,0.3585336897520526,34.290780141843975,14.892296595760442,1.3704837928591573,0.07385881256022621,0.046232876712328765,0.957596780159473
sentinel_ridge_peak_phase_swapped,52,491,0.22428135754736095,0.39690496297403166,29.331941544885176,12.738700356452375,1.123413785383154,0.06351372187697724,0.054989816700611,0.9198767218832837
sentinel_ridge_peak_phase_swapped,53,670,0.2615776654226351,0.4248862995737109,37.25609756097561,16.180117587980902,1.2341140034297606,0.07275938148638625,0.029850746268656716,0.858371278173415
sentinel_ridge_peak_phase_swapped,54,671,0.26801595135154355,0.4365665618575003,35.76687116564417,15.533354782183789,1.4703969906056713,0.07156515904945342,0.043219076005961254,1.053749863475265
sentinel_ridge_peak_phase_swapped,55,623,0.20339925277003287,0.3635246932185158,35.50986842105263,15.421739908373691,1.2758119263543501,0.07618670443573246,0.03691813804173355,0.9126751305791346
sentinel_ridge_peak_phase_swapped,56,689,0.2589323885396714,0.41882656256862694,35.982142857142854,15.626846089911648,1.2268051401690927,0.0758172995842108,0.033381712626995644,0.8947828234343895
sentinel_ridge_peak_phase_swapped,57,676,0.27694739342172725,0.3839515805222067,33.96656534954408,14.751491900513189,1.1561339367605115,0.06992706390977378,0.019230769230769232,0.8191913017492878
sentinel_ridge_peak_phase_swapped,58,673,0.1727391342429655,0.3614749554361303,33.10136157337367,14.375738674800528,1.0715681121359941,0.06807768902327199,0.03268945022288262,0.7888937289160114
sentinel_ridge_peak_phase_swapped,59,758,0.10125138538875068,0.14840436965262377,23.52785145888594,10.218016059633536,0.6124701225935076,0.051221041353785884,0.029023746701846966,0.6571686600874449
sentinel_ridge_peak_phase_swapped,60,802,0.1764716438352934,0.23247833592840986,28.768844221105528,12.494150295960385,0.7193368610249387,0.05826293784428205,0.02493765586034913,0.6680228848432179
sentinel_ridge_peak_phase_swapped,61,767,0.1395520347018012,0.18334278678626312,26.69749009247028,11.594572627826578,0.8060417165589453,0.0577539486192315,0.03389830508474576,0.7234962432207142
sentinel_ridge_peak_phase_swapped,62,762,0.11791525465500342,0.149328385664124,25.456953642384107,11.055814492954305,0.7193077799648443,0.05711361499014746,0.03280839895013123,0.7937277126410889
sentinel_ridge_peak_phase_swapped,63,736,0.1291372900018891,0.16836465722959065,25.45205479452055,11.053686950359475,0.7161552480584005,0.052720399308546016,0.04076086956521739,0.6537555917259298
sentinel_ridge_peak_phase_swapped,65,660,0.14340253037843834,0.1927207119455322,30.39755351681957,13.201489755713522,1.1629573039144372,0.06243233033893036,0.03939393939393939,0.8698241208061175
sentinel_ridge_rising_edge_ablation,44,410,0.17233820960399304,0.24260935842279302,22.78481012658228,9.895317309188016,0.6437790596238361,0.049821870927571885,0.07317073170731707,0.38535911401499323
sentinel_ridge_rising_edge_ablation,45,704,0.19000214918355646,0.31205077095628697,28.9067055393586,12.554022705745604,0.6207473754358144,0.05419620856050422,0.04261363636363636,0.38937045936066816
sentinel_ridge_rising_edge_ablation,46,251,0.029559245327680207,0.041007131717522065,11.306122448979592,4.910186591314317,0.6863404474679675,0.0378005335711415,0.11553784860557768,0.2498878564387243
sentinel_ridge_rising_edge_ablation,47,415,0.1634058707976953,0.21562766324214883,19.83009708737864,8.612101740654287,0.8472073716394222,0.046642824325294076,0.02650602409638554,0.5196005601715521
sentinel_ridge_rising_edge_ablation,48,670,0.15727560034008373,0.24945097199941096,27.38532110091743,11.893293839277126,0.576816422586067,0.055323279550546195,0.03582089552238806,0.29783188832035506
sentinel_ridge_rising_edge_ablation,49,662,0.15938266916714286,0.2664940139370863,27.094281298299844,11.766896858986096,0.6290966702591568,0.05081268200110567,0.06948640483383686,0.39070051705308817
sentinel_ridge_rising_edge_ablation,50,677,0.2227049986126838,0.34842929119028637,29.03669724770642,12.610477387374237,0.553685105794453,0.0565898843260498,0.06499261447562776,0.35029224638118517
sentinel_ridge_rising_edge_ablation,51,584,0.14579222861389377,0.2597395631658346,28.900709219858157,12.55141853727483,0.6900493604728493,0.05484457110643928,0.09246575342465753,0.40619241722405786
sentinel_ridge_rising_edge_ablation,52,491,0.15986319044976746,0.28320589454306266,25.281837160751564,10.97976237129098,0.6323706957013501,0.05124420981113612,0.09164969450101833,0.37279786141703625
sentinel_ridge_rising_edge_ablation,53,670,0.18563016493359466,0.3151750844897768,31.1890243902439,13.545221188628858,0.6477084948739924,0.05315009724338132,0.04776119402985075,0.37746616440645064
sentinel_ridge_rising_edge_ablation,54,671,0.1976873093759651,0.33586774550773757,31.012269938650306,13.468457705649927,0.7185163261935581,0.05691656953250651,0.08941877794336811,0.34010699071416167
sentinel_ridge_rising_edge_ablation,55,623,0.1377510462423617,0.24661663441436485,29.226973684210527,12.693113393784186,0.5881883726015286,0.055415461716649746,0.07062600321027288,0.3918825267327671
sentinel_ridge_rising_edge_ablation,56,689,0.19188457902359388,0.31585929971646654,31.607142857142858,13.726807731584922,0.6932963408902928,0.05862723907144693,0.05660377358490566,0.40333510897528946
sentinel_ridge_rising_edge_ablation,57,676,0.19366657282729885,0.27064383566680206,28.145896656534955,12.223607606152315,0.6968214456148107,0.051663758777623074,0.042899408284023666,0.36186378067723357
sentinel_ridge_rising_edge_ablation,58,673,0.13384476376675866,0.3142016998207204,30.665658093797276,13.317926094067946,0.530387966650187,0.059441722668707994,0.0014858841010401188,0.36122881793244055
sentinel_ridge_rising_edge_ablation,59,758,0.07593254892662399,0.11636396503841996,21.127320954907162,9.17547890811512,0.41073570245023006,0.045380952853793635,0.027704485488126648,0.34081731585129393
sentinel_ridge_rising_edge_ablation,60,802,0.1276696657750968,0.1737044467081417,23.756281407035175,10.317221925616195,0.48019463152454894,0.04673506054181024,0.012468827930174564,0.33656807426369584
sentinel_ridge_rising_edge_ablation,61,767,0.10556354784687086,0.1485280147627087,24.438573315719946,10.613537536605229,0.5009280119765879,0.04930493345002992,0.02607561929595828,0.33565895949477187
sentinel_ridge_rising_edge_ablation,62,762,0.0923382098009317,0.12708260772881708,22.158940397350992,9.623505539392585,0.3884750409047917,0.04706759538251451,0.026246719160104987,0.3526050798188696
sentinel_ridge_rising_edge_ablation,63,736,0.09367049465136025,0.12533033106185235,22.575342465753426,9.804346659952863,0.43091296948693825,0.04638517493717086,0.014945652173913044,0.3103522266927087
sentinel_ridge_rising_edge_ablation,65,660,0.12417801235201842,0.17702397888072932,28.68501529051988,12.457743853983187,0.6250610564729858,0.05551179907880065,0.02878787878787879,0.37359065378673506
sentinel_run_only_ridge,44,410,0.2078226853189264,0.2739724083126439,25.949367088607595,11.269666935464128,0.691818229983531,0.07319015710939904,0.03170731707317073,0.12752114146101737
sentinel_run_only_ridge,45,704,0.2246318392834788,0.3400632097786339,35.18950437317784,15.282607570181485,0.7170974456777532,0.0841164868292591,0.018465909090909092,0.11926807868553668
sentinel_run_only_ridge,46,251,0.03573610938946209,0.047095714420262544,10.408163265306122,4.52020787287058,0.5474235176843317,0.04937044028092318,0.0,0.1169562620397551
sentinel_run_only_ridge,47,415,0.18033855423119274,0.23069025875402072,19.344660194174757,8.401279176623584,0.6101830547593398,0.06432475767839302,0.014457831325301205,0.11027152022116124
sentinel_run_only_ridge,48,670,0.18637456730876054,0.28288979356037214,32.308868501529055,14.031563306751853,0.6715535509647831,0.08451086080041466,0.010447761194029851,0.11891179027723744
sentinel_run_only_ridge,49,662,0.1867450498483933,0.29111276288973376,31.36012364760433,13.619528651958236,0.7029044071993881,0.07965357333489166,0.03172205438066465,0.12492182911472771
sentinel_run_only_ridge,50,677,0.2448515437562471,0.36579494143249625,33.56269113149847,14.576091556232988,0.6539603892474447,0.08352811006964653,0.014771048744460856,0.1138523211045169
sentinel_run_only_ridge,51,584,0.17079051191397085,0.2732189899006264,33.42198581560284,14.514984013965064,0.7093541238814609,0.08313679819492474,0.032534246575342464,0.12013838013310929
sentinel_run_only_ridge,52,491,0.18961656374810232,0.31205502801687296,28.434237995824635,12.348832658710416,0.6646829510541366,0.07663675710969527,0.03054989816700611,0.11928323862136123
sentinel_run_only_ridge,53,670,0.21889598076828953,0.35063752669456,36.829268292682926,15.994747992046591,0.7110551828809447,0.08570592711836972,0.008955223880597015,0.12072814323744563
sentinel_run_only_ridge,54,671,0.22377122604817568,0.35024625160783224,35.19938650306749,15.286899324662006,0.7803405001870691,0.08345216060393437,0.029806259314456036,0.11727003845292458
sentinel_run_only_ridge,55,623,0.16122972112275002,0.27336240059580835,34.63815789473684,15.043160836977767,0.6304418825798521,0.08598092181208249,0.01765650080256822,0.11606537640830261
sentinel_run_only_ridge,56,689,0.22021818894569994,0.34185350456700225,35.99702380952381,15.63330880541616,0.7584244482613777,0.08880179084530872,0.013062409288824383,0.12532710116109116
sentinel_run_only_ridge,57,676,0.2264871503253663,0.30670368093303246,32.401215805471125,14.071669231272537,0.7837137091033651,0.0809698476295427,0.0073964497041420114,0.12292404478735541
sentinel_run_only_ridge,58,673,0.1341047642193113,0.2828333595166594,31.83055975794251,13.823836458766138,0.6177259395181268,0.07669058264333084,0.04011887072808321,0.11980726679722761
sentinel_run_only_ridge,59,758,0.09961127356378013,0.13871152005730938,23.421750663129973,10.171937069511175,0.5845213521942577,0.06778369933762127,0.051451187335092345,0.1075026157028306
sentinel_run_only_ridge,60,802,0.15979051423159887,0.2058830868312827,27.66331658291457,12.014025743102518,0.639392604760004,0.06990567009915731,0.043640897755610975,0.10398619919898655
sentinel_run_only_ridge,61,767,0.12926084992595724,0.16779269225930046,26.57859973579921,11.542939201972821,0.6794938963717398,0.0696860100330647,0.03780964797913951,0.10703386510632304
sentinel_run_only_ridge,62,762,0.12249073076115397,0.15537779412941283,25.602649006622517,11.11908918568193,0.5954747670270584,0.07191276223091184,0.05643044619422572,0.10108276474150729
sentinel_run_only_ridge,63,736,0.11514892612269664,0.14564680760695564,24.986301369863014,10.851412808103168,0.5744560289737325,0.06927795868166377,0.03125,0.10956614716599505
sentinel_run_only_ridge,65,660,0.12503814478786798,0.16726660023734113,29.984709480122323,13.022193868689248,0.7564901274692525,0.07672961305084929,0.05606060606060606,0.1116558020463822
sentinel_shuffled_current_ridge,44,410,0.08266340804054069,0.12494307685570007,20.70886075949367,8.993743954350885,0.6848312449210958,0.05046590183210028,0.08536585365853659,0.6109294409481171
sentinel_shuffled_current_ridge,45,704,0.10275781634870781,0.19105679842964227,29.081632653061224,12.629992585961915,0.6625287765440733,0.059463280523326674,0.06818181818181818,0.604581725738241
sentinel_shuffled_current_ridge,46,251,0.019481165259630374,0.027755478347934397,9.510204081632653,4.130229154426844,0.4747689852171768,0.028851690065471433,0.06374501992031872,0.5537964018790328
sentinel_shuffled_current_ridge,47,415,0.08638282723565185,0.11867182073424486,16.067961165048544,6.978226869416327,0.45613342183604877,0.03874434500508187,0.06265060240963856,0.40171660634391854
sentinel_shuffled_current_ridge,48,670,0.09766937127359641,0.17694174757750203,27.079510703363916,11.760482071110992,0.6595973984552386,0.05863386641247496,0.025373134328358207,0.5713097815676447
sentinel_shuffled_current_ridge,49,662,0.09857662459218734,0.18294910043583218,26.27511591962906,11.411137855263185,0.7053806122918282,0.04995458118649569,0.04380664652567976,0.6709078462561618
sentinel_shuffled_current_ridge,50,677,0.13070309962165494,0.23286858808603697,29.08256880733945,12.630399152599159,0.6399416771436971,0.059839453775910476,0.060561299852289516,0.5778306575942302
sentinel_shuffled_current_ridge,51,584,0.09864491242941327,0.18800491866464727,28.918439716312058,12.559118794046165,0.7584468422890861,0.05970813159335616,0.0702054794520548,0.6578875552571225
sentinel_shuffled_current_ridge,52,491,0.08520847509990714,0.17591044090436364,24.44676409185804,10.617094745484506,0.7086330727097209,0.05315133006712366,0.07535641547861507,0.6587308990534145
sentinel_shuffled_current_ridge,53,670,0.11661265756756051,0.2255611792081606,32.14939024390244,13.962302779481067,0.7213966950901828,0.06110576535144316,0.041791044776119404,0.7344028390630125
sentinel_shuffled_current_ridge,54,671,0.11473292960964522,0.21835487457307318,30.950920245398773,13.441813872404325,0.8063753468154827,0.06205502808295251,0.07898658718330849,0.7325591863795156
sentinel_shuffled_current_ridge,55,623,0.0978727238122896,0.19627627257466967,29.75328947368421,12.921689436891159,0.6766363955366637,0.06175546631631414,0.056179775280898875,0.6213569613292621
sentinel_shuffled_current_ridge,56,689,0.12182625132579135,0.222349596638093,32.157738095238095,13.96592820525189,0.8139411150550115,0.06500624805166082,0.05805515239477504,0.735156900547383
sentinel_shuffled_current_ridge,57,676,0.11277959034335094,0.169944445472397,27.340425531914892,11.873795941397416,0.6714334352392204,0.05202388857605591,0.03254437869822485,0.5480884526336819
sentinel_shuffled_current_ridge,58,673,0.08390066892159304,0.21036518957444095,29.13767019667171,12.65432938193136,0.600334899522175,0.057068845931573624,0.03417533432392273,0.582475826596053
sentinel_shuffled_current_ridge,59,758,0.04457079518076824,0.07120903613783748,18.02387267904509,7.827668447036063,0.42319478826983664,0.038425887046894154,0.022427440633245383,0.45181726517164356
sentinel_shuffled_current_ridge,60,802,0.06493164918806239,0.09104482468806536,20.12562814070352,8.740449246344339,0.49730770383653455,0.038022451531019255,0.011221945137157107,0.4438390209499543
sentinel_shuffled_current_ridge,61,767,0.06045029130604559,0.08667640539203866,20.35667107001321,8.840789915626301,0.5747581986506305,0.04090326258408197,0.01955671447196871,0.5210639044221463
sentinel_shuffled_current_ridge,62,762,0.05325196082609379,0.07421628367085492,18.60927152317881,8.081903934755877,0.5332179712173583,0.04092317945275199,0.024934383202099737,0.5557103876827727
sentinel_shuffled_current_ridge,63,736,0.047636862958810845,0.06719845089350271,19.17808219178082,8.32893526937743,0.441289475969155,0.03774018558399373,0.029891304347826088,0.4523528934847467
sentinel_shuffled_current_ridge,65,660,0.07966743732507638,0.11989210637569776,26.91131498470948,11.687435598619619,0.6466815589315216,0.052546478717120905,0.04090909090909091,0.6120557632383635
sentinel_shuffled_live10_ridge,44,410,0.14327890950612648,0.21563227871949775,23.544303797468356,10.225161219494282,1.4341750031396872,0.044378189906536934,0.0,1.0893504113228796
sentinel_shuffled_live10_ridge,45,704,0.18338044469327114,0.31153223634007815,27.20116618075802,11.813316373636557,1.3262188552849898,0.04535800371611858,0.0,1.2200215058167467
sentinel_shuffled_live10_ridge,46,251,0.03684570230233572,0.04948624157088286,10.244897959183673,4.449302651335355,1.0888570939464834,0.022058045345750583,0.0,1.0128430032722862
sentinel_shuffled_live10_ridge,47,415,0.11475242319043981,0.15677190102313693,17.160194174757283,7.452577638485413,1.3045767279630027,0.03415995961842067,0.0024096385542168677,1.1296100161514349
sentinel_shuffled_live10_ridge,48,670,0.15799087721604338,0.2701016566237441,25.061162079510705,10.88392440121452,1.3365510318511655,0.045543692642273315,0.0014925373134328358,1.202044035145352
sentinel_shuffled_live10_ridge,49,662,0.14854583464254553,0.26828946097555234,24.420401854714065,10.605645771362253,1.3082013849088943,0.04078972327986911,0.0,1.2532379868379724
sentinel_shuffled_live10_ridge,50,677,0.176020141298219,0.30568783110992065,27.75229357798165,12.052667961076482,1.3012433743113352,0.04735844248640056,0.0,1.2385924704410494
sentinel_shuffled_live10_ridge,51,584,0.1688405784952322,0.2925467709751609,27.854609929078013,12.09710338776611,1.3583924287474902,0.04848703038722155,0.0,1.1906525090029803
