granularity,dimension,stratum,stave,method,method_label,method_sigma68_ns,method_bias_ns,traditional_sigma68_ns,traditional_bias_ns,delta_sigma68_ns,delta_bias_ns
single_stave,amplitude_bin,"amp_adc[1500,2500)",B8,atom_gated_cnn,Atom-gated residual CNN,0.6054874987125881,-0.7675097407818181,0.880702600959794,-0.7127871137792327,-0.2752151022472059,-0.054722627002585456
single_stave,peak_sample_bin,peak_10,B6,cnn1d,1D-CNN residual,0.8449782169159328,-1.0951157040298498,1.1174174736261615,-0.5708815089058625,-0.2724392567102287,-0.5242341951239873
single_stave,peak_sample_bin,peak_9,B6,gradient_boosted_trees,HistGradientBoosting residual,1.078389826554658,-1.0146402659006484,1.349522907359491,-1.0340003048385722,-0.2711330808048329,0.019360038937923818
single_stave,all,all,B8,atom_gated_cnn,Atom-gated residual CNN,0.6703811506743276,-0.7508297641882932,0.9400591204857122,-0.778768183185256,-0.2696779698113846,0.02793841899696281
single_stave,topology_atom,B8,B8,atom_gated_cnn,Atom-gated residual CNN,0.6703811506743276,-0.7508297641882932,0.9400591204857122,-0.778768183185256,-0.2696779698113846,0.02793841899696281
single_stave,q_template_bin,"q_template[0.08,0.12)",B4,gradient_boosted_trees,HistGradientBoosting residual,1.264521657551796,2.147020003616081,1.5325637973274704,2.130880240973739,-0.2680421397756745,0.01613976264234207
single_stave,amplitude_bin,"amp_adc[1000,1500)",B6,cnn1d,1D-CNN residual,0.6538838624665109,-1.197874517843967,0.9213995012874195,-1.073989203267021,-0.2675156388209087,-0.12388531457694585
single_stave,saturation_flag,False,B8,atom_gated_cnn,Atom-gated residual CNN,0.6684697197185658,-0.7503509035934337,0.9355960408855791,-0.7733259512671004,-0.2671263211670133,0.02297504767366665
single_stave,q_template_bin,"q_template[0,0.025)",B6,atom_gated_cnn,Atom-gated residual CNN,0.7803947630541755,-1.2514514426679666,1.0468449004699942,-1.1153515025193503,-0.2664501374158187,-0.13609994014861626
single_stave,charge_bin,"charge[40000,80000)",B8,ridge,Ridge residual,1.2161616918778984,-1.5054459484847915,1.482276588997196,-1.820504031168483,-0.2661148971192977,0.3150580826836915
single_stave,charge_bin,"charge[14000,24000)",B4,gradient_boosted_trees,HistGradientBoosting residual,0.9375308886918415,2.0476880247570795,1.201484724504576,1.9628321259048718,-0.26395383581273457,0.08485589885220768
single_stave,peak_sample_bin,peak_7,B6,atom_gated_cnn,Atom-gated residual CNN,0.8348143687290832,-1.5270412340146546,1.0985009810276276,-1.4323013881258164,-0.2636866122985444,-0.09473984588883821
single_stave,amplitude_bin,"amp_adc[2500,4000)",B6,atom_gated_cnn,Atom-gated residual CNN,0.6833029753807874,-1.3245860430809546,0.9462519297596855,-1.2788530789071426,-0.2629489543788981,-0.04573296417381201
single_stave,charge_bin,"charge[24000,40000)",B6,atom_gated_cnn,Atom-gated residual CNN,0.8232587367807223,-1.295613158362872,1.085729133269448,-1.3031913724259667,-0.26247039648872583,0.007578214063094668
single_stave,peak_sample_bin,peak_8,B6,cnn1d,1D-CNN residual,1.0092356530537219,-1.4202127349994997,1.2715329880768027,-1.4423598743640544,-0.26229733502308084,0.022147139364554702
single_stave,q_template_bin,"q_template[0.025,0.05)",B6,gradient_boosted_trees,HistGradientBoosting residual,0.9986163386676161,-1.3681319121960305,1.260223883090661,-1.5561455935899617,-0.2616075444230448,0.18801368139393126
single_stave,amplitude_bin,"amp_adc[2500,4000)",B4,cnn1d,1D-CNN residual,0.9250986404415177,2.0060850267137518,1.1848984371735343,1.9926859509462003,-0.2597997967320166,0.013399075767551505
single_stave,q_template_bin,"q_template[0,0.025)",B4,atom_gated_cnn,Atom-gated residual CNN,0.7646504420464034,1.8565767889773963,1.0240776047766036,1.6304516655355965,-0.25942716273020017,0.2261251234417998
single_stave,peak_sample_bin,peak_7,B4,cnn1d,1D-CNN residual,1.0031263283361738,1.7806668140603548,1.2611045836851724,1.5578605815331699,-0.25797825534899865,0.2228062325271849
single_stave,p09_anomaly_class,unassigned_common,B4,cnn1d,1D-CNN residual,0.8634362557217949,2.0991281779035034,1.1207677365160946,2.025717022311767,-0.2573314807942997,0.0734111555917365
single_stave,q_template_bin,"q_template[0.025,0.05)",B6,mlp,MLP residual,1.0050515478586382,-1.4116047302992945,1.260223883090661,-1.5561455935899617,-0.25517233523202276,0.1445408632906673
single_stave,peak_sample_bin,peak_8,B8,gradient_boosted_trees,HistGradientBoosting residual,0.9931911622242453,-0.7482540403878963,1.2441279508744896,-0.8167648863566837,-0.25093678865024427,0.06851084596878732
single_stave,baseline_bin,"baseline_rms[8,16)",B4,mlp,MLP residual,1.1944458489932734,2.066344465147453,1.4432195953573426,2.030158021216104,-0.24877374636406913,0.036186443931348844
single_stave,baseline_bin,"baseline_rms[8,16)",B4,gradient_boosted_trees,HistGradientBoosting residual,1.1952110623333272,2.0525038009226786,1.4432195953573426,2.030158021216104,-0.24800853302401538,0.022345779706574476
single_stave,q_template_bin,"q_template[0.08,0.12)",B6,cnn1d,1D-CNN residual,1.087041258211847,-1.2984810832302343,1.334541312901443,-1.2531896333049033,-0.24750005468959602,-0.04529144992533096
single_stave,charge_bin,"charge[14000,24000)",B8,atom_gated_cnn,Atom-gated residual CNN,0.5942922830581665,-0.6253078637287606,0.8410918571692889,-0.48691956494562794,-0.2467995741111224,-0.13838829878313263
single_stave,peak_sample_bin,peak_10,B8,cnn1d,1D-CNN residual,0.9518233701274235,-0.42735005546353794,1.1976980378256532,0.17645100788750342,-0.24587466769822974,-0.6038010633510413
single_stave,charge_bin,"charge[14000,24000)",B4,mlp,MLP residual,0.9560258760680278,2.1207588400637216,1.201484724504576,1.9628321259048718,-0.2454588484365483,0.15792671415884985
single_stave,baseline_bin,"baseline_rms[0,8)",B4,gradient_boosted_trees,HistGradientBoosting residual,1.1107358320128027,2.085455235072817,1.3556701840191534,2.087784150534367,-0.24493435200635072,-0.0023289154615500074
single_stave,baseline_bin,"baseline_rms[0,8)",B8,gradient_boosted_trees,HistGradientBoosting residual,1.0148207060093863,-0.7621074630002515,1.2584231556197982,-0.6934142663587234,-0.2436024496104119,-0.06869319664152806
single_stave,peak_sample_bin,peak_9,B8,cnn1d,1D-CNN residual,0.9789576806318598,-0.7189221301883395,1.2217009243125063,-0.21352724242623644,-0.24274324368064648,-0.5053948877621031
single_stave,amplitude_bin,"amp_adc[1500,2500)",B4,cnn1d,1D-CNN residual,0.7704521358927588,2.0878449189135044,1.0122097026359476,1.8991614548538973,-0.2417575667431887,0.18868346405960712
single_stave,q_template_bin,"q_template[0.12,0.2)",B6,cnn1d,1D-CNN residual,1.056007097823862,-1.0734634372714709,1.2966696979037782,-0.91805248918713,-0.24066260007991613,-0.15541094808434086
single_stave,amplitude_bin,"amp_adc[1500,2500)",B6,cnn1d,1D-CNN residual,0.7115711678231107,-1.3438628829757686,0.9520242386801906,-1.2418341157879877,-0.2404530708570799,-0.10202876718778087
single_stave,baseline_bin,"baseline_rms[8,16)",B6,cnn1d,1D-CNN residual,0.9338458984283085,-1.259055742935963,1.1715248840979127,-1.2405389173676524,-0.23767898566960421,-0.01851682556831058
single_stave,charge_bin,"charge[14000,24000)",B6,cnn1d,1D-CNN residual,0.8054355605323997,-1.3687678913320571,1.0419636837605586,-1.2672601641039993,-0.23652812322815886,-0.10150772722805779
single_stave,peak_sample_bin,peak_10,B4,cnn1d,1D-CNN residual,1.1072782664153142,2.3212075020827454,1.341982236752923,2.7874546953963253,-0.2347039703376088,-0.4662471933135799
single_stave,p09_anomaly_class,unassigned_common,B8,cnn1d,1D-CNN residual,0.7806081126306804,-0.7862378097317884,1.014643706000195,-0.8144481568933668,-0.23403559336951452,0.028210347161578442
single_stave,q_template_bin,"q_template[0.05,0.08)",B8,ridge,Ridge residual,1.1614964120336282,-0.924562642700879,1.3946293479652132,-0.961906630097463,-0.23313293593158502,0.037343987396584066
single_stave,baseline_bin,"baseline_rms[16,32)",B6,atom_gated_cnn,Atom-gated residual CNN,0.78061619643106,-1.3409039238112268,1.0134336442124634,-1.3056717724855214,-0.23281744778140345,-0.03523215132570545
single_stave,baseline_bin,"baseline_rms[32,64)",B4,mlp,MLP residual,1.2360336348012997,2.302344097252063,1.4636524920345728,2.2856983708726575,-0.22761885723327313,0.016645726379405534
single_stave,saturation_flag,False,B4,cnn1d,1D-CNN residual,0.8422072936125269,2.065071875417087,1.067631840375364,2.0124235029097193,-0.22542454676283707,0.05264837250736765
single_stave,all,all,B4,cnn1d,1D-CNN residual,0.8422442939334477,2.0717460703651724,1.0675824401586067,2.020612833552977,-0.22533814622515902,0.05113323681219528
single_stave,topology_atom,B4,B4,cnn1d,1D-CNN residual,0.8422442939334477,2.0717460703651724,1.0675824401586067,2.020612833552977,-0.22533814622515902,0.05113323681219528
single_stave,baseline_bin,"baseline_rms[16,32)",B8,atom_gated_cnn,Atom-gated residual CNN,0.7657032018541798,-0.8705474814607953,0.9901486469597174,-0.8428061654557463,-0.22444544510553754,-0.027741316005049033
single_stave,peak_sample_bin,peak_12,B8,atom_gated_cnn,Atom-gated residual CNN,0.3031401659707069,-0.1532186212770052,0.5259992884708513,-0.09534085343611888,-0.2228591225001444,-0.057877767840886316
single_stave,q_template_bin,"q_template[0.025,0.05)",B4,ridge,Ridge residual,1.1655665573774299,1.89127347610907,1.3884170934201443,1.690167314609418,-0.22285053604271443,0.20110616149965188
single_stave,amplitude_bin,"amp_adc[1500,2500)",B8,cnn1d,1D-CNN residual,0.662092960810939,-0.8119402862636291,0.880702600959794,-0.7127871137792327,-0.21860964014885498,-0.09915317248439648
single_stave,baseline_bin,"baseline_rms[0,8)",B8,mlp,MLP residual,1.0405065726947895,-0.8009074056057939,1.2584231556197982,-0.6934142663587234,-0.2179165829250087,-0.10749313924707049
single_stave,peak_sample_bin,peak_14,B8,cnn1d,1D-CNN residual,0.24389140389336117,0.342735304565672,0.4590070092306447,0.12934324068709954,-0.21511560533728352,0.21339206387857249
single_stave,peak_sample_bin,peak_8,B6,mlp,MLP residual,1.0565898346240425,-1.3819658595281539,1.2715329880768027,-1.4423598743640544,-0.21494315345276016,0.06039401483590057
single_stave,q_template_bin,"q_template[0,0.025)",B4,gradient_boosted_trees,HistGradientBoosting residual,0.8116851614500162,1.704111858182046,1.0240776047766036,1.6304516655355965,-0.21239244332658735,0.07366019264644952
single_stave,peak_sample_bin,peak_14,B8,atom_gated_cnn,Atom-gated residual CNN,0.2469916588498935,0.3771876438712692,0.4590070092306447,0.12934324068709954,-0.2120153503807512,0.24784440318416964
single_stave,q_template_bin,"q_template[0.08,0.12)",B6,mlp,MLP residual,1.125836435437992,-1.2951452148961922,1.334541312901443,-1.2531896333049033,-0.208704877463451,-0.04195558159128887
single_stave,baseline_bin,"baseline_rms[8,16)",B8,mlp,MLP residual,0.9812424897524913,-0.8039205594859652,1.1874622247701365,-0.7411152926329384,-0.20621973501764523,-0.06280526685302679
single_stave,baseline_bin,"baseline_rms[0,8)",B6,mlp,MLP residual,1.0638812484954758,-1.1908361757593766,1.2669521685859548,-1.1782544578709409,-0.203070920090479,-0.012581717888435762
single_stave,q_template_bin,"q_template[0.08,0.12)",B4,ridge,Ridge residual,1.333696980224411,2.174322450991449,1.5325637973274704,2.130880240973739,-0.19886681710305942,0.04344221001771009
single_stave,peak_sample_bin,peak_8,B6,gradient_boosted_trees,HistGradientBoosting residual,1.074811968409828,-1.3760356276479022,1.2715329880768027,-1.4423598743640544,-0.19672101966697464,0.06632424671615222
single_stave,p09_anomaly_class,unassigned_common,B6,cnn1d,1D-CNN residual,0.8030303928839636,-1.341113120773815,0.9987426843779358,-1.260197468598591,-0.19571229149397218,-0.0809156521752239
single_stave,all,all,B8,cnn1d,1D-CNN residual,0.7453296802700962,-0.7437269698281773,0.9400591204857122,-0.778768183185256,-0.194729440215616,0.03504121335707866
single_stave,topology_atom,B8,B8,cnn1d,1D-CNN residual,0.7453296802700962,-0.7437269698281773,0.9400591204857122,-0.778768183185256,-0.194729440215616,0.03504121335707866
single_stave,q_template_bin,"q_template[0.025,0.05)",B8,ridge,Ridge residual,0.9655552107506098,-1.0272221743365706,1.158504589772845,-0.9788372341900327,-0.1929493790222352,-0.048384940146537936
single_stave,peak_sample_bin,peak_9,B8,mlp,MLP residual,1.0298443078994697,-0.7648087995679269,1.2217009243125063,-0.21352724242623644,-0.19185661641303664,-0.5512815571416905
single_stave,saturation_flag,False,B8,cnn1d,1D-CNN residual,0.7443643467373219,-0.7413074878307953,0.9355960408855791,-0.7733259512671004,-0.19123169414825725,0.0320184634363051
single_stave,p09_anomaly_class,unassigned_common,B4,gradient_boosted_trees,HistGradientBoosting residual,0.9302216969494451,2.037016293786317,1.1207677365160946,2.025717022311767,-0.1905460395666495,0.011299271474550121
single_stave,peak_sample_bin,peak_11,B8,cnn1d,1D-CNN residual,0.8617092673193332,-0.6582674682315687,1.0512150684533281,-0.2163509575254444,-0.18950580113399496,-0.44191651070612425
single_stave,charge_bin,"charge[24000,40000)",B8,atom_gated_cnn,Atom-gated residual CNN,0.7126047180080468,-0.8101207761038131,0.9009632226890333,-0.6642386125982235,-0.18835850468098647,-0.14588216350558958
single_stave,baseline_bin,"baseline_rms[0,8)",B6,gradient_boosted_trees,HistGradientBoosting residual,1.0790517444382797,-1.1685804426064959,1.2669521685859548,-1.1782544578709409,-0.18790042414767516,0.009674015264445002
single_stave,peak_sample_bin,peak_10,B6,gradient_boosted_trees,HistGradientBoosting residual,0.9296743432818556,-0.9540086420514555,1.1174174736261615,-0.5708815089058625,-0.1877431303443059,-0.383127133145593
single_stave,q_template_bin,"q_template[0.025,0.05)",B8,mlp,MLP residual,0.9717898841435915,-0.7762387144944048,1.158504589772845,-0.9788372341900327,-0.18671470562925352,0.2025985196956278
single_stave,amplitude_bin,"amp_adc[2500,4000)",B8,atom_gated_cnn,Atom-gated residual CNN,0.669553433643358,-0.7097052117174806,0.8561716787683821,-0.556212978808029,-0.18661824512502412,-0.15349223290945158
single_stave,charge_bin,"charge[14000,24000)",B8,cnn1d,1D-CNN residual,0.6569437797905202,-0.6250733628420408,0.8410918571692889,-0.48691956494562794,-0.1841480773787687,-0.1381537978964129
single_stave,all,all,B6,cnn1d,1D-CNN residual,0.7738665543707101,-1.3280191005369946,0.9555712352976042,-1.2418446503677214,-0.18170468092689418,-0.08617445016927316
single_stave,saturation_flag,False,B6,cnn1d,1D-CNN residual,0.7738665543707101,-1.3280191005369946,0.9555712352976042,-1.2418446503677214,-0.18170468092689418,-0.08617445016927316
single_stave,topology_atom,B6,B6,cnn1d,1D-CNN residual,0.7738665543707101,-1.3280191005369946,0.9555712352976042,-1.2418446503677214,-0.18170468092689418,-0.08617445016927316
single_stave,q_template_bin,"q_template[0.05,0.08)",B6,ridge,Ridge residual,1.2372468002837904,-1.3324676689728459,1.4179008608202708,-1.1845585889259775,-0.18065406053648037,-0.1479090800468683
single_stave,peak_sample_bin,peak_9,B8,gradient_boosted_trees,HistGradientBoosting residual,1.0432434584989791,-0.8678212820598638,1.2217009243125063,-0.21352724242623644,-0.17845746581352717,-0.6542940396336273
single_stave,charge_bin,"charge[8000,14000)",B8,atom_gated_cnn,Atom-gated residual CNN,0.625249026440212,-0.6184369782787428,0.8033086530161654,-0.5910903776084817,-0.17805962657595342,-0.027346600670261068
single_stave,peak_sample_bin,peak_8,B4,ridge,Ridge residual,1.2428714244246615,1.9680102712937837,1.4209028146872948,1.757999189715902,-0.17803139026263337,0.21001108157788173
single_stave,charge_bin,"charge[8000,14000)",B4,atom_gated_cnn,Atom-gated residual CNN,0.6135085411069374,2.0695870797478872,0.7898426656294184,1.8614156943322362,-0.17633412452248098,0.20817138541565106
single_stave,baseline_bin,"baseline_rms[8,16)",B4,ridge,Ridge residual,1.2676069672539692,2.059317030116329,1.4432195953573426,2.030158021216104,-0.1756126281033734,0.029159008900224936
single_stave,peak_sample_bin,peak_7,B8,ridge,Ridge residual,1.18803096628071,-1.119245339785914,1.3631708860099172,-1.3590980706364302,-0.17513991972920717,0.23985273085051628
single_stave,q_template_bin,"q_template[0.12,0.2)",B8,ridge,Ridge residual,1.2146120406369718,-0.7240996361416635,1.389729915560011,-0.7118508089906495,-0.1751178749230391,-0.012248827151014052
single_stave,charge_bin,"charge[40000,80000)",B6,gradient_boosted_trees,HistGradientBoosting residual,5.704510052860358,-2.167086729847722,5.879426389996647,-2.713113154781304,-0.17491633713628918,0.546026424933582
single_stave,peak_sample_bin,peak_10,B8,gradient_boosted_trees,HistGradientBoosting residual,1.0229996947987723,-0.602679267769178,1.1976980378256532,0.17645100788750342,-0.17469834302688092,-0.7791302756566815
single_stave,peak_sample_bin,peak_10,B6,mlp,MLP residual,0.9432396805286407,-0.8741471127942717,1.1174174736261615,-0.5708815089058625,-0.1741777930975208,-0.3032656038884092
single_stave,baseline_bin,"baseline_rms[8,16)",B8,gradient_boosted_trees,HistGradientBoosting residual,1.0153584902051145,-0.7593230642778309,1.1874622247701365,-0.7411152926329384,-0.17210373456502204,-0.018207771644892512
single_stave,q_template_bin,"q_template[0.12,0.2)",B6,gradient_boosted_trees,HistGradientBoosting residual,1.1251719159956834,-1.016133039651467,1.2966696979037782,-0.91805248918713,-0.17149778190809473,-0.09808055046433695
single_stave,q_template_bin,"q_template[0,0.025)",B4,ridge,Ridge residual,0.8536500412530784,1.8047883693514317,1.0240776047766036,1.6304516655355965,-0.17042756352352517,0.17433670381583521
single_stave,q_template_bin,"q_template[0.08,0.12)",B6,gradient_boosted_trees,HistGradientBoosting residual,1.1647810116272344,-1.217335611173673,1.334541312901443,-1.2531896333049033,-0.1697603012742086,0.035854022131230234
single_stave,peak_sample_bin,peak_5,B8,atom_gated_cnn,Atom-gated residual CNN,0.20473587232373675,-0.9697035442869738,0.37123223327332816,-0.9331455978850924,-0.16649636094959142,-0.03655794640188137
single_stave,baseline_bin,"baseline_rms[16,32)",B8,cnn1d,1D-CNN residual,0.8245673016970159,-0.8901292677329959,0.9901486469597174,-0.8428061654557463,-0.16558134526270152,-0.04732310227724967
single_stave,amplitude_bin,"amp_adc[4000,7000)",B8,ridge,Ridge residual,1.0942177434368578,-0.9719085065327424,1.2596035315009562,-1.2490706921372916,-0.16538578806409832,0.2771621856045492
single_stave,baseline_bin,"baseline_rms[32,64)",B4,gradient_boosted_trees,HistGradientBoosting residual,1.2984997663386422,2.202057233744151,1.4636524920345728,2.2856983708726575,-0.16515272569593065,-0.0836411371285064
single_stave,p09_anomaly_class,unassigned_common,B4,mlp,MLP residual,0.9569341066111645,2.1241406805248966,1.1207677365160946,2.025717022311767,-0.1638336299049301,0.0984236582131297
single_stave,q_template_bin,"q_template[0.05,0.08)",B4,ridge,Ridge residual,1.3515312682284908,2.086828209069602,1.5145235580098704,1.9533155742400286,-0.16299228978137958,0.13351263482957365
single_stave,q_template_bin,"q_template[0.025,0.05)",B8,gradient_boosted_trees,HistGradientBoosting residual,0.9968241422536445,-0.8416683311941747,1.158504589772845,-0.9788372341900327,-0.16168044751920052,0.13716890299585793
single_stave,peak_sample_bin,peak_7,B4,gradient_boosted_trees,HistGradientBoosting residual,1.0999642793994107,1.651773397482611,1.2611045836851724,1.5578605815331699,-0.16114030428576176,0.09391281594944112
single_stave,baseline_bin,"baseline_rms[16,32)",B4,ridge,Ridge residual,1.4530328381586162,1.8821017314227482,1.6140681219092372,1.8903702817300279,-0.16103528375062104,-0.008268550307279687
single_stave,baseline_bin,"baseline_rms[8,16)",B6,mlp,MLP residual,1.0148131444762323,-1.2108859205846403,1.1715248840979127,-1.2405389173676524,-0.1567117396216804,0.029652996783012142
single_stave,charge_bin,"charge[8000,14000)",B8,cnn1d,1D-CNN residual,0.6473805063033394,-0.6600164138935881,0.8033086530161654,-0.5910903776084817,-0.15592814671282595,-0.0689260362851064
single_stave,baseline_bin,"baseline_rms[32,64)",B4,ridge,Ridge residual,1.3107962908321247,2.1424036893555347,1.4636524920345728,2.2856983708726575,-0.15285620120244814,-0.14329468151712277
single_stave,charge_bin,"charge[14000,24000)",B6,gradient_boosted_trees,HistGradientBoosting residual,0.8916680920240551,-1.2782166568003803,1.0419636837605586,-1.2672601641039993,-0.15029559173650353,-0.010956492696380993
single_stave,charge_bin,"charge[8000,14000)",B6,atom_gated_cnn,Atom-gated residual CNN,0.5721243510437777,-1.1815415061259662,0.7211554898375083,-1.1569720495750557,-0.14903113879373064,-0.024569456550910473
single_stave,peak_sample_bin,peak_10,B4,gradient_boosted_trees,HistGradientBoosting residual,1.1942177677975114,2.4693367870781673,1.341982236752923,2.7874546953963253,-0.14776446895541162,-0.318117908318158
single_stave,baseline_bin,"baseline_rms[0,8)",B8,ridge,Ridge residual,1.1131308085675138,-0.6928106455889013,1.2584231556197982,-0.6934142663587234,-0.14529234705228444,0.0006036207698221219
single_stave,charge_bin,"charge[8000,14000)",B6,cnn1d,1D-CNN residual,0.5760410336973663,-1.2435502385783483,0.7211554898375083,-1.1569720495750557,-0.14511445614014207,-0.08657818900329262
single_stave,charge_bin,"charge[14000,24000)",B6,mlp,MLP residual,0.8986965711049677,-1.3254321264008253,1.0419636837605586,-1.2672601641039993,-0.1432671126555909,-0.058171962296825974
single_stave,charge_bin,"charge[8000,14000)",B4,cnn1d,1D-CNN residual,0.6482546891755832,2.0453398005481263,0.7898426656294184,1.8614156943322362,-0.14158797645383525,0.18392410621589006
single_stave,amplitude_bin,"amp_adc[1500,2500)",B4,gradient_boosted_trees,HistGradientBoosting residual,0.8710926582948388,2.09705168871181,1.0122097026359476,1.8991614548538973,-0.14111704434110872,0.1978902338579125
single_stave,peak_sample_bin,peak_13,B8,atom_gated_cnn,Atom-gated residual CNN,0.2109084182218901,-0.21987644159263545,0.3481178838728075,-0.013736173713674688,-0.1372094656509174,-0.20614026787896075
single_stave,peak_sample_bin,peak_11,B4,gradient_boosted_trees,HistGradientBoosting residual,1.0886182711640249,2.9872795660959075,1.2247385251745866,3.202565792265589,-0.13612025401056171,-0.21528622616968152
single_stave,p09_anomaly_class,unassigned_common,B8,gradient_boosted_trees,HistGradientBoosting residual,0.8822016409850151,-0.8167616331238141,1.014643706000195,-0.8144481568933668,-0.13244206501517986,-0.002313476230447309
single_stave,peak_sample_bin,peak_14,B4,cnn1d,1D-CNN residual,0.8810839544267165,3.0572889187949324,1.0125699341171845,3.7463086931266703,-0.13148597969046805,-0.6890197743317379
single_stave,peak_sample_bin,peak_7,B4,ridge,Ridge residual,1.1304935611532165,1.6578346964949948,1.2611045836851724,1.5578605815331699,-0.1306110225319559,0.09997411496182496
single_stave,amplitude_bin,"amp_adc[2500,4000)",B6,cnn1d,1D-CNN residual,0.818067976395346,-1.3471949124850828,0.9462519297596855,-1.2788530789071426,-0.12818395336433952,-0.06834183357794021
single_stave,peak_sample_bin,peak_4,B8,atom_gated_cnn,Atom-gated residual CNN,0.21968553834161852,-0.8429861444782601,0.3472926059853816,-0.9086611682265028,-0.12760706764376306,0.06567502374824263
single_stave,amplitude_bin,"amp_adc[1500,2500)",B6,mlp,MLP residual,0.8252126145913204,-1.304345577527945,0.9520242386801906,-1.2418341157879877,-0.12681162408887015,-0.06251146173995736
single_stave,peak_sample_bin,peak_10,B4,ridge,Ridge residual,1.216915168597981,2.4798495553919526,1.341982236752923,2.7874546953963253,-0.12506706815494195,-0.30760514000437267
single_stave,charge_bin,"charge[14000,24000)",B4,ridge,Ridge residual,1.0784059449264252,2.060345375576368,1.201484724504576,1.9628321259048718,-0.12307877957815094,0.09751324967149633
single_stave,baseline_bin,"baseline_rms[16,32)",B6,cnn1d,1D-CNN residual,0.8912434113025681,-1.4108661188406726,1.0134336442124634,-1.3056717724855214,-0.12219023290989528,-0.10519434635515124
single_stave,baseline_bin,"baseline_rms[0,8)",B4,ridge,Ridge residual,1.2340070554699265,2.124585192515553,1.3556701840191534,2.087784150534367,-0.1216631285492269,0.03680104198118617
single_stave,baseline_bin,"baseline_rms[8,16)",B8,ridge,Ridge residual,1.0661054526822604,-0.7143450572780242,1.1874622247701365,-0.7411152926329384,-0.1213567720878761,0.026770235354914185
single_stave,amplitude_bin,"amp_adc[1500,2500)",B4,mlp,MLP residual,0.8930688064925485,2.158878365921563,1.0122097026359476,1.8991614548538973,-0.11914089614339907,0.2597169110676656
single_stave,amplitude_bin,"amp_adc[1500,2500)",B6,gradient_boosted_trees,HistGradientBoosting residual,0.8357099379999249,-1.2203489490156776,0.9520242386801906,-1.2418341157879877,-0.11631430068026571,0.02148516677231016
single_stave,peak_sample_bin,peak_9,B4,ridge,Ridge residual,1.4711542189710656,2.5124278575435297,1.586303818786781,2.650660278209182,-0.11514959981571549,-0.13823242066565244
single_stave,peak_sample_bin,peak_9,B6,ridge,Ridge residual,1.2350841457907635,-1.1678767151249443,1.349522907359491,-1.0340003048385722,-0.11443876156872745,-0.1338764102863721
single_stave,q_template_bin,"q_template[0.025,0.05)",B6,ridge,Ridge residual,1.146546414037097,-1.6028567925299975,1.260223883090661,-1.5561455935899617,-0.11367746905356402,-0.046711198940035725
single_stave,saturation_flag,False,B4,gradient_boosted_trees,HistGradientBoosting residual,0.9567459373649513,2.028507449136086,1.067631840375364,2.0124235029097193,-0.11088590301041268,0.016083946226366663
single_stave,topology_atom,B4,B4,gradient_boosted_trees,HistGradientBoosting residual,0.956860094730724,2.0350699905307996,1.0675824401586067,2.020612833552977,-0.11072234542788273,0.01445715697782246
single_stave,all,all,B4,gradient_boosted_trees,HistGradientBoosting residual,0.956860094730724,2.0350699905307996,1.0675824401586067,2.020612833552977,-0.11072234542788273,0.01445715697782246
single_stave,peak_sample_bin,peak_7,B4,mlp,MLP residual,1.150526537003509,1.8075705015480243,1.2611045836851724,1.5578605815331699,-0.11057804668166349,0.24970992001485448
single_stave,p09_anomaly_class,unassigned_common,B8,mlp,MLP residual,0.9048428640582945,-0.8696714407373085,1.014643706000195,-0.8144481568933668,-0.10980084194190043,-0.055223283843941706
single_stave,peak_sample_bin,peak_8,B6,ridge,Ridge residual,1.1622158952039834,-1.4706721424977596,1.2715329880768027,-1.4423598743640544,-0.10931709287281932,-0.028312268133705132
single_stave,peak_sample_bin,peak_12,B8,cnn1d,1D-CNN residual,0.417354825242237,-0.23849254957868038,0.5259992884708513,-0.09534085343611888,-0.10864446322861432,-0.1431516961425615
single_stave,q_template_bin,"q_template[0.12,0.2)",B4,ridge,Ridge residual,1.4532867039892292,2.6466469483115436,1.561537568465155,2.7564002452796412,-0.10825086447592569,-0.10975329696809766
single_stave,q_template_bin,"q_template[0.12,0.2)",B6,ridge,Ridge residual,1.189231020907752,-0.9301581785927235,1.2966696979037782,-0.91805248918713,-0.10743867699602627,-0.012105689405593534
single_stave,peak_sample_bin,peak_11,B8,gradient_boosted_trees,HistGradientBoosting residual,0.9448361265919051,-0.6497559690600381,1.0512150684533281,-0.2163509575254444,-0.10637894186142305,-0.43340501153459365
single_stave,baseline_bin,"baseline_rms[0,8)",B6,ridge,Ridge residual,1.1608074725185258,-1.2309792424013277,1.2669521685859548,-1.1782544578709409,-0.10614469606742905,-0.05272478453038687
single_stave,p09_anomaly_class,unassigned_common,B6,gradient_boosted_trees,HistGradientBoosting residual,0.8929959418805677,-1.245015812907349,0.9987426843779358,-1.260197468598591,-0.10574674249736804,0.01518165569124208
single_stave,peak_sample_bin,peak_8,B8,ridge,Ridge residual,1.1403682234857904,-0.7921959756926984,1.2441279508744896,-0.8167648863566837,-0.10375972738869921,0.024568910663985255
single_stave,q_template_bin,"q_template[0.08,0.12)",B8,ridge,Ridge residual,1.2345114125394332,-0.8332900288496382,1.3381700320174794,-0.8481291854126242,-0.10365861947804622,0.014839156562985956
single_stave,amplitude_bin,"amp_adc[2500,4000)",B8,cnn1d,1D-CNN residual,0.7526382188495886,-0.7212696718198014,0.8561716787683821,-0.556212978808029,-0.10353345991879348,-0.1650566930117724
