granularity,dimension,stratum,pair,method,method_label,sigma68_ci_low_ns,sigma68_ci_high_ns,bias_ci_low_ns,bias_ci_high_ns,n,bias_ns,median_ns,sigma68_ns,full_rms_ns,tail_frac_abs_gt3ns,tail_frac_abs_gt5ns,tail_frac_abs_gt8ns
pairwise,charge_bin,"charge[1000,4000)",B4-B8,cnn1d,1D-CNN residual,0.07436227606560551,0.4140492653915803,1.9781472376693405,2.284756888952621,16,2.115116342452941,2.1588869866636102,0.1888699437066066,0.25124186925239744,0.0,0.0,0.0
pairwise,charge_bin,"charge[1000,4000)",B6-B8,cnn1d,1D-CNN residual,0.1486040780883247,0.7884099764718174,-0.24557417083570965,0.17466699932624197,20,-0.04942245758430275,-0.10116781373407235,0.24719078159387747,0.3966738500705013,0.0,0.0,0.0
pairwise,charge_bin,"charge[1000,4000)",B4-B6,gradient_boosted_trees,HistGradientBoosting residual,0.49384739639687264,1.7474713001426239,2.284390605969228,4.0483949873702,24,3.1090090421879153,2.914742527243675,1.0265215653221864,1.282207313589184,0.041666666666666664,0.0,0.0
pairwise,charge_bin,"charge[1000,4000)",B4-B8,gradient_boosted_trees,HistGradientBoosting residual,0.4511419650145285,1.8846536969098882,2.551246348615871,4.507456702300298,16,3.443980412003574,3.374376940455903,1.4135784146937964,1.3030353211524406,0.0,0.0,0.0
pairwise,charge_bin,"charge[1000,4000)",B6-B8,gradient_boosted_trees,HistGradientBoosting residual,0.5472935775693106,1.6876631457882771,-0.16795486711205104,1.0040553417208768,20,0.37704593475540876,0.28688840985962116,1.2194109724441209,1.0989051156513436,0.0,0.0,0.0
pairwise,charge_bin,"charge[1000,4000)",B4-B6,mlp,MLP residual,0.3034972255119917,1.2233800211491792,1.7523497447762804,2.9299938623336343,24,2.3347914088870385,2.512930989826856,0.8844894706707248,0.8542205822375875,0.0,0.0,0.0
pairwise,charge_bin,"charge[1000,4000)",B4-B8,mlp,MLP residual,0.2235541138915191,1.5292954986843696,2.497764627746275,3.600170810791258,16,2.935682743338523,2.727214753390328,0.5649912207209467,0.8219894667811954,0.0,0.0,0.0
pairwise,charge_bin,"charge[1000,4000)",B6-B8,mlp,MLP residual,0.3288453264371938,2.5155559422114204,0.3437814795091492,1.8797818517672058,20,1.133751440278132,0.633351595299807,1.068583784235852,1.354408317523727,0.05,0.0,0.0
pairwise,charge_bin,"charge[1000,4000)",B4-B6,ridge,Ridge residual,0.254691186831896,0.9359411397699552,0.6454312913449859,1.4490325583973303,24,1.006589831819663,1.0011884908257684,0.5646185811475031,0.6524371465338077,0.0,0.0,0.0
pairwise,charge_bin,"charge[1000,4000)",B4-B8,ridge,Ridge residual,0.14115227384531276,0.992563834118512,0.2769605182669374,1.3556838058410672,16,0.7271535988129951,0.6409789648559396,0.5228682524898716,0.7007758795205508,0.0,0.0,0.0
pairwise,charge_bin,"charge[1000,4000)",B6-B8,ridge,Ridge residual,0.16834235845221243,1.176683892042964,-0.6019000847145023,-0.054373381931659345,20,-0.2729403009201697,-0.23847475538912732,0.28811216591798483,0.5552618802660299,0.0,0.0,0.0
pairwise,charge_bin,"charge[1000,4000)",B4-B6,traditional,S02/S03 analytic template-phase,0.08134472505271108,0.3240499827741283,1.8015722519661803,2.020108097006499,24,1.9134936515496868,1.9878575839848196,0.23247249179383933,0.2163812584684496,0.0,0.0,0.0
pairwise,charge_bin,"charge[1000,4000)",B4-B8,traditional,S02/S03 analytic template-phase,0.018577798679286182,0.20484630451975552,1.8232609638278712,2.021833281862612,16,1.9171669238443227,1.9410689789528845,0.08808290217072146,0.1376265044727851,0.0,0.0,0.0
pairwise,charge_bin,"charge[1000,4000)",B6-B8,traditional,S02/S03 analytic template-phase,0.09261385613138934,0.3292065955271699,-0.03186158995984789,0.1745037804403338,20,0.06366107879663332,0.01455404486345202,0.1932601827925211,0.20410626577196228,0.0,0.0,0.0
pairwise,charge_bin,"charge[14000,24000)",B4-B6,atom_gated_cnn,Atom-gated residual CNN,0.7836495560407639,0.9154354123638323,2.073893838217097,2.4922793704973345,2423,2.255063010080573,2.238887543312522,0.858651036152941,1.5465476246690368,0.01361947998349154,0.004952538175815105,0.0033016921172100704
pairwise,charge_bin,"charge[14000,24000)",B4-B8,atom_gated_cnn,Atom-gated residual CNN,0.6884403140847634,0.8830315560102492,1.6644164017532905,2.005549740837066,1769,1.830995943753888,1.892573490041265,0.8185075655445964,2.202609468280536,0.014132278123233465,0.00791407574901074,0.006783493499152063
pairwise,charge_bin,"charge[14000,24000)",B6-B8,atom_gated_cnn,Atom-gated residual CNN,0.6984867474657221,0.8397413918899514,-0.5001343226630139,-0.18216695171913969,1798,-0.33901376057642496,-0.29709308377462307,0.7586901387869174,1.7815981215341303,0.01167964404894327,0.005005561735261402,0.0033370411568409346
pairwise,charge_bin,"charge[14000,24000)",B4-B6,cnn1d,1D-CNN residual,0.8875001331163906,1.0878764295181065,2.0460072644814247,2.5678726988293645,2423,2.2714127465233283,2.250014844334302,1.0030976560368021,1.6332194366370187,0.017333883615352867,0.006190672719768881,0.002888980602558811
pairwise,charge_bin,"charge[14000,24000)",B4-B8,cnn1d,1D-CNN residual,0.8157909408653496,0.9978902645498605,1.5964730867836998,2.084417090017411,1769,1.843468559183231,1.9245965622839876,0.9168915152597206,2.3171974431543507,0.018089315997738834,0.007348784624081402,0.006783493499152063
pairwise,charge_bin,"charge[14000,24000)",B6-B8,cnn1d,1D-CNN residual,0.7292748929015149,0.8681156175508856,-0.5173393355125386,-0.18831755746088963,1798,-0.3596724444328417,-0.31433909001989946,0.8066080955672399,1.8156803504027792,0.013348164627363738,0.005005561735261402,0.00389321468298109
pairwise,charge_bin,"charge[14000,24000)",B4-B6,gradient_boosted_trees,HistGradientBoosting residual,0.925494738353295,1.1769915022812663,1.8820176467330094,2.565566453274278,2423,2.1871789928227634,2.175048412111977,1.0714067694664204,1.6915172358536226,0.02765167148163434,0.0070160957490713995,0.004127115146512587
pairwise,charge_bin,"charge[14000,24000)",B4-B8,gradient_boosted_trees,HistGradientBoosting residual,0.890143298704738,1.133328416134942,1.6834125262688255,2.1028242142194005,1769,1.8970248055416714,1.98351230581671,1.0006716036009742,2.236159308663927,0.025438100621820236,0.010175240248728096,0.00791407574901074
pairwise,charge_bin,"charge[14000,24000)",B6-B8,gradient_boosted_trees,HistGradientBoosting residual,0.8469775580546047,1.0278962755824337,-0.4187590877609131,-0.06053069072198946,1798,-0.23375144484323282,-0.17212698615106348,0.9276326837107947,1.8517864824318524,0.018909899888765295,0.0055617352614015575,0.00389321468298109
pairwise,charge_bin,"charge[14000,24000)",B4-B6,mlp,MLP residual,0.9806403271245544,1.1512623089604594,1.9814717795593977,2.5280662287960314,2423,2.249722175127864,2.2634149221541335,1.071929227678563,1.7105883788283724,0.021460998761865455,0.007841518778373916,0.0033016921172100704
pairwise,charge_bin,"charge[14000,24000)",B4-B8,mlp,MLP residual,1.003410683447643,1.176568719325131,1.731436143565152,2.151939614530231,1769,1.9479744310285738,2.0511069748363937,1.0664398669619464,2.2894833006059674,0.022611644997173545,0.009044657998869417,0.005652911249293386
pairwise,charge_bin,"charge[14000,24000)",B6-B8,mlp,MLP residual,0.8520588056445185,1.0466537712935182,-0.4229065241423048,-0.10857780170346579,1798,-0.26917603703166454,-0.2174863548312338,0.9517182725236026,1.7847484481901774,0.01668520578420467,0.005005561735261402,0.00389321468298109
pairwise,charge_bin,"charge[14000,24000)",B4-B6,ridge,Ridge residual,0.9410724215709482,1.3906881266949118,1.766471306747491,2.7183691607751284,2423,2.1688071732592036,2.0549488405762872,1.2124964979685886,1.8224611803650628,0.04044572843582336,0.006190672719768881,0.004127115146512587
pairwise,charge_bin,"charge[14000,24000)",B4-B8,ridge,Ridge residual,1.0056251260525506,1.234862851221455,1.4066734568734507,2.1522114194275512,1769,1.757505276438546,1.9464389536342992,1.1074508040746718,2.4332815248226822,0.03730921424533635,0.009609949123798756,0.006783493499152063
pairwise,charge_bin,"charge[14000,24000)",B6-B8,ridge,Ridge residual,0.9747077946061218,1.1057719103998955,-0.5246201691227955,-0.19523511828214338,1798,-0.3618877215909137,-0.20841889778843736,1.0303820907941317,1.9295926336974196,0.024471635150166853,0.004449388209121246,0.0033370411568409346
pairwise,charge_bin,"charge[14000,24000)",B4-B6,traditional,S02/S03 analytic template-phase,1.0205588031351391,1.4819366242479166,1.657197408594072,2.7169548495941127,2423,2.1130830351967935,2.033685266003374,1.2784054583390252,1.9757501327945568,0.06190672719768882,0.009079653322327692,0.004539826661163846
pairwise,charge_bin,"charge[14000,24000)",B4-B8,traditional,S02/S03 analytic template-phase,0.9688461803206698,1.305768744612325,1.1862698196539365,1.9637814461273042,1769,1.5259008586145653,1.804498479887421,1.1004150108512523,2.5410824650902524,0.046353872244205764,0.009609949123798756,0.006783493499152063
pairwise,charge_bin,"charge[14000,24000)",B6-B8,traditional,S02/S03 analytic template-phase,0.9414464365911468,1.0815059948244692,-0.6696606661144802,-0.34885899038149426,1798,-0.5127747432807356,-0.22012730490401466,0.994539923132386,1.996768590213984,0.03781979977753059,0.0055617352614015575,0.00389321468298109
pairwise,charge_bin,"charge[24000,40000)",B4-B6,atom_gated_cnn,Atom-gated residual CNN,0.9506713603401287,1.5658554763660628,1.3851105847735927,3.041003364157249,362,2.3104292622374496,2.0939337426585922,1.1089624100059865,3.9641931932283025,0.10773480662983426,0.0718232044198895,0.03591160220994475
pairwise,charge_bin,"charge[24000,40000)",B4-B8,atom_gated_cnn,Atom-gated residual CNN,0.8234644616247444,0.9978916999790344,1.6479584909557583,2.264862472175528,1619,1.9273551261602402,1.896824718430139,0.9273880607719459,2.1961840078922665,0.02964793082149475,0.01852995676343422,0.010500308832612723
pairwise,charge_bin,"charge[24000,40000)",B6-B8,atom_gated_cnn,Atom-gated residual CNN,0.7604519780096176,0.8792614788680851,-0.5067489312210929,-0.2838527739703659,1643,-0.37309536042660557,-0.32659577193899736,0.8227067811034755,1.6496931585675667,0.016433353621424222,0.009129640900791236,0.004869141813755326
pairwise,charge_bin,"charge[24000,40000)",B4-B6,cnn1d,1D-CNN residual,1.1911555793558863,1.7002932644180706,1.616957619724698,3.198828181301259,362,2.371325015243041,2.0732526784789016,1.4719179449762951,4.173630978595352,0.11049723756906077,0.06629834254143646,0.04419889502762431
pairwise,charge_bin,"charge[24000,40000)",B4-B8,cnn1d,1D-CNN residual,0.8690357111630238,1.1171929587132976,1.503394892048766,2.301487022781869,1619,1.909259530900871,1.8613056681213251,1.046736550399368,2.1774277292983784,0.032736256948733784,0.019765287214329835,0.010500308832612723
pairwise,charge_bin,"charge[24000,40000)",B6-B8,cnn1d,1D-CNN residual,0.8084093319431906,0.9774140974908923,-0.6135874465993488,-0.2775114523865851,1643,-0.41156275259782565,-0.3675728534416436,0.9019233344035618,1.6221686860001627,0.017650639074863056,0.010346926354230066,0.0036518563603164943
pairwise,charge_bin,"charge[24000,40000)",B4-B6,gradient_boosted_trees,HistGradientBoosting residual,1.300585308757632,2.115388554806814,1.0953235837885194,3.048977076776474,362,1.988679028840914,1.9384369332131683,1.875855466886454,3.7690486652070594,0.1685082872928177,0.10220994475138122,0.058011049723756904
pairwise,charge_bin,"charge[24000,40000)",B4-B8,gradient_boosted_trees,HistGradientBoosting residual,0.9800726319521261,1.2889680435735422,1.4219771604558442,2.2971027900142724,1619,1.808694386096278,1.8114348329197725,1.1503109818799846,1.9887686988924664,0.04632489190858555,0.02347127856701668,0.012353304508956145
pairwise,charge_bin,"charge[24000,40000)",B6-B8,gradient_boosted_trees,HistGradientBoosting residual,0.8683355526141592,1.0793972912600922,-0.5371456613797568,-0.25982872074552876,1643,-0.37202045829211366,-0.3248418280368526,0.9606486402438823,1.6853954232540125,0.02008520998174072,0.011564211807668898,0.005477784540474742
pairwise,charge_bin,"charge[24000,40000)",B4-B6,mlp,MLP residual,1.477748783401233,2.0171487765747855,1.6018610346846012,2.919203423430308,362,2.2134223672189037,2.124646578776165,1.798587954971523,4.04969101301359,0.1408839779005525,0.0718232044198895,0.04143646408839779
pairwise,charge_bin,"charge[24000,40000)",B4-B8,mlp,MLP residual,1.0534943132206112,1.2589497909042338,1.5995685248200777,2.323254446500296,1619,1.9429721257001038,1.9137769482192795,1.179986619547087,2.175019437497263,0.04323656578134651,0.022235948116121063,0.010500308832612723
pairwise,charge_bin,"charge[24000,40000)",B6-B8,mlp,MLP residual,0.9619270113847713,1.0973744951188564,-0.4927894709619783,-0.2146926183903954,1643,-0.3152499821580932,-0.3205680767702219,1.0168880337938542,1.6810804019021437,0.023128423615337797,0.012172854534388313,0.00426049908703591
pairwise,charge_bin,"charge[24000,40000)",B4-B6,ridge,Ridge residual,1.176703400216485,1.8344535935627608,1.885143630548984,3.6220288943404646,362,2.65993958485567,1.986564875210469,1.433264427185057,4.567046934329144,0.09944751381215469,0.0718232044198895,0.052486187845303865
pairwise,charge_bin,"charge[24000,40000)",B4-B8,ridge,Ridge residual,1.129405585928523,1.4893345817939974,1.6193546052621215,2.636813803003407,1619,2.0720688471807662,1.8574240944442622,1.3163594551178384,2.5460451911998487,0.06856084002470661,0.027177269919703522,0.01605929586164299
pairwise,charge_bin,"charge[24000,40000)",B6-B8,ridge,Ridge residual,1.043924371435313,1.2040683938512502,-0.3461840417049171,-0.10064554415792547,1643,-0.20631931457195576,-0.2224203677210994,1.1274316581664503,1.8723730090016568,0.03956177723676202,0.01278149726110773,0.007303712720632989
pairwise,charge_bin,"charge[24000,40000)",B4-B6,traditional,S02/S03 analytic template-phase,1.1626272637726796,2.034451387621318,1.8257536225273194,3.796739340293064,362,2.839277172243117,2.046768582497325,1.5847031692802336,4.948931021385663,0.1464088397790055,0.07458563535911603,0.06077348066298342
pairwise,charge_bin,"charge[24000,40000)",B4-B8,traditional,S02/S03 analytic template-phase,1.152557067568411,1.6680765228992347,1.6762294071261525,2.856707343548408,1619,2.2170802466968667,1.7878772220623063,1.479584156880786,2.765813936965247,0.10006176652254478,0.029030265596046944,0.017912291537986413
pairwise,charge_bin,"charge[24000,40000)",B6-B8,traditional,S02/S03 analytic template-phase,1.0963289183430156,1.287783695622103,-0.26629275372626104,0.05427338079106572,1643,-0.08521776804888255,-0.2714819405694584,1.1989059032555063,1.937205767783982,0.057212416311625075,0.01278149726110773,0.006695069993913573
pairwise,charge_bin,"charge[4000,8000)",B4-B6,atom_gated_cnn,Atom-gated residual CNN,0.23597406377004077,0.4373180953608093,1.3165086643503185,2.246832966328188,146,1.9229422797893263,2.118983654989794,0.34203148197732314,2.771456597805537,0.0136986301369863,0.00684931506849315,0.00684931506849315
pairwise,charge_bin,"charge[4000,8000)",B4-B8,atom_gated_cnn,Atom-gated residual CNN,0.2775736122691247,0.5507322158533066,0.43791396252379566,2.1010201750217794,80,1.5510414797660501,1.9501488206396225,0.4376247678096922,3.4498741600443283,0.025,0.0125,0.0125
pairwise,charge_bin,"charge[4000,8000)",B6-B8,atom_gated_cnn,Atom-gated residual CNN,0.11624741658085021,0.37034682835923993,-2.781718613798001,-0.27727310698293306,59,-0.8530542602840133,-0.2909596656517266,0.23076494291977892,3.840881084828001,0.01694915254237288,0.01694915254237288,0.01694915254237288
pairwise,charge_bin,"charge[4000,8000)",B4-B6,cnn1d,1D-CNN residual,0.21904606808108973,0.3905942610709787,1.4383584543529342,2.3802796829415827,146,2.0389420029233016,2.24332491217476,0.3296803277503386,2.7182326059221618,0.02054794520547945,0.0136986301369863,0.00684931506849315
pairwise,charge_bin,"charge[4000,8000)",B4-B8,cnn1d,1D-CNN residual,0.2970666627901071,0.5579631461370136,0.26642926249177673,2.150664785346872,80,1.6251114260253103,1.944393327630948,0.4267629169789461,3.3445742347319536,0.025,0.0125,0.0125
pairwise,charge_bin,"charge[4000,8000)",B6-B8,cnn1d,1D-CNN residual,0.16782061118189928,0.4351628039904811,-2.5742658280558004,-0.08857275833397286,59,-0.7619052079631128,-0.28309888588945853,0.2445200922054826,4.003302329935025,0.01694915254237288,0.01694915254237288,0.01694915254237288
pairwise,charge_bin,"charge[4000,8000)",B4-B6,gradient_boosted_trees,HistGradientBoosting residual,0.48151937029682074,0.8162379771940375,1.6143703086148946,2.486763232443797,146,2.1291274345924704,2.2100676883517707,0.6479711272581163,2.630511254259164,0.03424657534246575,0.00684931506849315,0.00684931506849315
pairwise,charge_bin,"charge[4000,8000)",B4-B8,gradient_boosted_trees,HistGradientBoosting residual,0.7061473358139985,1.7095718132933904,1.118643297480544,2.835548627285404,80,2.1843929903114727,2.321692596354204,1.1406986021073666,3.543294499199601,0.0375,0.025,0.0125
pairwise,charge_bin,"charge[4000,8000)",B6-B8,gradient_boosted_trees,HistGradientBoosting residual,0.6468236619897724,1.8391030650189537,-2.2111230679067395,0.5206969562347933,59,-0.3500879671511853,0.06503028919944143,1.102224018536059,3.9737304652894347,0.06779661016949153,0.01694915254237288,0.01694915254237288
pairwise,charge_bin,"charge[4000,8000)",B4-B6,mlp,MLP residual,0.49008255972124987,0.9652686818807047,1.5243861222770099,2.596972734151926,146,2.1684300342649068,2.2684292678207463,0.7373610916731331,2.862168767888979,0.0273972602739726,0.02054794520547945,0.00684931506849315
pairwise,charge_bin,"charge[4000,8000)",B4-B8,mlp,MLP residual,0.9896945250535247,1.6901995102316139,1.2807526447936353,2.92431380747188,80,2.2906191743758115,2.5379047833201867,1.3632729894979856,3.151007156844619,0.075,0.025,0.025
pairwise,charge_bin,"charge[4000,8000)",B6-B8,mlp,MLP residual,0.43097279766261254,1.5284878297881903,-2.1411816577915213,0.4914468127868882,59,-0.26034868822845536,0.4442740826176532,1.0382286038214694,4.054311548312348,0.01694915254237288,0.01694915254237288,0.01694915254237288
