granularity,dimension,stratum,stave,method,method_label,sigma68_ci_low_ns,sigma68_ci_high_ns,bias_ci_low_ns,bias_ci_high_ns,n,bias_ns,median_ns,sigma68_ns,full_rms_ns,tail_frac_abs_gt3ns,tail_frac_abs_gt5ns,tail_frac_abs_gt8ns
single_stave,amplitude_bin,"amp_adc[1000,1500)",B4,cnn1d,1D-CNN residual,0.3994229373357243,0.6908833727173422,1.52798581856645,2.2477657607557893,343,1.9898506719589801,2.0841707164805996,0.5477649959370224,1.8057283021124828,0.02040816326530612,0.011661807580174927,0.008746355685131196
single_stave,amplitude_bin,"amp_adc[1000,1500)",B6,cnn1d,1D-CNN residual,0.41872448953250635,0.9069259105636452,-1.451476576638707,-0.9586738270113352,188,-1.197874517843967,-1.1812768197260262,0.6538838624665109,1.4942960047068192,0.010638297872340425,0.005319148936170213,0.005319148936170213
single_stave,amplitude_bin,"amp_adc[1000,1500)",B8,cnn1d,1D-CNN residual,0.7386257538199453,1.518572337844627,-2.0135760620449745,0.23129555819450917,94,-0.8676362151014848,-0.8085360668324064,1.1026049965868987,4.954419332936116,0.06382978723404255,0.05319148936170213,0.0425531914893617
single_stave,amplitude_bin,"amp_adc[1000,1500)",B4,gradient_boosted_trees,HistGradientBoosting residual,0.49985976726439657,0.8326858831851608,1.6978000230838506,2.2340032903033915,343,2.0161355904890446,2.0465964939070673,0.6657401895106395,1.7244668775390648,0.02040816326530612,0.008746355685131196,0.0058309037900874635
single_stave,amplitude_bin,"amp_adc[1000,1500)",B6,gradient_boosted_trees,HistGradientBoosting residual,0.6656080838929488,0.973625809725245,-1.5662144275925611,-0.943345734864304,188,-1.1517442508220586,-1.1421052633710502,0.848942284797888,1.409884524171347,0.010638297872340425,0.005319148936170213,0.005319148936170213
single_stave,amplitude_bin,"amp_adc[1000,1500)",B8,gradient_boosted_trees,HistGradientBoosting residual,1.044196654843945,1.8262347649171198,-2.193632728823925,-0.07540207008700228,94,-1.027943653786808,-1.1414677414560934,1.4133316556701658,4.931945510886876,0.09574468085106383,0.05319148936170213,0.031914893617021274
single_stave,amplitude_bin,"amp_adc[1000,1500)",B4,mlp,MLP residual,0.6520456512675924,1.085823146155947,1.6267830217592896,2.453200452304985,343,2.1449013233057834,2.046671281554424,0.8447977971878671,1.568495557488812,0.029154518950437316,0.011661807580174927,0.008746355685131196
single_stave,amplitude_bin,"amp_adc[1000,1500)",B6,mlp,MLP residual,0.7685097794184688,1.2457854039266647,-1.5905959359094104,-0.7974032618533976,188,-1.1599983922603436,-1.1652153726885395,0.963781493791749,1.7210394298164917,0.031914893617021274,0.005319148936170213,0.005319148936170213
single_stave,amplitude_bin,"amp_adc[1000,1500)",B8,mlp,MLP residual,0.9997787860369501,1.76225173334453,-2.2770008594368156,-0.14914182572285192,94,-1.128874869978762,-1.0345472365201438,1.2535492795503969,4.8412958667959485,0.0851063829787234,0.0425531914893617,0.0425531914893617
single_stave,amplitude_bin,"amp_adc[1000,1500)",B4,ridge,Ridge residual,0.7127288614045424,1.0720439859765694,1.3260797493835956,2.0766117793984775,343,1.7324875079055269,1.822140591816293,0.8213817352024881,1.6306415443006808,0.026239067055393587,0.014577259475218658,0.008746355685131196
single_stave,amplitude_bin,"amp_adc[1000,1500)",B6,ridge,Ridge residual,0.7399330079535098,1.2540186934833217,-1.6023772749061789,-0.9964476900777118,188,-1.2709222749530789,-1.2180249607763614,0.9715051583583727,1.5742069057763248,0.015957446808510637,0.005319148936170213,0.005319148936170213
single_stave,amplitude_bin,"amp_adc[1000,1500)",B8,ridge,Ridge residual,0.7211460636957372,1.5085992361685316,-2.0552989342197194,-0.09006752684204951,94,-1.1127331698365204,-1.240989552852767,1.0087600695642367,4.59316037990997,0.06382978723404255,0.05319148936170213,0.0425531914893617
single_stave,amplitude_bin,"amp_adc[1000,1500)",B4,traditional,S02/S03 analytic template-phase,0.3219817207225276,0.7873396564976656,1.6622190505549903,2.3992637353212882,343,2.1137759113816235,2.2978032338624246,0.39870031282465335,1.981204359107984,0.03206997084548105,0.008746355685131196,0.008746355685131196
single_stave,amplitude_bin,"amp_adc[1000,1500)",B6,traditional,S02/S03 analytic template-phase,0.5474403865870665,1.2296907235920158,-1.446142470103051,-0.7579228303880481,188,-1.073989203267021,-0.9508715432638688,0.9213995012874195,1.5395886976111395,0.026595744680851064,0.005319148936170213,0.005319148936170213
single_stave,amplitude_bin,"amp_adc[1000,1500)",B8,traditional,S02/S03 analytic template-phase,0.4808691011734419,1.6792677613617648,-1.9180365244769337,0.16064023549567039,94,-0.8201712401946917,-1.001107670910379,1.011605638871745,4.908877131052092,0.10638297872340426,0.05319148936170213,0.0425531914893617
single_stave,amplitude_bin,"amp_adc[1500,2500)",B4,atom_gated_cnn,Atom-gated residual CNN,0.5826899261638546,0.7711151177643742,1.9052338542551197,2.3135776367865883,1930,2.0804767771610537,2.0345713051121095,0.697318998476419,1.6692837772198459,0.0062176165803108805,0.0031088082901554403,0.0025906735751295338
single_stave,amplitude_bin,"amp_adc[1500,2500)",B6,atom_gated_cnn,Atom-gated residual CNN,0.5902601235779544,0.7210849923491512,-1.4412917256877544,-1.2117471721717492,1800,-1.3053057726131858,-1.2433051251752545,0.6713658249585053,1.3745426283220201,0.011666666666666667,0.006666666666666667,0.0038888888888888888
single_stave,amplitude_bin,"amp_adc[1500,2500)",B8,atom_gated_cnn,Atom-gated residual CNN,0.4661826259493828,0.7271491973709342,-0.9687619042566682,-0.5062479670795628,509,-0.7675097407818181,-0.7627581834200043,0.6054874987125881,1.878267148605494,0.01768172888015717,0.011787819253438114,0.009823182711198428
single_stave,amplitude_bin,"amp_adc[1500,2500)",B4,cnn1d,1D-CNN residual,0.6606362475350417,0.8441894585186038,1.863737391159285,2.3589935332003535,1930,2.0878449189135044,2.088343808441902,0.7704521358927588,1.6009359092873348,0.008808290155440414,0.0025906735751295338,0.0025906735751295338
single_stave,amplitude_bin,"amp_adc[1500,2500)",B6,cnn1d,1D-CNN residual,0.6355596625689535,0.7863711763577564,-1.466395876306205,-1.213681013376804,1800,-1.3438628829757686,-1.3235584322923977,0.7115711678231107,1.346713917915277,0.015,0.0077777777777777776,0.0044444444444444444
single_stave,amplitude_bin,"amp_adc[1500,2500)",B8,cnn1d,1D-CNN residual,0.4777683198413522,0.8253105529016052,-1.0802508508869688,-0.5096016231026599,509,-0.8119402862636291,-0.8694384534116182,0.662092960810939,1.833187275316339,0.015717092337917484,0.011787819253438114,0.009823182711198428
single_stave,amplitude_bin,"amp_adc[1500,2500)",B4,gradient_boosted_trees,HistGradientBoosting residual,0.766612273468852,0.9586878969488402,1.9169084013341078,2.3267215024661607,1930,2.09705168871181,2.0796981192615007,0.8710926582948388,1.636849054173968,0.013471502590673576,0.003626943005181347,0.0025906735751295338
single_stave,amplitude_bin,"amp_adc[1500,2500)",B6,gradient_boosted_trees,HistGradientBoosting residual,0.7442128053324363,0.9234776083067788,-1.3862510263286365,-1.0678839961050888,1800,-1.2203489490156776,-1.1914996982638044,0.8357099379999249,1.4057289024420896,0.01888888888888889,0.007222222222222222,0.0033333333333333335
single_stave,amplitude_bin,"amp_adc[1500,2500)",B8,gradient_boosted_trees,HistGradientBoosting residual,0.639690202482205,0.9920551813640776,-1.1822604648934394,-0.713189055908916,509,-0.9612135123027392,-0.9653943005514094,0.7786354785402695,1.7489096589149522,0.029469548133595286,0.007858546168958742,0.005893909626719057
single_stave,amplitude_bin,"amp_adc[1500,2500)",B4,mlp,MLP residual,0.821207133977751,0.9488553866116556,1.930241077333896,2.395835516843776,1930,2.158878365921563,2.1525016600650453,0.8930688064925485,1.7899514400034076,0.009844559585492229,0.004145077720207254,0.0031088082901554403
single_stave,amplitude_bin,"amp_adc[1500,2500)",B6,mlp,MLP residual,0.7689390171235079,0.8887610594467358,-1.4323023032349953,-1.1450945358519842,1800,-1.304345577527945,-1.2754867247280544,0.8252126145913204,1.3997775636421614,0.016666666666666666,0.007222222222222222,0.0038888888888888888
single_stave,amplitude_bin,"amp_adc[1500,2500)",B8,mlp,MLP residual,0.7568199680619143,1.047755408018506,-1.2031820937658804,-0.610627648384784,509,-0.9438519419503224,-0.8974326081749382,0.8911357604269173,1.9289102016247275,0.019646365422396856,0.009823182711198428,0.007858546168958742
single_stave,amplitude_bin,"amp_adc[1500,2500)",B4,ridge,Ridge residual,0.8200872182846103,1.1265466169561034,1.7322569895424753,2.412154517551587,1930,2.023476332623955,2.0143712896974435,0.9763714826288085,1.6999849757688965,0.02383419689119171,0.003626943005181347,0.0025906735751295338
single_stave,amplitude_bin,"amp_adc[1500,2500)",B6,ridge,Ridge residual,0.7725866670503793,1.0473545424232593,-1.4675191423554348,-1.0036610885319635,1800,-1.2213614482101547,-1.0976308717367225,0.9248903368296454,1.591037619580842,0.025555555555555557,0.011666666666666667,0.0044444444444444444
single_stave,amplitude_bin,"amp_adc[1500,2500)",B8,ridge,Ridge residual,0.8690388523286839,1.0720113745292246,-0.8556721760475334,-0.34414683916599725,509,-0.5977610231994928,-0.7713585010652935,0.976197932431421,1.913597631399791,0.023575638506876228,0.009823182711198428,0.009823182711198428
single_stave,amplitude_bin,"amp_adc[1500,2500)",B4,traditional,S02/S03 analytic template-phase,0.7626499864702095,1.1861379824870575,1.5569641888166275,2.33728915733637,1930,1.8991614548538973,1.9077486436693682,1.0122097026359476,1.7735318661031272,0.04093264248704663,0.003626943005181347,0.0025906735751295338
single_stave,amplitude_bin,"amp_adc[1500,2500)",B6,traditional,S02/S03 analytic template-phase,0.8328452187481968,1.0710586731731302,-1.4977113681461514,-0.9923209594713334,1800,-1.2418341157879877,-1.1690280800855248,0.9520242386801906,1.6568765400033818,0.03166666666666667,0.011666666666666667,0.006111111111111111
single_stave,amplitude_bin,"amp_adc[1500,2500)",B8,traditional,S02/S03 analytic template-phase,0.6147088579690599,1.0696804215421918,-1.0528157752477805,-0.35101950481018873,509,-0.7127871137792327,-1.0925609441597288,0.880702600959794,2.0480518457101358,0.03929273084479371,0.015717092337917484,0.009823182711198428
single_stave,amplitude_bin,"amp_adc[2500,4000)",B4,atom_gated_cnn,Atom-gated residual CNN,0.694975085315443,0.8438262306418239,1.7795528576945963,2.203401053574025,1502,1.9848237190610347,2.0431148608389904,0.7724832286664355,1.7549304231557112,0.02663115845539281,0.016644474034620507,0.007989347536617843
single_stave,amplitude_bin,"amp_adc[2500,4000)",B6,atom_gated_cnn,Atom-gated residual CNN,0.6004864712434865,0.736213381456027,-1.491502513954945,-1.1600285461342799,1808,-1.3245860430809546,-1.2705633333818085,0.6833029753807874,1.444063156311391,0.016039823008849558,0.010508849557522125,0.00663716814159292
single_stave,amplitude_bin,"amp_adc[2500,4000)",B8,atom_gated_cnn,Atom-gated residual CNN,0.5766276733010487,0.7416649694047953,-0.8420617298335134,-0.5696976514458779,2166,-0.7097052117174806,-0.796543820035069,0.669553433643358,1.8519284876395778,0.013388734995383195,0.007386888273314866,0.0046168051708217915
single_stave,amplitude_bin,"amp_adc[2500,4000)",B4,cnn1d,1D-CNN residual,0.8002784733702112,1.0135646825153173,1.6887345349626497,2.4070453497475546,1502,2.0060850267137518,2.029194991090023,0.9250986404415177,1.7891811539434228,0.022636484687083888,0.013981358189081226,0.009320905459387484
single_stave,amplitude_bin,"amp_adc[2500,4000)",B6,cnn1d,1D-CNN residual,0.7085961885089219,0.8734537456532749,-1.5331116722526592,-1.178419629858403,1808,-1.3471949124850828,-1.2848049987688732,0.818067976395346,1.549212885717429,0.017699115044247787,0.011061946902654867,0.007743362831858407
single_stave,amplitude_bin,"amp_adc[2500,4000)",B8,cnn1d,1D-CNN residual,0.6590912474924565,0.8144392521247817,-0.8924328826105011,-0.5215024569111528,2166,-0.7212696718198014,-0.7884277216082012,0.7526382188495886,1.8413078292356004,0.014312096029547553,0.009695290858725761,0.0050784856879039705
single_stave,amplitude_bin,"amp_adc[2500,4000)",B4,gradient_boosted_trees,HistGradientBoosting residual,0.9150542744414131,1.2356422269493041,1.5663365546614803,2.439576146571447,1502,1.9708565020802875,2.0055141900699596,1.1073387989202659,1.8310660496525235,0.035286284953395475,0.015312916111850865,0.010652463382157125
single_stave,amplitude_bin,"amp_adc[2500,4000)",B6,gradient_boosted_trees,HistGradientBoosting residual,0.7675490389248586,1.0402443261843115,-1.5778727178447778,-1.008972746226502,1808,-1.2733736140513745,-1.2049774987407105,0.9338401212714645,1.5636560585695778,0.027101769911504425,0.012721238938053098,0.006084070796460177
single_stave,amplitude_bin,"amp_adc[2500,4000)",B8,gradient_boosted_trees,HistGradientBoosting residual,0.7803633293843779,0.9258353613855967,-0.9427242088748387,-0.6531099515637209,2166,-0.7986319040942929,-0.8986973133490785,0.8718437379397256,1.7858839626906662,0.02169898430286242,0.0110803324099723,0.0046168051708217915
single_stave,amplitude_bin,"amp_adc[2500,4000)",B4,mlp,MLP residual,0.9838277248714131,1.138837726316947,1.7127562279992539,2.3515691737835525,1502,2.0148403518439078,2.1063496852725407,1.0896587021648827,1.8941634884144094,0.02796271637816245,0.017976031957390146,0.007989347536617843
single_stave,amplitude_bin,"amp_adc[2500,4000)",B6,mlp,MLP residual,0.8280718371754421,1.0246633936767864,-1.466328557417453,-1.0664267133250054,1808,-1.2616073175178792,-1.2266642745802407,0.9530530077115538,1.582691163459081,0.02157079646017699,0.010508849557522125,0.00663716814159292
single_stave,amplitude_bin,"amp_adc[2500,4000)",B8,mlp,MLP residual,0.8567519680176329,0.9856692374907658,-0.9829250934673467,-0.6483098491553047,2166,-0.8342275911372633,-0.8845910697759152,0.9098710906067516,1.8164480796431473,0.02077562326869806,0.008771929824561403,0.0046168051708217915
single_stave,amplitude_bin,"amp_adc[2500,4000)",B4,ridge,Ridge residual,0.8502987330421048,1.2976207114312015,1.4817753681212928,2.4892499313822034,1502,1.9608360123745985,1.8771427367027052,1.0862121412732895,1.9506774818411685,0.03861517976031957,0.013315579227696404,0.010652463382157125
single_stave,amplitude_bin,"amp_adc[2500,4000)",B6,ridge,Ridge residual,0.7892329872399638,1.0741636045950687,-1.6280809407624213,-1.0342925945386505,1808,-1.2831345418889977,-1.1375480747736013,0.9591509461043316,1.5827179501589328,0.02101769911504425,0.011061946902654867,0.007190265486725664
single_stave,amplitude_bin,"amp_adc[2500,4000)",B8,ridge,Ridge residual,0.8777563022872844,1.0097372913239984,-0.8915041141350287,-0.5129565909529749,2166,-0.698604205887252,-0.8211590167243727,0.9551757297673759,1.963180090822883,0.020313942751615882,0.010156971375807941,0.006463527239150508
single_stave,amplitude_bin,"amp_adc[2500,4000)",B4,traditional,S02/S03 analytic template-phase,0.8817355571399127,1.3807223603620942,1.4550511679435543,2.735195172450737,1502,1.9926859509462003,1.9367240445816876,1.1848984371735343,2.1017360640374787,0.04460719041278296,0.017310252996005325,0.010652463382157125
single_stave,amplitude_bin,"amp_adc[2500,4000)",B6,traditional,S02/S03 analytic template-phase,0.8217347659935421,1.0436562269154417,-1.6460003813549833,-0.9936462690078989,1808,-1.2788530789071426,-1.140927201708621,0.9462519297596855,1.673226610524535,0.0293141592920354,0.011615044247787611,0.008296460176991151
single_stave,amplitude_bin,"amp_adc[2500,4000)",B8,traditional,S02/S03 analytic template-phase,0.7389246159774664,0.9630585389303357,-0.7906714897564282,-0.32554357232295567,2166,-0.556212978808029,-0.795508011952947,0.8561716787683821,1.9879459462286637,0.024469067405355493,0.0110803324099723,0.006463527239150508
single_stave,amplitude_bin,"amp_adc[4000,7000)",B4,atom_gated_cnn,Atom-gated residual CNN,3.630464511605338,14.201587896207965,-0.6060374485603045,7.5518412527461125,44,3.328384304138714,2.1875209100893116,5.672785867666203,9.69067156348306,0.5909090909090909,0.36363636363636365,0.2727272727272727
single_stave,amplitude_bin,"amp_adc[4000,7000)",B6,atom_gated_cnn,Atom-gated residual CNN,1.2208251059055328,6.645103347781574,-2.9837111554292095,3.1757778704774786,24,-0.011483974446164188,-0.768581631647713,2.7908162987816105,4.638482996095096,0.3333333333333333,0.16666666666666666,0.08333333333333333
single_stave,amplitude_bin,"amp_adc[4000,7000)",B8,atom_gated_cnn,Atom-gated residual CNN,0.5951186900828763,0.7357679228386348,-0.9940317047434305,-0.6360252064666244,1044,-0.8180633809778382,-0.8336866948544746,0.6725521627081079,1.411311841665919,0.0210727969348659,0.013409961685823755,0.006704980842911878
single_stave,amplitude_bin,"amp_adc[4000,7000)",B4,cnn1d,1D-CNN residual,3.732204633015951,14.615441151950082,0.5462231455399912,7.314682260972709,44,3.6661433661092078,2.6850314878299706,6.2241721081637875,10.119503037585577,0.5681818181818182,0.4772727272727273,0.29545454545454547
single_stave,amplitude_bin,"amp_adc[4000,7000)",B6,cnn1d,1D-CNN residual,1.2702769313250932,6.743089121521291,-2.804648372893802,3.4985220396304197,24,0.28537651803165015,-0.6214104912218517,3.235795647970433,4.429746385840239,0.4583333333333333,0.16666666666666666,0.08333333333333333
single_stave,amplitude_bin,"amp_adc[4000,7000)",B8,cnn1d,1D-CNN residual,0.6225221289456261,0.8034305617196705,-0.9886814230495209,-0.47207634400602044,1044,-0.7370689003921516,-0.7815466796577368,0.7452395065666455,1.466956185797097,0.020114942528735632,0.014367816091954023,0.009578544061302681
single_stave,amplitude_bin,"amp_adc[4000,7000)",B4,gradient_boosted_trees,HistGradientBoosting residual,4.646369254059768,10.215576716380586,-1.3018151416815413,3.542684305128016,44,1.0863458039678469,-0.14319690539077712,6.750360871201149,7.634383036430227,0.6363636363636364,0.4772727272727273,0.25
single_stave,amplitude_bin,"amp_adc[4000,7000)",B6,gradient_boosted_trees,HistGradientBoosting residual,1.7792604654315074,7.550003378106246,-2.81366113751422,4.129938273044304,24,0.6657027535377794,0.656313084581253,4.283136119086395,5.201834644980447,0.5416666666666666,0.25,0.125
single_stave,amplitude_bin,"amp_adc[4000,7000)",B8,gradient_boosted_trees,HistGradientBoosting residual,0.7406690639679665,0.9679664239593967,-0.917413330219039,-0.549842761859108,1044,-0.7159781299001635,-0.7211048109024958,0.8578508201057711,1.3863522426248807,0.0210727969348659,0.012452107279693486,0.006704980842911878
single_stave,amplitude_bin,"amp_adc[4000,7000)",B4,mlp,MLP residual,4.086509222090244,13.401197592280429,0.1300666302118397,7.004767206226351,44,3.454603569809653,2.463934471196275,6.9725688855649715,9.386945931324925,0.6136363636363636,0.45454545454545453,0.29545454545454547
single_stave,amplitude_bin,"amp_adc[4000,7000)",B6,mlp,MLP residual,1.6569769447404665,6.204000605665774,-2.436194358089529,2.9231987236105996,24,0.5650930786487395,0.22912618453139189,3.311042698569051,4.3143647386240325,0.375,0.125,0.08333333333333333
single_stave,amplitude_bin,"amp_adc[4000,7000)",B8,mlp,MLP residual,0.7811067531337876,0.9879180186298328,-1.008493661024989,-0.6099824538103079,1044,-0.8033244862143177,-0.8038220856129854,0.8897207950873373,1.5082368585443102,0.022988505747126436,0.014367816091954023,0.007662835249042145
single_stave,amplitude_bin,"amp_adc[4000,7000)",B4,ridge,Ridge residual,4.157008836594486,16.30577875226975,2.351144614364619,10.517689556258771,44,5.951443934532694,3.9929775101921194,6.668723233223128,10.737022745111698,0.6590909090909091,0.4318181818181818,0.36363636363636365
single_stave,amplitude_bin,"amp_adc[4000,7000)",B6,ridge,Ridge residual,1.1952638179063797,7.172308049947027,-3.30327670902698,2.6734304090766927,24,-0.27706300063858996,-1.2000760134527795,3.53818023806689,5.024098042690755,0.5416666666666666,0.25,0.08333333333333333
single_stave,amplitude_bin,"amp_adc[4000,7000)",B8,ridge,Ridge residual,0.8819741503273859,1.2116208577001284,-1.3182147125496473,-0.6858659251119923,1044,-0.9719085065327424,-0.7443182609699797,1.0942177434368578,1.7834627353162709,0.04693486590038314,0.017241379310344827,0.01053639846743295
single_stave,amplitude_bin,"amp_adc[4000,7000)",B4,traditional,S02/S03 analytic template-phase,4.345933958724674,18.22444683705607,2.621203990517589,11.97431870243701,44,6.864188950434234,4.363330063091279,8.027817902393098,11.582995886999422,0.6590909090909091,0.5,0.36363636363636365
single_stave,amplitude_bin,"amp_adc[4000,7000)",B6,traditional,S02/S03 analytic template-phase,1.5346167580897185,9.23691024914341,-3.073978382138553,3.532756673077442,24,0.23046587049985354,-0.6774260672504973,4.182809252930241,5.595980300788736,0.5,0.375,0.125
single_stave,amplitude_bin,"amp_adc[4000,7000)",B8,traditional,S02/S03 analytic template-phase,0.9726608733966405,1.4232130600587527,-1.6504657456891267,-0.888678878732361,1044,-1.2490706921372916,-0.7973521667895227,1.2596035315009562,1.9434240373587626,0.06130268199233716,0.0210727969348659,0.011494252873563218
single_stave,amplitude_bin,"amp_adc[7000,12000)",B4,atom_gated_cnn,Atom-gated residual CNN,0.0,0.0,28.276553222021448,28.276553222021448,1,28.276553222021448,28.276553222021448,0.0,0.0,0.0,0.0,0.0
single_stave,amplitude_bin,"amp_adc[7000,12000)",B8,atom_gated_cnn,Atom-gated residual CNN,0.0,6.687521841408781,-8.216926946953498,2.3110539833384447,7,-1.0116719710737985,1.8987299919721465,4.140541652323774,4.830142856853098,0.2857142857142857,0.2857142857142857,0.14285714285714285
single_stave,amplitude_bin,"amp_adc[7000,12000)",B4,cnn1d,1D-CNN residual,0.0,0.0,27.560496577104914,27.560496577104914,1,27.560496577104914,27.560496577104914,0.0,0.0,0.0,0.0,0.0
single_stave,amplitude_bin,"amp_adc[7000,12000)",B8,cnn1d,1D-CNN residual,0.0,3.6728244813029716,-4.3580115367541,0.3006705812934456,7,-2.0616533778306083,-1.7071365594270844,1.2847496294220675,2.3778586387300544,0.14285714285714285,0.14285714285714285,0.0
single_stave,amplitude_bin,"amp_adc[7000,12000)",B4,gradient_boosted_trees,HistGradientBoosting residual,0.0,0.0,27.09741557694168,27.09741557694168,1,27.09741557694168,27.09741557694168,0.0,0.0,0.0,0.0,0.0
