granularity,dimension,stratum,pair,method,method_label,method_sigma68_ns,method_bias_ns,traditional_sigma68_ns,traditional_bias_ns,delta_sigma68_ns,delta_bias_ns
pairwise,p09_anomaly_class,pileup_or_long_tail,B4-B6,atom_gated_cnn,Atom-gated residual CNN,0.26454180240630976,2.1888574814212305,0.2317808178886055,2.2234557056326834,0.03276098451770426,-0.034598224211452866
pairwise,peak_sample_bin,peakmax_5,B4-B8,gradient_boosted_trees,HistGradientBoosting residual,0.36649635082893395,1.8739930466370547,0.33327347045942435,1.838662143002558,0.0332228803695096,0.035330903634496647
pairwise,peak_sample_bin,peakmax_7,B4-B8,mlp,MLP residual,1.1600374120754615,2.0190858741153845,1.1263957824950017,1.9139373241225948,0.0336416295804598,0.10514854999278977
pairwise,amplitude_bin,"amp_adc[2500,4000)",B6-B8,ridge,Ridge residual,1.028434160540689,-0.38742790110626457,0.9944885471779894,-0.41312280186486244,0.033945613362699634,0.02569490075859787
pairwise,peak_sample_bin,peakmax_12,B6-B8,mlp,MLP residual,0.8868538959233916,-0.6195303077713528,0.851429075373055,-1.1294482371423489,0.03542482055033658,0.5099179293709961
pairwise,charge_bin,"charge[14000,24000)",B6-B8,ridge,Ridge residual,1.0303820907941317,-0.3618877215909137,0.994539923132386,-0.5127747432807356,0.03584216766174564,0.15088702168982188
pairwise,charge_bin,"charge[4000,8000)",B4-B6,cnn1d,1D-CNN residual,0.3296803277503386,2.0389420029233016,0.29237840266621407,2.029848116514032,0.037301925084124554,0.009093886409269558
pairwise,q_template_bin,"q_template[0,0.025)",B4-B6,mlp,MLP residual,0.8095827045144053,2.00577827672553,0.7688544105877603,2.106793484349817,0.04072829392664501,-0.10101520762428695
pairwise,peak_sample_bin,peakmax_14,B4-B8,atom_gated_cnn,Atom-gated residual CNN,0.5123028901492684,1.2226895203273036,0.4686683815143139,3.0534247170211786,0.04363450863495455,-1.830735196693875
pairwise,charge_bin,"charge[4000,8000)",B4-B6,atom_gated_cnn,Atom-gated residual CNN,0.34203148197732314,1.9229422797893263,0.29237840266621407,2.029848116514032,0.04965307931110907,-0.10690583672470577
pairwise,peak_sample_bin,peakmax_4,B6-B8,cnn1d,1D-CNN residual,0.23630771283632665,-0.32680658949541264,0.18586406277841108,-0.07845288962187137,0.05044365005791557,-0.24835369987354128
pairwise,peak_sample_bin,peakmax_5,B6-B8,gradient_boosted_trees,HistGradientBoosting residual,0.3321062845118752,-0.2722103079159917,0.2802904441254344,-0.22775188282276543,0.05181584038644077,-0.044458425093226284
pairwise,charge_bin,"charge[1000,4000)",B6-B8,cnn1d,1D-CNN residual,0.24719078159387747,-0.04942245758430275,0.1932601827925211,0.06366107879663332,0.053930598801356366,-0.11308353638093607
pairwise,charge_bin,"charge[1000,4000)",B4-B6,cnn1d,1D-CNN residual,0.2926819489742418,2.2874555581912692,0.23247249179383933,1.9134936515496868,0.06020945718040249,0.37396190664158246
pairwise,peak_sample_bin,peakmax_16,B4-B8,cnn1d,1D-CNN residual,0.4301145925476926,2.1873981801553097,0.3680805431925439,2.649121864223665,0.06203404935514867,-0.4617236840683554
pairwise,peak_sample_bin,peakmax_6,B4-B8,gradient_boosted_trees,HistGradientBoosting residual,0.5161409719938379,1.8070327696716715,0.4496480594348635,1.7890446171137093,0.06649291255897438,0.017988152557962156
pairwise,baseline_bin,"baseline_rms[64,inf)",B4-B8,gradient_boosted_trees,HistGradientBoosting residual,0.47557440087355995,1.7403287617214487,0.4078931145890252,1.727826724145074,0.06768128628453474,0.012502037576374692
pairwise,peak_sample_bin,peakmax_7,B6-B8,mlp,MLP residual,1.070549683114482,-0.3247353273863321,1.0021158689266727,-0.18247892366445295,0.06843381418780936,-0.14225640372187914
pairwise,amplitude_bin,"amp_adc[1500,2500)",B6-B8,ridge,Ridge residual,0.9767266845642889,-0.32412336959111415,0.9053421224466761,-0.32794358562600284,0.0713845621176128,0.0038202160348886904
pairwise,peak_sample_bin,peakmax_15,B4-B8,atom_gated_cnn,Atom-gated residual CNN,0.5165554569389746,1.8464159807047063,0.4437109700952926,2.022963933972294,0.07284448684368205,-0.17654795326758776
pairwise,baseline_bin,"baseline_rms[16,32)",B6-B8,gradient_boosted_trees,HistGradientBoosting residual,1.1897812980480729,-0.21121826132205876,1.1147444286839474,-0.335309642849255,0.07503686936412546,0.12409138152719626
pairwise,q_template_bin,"q_template[0,0.025)",B4-B8,atom_gated_cnn,Atom-gated residual CNN,0.10135768651962285,1.316954836603209,0.02340032575190687,2.262956396611834,0.07795736076771598,-0.9460015600086251
pairwise,amplitude_bin,"amp_adc[1500,2500)",B4-B8,ridge,Ridge residual,1.112096049419571,1.6752254430014655,1.033877393284935,1.6882555293534127,0.07821865613463608,-0.013030086351947245
pairwise,peak_sample_bin,peakmax_12,B4-B8,cnn1d,1D-CNN residual,0.5820460233168023,1.3505538225014222,0.5038096996551957,1.1600239072281222,0.0782363236616066,0.1905299152733
pairwise,amplitude_bin,"amp_adc[1000,1500)",B4-B8,cnn1d,1D-CNN residual,0.6602226286437283,1.0009314736177197,0.577679489290637,1.2711879110831898,0.08254313935309132,-0.2702564374654701
pairwise,peak_sample_bin,peakmax_6,B6-B8,gradient_boosted_trees,HistGradientBoosting residual,0.4317914835180866,-0.2390648714811792,0.3482474924299339,-0.22854215300016706,0.08354399108815269,-0.010522718481012133
pairwise,peak_sample_bin,peakmax_4,B6-B8,atom_gated_cnn,Atom-gated residual CNN,0.2699957869730546,-0.3180092736383342,0.18586406277841108,-0.07845288962187137,0.08413172419464351,-0.23955638401646284
pairwise,p09_anomaly_class,novel_early_pretrigger,B6-B8,cnn1d,1D-CNN residual,0.26862561592668255,-0.2900605000409927,0.18336754481728987,0.03281996923496049,0.08525807110939268,-0.3228804692759532
pairwise,peak_sample_bin,peakmax_12,B4-B6,atom_gated_cnn,Atom-gated residual CNN,0.21028108962195946,2.240187949134233,0.12149515215892293,2.0429694563348155,0.08878593746303654,0.1972184927994176
pairwise,baseline_bin,"baseline_rms[64,inf)",B4-B6,atom_gated_cnn,Atom-gated residual CNN,0.26847851415566304,2.18516851625223,0.17705844653239,2.104386074365742,0.09142006762327304,0.08078244188648798
pairwise,charge_bin,"charge[1000,4000)",B6-B8,ridge,Ridge residual,0.28811216591798483,-0.2729403009201697,0.1932601827925211,0.06366107879663332,0.09485198312546372,-0.33660137971680304
pairwise,peak_sample_bin,peakmax_6,B4-B6,atom_gated_cnn,Atom-gated residual CNN,0.2378196077811765,2.1772736737823006,0.14004542686957877,2.0484008437575216,0.09777418091159773,0.128872830024779
pairwise,peak_sample_bin,peakmax_5,B4-B6,atom_gated_cnn,Atom-gated residual CNN,0.2301635178997501,2.1341942427366427,0.1321666475750526,2.0881049280659,0.0979968703246975,0.04608931467074262
pairwise,baseline_bin,"baseline_rms[64,inf)",B6-B8,gradient_boosted_trees,HistGradientBoosting residual,0.3970157918648674,-0.46197565088844,0.29800402238430695,-0.38564878343865167,0.09901176948056045,-0.07632686744978834
pairwise,p09_anomaly_class,novel_early_pretrigger,B4-B8,atom_gated_cnn,Atom-gated residual CNN,0.47004742728748017,1.2650150695999272,0.3697963597481275,1.6998839616196122,0.10025106753935265,-0.43486889201968504
pairwise,charge_bin,"charge[1000,4000)",B4-B8,cnn1d,1D-CNN residual,0.1888699437066066,2.115116342452941,0.08808290217072146,1.9171669238443227,0.10078704153588514,0.19794941860861837
pairwise,peak_sample_bin,peakmax_5,B4-B6,cnn1d,1D-CNN residual,0.2331801277090556,2.2302757729684477,0.1321666475750526,2.0881049280659,0.10101348013400302,0.1421708449025476
pairwise,p09_anomaly_class,novel_early_pretrigger,B4-B8,cnn1d,1D-CNN residual,0.474118454492544,1.3516428283505473,0.3697963597481275,1.6998839616196122,0.10432209474441645,-0.3482411332690649
pairwise,peak_sample_bin,peakmax_13,B4-B6,atom_gated_cnn,Atom-gated residual CNN,0.2851989326961841,2.871593881312886,0.1804280901312324,3.48970078583122,0.10477084256495173,-0.618106904518334
pairwise,peak_sample_bin,peakmax_5,B4-B8,ridge,Ridge residual,0.4441878441208075,2.041020781578653,0.33327347045942435,1.838662143002558,0.11091437366138313,0.20235863857609493
pairwise,peak_sample_bin,peakmax_6,B4-B6,cnn1d,1D-CNN residual,0.25393853604139216,2.1835061817499137,0.14004542686957877,2.0484008437575216,0.11389310917181339,0.1351053379923921
pairwise,peak_sample_bin,peakmax_17,B4-B8,atom_gated_cnn,Atom-gated residual CNN,0.46017822375333484,0.3044773183023921,0.34336582276594785,0.29147468187383213,0.11681240098738699,0.013002636428559977
pairwise,baseline_bin,"baseline_rms[64,inf)",B4-B6,cnn1d,1D-CNN residual,0.2966945721336629,2.2361370257918436,0.17705844653239,2.104386074365742,0.1196361256012729,0.13175095142610171
pairwise,peak_sample_bin,peakmax_3,B6-B8,gradient_boosted_trees,HistGradientBoosting residual,0.2869939387399444,-0.2636180077821773,0.16583436656730882,0.02734691946691825,0.12115957217263557,-0.29096492724909556
pairwise,p09_anomaly_class,novel_broad_template_mismatch,B6-B8,gradient_boosted_trees,HistGradientBoosting residual,3.2885222825906135,-5.874600216792157,3.16724054521819,-5.518727230869618,0.12128173737242331,-0.3558729859225389
pairwise,p09_anomaly_class,novel_undershoot_recovery,B4-B6,cnn1d,1D-CNN residual,0.1736399602981611,2.2671440879142444,0.05002658215008582,2.6485029619407996,0.12361337814807527,-0.3813588740265552
pairwise,p09_anomaly_class,novel_undershoot_recovery,B4-B6,mlp,MLP residual,0.17416407107390897,2.531922860904153,0.05002658215008582,2.6485029619407996,0.12413748892382315,-0.11658010103664651
pairwise,q_template_bin,"q_template[0.2,inf)",B4-B6,atom_gated_cnn,Atom-gated residual CNN,0.33989512528130716,2.1836768508838373,0.21475014954305383,2.1425093349291657,0.12514497573825334,0.04116751595467161
pairwise,q_template_bin,"q_template[0,0.025)",B4-B6,gradient_boosted_trees,HistGradientBoosting residual,0.897423093285382,2.1950599299838407,0.7688544105877603,2.106793484349817,0.12856868269762167,0.08826644563402386
pairwise,baseline_bin,"baseline_rms[64,inf)",B4-B6,gradient_boosted_trees,HistGradientBoosting residual,0.3168007163849055,2.150391888009368,0.17705844653239,2.104386074365742,0.13974226985251548,0.046005813643626325
pairwise,peak_sample_bin,peakmax_17,B4-B6,cnn1d,1D-CNN residual,0.29184579142760936,1.664574430689084,0.1470726618070144,1.4892852515402895,0.14477312962059496,0.1752891791487945
pairwise,peak_sample_bin,peakmax_13,B6-B8,ridge,Ridge residual,0.4554035016125362,-0.9214649261183842,0.30898918520553414,-0.8815563712927816,0.14641431640700203,-0.039908554825602516
pairwise,p09_anomaly_class,pileup_or_long_tail,B6-B8,cnn1d,1D-CNN residual,1.2217611081050084,-1.4496865376350012,1.070937528202494,-1.3842419454907304,0.15082357990251438,-0.06544459214427079
pairwise,baseline_bin,"baseline_rms[16,32)",B6-B8,mlp,MLP residual,1.2658459922136953,-0.21704351378821843,1.1147444286839474,-0.335309642849255,0.1511015635297479,0.11826612906103659
pairwise,charge_bin,"charge[40000,80000)",B4-B6,mlp,MLP residual,2.4751618031956975,2.3961933305072036,2.3229149673071694,3.12449807728712,0.15224683588852805,-0.7283047467799162
pairwise,q_template_bin,"q_template[0.2,inf)",B4-B6,cnn1d,1D-CNN residual,0.3697174535893628,2.219788416049547,0.21475014954305383,2.1425093349291657,0.15496730404630898,0.0772790811203814
pairwise,peak_sample_bin,peakmax_6,B6-B8,ridge,Ridge residual,0.5103889626868123,-0.0582403601661708,0.3482474924299339,-0.22854215300016706,0.16214147025687842,0.17030179283399627
pairwise,peak_sample_bin,peakmax_4,B4-B8,mlp,MLP residual,0.6409808964158983,1.9560196100454927,0.47847210850491784,2.0463967429250753,0.16250878791098045,-0.0903771328795826
pairwise,amplitude_bin,"amp_adc[4000,7000)",B4-B8,ridge,Ridge residual,2.5591907125297038,3.659024541302421,2.3959588863520813,4.049153353698621,0.16323182617762244,-0.3901288123961999
pairwise,peak_sample_bin,peakmax_3,B4-B6,cnn1d,1D-CNN residual,0.3502388910748785,2.16163766589018,0.18638863575465225,2.314592612930701,0.16385025532022623,-0.15295494704052093
pairwise,charge_bin,"charge[40000,80000)",B4-B6,atom_gated_cnn,Atom-gated residual CNN,2.487095229498392,0.7461906944917884,2.3229149673071694,3.12449807728712,0.1641802621912225,-2.3783073827953314
pairwise,p09_anomaly_class,novel_broad_template_mismatch,B4-B6,atom_gated_cnn,Atom-gated residual CNN,10.666048807047986,0.00021876302857615215,10.498479257979135,2.240215498280783,0.16756954906885113,-2.2399967352522068
pairwise,peak_sample_bin,peakmax_12,B4-B6,cnn1d,1D-CNN residual,0.2895550246305618,2.16090015410229,0.12149515215892293,2.0429694563348155,0.1680598724716389,0.11793069776747434
pairwise,p09_anomaly_class,dropout,B4-B6,atom_gated_cnn,Atom-gated residual CNN,0.8620158869174696,0.9267584390803603,0.6919142254020562,0.4320073706997117,0.1701016615154134,0.4947510683806486
pairwise,peak_sample_bin,peakmax_6,B4-B6,gradient_boosted_trees,HistGradientBoosting residual,0.3152216937138884,2.0970294010868757,0.14004542686957877,2.0484008437575216,0.17517626684430965,0.048628557329354116
pairwise,peak_sample_bin,peakmax_13,B4-B6,cnn1d,1D-CNN residual,0.36045782266421167,3.1022572745378745,0.1804280901312324,3.48970078583122,0.18002973253297927,-0.38744351129334564
pairwise,peak_sample_bin,peakmax_12,B4-B8,ridge,Ridge residual,0.6851481902111362,1.2463056582797778,0.5038096996551957,1.1600239072281222,0.18133849055594042,0.08628175105165559
pairwise,charge_bin,"charge[4000,8000)",B6-B8,ridge,Ridge residual,0.5008419179916382,-0.5824314368334884,0.31948181986668234,-0.6542218707117959,0.1813600981249559,0.07179043387830752
pairwise,peak_sample_bin,peakmax_5,B4-B6,ridge,Ridge residual,0.3135888509661504,2.0756703126596006,0.1321666475750526,2.0881049280659,0.18142220339109782,-0.012434615406299532
pairwise,peak_sample_bin,peakmax_14,B4-B8,cnn1d,1D-CNN residual,0.6514791452414211,1.9055828153644228,0.4686683815143139,3.0534247170211786,0.18281076372710725,-1.1478419016567558
pairwise,charge_bin,"charge[1000,4000)",B4-B6,atom_gated_cnn,Atom-gated residual CNN,0.4220353582777474,2.2489849819844263,0.23247249179383933,1.9134936515496868,0.18956286648390808,0.33549133043473955
pairwise,p09_anomaly_class,novel_undershoot_recovery,B4-B8,gradient_boosted_trees,HistGradientBoosting residual,0.27673064603675596,0.6636730037570425,0.08684181247208511,2.571526940724366,0.18988883356467084,-1.9078539369673235
pairwise,peak_sample_bin,peakmax_3,B4-B8,gradient_boosted_trees,HistGradientBoosting residual,0.3863060259511102,2.36987169590405,0.1961615033488855,2.424523937305865,0.1901445226022247,-0.05465224140181535
pairwise,baseline_bin,"baseline_rms[32,64)",B6-B8,atom_gated_cnn,Atom-gated residual CNN,0.5571985721588135,-0.2111471549100369,0.3650027131262141,-0.33557538464225084,0.19219585903259945,0.12442822973221393
pairwise,p09_anomaly_class,novel_early_pretrigger,B6-B8,atom_gated_cnn,Atom-gated residual CNN,0.3785411345886439,-0.23942485986203543,0.18336754481728987,0.03281996923496049,0.19517358977135404,-0.27224482909699593
pairwise,peak_sample_bin,peakmax_6,B4-B8,ridge,Ridge residual,0.6474470603911927,1.7835009031777707,0.4496480594348635,1.7890446171137093,0.19779900095632919,-0.005543713935938666
pairwise,amplitude_bin,"amp_adc[1000,1500)",B4-B6,gradient_boosted_trees,HistGradientBoosting residual,0.7178388235786999,2.212263139039731,0.5198196639073395,2.1900024095219863,0.1980191596713604,0.022260729517744604
pairwise,p09_anomaly_class,novel_undershoot_recovery,B4-B6,atom_gated_cnn,Atom-gated residual CNN,0.24924050330199732,1.9678020914034207,0.05002658215008582,2.6485029619407996,0.1992139211519115,-0.6807008705373789
pairwise,p09_anomaly_class,pileup_or_long_tail,B4-B6,ridge,Ridge residual,0.4357749104292712,2.5573901390445215,0.2317808178886055,2.2234557056326834,0.2039940925406657,0.33393443341183815
pairwise,peak_sample_bin,peakmax_17,B6-B8,ridge,Ridge residual,0.5108584302805417,-1.2387742272198796,0.30679419282286285,-1.2326746383146399,0.20406423745767882,-0.006099588905239761
pairwise,peak_sample_bin,peakmax_4,B4-B6,ridge,Ridge residual,0.46666967391967784,2.016354768453871,0.25995574106632824,2.238669684924439,0.2067139328533496,-0.22231491647056822
pairwise,peak_sample_bin,peakmax_17,B4-B6,atom_gated_cnn,Atom-gated residual CNN,0.3552141290427864,1.651903209685271,0.1470726618070144,1.4892852515402895,0.20814146723577198,0.1626179581449816
pairwise,peak_sample_bin,peakmax_3,B6-B8,cnn1d,1D-CNN residual,0.3768865105615933,-0.1321637044082047,0.16583436656730882,0.02734691946691825,0.21105214399428446,-0.15951062387512296
pairwise,p09_anomaly_class,novel_early_pretrigger,B4-B6,cnn1d,1D-CNN residual,0.4643884651385072,0.46077664320503386,0.2511332099631227,0.5727085047794619,0.21325525517538446,-0.11193186157442803
pairwise,charge_bin,"charge[24000,40000)",B4-B6,mlp,MLP residual,1.798587954971523,2.2134223672189037,1.5847031692802336,2.839277172243117,0.21388478569128933,-0.6258548050242134
pairwise,amplitude_bin,"amp_adc[1000,1500)",B6-B8,ridge,Ridge residual,0.9683134961883123,-2.0571463520455815,0.7534555137001586,-1.8446006458834356,0.2148579824881537,-0.21254570616214585
pairwise,charge_bin,"charge[4000,8000)",B4-B6,ridge,Ridge residual,0.507958919973084,1.813143020459831,0.29237840266621407,2.029848116514032,0.2155805173068699,-0.21670509605420119
pairwise,p09_anomaly_class,novel_early_pretrigger,B4-B8,gradient_boosted_trees,HistGradientBoosting residual,0.585552958907485,1.4305326394516502,0.3697963597481275,1.6998839616196122,0.21575659915935752,-0.269351322167962
pairwise,peak_sample_bin,peakmax_6,B6-B8,mlp,MLP residual,0.5687510084299947,-0.22079674468741683,0.3482474924299339,-0.22854215300016706,0.2205035160000608,0.007745408312750224
pairwise,q_template_bin,"q_template[0.2,inf)",B4-B8,gradient_boosted_trees,HistGradientBoosting residual,0.6801333107230217,1.922102370669914,0.4553394644067713,1.7844923900131322,0.22479384631625043,0.13760998065678187
pairwise,peak_sample_bin,peakmax_12,B4-B6,ridge,Ridge residual,0.3494315330705233,1.8387685276126042,0.12149515215892293,2.0429694563348155,0.2279363809116004,-0.2042009287222113
pairwise,q_template_bin,"q_template[0.2,inf)",B6-B8,gradient_boosted_trees,HistGradientBoosting residual,0.5577040324797121,-0.2606628190946528,0.3284638539158925,-0.32003104893406153,0.22924017856381962,0.05936822983940876
pairwise,peak_sample_bin,peakmax_13,B4-B6,gradient_boosted_trees,HistGradientBoosting residual,0.4113614129467804,2.50047028643758,0.1804280901312324,3.48970078583122,0.23093332281554801,-0.9892304993936403
pairwise,p09_anomaly_class,pileup_or_long_tail,B4-B8,ridge,Ridge residual,0.5591450593196732,1.426564156962366,0.3238685951389597,1.8801609742796341,0.23527646418071346,-0.4535968173172682
pairwise,peak_sample_bin,peakmax_5,B4-B8,mlp,MLP residual,0.5692640220678093,1.9492036584535866,0.33327347045942435,1.838662143002558,0.235990551608385,0.11054151545102853
pairwise,peak_sample_bin,peakmax_3,B4-B6,atom_gated_cnn,Atom-gated residual CNN,0.4231465161995649,1.9032879194244972,0.18638863575465225,2.314592612930701,0.23675788044491264,-0.4113046935062039
pairwise,peak_sample_bin,peakmax_4,B6-B8,gradient_boosted_trees,HistGradientBoosting residual,0.42440316606216977,-0.40315394052744347,0.18586406277841108,-0.07845288962187137,0.23853910328375869,-0.3247010509055721
pairwise,p09_anomaly_class,novel_delayed_peak,B4-B6,cnn1d,1D-CNN residual,0.3897924685008234,2.12986125277552,0.14859557728289896,2.352579274147694,0.24119689121792443,-0.22271802137217378
pairwise,peak_sample_bin,peakmax_12,B4-B6,gradient_boosted_trees,HistGradientBoosting residual,0.3635611451327605,2.032305102235209,0.12149515215892293,2.0429694563348155,0.24206599297383757,-0.01066435409960631
pairwise,peak_sample_bin,peakmax_14,B6-B8,ridge,Ridge residual,0.6965632792251094,-0.7292192490029692,0.4540500154180934,-0.5604713846794583,0.242513263807016,-0.16874786432351085
pairwise,peak_sample_bin,peakmax_3,B6-B8,ridge,Ridge residual,0.4094644103637559,-0.6738398659085196,0.16583436656730882,0.02734691946691825,0.2436300437964471,-0.7011867853754379
pairwise,peak_sample_bin,peakmax_15,B4-B6,atom_gated_cnn,Atom-gated residual CNN,0.36258325827386606,1.4522097482016212,0.11784576736343688,1.564849118034683,0.24473749091042918,-0.11263936983306189
pairwise,peak_sample_bin,peakmax_16,B6-B8,ridge,Ridge residual,0.5206164051109771,-0.010704835369453478,0.27526815852585595,0.1302393303420083,0.2453482465851211,-0.1409441657114618
pairwise,p09_anomaly_class,novel_early_pretrigger,B4-B6,atom_gated_cnn,Atom-gated residual CNN,0.5010020742960851,0.5020962823579845,0.2511332099631227,0.5727085047794619,0.2498688643329624,-0.07061222242147736
pairwise,peak_sample_bin,peakmax_5,B6-B8,ridge,Ridge residual,0.5310207715671518,0.0052191151569961495,0.2802904441254344,-0.22775188282276543,0.25073032744171736,0.2329709979797616
pairwise,p09_anomaly_class,novel_early_pretrigger,B6-B8,gradient_boosted_trees,HistGradientBoosting residual,0.4342772233246181,-0.3366194071000207,0.18336754481728987,0.03281996923496049,0.25090967850732826,-0.3694393763349812
pairwise,charge_bin,"charge[4000,8000)",B4-B8,ridge,Ridge residual,0.7384555019300117,1.4511233031597528,0.48689272617608703,1.7887234305456938,0.2515627757539247,-0.33760012738594103
pairwise,p09_anomaly_class,novel_delayed_peak,B6-B8,ridge,Ridge residual,0.6039886035137724,-0.7740833130551122,0.3486307980570668,-0.6933617586961119,0.25535780545670556,-0.0807215543590003
pairwise,amplitude_bin,"amp_adc[1000,1500)",B4-B6,ridge,Ridge residual,0.7759101038977947,2.071459234964447,0.5198196639073395,2.1900024095219863,0.2560904399904552,-0.11854317455753938
pairwise,peak_sample_bin,peakmax_3,B6-B8,atom_gated_cnn,Atom-gated residual CNN,0.4248349707704445,-0.45345911149150414,0.16583436656730882,0.02734691946691825,0.2590006042031357,-0.4808060309584224
pairwise,p09_anomaly_class,novel_delayed_peak,B4-B6,atom_gated_cnn,Atom-gated residual CNN,0.41208050854742795,2.01530531460616,0.14859557728289896,2.352579274147694,0.263484931264529,-0.33727395954153394
pairwise,charge_bin,"charge[40000,80000)",B4-B6,ridge,Ridge residual,2.5908843915441286,3.033451323728486,2.3229149673071694,3.12449807728712,0.26796942423695924,-0.09104675355863368
pairwise,peak_sample_bin,peakmax_16,B4-B6,cnn1d,1D-CNN residual,0.40818132328172785,2.4240350279842064,0.13855173975826596,2.7964724734546786,0.2696295835234619,-0.3724374454704722
pairwise,p09_anomaly_class,pileup_or_long_tail,B4-B6,mlp,MLP residual,0.5016830094395468,2.5205024456393703,0.2317808178886055,2.2234557056326834,0.2699021915509413,0.29704674000668696
pairwise,peak_sample_bin,peakmax_13,B4-B6,ridge,Ridge residual,0.45074741336751734,3.267768769838576,0.1804280901312324,3.48970078583122,0.27031932323628494,-0.22193201599264434
pairwise,peak_sample_bin,peakmax_5,B6-B8,mlp,MLP residual,0.5514193009660585,-0.308798470203909,0.2802904441254344,-0.22775188282276543,0.2711288568406241,-0.08104658738114356
pairwise,peak_sample_bin,peakmax_4,B4-B6,mlp,MLP residual,0.5313166686194161,2.28473541195967,0.25995574106632824,2.238669684924439,0.2713609275530878,0.04606572703523071
pairwise,baseline_bin,"baseline_rms[32,64)",B6-B8,ridge,Ridge residual,0.6389050081744254,-0.16099218190634754,0.3650027131262141,-0.33557538464225084,0.27390229504821134,0.1745832027359033
pairwise,peak_sample_bin,peakmax_13,B4-B8,ridge,Ridge residual,0.6709357500076294,2.2757412356445146,0.39630618327410616,2.6456980899483042,0.27462956673352323,-0.36995685430378966
pairwise,baseline_bin,"baseline_rms[32,64)",B6-B8,gradient_boosted_trees,HistGradientBoosting residual,0.6411801383106434,-0.16043485238737887,0.3650027131262141,-0.33557538464225084,0.2761774251844293,0.17514053225487197
pairwise,q_template_bin,"q_template[0.2,inf)",B4-B6,gradient_boosted_trees,HistGradientBoosting residual,0.4949237481664934,2.1803886718162735,0.21475014954305383,2.1425093349291657,0.2801735986234396,0.03787933688710776
pairwise,charge_bin,"charge[8000,14000)",B4-B8,gradient_boosted_trees,HistGradientBoosting residual,0.7562102750411342,2.1086300383788794,0.47486808580275186,1.8173871524208187,0.2813421892383824,0.2912428859580607
pairwise,baseline_bin,"baseline_rms[32,64)",B6-B8,cnn1d,1D-CNN residual,0.6529264349881269,-0.2914159940412678,0.3650027131262141,-0.33557538464225084,0.2879237218619128,0.04415939060098306
pairwise,peak_sample_bin,peakmax_6,B4-B8,mlp,MLP residual,0.7381745398537878,1.9589443794334778,0.4496480594348635,1.7890446171137093,0.28852648041892426,0.16989976231976844
pairwise,baseline_bin,"baseline_rms[64,inf)",B4-B6,ridge,Ridge residual,0.4679075385468706,2.0154961725079463,0.17705844653239,2.104386074365742,0.2908490920144806,-0.08888990185779555
pairwise,charge_bin,"charge[24000,40000)",B4-B6,gradient_boosted_trees,HistGradientBoosting residual,1.875855466886454,1.988679028840914,1.5847031692802336,2.839277172243117,0.2911522976062204,-0.8505981434022032
pairwise,p09_anomaly_class,pileup_or_long_tail,B6-B8,ridge,Ridge residual,1.3635912283593958,-1.7056819304343787,1.070937528202494,-1.3842419454907304,0.29265370015690184,-0.3214399849436482
pairwise,p09_anomaly_class,novel_early_pretrigger,B4-B8,ridge,Ridge residual,0.6699316541549563,0.5861369090165088,0.3697963597481275,1.6998839616196122,0.30013529440682873,-1.1137470526031032
pairwise,peak_sample_bin,peakmax_14,B4-B6,cnn1d,1D-CNN residual,0.5151013225802317,3.03347786526477,0.21187688534763338,3.74490741928655,0.3032244372325983,-0.7114295540217799
pairwise,peak_sample_bin,peakmax_5,B4-B6,mlp,MLP residual,0.4363932088758118,2.188719723697094,0.1321666475750526,2.0881049280659,0.3042265613007592,0.10061479563119402
pairwise,baseline_bin,"baseline_rms[64,inf)",B4-B8,mlp,MLP residual,0.7131492689301091,1.899254998969269,0.4078931145890252,1.727826724145074,0.3052561543410839,0.1714282748241951
pairwise,q_template_bin,"q_template[0,0.025)",B4-B8,gradient_boosted_trees,HistGradientBoosting residual,0.32981411967676766,1.296937017666842,0.02340032575190687,2.262956396611834,0.3064137939248608,-0.966019378944992
pairwise,p09_anomaly_class,novel_undershoot_recovery,B4-B6,gradient_boosted_trees,HistGradientBoosting residual,0.35720306886760744,1.5763389535446468,0.05002658215008582,2.6485029619407996,0.3071764867175216,-1.0721640083961528
pairwise,q_template_bin,"q_template[0.2,inf)",B4-B6,ridge,Ridge residual,0.523101276634,2.001745572211907,0.21475014954305383,2.1425093349291657,0.30835112709094614,-0.14076376271725888
pairwise,p09_anomaly_class,novel_undershoot_recovery,B4-B8,atom_gated_cnn,Atom-gated residual CNN,0.39690979962039485,1.646825268079591,0.08684181247208511,2.571526940724366,0.31006798714830974,-0.924701672644775
pairwise,baseline_bin,"baseline_rms[64,inf)",B6-B8,mlp,MLP residual,0.6101295193704506,-0.4258889560156882,0.29800402238430695,-0.38564878343865167,0.3121254969861436,-0.04024017257703655
pairwise,peak_sample_bin,peakmax_14,B4-B8,ridge,Ridge residual,0.7816911790677875,2.4686751522073096,0.4686683815143139,3.0534247170211786,0.3130227975534736,-0.584749564813869
pairwise,peak_sample_bin,peakmax_16,B4-B6,atom_gated_cnn,Atom-gated residual CNN,0.45467739828892995,2.491865849855964,0.13855173975826596,2.7964724734546786,0.316125658530664,-0.3046066235987146
pairwise,p09_anomaly_class,novel_early_pretrigger,B6-B8,ridge,Ridge residual,0.499988160454541,-0.9510974231481131,0.18336754481728987,0.03281996923496049,0.3166206156372511,-0.9839173923830735
