dimension,stratum,bin_low,bin_high,bin_mid,method,method_label,n,bias_ns,median_ns,sigma68_ns,full_rms_ns,tail_frac_abs_gt5ns,pull_width68,coverage68,coverage95,coverage68_error,coverage95_error,calibration_ece,calibration_loss,sigma68_ci_low_ns,sigma68_ci_high_ns,pull_width68_ci_low,pull_width68_ci_high,coverage68_ci_low,coverage68_ci_high,coverage95_ci_low,coverage95_ci_high,calibration_loss_ci_low,calibration_loss_ci_high,support_fraction,saturation_fraction,dropout_fraction,anomaly_noncommon_fraction,wide_baseline_fraction,high_q_template_fraction,any_action_band_fraction,n_runs
charge_bin,"charge[4000,8000)",4000.0,8000.0,6000.0,mlp,MLP residual scale model,285,1.668296805671063,2.012471499836621,1.3215496028733151,3.345651763774012,0.02456140350877193,0.509427803497571,0.5614035087719298,0.9368421052631579,0.12128598336507024,0.013157894736842035,0.11507000553583685,0.18502152003504452,1.0436786566175424,1.5677665872589746,0.402479211996684,0.6433961183404271,0.4713819055562175,0.6869178921568627,0.8837921980495124,0.9834571428571428,0.15755077267776332,0.21614703411460962,0.024869109947643978,0.0,0.03508771929824561,0.7087719298245614,0.4982456140350877,1.0,1.0,7
charge_bin,"charge[4000,8000)",4000.0,8000.0,6000.0,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,285,1.271450216015856,1.938026013767903,1.2287935903784133,3.394902497301738,0.017543859649122806,0.7658884719276896,0.6596491228070176,0.9614035087719298,0.023040369329982435,0.01140350877192986,0.11445034903191403,0.09575143880153418,0.8667527769628768,1.3285990227275823,0.43454501972705123,0.8802661524134989,0.5154303495762712,0.7973717577162729,0.9273978919631094,0.9910765550239234,0.07770029594330044,0.20115797583999562,0.024869109947643978,0.0,0.03508771929824561,0.7087719298245614,0.4982456140350877,1.0,1.0,7
charge_bin,"charge[4000,8000)",4000.0,8000.0,6000.0,ridge,Ridge residual scale model,285,1.2156009612571217,1.78194848104107,1.1405334921051773,3.1716815726847334,0.014035087719298246,0.6181566321185964,0.5157894736842106,0.968421052631579,0.16690001845278946,0.018421052631579005,0.129409300090893,0.17414343476416627,0.9731868560930866,1.298484181085211,0.4914634782547795,0.8298773533473953,0.3930376112546655,0.6712469233312516,0.941295614328758,0.9937830380482138,0.12622167938863513,0.2284366166190481,0.024869109947643978,0.0,0.03508771929824561,0.7087719298245614,0.4982456140350877,1.0,1.0,7
charge_bin,"charge[4000,8000)",4000.0,8000.0,6000.0,traditional,S02/S03/S04 atom robust-width baseline,285,1.4065144178340636,2.1107105326161246,1.2660451706576048,3.240680485252717,0.010526315789473684,7.372129540526859,0.14385964912280702,0.2,0.538829843014193,0.75,0.6444149215070964,2.0763435762620372,1.1759303525863158,1.339919474566867,6.211263394052991,8.372182466457327,0.10731523378582203,0.19563895571761517,0.16078877005347594,0.24684587496684057,1.7662479580759762,2.326659354381669,0.024869109947643978,0.0,0.03508771929824561,0.7087719298245614,0.4982456140350877,1.0,1.0,7
charge_bin,"charge[40000,80000)",40000.0,80000.0,60000.0,cnn1d,1D-CNN residual scale model,30,1.8804802270140948,0.5871516156335659,4.8510187365713175,8.902630851096086,0.3333333333333333,2.0846844251250523,0.4,0.6333333333333333,0.282689492137,0.31666666666666665,0.2996780794018334,0.4959296658326381,1.2532701654526197,13.840926083768368,0.7724095371014643,8.012468189624894,0.17612577639751553,0.7050806451612901,0.3923780487804878,0.9586309523809521,0.1125915924694483,2.0662638849958173,0.002617801047120419,0.13333333333333333,0.0,0.26666666666666666,0.6333333333333333,1.0,1.0,6
charge_bin,"charge[40000,80000)",40000.0,80000.0,60000.0,gradient_boosted_trees,HistGradientBoosting residual scale model,30,2.1619520364030578,1.7126332166664682,4.56458454410279,7.591244183502961,0.3,1.9020213959796215,0.5,0.7,0.18268949213700003,0.25,0.2564735143077667,0.39779610060609705,2.349297296346978,10.341715303739608,0.7500452805014668,2.6612959650193178,0.31406249999999997,0.6848011363636363,0.4381381381381381,0.9068478260869562,0.1393069112501539,0.770159821701928,0.002617801047120419,0.13333333333333333,0.0,0.26666666666666666,0.6333333333333333,1.0,1.0,6
charge_bin,"charge[40000,80000)",40000.0,80000.0,60000.0,mlp,MLP residual scale model,30,2.343745683273345,1.5456359867424077,5.650895840988243,9.98866386726068,0.36666666666666664,1.6447869139222302,0.43333333333333335,0.6333333333333333,0.24935615880366668,0.31666666666666665,0.35326894921370006,0.39101967215156586,1.9253432111261397,13.367193151155817,0.5823994996435503,3.337504546936989,0.1111111111111111,0.7343434343434341,0.3049137931034483,0.9148181818181815,0.11742149653425285,0.9277535806660775,0.002617801047120419,0.13333333333333333,0.0,0.26666666666666666,0.6333333333333333,1.0,1.0,6
charge_bin,"charge[40000,80000)",40000.0,80000.0,60000.0,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,30,2.2932195476101525,1.2753721165796108,3.6783956645461124,8.968320738613297,0.26666666666666666,1.6468778454913016,0.5,0.8333333333333334,0.18268949213700003,0.11666666666666659,0.1898068476411,0.2840102129840171,1.342986543376465,13.752025563791776,0.6395347997585423,3.001223978308472,0.24602272727272728,0.7809309309309308,0.639448051948052,1.0,0.07766558913276474,0.7408204524679567,0.002617801047120419,0.13333333333333333,0.0,0.26666666666666666,0.6333333333333333,1.0,1.0,6
charge_bin,"charge[40000,80000)",40000.0,80000.0,60000.0,ridge,Ridge residual scale model,30,3.0271675360855155,1.571963398022337,6.602684110946087,9.986116399814605,0.4,1.5942675038820786,0.5,0.7,0.18268949213700003,0.25,0.2564735143077667,0.3208576275817113,1.548264796027004,14.213625404555017,0.4624681178020102,3.227458640601662,0.23426470588235293,0.881235294117647,0.4444444444444444,0.9809999999999991,0.0864530562606146,0.857257657594023,0.002617801047120419,0.13333333333333333,0.0,0.26666666666666666,0.6333333333333333,1.0,1.0,6
charge_bin,"charge[40000,80000)",40000.0,80000.0,60000.0,traditional,S02/S03/S04 atom robust-width baseline,30,3.562689020053014,1.5765187579925914,6.492592572886215,10.009406605430389,0.3333333333333333,9.133472017836088,0.06666666666666667,0.2,0.6160228254703334,0.75,0.6830114127351667,2.545626564010397,1.8823417904362645,14.59021503477611,4.95683397289659,14.609182382417362,0.0,0.18071095571095566,0.04935897435897436,0.39269230769230734,1.556251191949465,4.243595079402449,0.002617801047120419,0.13333333333333333,0.0,0.26666666666666666,0.6333333333333333,1.0,1.0,6
charge_bin,"charge[8000,14000)",8000.0,14000.0,11000.0,cnn1d,1D-CNN residual scale model,1471,1.5885474641339603,1.9570850275931373,1.3460997850676715,2.1258987925366757,0.006118286879673691,0.7863271707626112,0.42420122365737595,0.964649898028552,0.2584882684796241,0.0146498980285521,0.14717411384552243,0.15849627739777186,1.2646793295327179,1.4149482464214438,0.6452168043550708,0.9455566957793229,0.332919621749409,0.5063856083167722,0.9431451273352821,0.9789942272175225,0.1320115560911511,0.19201111786741387,0.12835951134380455,0.0,0.008837525492861998,0.24201223657375934,0.47926580557443915,0.8721957851801495,0.8749150237933379,7
charge_bin,"charge[8000,14000)",8000.0,14000.0,11000.0,gradient_boosted_trees,HistGradientBoosting residual scale model,1471,1.7084618844807735,2.0417222654947977,1.354356399663522,2.112652236076957,0.007477906186267845,0.6586906598692437,0.5390890550645819,0.9177430319510537,0.1436004370724181,0.03225696804894629,0.09754800915483583,0.15367868860173914,1.21402524639369,1.4672112301662967,0.5576756146788457,0.7478945128853696,0.4445656639236509,0.6632190240182997,0.8847749057606646,0.9587381302907618,0.12289090632742167,0.18568402972727957,0.12835951134380455,0.0,0.008837525492861998,0.24201223657375934,0.47926580557443915,0.8721957851801495,0.8749150237933379,7
charge_bin,"charge[8000,14000)",8000.0,14000.0,11000.0,mlp,MLP residual scale model,1471,1.730652797524527,1.9981587556959963,1.4049738753187169,2.438977452551817,0.009517335146159076,0.7011300244767911,0.5438477226376615,0.8980285520054385,0.13884176949933857,0.05197144799456144,0.12807594920893847,0.15443978555651186,1.27671742456166,1.5030117036156063,0.5964540647037656,0.7986029154881816,0.507156113833259,0.5979545960228062,0.869066895019848,0.9337247916326197,0.1391530706495693,0.16989786876934299,0.12835951134380455,0.0,0.008837525492861998,0.24201223657375934,0.47926580557443915,0.8721957851801495,0.8749150237933379,7
charge_bin,"charge[8000,14000)",8000.0,14000.0,11000.0,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,1471,1.6083182667005458,1.9171719654125496,1.32382727913322,2.414546167004788,0.006118286879673691,0.6765141414616889,0.6485384092454113,0.9809653297076818,0.03415108289158875,0.030965329707681843,0.06755832760692897,0.11404014968612768,1.2301729581727965,1.4417288695615373,0.5697566581646398,0.7702531621862302,0.5898352683100404,0.7093287303794953,0.9690798676504258,0.9898950571836945,0.09339892043269864,0.14798068638435535,0.12835951134380455,0.0,0.008837525492861998,0.24201223657375934,0.47926580557443915,0.8721957851801495,0.8749150237933379,7
charge_bin,"charge[8000,14000)",8000.0,14000.0,11000.0,ridge,Ridge residual scale model,1471,1.4481591067385262,1.7257747194824162,1.3279465556816288,2.1403812752863427,0.009517335146159076,0.7933473065664018,0.44119646498980286,0.9170632222977566,0.24149302714719717,0.03293677770224335,0.13769076918202822,0.15469331686626672,1.2345950972338995,1.451631790821902,0.6898243349710792,0.909170381128699,0.3572969750219656,0.5422177271362316,0.8727265512124371,0.9607777472706206,0.11597710371477406,0.1952421731027271,0.12835951134380455,0.0,0.008837525492861998,0.24201223657375934,0.47926580557443915,0.8721957851801495,0.8749150237933379,7
charge_bin,"charge[8000,14000)",8000.0,14000.0,11000.0,traditional,S02/S03/S04 atom robust-width baseline,1471,1.562177660076352,2.008788701089564,1.238845681835671,2.150832367144067,0.009517335146159076,7.473081021355483,0.29503738953093134,0.4418762746430999,0.3876521026060687,0.5081237253569,0.4478879139814843,1.954186190824984,1.1497414159293315,1.323402446856989,6.813895556938585,8.26847269116345,0.21986576756849238,0.3515828919150613,0.32674115301618484,0.5241973350898462,1.7480166454555246,2.216125317625466,0.12835951134380455,0.0,0.008837525492861998,0.24201223657375934,0.47926580557443915,0.8721957851801495,0.8749150237933379,7
