frontier,value,method,accepted_b2_fraction,n,bias_median_frac,res68_abs_frac,full_rms_frac,within_10pct,within_25pct,bias_ci95,res68_ci95,full_rms_ci95,within_10pct_ci95,within_25pct_ci95
saturation_bin,none,shuffled_target_hgb,0.9393509909746474,82847,-0.39888635528710487,0.6510888997389478,3.8078275723624455,0.07248301085132836,0.19114753702608422,"[-0.4773569879425962, -0.3293492960611292]","[0.6380337110145389, 0.664216900607314]","[3.006016947677683, 4.44350769433394]","[0.06177097983879146, 0.0809869692885107]","[0.16648069785365882, 0.21057491447381185]"
saturation_bin,none,1d_cnn,0.9393509909746474,82847,-0.004112809280656696,0.060954517691244006,0.2582312801078495,0.8468622883146041,0.9266358468019361,"[-0.006781209993356116, -0.0016266665502302372]","[0.05466579806986201, 0.06673862445744587]","[0.21143758373003255, 0.28920442017551]","[0.8131025309404621, 0.8820011847943935]","[0.9076987125837219, 0.9484897615432754]"
saturation_bin,none,template_residual_cnn,0.9393509909746474,82847,-0.013746348413214647,0.04384976249679601,0.19115520989028323,0.8661025746255145,0.9293516965007785,"[-0.016154033522814755, -0.010385782477606322]","[0.03977258810474761, 0.04842669085819081]","[0.15900003094619308, 0.21423887737179242]","[0.8366711837853289, 0.9003250010436248]","[0.9124842034306331, 0.9504411508263874]"
q_template_bin,extreme,peak_loglinear,0.2715996190303415,23954,0.3524198041308491,0.8584904313824433,3.7839632720558933,0.07869249394673124,0.3469566669449779,"[0.28194769317904816, 0.4184437067431967]","[0.570743488085685, 1.1076712948783678]","[3.1588951247411132, 4.208552703144066]","[0.07406540191843629, 0.08344914212904656]","[0.3309972102341731, 0.3725062065696221]"
q_template_bin,extreme,integral_loglinear,0.2715996190303415,23954,-0.10022850796268835,0.6859466826293129,3.234686747675166,0.07055189112465558,0.5137346580946814,"[-0.12419147091513262, 0.05627571763347517]","[0.3026380879702052, 0.9629925846917847]","[2.6408823198617526, 3.5855165280828967]","[0.05380088278567925, 0.07844086403236586]","[0.4567024329150231, 0.6312806636098065]"
q_template_bin,extreme,template_scale_loglinear,0.2715996190303415,23954,-0.2216663460185307,0.5658568281269711,2.805990380735713,0.07702262670117725,0.3045837855890457,"[-0.25183553260464747, -0.17357621349082544]","[0.5548012047334441, 0.613745140661001]","[2.383140890242669, 3.058102841425353]","[0.06316480256528813, 0.08888008858118039]","[0.28031098626629647, 0.3301354407948165]"
q_template_bin,extreme,strong_huber_transfer,0.2715996190303415,23954,-0.021081347995403107,0.16380399152503972,0.5642078461669752,0.5975202471403523,0.7364532019704434,"[-0.032344271635187, -0.005819546979623712]","[0.1020425133873144, 0.22268185753519973]","[0.4841356820339498, 0.6131692916574005]","[0.543847348116163, 0.6763645687790074]","[0.6972949123160633, 0.7914012738853503]"
q_template_bin,extreme,ridge,0.2715996190303415,23954,-0.011646175852051743,0.10536027784060345,54.92989552344643,0.6697837521917007,0.8631543792268515,"[-0.014448234534232678, -0.00935897892383096]","[0.07458705601869936, 0.12500992507181527]","[23.70864737566603, 77.38274265389533]","[0.6293538505187123, 0.7227092957308604]","[0.8485117750872917, 0.8832986983866856]"
q_template_bin,extreme,gradient_boosted_trees,0.2715996190303415,23954,-0.0174038613180806,0.0673062022652988,0.5940119395301859,0.7846288720046757,0.9361275778575603,"[-0.01912833875150233, -0.01566308124860864]","[0.05271274764022602, 0.07901977988018662]","[0.3842596545009867, 0.7838355299400448]","[0.7440073876588723, 0.8284601283226398]","[0.9180921150938266, 0.9571596608323468]"
q_template_bin,extreme,mlp,0.2715996190303415,23954,-0.00977358343662011,0.06100752059731555,2.9150368640950135,0.7823745512231778,0.9250647073557652,"[-0.011811112020804624, -0.00697257903865494]","[0.05105242164350447, 0.07187267991083758]","[1.6599534267216391, 4.166323143964361]","[0.7448086679175956, 0.8150974108515598]","[0.9040556431999318, 0.9464551002980628]"
q_template_bin,extreme,saturation_knockout_hgb,0.2715996190303415,23954,-0.022659227118549348,0.07476122432836721,0.5346471473934923,0.7660515988978877,0.9317024296568422,"[-0.02526852919475789, -0.020336107551725935]","[0.06428636137837011, 0.08481163399726774]","[0.34920126917321076, 0.6795433214894692]","[0.7264057450906019, 0.8083354844709103]","[0.913167390213007, 0.9535407530522545]"
q_template_bin,extreme,shuffled_target_hgb,0.2715996190303415,23954,-0.31637476469570136,0.7883236982868468,7.036346290385804,0.04216414795023796,0.11229857226350505,"[-0.40909544116563484, -0.1430462268833306]","[0.7688648788454123, 0.9742638254889303]","[5.886204640940963, 7.859996152155913]","[0.03201768116483179, 0.048658418709396335]","[0.0891069339048906, 0.12721409352400592]"
q_template_bin,extreme,1d_cnn,0.2715996190303415,23954,-0.04458753382521605,0.23441700004691826,0.8120099206916735,0.4710695499707773,0.6914920263839025,"[-0.05248999543352567, -0.037458165675454035]","[0.19942569675298616, 0.27061660965197964]","[0.5074249203468373, 1.0984653174079684]","[0.4497158100403663, 0.4952252659956815]","[0.6643385567436887, 0.7251551947472537]"
q_template_bin,extreme,template_residual_cnn,0.2715996190303415,23954,-0.0645883668305822,0.19106526041188904,0.481444378028516,0.4718627369124155,0.7263922518159807,"[-0.07195154723738177, -0.05844282485957425]","[0.17190042799387398, 0.2342160449072589]","[0.37456145625624054, 0.6067462190100497]","[0.4466429552268578, 0.49828858062234166]","[0.6894944114772145, 0.7631277119497676]"
q_template_bin,high,peak_loglinear,0.4836387137738673,42655,-0.20756549137391622,0.24869616507139153,0.24894844840244507,0.1938108076427148,0.6885945375688665,"[-0.21843239273473206, -0.1927923669679695]","[0.24372308446158059, 0.25298296979697016]","[0.23745038052270043, 0.2598578083488256]","[0.16997369711770813, 0.21919364318767853]","[0.6607620476635082, 0.7193924083883388]"
q_template_bin,high,integral_loglinear,0.4836387137738673,42655,-0.1430705895396482,0.1550194283525503,0.15118796332664108,0.10990505216270074,0.9884421521509787,"[-0.14722456452780813, -0.13948034625449215]","[0.15140440232071625, 0.15792635539974828]","[0.14968701289014907, 0.15307965849242186]","[0.07744247453791023, 0.13771169381894308]","[0.9819967212501006, 0.9938929328604083]"
q_template_bin,high,template_scale_loglinear,0.4836387137738673,42655,-0.40909548020074504,0.4853574598932567,0.4715379325313271,0.018192474504747393,0.05382721838002579,"[-0.433175696860145, -0.38709625959642435]","[0.47338159581414624, 0.4921201983024632]","[0.46139265569568466, 0.4823932034697873]","[0.01358020202476449, 0.02184504675255221]","[0.03841939448007241, 0.06605369501615592]"
q_template_bin,high,strong_huber_transfer,0.4836387137738673,42655,0.010544038336549058,0.030650017925775746,0.041123696258999545,0.9771656312272887,0.9966475208064706,"[0.00875979356186495, 0.011969303907554739]","[0.029600686253821715, 0.032133630174981505]","[0.036729154721626016, 0.044872168358274345]","[0.9693666893837974, 0.9853952928678348]","[0.9956021591321923, 0.9977881307879176]"
q_template_bin,high,ridge,0.4836387137738673,42655,-0.00803109441492141,0.023924239954356004,0.02886034958292689,0.9937873637322705,1.0,"[-0.009055372280420236, -0.0069145697702514865]","[0.02316610510251802, 0.024518146853395005]","[0.027480963848693425, 0.03004277441141367]","[0.9914544668432957, 0.99624191284719]","[1.0, 1.0]"
q_template_bin,high,gradient_boosted_trees,0.4836387137738673,42655,0.006645050837692728,0.01807280370048606,0.025426748527734015,0.99015355761341,0.9997890048060016,"[0.005835788255569239, 0.0077727671112811265]","[0.016751648041532743, 0.019456086288093855]","[0.02177718087125005, 0.029018260316234487]","[0.9844980278306386, 0.995139376130795]","[0.9996551195157791, 0.9999529362563694]"
q_template_bin,high,mlp,0.4836387137738673,42655,-0.0008046843758261155,0.018972779772057198,0.025727437087568344,0.9898487867776345,0.9999296682686672,"[-0.0022677377591960386, 0.00012575414075521594]","[0.018218527029899522, 0.019618953145365964]","[0.023939306482713637, 0.02771313393024185]","[0.9858984831724044, 0.9931508761447236]","[0.9998419059660426, 1.0]"
q_template_bin,high,saturation_knockout_hgb,0.4836387137738673,42655,0.00647309764954598,0.01922878749489052,0.027757279815659466,0.986941741882546,0.999460790059782,"[0.005412179443873998, 0.007782308666569648]","[0.01807381071749074, 0.020524183354119988]","[0.02387533135543586, 0.031506210752718485]","[0.9804558873346203, 0.9927560839077547]","[0.9990962498482825, 0.9998262350468361]"
q_template_bin,high,shuffled_target_hgb,0.4836387137738673,42655,-0.6034804143130981,0.6781604110253543,0.6145471486343184,0.03258703551752432,0.06543195404993553,"[-0.6265981320656951, -0.5810541404831406]","[0.6578075340031553, 0.6916825921187573]","[0.6008654410219351, 0.6249966163258117]","[0.025307038022735494, 0.04104330569145506]","[0.0511195305348001, 0.0798643845205785]"
q_template_bin,high,1d_cnn,0.4836387137738673,42655,0.007864927118211384,0.045302814937598995,0.0614551046326901,0.9296448247567695,0.9894502403000821,"[0.006783535522072106, 0.008969677802131572]","[0.043410102832513675, 0.04696841214134974]","[0.05788162486879585, 0.06553606341496623]","[0.9194371969685805, 0.9372255379693555]","[0.9861813994976326, 0.9922424531034088]"
q_template_bin,high,template_residual_cnn,0.4836387137738673,42655,-0.005317537420071919,0.0361943597742835,0.05319583320348816,0.9406869065760168,0.9966709647169147,"[-0.008347797261531701, -0.0024965620558602213]","[0.035274746729181135, 0.03748694503817548]","[0.04900966978334191, 0.057469915539072325]","[0.9304622064153525, 0.950456898479052]","[0.9950457736291457, 0.9981830918085898]"
q_template_bin,low,peak_loglinear,0.004875504558029843,430,-0.2745933443426361,0.28472916903950757,0.2844026738317896,0.0,0.16511627906976745,"[-0.27734336489353945, -0.2730572474637655]","[0.2837180916274463, 0.2870683344372274]","[0.2818133270348854, 0.28812612974427687]","[0.0, 0.0]","[0.14480747534301414, 0.1850158306704582]"
q_template_bin,low,integral_loglinear,0.004875504558029843,430,-0.12061528938723978,0.12212624695265493,0.11996350942778047,0.01627906976744186,1.0,"[-0.12111723685210897, -0.12033863404159759]","[0.12174490217277906, 0.12247509314136414]","[0.11952223098490265, 0.1204166487032615]","[0.003041793976429507, 0.027700617283950617]","[1.0, 1.0]"
q_template_bin,low,template_scale_loglinear,0.004875504558029843,430,-0.1049596555949546,0.12064185857321047,0.12342317697966258,0.4418604651162791,0.9953488372093023,"[-0.10644369805805477, -0.10119572777542069]","[0.11588131538834699, 0.12364179993769264]","[0.1048229784090797, 0.14524795185204742]","[0.42770245032123116, 0.4584323040380047]","[0.9888757547922722, 1.0]"
q_template_bin,low,strong_huber_transfer,0.004875504558029843,430,0.024485087036508583,0.03679617687217009,0.03334111048498039,1.0,1.0,"[0.021371540914478473, 0.02974335358186138]","[0.033826196595636175, 0.0403737119871577]","[0.030631616994274604, 0.03585381101784634]","[1.0, 1.0]","[1.0, 1.0]"
q_template_bin,low,ridge,0.004875504558029843,430,0.0036330699644901336,0.014300747314627495,0.014177063858283923,1.0,1.0,"[0.00039759023806027935, 0.007658949474663175]","[0.013050489488537358, 0.016831842464523135]","[0.013037096465924212, 0.015520548727475074]","[1.0, 1.0]","[1.0, 1.0]"
q_template_bin,low,gradient_boosted_trees,0.004875504558029843,430,0.0035089525603067646,0.013061799348372129,0.012910870364887996,1.0,1.0,"[0.002997465646065433, 0.004486161929646228]","[0.011876539766608912, 0.014075203445737886]","[0.011586364921555174, 0.014833041643651831]","[1.0, 1.0]","[1.0, 1.0]"
q_template_bin,low,mlp,0.004875504558029843,430,0.0042268926162588915,0.013776659603389451,0.01626459473110817,1.0,1.0,"[0.0029568844444812312, 0.007115054443571507]","[0.012313369594064772, 0.014934200520566656]","[0.014364401906762934, 0.017761149644120313]","[1.0, 1.0]","[1.0, 1.0]"
q_template_bin,low,saturation_knockout_hgb,0.004875504558029843,430,0.002464527777270197,0.0133266105716343,0.013181511364793,1.0,1.0,"[0.0011930316129496697, 0.0038036913178187397]","[0.012634978266757881, 0.014120513487274751]","[0.01216719441490877, 0.014687777049363623]","[1.0, 1.0]","[1.0, 1.0]"
q_template_bin,low,shuffled_target_hgb,0.004875504558029843,430,-0.33112673950111315,0.3476888759201132,0.32746821642747126,0.011627906976744186,0.12093023255813953,"[-0.33738735054123653, -0.3233371490995626]","[0.34475873069361646, 0.3533182689715417]","[0.3208294406310173, 0.3350533778469356]","[0.004700276575276575, 0.020398704765671346]","[0.09908579223697182, 0.15350274725274726]"
q_template_bin,low,1d_cnn,0.004875504558029843,430,0.018905981057157517,0.043449693221409715,0.041542140900995284,0.9930232558139535,1.0,"[0.0044024040637969195, 0.027402849437235408]","[0.040347401498156264, 0.04575364158537398]","[0.039114199857893064, 0.04353332983088545]","[0.9846615199322931, 1.0]","[1.0, 1.0]"
q_template_bin,low,template_residual_cnn,0.004875504558029843,430,-0.013630314895980721,0.0236988982626551,0.022570718971429485,1.0,1.0,"[-0.01519749560165565, -0.010914916127365698]","[0.021829245550764848, 0.0250062188075509]","[0.021264444113844934, 0.023637760377686123]","[1.0, 1.0]","[1.0, 1.0]"
q_template_bin,moderate,peak_loglinear,0.23988616263776136,21157,-0.34628149258026114,0.4243848635801493,0.3887455821245481,0.00297773786453656,0.142742354776197,"[-0.36147331371457186, -0.33161949546019265]","[0.41187578656591733, 0.4382884149480343]","[0.3815113826323653, 0.3977455793689568]","[0.0014949598496497522, 0.004409830368297877]","[0.12121320371395378, 0.16253080570179304]"
q_template_bin,moderate,integral_loglinear,0.23988616263776136,21157,-0.1070626704651645,0.11309285870623645,0.10646280182443567,0.3407382899276835,0.9986765609490948,"[-0.10809592636255184, -0.10567920273314087]","[0.1121820607509989, 0.11390434977119616]","[0.1052812768755347, 0.10748624559682285]","[0.3160019689726755, 0.36691552125389776]","[0.9980565999241877, 0.999038006549738]"
q_template_bin,moderate,template_scale_loglinear,0.23988616263776136,21157,0.067103180006528,0.4659893586878235,0.4562131910417427,0.4509618565959257,0.5852436545824077,"[0.046605642020855265, 0.0930507806355515]","[0.4335274448084563, 0.5069902456799917]","[0.4369711077108639, 0.4792026035939141]","[0.42581114308613704, 0.4749597432756714]","[0.5462378382610349, 0.6156561408194697]"
q_template_bin,moderate,strong_huber_transfer,0.23988616263776136,21157,0.008560636889272931,0.036652313947954006,0.03522601718455675,0.9967859337335161,0.999905468639221,"[0.006904704014932534, 0.010320161219947747]","[0.03547924193274737, 0.038050933592605064]","[0.03403574070010516, 0.03645512043223825]","[0.9959728823352716, 0.9973809608410417]","[0.9997738805954867, 1.0]"
q_template_bin,moderate,ridge,0.23988616263776136,21157,0.010362964728049122,0.017713906005491404,0.019824744817838736,0.9966441366923476,1.0,"[0.009984590817536915, 0.010631591928159191]","[0.01754324577675397, 0.017908043018584077]","[0.018826206866348047, 0.02092859890687929]","[0.9949898230864593, 0.997963537733358]","[1.0, 1.0]"
q_template_bin,moderate,gradient_boosted_trees,0.23988616263776136,21157,0.002645298819515471,0.013007940795237965,0.015252746639194945,0.9987710923098738,0.9999527343196105,"[0.0025174670083109767, 0.002762966311605483]","[0.012732695315418737, 0.013280415684272694]","[0.014756434477140713, 0.015835979148935888]","[0.9983972696278354, 0.9990421799742877]","[0.9998516346213348, 1.0]"
q_template_bin,moderate,mlp,0.23988616263776136,21157,0.004026935218558648,0.017570530295472724,0.019317812696976425,0.9989128893510422,1.0,"[0.0032708991047450927, 0.004801764746331571]","[0.01726644869909538, 0.017939854349675776]","[0.01891002303339728, 0.019787746455536614]","[0.9985877634596537, 0.9992260808783415]","[1.0, 1.0]"
q_template_bin,moderate,saturation_knockout_hgb,0.23988616263776136,21157,0.002874492003086926,0.014812127955138865,0.016981154559535132,0.9989128893510422,0.9998582029588315,"[0.002609848787231356, 0.0032057563781039827]","[0.014697506766705806, 0.01493432993185454]","[0.016483413056338558, 0.01754321516707375]","[0.998657595030359, 0.9991764644263161]","[0.9996374813170323, 1.0]"
q_template_bin,moderate,shuffled_target_hgb,0.23988616263776136,21157,-0.08961992961397493,0.32436334947663414,0.3995419449273849,0.1710072316490996,0.4891525263506168,"[-0.11659979489220884, -0.051488712659874765]","[0.3193747471464454, 0.32910083918285093]","[0.3879075513382293, 0.409640502396245]","[0.15805818541453612, 0.17966411820966244]","[0.4756392587565055, 0.49743067236399574]"
q_template_bin,moderate,1d_cnn,0.23988616263776136,21157,-0.025699483569036997,0.05804778226531433,0.05437915650696338,0.9539159616202675,0.9997164059176632,"[-0.02876307308156261, -0.023167898465912242]","[0.057254941151198155, 0.059302279313904874]","[0.05309007635019163, 0.05578788582489451]","[0.9435738316556141, 0.9628424072627982]","[0.9994443771587803, 0.9999388360882684]"
q_template_bin,moderate,template_residual_cnn,0.23988616263776136,21157,-0.01707155745486314,0.03066205060932278,0.03138873798731448,0.9950371035591057,0.9997164059176632,"[-0.017434004511917175, -0.016613941074135267]","[0.030122732775820272, 0.031077909189739916]","[0.03035701831356241, 0.03247619092563164]","[0.9939723098333205, 0.9962213922176391]","[0.9995363185817426, 0.9999038465795501]"
baseline_bin,active,peak_loglinear,0.020080275749467098,1771,-0.23378675767718118,0.2744573826088452,0.30543899616463455,0.1163184641445511,0.5505364201016375,"[-0.23866295268182344, -0.22661037548332977]","[0.266013602449099, 0.2852428095059812]","[0.2907954616252492, 0.3236654503306094]","[0.10758684673093337, 0.1289923347173427]","[0.5282745467467586, 0.5673078279572693]"
baseline_bin,active,integral_loglinear,0.020080275749467098,1771,-0.1295184144875898,0.1462690839807473,0.13916956446108159,0.22924901185770752,0.9751552795031055,"[-0.13474855285518988, -0.12488952685301476]","[0.1417587035080894, 0.1497608845233354]","[0.13502374493463284, 0.1429681522025538]","[0.20493544744512024, 0.24894021083174567]","[0.9649443108354797, 0.982067776313481]"
baseline_bin,active,template_scale_loglinear,0.020080275749467098,1771,-0.3268374508685187,0.49108992955837244,0.4575994461776514,0.12140033879164314,0.2456239412761152,"[-0.365609255302564, -0.30448503341805466]","[0.4690678298709614, 0.5123925795322314]","[0.4331991080569007, 0.4779132413660471]","[0.11144763002544174, 0.13097713097713098]","[0.21236189331064026, 0.27281481509124617]"
baseline_bin,active,strong_huber_transfer,0.020080275749467098,1771,-0.021053388844257774,0.04088500030596447,0.13456476915502896,0.9294184076792772,0.9819311123658949,"[-0.02219489341014633, -0.02010582910828412]","[0.03995481426897771, 0.04189678489277941]","[0.10255070230514185, 0.1653754466363096]","[0.9206977063480957, 0.9383521897249004]","[0.972408973274301, 0.9901895108649783]"
baseline_bin,active,ridge,0.020080275749467098,1771,-0.010765390414535784,0.027647947558281323,0.10003032287146117,0.974025974025974,0.9836250705815923,"[-0.011490111307594888, -0.009841245123642805]","[0.026308576254016874, 0.029016813977378285]","[0.07249122357406736, 0.12532191168637116]","[0.9647606418093232, 0.9815333612506979]","[0.9746171579029843, 0.9914889051477943]"
baseline_bin,active,gradient_boosted_trees,0.020080275749467098,1771,0.000999439206671531,0.021706948825657674,0.044663246952088106,0.9683794466403162,0.9920948616600791,"[-0.000590294730228121, 0.0021056525608982653]","[0.020747541090589752, 0.0231518734283076]","[0.03720793924316057, 0.05150715640016458]","[0.9580605724320436, 0.9785634514782813]","[0.9885934877958809, 0.994998801849473]"
baseline_bin,active,mlp,0.020080275749467098,1771,-0.004655700106581939,0.025551863230774984,0.101709172332468,0.9717673630717109,0.9853190287972897,"[-0.006481578458528879, -0.0033189400274899953]","[0.023645337623336312, 0.028462452634900565]","[0.06680454989030395, 0.12961140822245448]","[0.9609812666717557, 0.9848468062941195]","[0.9760760173495853, 0.9941293274626608]"
baseline_bin,active,saturation_knockout_hgb,0.020080275749467098,1771,-0.00014143218197667856,0.023317509035841125,0.04667945476459612,0.961038961038961,0.9920948616600791,"[-0.0012386421370885166, 0.0017022804848617938]","[0.022358300134387204, 0.025044887713606943]","[0.037885914285502156, 0.05265026862018151]","[0.9455923566287794, 0.9758795759239953]","[0.9888416578108395, 0.9955910207326749]"
baseline_bin,active,shuffled_target_hgb,0.020080275749467098,1771,-0.5133338148745707,0.6639927843469721,0.5760159478640062,0.06267645398080181,0.15866741953698477,"[-0.5512400092483913, -0.48400173786600365]","[0.6379844393974488, 0.6864176482474481]","[0.5535063620613024, 0.5933628820911965]","[0.05390953453453454, 0.06934662318463666]","[0.14136641499441166, 0.1756042817679558]"
baseline_bin,active,1d_cnn,0.020080275749467098,1771,-0.03702777199408823,0.07792197245179337,0.13014287036184022,0.7730095990965556,0.9661208356860531,"[-0.04066833556597724, -0.032834624982151804]","[0.07401180359004768, 0.08422132298726853]","[0.10794847504821214, 0.15574046181128162]","[0.7421202339948525, 0.8028985185850543]","[0.9526847421584264, 0.9785653372317907]"
baseline_bin,active,template_residual_cnn,0.020080275749467098,1771,-0.029232524609394423,0.0580294727137041,0.12038009904758128,0.8633540372670807,0.9808018068887634,"[-0.031257161389005694, -0.027385386378019464]","[0.05512749891712781, 0.06181691444944097]","[0.09547013872967172, 0.1425291997266116]","[0.8303303861907331, 0.9001774618090931]","[0.9707757704569607, 0.9894237456866452]"
baseline_bin,large,peak_loglinear,0.19877318699260738,17531,0.4997041865277623,1.4812284755026062,4.411282373498626,0.1357595117220923,0.34150932633620446,"[0.4336783710800526, 0.5761475729563732]","[1.2845278938015796, 1.6882976781029444]","[3.98916741233751, 4.889049487435651]","[0.12880864517703422, 0.14260064632747596]","[0.3277293024960197, 0.355735643758547]"
baseline_bin,large,integral_loglinear,0.19877318699260738,17531,0.45773828675370376,1.445315688379214,3.7787839453159515,0.20112942787062918,0.3957560892133934,"[0.3454114112676061, 0.5764846112489836]","[1.1732339651149968, 1.7222193964755608]","[3.489962197439372, 4.162216650907916]","[0.19184996045347075, 0.2082888860028258]","[0.3708173343659025, 0.42421424691650694]"
baseline_bin,large,template_scale_loglinear,0.19877318699260738,17531,0.04743314499819014,0.7814330339095815,3.279110958398718,0.09896754320917232,0.24351149392504706,"[-0.002771720069129162, 0.08874465562816249]","[0.7302754536984017, 0.8343912793941395]","[3.112388217536947, 3.445742689497835]","[0.09270404225599045, 0.10445315147002066]","[0.23063542096450212, 0.2560530510855992]"
baseline_bin,large,strong_huber_transfer,0.19877318699260738,17531,-0.06084644990009776,0.2750363396653903,0.6394303286076798,0.4606696708687468,0.6643089384518852,"[-0.0739931522142625, -0.04889468157574507]","[0.22818319589918795, 0.32254343221423065]","[0.6127420718830706, 0.6706474792520585]","[0.43077856934423, 0.4915456087657954]","[0.6352081773871023, 0.6938929125822604]"
baseline_bin,large,ridge,0.19877318699260738,17531,-0.02867996295470875,0.14072599938666233,63.32577568245719,0.5773772175004278,0.8411955963721408,"[-0.03372117438769005, -0.023669167936216623]","[0.1359088927650562, 0.14843494010730054]","[35.72367398342138, 88.82919766034091]","[0.5575521776854843, 0.5901685366748636]","[0.8301105462953763, 0.8488190494547643]"
baseline_bin,large,gradient_boosted_trees,0.19877318699260738,17531,-0.02816742457396112,0.08760339467713348,0.693259678734224,0.7246591751754036,0.9207118818093663,"[-0.029840816614031845, -0.026981170827748705]","[0.08114587628288723, 0.0960780196839002]","[0.46021075088218916, 0.9131092306266075]","[0.6932615264666995, 0.7538778667409498]","[0.90476822546336, 0.9370984269736108]"
baseline_bin,large,mlp,0.19877318699260738,17531,-0.01361396074743563,0.07827312737910957,3.4051072054023424,0.7425132622212082,0.9253893103644972,"[-0.01622998336104425, -0.01128448695430059]","[0.07120681539125993, 0.08807527739171987]","[1.7944726567096414, 4.660040948978549]","[0.7102538325804721, 0.7683766268582913]","[0.9122964184038628, 0.943367957904173]"
baseline_bin,large,saturation_knockout_hgb,0.19877318699260738,17531,-0.03148781484466116,0.09229229781487987,0.6236258844990755,0.7081170497975016,0.9151788260795163,"[-0.03498392232006481, -0.029202086917822185]","[0.08340045415325485, 0.10252253213805741]","[0.4479965429289444, 0.7920596314200947]","[0.6738488809165617, 0.7447849248685027]","[0.8982709573836558, 0.9332872026910253]"
baseline_bin,large,shuffled_target_hgb,0.19877318699260738,17531,0.1455498973403118,1.654789400412291,8.215956438704248,0.06023615310022246,0.15840511094632365,"[0.05052543307467643, 0.2619905723760246]","[1.3020781587100496, 2.152317727836575]","[7.47673067229082, 9.039577516238587]","[0.056476065781414835, 0.06336924277480406]","[0.1514900761780986, 0.16455750287965107]"
baseline_bin,large,1d_cnn,0.19877318699260738,17531,-0.0448989054402798,0.32225634356693733,0.9378350802791401,0.3991215561006218,0.6300838514631225,"[-0.05471491963745927, -0.03933869736491155]","[0.29922073915631847, 0.3522202404979165]","[0.561229754356865, 1.2889366124233017]","[0.38455115399966516, 0.4106138049126144]","[0.6097807847739468, 0.647286454198894]"
baseline_bin,large,template_residual_cnn,0.19877318699260738,17531,-0.07863693043012407,0.2935456804441137,0.5473192970356641,0.376818207746278,0.647994980320575,"[-0.09411738012493831, -0.07031336199997074]","[0.26639066745182666, 0.3355703948373333]","[0.4270518675141736, 0.6882971710376142]","[0.3534578177733698, 0.39237494638044357]","[0.6157839009343093, 0.667524576891228]"
baseline_bin,mild,peak_loglinear,0.1174996598485192,10363,-0.23814430616221346,0.2877696408638785,0.3230607245178281,0.11048924056740327,0.5151983016501013,"[-0.24421701861290132, -0.2291432279355995]","[0.2737884095079359, 0.30628645113804337]","[0.3065322589652762, 0.33768367595062165]","[0.09013256165195249, 0.13068372822397537]","[0.48148779182122614, 0.5570941385118384]"
baseline_bin,mild,integral_loglinear,0.1174996598485192,10363,-0.12983913540965675,0.14774531397683036,0.14455078978524905,0.1851780372479012,0.9771301746598475,"[-0.13590316361804364, -0.12481944628499121]","[0.14368784325439773, 0.15232742458448498]","[0.1423874272748078, 0.1470163366326082]","[0.1537756044754908, 0.22186256343020877]","[0.9724984814522264, 0.9828633029001721]"
baseline_bin,mild,template_scale_loglinear,0.1174996598485192,10363,-0.3037669856393243,0.48325826746732836,0.44650931643203323,0.15256199942101709,0.2652706745151018,"[-0.3494473887884883, -0.26927405354971534]","[0.46646992128968967, 0.4938636008885302]","[0.4336453594148729, 0.45806810853974406]","[0.1295099284567346, 0.17589377639255452]","[0.23134309354266064, 0.29380495467412027]"
baseline_bin,mild,strong_huber_transfer,0.1174996598485192,10363,0.00171377998321028,0.030138475437242927,0.09429312500106617,0.9814725465598765,0.9905432789732703,"[0.0004300165141348996, 0.0029025632377847]","[0.02910326814756729, 0.03141452194322052]","[0.07564298111901219, 0.10839953818566121]","[0.9770521544063369, 0.9856063865966145]","[0.9874101132620828, 0.9942191538937549]"
baseline_bin,mild,ridge,0.1174996598485192,10363,-0.002637659386268815,0.021456294897350424,0.0720688646551745,0.9862974042265753,0.991894239119946,"[-0.004362728156744723, -0.0010939525493004378]","[0.020828257724878695, 0.022042295169315662]","[0.0594600197964774, 0.08519569069171756]","[0.9814051849797767, 0.9905706773212208]","[0.9882927764414228, 0.9951006673390299]"
baseline_bin,mild,gradient_boosted_trees,0.1174996598485192,10363,0.004986907522109986,0.017614676406612295,0.030732843252267956,0.9867798899932452,0.9977805654733185,"[0.004596215892693034, 0.005607011349456118]","[0.016892873313256902, 0.0182642831381247]","[0.02642294398754435, 0.03499280664780034]","[0.9817555905909814, 0.9919655383193466]","[0.996277895712358, 0.9989565543525325]"
baseline_bin,mild,mlp,0.1174996598485192,10363,-0.0011718997284461679,0.020040158983755704,0.07159015483090775,0.9821480266332143,0.991894239119946,"[-0.0021869383126029074, 5.485557905862628e-05]","[0.019660490262738976, 0.020519845954285475]","[0.05596679451627057, 0.0860967776388824]","[0.9781446976666561, 0.9861279913864897]","[0.9884305762562816, 0.9947952052241507]"
baseline_bin,mild,saturation_knockout_hgb,0.1174996598485192,10363,0.003895505336914435,0.018938112053127187,0.032590837093328426,0.9821480266332143,0.9976840683199846,"[0.0031847585460599466, 0.004886508178974992]","[0.01819853686802574, 0.019630578800558664]","[0.027834773971608922, 0.036394140840396376]","[0.97675961039429, 0.989462659026515]","[0.9960382658050627, 0.9989758295780418]"
