event_id,source_run,current_class,stave,amplitude_adc,peak_sample,amplitude_bin,peak_phase_bin,traditional_template_delta_sse,ridge_linear_classifier,gradient_boosted_trees,mlp_dense_waveform,random_filter_1d_cnn,hybrid_template_residual_stack
real:low:47:27,47,low,B4,4684.5,10,mid,late,0.9999999996559136,0.4154641869725178,0.27051294968063605,0.5064594349718853,0.24710140906284575,0.23578313473715168
real:low:47:28,47,low,B4,4198.0,5,mid,early,0.9999999997093065,0.5430722023306965,0.7337286343110305,0.38357017690340717,0.09533350995098,0.4342969106937075
real:low:47:29,47,low,B2,4083.0,6,mid,core,0.9999999994390796,0.5216359613157324,0.1123444688025335,0.608817504592129,0.25628705014298697,0.31515703014255914
real:low:47:30,47,low,B4,4948.0,5,mid,early,0.9999999999278425,0.5669045750725029,0.9399255599760108,0.6584662027020767,0.2916027160535207,0.5568478463363254
real:low:47:31,47,low,B2,6276.5,6,high,core,0.999999999309791,0.5797205080465506,0.7527602680756692,0.7012893918284686,0.48235132505568407,0.545191481558546
real:low:47:32,47,low,B4,2904.5,8,low,core,0.9999999997664306,0.3506210926636108,0.028029503656263634,0.24612548730475783,0.0816350674353293,0.20556116237688105
real:low:47:33,47,low,B4,4112.0,4,mid,early,0.9999999998858974,0.5509530053390704,0.6586709352586091,0.35157517587347276,0.09110464567479057,0.3878905655514738
real:low:47:34,47,low,B4,2654.5,8,low,core,0.9999999995110783,0.30604884580574393,0.12988579131577088,0.20941489019882617,0.13190707474907193,0.31010422560441325
real:low:47:35,47,low,B8,2061.0,8,low,core,0.9999999997756692,0.24582070651809396,0.09318310830313718,0.14758625899215627,0.08121478787311605,0.21361782442811011
real:low:47:36,47,low,B2,5455.5,6,mid,core,0.9999999997965798,0.5510339599227695,0.4379254955847835,0.7126584327293982,0.5550592576914383,0.6671999272852073
real:low:47:37,47,low,B2,4515.0,5,mid,early,0.9999999999219847,0.5495352538618921,0.7761032477846186,0.5193787395083589,0.136642494480716,0.45665971318558046
real:low:47:38,47,low,B2,2483.0,8,low,core,0.9999999994756597,0.2717850640075661,0.04583951803331368,0.15072574188344376,0.08045142721278273,0.2372474384424401
real:low:47:39,47,low,B2,4096.5,6,mid,core,0.9999999993973758,0.4854418671240641,0.11887350912597382,0.5250289298167979,0.21541417329587262,0.2982953673433584
real:low:47:40,47,low,B4,1628.5,8,low,core,0.9999999997690929,0.21299886763414333,0.04467013339155809,0.142955705763553,0.057315216441416614,0.12900829006774261
real:low:47:41,47,low,B2,3157.0,6,mid,core,0.9999999996735676,0.3258737783642127,0.02032254689130678,0.22564920025416915,0.04523154819115325,0.07216078923857666
real:low:47:42,47,low,B2,3444.0,6,mid,core,0.9999999997756565,0.3941787198275436,0.030075248429341676,0.3119262219883786,0.06928063069081646,0.10039828250650193
real:low:47:43,47,low,B4,3632.5,5,mid,early,0.9999999997349713,0.5244014303917053,0.29857877590069565,0.46722945587965176,0.10004194801625323,0.2512433403644482
real:low:47:44,47,low,B4,2454.0,6,low,core,0.9999999996177388,0.2438113254180214,0.022689927506795812,0.12122954890566398,0.02216162507862922,0.20246976407471545
real:low:47:45,47,low,B4,5924.5,6,mid,core,0.9999999995916443,0.5519498227448412,0.5695683419324039,0.6464645630665169,0.5091782434369689,0.46402703299416215
real:low:47:46,47,low,B4,2404.5,4,low,early,0.0,0.19224734538282964,0.013497859820398831,0.026830329568582216,0.0009051332272945557,0.04397105215108864
real:low:47:47,47,low,B2,4760.5,6,mid,core,0.9999999999334581,0.63330050343005,0.420192549969132,0.737121367109644,0.4463366182567508,0.4232666287069478
real:low:47:48,47,low,B4,3735.5,5,mid,early,0.9999999997084915,0.5342957518397693,0.6578584884943254,0.4362055903246734,0.08378499902895524,0.3086336922062685
real:low:47:49,47,low,B6,1519.0,7,low,core,0.9999999997193754,0.1826801975217333,0.007943604727498312,0.12763719657097503,0.03540578768882428,0.16299133550165743
real:low:47:50,47,low,B2,3409.0,6,mid,core,0.9999999998647477,0.39467072832273115,0.01044017466012413,0.34261251715587954,0.10676090286168052,0.15481527965715933
real:low:47:51,47,low,B4,2128.5,4,low,early,0.0,0.10778387698862751,0.011581980396384932,0.014146176347194627,0.0006453362862342268,0.032535284072286265
real:low:47:52,47,low,B2,5097.5,5,mid,early,0.9999999998811373,0.5883424578821976,0.5273097260399556,0.6871066280924683,0.32803341889334386,0.46810573279834844
real:low:47:53,47,low,B2,6395.0,5,high,early,0.9999999996051563,0.5673789807532266,0.9003471885294289,0.6052260184604473,0.19937952656114888,0.6518202510660985
real:low:47:54,47,low,B6,2566.0,7,low,core,0.9999999997295226,0.24960808203008644,0.021299703042849012,0.1547810482973898,0.055989633471296395,0.22853980583795516
real:low:47:55,47,low,B6,2037.5,7,low,core,0.999999999630749,0.2018360634494734,0.022298860656322535,0.1173209490300599,0.041876295413448734,0.18035072455393056
real:low:47:56,47,low,B6,2637.0,7,low,core,0.9999999996990615,0.3094165244019191,0.23875375463283757,0.18028183439037707,0.10155106815442069,0.20043492053300851
real:low:47:57,47,low,B2,6143.0,7,high,core,0.99999999981602,0.5421128518711827,0.4621929698841224,0.5673353286832087,0.4911697986533546,0.5043076875612255
real:low:47:58,47,low,B4,2771.5,8,low,core,0.999999999816781,0.34227403517363764,0.10139724613282106,0.2476058768918581,0.1379533861331741,0.3471324801718523
real:low:47:59,47,low,B8,2257.5,7,low,core,0.9999999997354541,0.23294499885180647,0.00900388390089511,0.15004937895413062,0.04565763211684218,0.13169382976093377
real:low:47:60,47,low,B4,2732.5,7,low,core,0.9999999996100031,0.27062955881517015,0.019290188809522265,0.07536228673536305,0.009926512681017395,0.08382702731230325
real:low:47:61,47,low,B2,3923.5,5,mid,early,0.9999999995035295,0.4929706649226674,0.2786531753676166,0.47902519699471946,0.10304720211751262,0.20878357466267267
real:low:47:62,47,low,B6,4475.5,6,mid,core,0.9999999999873994,0.5564633626458103,0.2482520624074484,0.6733169914546477,0.4883949009671554,0.4077758353453815
real:low:47:63,47,low,B4,5552.5,6,mid,core,0.9999999993945171,0.5637711486318303,0.7037355948415263,0.7471310494396114,0.5686877911869908,0.5704703264237767
real:low:47:64,47,low,B2,3449.5,6,mid,core,0.9999999997398482,0.40613047758729226,0.024674554359229574,0.31927433184418264,0.06854903688830304,0.11142932197713047
real:low:47:65,47,low,B2,2838.5,7,low,core,0.9999999996812425,0.2814945362891665,0.22328121387108565,0.15864297636595556,0.07525088110999403,0.12772376183944537
real:low:47:66,47,low,B4,3868.0,5,mid,early,0.9999999998578369,0.49241362998760574,0.5324438889859135,0.5325043819268164,0.12198968170011154,0.3816118637208717
real:low:47:67,47,low,B2,3966.0,7,mid,core,0.9999999995882312,0.5004786241301938,0.2558753285697227,0.5336921215929212,0.2556843764599156,0.31996086774069477
real:low:47:68,47,low,B2,6695.5,5,high,early,0.9999999996060601,0.5637339454218387,0.8999833190729388,0.47528143023227803,0.1498400733438535,0.5626835686912567
real:low:47:69,47,low,B2,3443.0,6,mid,core,0.9999999998489021,0.36139429263182743,0.07596782821125238,0.2979173301129234,0.10710301225950665,0.09993754062887303
real:low:47:70,47,low,B2,6320.0,6,high,core,0.9999999997288631,0.5489533694013132,0.6428112591839127,0.5611957806627926,0.3447983044197832,0.5265104010666702
real:low:47:71,47,low,B4,2941.5,8,low,core,0.9999999996916885,0.39584179540763764,0.18038741531631058,0.3176100209102368,0.17248231380864681,0.27059311955350523
real:low:47:72,47,low,B2,4626.5,7,mid,core,0.9999999998882908,0.5683207912898532,0.22542944797058212,0.6338741542969868,0.4448697713430862,0.36283054188782304
real:low:47:73,47,low,B2,4778.0,5,mid,early,0.9999999997719978,0.5071293113326268,0.8279117393918636,0.44331702118179633,0.0928396583603251,0.40883807534926836
real:low:47:74,47,low,B2,4254.5,6,mid,core,0.9999999997464809,0.5244421712539208,0.24092451193839076,0.5629928624764632,0.211206082681211,0.27135119696464405
real:low:47:75,47,low,B2,4047.5,6,mid,core,0.9999999997118139,0.49912207312529605,0.15529549547539515,0.5206300089946968,0.2005551156867884,0.21989177710517638
real:low:47:76,47,low,B2,6104.0,6,high,core,0.9999999998446205,0.5817847109919952,0.7877069205927723,0.6550429489115888,0.43551685004052776,0.5195772253327753
real:low:47:77,47,low,B2,4970.0,6,mid,core,0.9999999998383059,0.6061445192164963,0.5546639527599562,0.6795192906392676,0.35203455867791017,0.5250473878311847
real:low:47:78,47,low,B2,7271.5,6,high,core,0.0,0.5986880571561218,0.5079961788372158,0.5599201726044906,0.2808860211768528,0.37741874920446183
real:low:47:79,47,low,B2,5953.5,6,mid,core,0.999999999725843,0.5549430767525675,0.5658293806780733,0.6841442777960274,0.5276061226853962,0.6212622319239999
real:low:47:80,47,low,B4,2877.5,9,low,core,0.9999999997351436,0.358629396836511,0.42400381590653125,0.22373969730264,0.14926722804580111,0.17348345002521157
real:low:47:81,47,low,B2,8831.5,6,high,core,0.0,0.3384508674292396,0.6508310727838672,0.37718512237811547,0.1513142632343216,0.18823574417051345
real:low:47:82,47,low,B2,1641.5,7,low,core,0.9999999997419147,0.20201056598671455,0.015121972655378754,0.13839068184780892,0.040959528453263776,0.21804381311033288
real:low:47:83,47,low,B2,4347.5,6,mid,core,0.9999999995428289,0.5571968643383293,0.2980362586939828,0.6185639984920305,0.3534310140387479,0.3826873191130978
real:low:47:84,47,low,B6,5354.0,7,mid,core,0.9999999998511664,0.4941796946601946,0.2709090415697435,0.514745996891562,0.5643324215873995,0.6960739315190467
real:low:47:85,47,low,B2,3310.0,6,mid,core,1.0,0.3626879735107135,0.05643960270430029,0.3055975254819363,0.1058803295345476,0.15821375224617684
real:low:47:86,47,low,B2,5730.0,5,mid,early,0.9999999997871437,0.5703099110221921,0.9383165409232187,0.5804004154580178,0.16579224539973492,0.6381790437277285
real:low:47:87,47,low,B4,6621.0,5,high,early,0.0,0.5557273772729593,0.8572167926073101,0.5098366772617058,0.24663779589752483,0.5858771493035192
real:low:47:88,47,low,B4,2431.5,7,low,core,0.999999999714123,0.23170537844207212,0.0066383842975106955,0.15443820082494725,0.043974228526046676,0.1406835610489914
real:low:47:89,47,low,B2,5775.5,6,mid,core,0.9999999997289145,0.5418502093301861,0.5691965797749108,0.6739043058433491,0.5439731781227879,0.6310664875938256
real:low:47:90,47,low,B4,2905.5,8,low,core,0.9999999997796435,0.3773412986380442,0.018090906495267216,0.28846416279334863,0.14477790886740974,0.24890899622869397
real:low:47:91,47,low,B2,4694.0,4,mid,early,0.9999999997347808,0.4723506952528485,0.6269298279977826,0.14509309856318575,0.008894183227563648,0.29019503928690144
real:low:47:92,47,low,B4,3448.0,5,mid,early,0.9999999996983479,0.4021567712568275,0.17618455505004046,0.2632854843967505,0.030363376008834715,0.13833184910758048
real:low:47:93,47,low,B2,2944.5,6,low,core,0.9999999996220238,0.2629698067588222,0.009005198022855402,0.17276520736649406,0.03421258073094536,0.08697207414685934
real:low:47:94,47,low,B6,3777.5,5,mid,early,0.9999999997409702,0.474706998504391,0.2795512093346688,0.5122485024920325,0.10949872097839781,0.22618922758710233
real:low:47:95,47,low,B2,4072.5,6,mid,core,0.9999999993159813,0.4824413979277696,0.10391429995871772,0.5292125120215416,0.21192758788104135,0.23727775197429307
real:low:47:96,47,low,B2,9580.5,6,sat,core,0.999999999629067,0.5536640069861609,0.4965941068323296,0.3073760760879997,0.1374732419706888,0.4028034624395619
real:low:47:97,47,low,B4,3454.5,11,mid,late,0.9999999994175449,0.4335948505306012,0.40827088515958965,0.6022189187346992,0.3164706654913638,0.219566864927526
real:low:47:98,47,low,B6,3407.0,7,mid,core,0.9999999995513235,0.4378680955037021,0.1556181733513642,0.39407920661342677,0.18885368282166778,0.20779210927533887
real:low:47:99,47,low,B2,3114.5,7,mid,core,0.9999999997617098,0.32803227358640086,0.026093474537112887,0.21042090874605196,0.10654012445294785,0.10689658819286911
real:low:47:100,47,low,B2,8242.5,5,high,early,0.0,0.5549288345938286,0.9032513635300103,0.44513279953025076,0.1278957885746304,0.6316634675424103
real:low:47:101,47,low,B2,6752.0,6,high,core,0.9999999995937551,0.5609216860436126,0.5013804756252713,0.5536287344518445,0.4055400618764992,0.5765983955894994
real:low:47:102,47,low,B2,3692.5,7,mid,core,0.999999999742787,0.4584926481759039,0.08305150189338,0.4464101187896087,0.2254947113389078,0.33103883500379
real:low:47:103,47,low,B2,2310.5,7,low,core,0.9999999997999001,0.24185871695133765,0.09166204907733587,0.15674711722833196,0.05581894808570504,0.18838081673789506
real:low:47:104,47,low,B2,7047.0,5,high,early,0.9999999996162139,0.5618480022419717,0.8728445030805451,0.4720495884880108,0.13209026309082358,0.6079341684051738
real:low:47:105,47,low,B2,6514.5,6,high,core,0.9999999996244558,0.5664926916673295,0.6319914179459045,0.5984542264420881,0.4501397277860283,0.5493091556482773
real:low:47:106,47,low,B4,2501.0,9,low,core,0.9999999996053844,0.3399034735975668,0.3908153783804939,0.2397312737962194,0.19747649499880382,0.3286272630879217
real:low:47:107,47,low,B2,5850.0,6,mid,core,0.9999999997171221,0.547649855944371,0.40996455353349104,0.6894238548228189,0.6675911628919823,0.5780946244856611
real:low:47:108,47,low,B2,4848.5,5,mid,early,0.9999999998718518,0.5431795181942062,0.8821095343980331,0.6028638855422979,0.19099579791021165,0.5474115955220323
real:low:47:109,47,low,B4,2578.0,7,low,core,0.9999999996791294,0.2805521941334793,0.008251247358733713,0.17407166120879042,0.06776965123413438,0.20246976407471545
real:low:47:110,47,low,B6,5214.0,4,mid,early,0.9999999997195087,0.5163132389366237,0.7876896805964536,0.1207839839151173,0.008523796710970375,0.3351430911994711
real:low:47:111,47,low,B2,8664.5,5,high,early,0.0,0.5722658833778123,0.899802162979808,0.36766541705289,0.09455899125698254,0.5853265872342052
real:low:47:112,47,low,B2,5372.0,6,mid,core,0.9999999997693099,0.5464962429353128,0.1786979730177741,0.7056228241851219,0.599377367674609,0.5777818273222649
real:low:47:113,47,low,B2,2672.0,7,low,core,0.9999999998111793,0.2594320971467851,0.07026165252983507,0.16131628802150644,0.06790374431133776,0.156760790580821
real:low:47:114,47,low,B4,3420.5,4,mid,early,0.9999999997842411,0.41743308942225943,0.24311209185211186,0.13235138190717075,0.014103513132513122,0.18158258447964257
real:low:47:115,47,low,B2,6386.0,5,high,early,0.9999999994995216,0.5566661487640318,0.9352907920915569,0.5844397458481126,0.27008026814013597,0.6428247809143457
real:low:47:116,47,low,B2,5556.5,6,mid,core,0.9999999997831585,0.5473649465997239,0.41441414452361264,0.6958543327458612,0.5327887278530593,0.6765534133854985
real:low:47:117,47,low,B2,5896.0,5,mid,early,0.9999999997667067,0.557463647297534,0.8541696717150272,0.5773186224446756,0.18198408936178648,0.6973550711264191
real:low:47:118,47,low,B6,2876.0,7,low,core,0.9999999997934336,0.33331654997053534,0.22090890630456345,0.23899969887316996,0.11656478389066981,0.22450802596578714
real:low:47:119,47,low,B2,6391.0,6,high,core,0.9999999997454387,0.5772344289878512,0.6459827392349551,0.6491337650489997,0.4899912278767766,0.554867576976697
real:low:47:120,47,low,B2,4142.0,5,mid,early,0.9999999995323104,0.5032717728915677,0.35003658638154617,0.5314355166307098,0.1282059731843027,0.2847564590575012
real:low:47:121,47,low,B2,5019.0,7,mid,core,1.0,0.5229057491452551,0.40519566710165017,0.6399847240829283,0.6750725845961667,0.629103331766257
real:low:47:122,47,low,B2,8500.0,5,high,early,0.0,0.5621846974785805,0.8346916310536285,0.511802305859424,0.1566581959111872,0.42345195056363627
real:low:47:123,47,low,B2,5187.0,5,mid,early,0.9999999998721736,0.5829502482878025,0.8135004984990938,0.6521183959569948,0.3230263100838314,0.654817053164429
real:low:47:124,47,low,B6,3419.0,7,mid,core,0.9999999997065238,0.4574087132207941,0.0560472708387484,0.44060211658899584,0.20104661889400835,0.11092419910515935
real:low:47:125,47,low,B2,8481.0,7,high,core,0.0,0.42982416907531706,0.589995019981518,0.2712150268374252,0.0008410501682497773,0.2858092287837313
real:low:47:126,47,low,B2,4327.0,6,mid,core,0.9999999996592638,0.5478905486305782,0.22670702531542797,0.6549762827047982,0.3297962882690617,0.4841576945927513
real:low:47:127,47,low,B2,1712.0,7,low,core,0.9999999996313595,0.16207573734399944,0.005872328933438859,0.11287338026643756,0.0250420120558317,0.10566272313690947
real:low:47:128,47,low,B2,2946.5,7,low,core,0.999999999843277,0.3353574787663206,0.18320377546653085,0.19742080649512253,0.10573393195453153,0.19347756203751015
real:low:47:129,47,low,B2,2912.0,7,low,core,0.9999999996847376,0.2728430313771412,0.00808021806253128,0.15915415113491924,0.053291748931504686,0.08697207414685934
real:low:47:130,47,low,B2,3395.0,6,mid,core,0.9999999995970715,0.33686951889363054,0.010816602066624421,0.23862760752370168,0.0780040446567862,0.14553378411809384
real:low:47:131,47,low,B2,5287.0,7,mid,core,0.9999999999573792,0.5373001592112072,0.5598912228456133,0.6246832063548092,0.5615694646597006,0.5667742825650375
real:low:47:132,47,low,B4,2539.0,4,low,early,0.0,0.22094375839642505,0.03917897533379001,0.03939872374697874,0.001467723156111701,0.06683815307759074
real:low:47:133,47,low,B2,5976.0,6,mid,core,0.9999999997398848,0.5481963801710938,0.7777441123466389,0.667853738703708,0.48789967610265855,0.5725408825828351
real:low:47:134,47,low,B6,2321.5,8,low,core,0.9999999997388904,0.2620708813552238,0.05212330651519424,0.14445424308766122,0.0886257129557198,0.15846184469754285
real:low:47:135,47,low,B2,7205.0,5,high,early,0.0,0.5642559581880255,0.8982436787093803,0.5150465664882794,0.2223935377904919,0.6583882753871991
real:low:47:136,47,low,B6,3133.5,6,mid,core,0.9999999997494984,0.3496276062919676,0.043355865893867106,0.28183064879993186,0.09895652405042875,0.09993754062887303
real:low:47:137,47,low,B2,5505.5,5,mid,early,0.9999999997815372,0.574462139321169,0.9229873153355098,0.7141763171812054,0.43567191210761225,0.664236533434785
real:low:47:138,47,low,B4,3246.5,6,mid,core,0.9999999996808291,0.3943161190330887,0.04380116236899824,0.36066558300995044,0.11440820027501611,0.19348226018429937
real:low:47:139,47,low,B8,2765.0,9,low,core,0.9999999996891902,0.38697078648613514,0.21948055867144514,0.3032569890533575,0.17420696205570074,0.21085745673045292
real:low:47:140,47,low,B8,1511.0,8,low,core,0.9999999997584404,0.21418836547821551,0.09317674449116725,0.13257997961744752,0.06370814559989509,0.2393225006241257
real:low:47:141,47,low,B2,3383.5,6,mid,core,0.9999999998326805,0.4053095850495966,0.036312418158736974,0.34246040542341916,0.14456034290432654,0.19771727098608888
real:low:47:142,47,low,B4,2285.0,8,low,core,0.9999999996092658,0.25382199188752186,0.06234308078456295,0.1422637803625032,0.06956282498249432,0.20322715367783595
real:low:47:143,47,low,B8,1660.0,8,low,core,0.9999999999471825,0.2283577157710949,0.10332628981197654,0.16957310949949753,0.07964442308436313,0.23345456216035707
real:low:47:144,47,low,B6,3469.0,8,mid,core,0.9999999995555693,0.5281579170160043,0.19551394318213694,0.5217806385052077,0.2819573585548646,0.36342557498831707
real:low:47:145,47,low,B2,4119.5,6,mid,core,0.9999999997342842,0.509107600346271,0.13247623314888152,0.5396867965515096,0.2308235547764512,0.2256178323762549
real:low:47:146,47,low,B2,6223.5,6,high,core,0.9999999998405832,0.5782487301650793,0.580187022842908,0.6864275940888496,0.511405556567649,0.5095681628005606
real:low:47:147,47,low,B2,6300.0,7,high,core,0.9999999997466698,0.4934011427699329,0.5870690700644303,0.49529004928086795,0.4086625036187707,0.6623149668000221
real:low:47:148,47,low,B8,3741.5,6,mid,core,0.9999999997618446,0.5266628653624837,0.2560232477899479,0.672112593306364,0.36143865329114216,0.45158124402305566
real:low:47:149,47,low,B2,4250.0,6,mid,core,0.9999999993767141,0.5249603908162819,0.2185120250094638,0.5911063747310892,0.26454268335288145,0.3700133281364307
real:low:47:150,47,low,B2,2739.0,7,low,core,0.9999999999117855,0.3395852818353438,0.02258473099933938,0.2637765370173295,0.15129950246674304,0.2937732696221775
real:low:47:151,47,low,B6,3745.5,6,mid,core,0.9999999996656272,0.44738003262153025,0.12728787504729966,0.410980192248944,0.14865550820586862,0.2650197608165642
real:low:47:152,47,low,B2,3459.5,6,mid,core,0.9999999997419646,0.3940494070500252,0.028000834307795527,0.29537702432130664,0.0638878594572149,0.12791169764488233
real:low:47:153,47,low,B2,3328.5,5,mid,early,0.9999999997029642,0.3562070805975004,0.21365428065924374,0.1079704359234445,0.010088510897762372,0.18160338026223805
real:low:47:154,47,low,B4,2031.0,7,low,core,0.9999999997913969,0.21632006695226894,0.01106926936979949,0.15426449395833186,0.03900128883956733,0.19536305918335836
real:low:47:155,47,low,B2,1803.5,7,low,core,0.9999999996206194,0.1806968942262227,0.023007349730013952,0.12379270356370042,0.031189897036108312,0.13875951470541917
real:low:47:156,47,low,B8,3480.0,5,mid,early,0.9999999997137744,0.4541934537283712,0.1271739477738298,0.47250457969992066,0.09020864144835074,0.1686974182588482
real:low:47:157,47,low,B4,2266.5,7,low,core,0.9999999998101569,0.26884035113576027,0.012347447132625524,0.19716451554373943,0.09009201185350581,0.24315311573298773
real:low:47:158,47,low,B2,5747.5,6,mid,core,0.9999999998484939,0.5696335478939113,0.7702386820848793,0.6697699810922307,0.4639724209977801,0.5108608998843428
real:low:47:159,47,low,B2,3337.5,7,mid,core,0.9999999996675769,0.35598159146498143,0.12143521105414527,0.27051060201918603,0.13849932778121596,0.17296975116486632
real:low:47:160,47,low,B4,3922.0,5,mid,early,0.9999999998283096,0.4772141971301983,0.7724258560740771,0.46311979627991845,0.09683157631288998,0.3231859575209909
real:low:47:161,47,low,B2,1629.5,7,low,core,0.9999999997843306,0.19009920356192658,0.015215356958251628,0.14106374444596834,0.035139376442975226,0.24999340499441564
real:low:47:162,47,low,B2,3128.5,7,mid,core,0.9999999998665343,0.39130763652478806,0.4276368583516992,0.2948487306439429,0.2007897251208986,0.2776637794815298
real:low:47:163,47,low,B2,3449.5,6,mid,core,0.9999999998988337,0.4006454608252078,0.013109310990079314,0.35754056811282653,0.1112939147798694,0.18057828251836114
real:low:47:164,47,low,B2,4496.5,6,mid,core,0.9999999996043595,0.532837414391724,0.2873131868800957,0.6018284919167375,0.30215158987353646,0.4257415378815948
real:low:47:165,47,low,B2,6462.5,6,high,core,0.9999999996330603,0.5719026587655395,0.7836616445404935,0.607856390451678,0.45552794675433567,0.5706115867069168
real:low:47:166,47,low,B2,4205.0,6,mid,core,0.9999999994709013,0.4990463397114584,0.22391727776244022,0.5362341390364467,0.20731883008205854,0.3300081163117291
real:low:47:167,47,low,B2,4751.0,6,mid,core,0.9999999999028027,0.5652798023112797,0.29300726691657125,0.5980620374322663,0.28494361872208396,0.30923704466809304
real:low:47:168,47,low,B4,2420.5,6,low,core,0.9999999996579794,0.24340039264865407,0.02303434693694783,0.15046663390154236,0.038113301958054575,0.24658875383871776
real:low:47:169,47,low,B2,4810.0,5,mid,early,0.9999999998622787,0.5991395112893577,0.49012403402085913,0.6707707353980508,0.33697701449875983,0.43000536302207515
real:low:47:170,47,low,B2,3820.5,5,mid,early,0.9999999994698401,0.5084936820362851,0.24999775475412894,0.5653250636710179,0.12952233153758244,0.23784633451759174
real:low:47:171,47,low,B2,6133.0,6,high,core,0.9999999997119207,0.5551358251627042,0.735075624744063,0.6723383587156225,0.5103259741712773,0.5948288493230869
real:low:47:172,47,low,B2,3729.0,7,mid,core,0.9999999997380512,0.4550838170666262,0.1017407273538293,0.43322620619078717,0.2217092952635666,0.3610734897049752
real:low:47:173,47,low,B4,1948.5,12,low,late,0.9999999998677622,0.26460758474641216,0.07340361484023365,0.10680442500166616,0.17845994148518796,0.16617992188762123
real:low:47:174,47,low,B4,1649.0,7,low,core,0.9999999996532628,0.19412845735726902,0.04508825142213326,0.1357887987905569,0.04270009033381279,0.17000417803300913
real:low:47:175,47,low,B2,3683.5,6,mid,core,0.9999999995483305,0.46249755158336375,0.10479412457119806,0.44360331753291177,0.11362502698762422,0.11107938654310993
real:low:47:176,47,low,B2,3142.5,6,mid,core,0.9999999998310856,0.30695021856688826,0.01717988078037613,0.21864572344254943,0.07666286364348099,0.07387620042443982
real:low:47:177,47,low,B2,2494.0,7,low,core,0.0,0.27836073190688926,0.026340732563200554,0.06443893759850364,0.08157023311881961,0.05798422608997
real:low:47:178,47,low,B2,7024.0,5,high,early,0.0,0.566698437328836,0.8373004221815468,0.5213809085431194,0.2443597770059818,0.5952730651846266
real:low:47:179,47,low,B2,8992.0,5,high,early,0.0,0.5676798751017429,0.8200081726577892,0.5052832023783691,0.13976613153647025,0.4260524632663826
real:low:47:180,47,low,B8,1551.5,8,low,core,0.9999999998035406,0.22483423725778365,0.10519797504193734,0.1391195228191785,0.08027109530805407,0.32993832678010276
real:low:47:181,47,low,B2,2226.0,7,low,core,0.9999999996053733,0.20319930581475068,0.035957051732815576,0.13756701248832404,0.039348979677068935,0.18414312999323396
real:low:47:182,47,low,B2,8163.0,6,high,core,0.0,0.5712771750103103,0.8363122884946441,0.5113297394825304,0.19085593362596376,0.4373635702227665
real:low:47:183,47,low,B2,3396.0,7,mid,core,0.9999999997904258,0.39676590008752677,0.1886823002202328,0.3252473720571778,0.1806897278952874,0.16767867110113893
real:low:47:184,47,low,B2,1688.5,7,low,core,0.9999999996553485,0.18849775012938613,0.038043158690697465,0.12164791160074277,0.03838834216493548,0.10877978004674255
real:low:47:185,47,low,B2,2836.0,7,low,core,0.9999999996400192,0.29787486037050576,0.008594396853542156,0.18607407037658397,0.06387400029216991,0.12930688591088477
real:low:47:186,47,low,B4,2733.5,9,low,core,0.999999999725711,0.3568098970578798,0.18407076610627102,0.21613325971606406,0.14664301734535595,0.1601545786912785
real:low:47:187,47,low,B2,6022.5,6,high,core,0.999999999731415,0.5542828037373355,0.7403915613681048,0.6759789454712508,0.5056763197005316,0.5948288493230869
real:low:47:188,47,low,B4,3111.0,9,mid,core,0.9999999996945467,0.44980331293490794,0.34786140727234777,0.3365959960426415,0.3045406031524452,0.23228829709443022
real:low:47:189,47,low,B2,3203.0,6,mid,core,0.9999999998568279,0.3395989498909798,0.025751258141174776,0.24926116947367621,0.08847186251587917,0.08504164006342634
real:low:47:190,47,low,B6,3440.0,6,mid,core,0.9999999995848503,0.4330233681103495,0.019809231655382054,0.4157591931795969,0.11642493849889878,0.1388746182041753
real:low:47:191,47,low,B2,1660.0,7,low,core,0.9999999998422695,0.20296829802724037,0.006682295813581671,0.14695836525301623,0.04016730305730842,0.17584603506812704
real:low:47:192,47,low,B2,1786.5,7,low,core,0.9999999996878542,0.18442434651424233,0.01673124733215931,0.12084944306813561,0.032841759543542806,0.1390991833966411
real:low:47:193,47,low,B2,5915.0,6,mid,core,0.9999999998556824,0.5788586211868239,0.7502832901186246,0.7380563231673865,0.6282339964331893,0.5491873259177348
real:low:47:194,47,low,B2,3070.5,6,mid,core,0.9999999996238634,0.28551407228490955,0.011900817556240447,0.19794849308549345,0.03964599244959093,0.1218094399299554
real:low:47:195,47,low,B2,8323.0,6,high,core,0.9999999995595511,0.5423963284985938,0.5700188709849374,0.41486372051674,0.2008012743801473,0.44523966004909105
real:low:47:196,47,low,B2,3853.5,6,mid,core,0.9999999998111969,0.525473412261944,0.07242818276533282,0.546985093126707,0.19352728683931372,0.20878357466267267
real:low:47:197,47,low,B2,1964.5,8,low,core,0.9999999996057689,0.21366326540726813,0.04588840568675213,0.11992260962909997,0.057606697836978235,0.21183071112756485
real:low:47:198,47,low,B4,3166.0,11,mid,late,0.9999999997655634,0.533264708974871,0.2674301848923755,0.49506130706115326,0.38879924253124687,0.2859701855396764
real:low:47:199,47,low,B2,5761.5,6,mid,core,0.9999999997403504,0.5405147455431284,0.6842652503587361,0.668936460203465,0.5081817460486201,0.6733489513615787
real:low:47:200,47,low,B4,2858.5,8,low,core,0.9999999998376409,0.35933256891717547,0.08500332253208391,0.2577347963818128,0.16952993133941416,0.3818588964589807
