run,event_id,pair,method,family,residual_ns,run_group,sample_family
64,64:612720:2897:1022399,B4-B8,ridge_waveform_amp_shape_stave,ml,-1.4664060743114575,sample_ii_calib,Sample II
64,64:612720:2897:1022399,B6-B8,ridge_waveform_amp_shape_stave,ml,-0.5943438048088083,sample_ii_calib,Sample II
64,64:612740:2917:1022419,B4-B6,ridge_waveform_amp_shape_stave,ml,-1.122173026511021,sample_ii_calib,Sample II
64,64:612740:2917:1022419,B4-B8,ridge_waveform_amp_shape_stave,ml,-0.8664989088545596,sample_ii_calib,Sample II
64,64:612740:2917:1022419,B6-B8,ridge_waveform_amp_shape_stave,ml,0.2556741176564614,sample_ii_calib,Sample II
64,64:612800:2973:1022479,B4-B6,ridge_waveform_amp_shape_stave,ml,-1.6788155231047242,sample_ii_calib,Sample II
64,64:612800:2973:1022479,B4-B8,ridge_waveform_amp_shape_stave,ml,-2.247956683542128,sample_ii_calib,Sample II
64,64:612800:2973:1022479,B6-B8,ridge_waveform_amp_shape_stave,ml,-0.5691411604374039,sample_ii_calib,Sample II
64,64:612869:3037:1022548,B4-B6,ridge_waveform_amp_shape_stave,ml,-1.4533945391793281,sample_ii_calib,Sample II
64,64:612869:3037:1022548,B4-B8,ridge_waveform_amp_shape_stave,ml,-0.5058935261672914,sample_ii_calib,Sample II
64,64:612869:3037:1022548,B6-B8,ridge_waveform_amp_shape_stave,ml,0.9475010130120367,sample_ii_calib,Sample II
64,64:613015:3174:1022694,B4-B6,ridge_waveform_amp_shape_stave,ml,-0.2070190284529616,sample_ii_calib,Sample II
64,64:613015:3174:1022694,B4-B8,ridge_waveform_amp_shape_stave,ml,1.316791255151891,sample_ii_calib,Sample II
64,64:613015:3174:1022694,B6-B8,ridge_waveform_amp_shape_stave,ml,1.5238102836048526,sample_ii_calib,Sample II
64,64:613219:3370:1022898,B4-B6,ridge_waveform_amp_shape_stave,ml,-1.2594401066386354,sample_ii_calib,Sample II
64,64:613219:3370:1022898,B4-B8,ridge_waveform_amp_shape_stave,ml,-0.9863517066847081,sample_ii_calib,Sample II
64,64:613219:3370:1022898,B6-B8,ridge_waveform_amp_shape_stave,ml,0.2730883999539273,sample_ii_calib,Sample II
64,64:613322:3470:1023001,B4-B6,ridge_waveform_amp_shape_stave,ml,-2.8394477514800656,sample_ii_calib,Sample II
64,64:613322:3470:1023001,B4-B8,ridge_waveform_amp_shape_stave,ml,-3.1014558142988164,sample_ii_calib,Sample II
64,64:613322:3470:1023001,B6-B8,ridge_waveform_amp_shape_stave,ml,-0.2620080628187509,sample_ii_calib,Sample II
64,64:613404:3547:1023083,B4-B6,ridge_waveform_amp_shape_stave,ml,-2.3046397654095045,sample_ii_calib,Sample II
64,64:613404:3547:1023083,B4-B8,ridge_waveform_amp_shape_stave,ml,-2.3513303076893024,sample_ii_calib,Sample II
64,64:613404:3547:1023083,B6-B8,ridge_waveform_amp_shape_stave,ml,-0.04669054227979785,sample_ii_calib,Sample II
64,64:613548:3679:1023227,B4-B6,ridge_waveform_amp_shape_stave,ml,-0.5589315086714777,sample_ii_calib,Sample II
64,64:613548:3679:1023227,B4-B8,ridge_waveform_amp_shape_stave,ml,-1.7673671679606429,sample_ii_calib,Sample II
64,64:613548:3679:1023227,B6-B8,ridge_waveform_amp_shape_stave,ml,-1.2084356592891652,sample_ii_calib,Sample II
64,64:613668:3787:1023347,B4-B6,ridge_waveform_amp_shape_stave,ml,0.7376631688723236,sample_ii_calib,Sample II
64,64:613668:3787:1023347,B4-B8,ridge_waveform_amp_shape_stave,ml,-2.463673085969944,sample_ii_calib,Sample II
64,64:613668:3787:1023347,B6-B8,ridge_waveform_amp_shape_stave,ml,-3.2013362548422677,sample_ii_calib,Sample II
64,64:613775:3888:1023454,B4-B6,ridge_waveform_amp_shape_stave,ml,-0.9688571155267596,sample_ii_calib,Sample II
64,64:613775:3888:1023454,B4-B8,ridge_waveform_amp_shape_stave,ml,-4.367914654641041,sample_ii_calib,Sample II
64,64:613775:3888:1023454,B6-B8,ridge_waveform_amp_shape_stave,ml,-3.399057539114281,sample_ii_calib,Sample II
64,64:613791:3904:1023470,B4-B6,ridge_waveform_amp_shape_stave,ml,-0.9840472032956384,sample_ii_calib,Sample II
64,64:613791:3904:1023470,B4-B8,ridge_waveform_amp_shape_stave,ml,-0.6499882672046553,sample_ii_calib,Sample II
64,64:613791:3904:1023470,B6-B8,ridge_waveform_amp_shape_stave,ml,0.33405893609098314,sample_ii_calib,Sample II
64,64:614263:4346:1023942,B4-B6,ridge_waveform_amp_shape_stave,ml,0.8242474692127928,sample_ii_calib,Sample II
64,64:614263:4346:1023942,B4-B8,ridge_waveform_amp_shape_stave,ml,0.4628016244991713,sample_ii_calib,Sample II
64,64:614263:4346:1023942,B6-B8,ridge_waveform_amp_shape_stave,ml,-0.3614458447136215,sample_ii_calib,Sample II
64,64:614264:4347:1023943,B4-B6,ridge_waveform_amp_shape_stave,ml,-0.14337838861412422,sample_ii_calib,Sample II
64,64:614264:4347:1023943,B4-B8,ridge_waveform_amp_shape_stave,ml,0.8709098713401175,sample_ii_calib,Sample II
64,64:614264:4347:1023943,B6-B8,ridge_waveform_amp_shape_stave,ml,1.0142882599542418,sample_ii_calib,Sample II
64,64:614436:4503:1024115,B4-B6,ridge_waveform_amp_shape_stave,ml,0.17002822086863745,sample_ii_calib,Sample II
64,64:614436:4503:1024115,B4-B8,ridge_waveform_amp_shape_stave,ml,-1.4535355692100396,sample_ii_calib,Sample II
64,64:614436:4503:1024115,B6-B8,ridge_waveform_amp_shape_stave,ml,-1.623563790078677,sample_ii_calib,Sample II
64,64:615057:5081:1024736,B4-B6,ridge_waveform_amp_shape_stave,ml,-0.18847205445503334,sample_ii_calib,Sample II
64,64:615057:5081:1024736,B4-B8,ridge_waveform_amp_shape_stave,ml,-0.09876187055117214,sample_ii_calib,Sample II
64,64:615057:5081:1024736,B6-B8,ridge_waveform_amp_shape_stave,ml,0.08971018390386121,sample_ii_calib,Sample II
64,64:615181:5190:1024860,B4-B6,ridge_waveform_amp_shape_stave,ml,-2.0648842451110596,sample_ii_calib,Sample II
64,64:615181:5190:1024860,B4-B8,ridge_waveform_amp_shape_stave,ml,-1.4876558101123294,sample_ii_calib,Sample II
64,64:615181:5190:1024860,B6-B8,ridge_waveform_amp_shape_stave,ml,0.5772284349987302,sample_ii_calib,Sample II
64,64:615362:5354:1025041,B4-B6,ridge_waveform_amp_shape_stave,ml,-1.5550629643870622,sample_ii_calib,Sample II
64,64:615362:5354:1025041,B4-B8,ridge_waveform_amp_shape_stave,ml,-1.5706379619680746,sample_ii_calib,Sample II
64,64:615362:5354:1025041,B6-B8,ridge_waveform_amp_shape_stave,ml,-0.01557499758101244,sample_ii_calib,Sample II
64,64:615651:5627:1025330,B4-B6,ridge_waveform_amp_shape_stave,ml,-1.679548282856416,sample_ii_calib,Sample II
64,64:615651:5627:1025330,B4-B8,ridge_waveform_amp_shape_stave,ml,-2.4360898189526807,sample_ii_calib,Sample II
64,64:615651:5627:1025330,B6-B8,ridge_waveform_amp_shape_stave,ml,-0.7565415360962646,sample_ii_calib,Sample II
64,64:616073:6021:1025752,B4-B6,ridge_waveform_amp_shape_stave,ml,-1.1833713378130284,sample_ii_calib,Sample II
64,64:616073:6021:1025752,B4-B8,ridge_waveform_amp_shape_stave,ml,-1.8176783655079731,sample_ii_calib,Sample II
64,64:616073:6021:1025752,B6-B8,ridge_waveform_amp_shape_stave,ml,-0.6343070276949447,sample_ii_calib,Sample II
64,64:616105:6053:1025784,B4-B6,ridge_waveform_amp_shape_stave,ml,-1.340694538649153,sample_ii_calib,Sample II
64,64:616105:6053:1025784,B4-B8,ridge_waveform_amp_shape_stave,ml,-0.02682551931614796,sample_ii_calib,Sample II
64,64:616105:6053:1025784,B6-B8,ridge_waveform_amp_shape_stave,ml,1.313869019333005,sample_ii_calib,Sample II
64,64:616247:6185:1025926,B4-B6,ridge_waveform_amp_shape_stave,ml,-0.7364664901678211,sample_ii_calib,Sample II
64,64:616247:6185:1025926,B4-B8,ridge_waveform_amp_shape_stave,ml,-0.5820988378373002,sample_ii_calib,Sample II
64,64:616247:6185:1025926,B6-B8,ridge_waveform_amp_shape_stave,ml,0.15436765233052085,sample_ii_calib,Sample II
64,64:616294:6231:1025973,B4-B6,ridge_waveform_amp_shape_stave,ml,-0.7811233450954091,sample_ii_calib,Sample II
64,64:616294:6231:1025973,B4-B8,ridge_waveform_amp_shape_stave,ml,-2.108311106408692,sample_ii_calib,Sample II
64,64:616294:6231:1025973,B6-B8,ridge_waveform_amp_shape_stave,ml,-1.327187761313283,sample_ii_calib,Sample II
64,64:616359:6292:1026038,B4-B6,ridge_waveform_amp_shape_stave,ml,-2.2164840615252714,sample_ii_calib,Sample II
64,64:616359:6292:1026038,B4-B8,ridge_waveform_amp_shape_stave,ml,-2.7141614494503514,sample_ii_calib,Sample II
64,64:616359:6292:1026038,B6-B8,ridge_waveform_amp_shape_stave,ml,-0.49767738792508,sample_ii_calib,Sample II
64,64:616516:6433:1026195,B4-B6,ridge_waveform_amp_shape_stave,ml,-2.670166394865916,sample_ii_calib,Sample II
64,64:616516:6433:1026195,B4-B8,ridge_waveform_amp_shape_stave,ml,-4.250001556199692,sample_ii_calib,Sample II
64,64:616516:6433:1026195,B6-B8,ridge_waveform_amp_shape_stave,ml,-1.5798351613337758,sample_ii_calib,Sample II
64,64:616736:6643:1026415,B4-B6,ridge_waveform_amp_shape_stave,ml,-0.8039892891938223,sample_ii_calib,Sample II
64,64:616736:6643:1026415,B4-B8,ridge_waveform_amp_shape_stave,ml,-0.548626402802654,sample_ii_calib,Sample II
64,64:616736:6643:1026415,B6-B8,ridge_waveform_amp_shape_stave,ml,0.25536288639116833,sample_ii_calib,Sample II
64,64:617209:7082:1026888,B4-B6,ridge_waveform_amp_shape_stave,ml,-2.6493196217189308,sample_ii_calib,Sample II
64,64:617209:7082:1026888,B4-B8,ridge_waveform_amp_shape_stave,ml,-1.7516291933386796,sample_ii_calib,Sample II
64,64:617209:7082:1026888,B6-B8,ridge_waveform_amp_shape_stave,ml,0.8976904283802511,sample_ii_calib,Sample II
64,64:617277:7149:1026956,B4-B6,ridge_waveform_amp_shape_stave,ml,-1.1876393406483174,sample_ii_calib,Sample II
64,64:617277:7149:1026956,B4-B8,ridge_waveform_amp_shape_stave,ml,-0.4529689093436957,sample_ii_calib,Sample II
64,64:617277:7149:1026956,B6-B8,ridge_waveform_amp_shape_stave,ml,0.7346704313046217,sample_ii_calib,Sample II
64,64:617368:7231:1027047,B4-B6,ridge_waveform_amp_shape_stave,ml,-3.2338501025033537,sample_ii_calib,Sample II
64,64:617368:7231:1027047,B4-B8,ridge_waveform_amp_shape_stave,ml,-2.908259832026175,sample_ii_calib,Sample II
64,64:617368:7231:1027047,B6-B8,ridge_waveform_amp_shape_stave,ml,0.3255902704771785,sample_ii_calib,Sample II
64,64:617623:7475:1027302,B4-B6,ridge_waveform_amp_shape_stave,ml,-1.1347196141274978,sample_ii_calib,Sample II
64,64:617623:7475:1027302,B4-B8,ridge_waveform_amp_shape_stave,ml,-2.2475500725305864,sample_ii_calib,Sample II
64,64:617623:7475:1027302,B6-B8,ridge_waveform_amp_shape_stave,ml,-1.1128304584030886,sample_ii_calib,Sample II
64,64:617683:7525:1027362,B4-B6,ridge_waveform_amp_shape_stave,ml,-0.9221275129095758,sample_ii_calib,Sample II
64,64:617683:7525:1027362,B4-B8,ridge_waveform_amp_shape_stave,ml,-2.3846166802838766,sample_ii_calib,Sample II
64,64:617683:7525:1027362,B6-B8,ridge_waveform_amp_shape_stave,ml,-1.4624891673743008,sample_ii_calib,Sample II
64,64:617851:7672:1027530,B4-B6,ridge_waveform_amp_shape_stave,ml,-1.7607698227662496,sample_ii_calib,Sample II
64,64:617851:7672:1027530,B4-B8,ridge_waveform_amp_shape_stave,ml,-1.1336022801801136,sample_ii_calib,Sample II
64,64:617851:7672:1027530,B6-B8,ridge_waveform_amp_shape_stave,ml,0.627167542586136,sample_ii_calib,Sample II
64,64:617935:7752:1027614,B4-B6,ridge_waveform_amp_shape_stave,ml,-1.060526958376343,sample_ii_calib,Sample II
64,64:617935:7752:1027614,B4-B8,ridge_waveform_amp_shape_stave,ml,-0.987098305945814,sample_ii_calib,Sample II
64,64:617935:7752:1027614,B6-B8,ridge_waveform_amp_shape_stave,ml,0.07342865243052898,sample_ii_calib,Sample II
64,64:618270:8062:1027949,B4-B6,ridge_waveform_amp_shape_stave,ml,-2.5870405924036177,sample_ii_calib,Sample II
64,64:618270:8062:1027949,B4-B8,ridge_waveform_amp_shape_stave,ml,-3.1981451837764325,sample_ii_calib,Sample II
64,64:618270:8062:1027949,B6-B8,ridge_waveform_amp_shape_stave,ml,-0.6111045913728148,sample_ii_calib,Sample II
64,64:618356:8144:1028035,B4-B6,ridge_waveform_amp_shape_stave,ml,0.6023998249219176,sample_ii_calib,Sample II
64,64:618356:8144:1028035,B4-B8,ridge_waveform_amp_shape_stave,ml,-1.2986150233421725,sample_ii_calib,Sample II
64,64:618356:8144:1028035,B6-B8,ridge_waveform_amp_shape_stave,ml,-1.90101484826409,sample_ii_calib,Sample II
64,64:618559:8331:1028238,B4-B6,ridge_waveform_amp_shape_stave,ml,-3.2020623914396964,sample_ii_calib,Sample II
64,64:618559:8331:1028238,B4-B8,ridge_waveform_amp_shape_stave,ml,-2.007151919430754,sample_ii_calib,Sample II
64,64:618559:8331:1028238,B6-B8,ridge_waveform_amp_shape_stave,ml,1.1949104720089423,sample_ii_calib,Sample II
64,64:619021:8760:1028700,B4-B6,ridge_waveform_amp_shape_stave,ml,0.4943631840383702,sample_ii_calib,Sample II
64,64:619021:8760:1028700,B4-B8,ridge_waveform_amp_shape_stave,ml,-0.20786583178023932,sample_ii_calib,Sample II
64,64:619021:8760:1028700,B6-B8,ridge_waveform_amp_shape_stave,ml,-0.7022290158186095,sample_ii_calib,Sample II
64,64:619089:8823:1028768,B4-B6,ridge_waveform_amp_shape_stave,ml,-1.7655126905529954,sample_ii_calib,Sample II
64,64:619089:8823:1028768,B4-B8,ridge_waveform_amp_shape_stave,ml,-1.873442039753371,sample_ii_calib,Sample II
64,64:619089:8823:1028768,B6-B8,ridge_waveform_amp_shape_stave,ml,-0.10792934920037567,sample_ii_calib,Sample II
64,64:619402:9114:1029081,B4-B6,ridge_waveform_amp_shape_stave,ml,-1.625854728520025,sample_ii_calib,Sample II
64,64:619402:9114:1029081,B4-B8,ridge_waveform_amp_shape_stave,ml,-0.9538498024974942,sample_ii_calib,Sample II
64,64:619402:9114:1029081,B6-B8,ridge_waveform_amp_shape_stave,ml,0.6720049260225309,sample_ii_calib,Sample II
64,64:619518:9224:1029197,B4-B6,ridge_waveform_amp_shape_stave,ml,-2.768383814504631,sample_ii_calib,Sample II
64,64:619518:9224:1029197,B4-B8,ridge_waveform_amp_shape_stave,ml,-3.4889942947098334,sample_ii_calib,Sample II
64,64:619518:9224:1029197,B6-B8,ridge_waveform_amp_shape_stave,ml,-0.7206104802052025,sample_ii_calib,Sample II
64,64:619791:9468:1029470,B4-B6,ridge_waveform_amp_shape_stave,ml,-2.3787352786641236,sample_ii_calib,Sample II
64,64:619791:9468:1029470,B4-B8,ridge_waveform_amp_shape_stave,ml,-2.6208000985913316,sample_ii_calib,Sample II
64,64:619791:9468:1029470,B6-B8,ridge_waveform_amp_shape_stave,ml,-0.24206481992720796,sample_ii_calib,Sample II
64,64:619863:9531:1029542,B4-B6,ridge_waveform_amp_shape_stave,ml,-0.4618379065621738,sample_ii_calib,Sample II
64,64:619863:9531:1029542,B4-B8,ridge_waveform_amp_shape_stave,ml,0.08114624829643446,sample_ii_calib,Sample II
64,64:619863:9531:1029542,B6-B8,ridge_waveform_amp_shape_stave,ml,0.5429841548586083,sample_ii_calib,Sample II
64,64:620274:9919:1029953,B4-B6,ridge_waveform_amp_shape_stave,ml,-3.259032691423691,sample_ii_calib,Sample II
64,64:620274:9919:1029953,B4-B8,ridge_waveform_amp_shape_stave,ml,-2.472514259361745,sample_ii_calib,Sample II
64,64:620274:9919:1029953,B6-B8,ridge_waveform_amp_shape_stave,ml,0.7865184320619463,sample_ii_calib,Sample II
64,64:620317:9960:1029996,B4-B6,ridge_waveform_amp_shape_stave,ml,-0.7975115462308366,sample_ii_calib,Sample II
64,64:620317:9960:1029996,B4-B8,ridge_waveform_amp_shape_stave,ml,-0.39877460981559665,sample_ii_calib,Sample II
64,64:620317:9960:1029996,B6-B8,ridge_waveform_amp_shape_stave,ml,0.39873693641524,sample_ii_calib,Sample II
64,64:620511:10141:1030190,B4-B6,ridge_waveform_amp_shape_stave,ml,-1.543381973533684,sample_ii_calib,Sample II
64,64:620511:10141:1030190,B4-B8,ridge_waveform_amp_shape_stave,ml,0.19632287114594504,sample_ii_calib,Sample II
64,64:620511:10141:1030190,B6-B8,ridge_waveform_amp_shape_stave,ml,1.739704844679629,sample_ii_calib,Sample II
64,64:620627:10248:1030306,B4-B6,ridge_waveform_amp_shape_stave,ml,-1.8101332083725552,sample_ii_calib,Sample II
64,64:620627:10248:1030306,B4-B8,ridge_waveform_amp_shape_stave,ml,-0.998604121340442,sample_ii_calib,Sample II
64,64:620627:10248:1030306,B6-B8,ridge_waveform_amp_shape_stave,ml,0.8115290870321132,sample_ii_calib,Sample II
64,64:620927:10514:1030606,B4-B6,ridge_waveform_amp_shape_stave,ml,-0.42378724866138384,sample_ii_calib,Sample II
64,64:620927:10514:1030606,B4-B8,ridge_waveform_amp_shape_stave,ml,-0.35099803234061966,sample_ii_calib,Sample II
64,64:620927:10514:1030606,B6-B8,ridge_waveform_amp_shape_stave,ml,0.07278921632076418,sample_ii_calib,Sample II
64,64:621067:10648:1030746,B4-B6,ridge_waveform_amp_shape_stave,ml,0.5421789203709153,sample_ii_calib,Sample II
64,64:621067:10648:1030746,B4-B8,ridge_waveform_amp_shape_stave,ml,1.4698772414408268,sample_ii_calib,Sample II
64,64:621067:10648:1030746,B6-B8,ridge_waveform_amp_shape_stave,ml,0.9276983210699115,sample_ii_calib,Sample II
64,64:621123:10697:1030802,B4-B6,ridge_waveform_amp_shape_stave,ml,-1.9788630574049506,sample_ii_calib,Sample II
64,64:621123:10697:1030802,B4-B8,ridge_waveform_amp_shape_stave,ml,-1.7304228505403785,sample_ii_calib,Sample II
64,64:621123:10697:1030802,B6-B8,ridge_waveform_amp_shape_stave,ml,0.24844020686457213,sample_ii_calib,Sample II
64,64:621286:10855:1030965,B4-B6,ridge_waveform_amp_shape_stave,ml,0.3916456948080409,sample_ii_calib,Sample II
64,64:621286:10855:1030965,B4-B8,ridge_waveform_amp_shape_stave,ml,2.2283113360557607,sample_ii_calib,Sample II
64,64:621286:10855:1030965,B6-B8,ridge_waveform_amp_shape_stave,ml,1.8366656412477198,sample_ii_calib,Sample II
64,64:621304:10871:1030983,B4-B6,ridge_waveform_amp_shape_stave,ml,-1.2367433068324019,sample_ii_calib,Sample II
64,64:621304:10871:1030983,B4-B8,ridge_waveform_amp_shape_stave,ml,-0.5536442049392036,sample_ii_calib,Sample II
64,64:621304:10871:1030983,B6-B8,ridge_waveform_amp_shape_stave,ml,0.6830991018931982,sample_ii_calib,Sample II
64,64:621381:10941:1031060,B4-B6,ridge_waveform_amp_shape_stave,ml,2.376587787759334,sample_ii_calib,Sample II
64,64:621381:10941:1031060,B4-B8,ridge_waveform_amp_shape_stave,ml,2.0590884590706082,sample_ii_calib,Sample II
64,64:621381:10941:1031060,B6-B8,ridge_waveform_amp_shape_stave,ml,-0.31749932868872577,sample_ii_calib,Sample II
64,64:621432:10989:1031111,B4-B6,ridge_waveform_amp_shape_stave,ml,-3.5266710057351602,sample_ii_calib,Sample II
64,64:621432:10989:1031111,B4-B8,ridge_waveform_amp_shape_stave,ml,-4.375880400572015,sample_ii_calib,Sample II
64,64:621432:10989:1031111,B6-B8,ridge_waveform_amp_shape_stave,ml,-0.8492093948368549,sample_ii_calib,Sample II
64,64:621683:11219:1031362,B4-B6,ridge_waveform_amp_shape_stave,ml,-1.5034782878873898,sample_ii_calib,Sample II
64,64:621683:11219:1031362,B4-B8,ridge_waveform_amp_shape_stave,ml,-1.8913742543538774,sample_ii_calib,Sample II
64,64:621683:11219:1031362,B6-B8,ridge_waveform_amp_shape_stave,ml,-0.3878959664664876,sample_ii_calib,Sample II
64,64:621825:11352:1031504,B4-B6,ridge_waveform_amp_shape_stave,ml,-2.645108101653939,sample_ii_calib,Sample II
64,64:621825:11352:1031504,B4-B8,ridge_waveform_amp_shape_stave,ml,-2.965226929654598,sample_ii_calib,Sample II
64,64:621825:11352:1031504,B6-B8,ridge_waveform_amp_shape_stave,ml,-0.32011882800065905,sample_ii_calib,Sample II
64,64:621852:11378:1031531,B4-B6,ridge_waveform_amp_shape_stave,ml,-1.182820490441145,sample_ii_calib,Sample II
64,64:621852:11378:1031531,B4-B8,ridge_waveform_amp_shape_stave,ml,-0.6344326999091763,sample_ii_calib,Sample II
64,64:621852:11378:1031531,B6-B8,ridge_waveform_amp_shape_stave,ml,0.5483877905319687,sample_ii_calib,Sample II
64,64:622417:11911:1032096,B4-B6,ridge_waveform_amp_shape_stave,ml,-0.9542778361153168,sample_ii_calib,Sample II
64,64:622417:11911:1032096,B4-B8,ridge_waveform_amp_shape_stave,ml,-2.476034039299499,sample_ii_calib,Sample II
64,64:622417:11911:1032096,B6-B8,ridge_waveform_amp_shape_stave,ml,-1.5217562031841823,sample_ii_calib,Sample II
64,64:622676:12151:1032355,B4-B6,ridge_waveform_amp_shape_stave,ml,-5.474837545281481,sample_ii_calib,Sample II
64,64:622676:12151:1032355,B4-B8,ridge_waveform_amp_shape_stave,ml,-2.832520274253582,sample_ii_calib,Sample II
64,64:622676:12151:1032355,B6-B8,ridge_waveform_amp_shape_stave,ml,2.642317271027899,sample_ii_calib,Sample II
64,64:622705:12176:1032384,B4-B6,ridge_waveform_amp_shape_stave,ml,-2.2762340364639897,sample_ii_calib,Sample II
64,64:622705:12176:1032384,B4-B8,ridge_waveform_amp_shape_stave,ml,-2.2946142655156976,sample_ii_calib,Sample II
64,64:622705:12176:1032384,B6-B8,ridge_waveform_amp_shape_stave,ml,-0.018380229051707886,sample_ii_calib,Sample II
64,64:622932:12411:1032611,B4-B6,ridge_waveform_amp_shape_stave,ml,-3.22542522541778,sample_ii_calib,Sample II
64,64:622932:12411:1032611,B4-B8,ridge_waveform_amp_shape_stave,ml,-4.028287293554996,sample_ii_calib,Sample II
64,64:622932:12411:1032611,B6-B8,ridge_waveform_amp_shape_stave,ml,-0.8028620681372161,sample_ii_calib,Sample II
64,64:622999:12472:1032678,B4-B6,ridge_waveform_amp_shape_stave,ml,-1.987834533787833,sample_ii_calib,Sample II
64,64:622999:12472:1032678,B4-B8,ridge_waveform_amp_shape_stave,ml,-1.4323747816851835,sample_ii_calib,Sample II
64,64:622999:12472:1032678,B6-B8,ridge_waveform_amp_shape_stave,ml,0.5554597521026494,sample_ii_calib,Sample II
64,64:623072:12539:1032751,B4-B6,ridge_waveform_amp_shape_stave,ml,-2.1695770683793256,sample_ii_calib,Sample II
64,64:623072:12539:1032751,B4-B8,ridge_waveform_amp_shape_stave,ml,-1.1097666930720962,sample_ii_calib,Sample II
64,64:623072:12539:1032751,B6-B8,ridge_waveform_amp_shape_stave,ml,1.0598103753072294,sample_ii_calib,Sample II
64,64:623155:12617:1032834,B4-B6,ridge_waveform_amp_shape_stave,ml,-2.700946231393651,sample_ii_calib,Sample II
64,64:623155:12617:1032834,B4-B8,ridge_waveform_amp_shape_stave,ml,-1.1000279180554742,sample_ii_calib,Sample II
64,64:623155:12617:1032834,B6-B8,ridge_waveform_amp_shape_stave,ml,1.6009183133381768,sample_ii_calib,Sample II
64,64:623196:12654:1032875,B4-B6,ridge_waveform_amp_shape_stave,ml,-1.8167810307683183,sample_ii_calib,Sample II
64,64:623196:12654:1032875,B4-B8,ridge_waveform_amp_shape_stave,ml,0.033403136034081626,sample_ii_calib,Sample II
64,64:623196:12654:1032875,B6-B8,ridge_waveform_amp_shape_stave,ml,1.8501841668024,sample_ii_calib,Sample II
64,64:623341:12790:1033020,B4-B6,ridge_waveform_amp_shape_stave,ml,-2.0416445873753517,sample_ii_calib,Sample II
64,64:623341:12790:1033020,B4-B8,ridge_waveform_amp_shape_stave,ml,-2.088109501523057,sample_ii_calib,Sample II
64,64:623341:12790:1033020,B6-B8,ridge_waveform_amp_shape_stave,ml,-0.04646491414770537,sample_ii_calib,Sample II
64,64:623695:13128:1033374,B4-B6,ridge_waveform_amp_shape_stave,ml,-1.6634482035746743,sample_ii_calib,Sample II
64,64:623695:13128:1033374,B4-B8,ridge_waveform_amp_shape_stave,ml,-2.654010664347645,sample_ii_calib,Sample II
64,64:623695:13128:1033374,B6-B8,ridge_waveform_amp_shape_stave,ml,-0.9905624607729706,sample_ii_calib,Sample II
64,64:623845:13266:1033524,B4-B6,ridge_waveform_amp_shape_stave,ml,-0.7050312634309179,sample_ii_calib,Sample II
64,64:623845:13266:1033524,B4-B8,ridge_waveform_amp_shape_stave,ml,-2.7325683799062546,sample_ii_calib,Sample II
64,64:623845:13266:1033524,B6-B8,ridge_waveform_amp_shape_stave,ml,-2.0275371164753366,sample_ii_calib,Sample II
64,64:623859:13279:1033538,B4-B6,ridge_waveform_amp_shape_stave,ml,0.610922203852553,sample_ii_calib,Sample II
64,64:623859:13279:1033538,B4-B8,ridge_waveform_amp_shape_stave,ml,0.3555444462222823,sample_ii_calib,Sample II
64,64:623859:13279:1033538,B6-B8,ridge_waveform_amp_shape_stave,ml,-0.2553777576302707,sample_ii_calib,Sample II
64,64:624039:13449:1033718,B4-B6,ridge_waveform_amp_shape_stave,ml,-0.17378943769408295,sample_ii_calib,Sample II
64,64:624039:13449:1033718,B4-B8,ridge_waveform_amp_shape_stave,ml,0.123555754232747,sample_ii_calib,Sample II
64,64:624039:13449:1033718,B6-B8,ridge_waveform_amp_shape_stave,ml,0.29734519192682995,sample_ii_calib,Sample II
64,64:624242:13631:1033921,B4-B6,ridge_waveform_amp_shape_stave,ml,-0.8476677154888677,sample_ii_calib,Sample II
64,64:624242:13631:1033921,B4-B8,ridge_waveform_amp_shape_stave,ml,-0.0539894981011102,sample_ii_calib,Sample II
64,64:624242:13631:1033921,B6-B8,ridge_waveform_amp_shape_stave,ml,0.7936782173877575,sample_ii_calib,Sample II
64,64:624489:13864:1034168,B4-B6,ridge_waveform_amp_shape_stave,ml,-1.9917802484644582,sample_ii_calib,Sample II
64,64:624489:13864:1034168,B4-B8,ridge_waveform_amp_shape_stave,ml,-2.3432209889663085,sample_ii_calib,Sample II
64,64:624489:13864:1034168,B6-B8,ridge_waveform_amp_shape_stave,ml,-0.35144074050185026,sample_ii_calib,Sample II
64,64:624804:14151:1034483,B4-B6,ridge_waveform_amp_shape_stave,ml,1.0803750754374946,sample_ii_calib,Sample II
64,64:624804:14151:1034483,B4-B8,ridge_waveform_amp_shape_stave,ml,0.3729079550250418,sample_ii_calib,Sample II
64,64:624804:14151:1034483,B6-B8,ridge_waveform_amp_shape_stave,ml,-0.7074671204124527,sample_ii_calib,Sample II
64,64:624916:14255:1034595,B4-B6,ridge_waveform_amp_shape_stave,ml,-1.0340853835551655,sample_ii_calib,Sample II
64,64:624916:14255:1034595,B4-B8,ridge_waveform_amp_shape_stave,ml,-0.43396863604716884,sample_ii_calib,Sample II
64,64:624916:14255:1034595,B6-B8,ridge_waveform_amp_shape_stave,ml,0.6001167475079967,sample_ii_calib,Sample II
64,64:625100:14423:1034779,B4-B6,ridge_waveform_amp_shape_stave,ml,-0.42450339728171826,sample_ii_calib,Sample II
64,64:625100:14423:1034779,B4-B8,ridge_waveform_amp_shape_stave,ml,0.6637017604672835,sample_ii_calib,Sample II
