event_id,run,pair,stave_a,stave_b,residual_ns,abs_residual_ns,delta_lowering_adc,abs_delta_lowering_adc,max_lowering_adc,sum_lowering_adc,delta_lowering_frac,max_lowering_frac,delta_log_amp,min_log_amp,delta_peak_sample,delta_area_over_amp,centered_residual_ns,tail_abs_gt_threshold,traditional_pred_ns,residual_traditional_corrected_ns,traditional_high_lowering_bin,ml_pred_ns,residual_ml_corrected_ns,ml_shuffled_pred_ns,residual_ml_shuffled_corrected_ns
65:663859:1029:238899,65,B6-B8,B6,B8,0.0793200346087346,0.0793200346087346,0.0,0.0,0.0,0.0,0.0,0.0,0.2293992472269144,7.588829878307813,0.0,-0.6386650397018476,-0.003893694094539768,False,-1.4836607054423308,1.5629807400510654,False,-0.30009837101408976,0.37941840562282436,-0.11476572386406118,0.1940857584727958
65:664527:1645:239567,65,B4-B6,B4,B6,-6.765308776868579,6.765308776868579,0.0,0.0,0.0,0.0,0.0,0.0,0.005762195094797029,7.551449575822552,0.0,0.36803128198665913,-2.1165871567024546,False,0.11061237731146845,-6.875921154180048,False,-0.2933925653353557,-6.471916211533224,-0.15834166884795722,-6.606967108020622
65:664527:1645:239567,65,B4-B8,B4,B8,-3.450007083789515,3.450007083789515,0.0,0.0,0.0,0.0,0.0,0.0,-0.8196843349601659,7.557211770917349,1.0,-1.8753993761067296,1.1528840857486653,False,1.1613528237927293,-4.611359907582244,False,0.7887144418040269,-4.238721525593542,-0.3061154765343834,-3.1438916072551315
65:664527:1645:239567,65,B6-B8,B6,B8,3.315301693079064,3.315301693079064,0.0,0.0,0.0,0.0,0.0,0.0,-0.8254465300549629,7.551449575822552,1.0,-2.2434306580933887,3.23208796437579,True,1.1252680102195958,2.190033682859468,False,0.7644858739362708,2.5508158191427937,-0.11801721385521205,3.4333189069342764
65:664907:1997:239947,65,B4-B6,B4,B6,-2.5128040581940354,2.5128040581940354,-3.0,3.0,3.0,3.0,-0.002548853016142736,0.002548853016142736,0.6835512011783385,7.071573364211532,0.0,0.24496726740919428,2.1359175619720894,False,-0.7370958563247889,-1.7757082018692465,False,-0.2933925653353557,-2.2194114928586797,-0.3192069033388615,-2.193597154855174
65:664907:1997:239947,65,B4-B8,B4,B8,-5.171528037679167,5.171528037679167,0.0,0.0,0.0,0.0,0.0,0.0,-0.3477645692509981,7.75512456538987,0.0,0.2157191211730931,-0.5686368681409864,False,-0.7256364372665058,-4.445891600412661,False,-0.30009837101408976,-4.871429666665077,-0.2429780875838687,-4.928549950095298
65:664907:1997:239947,65,B6-B8,B6,B8,-2.6587239794851314,2.6587239794851314,3.0,3.0,3.0,3.0,0.002548853016142736,0.002548853016142736,-1.0313157704293365,7.071573364211532,0.0,-0.02924814623610117,-2.7419377081884058,False,0.05416734347599761,-2.712891322961129,False,-0.28192343262147174,-2.3768005468636595,-0.7385487152996367,-1.9201752641854948
65:665457:2517:240497,65,B4-B6,B4,B6,-6.455430189747943,6.455430189747943,0.0,0.0,0.0,0.0,0.0,0.0,-0.1810662389639992,7.491924296972337,0.0,0.5098060370359914,-1.8067085695818186,False,0.3419947742382843,-6.797424963986227,False,-0.2933925653353557,-6.162037624412588,-0.17496837140846916,-6.280461818339474
65:665457:2517:240497,65,B4-B8,B4,B8,-8.226726717437181,8.226726717437181,0.0,0.0,0.0,0.0,0.0,0.0,-0.2666227316512586,7.491924296972337,-1.0,-0.14511638938025673,-3.6238355478990005,False,-2.128656894928294,-6.0980698225088865,False,-0.9272386461752623,-7.299488071261918,-0.1336069611374827,-8.093119756299698
65:665457:2517:240497,65,B6-B8,B6,B8,-1.7712965276892376,1.7712965276892376,0.0,0.0,0.0,0.0,0.0,0.0,-0.0855564926872594,7.672990535936337,-1.0,-0.6549224264162481,-1.854510256392512,False,-2.3961241054282434,0.6248275777390058,False,-0.9272386461752623,-0.8440578815139753,-0.5155969116325431,-1.2556996160566944
65:665509:2565:240549,65,B4-B6,B4,B6,-4.220559108990258,4.220559108990258,15.777500000000146,15.777500000000146,15.777500000000146,15.777500000000146,0.00796240222054007,0.00796240222054007,-0.23970179461165042,7.592113953509003,-1.0,0.3385121185738784,0.42816251117586646,False,-1.0116963397909304,-3.208862769199328,False,-0.9020878665050084,-3.31847124248525,-0.26338141101841517,-3.957177697971843
65:665509:2565:240549,65,B4-B8,B4,B8,-3.7952002103085505,3.7952002103085505,15.777500000000146,15.777500000000146,15.777500000000146,15.777500000000146,0.00796240222054007,0.00796240222054007,0.6679933204406012,6.9241206330684015,-1.0,0.3437513394765688,0.80769095922963,False,-3.409937272869583,-0.38526293743896733,False,-0.9272386461752623,-2.8679615641332883,-0.3632143323936401,-3.4319858779149106
65:665509:2565:240549,65,B6-B8,B6,B8,0.42535889868170784,0.42535889868170784,0.0,0.0,0.0,0.0,0.0,0.0,0.9076951150522516,6.9241206330684015,0.0,0.005239220902690356,0.34214516997843347,False,-2.323713369340318,2.749072268022026,False,-0.30009837101408976,0.7254572696957976,-0.9860631537709031,1.411422052452611
65:665719:2794:240759,65,B4-B6,B4,B6,-6.975735002545754,6.975735002545754,0.0,0.0,0.0,0.0,0.0,0.0,-0.13255244002553823,7.4891325586990725,0.0,0.5949953231481899,-2.3270133823796293,False,0.2819116335806151,-7.257646636126369,False,-0.2933925653353557,-6.682342437210399,-0.21468119801737762,-6.761053804528377
65:665719:2794:240759,65,B4-B8,B4,B8,-5.472579488562417,5.472579488562417,0.0,0.0,0.0,0.0,0.0,0.0,-0.7201758529478646,7.4891325586990725,1.0,-1.7319651605879143,-0.8696883190242364,False,1.0381140288065802,-6.510693517368997,False,0.7851990061615787,-6.257778494723995,-0.08263394890688563,-5.389945539655531
65:665719:2794:240759,65,B6-B8,B6,B8,1.5031555139833372,1.5031555139833372,0.0,0.0,0.0,0.0,0.0,0.0,-0.5876234129223263,7.621684998724611,1.0,-2.326960483736104,1.4199417852800629,True,0.8307299589643002,0.672425555019037,False,0.7644858739362708,0.7386696400470665,-0.10473170606605989,1.6078872200493972
65:665814:2882:240854,65,B4-B6,B4,B6,-7.5355921346301145,7.5355921346301145,0.0,0.0,0.0,0.0,0.0,0.0,-0.06527067492256489,7.560080465021827,-1.0,0.41529796647046524,-2.8868705144639897,False,-1.1039434669339203,-6.431648667696194,False,-0.9020878665050084,-6.633504268125106,-0.15878035543876293,-7.3768117791913514
65:665814:2882:240854,65,B4-B8,B4,B8,-6.314934789817308,6.314934789817308,0.0,0.0,0.0,0.0,0.0,0.0,-0.3837022274367978,7.560080465021827,-1.0,-0.3756327204941776,-1.7120436202791272,False,-1.9836568337635376,-4.3312779560537695,False,-0.9272386461752623,-5.387696143642045,-0.10300826113268943,-6.211926528684618
65:665814:2882:240854,65,B6-B8,B6,B8,1.2206573448128069,1.2206573448128069,0.0,0.0,0.0,0.0,0.0,0.0,-0.31843155251423294,7.625351139944392,0.0,-0.7909306869646429,1.1374436161095325,False,-0.8051858030912823,2.025843147904089,False,-0.30009837101408976,1.5207557158268967,-0.06744278721819687,1.2881001320310037
65:666623:3632:241663,65,B4-B6,B4,B6,-6.332554078587677,6.332554078587677,0.0,0.0,0.0,0.0,0.0,0.0,-0.09858985879241278,7.212294468500341,-1.0,-0.14230218330267608,-1.683832458421552,False,-1.0626784814070145,-5.269875597180662,False,-0.9020878665050084,-5.430466212082669,-0.2948135802293689,-6.037740498358308
65:666623:3632:241663,65,B4-B8,B4,B8,-6.9243686670315725,6.9243686670315725,0.0,0.0,0.0,0.0,0.0,0.0,-0.5870489297155794,7.212294468500341,-1.0,-0.07690624158087367,-2.321477497493392,False,-1.7318169700005044,-5.192551697031068,False,-0.9172135616687813,-6.007155105362791,-0.2601291346110386,-6.664239532420534
65:666623:3632:241663,65,B6-B8,B6,B8,-0.5918145884438957,0.5918145884438957,0.0,0.0,0.0,0.0,0.0,0.0,-0.48845907092316665,7.3108843272927535,0.0,0.06539594172180241,-0.67502831714717,False,-0.5946109248551549,0.0027963364112592037,False,-0.28192343262147174,-0.30989115582242394,-0.24407558203060137,-0.3477390064132943
65:667306:4269:242346,65,B4-B6,B4,B6,-2.786656334474685,2.786656334474685,0.0,0.0,0.0,0.0,0.0,0.0,0.10577964741641654,7.346332738540504,0.0,-0.056441447707041625,1.8620652856914397,False,-0.013256764820327144,-2.773399569654358,False,-0.2933925653353557,-2.4932637691393293,-0.2555287208707647,-2.5311276136039202
65:667306:4269:242346,65,B4-B8,B4,B8,-5.017498857913424,5.017498857913424,0.0,0.0,0.0,0.0,0.0,0.0,-0.5212153276151259,7.45211238595692,0.0,-0.7745412700052299,-0.4146076883752432,False,-0.510821960973055,-4.506676896940369,False,-0.28192343262147174,-4.735575425291952,-0.07393006677069061,-4.943568791142733
65:667306:4269:242346,65,B6-B8,B6,B8,-2.2308425234387386,2.2308425234387386,0.0,0.0,0.0,0.0,0.0,0.0,-0.6269949750315424,7.346332738540504,0.0,-0.7180998222981883,-2.314056252142013,False,-0.42303763241439274,-1.8078048910243458,False,-0.28192343262147174,-1.9489190908172669,-0.0277454299691175,-2.203097093469621
65:668204:5102:243244,65,B4-B6,B4,B6,-4.688855348282658,4.688855348282658,0.0,0.0,0.0,0.0,0.0,0.0,0.10392117599037487,7.59160941263049,0.0,0.451486291685228,-0.04013372811653326,False,-0.01095509390313587,-4.677900254379522,False,-0.2933925653353557,-4.395462782947303,-0.14657617656923247,-4.542279171713425
65:668204:5102:243244,65,B4-B8,B4,B8,-3.250778730399091,3.250778730399091,0.0,0.0,0.0,0.0,0.0,0.0,-0.441865241435786,7.695530588620865,0.0,-1.2503554219693802,1.3521124391390895,False,-0.6090950810632602,-2.641683649335831,False,-0.17181608412155394,-3.078962646277537,-0.10344003969306788,-3.147338690706023
65:668204:5102:243244,65,B6-B8,B6,B8,1.438076617883567,1.438076617883567,0.0,0.0,0.0,0.0,0.0,0.0,-0.5457864174261609,7.59160941263049,0.0,-1.7018417136546082,1.3548628891802927,False,-0.5236124234217893,1.9616890413053563,False,0.5375398321514226,0.9005367857321445,-0.04141303101771706,1.479489648901284
65:669147:5974:244187,65,B4-B6,B4,B6,-6.199631426574825,6.199631426574825,0.0,0.0,0.0,0.0,0.0,0.0,-0.014206225725214239,7.984633075504241,-1.0,0.222393413596488,-1.5509098064087006,False,-1.1671855248816534,-5.032445901693172,False,-0.9020878665050084,-5.297543560069817,-0.2449775346884913,-5.954653891886334
65:669147:5974:244187,65,B4-B8,B4,B8,-4.3466600247932945,4.3466600247932945,0.0,0.0,0.0,0.0,0.0,0.0,-0.33520613628407947,7.984633075504241,0.0,-1.093281456472905,0.25623114474488595,False,-0.741189746034356,-3.6054702787589386,False,-0.2562975367724785,-4.090362488020816,-0.11016068502422954,-4.236499339769065
65:669147:5974:244187,65,B6-B8,B6,B8,1.8529714017815309,1.8529714017815309,0.0,0.0,0.0,0.0,0.0,0.0,-0.32099991055886523,7.998839301229455,1.0,-1.315674870069393,1.7697576730782565,True,0.5005233425856326,1.3524480591958983,False,0.17359346877406656,1.6793779330074643,-0.07443047000897908,1.92740187179051
65:669345:6160:244385,65,B4-B6,B4,B6,-3.5134972824092614,3.5134972824092614,0.0,0.0,0.0,0.0,0.0,0.0,-0.09723820096712465,8.042056410058754,-1.0,0.12973112925674624,1.1352243377568634,False,-1.0643524762087995,-2.449144806200462,False,-0.9020878665050084,-2.611409415904253,-0.33920389991388683,-3.1742933824953745
65:669345:6160:244385,65,B4-B8,B4,B8,-5.7932061100896135,5.7932061100896135,0.0,0.0,0.0,0.0,0.0,0.0,0.12379172396348004,7.918264686095274,-2.0,0.5632821719857413,-1.190314940551433,False,-3.9147038443585753,-1.8785022657310382,False,-0.9393627342054874,-4.853843375884126,-0.16136805220830208,-5.631838057881311
65:669345:6160:244385,65,B6-B8,B6,B8,-2.279708827680352,2.279708827680352,0.0,0.0,0.0,0.0,0.0,0.0,0.2210299249306047,7.918264686095274,-1.0,0.43355104272899503,-2.3629225563836265,False,-2.7758238044114414,0.4961149767310893,False,-0.9272386461752623,-1.35247018150509,-0.14545649048128959,-2.1342523371990625
65:669500:6304:244540,65,B4-B6,B4,B6,-1.0018745631305706,1.0018745631305706,512.0,512.0,1290.5,2069.0,0.6896989041387382,1.1866666666666668,-0.36468139183247406,6.992555880674602,0.0,-6.618329609532928,3.6468470570355542,False,0.8673062217808389,-1.8691807849114095,True,2.9631384967397456,-3.965013059870316,-1.0916587150163188,0.08978415188574829
65:669500:6304:244540,65,B4-B8,B4,B8,-1.0638969767922326,1.0638969767922326,677.5,677.5,1290.5,1903.5,0.7136728395061729,1.1866666666666668,-0.175253303641842,6.992555880674602,0.0,-7.917993827160494,3.538994192745948,False,-2.857070836324443,1.7931738595322102,True,1.8822454809204048,-2.9461424577126376,-0.25183570590278137,-0.8120612708894512
65:669500:6304:244540,65,B6-B8,B6,B8,-0.06202241366166206,0.06202241366166206,165.5,165.5,778.5,1391.5,0.023973935367434696,0.4969677625279285,0.18942808819063206,7.167809184316444,0.0,-1.2996642176275648,-0.14523614236493643,False,0.6649267685235765,-0.7269491821852385,False,0.05317818839849795,-0.11520060206016,-0.17033949686950103,0.10831708320783898
65:669969:6739:245009,65,B4-B6,B4,B6,-2.9703213705802654,2.9703213705802654,0.0,0.0,0.0,0.0,0.0,0.0,-0.08523738326556707,7.944846711001996,0.0,0.09816517363300292,1.6784002495858594,False,0.22331310547645566,-3.193634476056721,False,-0.2933925653353557,-2.6769288052449096,-0.29021324510237273,-2.6801081254778927
65:669969:6739:245009,65,B4-B8,B4,B8,-6.477120741929738,6.477120741929738,0.0,0.0,0.0,0.0,0.0,0.0,0.3209604150695382,7.623886295932458,-1.0,0.6113724817147483,-1.8742295723915579,False,-2.856364096281127,-3.620756645648611,False,-0.9506760058791225,-5.526444736050616,-0.1737928880532719,-6.303327853876467
65:669969:6739:245009,65,B6-B8,B6,B8,-3.506799371349473,3.506799371349473,0.0,0.0,0.0,0.0,0.0,0.0,0.4061977983351053,7.623886295932458,-1.0,0.5132073080817454,-3.5900131000527473,False,-3.0051496380192475,-0.5016497333302254,False,-0.9272386461752623,-2.5795607251742108,-0.2895758512384445,-3.2172235201110286
65:670593:7322:245633,65,B4-B6,B4,B6,-3.8290784580987918,3.8290784580987918,0.0,0.0,0.0,0.0,0.0,0.0,-0.20087437626593996,8.046869510959576,2.0,-0.022021511263279336,0.819643162067333,False,2.971583258066369,-6.800661716165161,False,0.06824137598342636,-3.897319834082218,-0.4479904965378784,-3.3810879615609135
65:670593:7322:245633,65,B4-B8,B4,B8,-4.980873431702079,4.980873431702079,0.0,0.0,0.0,0.0,0.0,0.0,0.08097677587504748,7.9658927350845286,2.0,0.5166616634646184,-0.37798226216389885,False,1.3484346013326165,-6.329308033034696,False,0.06824137598342636,-5.0491148076855055,-0.16000223258770685,-4.8208711991143725
65:670593:7322:245633,65,B6-B8,B6,B8,-1.1517949736032875,1.1517949736032875,0.0,0.0,0.0,0.0,0.0,0.0,0.28185115214098744,7.9658927350845286,0.0,0.5386831747278977,-1.235008702306562,False,-1.5486210929954174,0.39682611939212986,False,-0.30009837101408976,-0.8516966025891978,-0.17059646272705564,-0.9811985108762319
65:670708:7428:245748,65,B4-B6,B4,B6,-5.6563386924916585,5.6563386924916585,9.117500000000291,9.117500000000291,9.117500000000291,9.117500000000291,0.004096832172545626,0.004096832172545626,0.10703369646446692,7.60115242829729,0.0,-0.07413109174844834,-1.0076170723255338,False,-0.086340714843167,-5.569997977648492,False,-0.2933925653353557,-5.362946127156303,-0.2628999968220292,-5.393438695669629
65:670708:7428:245748,65,B4-B8,B4,B8,-4.0346076441745815,4.0346076441745815,9.117500000000291,9.117500000000291,9.117500000000291,9.117500000000291,0.004096832172545626,0.004096832172545626,-0.7506361533281511,7.708186124761757,1.0,-2.3460377387526874,0.5682835253635989,False,1.0043075165285427,-5.038915160703124,False,0.8100655304866299,-4.844673174661211,-0.2751411044960864,-3.759466539678495
65:670708:7428:245748,65,B6-B8,B6,B8,1.621731048317077,1.621731048317077,0.0,0.0,0.0,0.0,0.0,0.0,-0.8576698497926181,7.60115242829729,1.0,-2.271906647004239,1.5385173196138027,True,1.1651757951100443,0.4565552532070327,False,0.7644858739362708,0.8572451743808063,-0.13256915431739122,1.7543002026344683
65:671756:8387:246796,65,B4-B6,B4,B6,-5.01597351459041,5.01597351459041,0.5,0.5,0.5,0.5,0.00032583903551645487,0.00032583903551645487,-0.2590272899861068,7.336611339880877,0.0,0.24665040011345774,-0.3672518944242853,False,0.43462488631753515,-5.450598400907945,False,-0.2933925653353557,-4.722580949255055,-0.22407562947718593,-4.791897885113224
65:671756:8387:246796,65,B4-B8,B4,B8,-5.3355210376159725,5.3355210376159725,0.5,0.5,0.5,0.5,0.00032583903551645487,0.00032583903551645487,-0.28629719992381997,7.336611339880877,0.0,-0.08205307771990533,-0.7326298680777921,False,-0.8056849769281591,-4.529836060687813,False,-0.30009837101408976,-5.035422666601883,-0.2485615511906653,-5.086959486425307
65:671756:8387:246796,65,B6-B8,B6,B8,-0.31954752302556244,0.31954752302556244,0.0,0.0,0.0,0.0,0.0,0.0,-0.027269909937713166,7.595638629866984,0.0,-0.32870347783336307,-0.4027612517288368,False,-1.1657822995073592,0.8462347764817968,False,-0.30009837101408976,-0.01944915201147268,-0.11728605884966023,-0.2022614641759022
65:672239:8844:247279,65,B4-B6,B4,B6,-3.991319424819217,3.991319424819217,0.0,0.0,0.0,0.0,0.0,0.0,0.3972561067857825,7.492203042618741,-1.0,0.42169343381850677,0.6574021953469078,False,-1.6767714517836108,-2.314547973035606,False,-0.9020878665050084,-3.0892315583142085,-0.17796586393346484,-3.8133535608857523
65:672239:8844:247279,65,B4-B8,B4,B8,-5.195946973416568,5.195946973416568,0.0,0.0,0.0,0.0,0.0,0.0,0.08704543867534564,7.802413710729178,-1.0,0.23348724840196944,-0.5930558038783875,False,-2.5666661807157976,-2.6292807927007704,False,-0.9272386461752623,-4.268708327241305,-0.2220463986799479,-4.97390057473662
65:672239:8844:247279,65,B6-B8,B6,B8,-1.204627548597351,1.204627548597351,0.0,0.0,0.0,0.0,0.0,0.0,-0.31021066811043685,7.492203042618741,0.0,-0.18820618541653733,-1.2878412773006254,False,-0.8153671651938518,-0.3892603834034992,False,-0.30009837101408976,-0.9045291775832612,-0.11198964828860528,-1.0926379003087456
65:672890:9443:247930,65,B4-B6,B4,B6,-4.450088787952623,4.450088787952623,0.0,0.0,0.0,0.0,0.0,0.0,-0.16064996415258204,7.969703583278656,0.0,-0.037258894471644766,0.1986328322135016,False,0.31670972260264496,-4.766798510555268,False,-0.2933925653353557,-4.156696222617268,-0.3196275900458801,-4.130461197906743
65:672890:9443:247930,65,B4-B8,B4,B8,-4.165353150213562,4.165353150213562,0.0,0.0,0.0,0.0,0.0,0.0,-0.7832729397982279,7.969703583278656,0.0,1.0254592972931036,0.43753801932461833,False,-0.18627008670769774,-3.9790830635058643,False,-0.28192343262147174,-3.88342971759209,-0.3220491202459692,-3.8433040299675927
65:672890:9443:247930,65,B6-B8,B6,B8,0.2847356377390611,0.2847356377390611,0.0,0.0,0.0,0.0,0.0,0.0,-0.6226229756456458,8.130353547431238,0.0,1.0627181917647484,0.2015219090357867,False,-0.42845224557200756,0.7131878833110686,False,-0.31002301523855963,0.5947586529776208,-0.34609108325918175,0.6308267209982428
65:674077:10572:249117,65,B4-B6,B4,B6,-3.8706343825665854,3.8706343825665854,1.6350000000002183,1.6350000000002183,1.6350000000002183,1.6350000000002183,0.0007136621562637356,0.0007136621562637356,0.09321812883210079,7.643961949002529,-1.0,0.18167002940821586,0.7780872375995393,False,-1.3130552342693544,-2.557579148297231,False,-0.9020878665050084,-2.968546516061577,-0.23177082559648146,-3.638863556970104
65:674077:10572:249117,65,B4-B8,B4,B8,-5.29638343199624,5.29638343199624,1.6350000000002183,1.6350000000002183,1.6350000000002183,1.6350000000002183,0.0007136621562637356,0.0007136621562637356,-0.49990230662614543,7.73718007783463,0.0,-1.657832839982424,-0.6934922624580597,False,-0.5500449125265849,-4.7463385194696555,False,0.4344422367191799,-5.73082566871542,-0.06048192098469621,-5.235901511011544
65:674077:10572:249117,65,B6-B8,B6,B8,-1.4257490494296547,1.4257490494296547,0.0,0.0,0.0,0.0,0.0,0.0,-0.5931204354582462,7.643961949002529,1.0,-1.83950286939064,-1.5089627781329291,False,0.8375378854811044,-2.2632869349107594,False,0.7591849887913743,-2.184934038221029,-0.4664462467464979,-0.9593028026831569
65:674255:10737:249295,65,B4-B6,B4,B6,-7.017738463382479,7.017738463382479,0.0,0.0,0.0,0.0,0.0,0.0,-0.059289165251427356,7.044032897274685,0.0,0.43123259115495927,-2.369016843216354,False,0.19117687894146407,-7.208915342323943,False,-0.2933925653353557,-6.724345898047123,-0.15403561103690777,-6.863702852345571
65:674255:10737:249295,65,B4-B8,B4,B8,-4.960434694132935,4.960434694132935,0.0,0.0,0.0,0.0,0.0,0.0,-1.1761010598771735,7.044032897274685,1.0,-1.5342819451009158,-0.3575435245947549,False,1.6027661264924098,-6.563200820625346,False,0.6215251064307672,-5.581959800563703,-0.07149097702331533,-4.88894371710962
65:674255:10737:249295,65,B6-B8,B6,B8,2.0573037692495433,2.0573037692495433,0.0,0.0,0.0,0.0,0.0,0.0,-1.1168118946257461,7.103322062526113,1.0,-1.965514536255875,1.974090040546269,True,1.4861168112892809,0.5711869579602624,False,0.702374497609979,1.3549292716395642,-0.09832436507807919,2.1556281343276225
65:674617:11075:249657,65,B4-B6,B4,B6,-5.967481781376513,5.967481781376513,0.0,0.0,0.0,0.0,0.0,0.0,0.04862406500785088,6.911249168236393,0.0,0.6797519265968095,-1.3187601612103883,False,0.05752901102833263,-6.025010792404846,False,-0.2933925653353557,-5.674089216041158,-0.5776114791391229,-5.38987030223739
65:674617:11075:249657,65,B4-B8,B4,B8,-6.051701008072932,6.051701008072932,0.0,0.0,0.0,0.0,0.0,0.0,-0.9582094195384316,6.9598732332442435,0.0,-0.1333386396482954,-1.4488098385347516,False,0.030384418780954103,-6.082085426853887,False,-0.28192343262147174,-5.76977757545146,-0.4573436520215861,-5.594357356051346
65:674617:11075:249657,65,B6-B8,B6,B8,-0.08421922669641901,0.08421922669641901,0.0,0.0,0.0,0.0,0.0,0.0,-1.0068334845462825,6.911249168236393,0.0,-0.8130905662451049,-0.16743295539969338,False,0.047382971490956605,-0.13160219818737562,False,-0.28192343262147174,0.19770420592505272,-0.12761679320350156,0.04339756650708254
65:674684:11140:249724,65,B4-B6,B4,B6,-5.495267112573039,5.495267112573039,0.0,0.0,0.0,0.0,0.0,0.0,-0.22528157327129517,7.833203948641057,1.0,-0.45341391388005814,-0.8465454924069142,False,1.699282670446163,-7.194549783019202,False,0.06824137598342636,-5.563508488556465,-0.20254305476317555,-5.292724057809863
65:674684:11140:249724,65,B4-B8,B4,B8,-6.1975367499124445,6.1975367499124445,0.0,0.0,0.0,0.0,0.0,0.0,0.7753060112292012,7.057897937411856,0.0,-0.22755923583063353,-1.594645580374264,False,-2.116531587346924,-4.08100516256552,False,-0.30009837101408976,-5.897438378898355,-0.26839927584566214,-5.929137474066782
65:674684:11140:249724,65,B6-B8,B6,B8,-0.7022696373394055,0.7022696373394055,0.0,0.0,0.0,0.0,0.0,0.0,1.0005875845004963,7.057897937411856,-1.0,0.2258546780494246,-0.7854833660426799,False,-3.741286694054752,3.0390170567153465,False,-0.9272386461752623,0.2249690088358568,-0.7706377125891302,0.06836807524972466
65:676071:12428:251111,65,B4-B6,B4,B6,-3.379935826212602,3.379935826212602,0.0,0.0,0.0,0.0,0.0,0.0,-0.3280941469007095,7.5766097669730375,0.0,0.23645520493886796,1.2687857939535228,False,0.5240852034864628,-3.9040210296990647,False,-0.2933925653353557,-3.0865432608772463,-0.23340930217379932,-3.1465265240388027
65:676071:12428:251111,65,B4-B8,B4,B8,-3.348277001078884,3.348277001078884,0.0,0.0,0.0,0.0,0.0,0.0,-0.654633184836177,7.5766097669730375,0.0,-1.37751390221388,1.2546141684592964,False,-0.3455872430771093,-3.002689758001775,False,-0.12546191300713813,-3.222815088071746,-0.07096808676315171,-3.277308914315732
65:676071:12428:251111,65,B6-B8,B6,B8,0.03165882513371798,0.03165882513371798,0.0,0.0,0.0,0.0,0.0,0.0,-0.32653903793546757,7.904703913873747,0.0,-1.613969107152748,-0.05155490356955639,False,-0.795144882825237,0.826803707958955,False,0.40403610611460167,-0.3723772809808837,-0.10254171401312603,0.13420053914684402
65:677190:13474:252230,65,B4-B6,B4,B6,-7.3116861516509815,7.3116861516509815,0.0,0.0,0.0,0.0,0.0,0.0,-0.286423419044584,7.083807222762497,0.0,0.19085620392927094,-2.6629645314848567,False,0.4724770371941682,-7.78416318884515,False,-0.2933925653353557,-7.018293586315626,-0.24046680156267503,-7.071219350088306
65:677190:13474:252230,65,B4-B8,B4,B8,-8.013830107517428,8.013830107517428,0.0,0.0,0.0,0.0,0.0,0.0,-0.167892307679554,7.083807222762497,-1.0,-0.2585700384225085,-3.410938937979248,False,-2.250932084265825,-5.762898023251603,False,-0.9272386461752623,-7.086591461342166,-0.14000781794767586,-7.873822289569753
65:677190:13474:252230,65,B6-B8,B6,B8,-0.7021439558664468,0.7021439558664468,0.0,0.0,0.0,0.0,0.0,0.0,0.11853111136503003,7.251699530442051,-1.0,-0.4494262423517794,-0.7853576845697212,False,-2.6488815577216585,1.9467376018552116,False,-0.9272386461752623,0.22509469030881546,-0.11918504088147429,-0.5829589149849725
65:678223:14427:253263,65,B4-B6,B4,B6,-6.834626548187487,6.834626548187487,21.025000000000546,21.025000000000546,40.537500000000364,60.05000000000018,0.014847318654432846,0.022552155771905627,-0.3426487617802856,7.494708263135679,0.0,0.6358139732847117,-2.185904928021362,False,0.4853067888907583,-7.319933337078245,False,-0.2933925653353557,-6.541233982852131,-0.17709827188037705,-6.65752827630711
65:678223:14427:253263,65,B4-B8,B4,B8,-3.6410467549209216,3.6410467549209216,40.537500000000364,40.537500000000364,40.537500000000364,40.537500000000364,0.022552155771905627,0.022552155771905627,-0.2786758329183856,7.494708263135679,0.0,0.2027614419217505,0.9618444146172589,False,-1.1292358403328584,-2.511810914588063,False,-0.30009837101408976,-3.3409483839068317,-0.25137565630053194,-3.3896710986203895
65:678223:14427:253263,65,B6-B8,B6,B8,3.193579793266565,3.193579793266565,19.512499999999818,19.512499999999818,19.512499999999818,19.512499999999818,0.0077048371174727815,0.0077048371174727815,0.06397292886189998,7.773384096054064,0.0,-0.4330525313629612,3.1103660645632907,True,-1.431868537765756,4.625448331032321,False,-0.30009837101408976,3.493678164280655,-0.1626782311472323,3.356258024413797
65:678819:14965:253859,65,B4-B6,B4,B6,-2.53117114747009,2.53117114747009,0.0,0.0,0.0,0.0,0.0,0.0,-0.09823605363474286,7.804251383528112,0.0,0.10737683752746374,2.117550472696035,False,0.23941163738372917,-2.7705827848538194,False,-0.2933925653353557,-2.2377785821347342,-0.28517280016455465,-2.245998347305535
65:678819:14965:253859,65,B4-B8,B4,B8,-1.7438133187772848,1.7438133187772848,0.0,0.0,0.0,0.0,0.0,0.0,-0.30752669853000203,7.804251383528112,1.0,-1.8408968568672792,2.8590778507608956,False,0.5270582523128342,-2.270871571090119,False,0.7511686735497581,-2.494981992327043,-0.4402912401510035,-1.3035220786262813
65:678819:14965:253859,65,B6-B8,B6,B8,0.7873578286928051,0.7873578286928051,0.0,0.0,0.0,0.0,0.0,0.0,-0.20929064489525917,7.902487437162855,1.0,-1.948273694394743,0.7041440999895308,False,0.36217417866744006,0.42518365002536507,False,0.7269401056820016,0.060417723010803503,-0.22605015806563916,1.0134079867584442
