event_id,run,pair,stave_a,stave_b,residual_ns,abs_residual_ns,delta_lowering_adc,abs_delta_lowering_adc,max_lowering_adc,sum_lowering_adc,delta_lowering_frac,max_lowering_frac,delta_log_amp,min_log_amp,delta_peak_sample,delta_area_over_amp,centered_residual_ns,tail_abs_gt_threshold
60:476125:6874:87113,60,B4-B8,B4,B8,-3.6401213527167897,3.6401213527167897,0.0,0.0,0.0,0.0,0.0,0.0,-0.467586623732684,7.473353138595107,0.0,0.29961584728824486,0.11951622786362748,False
60:476125:6874:87113,60,B6-B8,B6,B8,-1.376015831706809,1.376015831706809,0.0,0.0,0.0,0.0,0.0,0.0,-0.873193747036713,7.067746015291078,0.0,-0.03937268344743261,-2.082674890385949,False
60:476180:6927:87168,60,B4-B6,B4,B6,-4.6199327135109485,4.6199327135109485,0.0,0.0,0.0,0.0,0.0,0.0,-0.32430554216867336,7.325148957955575,0.0,0.28460012166143756,-0.12610105780012404,False
60:476180:6927:87168,60,B4-B8,B4,B8,-4.644823461091761,4.644823461091761,0.0,0.0,0.0,0.0,0.0,0.0,-0.8690803468642425,7.325148957955575,1.0,-0.11378039764132186,-0.8851858805113437,False
60:476180:6927:87168,60,B6-B8,B6,B8,-0.024890747580812445,0.024890747580812445,0.0,0.0,0.0,0.0,0.0,0.0,-0.5447748046955692,7.649454500124248,1.0,-0.3983805193027594,-0.7315498062599524,False
60:476226:6969:87214,60,B4-B6,B4,B6,-1.989503479888139,1.989503479888139,251.82250000000022,251.82250000000022,444.1925000000001,636.5625,0.14703059724125978,0.21984286067805003,-0.2680748255234633,7.611595089080826,0.0,-1.2133876254387985,2.5043281758226854,False
60:476226:6969:87214,60,B4-B8,B4,B8,-1.332927892339388,1.332927892339388,210.25,210.25,444.1925000000001,678.1350000000002,0.16374826770358653,0.21984286067805003,-0.724435873261303,7.611595089080826,1.0,-3.3286681078945604,2.4267096882410293,False
60:476226:6969:87214,60,B6-B8,B6,B8,0.6565755875487511,0.6565755875487511,-41.57250000000022,41.57250000000022,233.9425000000001,426.3125,0.01671767046232675,0.07281226343679027,-0.4563610477378397,7.879669914604289,1.0,-2.115280482455762,-0.0500834711303888,False
60:476251:6994:87239,60,B4-B6,B4,B6,-4.790235335940288,4.790235335940288,0.0,0.0,0.0,0.0,0.0,0.0,-0.09004917822347025,7.964155718840937,-1.0,-0.14680472097072883,-0.2964036802294636,False
60:476251:6994:87239,60,B4-B8,B4,B8,-6.904927402494415,6.904927402494415,0.0,0.0,0.0,0.0,0.0,0.0,-0.49275654169037075,7.964155718840937,2.0,-0.4801042406662397,-3.145289821913998,False
60:476251:6994:87239,60,B6-B8,B6,B8,-2.1146920665541273,2.1146920665541273,0.0,0.0,0.0,0.0,0.0,0.0,-0.4027073634669005,8.054204897064407,3.0,-0.33329951969551086,-2.8213511252332673,False
60:476279:7021:87267,60,B4-B6,B4,B6,-4.728902818592907,4.728902818592907,0.0,0.0,0.0,0.0,0.0,0.0,-0.08144264426870063,7.789868559054706,0.0,0.08799645978537463,-0.23507116288208252,False
60:476279:7021:87267,60,B4-B8,B4,B8,-4.186703489831778,4.186703489831778,0.0,0.0,0.0,0.0,0.0,0.0,-0.3624734971386223,7.789868559054706,1.0,-0.972725811132757,-0.4270659092513611,False
60:476279:7021:87267,60,B6-B8,B6,B8,0.5421993287611286,0.5421993287611286,0.0,0.0,0.0,0.0,0.0,0.0,-0.2810308528699217,7.8713112033234065,1.0,-1.0607222709181316,-0.16445972991801128,False
60:476346:7088:87334,60,B4-B6,B4,B6,-4.552420511061566,4.552420511061566,119.96749999999975,119.96749999999975,119.96749999999975,119.96749999999975,0.04551982546006441,0.04551982546006441,0.03866710196377987,7.8385404570067445,-1.0,-0.016225601018748925,-0.05858885535074165,False
60:476346:7088:87334,60,B4-B8,B4,B8,-1.127366061662304,1.127366061662304,119.96749999999975,119.96749999999975,119.96749999999975,119.96749999999975,0.04551982546006441,0.04551982546006441,-0.7295520758047553,7.877207558970524,0.0,-2.2096012579117197,2.632271518918113,False
60:476346:7088:87334,60,B6-B8,B6,B8,3.425054449399262,3.425054449399262,0.0,0.0,0.0,0.0,0.0,0.0,-0.7682191777685352,7.8385404570067445,1.0,-2.1933756568929708,2.718395390720122,True
60:476355:7096:87343,60,B4-B6,B4,B6,-2.4103539322086753,2.4103539322086753,562.4074999999993,562.4074999999993,1091.6499999999996,1620.8925,0.3851757592895565,0.5775925925925924,-0.3750404278413555,7.544861068658458,2.0,-3.752059894833936,2.083477723502149,False
60:476355:7096:87343,60,B4-B8,B4,B8,-1.5174970161977832,1.5174970161977832,246.07499999999982,246.07499999999982,1091.6499999999996,1937.2249999999995,0.33565410904466686,0.5775925925925924,-0.6145136681169685,7.544861068658458,2.0,-4.694102686377365,2.242140564382634,False
60:476355:7096:87343,60,B6-B8,B6,B8,0.8928569160108921,0.8928569160108921,-316.3324999999995,316.3324999999995,845.5749999999998,1374.8175,-0.04952165024488964,0.24193848354792555,-0.239473240275613,7.919901496499813,0.0,-0.9420427915434288,0.1861978573317522,False
60:476444:7180:87432,60,B4-B6,B4,B6,-1.9467856456869796,1.9467856456869796,0.0,0.0,0.0,0.0,0.0,0.0,-0.3924637934745867,8.237611554998324,7.0,1.846428761422679,2.547046010023845,False
60:476444:7180:87432,60,B4-B8,B4,B8,-80.76768174999984,80.76768174999984,0.0,0.0,0.0,0.0,0.0,0.0,0.13321024707671114,8.104401307921613,-1.0,6.879166957939741,-77.00804416941942,True
60:476444:7180:87432,60,B6-B8,B6,B8,-78.82089610431285,78.82089610431285,0.0,0.0,0.0,0.0,0.0,0.0,0.5256740405512978,8.104401307921613,-8.0,5.032738196517062,-79.52755516299199,True
60:476445:7181:87433,60,B4-B6,B4,B6,-4.8646608866979975,4.8646608866979975,0.0,0.0,0.0,0.0,0.0,0.0,0.042769676387848676,7.892638802321904,0.0,0.9705118273984157,-0.370829230987173,False
60:476445:7181:87433,60,B4-B8,B4,B8,-4.699199067255769,4.699199067255769,0.0,0.0,0.0,0.0,0.0,0.0,0.24764048614608836,7.687767992563664,-1.0,0.4665338554339655,-0.9395614866753519,False
60:476445:7181:87433,60,B6-B8,B6,B8,0.16546181944222838,0.16546181944222838,0.0,0.0,0.0,0.0,0.0,0.0,0.20487080975823968,7.687767992563664,-1.0,-0.5039779719644502,-0.5411972392369115,False
60:476470:7205:87458,60,B4-B6,B4,B6,-4.7601959154699145,4.7601959154699145,0.0,0.0,0.0,0.0,0.0,0.0,0.14159368435010133,7.884576510596324,2.0,1.4066889158538691,-0.26636425975909006,False
60:476470:7205:87458,60,B4-B8,B4,B8,-5.214395296338161,5.214395296338161,0.0,0.0,0.0,0.0,0.0,0.0,-0.2236662904792759,8.026170194946426,2.0,-0.467062392224566,-1.4547577157577436,False
60:476470:7205:87458,60,B6-B8,B6,B8,-0.4541993808682463,0.4541993808682463,0.0,0.0,0.0,0.0,0.0,0.0,-0.3652599748293772,7.884576510596324,0.0,-1.8737513080784352,-1.1608584395473862,False
60:476514:7243:87502,60,B4-B6,B4,B6,-5.8182211496270355,5.8182211496270355,0.0,0.0,0.0,0.0,0.0,0.0,-0.002784741426432369,7.897110581713298,-1.0,0.2494059901249912,-1.324389493916211,False
60:476514:7243:87502,60,B4-B8,B4,B8,-4.29532883602581,4.29532883602581,0.0,0.0,0.0,0.0,0.0,0.0,0.12498964372192489,7.772120937991373,-1.0,0.36996464471376633,-0.5356912554453928,False
60:476514:7243:87502,60,B6-B8,B6,B8,1.5228923136012256,1.5228923136012256,0.0,0.0,0.0,0.0,0.0,0.0,0.12777438514835726,7.772120937991373,0.0,0.12055865458877513,0.8162332549220856,False
60:476540:7267:87528,60,B4-B6,B4,B6,-3.868779527463012,3.868779527463012,0.0,0.0,0.0,0.0,0.0,0.0,0.24082048009543655,7.645636790882253,-1.0,0.32772909312266485,0.6250521282478125,False
60:476540:7267:87528,60,B4-B8,B4,B8,-3.644144984183434,3.644144984183434,0.0,0.0,0.0,0.0,0.0,0.0,0.2287019998428237,7.6577552711348655,-1.0,0.45050172690705903,0.11549259639698306,False
60:476540:7267:87528,60,B6-B8,B6,B8,0.22463454327957777,0.22463454327957777,0.0,0.0,0.0,0.0,0.0,0.0,-0.012118480252612862,7.645636790882253,0.0,0.12277263378439418,-0.48202451539956215,False
60:476547:7274:87535,60,B4-B6,B4,B6,-4.371526455026469,4.371526455026469,0.0,0.0,0.0,0.0,0.0,0.0,-0.16714693455811247,7.9722935873164955,0.0,0.5199955972959822,0.12230520068435524,False
60:476547:7274:87535,60,B4-B8,B4,B8,-7.6202881210246005,7.6202881210246005,0.0,0.0,0.0,0.0,0.0,0.0,-0.016927821498780915,7.9722935873164955,-3.0,0.6963998362508654,-3.8606505404441833,False
60:476547:7274:87535,60,B6-B8,B6,B8,-3.2487616659981313,3.2487616659981313,0.0,0.0,0.0,0.0,0.0,0.0,0.15021911305933155,7.989221408815276,-3.0,0.17640423895488322,-3.9554207246772712,False
60:476586:7310:87574,60,B4-B6,B4,B6,-2.890989952940032,2.890989952940032,0.0,0.0,0.0,0.0,0.0,0.0,-0.03587341185185977,7.904888398700393,0.0,0.5583045537393518,1.6028417027707924,False
60:476586:7310:87574,60,B4-B8,B4,B8,-2.3039081154495165,2.3039081154495165,0.0,0.0,0.0,0.0,0.0,0.0,-0.6120047477068429,7.904888398700393,1.0,-0.6857505519691021,1.4557294651309007,False
60:476586:7310:87574,60,B6-B8,B6,B8,0.5870818374905156,0.5870818374905156,0.0,0.0,0.0,0.0,0.0,0.0,-0.5761313358549831,7.940761810552253,1.0,-1.244055105708454,-0.11957722118862435,False
60:476600:7321:87588,60,B4-B6,B4,B6,-5.607096198931551,5.607096198931551,0.0,0.0,0.0,0.0,0.0,0.0,0.03678627574427118,7.684783943522785,-1.0,0.32282703814879987,-1.1132645432207262,False
60:476600:7321:87588,60,B4-B8,B4,B8,-4.910478735083778,4.910478735083778,0.0,0.0,0.0,0.0,0.0,0.0,-0.16168765122108208,7.721570219267056,-1.0,-0.18586811470509002,-1.150841154503361,False
60:476600:7321:87588,60,B6-B8,B6,B8,0.6966174638477725,0.6966174638477725,0.0,0.0,0.0,0.0,0.0,0.0,-0.19847392696535326,7.684783943522785,0.0,-0.5086951528538899,-0.010041594831367462,False
60:476687:7399:87675,60,B4-B6,B4,B6,-5.178127401947876,5.178127401947876,0.0,0.0,0.0,0.0,0.0,0.0,0.005579787798438041,7.958402063355371,-1.0,0.530393540542585,-0.6842957462370514,False
60:476687:7399:87675,60,B4-B8,B4,B8,-5.513764718681436,5.513764718681436,0.0,0.0,0.0,0.0,0.0,0.0,-0.09054075838348474,7.963981851153809,0.0,-0.32991554381488974,-1.754127138101019,False
60:476687:7399:87675,60,B6-B8,B6,B8,-0.33563731673356045,0.33563731673356045,0.0,0.0,0.0,0.0,0.0,0.0,-0.09612054618192278,7.958402063355371,1.0,-0.8603090843574748,-1.0422963754127004,False
60:476721:7429:87709,60,B4-B6,B4,B6,-1.8582274786739816,1.8582274786739816,269.64750000000004,269.64750000000004,449.0100000000002,628.3725000000004,0.13361655790647264,0.21733301064859642,-0.0363417263562642,7.633853559681768,-1.0,-1.4024204744030424,2.635604177036843,False
60:476721:7429:87709,60,B4-B8,B4,B8,-0.0614698114711274,0.0614698114711274,-201.16249999999945,201.16249999999945,650.1724999999997,1099.1825,0.07248005309039218,0.21733301064859642,-0.7756430562790957,7.633853559681768,0.0,-3.2971785161196614,3.69816776910929,False
60:476721:7429:87709,60,B6-B8,B6,B8,1.7967576672028542,1.7967576672028542,-470.8099999999995,470.8099999999995,650.1724999999997,829.5349999999999,-0.06113650481608046,0.14485295755820424,-0.7393013299228315,7.670195286038032,1.0,-1.894758041716619,1.0900986085237143,False
60:476824:7524:87812,60,B4-B6,B4,B6,-2.0240734055583296,2.0240734055583296,780.5,780.5,1385.5,1990.5,0.8099947257036069,1.1836821870995302,-0.3241411702785788,7.066040257947851,-1.0,-7.692734636929732,2.469758250152495,False
60:476824:7524:87812,60,B4-B8,B4,B8,0.22302811058178307,0.22302811058178307,-82.42749999999978,82.42749999999978,1467.9274999999998,2853.4275,0.5076851804221184,1.1836821870995302,-0.6175935991916965,7.066040257947851,0.0,-8.082036100652672,3.9826656911622003,False
60:476824:7524:87812,60,B6-B8,B6,B8,2.2471015161401127,2.2471015161401127,-862.9274999999998,862.9274999999998,1467.9274999999998,2072.9275,-0.3023095452814884,0.6759970066774118,-0.29345242891311774,7.3901814282264295,1.0,-0.3893014637229415,1.5404424574609727,True
60:476855:7552:87843,60,B4-B6,B4,B6,-4.197122822459384,4.197122822459384,0.0,0.0,0.0,0.0,0.0,0.0,0.11349536586410203,7.669728650471935,-1.0,0.2989385705013481,0.29670883325144004,False
60:476855:7552:87843,60,B4-B8,B4,B8,-0.9037489530844951,0.9037489530844951,0.0,0.0,0.0,0.0,0.0,0.0,-0.9200337181529896,7.783224016336037,1.0,-0.6949892314800685,2.855888627495922,False
60:476855:7552:87843,60,B6-B8,B6,B8,3.2933738693748893,3.2933738693748893,0.0,0.0,0.0,0.0,0.0,0.0,-1.0335290840170916,7.669728650471935,2.0,-0.9939278019814166,2.5867148106957494,True
60:476862:7559:87850,60,B4-B6,B4,B6,-2.990310345091025,2.990310345091025,0.0,0.0,0.0,0.0,0.0,0.0,0.0347726746606245,7.84129636426282,0.0,-0.10789568783669079,1.5035213106197993,False
60:476862:7559:87850,60,B4-B8,B4,B8,-4.118296756383714,4.118296756383714,0.0,0.0,0.0,0.0,0.0,0.0,-0.0886081016725937,7.876069038923444,0.0,-0.7095071253133716,-0.35865917580329665,False
60:476862:7559:87850,60,B6-B8,B6,B8,-1.1279864112926887,1.1279864112926887,0.0,0.0,0.0,0.0,0.0,0.0,-0.1233807763332182,7.84129636426282,0.0,-0.6016114374766808,-1.8346454699718286,False
60:476889:7582:87877,60,B4-B6,B4,B6,-6.366160451083175,6.366160451083175,-19.595000000000255,19.595000000000255,19.595000000000255,19.595000000000255,-0.008073753605274106,0.008073753605274106,0.07991597299242148,7.794823152179389,0.0,0.6618288642276107,-1.8723287953723506,False
60:476889:7582:87877,60,B4-B8,B4,B8,-3.511106094285651,3.511106094285651,0.0,0.0,0.0,0.0,0.0,0.0,-0.7350332475375208,7.874739125171811,0.0,0.22185290089028298,0.24853148629476607,False
60:476889:7582:87877,60,B6-B8,B6,B8,2.855054356797524,2.855054356797524,19.595000000000255,19.595000000000255,19.595000000000255,19.595000000000255,0.008073753605274106,0.008073753605274106,-0.8149492205299422,7.794823152179389,0.0,-0.4399759633373277,2.148395298118384,True
60:476899:7592:87887,60,B4-B6,B4,B6,-6.1050087556111166,6.1050087556111166,0.0,0.0,0.0,0.0,0.0,0.0,-0.13186333552382568,7.872836175025724,-1.0,-0.1979711455431188,-1.6111770999002921,False
60:476899:7592:87887,60,B4-B8,B4,B8,-5.280523643570994,5.280523643570994,0.0,0.0,0.0,0.0,0.0,0.0,-0.6420543673278383,7.872836175025724,0.0,-1.3581285530900429,-1.5208860629905772,False
60:476899:7592:87887,60,B6-B8,B6,B8,0.8244851120401222,0.8244851120401222,0.0,0.0,0.0,0.0,0.0,0.0,-0.5101910318040126,8.00469951054955,1.0,-1.160157407546924,0.11782605336098229,False
60:476981:7669:87969,60,B4-B6,B4,B6,-5.576618343195264,5.576618343195264,0.0,0.0,0.0,0.0,0.0,0.0,-0.019927593999293336,8.000014093678072,0.0,0.4101399682091129,-1.0827866874844396,False
60:476981:7669:87969,60,B4-B8,B4,B8,-6.335651515151504,6.335651515151504,0.0,0.0,0.0,0.0,0.0,0.0,-0.32492840986632565,8.000014093678072,0.0,-0.4832170016947348,-2.576013934571087,False
60:476981:7669:87969,60,B6-B8,B6,B8,-0.75903317195624,0.75903317195624,0.0,0.0,0.0,0.0,0.0,0.0,-0.3050008158670323,8.019941687677365,0.0,-0.8933569699038477,-1.46569223063538,False
60:477004:7691:87992,60,B4-B6,B4,B6,-6.095778596901319,6.095778596901319,0.0,0.0,0.0,0.0,0.0,0.0,0.1129323317544495,7.496929869159104,0.0,0.3645454106373922,-1.6019469411904943,False
60:477004:7691:87992,60,B4-B8,B4,B8,-5.059088435374143,5.059088435374143,0.0,0.0,0.0,0.0,0.0,0.0,-0.32124288223614617,7.609862200913554,0.0,-0.11959275512805867,-1.2994508547937258,False
60:477004:7691:87992,60,B6-B8,B6,B8,1.0366901615271757,1.0366901615271757,0.0,0.0,0.0,0.0,0.0,0.0,-0.43417521399059567,7.496929869159104,0.0,-0.4841381657654509,0.33003110284803583,False
60:477054:7739:88042,60,B4-B6,B4,B6,-2.2419315439547063,2.2419315439547063,0.0,0.0,0.0,0.0,0.0,0.0,-0.049084504215505476,7.760253877768513,-1.0,0.08510433209596258,2.251900111756118,False
60:477054:7739:88042,60,B4-B8,B4,B8,-1.4858046088847345,1.4858046088847345,0.0,0.0,0.0,0.0,0.0,0.0,-0.5587322476235475,7.760253877768513,0.0,-0.3050628091693586,2.2738329716956827,False
60:477054:7739:88042,60,B6-B8,B6,B8,0.7561269350699718,0.7561269350699718,0.0,0.0,0.0,0.0,0.0,0.0,-0.509647743408042,7.809338381984018,1.0,-0.39016714126532115,0.04946787639083183,False
60:477077:7760:88065,60,B4-B6,B4,B6,-5.423955656672511,5.423955656672511,0.0,0.0,0.0,0.0,0.0,0.0,-0.20923459125460742,7.656337166430183,0.0,0.19922134524145907,-0.9301240009616869,False
60:477077:7760:88065,60,B4-B8,B4,B8,-2.840602202839726,2.840602202839726,0.0,0.0,0.0,0.0,0.0,0.0,-0.8086149131403646,7.656337166430183,1.0,-1.1003355717585057,0.9190353777406912,False
60:477077:7760:88065,60,B6-B8,B6,B8,2.5833534538327854,2.5833534538327854,0.0,0.0,0.0,0.0,0.0,0.0,-0.5993803218857572,7.8655717576847906,1.0,-1.2995569169999648,1.8766943951536454,True
60:477091:7772:88079,60,B4-B6,B4,B6,-3.24842156621024,3.24842156621024,0.0,0.0,0.0,0.0,0.0,0.0,-0.07596309930815792,7.891143754388787,0.0,0.27747577706972226,1.2454100895005844,False
60:477091:7772:88079,60,B4-B8,B4,B8,-1.1482251835509913,1.1482251835509913,0.0,0.0,0.0,0.0,0.0,0.0,-0.5002594309691508,7.891143754388787,1.0,-1.311053378583713,2.611412397029426,False
60:477091:7772:88079,60,B6-B8,B6,B8,2.1001963826592487,2.1001963826592487,0.0,0.0,0.0,0.0,0.0,0.0,-0.4242963316609929,7.9671068536969445,1.0,-1.5885291556534353,1.3935373239801088,False
60:477202:7875:88190,60,B4-B6,B4,B6,4.8066062717769995,4.8066062717769995,-56.847499999999854,56.847499999999854,56.847499999999854,56.847499999999854,-0.015602442706189063,0.015602442706189063,0.5391222531035709,8.200974460822268,6.0,-1.5565147096302496,9.300437927487824,True
60:477202:7875:88190,60,B4-B8,B4,B8,3.2604308331805,3.2604308331805,0.0,0.0,0.0,0.0,0.0,0.0,0.6003644342081689,8.13973227971767,6.0,-1.8929889317851458,7.020068413760917,True
60:477202:7875:88190,60,B6-B8,B6,B8,-1.5461754385964994,1.5461754385964994,56.847499999999854,56.847499999999854,56.847499999999854,56.847499999999854,0.015602442706189063,0.015602442706189063,0.061242181104598004,8.13973227971767,0.0,-0.3364742221548962,-2.2528344972756393,False
60:477316:7983:88304,60,B4-B6,B4,B6,-3.81966202936189,3.81966202936189,1310.915,1310.915,1408.3599999999997,1505.8049999999994,0.17349743376756552,0.20784533648170006,0.8704349474161246,7.950854857719988,-1.0,-1.4320278209309514,0.6741696263489345,False
60:477316:7983:88304,60,B4-B8,B4,B8,-4.082544188096147,4.082544188096147,1364.6974999999993,1364.6974999999993,1408.3599999999997,1452.0225,0.19611598792562207,0.20784533648170006,0.5988704399854132,8.2224193651507,0.0,-3.4787482070405327,-0.32290660751572986,False
60:477316:7983:88304,60,B6-B8,B6,B8,-0.26288215873425713,0.26288215873425713,53.782499999999345,53.782499999999345,97.44499999999971,141.10750000000007,0.022618554158056546,0.03434790271413455,-0.27156450743071137,7.950854857719988,1.0,-2.0467203861095813,-0.969541217413397,False
60:477370:8032:88358,60,B4-B6,B4,B6,-4.013286241760653,4.013286241760653,0.0,0.0,0.0,0.0,0.0,0.0,-0.015224025982282896,8.156940426129621,-1.0,0.1599660838699073,0.48054541395017125,False
60:477370:8032:88358,60,B4-B8,B4,B8,-2.9509373394166687,2.9509373394166687,0.0,0.0,0.0,0.0,0.0,0.0,-0.27752311768762006,8.156940426129621,0.0,-0.1588083620231835,0.8087002411637485,False
60:477370:8032:88358,60,B6-B8,B6,B8,1.0623489023439845,1.0623489023439845,0.0,0.0,0.0,0.0,0.0,0.0,-0.26229909170533716,8.172164452111904,1.0,-0.3187744458930908,0.3556898436648446,False
60:477437:8096:88425,60,B4-B6,B4,B6,-3.958162826420889,3.958162826420889,0.0,0.0,0.0,0.0,0.0,0.0,-0.14510694799060797,7.758119860740125,-1.0,-0.5653844862343611,0.5356688292899356,False
60:477437:8096:88425,60,B4-B8,B4,B8,-3.4205283909873216,3.4205283909873216,0.0,0.0,0.0,0.0,0.0,0.0,-0.4247188500259007,7.758119860740125,1.0,-1.6176490440321158,0.33910918959309555,False
60:477437:8096:88425,60,B6-B8,B6,B8,0.5376344354335671,0.5376344354335671,0.0,0.0,0.0,0.0,0.0,0.0,-0.27961190203529274,7.903226808730733,2.0,-1.0522645577977547,-0.16902462324557277,False
60:477451:8110:88439,60,B4-B6,B4,B6,-2.5569250028945945,2.5569250028945945,0.0,0.0,0.0,0.0,0.0,0.0,-0.06445183222069417,7.96693349840484,0.0,-0.006888488447839514,1.93690665281623,False
60:477451:8110:88439,60,B4-B8,B4,B8,-2.5907231380375677,2.5907231380375677,0.0,0.0,0.0,0.0,0.0,0.0,0.5197651388048001,7.44716835960004,-1.0,0.4744927715724616,1.1689144425428495,False
60:477451:8110:88439,60,B6-B8,B6,B8,-0.03379813514297325,0.03379813514297325,0.0,0.0,0.0,0.0,0.0,0.0,0.5842169710254943,7.44716835960004,-1.0,0.4813812600203011,-0.7404571938221132,False
60:477485:8144:88473,60,B4-B6,B4,B6,-5.729946121389155,5.729946121389155,27.38000000000011,27.38000000000011,27.38000000000011,27.38000000000011,0.010917065390749645,0.010917065390749645,0.12440615572687808,7.703233390639544,-1.0,-0.31110849436240695,-1.2361144656783303,False
60:477485:8144:88473,60,B4-B8,B4,B8,-4.3276091250521596,4.3276091250521596,27.38000000000011,27.38000000000011,27.38000000000011,27.38000000000011,0.010917065390749645,0.010917065390749645,-0.36617530793976094,7.827639546366422,0.0,-2.005971106694928,-0.5679715444717424,False
60:477485:8144:88473,60,B6-B8,B6,B8,1.4023369963369952,1.4023369963369952,0.0,0.0,0.0,0.0,0.0,0.0,-0.490581463666639,7.703233390639544,1.0,-1.6948626123325212,0.6956779376578552,False
60:477496:8155:88484,60,B4-B6,B4,B6,-4.179231837095742,4.179231837095742,0.0,0.0,0.0,0.0,0.0,0.0,0.008817692402644184,7.81762544305337,0.0,0.3471412390683799,0.3145998186150827,False
60:477496:8155:88484,60,B4-B8,B4,B8,-4.24485697742535,4.24485697742535,0.0,0.0,0.0,0.0,0.0,0.0,-0.4874091319421936,7.826443135456014,1.0,-1.3823349134043754,-0.48521939684493276,False
60:477496:8155:88484,60,B6-B8,B6,B8,-0.0656251403296082,0.0656251403296082,0.0,0.0,0.0,0.0,0.0,0.0,-0.4962268243448378,7.81762544305337,1.0,-1.7294761524727553,-0.7722841990087481,False
60:477560:8216:88548,60,B4-B6,B4,B6,-5.238677867980606,5.238677867980606,0.0,0.0,0.0,0.0,0.0,0.0,-0.18318335682054787,7.938445551164788,0.0,-1.0544874721252544,-0.7448462122697812,False
60:477560:8216:88548,60,B4-B8,B4,B8,-6.647405440263071,6.647405440263071,0.0,0.0,0.0,0.0,0.0,0.0,0.008059504537169637,7.930386046627619,-1.0,-0.1849896747100308,-2.887767859682654,False
60:477560:8216:88548,60,B6-B8,B6,B8,-1.4087275722824657,1.4087275722824657,0.0,0.0,0.0,0.0,0.0,0.0,0.1912428613577175,7.930386046627619,-1.0,0.8694977974152236,-2.1153866309616056,False
60:477620:8272:88608,60,B4-B6,B4,B6,-3.0051939253971547,3.0051939253971547,362.85249999999996,362.85249999999996,413.5574999999999,464.2624999999998,0.11761913561353204,0.14116999487967227,0.3078464782001502,7.675081857716334,-1.0,0.7051197807082321,1.4886377303136697,False
60:477620:8272:88608,60,B4-B8,B4,B8,-2.967143041103288,2.967143041103288,371.15999999999985,371.15999999999985,413.5574999999999,455.9549999999999,0.12896400668332852,0.14116999487967227,-0.17027752683789732,7.982928335916484,-1.0,-2.024259607026826,0.7924945394771292,False
60:477620:8272:88608,60,B6-B8,B6,B8,0.038050884293866716,0.038050884293866716,8.30749999999989,8.30749999999989,50.70499999999993,93.10249999999996,0.011344871069796479,0.023550859266140235,-0.47812400503804753,7.675081857716334,0.0,-2.729379387735058,-0.6686081743852732,False
60:477678:8329:88666,60,B4-B6,B4,B6,-1.434228976010239,1.434228976010239,193.2449999999999,193.2449999999999,671.5,1149.755,0.23725553184968512,0.4563370710159701,-0.3941964213390543,7.294716915525742,0.0,-2.743274918519826,3.0596026797005855,False
60:477678:8329:88666,60,B4-B8,B4,B8,-1.3304971567163122,1.3304971567163122,146.90250000000015,146.90250000000015,671.5,1196.0974999999999,0.2540631168999108,0.4563370710159701,-0.5664321832820525,7.294716915525742,0.0,-4.027808091545417,2.429140423864105,False
60:477678:8329:88666,60,B6-B8,B6,B8,0.10373181929392672,0.10373181929392672,-46.342499999999745,46.342499999999745,524.5974999999999,1002.8525,0.016807585050225643,0.21908153916628498,-0.17223576194299817,7.688913336864796,0.0,-1.284533173025591,-0.6029272393852132,False
60:477727:8376:88715,60,B4-B6,B4,B6,-4.493878162165494,4.493878162165494,0.0,0.0,0.0,0.0,0.0,0.0,0.08387451633496568,7.81379363439194,-1.0,0.7602243258089656,-4.6506454669525965e-05,False
60:477727:8376:88715,60,B4-B8,B4,B8,-6.119065488736865,6.119065488736865,0.0,0.0,0.0,0.0,0.0,0.0,0.10243322172473324,7.795234929002173,-1.0,0.5003028484288015,-2.359427908156448,False
60:477727:8376:88715,60,B6-B8,B6,B8,-1.6251873265713712,1.6251873265713712,0.0,0.0,0.0,0.0,0.0,0.0,0.01855870538976756,7.795234929002173,0.0,-0.25992147738016413,-2.331846385250511,False
60:477730:8378:88718,60,B4-B6,B4,B6,-4.663837051581524,4.663837051581524,0.0,0.0,0.0,0.0,0.0,0.0,0.196366198354605,7.687080155783135,-1.0,0.3855564254155075,-0.17000539587069952,False
60:477730:8378:88718,60,B4-B8,B4,B8,-3.4680978803438762,3.4680978803438762,0.0,0.0,0.0,0.0,0.0,0.0,-0.2623932587991016,7.88344635413774,0.0,-1.2520187889540964,0.29153970023654097,False
60:477730:8378:88718,60,B6-B8,B6,B8,1.1957391712376477,1.1957391712376477,0.0,0.0,0.0,0.0,0.0,0.0,-0.4587594571537066,7.687080155783135,1.0,-1.6375752143696038,0.4890801125585078,False
60:477748:8395:88736,60,B4-B6,B4,B6,-5.52219706498952,5.52219706498952,0.0,0.0,0.0,0.0,0.0,0.0,0.017114156771319777,7.8547691834991324,0.0,0.1978510290454354,-1.0283654092786954,False
60:477748:8395:88736,60,B4-B8,B4,B8,-3.798832754885261,3.798832754885261,0.0,0.0,0.0,0.0,0.0,0.0,-0.6236775510186714,7.871883340270452,1.0,-0.9061085847594326,-0.03919517430484376,False
60:477748:8395:88736,60,B6-B8,B6,B8,1.7233643101042588,1.7233643101042588,0.0,0.0,0.0,0.0,0.0,0.0,-0.6407917077899912,7.8547691834991324,1.0,-1.103959613804868,1.016705251425119,False
