sample_window,method,run,n,artificial_clip_res68,artificial_clip_bias,artificial_clip_mae_frac
early_tail,ML_ridge,36,2306,0.004743044978358981,-0.00015098117337486065,0.004764629067416845
early_tail,ML_ridge,37,5403,0.004674309288686913,-0.00010725800859797531,0.005548586269244857
early_tail,ML_ridge,39,3243,0.005164579492002726,0.00014958642087262928,0.00593243888530807
early_tail,ML_ridge,40,3475,0.004552293736591144,-1.6590643148132098e-05,0.005411299993756499
early_tail,ML_ridge,41,3708,0.005125537406506632,-5.723192371268283e-05,0.005983680029698394
early_tail,ML_ridge,42,3779,0.004690981768144747,-0.0001428921693499083,0.005404664685282035
early_tail,ML_ridge,44,458,0.004690810993942741,0.000359936371010104,0.004855205229447499
early_tail,ML_ridge,45,5198,0.0050495629470419705,0.0003041634390240815,0.005615924241893337
early_tail,ML_ridge,46,165,0.00428221934797463,-0.00022551864150447133,0.0031094738381163374
early_tail,ML_ridge,47,1230,0.004496376517133038,-0.0005053734646593261,0.003492516213795896
early_tail,ML_ridge,48,3377,0.00482215543467375,-0.00019028844341844906,0.005657850496518623
early_tail,ML_ridge,49,3548,0.004800179227531531,-0.00018483871310890309,0.0051261656602419855
early_tail,ML_ridge,50,4355,0.004339114720020269,0.0010342403869293179,0.004360187930836267
early_tail,ML_ridge,51,2062,0.004077486291787069,0.00037359402301487266,0.004188145868706666
early_tail,ML_ridge,52,938,0.004131407115774971,0.00036287130483760857,0.0038861347157867925
early_tail,ML_ridge,53,5056,0.003735556894168194,0.0007020545528988548,0.00356041128651471
early_tail,ML_ridge,54,4889,0.0036356403839854236,0.0009227192914233751,0.0033334371688998688
early_tail,ML_ridge,55,2516,0.004387279713699099,0.0010056599651368787,0.004385038259576107
early_tail,ML_ridge,56,5019,0.003995160293130893,0.0004147263608774613,0.0039013211000900245
early_tail,ML_ridge,57,3295,0.0050568357626705335,-4.6817498010741995e-05,0.005011582208993725
early_tail,ML_ridge,58,4486,0.00494207015930228,0.0004454987668399347,0.004991981359073605
early_tail,ML_ridge,59,3983,0.0064853505536388596,0.0014161523984593837,0.008250720492968223
early_tail,ML_ridge,60,2890,0.006256517867129011,0.0007143231157188796,0.008327229919542515
early_tail,ML_ridge,61,3291,0.0058332516994710265,0.0008438448916889824,0.008160444577950118
early_tail,ML_ridge,62,3363,0.007081906602112842,0.0012136817556739432,0.008252068154234609
early_tail,ML_ridge,63,4149,0.00607860680670423,0.000675946134754235,0.007424558220464746
early_tail,ML_ridge,64,3398,0.005710728633204432,0.0010011706706523436,0.006955233468730494
early_tail,ML_ridge,65,3375,0.006402045196194602,0.0019968501649179305,0.0065295295099856805
early_tail,NN_1d_cnn,31,4301,0.20309555878925933,-0.011964233532728272,0.17487891096124744
early_tail,NN_1d_cnn,32,4521,0.1954420929018558,-0.021147468839911886,0.16832655497775117
early_tail,NN_1d_cnn,33,9852,0.22781557138748126,0.05142003536300254,0.1874072344290565
early_tail,NN_1d_cnn,34,5403,0.1714629856771406,-0.025586021145610278,0.142375814104735
early_tail,NN_1d_cnn,35,2968,0.22443629349863078,0.05507025889823866,0.18039389611627324
early_tail,NN_1d_cnn,36,2306,0.22454643709755004,0.026901892486429654,0.1997775380446002
early_tail,NN_1d_cnn,37,5403,0.21565813278027984,0.007775071570460388,0.18810589757907428
early_tail,NN_1d_cnn,39,3243,0.31138575528107215,0.021137701507839404,0.2691517574507188
early_tail,NN_1d_cnn,40,3475,0.2540910061982546,0.010921574896640151,0.2156565215576883
early_tail,NN_1d_cnn,41,3708,0.23474129042401326,0.03283285468407974,0.18753180925876958
early_tail,NN_1d_cnn,42,3779,0.2309585640512381,0.0013507961616981503,0.2043937112003728
early_tail,NN_1d_cnn,44,458,0.21263959152072062,0.004774908699670696,0.1723465229121467
early_tail,NN_1d_cnn,45,5198,0.2979290489547476,0.013625180626838252,0.26772767988504265
early_tail,NN_1d_cnn,46,165,0.21225014639355555,0.09111254027647854,0.17011195913898597
early_tail,NN_1d_cnn,47,1230,0.2143493687576354,0.062187323164284575,0.1758452233796609
early_tail,NN_1d_cnn,48,3377,0.2301444913963119,0.011057428358751887,0.2018502997837275
early_tail,NN_1d_cnn,49,3548,0.21201571990956405,0.00974406073239906,0.1829256577943425
early_tail,NN_1d_cnn,50,4355,0.2385121449159968,0.0340376789307972,0.21063825749394768
early_tail,NN_1d_cnn,51,2062,0.19833453469823048,-0.00886373264939885,0.1724723949426009
early_tail,NN_1d_cnn,52,938,0.20955611465982063,-0.06700765222461375,0.17386636487473872
early_tail,NN_1d_cnn,53,5056,0.1821864114994914,-0.05556099992605244,0.15367896375161946
early_tail,NN_1d_cnn,54,4889,0.19025406627518304,-0.08541579633429223,0.15580232611227374
early_tail,NN_1d_cnn,55,2516,0.24936836412253333,0.03067276524915971,0.21283613639462964
early_tail,NN_1d_cnn,56,5019,0.19083732506161677,-0.0054883725175233645,0.16967438495824635
early_tail,NN_1d_cnn,57,3295,0.2291749673210157,0.03668586733378293,0.18737768035164729
early_tail,NN_1d_cnn,58,4486,0.2029004700552711,-0.08033315251724427,0.16203167170338748
early_tail,NN_1d_cnn,59,3983,0.3008146373695235,0.02888622351008699,0.24935199632909438
early_tail,NN_1d_cnn,60,2890,0.35342559189187067,-0.0899613239104735,0.3265509066594023
early_tail,NN_1d_cnn,61,3291,0.292837664309718,-0.04684106515085087,0.265846846136537
early_tail,NN_1d_cnn,62,3363,0.3396148057925053,0.07735838734859955,0.23225839813478708
early_tail,NN_1d_cnn,63,4149,0.26307444188055135,-0.06475870590745306,0.24094743325513404
early_tail,NN_1d_cnn,64,3398,0.23551689012880195,-0.02821275261027749,0.20537446993977043
early_tail,NN_1d_cnn,65,3375,0.3138363452916016,-0.07660716593113867,0.28349989387470553
early_tail,NN_gated_residual_cnn_new,31,4301,0.17447813316135805,-0.011267495515483384,0.14025851864966557
early_tail,NN_gated_residual_cnn_new,32,4521,0.22668469074914824,0.00036863044651755064,0.18360480599697354
early_tail,NN_gated_residual_cnn_new,33,9852,0.21206402142463396,-0.10273815801194561,0.1685790057177099
early_tail,NN_gated_residual_cnn_new,34,5403,0.26415088483156113,-0.16371340714625257,0.21028992051630413
early_tail,NN_gated_residual_cnn_new,35,2968,0.3111276950158988,0.09134619828186558,0.2462542828394789
early_tail,NN_gated_residual_cnn_new,36,2306,0.18109525198773832,0.030474781754344434,0.15318474149890157
early_tail,NN_gated_residual_cnn_new,37,5403,0.2554412861925815,0.05118903399543927,0.20592958396765657
early_tail,NN_gated_residual_cnn_new,39,3243,0.24321782656242827,0.02207833022040838,0.2031515049148054
early_tail,NN_gated_residual_cnn_new,40,3475,0.3442594675952377,0.062046537577623496,0.27393250031938143
early_tail,NN_gated_residual_cnn_new,41,3708,0.30366926803796346,0.06006374515500918,0.24732498229155656
early_tail,NN_gated_residual_cnn_new,42,3779,0.1797045151563862,0.01537641289008414,0.1539610507122685
early_tail,NN_gated_residual_cnn_new,44,458,0.23653321017449352,0.03875794018211032,0.1896631261998101
early_tail,NN_gated_residual_cnn_new,45,5198,0.2520806133997877,0.005283178385049257,0.20812741906919244
early_tail,NN_gated_residual_cnn_new,46,165,0.37713909018529973,0.13481347165515076,0.25589296418199037
early_tail,NN_gated_residual_cnn_new,47,1230,0.30535531712223984,0.10082581719919347,0.24304235581790853
early_tail,NN_gated_residual_cnn_new,48,3377,0.17483669920525338,0.02495484142264726,0.15106432264696573
early_tail,NN_gated_residual_cnn_new,49,3548,0.24728777717864933,0.05286127917712623,0.20264139360275643
early_tail,NN_gated_residual_cnn_new,50,4355,0.22578453008607222,-0.08919036713966372,0.18530788646843496
early_tail,NN_gated_residual_cnn_new,51,2062,0.2793109605951056,-0.1033404575345088,0.23083621922001357
early_tail,NN_gated_residual_cnn_new,52,938,0.2655959623662946,-0.10304723719144432,0.21640051716636377
early_tail,NN_gated_residual_cnn_new,53,5056,0.16180438347892367,-0.05761405132605753,0.12842833005302828
early_tail,NN_gated_residual_cnn_new,54,4889,0.20388402866663427,-0.09664624667399352,0.1640336700506374
early_tail,NN_gated_residual_cnn_new,55,2516,0.23249481157117757,-0.07532991684869486,0.18444501489809667
early_tail,NN_gated_residual_cnn_new,56,5019,0.2702241852193577,-0.09805653494208925,0.22009106564943443
early_tail,NN_gated_residual_cnn_new,57,3295,0.3075301914338534,0.0677621119392779,0.25067394462248715
early_tail,NN_gated_residual_cnn_new,58,4486,0.14846391174699106,-0.022426050070431858,0.1296374689310363
early_tail,NN_gated_residual_cnn_new,59,3983,0.33842277686685335,0.07772183392587804,0.25571548194970795
early_tail,NN_gated_residual_cnn_new,60,2890,0.2937639298839362,0.010617523496690423,0.252926897915333
early_tail,NN_gated_residual_cnn_new,61,3291,0.40368755821037977,0.08625269131397638,0.32649948406457785
early_tail,NN_gated_residual_cnn_new,62,3363,0.40783673075092897,0.10559780551025164,0.3090051706019041
early_tail,NN_gated_residual_cnn_new,63,4149,0.20141253834657968,-0.0044578125,0.1757958586850115
early_tail,NN_gated_residual_cnn_new,64,3398,0.2654191093814015,0.034118113539491665,0.21500536785962646
early_tail,NN_gated_residual_cnn_new,65,3375,0.26396937045296104,0.0025324147387451065,0.2170147781918308
early_tail,traditional_rising_template,31,4301,0.23994261289557162,0.06723510955834157,0.22768700361231248
early_tail,traditional_rising_template,32,4521,0.2269974801491105,0.06344361020993372,0.21915060088378194
early_tail,traditional_rising_template,33,9852,0.29800637851964845,0.1895924640653516,0.23660635864333848
early_tail,traditional_rising_template,34,5403,0.309111690964664,0.1899735625270467,0.2385972543365065
early_tail,traditional_rising_template,35,2968,0.20301630588124933,0.021038826443564994,0.21782792285280433
early_tail,traditional_rising_template,36,2306,0.20307935535547006,0.023083139404176806,0.22843454634862076
early_tail,traditional_rising_template,37,5403,0.21266525808940048,0.02258868309220674,0.24882942459992746
early_tail,traditional_rising_template,39,3243,0.23386462280498682,0.039404545140118756,0.26861088032810043
early_tail,traditional_rising_template,40,3475,0.2365212422406831,0.03495657314205181,0.2779690150008833
early_tail,traditional_rising_template,41,3708,0.2134726006832144,0.021038826443565008,0.23265292333280935
early_tail,traditional_rising_template,42,3779,0.21144917553252307,0.02547595621890309,0.22721150535231638
early_tail,traditional_rising_template,44,458,0.21428486463264537,0.022588683092206723,0.22257640377324578
early_tail,traditional_rising_template,45,5198,0.23697798821836977,0.041339544939934025,0.2762645433452428
early_tail,traditional_rising_template,46,165,0.20687751634667126,0.039320661042488804,0.21300577688577663
early_tail,traditional_rising_template,47,1230,0.1743775014468702,0.030444071533444195,0.17062023144276683
early_tail,traditional_rising_template,48,3377,0.21780905066333564,0.023083139404176757,0.2317693220252899
early_tail,traditional_rising_template,49,3548,0.21282904740567718,0.022588683092206747,0.23510437314147067
early_tail,traditional_rising_template,50,4355,0.3332389021510806,0.16700188665941884,0.2797923434351215
early_tail,traditional_rising_template,51,2062,0.30017878626760086,0.13304748540180988,0.27324915183644466
early_tail,traditional_rising_template,52,938,0.2534588799636459,0.10671212220572995,0.22989778495524069
early_tail,traditional_rising_template,53,5056,0.2710257639064298,0.15056237071464945,0.2136256527291745
early_tail,traditional_rising_template,54,4889,0.269023665658065,0.15616271392027414,0.21235120774370433
early_tail,traditional_rising_template,55,2516,0.32959896553559714,0.15230365935246576,0.28192972214968226
early_tail,traditional_rising_template,56,5019,0.31819305594110553,0.16789377016612392,0.2785153567888799
early_tail,traditional_rising_template,57,3295,0.2091158670360874,0.02103882644356503,0.23808825672324455
early_tail,traditional_rising_template,58,4486,0.23492811900332616,-0.0024244270306644855,0.16688476784164652
early_tail,traditional_rising_template,59,3983,0.2670752050625894,-0.021624908814789092,0.2984330837822842
early_tail,traditional_rising_template,60,2890,0.2605995010833918,0.00041910243819843227,0.33065304255380357
early_tail,traditional_rising_template,61,3291,0.262258886457074,-0.01361824141819041,0.32164756676326894
early_tail,traditional_rising_template,62,3363,0.2761178656095398,-0.035625139014718046,0.30906433078188456
early_tail,traditional_rising_template,63,4149,0.2832967479432592,-0.07583812000939963,0.2676456354538235
early_tail,traditional_rising_template,64,3398,0.2881530350670009,-0.0905214026547699,0.2754589047084923
early_tail,traditional_rising_template,65,3375,0.29231280375273605,-0.09113619448134146,0.2738435816977449
late_tail_control,ML_gradient_boosted_trees,31,4301,0.001667027369229627,-0.00017013641111742007,0.0016071769500791886
late_tail_control,ML_gradient_boosted_trees,32,4521,0.0016870632321908734,-5.609032870801778e-05,0.001600222054333774
late_tail_control,ML_gradient_boosted_trees,33,9852,0.001287844888405464,-0.0001066937574937364,0.001028001689346597
late_tail_control,ML_gradient_boosted_trees,34,5403,0.0013384732632731702,-0.0003516173928531211,0.0011674030553256826
late_tail_control,ML_gradient_boosted_trees,35,2968,0.0021875425450782102,-6.538875979017527e-05,0.0020791425627635883
late_tail_control,ML_gradient_boosted_trees,36,2306,0.0021267003900773923,-2.6994819129533023e-06,0.0019648080111611087
late_tail_control,ML_gradient_boosted_trees,37,5403,0.0021481310826387484,1.0250390136080141e-05,0.002557881428800335
late_tail_control,ML_gradient_boosted_trees,39,3243,0.0020562817292516353,8.263494921834989e-05,0.002447930834349825
late_tail_control,ML_gradient_boosted_trees,40,3475,0.002097914662912811,2.6204554694336838e-05,0.002195258593458514
late_tail_control,ML_gradient_boosted_trees,41,3708,0.0021551340228474513,-8.250435308228465e-05,0.002603782352670426
late_tail_control,ML_gradient_boosted_trees,42,3779,0.0019915495287433746,-9.389500013763644e-05,0.00220444757643735
late_tail_control,ML_gradient_boosted_trees,44,458,0.0017983260860250131,-0.00011220844841369448,0.0026857127883468668
late_tail_control,ML_gradient_boosted_trees,45,5198,0.0019516739596337341,5.045253019125491e-05,0.0024360548838586915
late_tail_control,ML_gradient_boosted_trees,46,165,0.002284258694186743,-0.00015605371014112057,0.0016353856457800772
late_tail_control,ML_gradient_boosted_trees,47,1230,0.002007455222298115,-0.00011353911088559831,0.00158874472967883
late_tail_control,ML_gradient_boosted_trees,48,3377,0.002165551523045049,3.2298060330849216e-06,0.0021002416965106275
late_tail_control,ML_gradient_boosted_trees,49,3548,0.0021493910709908326,9.476621387907458e-06,0.0025018929609652643
late_tail_control,ML_gradient_boosted_trees,50,4355,0.001416927568257147,-8.242250878728373e-05,0.0015827084555185317
late_tail_control,ML_gradient_boosted_trees,51,2062,0.0016242676471953262,-0.0003313216882864079,0.0018646545956200213
late_tail_control,ML_gradient_boosted_trees,52,938,0.0015338667580088769,-0.00036067668374980486,0.0013020794868427207
late_tail_control,ML_gradient_boosted_trees,53,5056,0.0013601354530222392,-0.000319453458020487,0.001188724489047434
late_tail_control,ML_gradient_boosted_trees,54,4889,0.0012379127948019847,-0.00017075141704873966,0.0013135801683247256
late_tail_control,ML_gradient_boosted_trees,55,2516,0.0014715443299202775,-5.7260334139023305e-05,0.0012729388866600168
late_tail_control,ML_gradient_boosted_trees,56,5019,0.0015455811815552715,-0.0003133211965262317,0.0014506017819913156
late_tail_control,ML_gradient_boosted_trees,57,3295,0.00219272539683234,-0.00010086107705150014,0.002959848134711134
late_tail_control,ML_gradient_boosted_trees,58,4486,0.0020941064478215204,1.6919247975886185e-05,0.0027188606346945626
late_tail_control,ML_gradient_boosted_trees,59,3983,0.002953096350457362,0.00029886291267464387,0.0041961656509212075
late_tail_control,ML_gradient_boosted_trees,60,2890,0.002500236818403001,0.0001441135593870519,0.004418193340806156
late_tail_control,ML_gradient_boosted_trees,61,3291,0.002499034877597041,0.00028264543555736805,0.0037602184840051516
late_tail_control,ML_gradient_boosted_trees,62,3363,0.002805677520823203,0.00016701003322580106,0.004739306451649356
late_tail_control,ML_gradient_boosted_trees,63,4149,0.0026740139294997725,0.00015958621465381902,0.0035116647193617883
late_tail_control,ML_gradient_boosted_trees,64,3398,0.002767449945684713,6.550111148263937e-05,0.003912920119365468
late_tail_control,ML_gradient_boosted_trees,65,3375,0.0027910436974801296,7.742773130527437e-05,0.004081702647382372
late_tail_control,ML_mlp,31,4301,0.015536419315650942,0.003633135090934397,0.014724616257141084
late_tail_control,ML_mlp,32,4521,0.023874456658645536,-0.001923829646836528,0.023191452412978836
late_tail_control,ML_mlp,33,9852,0.03191115853081849,0.013729390291939826,0.028034356564755208
late_tail_control,ML_mlp,34,5403,0.023646082042751627,-0.01299358482417921,0.020675920390962464
late_tail_control,ML_mlp,35,2968,0.018848414820904668,0.003990186509644141,0.018029953800206243
late_tail_control,ML_mlp,36,2306,0.020172865638235508,0.004268453117785542,0.018162297251064996
late_tail_control,ML_mlp,37,5403,0.027938399175645726,-0.00041609065774155993,0.02927795170997574
late_tail_control,ML_mlp,39,3243,0.04445321184305593,0.013102412840136055,0.04297019346350376
late_tail_control,ML_mlp,40,3475,0.031694671938957614,0.0012791803686142552,0.03025981179465196
late_tail_control,ML_mlp,41,3708,0.020151875947463,0.0029051066973300784,0.020061610780077208
late_tail_control,ML_mlp,42,3779,0.019676742131159605,0.0033518688725490196,0.01987314011217633
late_tail_control,ML_mlp,44,458,0.025790655969061462,0.001423804349059536,0.04891529542470149
late_tail_control,ML_mlp,45,5198,0.04348576434168328,0.010739128296617894,0.04380327828465066
late_tail_control,ML_mlp,46,165,0.02587425855420381,-0.007697039993231047,0.02137019900631342
late_tail_control,ML_mlp,47,1230,0.016460131332082552,0.004828907070886079,0.01489311402063708
late_tail_control,ML_mlp,48,3377,0.020331807381756037,0.0032834786923833614,0.021721231865665578
late_tail_control,ML_mlp,49,3548,0.027488591870031154,-0.0005950332912821149,0.03224709717432595
late_tail_control,ML_mlp,50,4355,0.03388365861996999,0.00922735639082111,0.03213553924113395
late_tail_control,ML_mlp,51,2062,0.02950219618028923,-0.010818519986267754,0.026664150253534222
late_tail_control,ML_mlp,52,938,0.013694962441226454,0.004978098905982875,0.013341092875915169
late_tail_control,ML_mlp,53,5056,0.012565520041369353,0.0013334998583611206,0.01137709212102748
late_tail_control,ML_mlp,54,4889,0.019819393788889125,-0.0068158602764911425,0.019043151889261693
late_tail_control,ML_mlp,55,2516,0.034820688814752344,0.009655513024835386,0.03300484575434749
late_tail_control,ML_mlp,56,5019,0.030292156295994847,-0.014191683342915266,0.02785214809239387
late_tail_control,ML_mlp,57,3295,0.01939770715191209,0.003432936499489101,0.01882731394832279
late_tail_control,ML_mlp,58,4486,0.01747426682404131,-0.0015212935853923001,0.015769848754050925
late_tail_control,ML_mlp,59,3983,0.04100572171437162,0.0043448500745878445,0.047741202533310545
late_tail_control,ML_mlp,60,2890,0.052275200335294716,0.010702455817118397,0.04794185004970419
late_tail_control,ML_mlp,61,3291,0.03949435905149055,0.013567307771653023,0.03495167954108777
late_tail_control,ML_mlp,62,3363,0.027226236749983833,-0.001097672791893527,0.027725788231443546
late_tail_control,ML_mlp,63,4149,0.024917461935888993,0.005246275518394017,0.030638582892627803
late_tail_control,ML_mlp,64,3398,0.032822072338720525,0.00154029482701338,0.03528499084813384
late_tail_control,ML_mlp,65,3375,0.04862228969350851,0.01712669750635324,0.04511413345877097
late_tail_control,ML_ridge,31,4301,0.011408011666144692,-0.0001091656063223758,0.010379922525237997
late_tail_control,ML_ridge,32,4521,0.01189252076575504,0.0008977555012470834,0.011082581158962134
late_tail_control,ML_ridge,33,9852,0.011626488799756923,-0.002985269432262105,0.009510825479213128
late_tail_control,ML_ridge,34,5403,0.010889698673524078,-0.003966504129054658,0.009355999893088949
late_tail_control,ML_ridge,35,2968,0.01406633809950262,0.0034867205226044628,0.013805076315359158
late_tail_control,ML_ridge,36,2306,0.01303608965334706,0.0032594523792031744,0.012075690695927593
late_tail_control,ML_ridge,37,5403,0.01403392891733232,0.0030520533250217876,0.014563384557932097
late_tail_control,ML_ridge,39,3243,0.014771292169487124,0.0027840652254839397,0.015642991936376197
late_tail_control,ML_ridge,40,3475,0.014619679656875977,0.003243615276476101,0.01483630250589522
late_tail_control,ML_ridge,41,3708,0.014257399212066063,0.0033609184328067246,0.014279119662102466
late_tail_control,ML_ridge,42,3779,0.013089280869266992,0.0023536192677807697,0.012916176527051078
late_tail_control,ML_ridge,44,458,0.013656640006992984,0.0029087035143648453,0.015320647164421207
late_tail_control,ML_ridge,45,5198,0.014911087848124768,0.002717552026947927,0.01530286528884784
late_tail_control,ML_ridge,46,165,0.014853401404295662,0.004015872035573123,0.011542756654020504
late_tail_control,ML_ridge,47,1230,0.013718238023307506,0.0036581106433629263,0.012426996260827551
late_tail_control,ML_ridge,48,3377,0.013492607587581251,0.0030549392882101454,0.012620653328196568
late_tail_control,ML_ridge,49,3548,0.013655298312591914,0.0030898386601234482,0.013813855021220848
late_tail_control,ML_ridge,50,4355,0.012001079770959414,-0.002796242575890893,0.011266764184384341
late_tail_control,ML_ridge,51,2062,0.01190482096625399,-0.001529006066222261,0.012019396292361241
late_tail_control,ML_ridge,52,938,0.011426587871141418,-0.0018316417731454088,0.010213866322562127
late_tail_control,ML_ridge,53,5056,0.009917350613309285,-0.0031391388322528834,0.008766763684703213
late_tail_control,ML_ridge,54,4889,0.010199808546380971,-0.0026578274206927248,0.009163518449988941
late_tail_control,ML_ridge,55,2516,0.01221677858669708,-0.0015576735507451403,0.011150341629094961
late_tail_control,ML_ridge,56,5019,0.011864260477641551,-0.0017595468446489687,0.011061120153839333
late_tail_control,ML_ridge,57,3295,0.014011711940192384,0.003454938768274056,0.014437933483273335
late_tail_control,ML_ridge,58,4486,0.012717282172073543,0.002961627893344727,0.012160891772086367
late_tail_control,ML_ridge,59,3983,0.01680878476726296,-0.000320122287402964,0.019838701085010575
late_tail_control,ML_ridge,60,2890,0.01702607757133087,0.0008437896003425814,0.019878896599140106
late_tail_control,ML_ridge,61,3291,0.01688171481670546,-8.915890849911047e-05,0.01927809746629359
late_tail_control,ML_ridge,62,3363,0.01590534432619901,0.0008409545319905213,0.0198739894636646
late_tail_control,ML_ridge,63,4149,0.014796445732413753,0.0003114961262282691,0.01644165912741057
late_tail_control,ML_ridge,64,3398,0.014506895049128981,0.0014118443820322478,0.015936489896973053
late_tail_control,ML_ridge,65,3375,0.014960819888584073,0.0022743383742911153,0.018080565582558595
late_tail_control,NN_1d_cnn,31,4301,0.4572618948669184,-0.01766768310298604,0.37169722412249934
late_tail_control,NN_1d_cnn,32,4521,0.4204006880945799,0.003044284119897959,0.3371566775678526
late_tail_control,NN_1d_cnn,33,9852,0.4404881079782018,-0.2667792133676673,0.35164687852421966
late_tail_control,NN_1d_cnn,34,5403,0.4120382673143746,-0.28814755674745196,0.336859188079005
late_tail_control,NN_1d_cnn,35,2968,0.4360236540731773,0.2706232965538086,0.3431689606780851
late_tail_control,NN_1d_cnn,36,2306,0.5028965031515449,0.2527312128882233,0.39042223347299554
late_tail_control,NN_1d_cnn,37,5403,0.44955465776648734,0.18699063479681768,0.35767837544628084
late_tail_control,NN_1d_cnn,39,3243,0.5244670074298888,0.16047413845740524,0.42251046989725477
late_tail_control,NN_1d_cnn,40,3475,0.5189846906298208,0.21750763251919794,0.3990973647138792
late_tail_control,NN_1d_cnn,41,3708,0.42549446658396956,0.2252204634549233,0.34303958906938786
late_tail_control,NN_1d_cnn,42,3779,0.48747263379515626,0.17978879073932122,0.38839930481819773
late_tail_control,NN_1d_cnn,44,458,0.4269353156093896,0.13858399009424616,0.3433656236607065
late_tail_control,NN_1d_cnn,45,5198,0.5248717042368743,0.1457972793875415,0.42798928771209604
late_tail_control,NN_1d_cnn,46,165,0.5044109807605215,0.3237601665927187,0.36648181120689344
late_tail_control,NN_1d_cnn,47,1230,0.4216381454072049,0.2604154060298456,0.3382097160770494
late_tail_control,NN_1d_cnn,48,3377,0.4897684665920933,0.2239533948681293,0.38072503808804226
late_tail_control,NN_1d_cnn,49,3548,0.4417444846545985,0.19715977944369467,0.3469023417457785
late_tail_control,NN_1d_cnn,50,4355,0.470181336044471,-0.2366158241037429,0.39140975848386994
late_tail_control,NN_1d_cnn,51,2062,0.43521469654924605,-0.18369969284050625,0.36124796492256267
late_tail_control,NN_1d_cnn,52,938,0.38693088519030605,-0.1997242462154441,0.3223803669225686
late_tail_control,NN_1d_cnn,53,5056,0.42533747838128394,-0.2905329455794892,0.3503445841104739
late_tail_control,NN_1d_cnn,54,4889,0.39653384197937674,-0.27988862105018586,0.33150118038640725
late_tail_control,NN_1d_cnn,55,2516,0.4727883793034149,-0.19714180486069494,0.39064093240557834
late_tail_control,NN_1d_cnn,56,5019,0.4318856297980239,-0.19253945643254686,0.3573442352386693
late_tail_control,NN_1d_cnn,57,3295,0.42723320056200764,0.23830916042225547,0.34368256456220847
late_tail_control,NN_1d_cnn,58,4486,0.4003020148539493,0.12644672608458168,0.3190136520032952
late_tail_control,NN_1d_cnn,59,3983,0.4811524840166582,0.21907526927163834,0.3635507270245769
late_tail_control,NN_1d_cnn,60,2890,0.5231418443131437,0.1582051085220288,0.4218714256388837
late_tail_control,NN_1d_cnn,61,3291,0.5254241462096918,0.19803288120771834,0.3924517144838795
late_tail_control,NN_1d_cnn,62,3363,0.49337798205968664,0.29008837169027096,0.371757229391463
late_tail_control,NN_1d_cnn,63,4149,0.4717544762672818,0.21617580880192006,0.37689519088555484
late_tail_control,NN_1d_cnn,64,3398,0.44932537887178514,0.2116075182674811,0.35681537703897015
late_tail_control,NN_1d_cnn,65,3375,0.47508429670202607,0.14702515961021506,0.3833458827415028
late_tail_control,NN_gated_residual_cnn_new,31,4301,0.29944986212862246,-0.031093554951628005,0.2495882681263363
late_tail_control,NN_gated_residual_cnn_new,32,4521,0.34361037061772853,-0.006844381376815771,0.2808604402230044
late_tail_control,NN_gated_residual_cnn_new,33,9852,0.34252869548974557,-0.2776869202983576,0.28897209023364345
late_tail_control,NN_gated_residual_cnn_new,34,5403,0.22220856909090883,-0.15984412060013553,0.18393927876203267
late_tail_control,NN_gated_residual_cnn_new,35,2968,0.22616292918606093,-0.0048859094081286115,0.18385278956386664
late_tail_control,NN_gated_residual_cnn_new,36,2306,0.3149879043542226,0.1704896401419208,0.2638080254533106
late_tail_control,NN_gated_residual_cnn_new,37,5403,0.360759615300452,0.17145694491691407,0.30789113055207906
late_tail_control,NN_gated_residual_cnn_new,39,3243,0.3267831172420963,0.05589820746284352,0.27121516553738223
late_tail_control,NN_gated_residual_cnn_new,40,3475,0.254463214435938,0.025146801111669694,0.20734611186477722
late_tail_control,NN_gated_residual_cnn_new,41,3708,0.240800545179115,-0.011430319884173527,0.19382568783987217
late_tail_control,NN_gated_residual_cnn_new,42,3779,0.31132130390791646,0.13010817880778913,0.26100643259899464
late_tail_control,NN_gated_residual_cnn_new,44,458,0.3476355918552748,0.14067191232001394,0.29789413086269706
late_tail_control,NN_gated_residual_cnn_new,45,5198,0.33929232927156233,0.01606063872663427,0.2769031072211608
late_tail_control,NN_gated_residual_cnn_new,46,165,0.22948872331594244,0.041857235395728644,0.19141036736389105
late_tail_control,NN_gated_residual_cnn_new,47,1230,0.21712453452833186,-0.014997514704393582,0.1818258006499535
late_tail_control,NN_gated_residual_cnn_new,48,3377,0.32462293067913356,0.18338448660714285,0.2682422238118327
late_tail_control,NN_gated_residual_cnn_new,49,3548,0.3618428811652755,0.17290044828892834,0.29498266966751435
late_tail_control,NN_gated_residual_cnn_new,50,4355,0.36116902861767347,-0.27025326755196555,0.3064826127696049
late_tail_control,NN_gated_residual_cnn_new,51,2062,0.23407177234452237,-0.1112084682737944,0.19405926597487805
late_tail_control,NN_gated_residual_cnn_new,52,938,0.23179591488982687,-0.14356701234448133,0.19871067040676108
late_tail_control,NN_gated_residual_cnn_new,53,5056,0.27700268663832534,-0.18134611410328622,0.23014722865829393
late_tail_control,NN_gated_residual_cnn_new,54,4889,0.33398228207041536,-0.23388629050824417,0.28178223512937356
late_tail_control,NN_gated_residual_cnn_new,55,2516,0.3603648316987996,-0.25143773547110687,0.2986906021047801
late_tail_control,NN_gated_residual_cnn_new,56,5019,0.23099699632813214,-0.11686283223951745,0.19131549922357446
