sample_window,method,run,n,coverage,natural_boundary_q_template_shift,timing_tail_delta,charge_bias_delta,charge_res68_if_corrected,mean_lift_fraction
late_tail_control,NN_1d_cnn,32,11986,0.0,0.0,0.0,0.0,,0.0
late_tail_control,NN_1d_cnn,33,16060,0.00018679950186799502,0.0,0.0,0.0,0.9855989012514972,0.04
late_tail_control,NN_1d_cnn,34,15534,0.0,0.0,0.0,0.0,,0.0
late_tail_control,NN_1d_cnn,35,1408,0.0014204545454545455,0.0,0.0,0.0,0.08333556785689707,0.026428442044160044
late_tail_control,NN_1d_cnn,36,2141,0.0,0.0,0.0,0.0,,0.0
late_tail_control,NN_1d_cnn,37,4938,0.0008100445524503848,0.0,0.0,0.0,0.9724680785684838,0.04
late_tail_control,NN_1d_cnn,39,2295,0.00130718954248366,0.0,0.0,-7.148973085696446e-06,0.39131778239658754,0.04
late_tail_control,NN_1d_cnn,40,1972,0.0010141987829614604,0.0,0.0,0.0,0.05783558463799803,0.04
late_tail_control,NN_1d_cnn,41,2720,0.0007352941176470588,0.0,0.0,0.0,0.05978529626120427,0.04
late_tail_control,NN_1d_cnn,45,5448,0.0,0.0,0.0,0.0,,0.0
late_tail_control,NN_1d_cnn,47,1267,0.0,0.0,0.0,0.0,,0.0
late_tail_control,NN_1d_cnn,48,1975,0.0010126582278481013,0.0,0.0,0.0,0.07373764527573407,0.04
late_tail_control,NN_1d_cnn,49,2146,0.00046598322460391424,0.0,0.0,0.0,0.695062164281723,0.04
late_tail_control,NN_1d_cnn,50,19476,5.1345245430273155e-05,0.0,0.0,0.0,0.048493919948820984,0.04
late_tail_control,NN_1d_cnn,51,7240,0.0,0.0,0.0,0.0,,0.0
late_tail_control,NN_1d_cnn,52,3622,0.0005521811154058532,0.0,0.0,0.0,0.6777989966739182,0.04
late_tail_control,NN_1d_cnn,53,13948,7.169486664754803e-05,0.0,0.0,0.0,0.9750053885255663,0.04
late_tail_control,NN_1d_cnn,54,13272,0.0,0.0,0.0,0.0,,0.0
late_tail_control,NN_1d_cnn,55,8323,0.0,0.0,0.0,0.0,,0.0
late_tail_control,NN_1d_cnn,56,21626,0.0,0.0,0.0,0.0,,0.0
late_tail_control,NN_1d_cnn,57,1828,0.0016411378555798686,0.0,0.0,0.0,0.9776605866838248,0.039693467345312705
late_tail_control,NN_1d_cnn,58,1610,0.0006211180124223603,0.0,0.0,0.0,0.08070365435088067,0.04
late_tail_control,NN_1d_cnn,59,794,0.003778337531486146,0.0,0.0,0.0,0.39869849702574484,0.04
late_tail_control,NN_1d_cnn,60,333,0.006006006006006006,0.0,0.0,0.0,0.2900953548939199,0.04
late_tail_control,NN_1d_cnn,61,405,0.0,0.0,0.0,0.0,,0.0
late_tail_control,NN_1d_cnn,62,495,0.012121212121212121,0.0,0.0,0.0,0.0742508793442011,0.04
late_tail_control,NN_1d_cnn,63,1212,0.0049504950495049506,0.0,0.0,0.0,0.6345265950063703,0.035016816216076226
late_tail_control,NN_1d_cnn,64,763,0.0,0.0,0.0,0.0,,0.0
late_tail_control,NN_1d_cnn,65,442,0.0022624434389140274,0.0,0.0,0.0,0.06131157112756178,0.04
late_tail_control,NN_gated_residual_cnn_new,31,12229,0.0,0.0,0.0,0.0,,0.0
late_tail_control,NN_gated_residual_cnn_new,32,11986,0.0,0.0,0.0,0.0,,0.0
late_tail_control,NN_gated_residual_cnn_new,33,16060,6.2266500622665e-05,0.0,0.0,0.0,0.051519302590333896,0.04
late_tail_control,NN_gated_residual_cnn_new,34,15534,0.0,0.0,0.0,0.0,,0.0
late_tail_control,NN_gated_residual_cnn_new,35,1408,0.0,0.0,0.0,0.0,,0.0
late_tail_control,NN_gated_residual_cnn_new,36,2141,0.0,0.0,0.0,0.0,,0.0
late_tail_control,NN_gated_residual_cnn_new,37,4938,0.001012555690562981,0.0,0.0,0.0,0.9644145564505539,0.04
late_tail_control,NN_gated_residual_cnn_new,39,2295,0.00043572984749455336,0.0,0.0,0.0,0.05718707621211625,0.04
late_tail_control,NN_gated_residual_cnn_new,40,1972,0.0005070993914807302,0.0,0.0,0.0,0.05996590718344149,0.04
late_tail_control,NN_gated_residual_cnn_new,41,2720,0.0,0.0,0.0,0.0,,0.0
late_tail_control,NN_gated_residual_cnn_new,45,5448,0.0,0.0,0.0,0.0,,0.0
late_tail_control,NN_gated_residual_cnn_new,47,1267,0.0,0.0,0.0,0.0,,0.0
late_tail_control,NN_gated_residual_cnn_new,48,1975,0.0010126582278481013,0.0,0.0,0.0,0.05149949796915967,0.029230450585068773
late_tail_control,NN_gated_residual_cnn_new,49,2146,0.0,0.0,0.0,0.0,,0.0
late_tail_control,NN_gated_residual_cnn_new,50,19476,0.0,0.0,0.0,0.0,,0.0
late_tail_control,NN_gated_residual_cnn_new,51,7240,0.0,0.0,0.0,0.0,,0.0
late_tail_control,NN_gated_residual_cnn_new,52,3622,0.0002760905577029266,0.0,0.0,0.0,0.044412158505423675,0.04
late_tail_control,NN_gated_residual_cnn_new,53,13948,0.0,0.0,0.0,0.0,,0.0
late_tail_control,NN_gated_residual_cnn_new,54,13272,0.0,0.0,0.0,0.0,,0.0
late_tail_control,NN_gated_residual_cnn_new,55,8323,0.0,0.0,0.0,0.0,,0.0
late_tail_control,NN_gated_residual_cnn_new,56,21626,0.0,0.0,0.0,0.0,,0.0
late_tail_control,NN_gated_residual_cnn_new,57,1828,0.0010940919037199124,0.0,0.0,0.0,0.6212228529932518,0.04
late_tail_control,NN_gated_residual_cnn_new,58,1610,0.0006211180124223603,0.0,0.0,0.0,0.08070365435088067,0.04
late_tail_control,NN_gated_residual_cnn_new,59,794,0.0025188916876574307,0.0,0.0,0.0,0.07577821189630655,0.03433215236406427
late_tail_control,NN_gated_residual_cnn_new,60,333,0.0,0.0,0.0,0.0,,0.0
late_tail_control,NN_gated_residual_cnn_new,61,405,0.0,0.0,0.0,0.0,,0.0
late_tail_control,NN_gated_residual_cnn_new,62,495,0.014141414141414142,0.0,0.0,0.0,0.0723917751500961,0.04
late_tail_control,NN_gated_residual_cnn_new,63,1212,0.0008250825082508251,0.0,0.0,0.0,0.08479956918656363,0.04
late_tail_control,NN_gated_residual_cnn_new,64,763,0.0,0.0,0.0,0.0,,0.0
late_tail_control,NN_gated_residual_cnn_new,65,442,0.0,0.0,0.0,0.0,,0.0
late_tail_control,traditional_rising_template,31,12229,0.014473791806361927,0.0,0.0,-0.00014209436640708994,0.1308793440993444,0.0336951998867794
late_tail_control,traditional_rising_template,32,11986,0.016852995161021192,0.0,0.0,-6.44313092422672e-05,0.13150588999572663,0.03312627033032587
late_tail_control,traditional_rising_template,33,16060,0.006039850560398506,0.0,0.0,-4.2658119642048544e-05,0.05778626219341415,0.030448770885371675
late_tail_control,traditional_rising_template,34,15534,0.008433114458606927,0.0,0.0,-4.38190996073398e-05,0.12821365128316722,0.032445070583920155
late_tail_control,traditional_rising_template,35,1408,0.03196022727272727,0.0,0.0,-0.0001630772561107413,0.28898341881041006,0.03467239578206805
late_tail_control,traditional_rising_template,36,2141,0.025688930406352173,0.0,0.0,-9.564225429094242e-05,0.17380701185586991,0.03423465493732604
late_tail_control,traditional_rising_template,37,4938,0.027744025921425677,0.0,0.0,-8.026706612708143e-05,0.18782257462676846,0.035060636428090555
late_tail_control,traditional_rising_template,39,2295,0.03572984749455338,0.0,0.0,-0.00027495349878087,0.2120975214013556,0.03375647771686612
late_tail_control,traditional_rising_template,40,1972,0.04513184584178499,0.0,0.0,-0.00020363794192069032,0.26065574172235945,0.03491155723867123
late_tail_control,traditional_rising_template,41,2720,0.03419117647058824,0.0,0.0,-0.00018748445555488106,0.2619704925754792,0.03528956091937434
late_tail_control,traditional_rising_template,45,5448,0.03175477239353891,0.0,0.00018355359765051408,-8.037949402512354e-05,0.23189047554442652,0.03436044670944152
late_tail_control,traditional_rising_template,47,1267,0.007892659826361484,0.0,0.0,0.0,0.15054840586163692,0.02918667090304881
late_tail_control,traditional_rising_template,48,1975,0.042531645569620254,0.0,0.0005063291139240506,-9.592790766425018e-05,0.3010866341972275,0.0341201576511936
late_tail_control,traditional_rising_template,49,2146,0.04100652376514446,0.0,0.0,-0.00011216742071155483,0.18665891143077368,0.03441280894530261
late_tail_control,traditional_rising_template,50,19476,0.014530704456767303,0.0,0.0,-5.5524194459458456e-05,0.13363684899710387,0.03424371392912862
late_tail_control,traditional_rising_template,51,7240,0.014226519337016574,0.0,0.0001381215469613258,-0.00013461983305494392,0.13017382944873676,0.036914907132991094
late_tail_control,traditional_rising_template,52,3622,0.013528437327443401,0.0,0.0,-9.704871844901661e-05,0.14432897357193694,0.03274496792505237
late_tail_control,traditional_rising_template,53,13948,0.007169486664754803,0.0,0.0,-4.8776053257366773e-05,0.12548900387270728,0.036186112969617656
late_tail_control,traditional_rising_template,54,13272,0.007760699216395419,0.0,0.0,-4.9886324019032596e-05,0.08888965691939739,0.03397157335494016
late_tail_control,traditional_rising_template,55,8323,0.012615643397813289,0.0,0.0,-0.00011891980010192427,0.13137226962766627,0.034226101368646344
late_tail_control,traditional_rising_template,56,21626,0.012947378155923426,0.0,0.0,-0.00010092083397531893,0.13532895395557232,0.033877735009107166
late_tail_control,traditional_rising_template,57,1828,0.03938730853391685,0.0,0.0,-0.00017551390572831263,0.26656799205612114,0.03556336912031632
late_tail_control,traditional_rising_template,58,1610,0.016149068322981366,0.0,0.0,-2.2412384060296886e-05,0.2644054009511142,0.030246358291068014
late_tail_control,traditional_rising_template,59,794,0.16876574307304787,0.0,0.0,-0.00036440052563684044,0.21316220254648738,0.03131967140738223
late_tail_control,traditional_rising_template,60,333,0.02702702702702703,0.0,0.0,-0.00028822336699348486,0.13365645346398886,0.038746765563674644
late_tail_control,traditional_rising_template,61,405,0.0345679012345679,0.0,0.002469135802469137,0.0,0.18607486896409808,0.03420685237867539
late_tail_control,traditional_rising_template,62,495,0.1191919191919192,0.0,0.004040404040404039,-0.00017909863219876115,0.2728633677876429,0.03217115387205875
late_tail_control,traditional_rising_template,63,1212,0.09570957095709572,0.0,0.001650165016501651,-0.00013940150380673672,0.3013452177954486,0.034023851475038926
late_tail_control,traditional_rising_template,64,763,0.07732634338138926,0.0,0.0,-0.00013213636622252944,0.2557450908999151,0.032260811746975065
late_tail_control,traditional_rising_template,65,442,0.0746606334841629,0.0,0.0,-0.0004183516974023936,0.20920017501566102,0.03202257110133748
peak,ML_gradient_boosted_trees,31,12229,0.0,0.0,0.0,0.0,,0.0
peak,ML_gradient_boosted_trees,32,11986,0.0,0.0,0.0,0.0,,0.0
peak,ML_gradient_boosted_trees,33,16060,0.0,0.0,0.0,0.0,,0.0
peak,ML_gradient_boosted_trees,34,15534,0.0,0.0,0.0,0.0,,0.0
peak,ML_gradient_boosted_trees,35,1408,0.0,0.0,0.0,0.0,,0.0
peak,ML_gradient_boosted_trees,36,2141,0.0,0.0,0.0,0.0,,0.0
peak,ML_gradient_boosted_trees,37,4938,0.0,0.0,0.0,0.0,,0.0
peak,ML_gradient_boosted_trees,39,2295,0.0,0.0,0.0,0.0,,0.0
peak,ML_gradient_boosted_trees,40,1972,0.0,0.0,0.0,0.0,,0.0
peak,ML_gradient_boosted_trees,41,2720,0.0,0.0,0.0,0.0,,0.0
peak,ML_gradient_boosted_trees,45,5448,0.0,0.0,0.0,0.0,,0.0
peak,ML_gradient_boosted_trees,47,1267,0.0,0.0,0.0,0.0,,0.0
peak,ML_gradient_boosted_trees,48,1975,0.0,0.0,0.0,0.0,,0.0
peak,ML_gradient_boosted_trees,49,2146,0.0,0.0,0.0,0.0,,0.0
peak,ML_gradient_boosted_trees,50,19476,0.0,0.0,0.0,0.0,,0.0
peak,ML_gradient_boosted_trees,51,7240,0.0,0.0,0.0,0.0,,0.0
peak,ML_gradient_boosted_trees,52,3622,0.0,0.0,0.0,0.0,,0.0
peak,ML_gradient_boosted_trees,53,13948,0.0,0.0,0.0,0.0,,0.0
peak,ML_gradient_boosted_trees,54,13272,0.0,0.0,0.0,0.0,,0.0
peak,ML_gradient_boosted_trees,55,8323,0.0,0.0,0.0,0.0,,0.0
peak,ML_gradient_boosted_trees,56,21626,0.0,0.0,0.0,0.0,,0.0
peak,ML_gradient_boosted_trees,57,1828,0.0,0.0,0.0,0.0,,0.0
peak,ML_gradient_boosted_trees,58,1610,0.0,0.0,0.0,0.0,,0.0
peak,ML_gradient_boosted_trees,59,794,0.0,0.0,0.0,0.0,,0.0
peak,ML_gradient_boosted_trees,60,333,0.0,0.0,0.0,0.0,,0.0
peak,ML_gradient_boosted_trees,61,405,0.0,0.0,0.0,0.0,,0.0
peak,ML_gradient_boosted_trees,62,495,0.00202020202020202,0.0,0.0,0.0,0.9515863905589506,0.04
peak,ML_gradient_boosted_trees,63,1212,0.0008250825082508251,0.0,0.0,0.0,0.7215268273899135,0.009212242404714077
peak,ML_gradient_boosted_trees,64,763,0.0,0.0,0.0,0.0,,0.0
peak,ML_gradient_boosted_trees,65,442,0.0,0.0,0.0,0.0,,0.0
peak,ML_mlp,31,12229,0.298225529479107,0.0,0.0,-0.0011991240308258154,0.07377970813133165,0.02442761517787675
peak,ML_mlp,32,11986,0.33430669113966294,0.0,8.343066911396628e-05,-0.00011966363522050564,0.07602843994872883,0.030891712173347456
peak,ML_mlp,33,16060,0.27036114570361147,0.0,0.0,-0.0017720752668431974,0.05374165551165082,0.02723224728125885
peak,ML_mlp,34,15534,0.47817690227887216,0.0,0.0,-0.0068375517963585675,0.05349997842517955,0.029668297441205842
peak,ML_mlp,35,1408,0.32954545454545453,0.0,0.0,-0.0008529348472879408,0.08700058659425648,0.03259728855969873
peak,ML_mlp,36,2141,0.29145259224661374,0.0,0.0,-0.0010115428474424537,0.09863509349435667,0.025552844870734736
peak,ML_mlp,37,4938,0.29890643985419196,0.0,0.00020251113811259585,-0.0001363043154077961,0.08089228518484363,0.03132264034406876
peak,ML_mlp,39,2295,0.3298474945533769,0.0,0.0,-0.0018841562492765006,0.09856536710792194,0.03123491950137513
peak,ML_mlp,40,1972,0.5344827586206896,-0.01104518067745014,0.0,-0.0068929144176990975,0.1075388329280622,0.034448731084817795
peak,ML_mlp,41,2720,0.3338235294117647,0.0,0.0,-0.000708815720119731,0.08943713067109363,0.03253394907111921
peak,ML_mlp,45,5448,0.29423641703377384,0.0,0.00018355359765051408,-0.0010623129211672754,0.08926272472046373,0.026206379449558462
peak,ML_mlp,47,1267,0.3330702446724546,0.0,0.0,-9.848540106480175e-06,0.0764235974751304,0.030609340330433166
peak,ML_mlp,48,1975,0.3265822784810127,0.0,0.0,-0.0012107792263431408,0.11578154210058458,0.03134225565049774
peak,ML_mlp,49,2146,0.5386766076421249,-0.010995661947115987,0.0,-0.008302627098844625,0.10017874981686385,0.03387412757073002
peak,ML_mlp,50,19476,0.3391866913123845,0.0,0.0,-0.001295945309579303,0.07089019616848842,0.03167684988702566
peak,ML_mlp,51,7240,0.27154696132596684,0.0,0.0001381215469613258,-0.001097206688216438,0.06753004693257242,0.024615229529566816
peak,ML_mlp,52,3622,0.2940364439536168,0.0,0.0,-0.0001528978387288606,0.07220745930913836,0.030959204474734547
peak,ML_mlp,53,13948,0.3087897906509894,0.0,0.0,-0.0021920338057069126,0.053728705472397546,0.027614984237950682
peak,ML_mlp,54,13272,0.4982670283303195,0.0,0.0,-0.008995014277396653,0.05557297960519798,0.029616492548768608
peak,ML_mlp,55,8323,0.33004926108374383,0.0,0.0,-0.0014994644798495271,0.06904266480964089,0.03141107958097077
peak,ML_mlp,56,21626,0.2854434477018404,0.0,4.624063627115503e-05,-0.0011487321882503489,0.06677929948785206,0.024730911544453057
peak,ML_mlp,57,1828,0.26914660831509846,0.0,0.0,-0.0003511034605896304,0.08718944580433957,0.03206406708312827
peak,ML_mlp,58,1610,0.14285714285714285,0.0,0.0,-0.00119627912925023,0.017493228424991066,0.02641335812561777
peak,ML_mlp,59,794,0.28337531486146095,0.0,0.0,-0.0006936598814091116,0.31621471195730627,0.034769032941073606
peak,ML_mlp,60,333,0.11711711711711711,0.0,0.0,-0.0003208804133966528,0.3996374096740965,0.034270912774196007
peak,ML_mlp,61,405,0.17037037037037037,0.0,0.0,-0.0007468829118160297,0.34096964613695496,0.0317065721685838
peak,ML_mlp,62,495,0.1292929292929293,0.0,0.0,-0.00019456796823088401,0.4057860837966931,0.03321131941493882
peak,ML_mlp,63,1212,0.19636963696369636,0.0,0.0,-0.0016255837849357795,0.28759873053252455,0.029725214009694155
peak,ML_mlp,64,763,0.1690694626474443,0.0,0.0,-0.00037671729499067635,0.29378229195893857,0.035645384909280646
peak,ML_mlp,65,442,0.10407239819004525,0.0,0.0,-0.0004183516974023936,0.33792219056946415,0.03324216751255321
peak,ML_ridge,31,12229,0.012756562270013901,0.0,0.0,-9.843365694851814e-05,0.15798948058058077,0.018724474785841962
peak,ML_ridge,32,11986,0.015267812447855831,0.0,0.0,-6.44313092422672e-05,0.1597995826436177,0.01898162300047971
peak,ML_ridge,33,16060,0.007783312577833126,0.0,0.0,-4.2658119642048544e-05,0.029417109109770242,0.02033229559671202
peak,ML_ridge,34,15534,0.008561864297669627,0.0,0.0,-3.41479625608522e-05,0.14644650593253106,0.02089212324109692
peak,ML_ridge,35,1408,0.013494318181818182,0.0,0.0,-0.00012339297250253504,0.1758750356005572,0.021062689368656434
peak,ML_ridge,36,2141,0.014946286781877626,0.0,0.0,-2.418348031121148e-05,0.17458970094727178,0.021919037468569144
peak,ML_ridge,37,4938,0.017820980153908466,0.0,0.0,-5.557147581909975e-05,0.16772522491006506,0.022337010890719274
peak,ML_ridge,39,2295,0.016122004357298474,0.0,0.0,-3.836980990358507e-05,0.362897648727906,0.02400001717898878
peak,ML_ridge,40,1972,0.017241379310344827,0.0,0.0,-5.1721080299511196e-05,0.516758652062429,0.027632694944780364
peak,ML_ridge,41,2720,0.01213235294117647,0.0,0.0,-7.869286996334008e-05,0.16642067518765782,0.027391211664697056
peak,ML_ridge,45,5448,0.015418502202643172,0.0,0.0,-5.1897644669628845e-05,0.1635678224267596,0.02182148119704604
peak,ML_ridge,47,1267,0.01499605367008682,0.0,0.0,0.0,0.16478982114177823,0.017545043774678904
peak,ML_ridge,48,1975,0.01569620253164557,0.0,0.0,-3.483882604303837e-05,0.3316325658217606,0.023320966459593712
peak,ML_ridge,49,2146,0.01863932898415657,0.0,0.0,-0.0001745240145269106,0.16789834067013645,0.02498698193450021
peak,ML_ridge,50,19476,0.008471965495995071,0.0,0.0,-4.7905272999375706e-05,0.16343696993323797,0.02028926374621577
peak,ML_ridge,51,7240,0.011464088397790055,0.0,0.0,-0.00011739974261361407,0.1598404220392275,0.02035645744014093
peak,ML_ridge,52,3622,0.012976256212037547,0.0,0.0,-9.704871844901661e-05,0.1637526759835047,0.020505140078462904
peak,ML_ridge,53,13948,0.009176942930886148,0.0,0.0,-6.700616735038994e-05,0.028885360715421114,0.019095424313941865
peak,ML_ridge,54,13272,0.008438818565400843,0.0,0.0,-5.8170925682993766e-05,0.03499185714979782,0.023248588409385863
peak,ML_ridge,55,8323,0.006488045176018263,0.0,0.0,-9.226505899825183e-05,0.13400529243905343,0.024729559524580773
peak,ML_ridge,56,21626,0.011930084157958014,0.0,0.0,-0.00011226444536266726,0.1596626579959056,0.02056400434291927
peak,ML_ridge,57,1828,0.019146608315098467,0.0,0.0,-0.000139284415472365,0.2135908025443689,0.02342945042893137
peak,ML_ridge,58,1610,0.0068322981366459624,0.0,0.0,-5.1974901543516694e-05,0.14530378564998803,0.032862031432542765
peak,ML_ridge,59,794,0.028967254408060455,0.0,0.0,0.0,0.5912424929988173,0.03243792002944546
peak,ML_ridge,60,333,0.018018018018018018,0.0,0.0,0.0,0.7783675367589353,0.03505163135143794
peak,ML_ridge,61,405,0.03209876543209877,0.0,0.0,-0.00012845706419720507,0.9221689114523104,0.03154074486228638
peak,ML_ridge,62,495,0.03636363636363636,0.0,0.0,-7.498391134436871e-05,0.42405122760047526,0.029074199317788547
peak,ML_ridge,63,1212,0.013201320132013201,0.0,0.0,-4.061396656218977e-05,0.5979637088845043,0.03538429450069053
peak,ML_ridge,64,763,0.01703800786369594,0.0,0.0,-4.480714637056238e-05,0.44327511130968217,0.031050365225155675
peak,ML_ridge,65,442,0.006787330316742082,0.0,0.0,0.0,0.4096779021386032,0.02302443623995386
peak,NN_1d_cnn,31,12229,0.14473791806361927,0.0,0.0,-0.00127355551720968,0.06739920648698372,0.03269258044798795
peak,NN_1d_cnn,32,11986,0.05573168696812948,0.0,0.0,-2.9831391946262683e-05,0.07395368657422714,0.031962542563632367
peak,NN_1d_cnn,33,16060,0.5133250311332503,-0.011937059312031262,0.0,-0.021251167807118283,0.05245007606263938,0.037868204245683226
peak,NN_1d_cnn,34,15534,0.07525428093214884,0.0,0.0,-7.240161062053302e-05,0.06993015396701484,0.03200920806086205
peak,NN_1d_cnn,35,1408,0.026278409090909092,0.0,0.0,0.0,0.07038684945976721,0.03103498087852866
peak,NN_1d_cnn,36,2141,0.0966837926202709,0.0,0.0,-0.00018337089031143956,0.06646142720580539,0.03351236683986838
peak,NN_1d_cnn,37,4938,0.03989469420818145,0.0,0.0,-4.717020565731629e-05,0.07378115744925705,0.030958736988717834
peak,NN_1d_cnn,39,2295,0.3002178649237473,0.0,0.0,-0.004169324141858175,0.060215562947524386,0.03737982058222831
peak,NN_1d_cnn,40,1972,0.05172413793103448,0.0,0.0,0.0,0.07278253064409455,0.03241018940320089
peak,NN_1d_cnn,41,2720,0.01801470588235294,0.0,0.0,0.0,0.0760138354852199,0.029332843523196196
peak,NN_1d_cnn,45,5448,0.09691629955947137,0.0,0.0,-0.00032733937990160784,0.07138865408952313,0.033538571530135994
peak,NN_1d_cnn,47,1267,0.05130228887134965,0.0,0.0,0.0,0.07255062623172316,0.0328036558189357
peak,NN_1d_cnn,48,1975,0.2587341772151899,0.0,0.0,-0.0019874568330269984,0.05515827683000641,0.037284350820771577
peak,NN_1d_cnn,49,2146,0.045200372786579686,0.0,0.0,0.0,0.07652830476177525,0.03245110152839847
peak,NN_1d_cnn,50,19476,0.02916409940439515,0.0,0.0,-7.762125640352856e-06,0.07463271194146684,0.02896158617124259
peak,NN_1d_cnn,51,7240,0.1302486187845304,0.0,0.0,-0.0008447980017331435,0.06715498673068501,0.0329806395244395
peak,NN_1d_cnn,52,3622,0.04997239094422971,0.0,0.0,-0.00010764747631836213,0.07266656031997482,0.032445901697738165
peak,NN_1d_cnn,53,13948,0.4879552624032119,0.0,0.0,-0.024834942576646053,0.05751165262547618,0.0381810137469729
peak,NN_1d_cnn,54,13272,0.0951627486437613,0.0,0.0,-0.00011521363151836784,0.07288306370048232,0.03295726205323647
peak,NN_1d_cnn,55,8323,0.03051784212423405,0.0,0.0,-1.396037932062345e-05,0.07485502859097666,0.030063437194961188
peak,NN_1d_cnn,56,21626,0.13543882363821327,0.0,0.0,-0.0011270769654026036,0.06523663222416978,0.032787990812533134
peak,NN_1d_cnn,57,1828,0.036105032822757115,0.0,0.0,0.0,0.07857149699635439,0.030452954517650795
peak,NN_1d_cnn,58,1610,0.12857142857142856,0.0,0.0,-0.0002364435398360884,0.02418989132959077,0.03411731892002942
peak,NN_1d_cnn,59,794,0.0327455919395466,0.0,0.0,-0.0001227898736625918,0.21168863016117564,0.028802771412145354
peak,NN_1d_cnn,60,333,0.003003003003003003,0.0,0.0,0.0,0.049788918913236765,0.04
peak,NN_1d_cnn,61,405,0.03209876543209877,0.0,0.0,0.0,0.03312034945730378,0.02683045581004458
peak,NN_1d_cnn,62,495,0.010101010101010102,0.0,0.0,0.0,0.09128726416614906,0.031372330595024804
peak,NN_1d_cnn,63,1212,0.11798679867986799,0.0,0.0,-0.00025148502643346227,0.04573050252344268,0.0361097398091211
peak,NN_1d_cnn,64,763,0.019659239842726082,0.0,0.0,-2.5001392764886776e-05,0.16401989564643532,0.029182961122038706
peak,NN_1d_cnn,65,442,0.011312217194570135,0.0,0.0,0.0,0.07496761306981449,0.04
peak,NN_gated_residual_cnn_new,31,12229,0.015209747321939651,0.0,8.177283506419176e-05,0.0,0.06921490289165823,0.0231214590594432
peak,NN_gated_residual_cnn_new,32,11986,0.12339395961955615,0.0,0.0,-4.053375620364629e-06,0.07428338831113553,0.03655363189849028
peak,NN_gated_residual_cnn_new,33,16060,6.2266500622665e-05,0.0,0.0,-1.0140187933771472e-06,0.027422698158839715,0.04
peak,NN_gated_residual_cnn_new,34,15534,0.09083301145873568,0.0,0.0,-5.195489703167279e-06,0.07386083570012057,0.03613777352074186
peak,NN_gated_residual_cnn_new,35,1408,0.04616477272727273,0.0,0.0,0.0,0.06830971886292024,0.031999384602867734
peak,NN_gated_residual_cnn_new,36,2141,0.009341429238673517,0.0,0.0,0.0,0.0725757208525572,0.02645049205555348
peak,NN_gated_residual_cnn_new,37,4938,0.09416767922235723,0.0,0.0,-1.4519038962646207e-05,0.0744307715053092,0.0361509792674726
peak,NN_gated_residual_cnn_new,39,2295,0.00043572984749455336,0.0,0.0,0.0,0.06180390193928393,0.04
peak,NN_gated_residual_cnn_new,40,1972,0.08671399594320486,0.0,0.0,0.0,0.07308023661132433,0.035739342519238916
peak,NN_gated_residual_cnn_new,41,2720,0.03786764705882353,0.0,0.0,0.0,0.07372602574626987,0.029796847811437408
peak,NN_gated_residual_cnn_new,45,5448,0.013950073421439061,0.0,0.0,-1.6572359941931583e-05,0.075555588519513,0.02329988896562274
peak,NN_gated_residual_cnn_new,47,1267,0.11207576953433307,0.0,0.0,0.0,0.07168762454403392,0.03348093517461826
peak,NN_gated_residual_cnn_new,48,1975,0.0,0.0,0.0,0.0,,0.0
peak,NN_gated_residual_cnn_new,49,2146,0.08014911463187326,0.0,0.0,0.0,0.07770108642998654,0.03619627777282795
peak,NN_gated_residual_cnn_new,50,19476,0.057866091599917846,0.0,0.0,-7.762125640352856e-06,0.07153388651246927,0.029836787444668163
peak,NN_gated_residual_cnn_new,51,7240,0.01270718232044199,0.0,0.0,0.0,0.06396277931132954,0.02164525773270597
peak,NN_gated_residual_cnn_new,52,3622,0.11512976256212037,0.0,0.0,-7.039985230078687e-05,0.07276845734934545,0.03545816749957916
peak,NN_gated_residual_cnn_new,53,13948,0.0004301691998852882,0.0,0.0,-3.3565968137309627e-06,0.11506750022980874,0.03555002727684454
peak,NN_gated_residual_cnn_new,54,13272,0.11867088607594936,0.0,0.0,-1.7417767240941826e-05,0.07543429401284138,0.03672751262191757
peak,NN_gated_residual_cnn_new,55,8323,0.06127598221795026,0.0,0.0,-4.5293506324492385e-05,0.0710529169573107,0.029449688794894024
peak,NN_gated_residual_cnn_new,56,21626,0.015953019513548508,0.0,4.624063627115503e-05,-5.1429254930412255e-06,0.06869779686423837,0.023843510893330293
peak,NN_gated_residual_cnn_new,57,1828,0.08424507658643327,0.0,0.0,0.0,0.07891676462024529,0.03585347711771378
peak,NN_gated_residual_cnn_new,58,1610,0.0,0.0,0.0,0.0,,0.0
peak,NN_gated_residual_cnn_new,59,794,0.015113350125944584,0.0,0.0,-7.8986645348951e-06,0.1971962891082816,0.035431934449071466
peak,NN_gated_residual_cnn_new,60,333,0.009009009009009009,0.0,0.0,0.0,0.0558711145127007,0.03605147829712061
peak,NN_gated_residual_cnn_new,61,405,0.0024691358024691358,0.0,0.0,0.0,0.0692945551850093,0.0089272534006275
peak,NN_gated_residual_cnn_new,62,495,0.01818181818181818,0.0,0.0,0.0,0.09272587198946255,0.03349689800066008
peak,NN_gated_residual_cnn_new,63,1212,0.0008250825082508251,0.0,0.0,0.0,0.9665285614696761,0.04
peak,NN_gated_residual_cnn_new,64,763,0.010484927916120577,0.0,0.0,0.0,0.1212940428782522,0.03618578765493666
peak,NN_gated_residual_cnn_new,65,442,0.011312217194570135,0.0,0.0,0.0,0.06964782352725211,0.04
