study_id,family,report_dir,json_path,ci_key,pattern,context,delta,ci_low,ci_high,estimate_source,se_from_ci,z,p,p_bh_adjusted,nominal_ci_excludes_zero,bh_pass
S16f,pedestal,1781033712.1201.63fd2ee4__s16f_forced_random_pedestal_audit,/methods/[1]/tail_fraction_delta_ci_low/tail_fraction_delta_ci_high,tail_fraction_delta_ci_low/tail_fraction_delta_ci_high,E_scalar_ci_low_high_pair,method=gradient_boosted_trees,-0.0070294895211726275,-0.009980224004975646,-0.004488803472579503,sibling_exact,0.00140089832663043,-5.017844184367473,5.225452998370871e-07,1.0092998257127296e-06,True,True
S16f,pedestal,1781033712.1201.63fd2ee4__s16f_forced_random_pedestal_audit,/methods/[1]/sigma68_delta_ns_ci_low/sigma68_delta_ns_ci_high,sigma68_delta_ns_ci_low/sigma68_delta_ns_ci_high,E_scalar_ci_low_high_pair,method=gradient_boosted_trees,-0.06658913044119208,-0.10085304525688467,-0.04247086287311068,sibling_exact,0.01489368754841548,-4.470963300708991,7.786806114871492e-06,1.2841399557858251e-05,True,True
S16f,pedestal,1781033712.1201.63fd2ee4__s16f_forced_random_pedestal_audit,/methods/[2]/tail_fraction_delta_ci_low/tail_fraction_delta_ci_high,tail_fraction_delta_ci_low/tail_fraction_delta_ci_high,E_scalar_ci_low_high_pair,method=mlp,-0.00595815382237592,-0.009722722655486345,-0.001748400001947172,sibling_exact,0.0020343033638474005,-2.9288423389850227,0.0034022694635428945,0.004590621955593762,True,True
S16f,pedestal,1781033712.1201.63fd2ee4__s16f_forced_random_pedestal_audit,/methods/[2]/sigma68_delta_ns_ci_low/sigma68_delta_ns_ci_high,sigma68_delta_ns_ci_low/sigma68_delta_ns_ci_high,E_scalar_ci_low_high_pair,method=mlp,-0.0363216672893365,-0.06737792736308562,-0.0049009085301992845,sibling_exact,0.015938307878536825,-2.27889105707694,0.022673542164437906,0.02906335859259768,True,True
S16f,pedestal,1781033712.1201.63fd2ee4__s16f_forced_random_pedestal_audit,/methods/[3]/tail_fraction_delta_ci_low/tail_fraction_delta_ci_high,tail_fraction_delta_ci_low/tail_fraction_delta_ci_high,E_scalar_ci_low_high_pair,method=ridge,-0.006549175448540959,-0.00880253625329884,-0.004186209846379913,sibling_exact,0.0011776559271833363,-5.5611960143613235,2.679320539383421e-08,5.8571193186521295e-08,True,True
S16f,pedestal,1781033712.1201.63fd2ee4__s16f_forced_random_pedestal_audit,/methods/[3]/sigma68_delta_ns_ci_low/sigma68_delta_ns_ci_high,sigma68_delta_ns_ci_low/sigma68_delta_ns_ci_high,E_scalar_ci_low_high_pair,method=ridge,-0.1303435184383046,-0.16530314772876778,-0.10861468130441918,sibling_exact,0.01446160921106204,-9.013071542453357,2.0036448318479365e-19,7.958138627903072e-19,True,True
S16f,pedestal,1781033712.1201.63fd2ee4__s16f_forced_random_pedestal_audit,/methods/[4]/tail_fraction_delta_ci_low/tail_fraction_delta_ci_high,tail_fraction_delta_ci_low/tail_fraction_delta_ci_high,E_scalar_ci_low_high_pair,method=siamese_cnn_meta,-0.007529690560800851,-0.010188392376564444,-0.004472391233942128,sibling_exact,0.001458190351381302,-5.163722660534813,2.420863031581697e-07,4.94698097757999e-07,True,True
S16f,pedestal,1781033712.1201.63fd2ee4__s16f_forced_random_pedestal_audit,/methods/[4]/sigma68_delta_ns_ci_low/sigma68_delta_ns_ci_high,sigma68_delta_ns_ci_low/sigma68_delta_ns_ci_high,E_scalar_ci_low_high_pair,method=siamese_cnn_meta,-0.07408519661000534,-0.09597424538805895,-0.05384125111498769,sibling_exact,0.010748410329325166,-6.892665458433122,5.4756544519676265e-12,1.4037586867771551e-11,True,True
S16f,pedestal,1781033712.1201.63fd2ee4__s16f_forced_random_pedestal_audit,/methods/[5]/tail_fraction_delta_ci_low/tail_fraction_delta_ci_high,tail_fraction_delta_ci_low/tail_fraction_delta_ci_high,E_scalar_ci_low_high_pair,method=traditional_quantile,-0.0036421734324294536,-0.005667424754331746,-0.0022960518280197265,sibling_exact,0.0008600599176579212,-4.234790341523723,2.2876504017647367e-05,3.665439848282135e-05,True,True
S16f,pedestal,1781033712.1201.63fd2ee4__s16f_forced_random_pedestal_audit,/methods/[5]/sigma68_delta_ns_ci_low/sigma68_delta_ns_ci_high,sigma68_delta_ns_ci_low/sigma68_delta_ns_ci_high,E_scalar_ci_low_high_pair,method=traditional_quantile,-0.1262517770324738,-0.15847689559845873,-0.10395085223925157,sibling_exact,0.013909960537362329,-9.076357671422572,1.1226897456789726e-19,4.72535086987269e-19,True,True
S16f,pedestal,1781033712.1201.63fd2ee4__s16f_forced_random_pedestal_audit,/shuffled_proxy_controls/[0]/tail_fraction_delta_ci_low/tail_fraction_delta_ci_high,tail_fraction_delta_ci_low/tail_fraction_delta_ci_high,E_scalar_ci_low_high_pair,method=cnn1d,-0.0009002523578156632,-0.0026249494367752133,4.462853159922556e-05,sibling_exact,0.0006810273018871086,-1.3219034762939574,0.18620029470060112,0.21787752325962456,False,False
S16f,pedestal,1781033712.1201.63fd2ee4__s16f_forced_random_pedestal_audit,/shuffled_proxy_controls/[0]/sigma68_delta_ns_ci_low/sigma68_delta_ns_ci_high,sigma68_delta_ns_ci_low/sigma68_delta_ns_ci_high,E_scalar_ci_low_high_pair,method=cnn1d,-0.07743300397309305,-0.13508484991751024,-0.03228593864210363,sibling_exact,0.026224693944957998,-2.9526752203710824,0.003150332221158905,0.004291756938970103,True,True
S16f,pedestal,1781033712.1201.63fd2ee4__s16f_forced_random_pedestal_audit,/shuffled_proxy_controls/[1]/tail_fraction_delta_ci_low/tail_fraction_delta_ci_high,tail_fraction_delta_ci_low/tail_fraction_delta_ci_high,E_scalar_ci_low_high_pair,method=gradient_boosted_trees,-0.0022404667817452952,-0.004295108430628287,-0.00043097908321770606,sibling_exact,0.00098576539617318,-2.2728194664196635,0.023037061461680365,0.029395707385492593,True,True
S16f,pedestal,1781033712.1201.63fd2ee4__s16f_forced_random_pedestal_audit,/shuffled_proxy_controls/[1]/sigma68_delta_ns_ci_low/sigma68_delta_ns_ci_high,sigma68_delta_ns_ci_low/sigma68_delta_ns_ci_high,E_scalar_ci_low_high_pair,method=gradient_boosted_trees,-0.012336488200558993,-0.03975469849416155,0.0008320648461019504,sibling_exact,0.010353956414609329,-1.1914757708611108,0.23346686282908824,0.2676327451943207,False,False
S16f,pedestal,1781033712.1201.63fd2ee4__s16f_forced_random_pedestal_audit,/shuffled_proxy_controls/[2]/tail_fraction_delta_ci_low/tail_fraction_delta_ci_high,tail_fraction_delta_ci_low/tail_fraction_delta_ci_high,E_scalar_ci_low_high_pair,method=mlp,-0.00012271800161794098,-0.0014100453434147974,0.0006695946883204169,sibling_exact,0.0005305301648752603,-0.23131201530603782,0.8170724129170094,0.8378706197912605,False,False
S16f,pedestal,1781033712.1201.63fd2ee4__s16f_forced_random_pedestal_audit,/shuffled_proxy_controls/[2]/sigma68_delta_ns_ci_low/sigma68_delta_ns_ci_high,sigma68_delta_ns_ci_low/sigma68_delta_ns_ci_high,E_scalar_ci_low_high_pair,method=mlp,0.012748368453277203,-0.0022861296658261755,0.02883301081580804,sibling_exact,0.007938702120829267,1.6058504600932835,0.10830677054444951,0.13164874695489123,False,False
S16f,pedestal,1781033712.1201.63fd2ee4__s16f_forced_random_pedestal_audit,/shuffled_proxy_controls/[3]/tail_fraction_delta_ci_low/tail_fraction_delta_ci_high,tail_fraction_delta_ci_low/tail_fraction_delta_ci_high,E_scalar_ci_low_high_pair,method=ridge,7.733555641651485e-05,-0.001286457124110679,0.0011476691754830153,sibling_exact,0.0006209619969534573,0.12454152878265648,0.9008865211000952,0.9040925229545439,False,False
S16f,pedestal,1781033712.1201.63fd2ee4__s16f_forced_random_pedestal_audit,/shuffled_proxy_controls/[3]/sigma68_delta_ns_ci_low/sigma68_delta_ns_ci_high,sigma68_delta_ns_ci_low/sigma68_delta_ns_ci_high,E_scalar_ci_low_high_pair,method=ridge,-0.030637257447927002,-0.059888926298186006,-0.001216036830055254,sibling_exact,0.014967848881646555,-2.046871109548289,0.040670741396901,0.05074844722976143,True,False
S16f,pedestal,1781033712.1201.63fd2ee4__s16f_forced_random_pedestal_audit,/shuffled_proxy_controls/[4]/tail_fraction_delta_ci_low/tail_fraction_delta_ci_high,tail_fraction_delta_ci_low/tail_fraction_delta_ci_high,E_scalar_ci_low_high_pair,method=siamese_cnn_meta,-9.51510669711629e-05,-0.0013241495914917776,0.0007455921204428254,sibling_exact,0.0005280050368936526,-0.1802086349989264,0.8569887796637692,0.8631101280899389,False,False
S16f,pedestal,1781033712.1201.63fd2ee4__s16f_forced_random_pedestal_audit,/shuffled_proxy_controls/[4]/sigma68_delta_ns_ci_low/sigma68_delta_ns_ci_high,sigma68_delta_ns_ci_low/sigma68_delta_ns_ci_high,E_scalar_ci_low_high_pair,method=siamese_cnn_meta,-0.021431736652857136,-0.06719361730312501,0.004567154644912265,sibling_exact,0.018306655763594915,-1.1707073607336211,0.2417164255093509,0.27375113250456606,False,False
S16f,pedestal,1781033712.1201.63fd2ee4__s16f_forced_random_pedestal_audit,/shuffled_proxy_controls/[5]/tail_fraction_delta_ci_low/tail_fraction_delta_ci_high,tail_fraction_delta_ci_low/tail_fraction_delta_ci_high,E_scalar_ci_low_high_pair,method=traditional_quantile,0.0001031316356798987,-0.0010098877876221217,0.001084947070999444,sibling_exact,0.0005344064674517888,0.19298350967132086,0.846971882706459,0.8560791072516897,False,False
S16f,pedestal,1781033712.1201.63fd2ee4__s16f_forced_random_pedestal_audit,/shuffled_proxy_controls/[5]/sigma68_delta_ns_ci_low/sigma68_delta_ns_ci_high,sigma68_delta_ns_ci_low/sigma68_delta_ns_ci_high,E_scalar_ci_low_high_pair,method=traditional_quantile,0.002694827527855992,-0.008129331108818161,0.019785575928290035,sibling_exact,0.007121280609566661,0.37841894956867533,0.7051193932919726,0.7447328423533194,False,False
S16g,pedestal,1781033977.1173.08a05a94__s16g_external_acquisition_records,/traditional/proxy_context/tail_fraction_delta_ci_low/tail_fraction_delta_ci_high,tail_fraction_delta_ci_low/tail_fraction_delta_ci_high,E_scalar_ci_low_high_pair,method=traditional_quantile,-0.0036421734324294,-0.0054567257331543,-0.0019087817347667,sibling_exact,0.0009051043861962083,-4.024036882349005,5.7208951807896325e-05,8.720499680987439e-05,True,True
S16g,pedestal,1781033977.1173.08a05a94__s16g_external_acquisition_records,/traditional/proxy_context/sigma68_delta_ns_ci_low/sigma68_delta_ns_ci_high,sigma68_delta_ns_ci_low/sigma68_delta_ns_ci_high,E_scalar_ci_low_high_pair,method=traditional_quantile,-0.1262517770324738,-0.1484286984875747,-0.1038061024300397,sibling_exact,0.011383524495733684,-11.090745847631851,1.3912291824010735e-28,8.173471446606308e-28,True,True
S16g,pedestal,1781033977.1173.08a05a94__s16g_external_acquisition_records,/ml/models_context/[0]/tail_fraction_delta_ci_low/tail_fraction_delta_ci_high,tail_fraction_delta_ci_low/tail_fraction_delta_ci_high,E_scalar_ci_low_high_pair,method=gradient_boosted_trees,-0.0070072678759069,-0.0089723747766538,-0.0038744254786968,sibling_exact,0.001300521167268627,-5.388046002068282,7.122782346643567e-08,1.4878700901877674e-07,True,True
S16g,pedestal,1781033977.1173.08a05a94__s16g_external_acquisition_records,/ml/models_context/[0]/sigma68_delta_ns_ci_low/sigma68_delta_ns_ci_high,sigma68_delta_ns_ci_low/sigma68_delta_ns_ci_high,E_scalar_ci_low_high_pair,method=gradient_boosted_trees,-0.0646823425843967,-0.0937561987116057,-0.0397962543772954,sibling_exact,0.013765544867135177,-4.698858142464367,2.6162008748995782e-06,4.52618801669743e-06,True,True
S16g,pedestal,1781033977.1173.08a05a94__s16g_external_acquisition_records,/ml/models_context/[1]/tail_fraction_delta_ci_low/tail_fraction_delta_ci_high,tail_fraction_delta_ci_low/tail_fraction_delta_ci_high,E_scalar_ci_low_high_pair,method=cnn1d,-0.0070030901691506,-0.0096502297560121,-0.0043247930280798,sibling_exact,0.0013585547412959282,-5.154808971827177,2.538896165166341e-07,5.114062275549343e-07,True,True
S16g,pedestal,1781033977.1173.08a05a94__s16g_external_acquisition_records,/ml/models_context/[1]/sigma68_delta_ns_ci_low/sigma68_delta_ns_ci_high,sigma68_delta_ns_ci_low/sigma68_delta_ns_ci_high,E_scalar_ci_low_high_pair,method=cnn1d,-0.0849939621001456,-0.1225310001120198,-0.0435949222587688,sibling_exact,0.020137124578790404,-4.22075961081684,2.4348047270065203e-05,3.857387264133925e-05,True,True
S16g,pedestal,1781033977.1173.08a05a94__s16g_external_acquisition_records,/ml/models_context/[2]/tail_fraction_delta_ci_low/tail_fraction_delta_ci_high,tail_fraction_delta_ci_low/tail_fraction_delta_ci_high,E_scalar_ci_low_high_pair,method=siamese_cnn_meta,-0.0069260088477301,-0.0101654382626922,-0.004006825828847,sibling_exact,0.0015711034698656582,-4.4083721922670875,1.0415045189912872e-05,1.6977125685291503e-05,True,True
S16g,pedestal,1781033977.1173.08a05a94__s16g_external_acquisition_records,/ml/models_context/[2]/sigma68_delta_ns_ci_low/sigma68_delta_ns_ci_high,sigma68_delta_ns_ci_low/sigma68_delta_ns_ci_high,E_scalar_ci_low_high_pair,method=siamese_cnn_meta,-0.0845108680695008,-0.1090189987299261,-0.0568770117644958,sibling_exact,0.01330177171027622,-6.353354268154544,2.1066976995886797e-10,5.121454752448342e-10,True,True
S16g,pedestal,1781033977.1173.08a05a94__s16g_external_acquisition_records,/ml/models_context/[3]/tail_fraction_delta_ci_low/tail_fraction_delta_ci_high,tail_fraction_delta_ci_low/tail_fraction_delta_ci_high,E_scalar_ci_low_high_pair,method=ridge,-0.0065491754485409,-0.0092648813685809,-0.0038346011655915,sibling_exact,0.0013853010172183663,-4.727619028022808,2.2716789960263286e-06,4.106496646662979e-06,True,True
S16g,pedestal,1781033977.1173.08a05a94__s16g_external_acquisition_records,/ml/models_context/[3]/sigma68_delta_ns_ci_low/sigma68_delta_ns_ci_high,sigma68_delta_ns_ci_low/sigma68_delta_ns_ci_high,E_scalar_ci_low_high_pair,method=ridge,-0.1303435184383046,-0.1524271942314701,-0.1044562859337317,sibling_exact,0.01223770147720234,-10.650980388851782,1.7253826207729127e-26,9.356882674191564e-26,True,True
S16g,pedestal,1781033977.1173.08a05a94__s16g_external_acquisition_records,/ml/models_context/[4]/tail_fraction_delta_ci_low/tail_fraction_delta_ci_high,tail_fraction_delta_ci_low/tail_fraction_delta_ci_high,E_scalar_ci_low_high_pair,method=mlp,-0.0064428362451931,-0.0093601017828421,-0.0040082602061467,sibling_exact,0.0013652907958794252,-4.719021225835682,2.369820949991322e-06,4.203078666022345e-06,True,True
S16g,pedestal,1781033977.1173.08a05a94__s16g_external_acquisition_records,/ml/models_context/[4]/sigma68_delta_ns_ci_low/sigma68_delta_ns_ci_high,sigma68_delta_ns_ci_low/sigma68_delta_ns_ci_high,E_scalar_ci_low_high_pair,method=mlp,-0.045510392337613,-0.0726594746210471,-0.0184589976446205,sibling_exact,0.013826906362553867,-3.291437082474543,0.0009967691080289675,0.0013711653095813173,True,True
P03f,timing,1781034623.1381.12086ef0__p03f_loro_feature_multimodel,/winner/delta_ci,delta_ci,A_delta_named_ci_key,method=hgb_waveform_amp_shape_stave;family=ml,-0.44367487901744806,-0.8423304626565126,-0.2411823439777396,sibling_prefix:delta_vs_traditional_ns,0.15335692987742444,-2.8930866011211216,0.003814760993860219,0.0063508311517896385,True,True
P03f,timing,1781034623.1381.12086ef0__p03f_loro_feature_multimodel,/winner/ci,ci,B_delta_key_with_ci_sibling,method=hgb_waveform_amp_shape_stave;family=ml,-0.44367487901744806,1.0753128562649419,1.1587926292593722,delta_key:delta_vs_traditional_ns,0.021296251781386832,-20.833472649174112,2.152724955333563e-96,2.5660481467576067e-95,True,True
P03h,timing,1781035058.850.43a47da0__p03h_support_map,/winner/delta_ci,delta_ci,A_delta_named_ci_key,method=hgb_waveform_amp_shape_stave;family=ml,-0.443674879017448,-0.8423304626565126,-0.2411823439777396,sibling_prefix:delta_vs_traditional_ns,0.15335692987742444,-2.893086601121121,0.003814760993860219,0.0063508311517896385,True,True
P03h,timing,1781035058.850.43a47da0__p03h_support_map,/winner/ci,ci,B_delta_key_with_ci_sibling,method=hgb_waveform_amp_shape_stave;family=ml,-0.443674879017448,1.075312856264942,1.1587926292593722,delta_key:delta_vs_traditional_ns,0.021296251781386777,-20.833472649174166,2.1527249553311915e-96,2.5660481467576067e-95,True,True
P03h,timing,1781035058.850.43a47da0__p03h_support_map,/support_atom_evidence/best_atoms/[0]/delta_ci_low/delta_ci_high,delta_ci_low/delta_ci_high,E_scalar_ci_low_high_pair,,-1.1892791548111479,-1.922527484943341,-0.7315053237554955,sibling_prefix:delta_vs_traditional_ns,0.3038377670667615,-3.914191334054369,9.070768935072782e-05,0.00019170844983345314,True,True
P03h,timing,1781035058.850.43a47da0__p03h_support_map,/support_atom_evidence/best_atoms/[1]/delta_ci_low/delta_ci_high,delta_ci_low/delta_ci_high,E_scalar_ci_low_high_pair,,-1.040613278750751,-1.144171212407441,-0.8758459228334758,sibling_prefix:delta_vs_traditional_ns,0.06845158678692079,-15.20217905232817,3.4205096529797165e-52,3.5148685399584675e-51,True,True
P03h,timing,1781035058.850.43a47da0__p03h_support_map,/support_atom_evidence/best_atoms/[2]/delta_ci_low/delta_ci_high,delta_ci_low/delta_ci_high,E_scalar_ci_low_high_pair,,-0.6906011549557793,-1.0943142297175477,-0.17454818941242992,sibling_prefix:delta_vs_traditional_ns,0.23463850549298737,-2.943255854382431,0.003247798819034428,0.005659906713872863,True,True
P03h,timing,1781035058.850.43a47da0__p03h_support_map,/support_atom_evidence/best_atoms/[3]/delta_ci_low/delta_ci_high,delta_ci_low/delta_ci_high,E_scalar_ci_low_high_pair,,-0.6025497487398284,-0.6629429084425004,-0.5389385969338175,sibling_prefix:delta_vs_traditional_ns,0.031634334224203364,-19.047334597572114,6.913380772469009e-81,7.923797962291402e-80,True,True
P03h,timing,1781035058.850.43a47da0__p03h_support_map,/support_atom_evidence/best_atoms/[4]/delta_ci_low/delta_ci_high,delta_ci_low/delta_ci_high,E_scalar_ci_low_high_pair,,-0.5963821082309124,-1.0010101478520137,-0.21054679151404454,sibling_prefix:delta_vs_traditional_ns,0.2016525208047299,-2.9574741037252825,0.003101708015137312,0.0054371116971230525,True,True
P03h,timing,1781035058.850.43a47da0__p03h_support_map,/support_atom_evidence/best_atoms/[5]/delta_ci_low/delta_ci_high,delta_ci_low/delta_ci_high,E_scalar_ci_low_high_pair,,-0.573841980978322,-0.8893518897713976,-0.3013770812846594,sibling_prefix:delta_vs_traditional_ns,0.14999632981131503,-3.8257068136278756,0.00013039740852380702,0.0002698501926395451,True,True
P03h,timing,1781035058.850.43a47da0__p03h_support_map,/support_atom_evidence/best_atoms/[6]/delta_ci_low/delta_ci_high,delta_ci_low/delta_ci_high,E_scalar_ci_low_high_pair,,-0.5631970018769663,-0.6137449844447864,-0.5148818247447355,sibling_prefix:delta_vs_traditional_ns,0.025220657236528547,-22.330782128122152,1.8564984418565726e-110,2.514711525787539e-109,True,True
P03h,timing,1781035058.850.43a47da0__p03h_support_map,/support_atom_evidence/best_atoms/[7]/delta_ci_low/delta_ci_high,delta_ci_low/delta_ci_high,E_scalar_ci_low_high_pair,,-0.5600831686173231,-0.9347212360150089,-0.2061787711377765,sibling_prefix:delta_vs_traditional_ns,0.18585608476071053,-3.013531514657857,0.0025822621996141565,0.004607869074760591,True,True
S16l,pedestal,1781035063.930.38bd04a3__s16l_target_excluded_pedestal_timing_risk,/winner/charge_bias_delta_adc_ci_low/charge_bias_delta_adc_ci_high,charge_bias_delta_adc_ci_low/charge_bias_delta_adc_ci_high,E_scalar_ci_low_high_pair,method=traditional_mean3;family=traditional,-37.94753629212762,-46.24209077032255,-27.11673103624532,sibling_exact,4.879007952425562,-7.777715605743641,7.384584636865784e-15,2.0217989005787873e-14,True,True
S16l,pedestal,1781035063.930.38bd04a3__s16l_target_excluded_pedestal_timing_risk,/winner/charge_abs_delta_adc_ci_low/charge_abs_delta_adc_ci_high,charge_abs_delta_adc_ci_low/charge_abs_delta_adc_ci_high,E_scalar_ci_low_high_pair,method=traditional_mean3;family=traditional,86.90781613054507,64.30864673811624,102.53270204902921,sibling_exact,9.751213698930043,8.912512720347937,4.988883144736334e-19,1.9011689821833057e-18,True,True
S16l,pedestal,1781035063.930.38bd04a3__s16l_target_excluded_pedestal_timing_risk,/best_traditional/charge_bias_delta_adc_ci_low/charge_bias_delta_adc_ci_high,charge_bias_delta_adc_ci_low/charge_bias_delta_adc_ci_high,E_scalar_ci_low_high_pair,method=traditional_mean3;family=traditional,-37.94753629212762,-46.24209077032255,-27.11673103624532,sibling_exact,4.879007952425562,-7.777715605743641,7.384584636865784e-15,2.0217989005787873e-14,True,True
S16l,pedestal,1781035063.930.38bd04a3__s16l_target_excluded_pedestal_timing_risk,/best_traditional/charge_abs_delta_adc_ci_low/charge_abs_delta_adc_ci_high,charge_abs_delta_adc_ci_low/charge_abs_delta_adc_ci_high,E_scalar_ci_low_high_pair,method=traditional_mean3;family=traditional,86.90781613054507,64.30864673811624,102.53270204902921,sibling_exact,9.751213698930043,8.912512720347937,4.988883144736334e-19,1.9011689821833057e-18,True,True
S16l,pedestal,1781035063.930.38bd04a3__s16l_target_excluded_pedestal_timing_risk,/method_table/[0]/charge_bias_delta_adc_ci_low/charge_bias_delta_adc_ci_high,charge_bias_delta_adc_ci_low/charge_bias_delta_adc_ci_high,E_scalar_ci_low_high_pair,method=traditional_mean3;family=traditional,-37.94753629212762,-46.24209077032255,-27.11673103624532,sibling_exact,4.879007952425562,-7.777715605743641,7.384584636865784e-15,2.0217989005787873e-14,True,True
S16l,pedestal,1781035063.930.38bd04a3__s16l_target_excluded_pedestal_timing_risk,/method_table/[0]/charge_abs_delta_adc_ci_low/charge_abs_delta_adc_ci_high,charge_abs_delta_adc_ci_low/charge_abs_delta_adc_ci_high,E_scalar_ci_low_high_pair,method=traditional_mean3;family=traditional,86.90781613054507,64.30864673811624,102.53270204902921,sibling_exact,9.751213698930043,8.912512720347937,4.988883144736334e-19,1.9011689821833057e-18,True,True
S16l,pedestal,1781035063.930.38bd04a3__s16l_target_excluded_pedestal_timing_risk,/method_table/[1]/charge_abs_delta_adc_ci_low/charge_abs_delta_adc_ci_high,charge_abs_delta_adc_ci_low/charge_abs_delta_adc_ci_high,E_scalar_ci_low_high_pair,method=traditional_median3;family=traditional,95.08586205793951,67.70618172318713,112.39361114866712,sibling_exact,11.400063924125325,8.34081832266875,7.37781726470028e-17,2.364255078006226e-16,True,True
S16l,pedestal,1781035063.930.38bd04a3__s16l_target_excluded_pedestal_timing_risk,/method_table/[2]/charge_bias_delta_adc_ci_low/charge_bias_delta_adc_ci_high,charge_bias_delta_adc_ci_low/charge_bias_delta_adc_ci_high,E_scalar_ci_low_high_pair,method=ridge;family=ml,-28.14905693266885,-30.445865754974314,-25.954869221810824,sibling_exact,1.1456834331109902,-24.56966393956912,2.6662439491527776e-133,3.269046928961232e-132,True,True
S16l,pedestal,1781035063.930.38bd04a3__s16l_target_excluded_pedestal_timing_risk,/method_table/[2]/charge_abs_delta_adc_ci_low/charge_abs_delta_adc_ci_high,charge_abs_delta_adc_ci_low/charge_abs_delta_adc_ci_high,E_scalar_ci_low_high_pair,method=ridge;family=ml,177.36610840046853,141.2881390351588,199.32709821129617,sibling_exact,14.80612899878296,11.979235654035417,4.565131791326894e-33,3.065159917033771e-32,True,True
S16l,pedestal,1781035063.930.38bd04a3__s16l_target_excluded_pedestal_timing_risk,/method_table/[3]/charge_bias_delta_adc_ci_low/charge_bias_delta_adc_ci_high,charge_bias_delta_adc_ci_low/charge_bias_delta_adc_ci_high,E_scalar_ci_low_high_pair,method=target_masked_residual_cnn;family=new_architecture,-41.746538233468705,-56.699745404622824,-24.670302650869584,sibling_exact,8.170926355381376,-5.109156100271839,3.236009180755869e-07,6.472018361511738e-07,True,True
S16l,pedestal,1781035063.930.38bd04a3__s16l_target_excluded_pedestal_timing_risk,/method_table/[3]/charge_abs_delta_adc_ci_low/charge_abs_delta_adc_ci_high,charge_abs_delta_adc_ci_low/charge_abs_delta_adc_ci_high,E_scalar_ci_low_high_pair,method=target_masked_residual_cnn;family=new_architecture,187.98980837105805,133.52382627481776,219.72505454513777,sibling_exact,21.99051333347559,8.548677582932365,1.245067844516123e-17,4.2818186847993493e-17,True,True
S16l,pedestal,1781035063.930.38bd04a3__s16l_target_excluded_pedestal_timing_risk,/method_table/[4]/charge_bias_delta_adc_ci_low/charge_bias_delta_adc_ci_high,charge_bias_delta_adc_ci_low/charge_bias_delta_adc_ci_high,E_scalar_ci_low_high_pair,method=gradient_boosted_trees;family=ml,-36.98557696311215,-43.60829959652788,-28.591515174224625,sibling_exact,3.8308827459978176,-9.654583399022473,4.700659663287253e-22,2.2467559746559412e-21,True,True
S16l,pedestal,1781035063.930.38bd04a3__s16l_target_excluded_pedestal_timing_risk,/method_table/[4]/charge_abs_delta_adc_ci_low/charge_abs_delta_adc_ci_high,charge_abs_delta_adc_ci_low/charge_abs_delta_adc_ci_high,E_scalar_ci_low_high_pair,method=gradient_boosted_trees;family=ml,174.77761760058107,134.37074104690836,204.19623380409357,sibling_exact,17.812953020555426,9.811827235994771,1.0013858916496866e-22,4.954224937635292e-22,True,True
S16l,pedestal,1781035063.930.38bd04a3__s16l_target_excluded_pedestal_timing_risk,/method_table/[5]/charge_bias_delta_adc_ci_low/charge_bias_delta_adc_ci_high,charge_bias_delta_adc_ci_low/charge_bias_delta_adc_ci_high,E_scalar_ci_low_high_pair,method=one_dimensional_cnn;family=ml,-31.38379288357651,-48.0335333750326,-17.66091722781592,sibling_exact,7.7482587401584935,-4.050431708083943,5.1123228381951905e-05,7.92129143061013e-05,True,True
S16l,pedestal,1781035063.930.38bd04a3__s16l_target_excluded_pedestal_timing_risk,/method_table/[5]/charge_abs_delta_adc_ci_low/charge_abs_delta_adc_ci_high,charge_abs_delta_adc_ci_low/charge_abs_delta_adc_ci_high,E_scalar_ci_low_high_pair,method=one_dimensional_cnn;family=ml,169.81247685916296,123.15128207144348,201.90142484824892,sibling_exact,20.089691289731988,8.45271708808963,2.8460071568223935e-17,9.44204727322253e-17,True,True
S16l,pedestal,1781035063.930.38bd04a3__s16l_target_excluded_pedestal_timing_risk,/method_table/[6]/charge_bias_delta_adc_ci_low/charge_bias_delta_adc_ci_high,charge_bias_delta_adc_ci_low/charge_bias_delta_adc_ci_high,E_scalar_ci_low_high_pair,method=traditional_line3;family=traditional,-4.0957820584267575,-4.994579021554813,-3.0254830416935223,sibling_exact,0.5023296334507339,-8.15357443734892,3.5332261649361983e-16,1.0599678494808595e-15,True,True
S16l,pedestal,1781035063.930.38bd04a3__s16l_target_excluded_pedestal_timing_risk,/method_table/[6]/charge_abs_delta_adc_ci_low/charge_abs_delta_adc_ci_high,charge_abs_delta_adc_ci_low/charge_abs_delta_adc_ci_high,E_scalar_ci_low_high_pair,method=traditional_line3;family=traditional,186.90636096239996,134.90516319805417,221.5767562938319,sibling_exact,22.110506565281863,8.453282624283343,2.8322498250701846e-17,9.44204727322253e-17,True,True
S16l,pedestal,1781035063.930.38bd04a3__s16l_target_excluded_pedestal_timing_risk,/method_table/[7]/charge_bias_delta_adc_ci_low/charge_bias_delta_adc_ci_high,charge_bias_delta_adc_ci_low/charge_bias_delta_adc_ci_high,E_scalar_ci_low_high_pair,method=mlp;family=ml,-27.403955331936494,-34.037406191931495,-20.967939042981218,sibling_exact,3.334109007114561,-8.219273956988198,2.0473886467789513e-16,6.4151510932407135e-16,True,True
