block,threshold_MeV,stave,hit_events,edep_sum_MeV,edep_mean_MeV
11,30.0,B6,35,18187.73658173248,45.351079219395906
11,30.0,B8,242,16676.316363483238,37.710981658178916
10,40.0,B2,663,66677.73988521962,52.77104704911581
10,40.0,B4,203,27646.563530894502,50.89978871247509
10,40.0,B6,18,16220.790585579376,56.870711499740224
10,40.0,B8,79,14714.764630328682,44.35402299988186
11,40.0,B2,629,67216.29932755436,53.05873350273519
11,40.0,B4,243,31455.692504814022,51.37844700821963
11,40.0,B6,24,18187.73658173248,51.02265162754062
11,40.0,B8,76,16676.316363483238,44.420219000287766
10,50.0,B2,386,66677.73988521962,58.78883337818197
10,50.0,B4,82,27646.563530894502,60.81731814627522
10,50.0,B6,11,16220.790585579376,64.48984281457032
10,50.0,B8,4,14714.764630328682,53.85898986274505
11,50.0,B2,368,67216.29932755436,59.05918490509999
11,50.0,B4,103,31455.692504814022,60.85865273600088
11,50.0,B6,9,18187.73658173248,61.774008095925524
11,50.0,B8,4,16676.316363483238,52.79016155885472
12,0.0,B2,2341,66307.64545564252,28.324496136541008
12,0.0,B4,1286,29477.225686952763,22.921637392653782
12,0.0,B6,857,16559.45234955038,19.322581504726234
12,0.0,B8,609,15496.959068821128,25.446566615469834
13,0.0,B2,2355,64191.25096738235,27.25743140865493
13,0.0,B4,1342,29193.667506808553,21.75385060119862
13,0.0,B6,936,18009.116823107623,19.240509426397033
13,0.0,B8,666,17472.39762744233,26.23483127243593
12,1.0,B2,2339,66307.64545564252,28.348266856587177
12,1.0,B4,1271,29477.225686952763,23.187347039264846
12,1.0,B6,846,16559.45234955038,19.57220662941899
12,1.0,B8,604,15496.959068821128,25.65510668401091
13,1.0,B2,2351,64191.25096738235,27.302744480474633
13,1.0,B4,1327,29193.667506808553,21.996898408958135
13,1.0,B6,927,18009.116823107623,19.422794129787754
13,1.0,B8,662,17472.39762744233,26.391040551363325
12,2.0,B2,2336,66307.64545564252,28.383073267794003
12,2.0,B4,1265,29477.225686952763,23.290697341331448
12,2.0,B6,841,16559.45234955038,19.680686410823846
12,2.0,B8,602,15496.959068821128,25.735191763020303
13,2.0,B2,2350,64191.25096738235,27.31357699397654
13,2.0,B4,1322,29193.667506808553,22.074112334600688
13,2.0,B6,925,18009.116823107623,19.461421968444437
13,2.0,B8,660,17472.39762744233,26.46726884326424
12,5.0,B2,2332,66307.64545564252,28.42539151793476
12,5.0,B4,1259,29477.225686952763,23.382203772934712
12,5.0,B6,835,16559.45234955038,19.801244863018756
12,5.0,B8,592,15496.959068821128,26.109526125304217
13,5.0,B2,2342,64191.25096738235,27.395400562721605
13,5.0,B4,1315,29193.667506808553,22.17349635189768
13,5.0,B6,918,18009.116823107623,19.577032027586778
13,5.0,B8,652,17472.39762744233,26.74836076741877
12,10.0,B2,2303,66307.64545564252,28.675789928170612
12,10.0,B4,1249,29477.225686952763,23.51408755594571
12,10.0,B6,831,16559.45234955038,19.85964975113845
12,10.0,B8,570,15496.959068821128,26.804513938997147
13,10.0,B2,2318,64191.25096738235,27.596433466911158
13,10.0,B4,1306,29193.667506808553,22.2732383922002
13,10.0,B6,903,18009.116823107623,19.776859662541316
13,10.0,B8,630,17472.39762744233,27.399930023365695
12,15.0,B2,1370,66307.64545564252,39.98096534303434
12,15.0,B4,678,29477.225686952763,32.14611038298128
12,15.0,B6,623,16559.45234955038,21.813777249881312
12,15.0,B8,550,15496.959068821128,27.313836312424982
13,15.0,B2,1295,64191.25096738235,39.887362332894675
13,15.0,B4,666,29193.667506808553,30.987933519269035
13,15.0,B6,670,18009.116823107623,21.765916238369
13,15.0,B8,608,17472.39762744233,27.937492072744554
12,20.0,B2,1356,66307.64545564252,40.21121878450899
12,20.0,B4,373,29477.225686952763,45.40613164528149
12,20.0,B6,380,16559.45234955038,24.33562669877309
12,20.0,B8,347,15496.959068821128,32.57481410775187
13,20.0,B2,1286,64191.25096738235,40.04414390947145
13,20.0,B4,344,29193.667506808553,45.127492456695556
13,20.0,B6,350,18009.116823107623,25.183068062111452
13,20.0,B8,381,17472.39762744233,33.703450076148215
12,25.0,B2,996,66307.64545564252,46.43037430467018
12,25.0,B4,362,29477.225686952763,46.100620119102366
12,25.0,B6,102,16559.45234955038,30.61123573339278
12,25.0,B8,275,15496.959068821128,35.302576745307164
13,25.0,B2,925,64191.25096738235,46.70358729627707
13,25.0,B4,339,29193.667506808553,45.46681255473257
13,25.0,B6,96,18009.116823107623,33.025911963803985
13,25.0,B8,325,17472.39762744233,35.70740941416978
12,30.0,B2,977,66307.64545564252,46.80592056197885
12,30.0,B4,350,29477.225686952763,46.73876505844122
12,30.0,B6,27,16559.45234955038,41.546355572289336
12,30.0,B8,210,15496.959068821128,37.592892518660044
13,30.0,B2,912,64191.25096738235,46.990424215828774
13,30.0,B4,330,29193.667506808553,45.94490863472981
13,30.0,B6,25,18009.116823107623,51.80922388219514
13,30.0,B8,257,17472.39762744233,37.74953753807953
12,40.0,B2,644,66307.64545564252,52.467263117419556
12,40.0,B4,234,29477.225686952763,51.62041473194748
12,40.0,B6,12,16559.45234955038,50.828162283686794
12,40.0,B8,72,15496.959068821128,44.16887253378369
13,40.0,B2,610,64191.25096738235,52.62451340631746
13,40.0,B4,207,29193.667506808553,51.1683406671573
13,40.0,B6,19,18009.116823107623,56.51286297913489
13,40.0,B8,86,17472.39762744233,44.70478660176357
12,50.0,B2,347,66307.64545564252,59.25716874788601
12,50.0,B4,105,29477.225686952763,60.60903425075435
12,50.0,B6,4,16559.45234955038,61.80113955566639
12,50.0,B8,2,15496.959068821128,64.83667686612388
13,50.0,B2,344,64191.25096738235,58.804952804516475
13,50.0,B4,82,29193.667506808553,62.254770777407415
13,50.0,B6,11,18009.116823107623,64.42873364705609
13,50.0,B8,3,17472.39762744233,69.29360077257753
14,0.0,B2,2344,66068.12323691152,28.186059401412763
14,0.0,B4,1294,29303.318147242237,22.64553179848705
14,0.0,B6,864,16827.65392524647,19.476451302368602
14,0.0,B8,623,15719.712737143473,25.23228368722869
15,0.0,B2,2390,68388.63558014153,28.614491874536206
15,0.0,B4,1289,29570.099220592318,22.9403407452229
15,0.0,B6,856,16769.60650381546,19.590661803522735
15,0.0,B8,595,15247.79990749661,25.626554466380856
14,1.0,B2,2338,66068.12323691152,28.257095940193025
14,1.0,B4,1285,29303.318147242237,22.800409426125498
14,1.0,B6,854,16827.65392524647,19.70130186980699
14,1.0,B8,618,15719.712737143473,25.43397213617587
15,1.0,B2,2385,68388.63558014153,28.673589426585977
15,1.0,B4,1277,29570.099220592318,23.154126281435385
15,1.0,B6,844,16769.60650381546,19.865823695785636
15,1.0,B8,589,15247.79990749661,25.88372177975529
14,2.0,B2,2336,66068.12323691152,28.280423502185197
14,2.0,B4,1284,29303.318147242237,22.817012953816217
14,2.0,B6,853,16827.65392524647,19.722245350485803
14,2.0,B8,612,15719.712737143473,25.668708948687883
15,2.0,B2,2385,68388.63558014153,28.673589426585977
15,2.0,B4,1275,29570.099220592318,23.188374312993748
15,2.0,B6,840,16769.60650381546,19.953281153632183
15,2.0,B8,587,15247.79990749661,25.966461808493825
14,5.0,B2,2328,66068.12323691152,28.364942547795316
14,5.0,B4,1275,29303.318147242237,22.954317849362937
14,5.0,B6,849,16827.65392524647,19.800830975264496
14,5.0,B8,606,15719.712737143473,25.888631737658983
15,5.0,B2,2382,68388.63558014153,28.705138899929068
15,5.0,B4,1267,29570.099220592318,23.314238463008337
15,5.0,B6,835,16769.60650381546,20.053701475394163
15,5.0,B8,581,15247.79990749661,26.197419832395955
14,10.0,B2,2304,66068.12323691152,28.571580355773126
14,10.0,B4,1261,29303.318147242237,23.131701338315885
14,10.0,B6,841,16827.65392524647,19.917206447384554
14,10.0,B8,585,15719.712737143473,26.542813310439254
15,10.0,B2,2357,68388.63558014153,28.91738987037275
15,10.0,B4,1255,29570.099220592318,23.46894041477676
15,10.0,B6,827,16769.60650381546,20.175727074705975
15,10.0,B8,561,15247.79990749661,26.861750549130516
14,15.0,B2,1361,66068.12323691152,39.98977631062365
14,15.0,B4,682,29303.318147242237,31.475359364903483
14,15.0,B6,639,16827.65392524647,21.76978962601601
14,15.0,B8,559,15719.712737143473,27.192273899580112
15,15.0,B2,1414,68388.63558014153,40.13391235038176
15,15.0,B4,693,29570.099220592318,31.767834419838387
15,15.0,B6,615,16769.60650381546,22.286483861628078
15,15.0,B8,530,15247.79990749661,27.700465370584883
14,20.0,B2,1347,66068.12323691152,40.233580841993806
14,20.0,B4,361,29303.318147242237,45.3668109113117
14,20.0,B6,377,16827.65392524647,24.31344201184547
14,20.0,B8,344,15719.712737143473,32.691041992313465
15,20.0,B2,1404,68388.63558014153,40.30111387374688
15,20.0,B4,379,29570.099220592318,44.879186436236296
15,20.0,B6,374,16769.60650381546,25.035377141274175
15,20.0,B8,324,15247.79990749661,33.72011998721505
14,25.0,B2,981,66068.12323691152,46.63453510919064
14,25.0,B4,349,29303.318147242237,46.14077059527233
14,25.0,B6,86,16827.65392524647,31.85517879020817
14,25.0,B8,278,15719.712737143473,35.21863005074205
15,25.0,B2,1023,68388.63558014153,46.768356518303605
15,25.0,B4,371,29570.099220592318,45.375300294250444
15,25.0,B6,91,16769.60650381546,33.90972125619801
15,25.0,B8,275,15247.79990749661,35.870647392062466
14,30.0,B2,953,66068.12323691152,47.20194187033104
14,30.0,B4,344,29303.318147242237,46.42022879784371
14,30.0,B6,28,16827.65392524647,42.566047027880415
14,30.0,B8,211,15719.712737143473,37.646398961258704
15,30.0,B2,994,68388.63558014153,47.35349825407588
15,30.0,B4,366,29570.099220592318,45.62400791158948
15,30.0,B6,30,16769.60650381546,48.451162292202405
15,30.0,B8,207,15247.79990749661,38.500495026666734
14,40.0,B2,618,66068.12323691152,53.372195150986684
14,40.0,B4,236,29303.318147242237,50.79612384780638
14,40.0,B6,13,16827.65392524647,52.33633541514993
14,40.0,B8,62,15719.712737143473,44.9843932985768
15,40.0,B2,656,68388.63558014153,53.37476031173099
15,40.0,B4,234,29570.099220592318,50.636199452641314
15,40.0,B6,17,16769.60650381546,59.165204950975124
15,40.0,B8,85,15247.79990749661,44.544178771554996
14,50.0,B2,367,66068.12323691152,59.31127454697082
14,50.0,B4,99,29303.318147242237,59.86149532725888
14,50.0,B6,5,16827.65392524647,63.471761137082275
14,50.0,B8,2,15719.712737143473,62.62919575672741
15,50.0,B2,394,68388.63558014153,59.1133755734516
15,50.0,B4,98,29570.099220592318,60.009470163010796
15,50.0,B6,10,16769.60650381546,67.15057634070237
15,50.0,B8,2,15247.79990749661,63.26615997352744
16,0.0,B2,2466,69076.8152277884,28.01168500721346
16,0.0,B4,1350,29926.661794434505,22.167897625507045
16,0.0,B6,921,18498.45350223341,20.085182955736602
16,0.0,B8,632,15764.926600076225,24.944504114044662
17,0.0,B2,2389,66751.37313487648,27.941135678056295
17,0.0,B4,1290,28265.826530295773,21.91149343433781
17,0.0,B6,864,17000.074290727323,19.676011910564032
17,0.0,B8,586,14876.954546876881,25.38729444859536
16,1.0,B2,2463,69076.8152277884,28.045282667057105
16,1.0,B4,1338,29926.661794434505,22.3643892579233
16,1.0,B6,913,18498.45350223341,20.258115161446
16,1.0,B8,627,15764.926600076225,25.138898146798383
17,1.0,B2,2388,66751.37313487648,27.952792806461527
17,1.0,B4,1277,28265.826530295773,22.12946042659729
17,1.0,B6,857,17000.074290727323,19.833388352447255
17,1.0,B8,580,14876.954546876881,25.643547179757153
16,2.0,B2,2459,69076.8152277884,28.088569891521672
16,2.0,B4,1336,29926.661794434505,22.395902385165797
16,2.0,B6,911,18498.45350223341,20.29949026974276
16,2.0,B8,626,15764.926600076225,25.177240025553402
17,2.0,B2,2387,66751.37313487648,27.96378084149993
17,2.0,B4,1273,28265.826530295773,22.194585564122647
17,2.0,B6,854,17000.074290727323,19.896713677646254
17,2.0,B8,577,14876.954546876881,25.769810119423127
16,5.0,B2,2448,69076.8152277884,28.19926772173528
16,5.0,B4,1327,29926.661794434505,22.528614300277376
16,5.0,B6,909,18498.45350223341,20.336120228541713
16,5.0,B8,618,15764.926600076225,25.46195063232554
17,5.0,B2,2377,66751.37313487648,28.067569321934442
17,5.0,B4,1261,28265.826530295773,22.371072434404223
17,5.0,B6,844,17000.074290727323,20.09302736319971
17,5.0,B8,569,14876.954546876881,26.083304884780258
16,10.0,B2,2414,69076.8152277884,28.473851083394734
16,10.0,B4,1317,29926.661794434505,22.638143199077156
16,10.0,B6,904,18498.45350223341,20.408618342941597
16,10.0,B8,595,15764.926600076225,26.155572762902374
17,10.0,B2,2349,66751.37313487648,28.30270668392363
17,10.0,B4,1241,28265.826530295773,22.605833478523923
17,10.0,B6,838,17000.074290727323,20.17337595237553
17,10.0,B8,546,14876.954546876881,26.85281179623756
16,15.0,B2,1408,69076.8152277884,40.156012429227296
16,15.0,B4,727,29926.661794434505,30.262695493801832
16,15.0,B6,697,18498.45350223341,22.298758814411205
16,15.0,B8,566,15764.926600076225,26.844729094682414
17,15.0,B2,1378,66751.37313487648,39.73857678856549
17,15.0,B4,666,28265.826530295773,30.63481413979463
17,15.0,B6,634,17000.074290727323,22.128682305703087
17,15.0,B8,520,14876.954546876881,27.57946225028992
16,20.0,B2,1394,69076.8152277884,40.38606197279751
16,20.0,B4,364,29926.661794434505,44.61199598505833
16,20.0,B6,435,18498.45350223341,24.964401582948945
16,20.0,B8,348,15764.926600076225,32.22731028962219
17,20.0,B2,1365,66751.37313487648,39.95038599829863
17,20.0,B4,344,28265.826530295773,44.40643756364391
17,20.0,B6,379,17000.074290727323,24.87869200074339
17,20.0,B8,333,14876.954546876881,32.77621817583526
16,25.0,B2,1037,69076.8152277884,46.364549367015954
16,25.0,B4,349,29926.661794434505,45.580489770056424
16,25.0,B6,113,18498.45350223341,33.119707067142365
16,25.0,B8,284,15764.926600076225,34.60339042579478
17,25.0,B2,996,66751.37313487648,46.22509152466583
17,25.0,B4,327,28265.826530295773,45.5353932459119
17,25.0,B6,106,17000.074290727323,31.955354884522272
17,25.0,B8,279,14876.954546876881,34.848644515638355
16,30.0,B2,1010,69076.8152277884,46.88844849413193
16,30.0,B4,340,29926.661794434505,46.07541911535292
16,30.0,B6,33,18498.45350223341,49.43389213935533
16,30.0,B8,210,15764.926600076225,37.00673548228154
17,30.0,B2,977,66751.37313487648,46.57937422412258
17,30.0,B4,318,28265.826530295773,46.062091466074975
17,30.0,B6,35,17000.074290727323,43.56449670575504
17,30.0,B8,203,14876.954546876881,37.48171973864929
16,40.0,B2,652,69076.8152277884,53.0131149068447
16,40.0,B4,213,29926.661794434505,51.687417150219005
16,40.0,B6,19,18498.45350223341,60.58899459900431
16,40.0,B8,62,15764.926600076225,44.11748041680367
17,40.0,B2,627,66751.37313487648,52.61394346238022
17,40.0,B4,205,28265.826530295773,51.16470231252695
17,40.0,B6,18,17000.074290727323,52.19605597697452
17,40.0,B8,65,14876.954546876881,44.35802795347898
16,50.0,B2,373,69076.8152277884,59.278373511520435
16,50.0,B4,95,29926.661794434505,60.544719805830354
16,50.0,B6,16,18498.45350223341,63.35035387535825
16,50.0,B8,2,15764.926600076225,54.11185961974377
17,50.0,B2,360,66751.37313487648,58.62981367152988
17,50.0,B4,99,28265.826530295773,58.2782336354334
17,50.0,B6,11,17000.074290727323,56.940059245151474
17,50.0,B8,1,14876.954546876881,50.35463432913301
18,0.0,B2,2374,67789.23766637285,28.554860011109035
18,0.0,B4,1289,28296.478931828657,21.952272251224713
18,0.0,B6,888,17646.712933567855,19.87242447473858
18,0.0,B8,630,16410.80214348241,26.048892291241923
19,0.0,B2,2400,67051.09299341893,27.93795541392455
19,0.0,B4,1328,28971.04836950769,21.81554847101483
19,0.0,B6,911,17797.67428042382,19.536415236469615
19,0.0,B8,628,15663.651082482684,24.942119558093445
18,1.0,B2,2364,67789.23766637285,28.673979296646085
18,1.0,B4,1279,28296.478931828657,22.120875471595625
18,1.0,B6,880,17646.712933567855,20.050744877993665
18,1.0,B8,623,16410.80214348241,26.33761244242393
19,1.0,B2,2394,67051.09299341893,28.007383748586832
19,1.0,B4,1317,28971.04836950769,21.995701719678905
19,1.0,B6,902,17797.67428042382,19.7276582614123
19,1.0,B8,622,15663.651082482684,25.17714429492503
18,2.0,B2,2358,67789.23766637285,28.742956464902385
18,2.0,B4,1273,28296.478931828657,22.218068325826703
18,2.0,B6,880,17646.712933567855,20.050744877993665
18,2.0,B8,622,16410.80214348241,26.377079614178474
19,2.0,B2,2392,67051.09299341893,28.02990730888945
19,2.0,B4,1309,28971.04836950769,22.12200722921387
19,2.0,B6,898,17797.67428042382,19.8099107200039
19,2.0,B8,614,15663.651082482684,25.48713712510493
18,5.0,B2,2347,67789.23766637285,28.860432084791192
18,5.0,B4,1265,28296.478931828657,22.335131268115287
18,5.0,B6,878,17646.712933567855,20.088680908619114
18,5.0,B8,619,16410.80214348241,26.485346214916355
19,5.0,B2,2385,67051.09299341893,28.102790067274597
19,5.0,B4,1304,28971.04836950769,22.194158816635507
19,5.0,B6,893,17797.67428042382,19.90016422844732
19,5.0,B8,608,15663.651082482684,25.6998949158881
18,10.0,B2,2325,67789.23766637285,29.052565583579888
18,10.0,B4,1259,28296.478931828657,22.40726515481954
18,10.0,B6,876,17646.712933567855,20.120942058139235
18,10.0,B8,604,16410.80214348241,26.951684431350234
19,10.0,B2,2363,67051.09299341893,28.282572134435746
19,10.0,B4,1292,28971.04836950769,22.331370661472285
19,10.0,B6,889,17797.67428042382,19.954011934312174
19,10.0,B8,586,15663.651082482684,26.365150999670007
18,15.0,B2,1360,67789.23766637285,41.04942312598241
18,15.0,B4,671,28296.478931828657,30.38372660683648
18,15.0,B6,683,17646.712933567855,21.824260156375118
18,15.0,B8,575,16410.80214348241,27.660463917220653
19,15.0,B2,1363,67051.09299341893,40.18645171003938
19,15.0,B4,686,28971.04836950769,30.439245115977652
19,15.0,B6,639,17797.67428042382,22.25964587801657
19,15.0,B8,565,15663.651082482684,26.867276764976467
18,20.0,B2,1348,67789.23766637285,41.25969193404155
18,20.0,B4,343,28296.478931828657,44.196551233882836
18,20.0,B6,389,17646.712933567855,24.77194281793392
18,20.0,B8,373,16410.80214348241,32.71527697622543
19,20.0,B2,1349,67051.09299341893,40.413560782229816
19,20.0,B4,353,28971.04836950769,44.13277611762677
19,20.0,B6,392,17797.67428042382,25.007132568809162
19,20.0,B8,339,15663.651082482684,32.53604953447518
18,25.0,B2,1002,67789.23766637285,47.56343581260574
18,25.0,B4,328,28296.478931828657,45.20784431355357
18,25.0,B6,109,17646.712933567855,31.485806453903123
18,25.0,B8,301,16410.80214348241,35.323552160932394
19,25.0,B2,1000,67051.09299341893,46.50508442235639
19,25.0,B4,344,28971.04836950769,44.702713305764206
19,25.0,B6,111,17797.67428042382,31.949352485719697
19,25.0,B8,269,15663.651082482684,35.3285548991643
18,30.0,B2,984,67789.23766637285,47.933843721615276
18,30.0,B4,323,28296.478931828657,45.47160812099362
18,30.0,B6,32,17646.712933567855,43.65262008263306
18,30.0,B8,229,16410.80214348241,37.756162697097935
19,30.0,B2,986,67051.09299341893,46.78348943782692
19,30.0,B4,335,28971.04836950769,45.15414659205245
19,30.0,B6,32,17797.67428042382,45.16141549661632
19,30.0,B8,205,15663.651082482684,37.62699056827612
18,40.0,B2,677,67789.23766637285,53.4176509018866
18,40.0,B4,195,28296.478931828657,51.033269200854036
18,40.0,B6,17,17646.712933567855,52.1231272559667
18,40.0,B8,78,16410.80214348241,44.686084794597676
19,40.0,B2,635,67051.09299341893,52.777667158328555
19,40.0,B4,198,28971.04836950769,50.82311661321324
19,40.0,B6,18,17797.67428042382,53.326828123631344
19,40.0,B8,67,15663.651082482684,44.23424383978068
18,50.0,B2,408,67789.23766637285,59.16922453365998
18,50.0,B4,85,28296.478931828657,60.38691981379196
18,50.0,B6,6,17646.712933567855,65.86523944545908
18,50.0,B8,2,16410.80214348241,58.8290267339347
19,50.0,B2,349,67051.09299341893,59.52393847682496
19,50.0,B4,81,28971.04836950769,60.21029745737265
19,50.0,B6,8,17797.67428042382,63.69500053004302
