definition_id,method,roc_auc,roc_auc_ci_low,roc_auc_ci_high,average_precision,average_precision_ci_low,average_precision_ci_high,brier,brier_ci_low,brier_ci_high,tail_rejection_at_90pct_clean_eff,tail_rejection_ci_low,tail_rejection_ci_high,rf_feature_count,forbidden_timing_features_used,qtemplate_feature_or_gate_used
cfd15_ds3_app_a_qtight_ambas_violating,leaky_rf,0.9999472428826083,0.999877339872652,0.9999827917647833,0.9998902313449883,0.9997374740150998,0.9999661753754905,0.013908491262294782,0.012450991159617276,0.015933829708952057,1.0,1.0,1.0,,True,True
cfd15_ds3_app_a_qtight_ambas_violating,shuffled_label_rf,0.4866291144210566,0.4603427027768815,0.5136330083808178,0.3105957020113163,0.24882162156379312,0.3591482290775351,0.2450209679755088,0.24003205662099222,0.24867573381193342,0.0700888450148075,0.05363937207838907,0.09484576073940396,46.0,False,True
cfd15_ds3_loose_qnone_ambexclude,q_template_only,0.6004284222065941,0.5081580441366839,0.6855877512722468,0.8685250186245408,0.7634535006771314,0.9174224709964223,0.1584983159574975,0.12173692286767054,0.22568292671781867,0.16847826086956522,0.1308138161915875,0.21292572471080184,,False,True
cfd15_ds3_loose_qnone_ambexclude,traditional_span_q,0.9763656765813098,0.962554302598711,0.9835553651039786,0.9933012201722502,0.9850208335803133,0.9964610222712027,0.018068598463508584,0.012650405700201298,0.02997912020671008,0.9945652173913043,0.9885791726105563,1.0,,True,True
cfd15_ds3_loose_qnone_ambexclude,rf_shape,0.9947406024628028,0.9922510339296251,0.9971083846464306,0.998659377065372,0.9973755573436627,0.9992730837828433,0.023710113609902873,0.02130157954065363,0.02758790594643174,0.9904891304347826,0.9821428571428571,0.9974582532999619,46.0,False,True
cfd15_ds3_loose_qnone_ambexclude,leaky_rf,1.0,0.9999999999999999,1.0,1.0,0.9999999999999999,1.0,0.0035947744176030886,0.0031150087571577777,0.004421259234014974,1.0,1.0,1.0,,True,True
cfd15_ds3_loose_qnone_ambexclude,shuffled_label_rf,0.4541792495759732,0.3722401774202824,0.544459538823063,0.7722650421559916,0.6458685147092796,0.8511511257419764,0.2267130229862984,0.21545477825370501,0.24497572080265073,0.08967391304347826,0.05741619086154445,0.12481946967780512,46.0,False,True
cfd15_ds3_loose_qnone_ambas_violating,q_template_only,0.6503652959701014,0.6290451550464767,0.6763564542709075,0.7499321191056018,0.7013506249572926,0.7743544318061576,0.22500585761722366,0.220637967775434,0.2331173150829421,0.18483855872718766,0.146397169817045,0.24149691242451266,,False,True
cfd15_ds3_loose_qnone_ambas_violating,traditional_span_q,0.9048701825374175,0.8924464624862964,0.9134785352267556,0.9224074129187823,0.8853401649363939,0.9408202776871456,0.11785243369861689,0.11037355853438183,0.12723266391121,0.7636874122601778,0.719450796869106,0.8233582531227611,,True,True
cfd15_ds3_loose_qnone_ambas_violating,rf_shape,0.8759164679047564,0.8607286369250595,0.8996254760290047,0.9104283837221991,0.8922673622400481,0.9202606342561388,0.14714197970641765,0.13613393897455214,0.15181366987503617,0.7014506317267197,0.6489010518891649,0.7622868417052663,46.0,False,True
cfd15_ds3_loose_qnone_ambas_violating,leaky_rf,0.9998837927378922,0.9996527931731696,0.9999686438348996,0.9999193409076723,0.9997151221370646,0.9999768062176295,0.012377501217467394,0.011066173328883109,0.014561771525059495,1.0,1.0,1.0,,True,True
cfd15_ds3_loose_qnone_ambas_violating,shuffled_label_rf,0.4613566329635924,0.435252884174113,0.489740280842635,0.5707816811582936,0.48192903820284694,0.6212957013193865,0.2528612726004138,0.25064000416254495,0.2553963521295059,0.05942910622367805,0.04139877730369993,0.08085611896943672,46.0,False,True
cfd15_ds3_loose_qtight_ambexclude,q_template_only,0.8748257148624732,0.8321536824678291,0.9103332787988491,0.9381186615915302,0.8660672808422939,0.9669430141053855,0.1041979489587159,0.07175958490664237,0.16422169059658492,0.740072202166065,0.6576949832529722,0.8222265058055153,,False,True
cfd15_ds3_loose_qtight_ambexclude,traditional_span_q,0.9189521296822258,0.8865268667526891,0.9464696531225009,0.9679549485546297,0.9274906840543587,0.9846309626117249,0.08975306470716835,0.06641745047931989,0.12029808989027142,0.7924187725631769,0.7368193302155566,0.857,,True,True
cfd15_ds3_loose_qtight_ambexclude,rf_shape,0.997557660800045,0.99539255643119,0.9990096931170172,0.9990564236861976,0.9983646258229413,0.999524692839724,0.019511831264393157,0.016624121913037585,0.023498953664347868,0.9945848375451264,0.987535125982419,1.0,46.0,False,True
cfd15_ds3_loose_qtight_ambexclude,leaky_rf,0.999913150840559,0.9997996034258251,1.0,0.9999683792350207,0.9999264722806888,1.0,0.0045583205622347425,0.00358743278246755,0.005626644788100114,1.0,1.0,1.0,,True,True
cfd15_ds3_loose_qtight_ambexclude,shuffled_label_rf,0.3794111157534986,0.32671489438522766,0.45053905246894593,0.6839302304365018,0.5261304863729246,0.781914290037672,0.24086493466617293,0.23060391525107213,0.25950111647873075,0.019855595667870037,0.00933664039615009,0.03570609318996415,46.0,False,True
cfd15_ds3_loose_qtight_ambas_violating,q_template_only,0.6756341070699032,0.6416817049807138,0.7167781103294758,0.6329217975238896,0.5798936662101928,0.6785831000464013,0.21755768878373452,0.2093746954748964,0.22326670717236596,0.3894592744695414,0.3240797509161489,0.4725905905433334,,False,True
cfd15_ds3_loose_qtight_ambas_violating,traditional_span_q,0.8677055546506526,0.815736036150496,0.9025148773232429,0.7960111931894593,0.6385415668820476,0.8729540634458685,0.11597998901669028,0.09228618426513965,0.1607472447473812,0.759069130732375,0.6716001946613563,0.8126447983324261,,True,True
cfd15_ds3_loose_qtight_ambas_violating,rf_shape,0.8637411894341747,0.8396548791202324,0.8946862590394521,0.8498034949097857,0.8082576385794434,0.8729499176990267,0.15176781475196569,0.13614221188219036,0.16007402387871764,0.7337440109514032,0.6883693734563234,0.7883231191258703,46.0,False,True
cfd15_ds3_loose_qtight_ambas_violating,leaky_rf,0.9999448157513647,0.9998755462921315,0.9999800960870566,0.9999480150316477,0.9998445791081744,0.9999830425370237,0.01706458695470895,0.01581332623378187,0.019081073196247196,1.0,1.0,1.0,,True,True
cfd15_ds3_loose_qtight_ambas_violating,shuffled_label_rf,0.48683633152916445,0.4553366335153023,0.5226530411463863,0.4987188888100619,0.41066302016829936,0.5628996622222431,0.2529512474653977,0.2504333405620254,0.25560050374061954,0.05886379192334018,0.04150610582034802,0.0799783814651656,46.0,False,True
cfd20_ds2_strict_qnone_ambexclude,q_template_only,0.7628299901622085,0.7399003463648139,0.7793895610739688,0.846708378306875,0.7774273022857151,0.8769796668961293,0.18976180582811958,0.17533695844783415,0.21077372893451343,0.32918552036199095,0.28439914201130984,0.37941972631906934,,False,True
cfd20_ds2_strict_qnone_ambexclude,traditional_span_q,0.9377589567093676,0.9168161042578499,0.9478163701777628,0.9606545077294586,0.9254352658007072,0.9753301525139283,0.04725947809377453,0.04217565541622081,0.05532707894345446,0.9754901960784313,0.9685145885791843,0.981875651847989,,True,True
cfd20_ds2_strict_qnone_ambexclude,rf_shape,0.9860300099247966,0.9832057968240857,0.9886956981589842,0.9914742597404017,0.9853406428477351,0.9936551995997096,0.044493870808254996,0.04141961459578887,0.04784415422429901,0.967948717948718,0.9569399073002219,0.9786248905342514,46.0,False,True
cfd20_ds2_strict_qnone_ambexclude,leaky_rf,1.0,0.9999999999999999,1.0,1.0,0.9999999999999999,1.0,0.002092594973026722,0.0018431050075056958,0.002366927171630784,1.0,1.0,1.0,,True,True
cfd20_ds2_strict_qnone_ambexclude,shuffled_label_rf,0.49296051024764764,0.4628320451717364,0.5444817395484272,0.6342334292316814,0.5077542496466221,0.7181198706625388,0.2482340091892475,0.24553317451697698,0.251196978767554,0.11840120663650075,0.08621567553602245,0.1630992368246626,46.0,False,True
cfd20_ds2_strict_qnone_ambas_violating,q_template_only,0.7258855239664882,0.7042983186672421,0.7412921119831193,0.6187184963623238,0.554192669125913,0.6472306863051203,0.17404324457079376,0.1577488875662328,0.19524331583257823,0.21514285714285714,0.18116162357716212,0.2631731692616463,,False,True
cfd20_ds2_strict_qnone_ambas_violating,traditional_span_q,0.9620726450448328,0.9417546394563818,0.9733068388033423,0.8667188294709592,0.7542658648512086,0.9163896191021327,0.05221763696213598,0.040677381165088296,0.07517541031666228,0.9239047619047619,0.887036313395464,0.9446679306183275,,True,True
cfd20_ds2_strict_qnone_ambas_violating,rf_shape,0.8809440226028608,0.8674612615419722,0.8958632428444742,0.818550402692332,0.7924026909995515,0.8353587659866926,0.134819081824179,0.12520171933212432,0.14133812693345923,0.6878095238095238,0.6522506864633896,0.7187238173202053,46.0,False,True
cfd20_ds2_strict_qnone_ambas_violating,leaky_rf,0.9999958993073951,0.9999839269709266,0.9999996849148053,0.9999913182110172,0.9999557329847008,0.9999995003026874,0.00858014146655589,0.007108135488287354,0.009919027183799221,1.0,1.0,1.0,,True,True
cfd20_ds2_strict_qnone_ambas_violating,shuffled_label_rf,0.4802693507563718,0.44351827508727537,0.5180258033362029,0.31721578001168654,0.25875522059144307,0.3582143119146208,0.24859376763411634,0.24701894416077114,0.25023266923364107,0.05961904761904762,0.05070340646064151,0.07026672101311764,46.0,False,True
cfd20_ds2_strict_qtight_ambexclude,q_template_only,0.8372882718633021,0.8079724370595249,0.8638202311247152,0.7809922183306427,0.6523965173113311,0.855386294543475,0.1600480526454385,0.14359494105560783,0.18783206092505347,0.6576903158984981,0.5929019225280613,0.7136061251495223,,False,True
cfd20_ds2_strict_qtight_ambexclude,traditional_span_q,0.8736454778913616,0.8578656548442963,0.887571734509824,0.7685662298760971,0.6315732773576556,0.8515594532403895,0.10505424701550695,0.08993544365782302,0.1250302178840946,0.7809425168306577,0.7631681281629082,0.7971588232572616,,True,True
cfd20_ds2_strict_qtight_ambexclude,rf_shape,0.9871405380608149,0.9834331794042082,0.9907189466141604,0.9828830193661862,0.972268837029031,0.9881268172135846,0.0401850985663873,0.03337655300727052,0.0453428787671477,0.9746245468669084,0.9640244128106243,0.9846517416036132,46.0,False,True
cfd20_ds2_strict_qtight_ambexclude,leaky_rf,1.0,0.9999999999999999,1.0,1.0,0.9999999999999999,1.0,0.003294211229940411,0.002805841520851584,0.003757010505861494,1.0,1.0,1.0,,True,True
cfd20_ds2_strict_qtight_ambexclude,shuffled_label_rf,0.5025860805081239,0.46082772208183737,0.5377015043275428,0.47246469140776937,0.3251353285087531,0.6031460907391037,0.2522904332016742,0.24976136690417172,0.25451354522524056,0.08234075608493009,0.06704500701996488,0.1025606848106035,46.0,False,True
cfd20_ds2_strict_qtight_ambas_violating,q_template_only,0.6047728411640116,0.5844377956998178,0.6417183678234152,0.2561929463291219,0.2240823299398263,0.2985003677095297,0.15657853253723336,0.12888170121921896,0.18548195805293374,0.2609316947699343,0.218879357335489,0.32278189093348664,,False,True
cfd20_ds2_strict_qtight_ambas_violating,traditional_span_q,0.95874245218138,0.9386835837576282,0.969680088752911,0.7450947215820244,0.5814608837227975,0.8401769711467449,0.055374336027641205,0.04604542081376924,0.0724114505870966,0.9278365247213489,0.893716577540107,0.9461477272163086,,True,True
cfd20_ds2_strict_qtight_ambas_violating,rf_shape,0.8251073202911203,0.8098848386854232,0.8475530772506993,0.5591975831040652,0.508921160151799,0.5964958051405591,0.16659396940334087,0.1488589575385935,0.17618413155216217,0.682052014861389,0.6568412662127965,0.7158734212330293,46.0,False,True
cfd20_ds2_strict_qtight_ambas_violating,leaky_rf,0.9998845071194509,0.9995862403978788,0.9999946485687434,0.9996638886671975,0.9988312416160848,0.9999818765324469,0.010517598687508596,0.009416361535324345,0.011731353664511874,1.0,1.0,1.0,,True,True
cfd20_ds2_strict_qtight_ambas_violating,shuffled_label_rf,0.4663111508702421,0.42564647005453665,0.49970006140012163,0.18876287611644846,0.13811155754527538,0.2414060095881756,0.2392581255400584,0.23497017115328844,0.24193320542015515,0.06801943412403544,0.05502894438905813,0.09111091847007297,46.0,False,True
cfd20_ds2_app_a_qnone_ambexclude,q_template_only,0.7169446942171858,0.691432644620567,0.7381833024299596,0.881900474586295,0.8248280438772055,0.9057458521836672,0.16338888491334166,0.13617129405736078,0.21126448121112268,0.3025064822817632,0.2567104933475401,0.35581291973408247,,False,True
cfd20_ds2_app_a_qnone_ambexclude,traditional_span_q,0.9528863008519601,0.9369816444966833,0.9615854286022698,0.9817145151021609,0.9667213612260916,0.9886952255977463,0.03634596296405335,0.03106435045069277,0.0449652638617599,0.9822817631806395,0.975624357945572,0.9897622322901042,,True,True
cfd20_ds2_app_a_qnone_ambexclude,rf_shape,0.9934142821174279,0.9911858902489529,0.9952172690513442,0.9977990852996033,0.9958887951047566,0.9985422700007152,0.02629189139012552,0.02396556969964365,0.0299715418482382,0.9857389801210026,0.978968851287906,0.9911260545446342,46.0,False,True
cfd20_ds2_app_a_qnone_ambexclude,leaky_rf,1.0,0.9999999999999999,1.0,1.0,0.9999999999999999,1.0,0.0014749197141872767,0.001337767796245675,0.0016827735784318053,1.0,1.0,1.0,,True,True
cfd20_ds2_app_a_qnone_ambexclude,shuffled_label_rf,0.40331931351242734,0.3708180334690895,0.4404616034194937,0.7125785226121413,0.5863907512201096,0.7927434393237477,0.24533348197073945,0.24135852207034822,0.2532155698807788,0.038461538461538464,0.025527264835858585,0.05467879089350457,46.0,False,True
cfd20_ds2_app_a_qnone_ambas_violating,q_template_only,0.6707644002435332,0.6579473687704097,0.6816608196852689,0.6873985581061339,0.6239044484409015,0.716713883880376,0.2249591982094454,0.21907948676803374,0.23263714095182375,0.19122378072320165,0.15993521454820975,0.23391095183775268,,False,True
cfd20_ds2_app_a_qnone_ambas_violating,traditional_span_q,0.9241707347027304,0.891800019256091,0.9446493164077021,0.8743080772728251,0.7745514359608906,0.921123997234414,0.08021558625831293,0.062426443913725725,0.11482549909380081,0.8467378715738,0.7841100144259782,0.8843422422477335,,True,True
cfd20_ds2_app_a_qnone_ambas_violating,rf_shape,0.8699244340837645,0.8578025880019156,0.8846687527837359,0.8733036121851524,0.8531159849772577,0.8848688358391125,0.15260638119589726,0.14262787134456012,0.15835772086763852,0.6584738128940935,0.6161207233944138,0.7099830949601089,46.0,False,True
cfd20_ds2_app_a_qnone_ambas_violating,leaky_rf,0.9999894785953306,0.9999649467145401,0.9999983267666216,0.9999890537552278,0.9999459345707751,0.9999982102617054,0.009651062476945176,0.008272289163805537,0.011241762989569918,1.0,1.0,1.0,,True,True
cfd20_ds2_app_a_qnone_ambas_violating,shuffled_label_rf,0.46861238437549013,0.4342509273512252,0.5020104759363997,0.48337470534200605,0.4017272207958421,0.5469868982466795,0.25198569388270525,0.2505915823375785,0.2537902342364772,0.053661047484236266,0.0436781816114872,0.06630558314701888,46.0,False,True
cfd20_ds2_app_a_qtight_ambexclude,q_template_only,0.8594424815495194,0.8221817178351214,0.8928311863571723,0.9024425661640982,0.8140026737670364,0.9438445984687589,0.126322203939861,0.09446627096867138,0.17953159974605096,0.7069167643610785,0.6284106784039805,0.7806104036631322,,False,True
cfd20_ds2_app_a_qtight_ambexclude,traditional_span_q,0.8934122724446367,0.8664599433269067,0.9166956110030665,0.947480420872745,0.9003350340487322,0.9703344238221225,0.11513917101655315,0.09495424147653839,0.13798398386402608,0.7368112543962485,0.6806725401303523,0.7942430044522365,,True,True
cfd20_ds2_app_a_qtight_ambexclude,rf_shape,0.9970423164569403,0.9956479178867402,0.998213259038121,0.9984427990625308,0.996822499818405,0.9991000041028621,0.01955044773517551,0.016731216409313812,0.02326115367661375,0.9941383352872216,0.9889878757537767,0.998007182621334,46.0,False,True
cfd20_ds2_app_a_qtight_ambexclude,leaky_rf,1.0,0.9999999999999999,1.0,1.0,0.9999999999999999,1.0,0.0020940447352941,0.0017252700614543877,0.0025227192531059018,1.0,1.0,1.0,,True,True
cfd20_ds2_app_a_qtight_ambexclude,shuffled_label_rf,0.4978616998388591,0.4333102245937738,0.569558005812936,0.6588460574801637,0.5408652203050484,0.7399250334761517,0.24783894488258018,0.24335973174490882,0.2526717030460818,0.10550996483001172,0.0813247052506288,0.13278839193755868,46.0,False,True
cfd20_ds2_app_a_qtight_ambas_violating,q_template_only,0.6267263913609089,0.6018034412328682,0.6626697617086904,0.4759822876660715,0.4311928681826096,0.5170612298336312,0.22297278922951191,0.20388156181257253,0.23646596703091297,0.31464292479636297,0.2667268737143769,0.3746573441188838,,False,True
cfd20_ds2_app_a_qtight_ambas_violating,traditional_span_q,0.9066284554364309,0.8700748895148283,0.9292881973537852,0.7721749986952091,0.6364419929606387,0.8520185203908633,0.09266409266036502,0.07701290931645292,0.12306088040151393,0.8338700511460504,0.7690406326599393,0.8713500274416215,,True,True
cfd20_ds2_app_a_qtight_ambas_violating,rf_shape,0.8473957002215036,0.828800095760681,0.8699052601692703,0.768372900008627,0.7298469296444738,0.7923736775806689,0.16483231246567423,0.14890732678877736,0.1731448235746885,0.6684978215571131,0.6286678833557721,0.71883466204207,46.0,False,True
cfd20_ds2_app_a_qtight_ambas_violating,leaky_rf,0.9999872840255871,0.9999647751148992,0.9999964800201775,0.9999806979130947,0.9999256056177991,0.9999946405797067,0.01138939942273379,0.009780908773229567,0.013193375147053063,1.0,1.0,1.0,,True,True
cfd20_ds2_app_a_qtight_ambas_violating,shuffled_label_rf,0.5114662888330441,0.47344553924437305,0.5418448849698562,0.40776379451224243,0.33726776830382516,0.4737914164641418,0.248899924275351,0.24696383097311145,0.2510559228506023,0.1087327145292669,0.08887185212628776,0.13717015218722242,46.0,False,True
cfd20_ds2_loose_qnone_ambexclude,q_template_only,0.6449903752073315,0.5446555896778251,0.7170400307856906,0.8921042451688466,0.7977682723475132,0.9333562987338129,0.14479922240431845,0.11310027113485827,0.20140154170592695,0.19962859795728877,0.15254157118279668,0.24108383351571708,,False,True
cfd20_ds2_loose_qnone_ambexclude,traditional_span_q,0.962471722113136,0.9493669120131852,0.969853417216743,0.9903930413047666,0.9815435525328355,0.9941061593027021,0.030157412648345584,0.024597869679146307,0.039953726744959596,0.9888579387186629,0.9837560269072245,0.9937015395346661,,True,True
cfd20_ds2_loose_qnone_ambexclude,rf_shape,0.9951939595315169,0.9937954934064047,0.9965386537946868,0.9988700842988323,0.9981678241436002,0.9992046013629627,0.020713971757955325,0.019029505837424358,0.023661793268438022,0.9916434540389972,0.9874238835297567,0.9957162697558245,46.0,False,True
cfd20_ds2_loose_qnone_ambexclude,leaky_rf,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,0.001525548194314801,0.0013769256066277955,0.0018101210838514818,1.0,1.0,1.0,,True,True
cfd20_ds2_loose_qnone_ambexclude,shuffled_label_rf,0.43361215921928387,0.3956224087156233,0.48016835807081,0.7839420242170684,0.6871605764463753,0.8408034643082178,0.2407904128734875,0.23787915186208122,0.24569683355297806,0.09842154131847725,0.06740634510221165,0.14078446311575288,46.0,False,True
cfd20_ds2_loose_qnone_ambas_violating,q_template_only,0.6556893242295021,0.6414145212765748,0.671376837352067,0.7839940291327707,0.724009407052789,0.8135001805017071,0.21101900625972883,0.19869721129034226,0.23140408080256306,0.2155354739473178,0.18084414699054133,0.26248842298287944,,False,True
cfd20_ds2_loose_qnone_ambas_violating,traditional_span_q,0.9113900525194669,0.9003753330285484,0.918999778319673,0.9354122597747736,0.9016818615271237,0.951224604348224,0.09528097379951954,0.08788079259585677,0.10328842772646414,0.8334935589309748,0.7983035469242129,0.8812013184201506,,True,True
cfd20_ds2_loose_qnone_ambas_violating,rf_shape,0.8918846020432659,0.8782841827231549,0.909295082425816,0.9365107831312653,0.9218761718087546,0.9457209778658735,0.1339114815904303,0.12663769469928154,0.13735692247885553,0.7035185541242068,0.6531220510691038,0.7655153657655046,46.0,False,True
cfd20_ds2_loose_qnone_ambas_violating,leaky_rf,0.9999958337872769,0.99998770866461,0.999999127589127,0.9999978691948486,0.9999928141432984,0.9999996023212582,0.00953884991743002,0.007771549572393875,0.01150370415766674,1.0,1.0,1.0,,True,True
cfd20_ds2_loose_qnone_ambas_violating,shuffled_label_rf,0.47321044735409795,0.451391514656617,0.4945442157025222,0.6513814237835708,0.5646150092984431,0.7071273523130288,0.2491642416207254,0.2478584702104079,0.25100227476883263,0.06498750240338397,0.05246396991622692,0.08177709686900277,46.0,False,True
cfd20_ds2_loose_qtight_ambexclude,q_template_only,0.8510454913577576,0.8081830020531282,0.888981451792262,0.9296063068551512,0.8583678780908583,0.9611708343066538,0.10911285172988937,0.07662425655801984,0.16549184603294734,0.6991970352069179,0.6181789669488158,0.7799908522190746,,False,True
cfd20_ds2_loose_qtight_ambexclude,traditional_span_q,0.9047063047731179,0.8802664767052856,0.9269814588377168,0.9679721549774709,0.9378771331278793,0.982209905836805,0.09520524248177124,0.07577038543558036,0.11941584889828702,0.7652872143298333,0.7112064485901696,0.8178634693413447,,True,True
cfd20_ds2_loose_qtight_ambexclude,rf_shape,0.9978256155765609,0.9969220734997667,0.9985953775038974,0.9992891257371539,0.998727438044266,0.9995714613394202,0.016219810752155773,0.014316387601001321,0.019572397653154563,0.9975293390982087,0.9948679927191096,0.9994484398782344,46.0,False,True
cfd20_ds2_loose_qtight_ambexclude,leaky_rf,0.9999984304832035,0.9999955031540834,1.0,0.9999995033508314,0.9999985380895065,1.0,0.0020256181153588773,0.0015901710324366487,0.002514382264038132,1.0,1.0,1.0,,True,True
cfd20_ds2_loose_qtight_ambexclude,shuffled_label_rf,0.4815384983153048,0.4379204936457706,0.5424695500365548,0.7467916223143839,0.6406558150255555,0.8181192209216624,0.2419875468007619,0.23866884437060917,0.24689070623978182,0.07473749227918468,0.05311053402426902,0.0965268331339085,46.0,False,True
cfd20_ds2_loose_qtight_ambas_violating,q_template_only,0.673874692709761,0.6498510416834484,0.6976450483126121,0.6926447754318585,0.6356765671508959,0.7311265284659183,0.20772827736884808,0.19886996017445724,0.22114515393785109,0.4039625756741882,0.35655047322840977,0.4523217468361496,,False,True
cfd20_ds2_loose_qtight_ambas_violating,traditional_span_q,0.810382505078653,0.7590721962514934,0.8449876352363085,0.7826471379647584,0.660253720134022,0.8552836436398504,0.13057524680777075,0.10675647415224053,0.17656885582496565,0.6623555310952118,0.5756676006600541,0.720895383727016,,True,True
cfd20_ds2_loose_qtight_ambas_violating,rf_shape,0.8839778180876209,0.8650471887025869,0.9061957138197492,0.8975095358243175,0.8735073419054192,0.9138471697430542,0.135609547890476,0.12379104234072345,0.1421194464776804,0.7195927352779307,0.6679976092435163,0.7857223168377244,46.0,False,True
cfd20_ds2_loose_qtight_ambas_violating,leaky_rf,0.9999878977238255,0.9999658526368005,0.9999972286759183,0.9999914437267606,0.9999706991984508,0.9999980458431873,0.010474898580942556,0.008332494710582873,0.012749985720690384,1.0,1.0,1.0,,True,True
cfd20_ds2_loose_qtight_ambas_violating,shuffled_label_rf,0.4965531103817951,0.46493320508662467,0.5295347310617957,0.5850020613964332,0.5081139724000945,0.645587843136039,0.2501198819868408,0.24826042091279193,0.2521696540897005,0.0976884975233902,0.07588949040218693,0.12176562433252168,46.0,False,True
cfd20_ds3_strict_qnone_ambexclude,q_template_only,0.7923688750862663,0.7655533891260652,0.8128429003523978,0.8436798512418336,0.7637135971823633,0.8745920869910082,0.18864659381700769,0.1777084424499587,0.20125626076243738,0.3433333333333333,0.27940578238671054,0.41401631080330287,,False,True
cfd20_ds3_strict_qnone_ambexclude,traditional_span_q,0.9608868184955142,0.9357743992632759,0.9692240989913733,0.9678223918913085,0.9391445195568598,0.9811062401033755,0.027529256844250265,0.021622256809518205,0.0374690404880876,0.9822222222222222,0.9749867192600518,0.9904150340310184,,True,True
cfd20_ds3_strict_qnone_ambexclude,rf_shape,0.9829572118702553,0.9760980836878932,0.9895265739384215,0.9872145302093589,0.9809019032357961,0.989976106724004,0.05206639844592732,0.04182652563932653,0.05851925039727836,0.96,0.9415334236363353,0.9783633205838732,46.0,False,True
cfd20_ds3_strict_qnone_ambexclude,leaky_rf,1.0,0.9999999999999999,1.0,1.0,0.9999999999999999,1.0,0.006940457185887159,0.005807969019104394,0.0081198768289505,1.0,1.0,1.0,,True,True
cfd20_ds3_strict_qnone_ambexclude,shuffled_label_rf,0.5601414768806072,0.5159444534433764,0.6021581526197483,0.64819156382569,0.4875632753968065,0.7506216229569864,0.24527009275645897,0.24124531253444,0.2524788872481621,0.06888888888888889,0.056296889859462504,0.08373196399723055,46.0,False,True
cfd20_ds3_strict_qnone_ambas_violating,q_template_only,0.749223020477339,0.7226977733979005,0.77204348753814,0.6024144522898184,0.5371206643163687,0.6312938262702457,0.1402795756115205,0.1174792881235526,0.16783164047056984,0.2193903048475762,0.1830766514398032,0.2725528100907235,,False,True
cfd20_ds3_strict_qnone_ambas_violating,traditional_span_q,0.979567281576603,0.9651120305256995,0.9865682348082364,0.9005162358283123,0.7888444093887381,0.9427866218551325,0.03716363518837003,0.0284700717673045,0.05403990183310673,0.9572713643178411,0.9309898380033165,0.9711418639152231,,True,True
cfd20_ds3_strict_qnone_ambas_violating,rf_shape,0.8780272131015238,0.8641110634341921,0.8979290873080253,0.7836322527445696,0.7562102239178348,0.8021551716871953,0.12092743899930251,0.10835100685897919,0.12843014204802214,0.7896051974012993,0.7551949884431385,0.8199738485206177,46.0,False,True
cfd20_ds3_strict_qnone_ambas_violating,leaky_rf,0.9999084308777288,0.9997632903494523,0.9999722693974674,0.9997131324665047,0.9990400263599581,0.9999050061774409,0.013395859910818774,0.012114769872720171,0.01522094457643892,1.0,1.0,1.0,,True,True
cfd20_ds3_strict_qnone_ambas_violating,shuffled_label_rf,0.471961030354388,0.40623679465894486,0.5432214799579101,0.24319585192643078,0.19414356747117895,0.28981024808912365,0.24017294195969466,0.23331423527899928,0.24780452185500038,0.05572213893053473,0.038289036617849895,0.0778869857338176,46.0,False,True
cfd20_ds3_strict_qtight_ambexclude,q_template_only,0.8660654020714535,0.8319102887259322,0.8922130600699338,0.7623658679457389,0.6119589493600149,0.8509474843030492,0.14765393251278844,0.12399521541856898,0.1689304444112513,0.697428139183056,0.629786308462779,0.7585092692144789,,False,True
cfd20_ds3_strict_qtight_ambexclude,traditional_span_q,0.9259319601225805,0.9042382269403332,0.9405381900442832,0.792242664990596,0.6235703955267563,0.8851186874916284,0.08766509890761238,0.07514577229297635,0.10434462202302905,0.8729198184568835,0.8472402220675128,0.893539903486513,,True,True
cfd20_ds3_strict_qtight_ambexclude,rf_shape,0.9811862368594592,0.970475865898643,0.9913254960333734,0.958248634830565,0.9422801816312161,0.9742742328466231,0.05269666849096234,0.036211732607910635,0.06372108352624684,0.9591527987897126,0.9311563277237637,0.9824969021631023,46.0,False,True
cfd20_ds3_strict_qtight_ambexclude,leaky_rf,1.0,0.9999999999999999,1.0,1.0,0.9999999999999999,1.0,0.00979622828904633,0.007468497299357571,0.011658397181055904,1.0,1.0,1.0,,True,True
cfd20_ds3_strict_qtight_ambexclude,shuffled_label_rf,0.4806509174133985,0.42188801363981365,0.5486010468989251,0.35197683582505596,0.20294604323340035,0.4961550520185159,0.2514273810573148,0.2394095907608715,0.26244328437510217,0.08018154311649017,0.04797123287671233,0.12137615096028968,46.0,False,True
cfd20_ds3_strict_qtight_ambas_violating,q_template_only,0.6186808974850371,0.5852453205056128,0.6720043523530898,0.1739467430039076,0.13483234045404793,0.22805971585746573,0.11169403006335535,0.08498682133532637,0.1448955165919783,0.2698351858949789,0.21846106274855287,0.3517955643783458,,False,True
cfd20_ds3_strict_qtight_ambas_violating,traditional_span_q,0.9760592033493528,0.9610691560197587,0.9832591000428621,0.7702053006996892,0.5699516491472688,0.8754680893893187,0.04526050662304359,0.03913201383328843,0.05658501142701129,0.9624377155998467,0.9399014356709,0.9742182681301955,,True,True
