run,group,event_index,eventno,stave,stave_idx,amplitude_adc,target_odd_neg_amp,peak_sample,tail_10_17_over_total,tail_12_17_over_total,early_0_5_over_total,exp_tail_log_slope,exp_tail_residual_max,exp_tail_positive_residual_sum,ar1_tail_residual_rms,event_selected_stave_multiplicity,late_tail_memory_threshold,afterpulse_residual_threshold,late_tail_memory_like,afterpulse_or_pileup
56,sample_i_analysis,36118,341944,B4,1,3217.5,3190.5,6,0.44292438,0.24431953,0.13399479,-0.1955394,0.15121695,0.37801492,0.08066198,1,0.3356955921910285,0.25581894695758817,0,0
56,sample_i_analysis,36146,341972,B4,1,2820.0,2818.5,14,0.9962903,0.98016995,0.0020234722,0.8779474,0.714708,1.8581808,0.19803874,2,0.3356955921910285,0.25581894695758817,0,1
56,sample_i_analysis,36146,341972,B6,2,3473.5,3478.5,14,0.99952984,0.9971498,0.00047013196,1.5436351,0.8273544,2.0279386,0.21261306,2,0.3356955921910285,0.25581894695758817,0,1
56,sample_i_analysis,36208,342034,B4,1,2288.0,1440.5,5,0.12562509,0.021827273,0.4214083,-1.584123,0.21738994,0.5486349,0.044648614,1,0.3356955921910285,0.25581894695758817,0,0
56,sample_i_analysis,36209,342035,B2,0,7374.5,7366.0,6,0.49297985,0.34817544,0.11293652,-0.04372059,0.05046125,0.12360218,0.040729277,1,0.3356955921910285,0.25581894695758817,1,0
56,sample_i_analysis,36213,342039,B6,2,3390.5,3391.5,17,0.9996173,0.9996173,0.0003827507,1.5491788,0.8229458,1.5801976,0.5094172,2,0.3356955921910285,0.25581894695758817,0,1
56,sample_i_analysis,36213,342039,B8,3,1573.5,1762.0,17,0.9939034,0.9939034,0.0053149913,1.5690457,0.12205314,0.17673512,0.25358477,2,0.3356955921910285,0.25581894695758817,0,1
56,sample_i_analysis,36266,342092,B2,0,6881.5,6881.5,6,0.5146036,0.3628129,0.07509667,-0.05001105,0.04988714,0.109616816,0.045517884,1,0.3356955921910285,0.25581894695758817,1,0
56,sample_i_analysis,36331,342157,B6,2,1545.5,1545.5,14,0.9938735,0.9160034,0.0038935011,0.95493287,0.8244443,2.5198374,0.20439844,2,0.3356955921910285,0.25581894695758817,0,1
56,sample_i_analysis,36331,342157,B8,3,2540.0,2542.0,13,0.9982687,0.9274931,0.0015927978,1.2101793,0.89171296,2.706563,0.20752166,2,0.3356955921910285,0.25581894695758817,0,1
56,sample_i_analysis,36356,342182,B2,0,3387.0,3366.0,5,0.33555555,0.15571429,0.24031746,-0.8589778,0.4056494,1.1308184,0.08772127,1,0.3356955921910285,0.25581894695758817,0,1
56,sample_i_analysis,36437,342263,B4,1,1304.0,1296.5,10,0.7526327,0.47830665,0.0074768323,-0.116450466,0.2450606,0.9493377,0.14171875,1,0.3356955921910285,0.25581894695758817,0,1
56,sample_i_analysis,36483,342309,B4,1,4247.5,4240.5,6,0.4974851,0.32520828,0.124222964,-0.11594345,0.13617314,0.41208422,0.062358726,1,0.3356955921910285,0.25581894695758817,0,0
56,sample_i_analysis,36495,342321,B4,1,3749.5,3750.0,17,0.9998812,0.9990496,0.000118800126,1.3070658,0.67307556,1.0536894,0.5578652,1,0.3356955921910285,0.25581894695758817,0,1
56,sample_i_analysis,36527,342353,B6,2,2277.0,3168.5,17,0.9407428,0.8907701,0.00081922446,0.25417316,0.80746853,0.96469814,0.18456127,1,0.3356955921910285,0.25581894695758817,0,1
56,sample_i_analysis,36530,342356,B2,0,4606.0,4606.0,7,0.56120044,0.37890014,0.03204382,-0.10462941,0.13286267,0.4464358,0.06410668,1,0.3356955921910285,0.25581894695758817,1,0
56,sample_i_analysis,36538,342364,B2,0,4766.0,4763.0,7,0.54083174,0.3642626,0.057320394,-0.10323704,0.12413273,0.40070534,0.056532525,1,0.3356955921910285,0.25581894695758817,1,0
56,sample_i_analysis,36564,342390,B2,0,9336.5,9331.5,6,0.4489796,0.31330058,0.14958479,-0.049943794,0.059329554,0.13023362,0.04485376,1,0.3356955921910285,0.25581894695758817,0,0
56,sample_i_analysis,36626,342452,B4,1,1933.5,2574.0,17,0.9951727,0.994987,0.00482733,1.299866,0.7193912,1.0124232,0.7722902,1,0.3356955921910285,0.25581894695758817,0,1
56,sample_i_analysis,36684,342510,B2,0,8109.0,8094.5,6,0.46401182,0.3223773,0.1606091,-0.0406075,0.052896265,0.17222148,0.05572952,1,0.3356955921910285,0.25581894695758817,0,0
56,sample_i_analysis,36706,342532,B2,0,6013.5,6013.5,6,0.5193061,0.3621399,0.095240906,-0.05746472,0.06873825,0.14806683,0.05205473,1,0.3356955921910285,0.25581894695758817,1,0
56,sample_i_analysis,36778,342604,B2,0,7443.5,7186.5,5,0.44822654,0.3174518,0.21101141,-0.045135655,0.070094384,0.12549902,0.044378165,1,0.3356955921910285,0.25581894695758817,0,0
56,sample_i_analysis,36799,342625,B2,0,8083.0,8050.0,6,0.46724042,0.3261587,0.15827872,-0.038664866,0.0513262,0.16798872,0.05423088,1,0.3356955921910285,0.25581894695758817,0,0
56,sample_i_analysis,36801,342627,B4,1,1247.0,440.0,4,0.0,0.0,0.6949449,-0.8617306,-0.24748534,0.0,0.14290795,2,0.3356955921910285,0.25581894695758817,0,1
56,sample_i_analysis,36801,342627,B6,2,2459.0,884.5,3,0.06088993,0.0,0.4619588,-1.5645819,0.2534868,0.37219986,0.09935494,2,0.3356955921910285,0.25581894695758817,0,1
56,sample_i_analysis,36837,342663,B4,1,3342.5,1554.0,4,0.29377973,0.13273284,0.33456832,-0.3993712,0.21207808,0.5891725,0.081877336,1,0.3356955921910285,0.25581894695758817,0,0
56,sample_i_analysis,36874,342700,B4,1,4767.5,4767.5,7,0.576474,0.4029782,0.026349505,-0.06668183,0.050940506,0.2088484,0.06282854,1,0.3356955921910285,0.25581894695758817,1,0
56,sample_i_analysis,36900,342726,B6,2,1358.5,370.5,4,0.0,0.0,0.7531609,-0.5260098,-0.36999094,0.0,0.1434491,1,0.3356955921910285,0.25581894695758817,0,0
56,sample_i_analysis,37020,342846,B2,0,8310.0,8852.0,7,0.48290834,0.33285093,0.19194238,-0.067756936,0.07578563,0.13883027,0.051366165,2,0.3356955921910285,0.25581894695758817,0,1
56,sample_i_analysis,37020,342846,B4,1,3055.0,1688.5,4,0.22868308,0.096557714,0.33933365,-0.8168711,0.13496721,0.6131418,0.07925359,2,0.3356955921910285,0.25581894695758817,0,1
56,sample_i_analysis,37051,342877,B4,1,3595.0,3592.0,11,0.97290516,0.74198157,0.0017368481,0.4558208,0.8140712,2.5703468,0.2129301,2,0.3356955921910285,0.25581894695758817,0,1
56,sample_i_analysis,37051,342877,B6,2,2807.0,2804.0,12,0.9906384,0.7917889,0.0014098805,0.39889014,0.7208738,2.566959,0.21522845,2,0.3356955921910285,0.25581894695758817,0,1
56,sample_i_analysis,37059,342885,B4,1,2090.5,2097.0,17,0.9980594,0.9949544,0.0014554628,1.1486499,0.29210576,0.575976,0.24060613,2,0.3356955921910285,0.25581894695758817,0,1
56,sample_i_analysis,37059,342885,B6,2,3157.5,3158.0,17,0.9978452,0.9964334,0.00052013673,1.165139,0.4094225,0.5684951,0.46696645,2,0.3356955921910285,0.25581894695758817,0,1
56,sample_i_analysis,37187,343013,B6,2,1735.5,1731.5,8,0.45290333,0.23645245,0.05581828,-0.27605623,0.14456005,0.46287316,0.061210092,1,0.3356955921910285,0.25581894695758817,0,0
56,sample_i_analysis,37196,343022,B6,2,4302.5,4308.0,17,0.9816714,0.97198224,0.0016148567,0.4085981,0.90092146,1.208717,0.94725347,1,0.3356955921910285,0.25581894695758817,0,1
56,sample_i_analysis,37224,343050,B4,1,4614.5,3927.5,5,0.43938404,0.2945361,0.23215291,-0.10846493,0.08217988,0.256725,0.042689376,1,0.3356955921910285,0.25581894695758817,0,0
56,sample_i_analysis,37399,343225,B4,1,3025.0,3020.0,16,0.97149235,0.92384934,0.0045746164,0.43223253,0.6187353,1.6120849,0.20784688,2,0.3356955921910285,0.25581894695758817,0,1
56,sample_i_analysis,37399,343225,B6,2,3482.5,3475.5,13,0.98314726,0.96624184,0.0054771435,0.57096547,0.73243964,1.6673284,0.21812265,2,0.3356955921910285,0.25581894695758817,0,1
56,sample_i_analysis,37428,343254,B6,2,1955.0,1948.0,7,0.3998322,0.2163485,0.09978323,-0.24002942,0.076269165,0.22590679,0.03531562,2,0.3356955921910285,0.25581894695758817,0,1
56,sample_i_analysis,37428,343254,B8,3,3743.0,3742.5,6,0.49386033,0.30060807,0.11113407,-0.15107737,0.20909229,0.5510191,0.093294404,2,0.3356955921910285,0.25581894695758817,0,1
56,sample_i_analysis,37436,343262,B2,0,9269.0,9243.0,6,0.43804258,0.30497712,0.16940403,-0.050757065,0.056749422,0.13259253,0.04581924,1,0.3356955921910285,0.25581894695758817,0,0
56,sample_i_analysis,37505,343331,B2,0,8617.5,8591.5,6,0.45490432,0.3163818,0.16566041,-0.040308855,0.050529648,0.1651509,0.05624194,1,0.3356955921910285,0.25581894695758817,0,0
56,sample_i_analysis,37537,343363,B8,3,2411.5,2404.0,8,0.4941238,0.28963175,0.050248105,-0.20896636,0.11528894,0.37873894,0.052608237,1,0.3356955921910285,0.25581894695758817,0,0
56,sample_i_analysis,37540,343366,B2,0,9119.5,9119.0,6,0.45560473,0.3157508,0.11269158,-0.06661213,0.07561924,0.11498238,0.04935672,1,0.3356955921910285,0.25581894695758817,0,0
56,sample_i_analysis,37616,343442,B2,0,7855.5,7855.5,7,0.51031005,0.3568904,0.0514414,-0.06272906,0.079174906,0.11809193,0.07869965,1,0.3356955921910285,0.25581894695758817,1,0
56,sample_i_analysis,37628,343454,B2,0,3426.5,3409.0,6,0.4182844,0.22261547,0.11861377,-0.22257048,0.13202526,0.3338723,0.07961207,1,0.3356955921910285,0.25581894695758817,0,0
56,sample_i_analysis,37715,343541,B4,1,2801.0,2805.5,12,0.98470414,0.77987045,0.0006532034,0.704212,0.8553989,3.176085,0.20651565,1,0.3356955921910285,0.25581894695758817,0,1
56,sample_i_analysis,37805,343631,B6,2,3998.5,4001.0,8,0.6281136,0.4305315,0.0033049576,-0.10612535,0.16550593,0.55381966,0.07727926,1,0.3356955921910285,0.25581894695758817,1,0
56,sample_i_analysis,37826,343652,B6,2,4545.5,2204.5,4,0.3210359,0.18937322,0.35857007,-0.26234344,0.15039682,0.4536004,0.04991643,1,0.3356955921910285,0.25581894695758817,0,0
56,sample_i_analysis,37853,343679,B2,0,8642.0,8621.5,6,0.4517168,0.3152694,0.1747642,-0.035116035,0.04927595,0.16958469,0.06057142,1,0.3356955921910285,0.25581894695758817,0,0
56,sample_i_analysis,37906,343732,B6,2,4392.0,4374.0,6,0.48540586,0.31502202,0.13910541,-0.123798504,0.13687097,0.39000067,0.05644043,1,0.3356955921910285,0.25581894695758817,0,0
56,sample_i_analysis,37983,343809,B2,0,8123.0,8013.0,5,0.4470579,0.31367818,0.1917266,-0.03904696,0.057388764,0.15615834,0.046587758,1,0.3356955921910285,0.25581894695758817,0,0
56,sample_i_analysis,38034,343860,B4,1,3246.0,2550.0,5,0.32117835,0.16164862,0.26277298,-0.25543943,0.13162546,0.20907925,0.07348423,2,0.3356955921910285,0.25581894695758817,0,1
56,sample_i_analysis,38034,343860,B6,2,4367.0,3904.5,5,0.42171907,0.25936514,0.22717015,-0.155069,0.13928127,0.3020206,0.060752936,2,0.3356955921910285,0.25581894695758817,0,1
56,sample_i_analysis,38074,343900,B2,0,8334.5,8307.5,6,0.463384,0.32269144,0.16098003,-0.036748305,0.051964268,0.17459333,0.05795656,1,0.3356955921910285,0.25581894695758817,0,0
56,sample_i_analysis,38083,343909,B2,0,8429.5,8403.0,6,0.4585599,0.31791103,0.1576801,-0.047854617,0.057746373,0.15944983,0.047651947,1,0.3356955921910285,0.25581894695758817,0,0
56,sample_i_analysis,38186,344012,B4,1,4129.0,4138.0,16,0.99877346,0.99877346,0.0012265638,1.6218641,0.7720489,1.5863764,0.2735723,1,0.3356955921910285,0.25581894695758817,0,1
56,sample_i_analysis,38241,344067,B4,1,5027.5,5014.0,6,0.50343424,0.34976813,0.13093884,-0.06737807,0.09317217,0.17954786,0.05116919,1,0.3356955921910285,0.25581894695758817,1,0
56,sample_i_analysis,38280,344106,B8,3,2324.5,2324.5,8,0.4721714,0.26246828,0.03558992,-0.24608521,0.12064992,0.37805375,0.05180622,1,0.3356955921910285,0.25581894695758817,0,0
56,sample_i_analysis,38293,344119,B2,0,3398.5,3398.5,7,0.44889647,0.24146457,0.076464385,-0.22642332,0.1422885,0.3991934,0.079596624,1,0.3356955921910285,0.25581894695758817,0,0
56,sample_i_analysis,38346,344172,B6,2,2570.5,2549.5,7,0.38277227,0.19748469,0.10153412,-0.28307506,0.096701,0.29247284,0.04067871,1,0.3356955921910285,0.25581894695758817,0,0
56,sample_i_analysis,38422,344248,B6,2,3075.5,3079.5,16,0.9985564,0.9985564,0.0014436424,1.6358011,0.74595326,1.6365902,0.2421678,1,0.3356955921910285,0.25581894695758817,0,1
56,sample_i_analysis,38453,344279,B4,1,2276.5,2272.5,7,0.40406525,0.2095575,0.084722385,-0.2868502,0.12689817,0.38198137,0.05050011,1,0.3356955921910285,0.25581894695758817,0,0
56,sample_i_analysis,38472,344298,B6,2,3153.5,3152.0,15,0.99631906,0.9961099,0.0018404651,1.147526,0.6687009,1.428209,0.21004388,1,0.3356955921910285,0.25581894695758817,0,1
56,sample_i_analysis,38489,344315,B4,1,2947.5,2934.5,9,0.44880202,0.24691047,0.07339218,-0.22985983,0.09970441,0.3637358,0.07324245,2,0.3356955921910285,0.25581894695758817,0,1
56,sample_i_analysis,38489,344315,B6,2,3319.5,3314.5,7,0.51019305,0.28443533,0.042102613,-0.19839905,0.20187853,0.53461623,0.08410311,2,0.3356955921910285,0.25581894695758817,0,1
56,sample_i_analysis,38585,344411,B2,0,4226.5,4208.5,6,0.47619432,0.28292918,0.124412574,-0.16496727,0.21386431,0.54707783,0.0919506,1,0.3356955921910285,0.25581894695758817,0,0
56,sample_i_analysis,38728,344554,B6,2,3685.0,3670.5,6,0.4731324,0.27670696,0.12852637,-0.16927716,0.1980511,0.51225287,0.090577506,1,0.3356955921910285,0.25581894695758817,0,0
56,sample_i_analysis,38758,344584,B6,2,6039.5,6036.5,6,0.5181037,0.3650181,0.07856205,-0.054737106,0.08518861,0.10440798,0.05209897,1,0.3356955921910285,0.25581894695758817,1,0
56,sample_i_analysis,38764,344590,B6,2,1211.5,810.0,0,0.0,0.0,1.0,0.0,-1.2955115,0.0,0.056847557,1,0.3356955921910285,0.25581894695758817,0,0
56,sample_i_analysis,38866,344692,B6,2,2874.0,2861.5,9,0.4883052,0.28063172,0.043989528,-0.20860878,0.09706779,0.34863526,0.060969416,1,0.3356955921910285,0.25581894695758817,0,0
56,sample_i_analysis,38870,344696,B4,1,1772.0,1719.5,7,0.33969346,0.16531123,0.15358149,-0.3000202,0.09547529,0.28043997,0.041313894,3,0.3356955921910285,0.25581894695758817,0,1
56,sample_i_analysis,38870,344696,B6,2,2035.5,2031.5,7,0.3762729,0.18557288,0.09577725,-0.291519,0.10167145,0.31279486,0.044899825,3,0.3356955921910285,0.25581894695758817,0,1
56,sample_i_analysis,38870,344696,B8,3,4913.0,4912.5,6,0.51820713,0.35962507,0.117829524,-0.06466266,0.08688177,0.268143,0.06338309,3,0.3356955921910285,0.25581894695758817,0,1
56,sample_i_analysis,38879,344705,B4,1,2502.5,2614.5,17,0.9876065,0.98692876,0.007552285,1.0139266,0.6656622,1.5209982,0.2963471,1,0.3356955921910285,0.25581894695758817,0,1
56,sample_i_analysis,38911,344737,B2,0,8066.5,7794.0,5,0.43792626,0.3100502,0.21487719,-0.042308394,0.053790312,0.13232262,0.04091664,1,0.3356955921910285,0.25581894695758817,0,0
56,sample_i_analysis,38951,344777,B4,1,3013.5,3017.5,12,0.73299813,0.4825105,0.000563478,-0.12240072,0.27317128,0.7557932,0.12704752,1,0.3356955921910285,0.25581894695758817,0,1
56,sample_i_analysis,39081,344907,B4,1,2821.0,2825.5,12,0.9987983,0.83736765,0.00040057226,0.85461473,0.90664566,3.0797553,0.21476655,2,0.3356955921910285,0.25581894695758817,0,1
56,sample_i_analysis,39081,344907,B6,2,1720.0,1719.5,14,0.99454904,0.9157667,0.0014398848,0.57258594,0.70395404,2.094838,0.1979599,2,0.3356955921910285,0.25581894695758817,0,1
56,sample_i_analysis,39095,344921,B4,1,2300.5,1427.0,5,0.11805973,0.016502973,0.41965657,-1.5894655,0.22310023,0.5329859,0.049438987,2,0.3356955921910285,0.25581894695758817,0,1
56,sample_i_analysis,39095,344921,B6,2,3523.0,2184.0,4,0.2632595,0.12439889,0.32802135,-0.34699976,0.07785038,0.22087589,0.07487394,2,0.3356955921910285,0.25581894695758817,0,1
56,sample_i_analysis,39112,344938,B2,0,4115.0,3493.0,5,0.4138879,0.24079825,0.21564934,-0.18427622,0.1805534,0.40498292,0.07823881,3,0.3356955921910285,0.25581894695758817,0,1
56,sample_i_analysis,39112,344938,B4,1,2972.5,2038.0,8,0.262451,0.12716897,0.30057064,-0.31458464,0.038418274,0.11618689,0.054925248,3,0.3356955921910285,0.25581894695758817,0,1
56,sample_i_analysis,39112,344938,B6,2,3567.0,3095.5,5,0.36232835,0.18760753,0.2342748,-0.22610275,0.16800648,0.26985478,0.082558885,3,0.3356955921910285,0.25581894695758817,0,1
56,sample_i_analysis,39167,344993,B2,0,5406.0,5406.0,6,0.5173573,0.35578886,0.10468018,-0.07411218,0.09153824,0.2341234,0.053414132,1,0.3356955921910285,0.25581894695758817,1,0
56,sample_i_analysis,39173,344999,B6,2,5218.5,5216.0,6,0.52459383,0.36062768,0.0893512,-0.07727466,0.096698105,0.26625085,0.0541418,1,0.3356955921910285,0.25581894695758817,1,0
56,sample_i_analysis,39210,345036,B2,0,7777.0,7762.0,6,0.47759378,0.3355661,0.13221532,-0.044010114,0.062351454,0.14247692,0.045103617,1,0.3356955921910285,0.25581894695758817,0,0
56,sample_i_analysis,39220,345046,B8,3,1098.0,471.0,0,0.0,0.0,1.0,0.0,-1.1876239,0.0,0.052156024,1,0.3356955921910285,0.25581894695758817,0,0
56,sample_i_analysis,39233,345059,B4,1,3703.0,3720.5,15,0.9881113,0.9881113,0.01188866,1.715223,0.82278085,1.8103191,0.2493651,1,0.3356955921910285,0.25581894695758817,0,1
56,sample_i_analysis,39270,345096,B6,2,3229.0,3229.0,10,0.50754064,0.28470537,0.04682557,-0.19454393,0.16588399,0.49126658,0.083264306,1,0.3356955921910285,0.25581894695758817,0,1
56,sample_i_analysis,39368,345194,B2,0,6283.5,6266.5,6,0.5124879,0.35708746,0.097828194,-0.057023257,0.06500655,0.14713794,0.05044343,1,0.3356955921910285,0.25581894695758817,1,0
56,sample_i_analysis,39395,345221,B2,0,4235.0,4229.5,6,0.5008295,0.30762643,0.09598608,-0.15349329,0.20263597,0.5667234,0.08536498,1,0.3356955921910285,0.25581894695758817,0,0
56,sample_i_analysis,39445,345271,B2,0,3943.0,3938.0,7,0.54970354,0.3383393,0.031119268,-0.16017301,0.2658766,0.61817443,0.095695525,1,0.3356955921910285,0.25581894695758817,0,1
56,sample_i_analysis,39504,345330,B6,2,3313.5,3315.0,8,0.59776425,0.36571842,0.0049986364,-0.16560672,0.2175805,0.5983349,0.08378515,1,0.3356955921910285,0.25581894695758817,1,0
56,sample_i_analysis,39533,345359,B6,2,2591.5,2601.5,10,0.7753001,0.4826609,0.0017353579,-0.11399389,0.24650183,0.9713096,0.16899396,1,0.3356955921910285,0.25581894695758817,0,1
56,sample_i_analysis,39588,345414,B2,0,8459.0,8387.5,5,0.4466436,0.31049904,0.18846601,-0.038746435,0.051641364,0.17557588,0.056478046,1,0.3356955921910285,0.25581894695758817,0,0
56,sample_i_analysis,39620,345446,B2,0,5745.0,5742.5,6,0.5233029,0.36559033,0.089023046,-0.06239273,0.061312594,0.12278421,0.046198215,1,0.3356955921910285,0.25581894695758817,1,0
56,sample_i_analysis,39800,345626,B4,1,2908.5,2908.5,11,0.6860372,0.43188316,0.00022333393,-0.14884333,0.2039923,0.6448256,0.0979903,2,0.3356955921910285,0.25581894695758817,0,1
56,sample_i_analysis,39800,345626,B6,2,3216.5,3218.0,9,0.72116613,0.47620204,0.00058710395,-0.1289965,0.26080602,0.69711435,0.1143183,2,0.3356955921910285,0.25581894695758817,0,1
56,sample_i_analysis,39880,345706,B2,0,7113.0,7080.0,6,0.4830095,0.33906716,0.14877024,-0.038243543,0.050927397,0.1488766,0.05156302,1,0.3356955921910285,0.25581894695758817,1,0
56,sample_i_analysis,39883,345709,B2,0,7553.0,7553.0,6,0.4929096,0.3466511,0.08615088,-0.05475505,0.08327034,0.119811326,0.051743954,1,0.3356955921910285,0.25581894695758817,1,0
56,sample_i_analysis,39888,345714,B2,0,6508.5,6505.0,6,0.50531334,0.35286808,0.11155208,-0.051782463,0.078380495,0.14345643,0.053070825,1,0.3356955921910285,0.25581894695758817,1,0
56,sample_i_analysis,39998,345824,B6,2,1401.0,1395.5,8,0.4020052,0.20389473,0.092355154,-0.28518376,0.09762561,0.31431982,0.05212699,1,0.3356955921910285,0.25581894695758817,0,0
56,sample_i_analysis,40006,345832,B4,1,4856.0,4856.0,10,0.83757085,0.5791077,0.00025624235,0.018836822,0.34481987,0.69391036,0.22660485,1,0.3356955921910285,0.25581894695758817,0,1
56,sample_i_analysis,40011,345837,B4,1,5498.0,5513.0,17,0.9976216,0.9976216,0.002378414,1.5015907,0.85138494,1.7472584,0.7094737,1,0.3356955921910285,0.25581894695758817,0,1
56,sample_i_analysis,40076,345902,B6,2,3041.5,3041.5,16,0.9972886,0.9967743,0.0005609836,1.2450958,0.7349588,1.4748967,0.21574248,2,0.3356955921910285,0.25581894695758817,0,1
56,sample_i_analysis,40076,345902,B8,3,4604.5,4611.5,15,0.99956316,0.99956316,0.0004368311,1.7065102,0.83618015,1.5877782,0.2392486,2,0.3356955921910285,0.25581894695758817,0,1
56,sample_i_analysis,40092,345918,B8,3,6259.0,6264.0,7,0.56198907,0.39719713,0.012252341,-0.061081182,0.06984806,0.07236865,0.056001004,1,0.3356955921910285,0.25581894695758817,1,0
56,sample_i_analysis,40128,345954,B4,1,3465.5,3465.5,14,0.9995401,0.9934753,0.00045988907,1.5241371,0.8548361,2.0741541,0.21460216,1,0.3356955921910285,0.25581894695758817,0,1
56,sample_i_analysis,40131,345957,B2,0,8844.5,8834.5,6,0.464175,0.3232355,0.10509088,-0.06265779,0.07574517,0.11697489,0.049173553,1,0.3356955921910285,0.25581894695758817,0,0
56,sample_i_analysis,40195,346021,B2,0,8433.5,8416.0,6,0.4652759,0.3252408,0.13571733,-0.04899549,0.058837824,0.13411045,0.044772148,1,0.3356955921910285,0.25581894695758817,0,0
56,sample_i_analysis,40205,346031,B4,1,1457.0,1453.5,12,0.94494015,0.69600487,0.0027377815,0.18321368,0.5676208,2.1138842,0.20204319,3,0.3356955921910285,0.25581894695758817,0,1
56,sample_i_analysis,40205,346031,B6,2,1584.0,1582.5,12,0.9892197,0.7768994,0.0016427105,0.70850104,0.87022305,3.154025,0.21093172,3,0.3356955921910285,0.25581894695758817,0,1
56,sample_i_analysis,40205,346031,B8,3,3378.0,3381.0,11,0.9833,0.75787026,4.0831328e-05,0.71365136,0.9205675,3.1419425,0.2248266,3,0.3356955921910285,0.25581894695758817,0,1
56,sample_i_analysis,40239,346065,B6,2,4304.0,4306.0,17,0.9993585,0.9993585,0.0006415191,1.3803036,0.87931144,1.651036,1.3605076,1,0.3356955921910285,0.25581894695758817,0,1
56,sample_i_analysis,40285,346111,B6,2,3846.5,3846.5,7,0.5468989,0.35019174,0.039762408,-0.13900925,0.20230787,0.579996,0.08288822,1,0.3356955921910285,0.25581894695758817,1,0
56,sample_i_analysis,40299,346125,B2,0,5683.5,5470.0,5,0.46313414,0.31648797,0.19198662,-0.087345526,0.07307623,0.21652526,0.041795004,1,0.3356955921910285,0.25581894695758817,0,0
56,sample_i_analysis,40305,346131,B4,1,2039.0,2039.0,7,0.39123204,0.1981107,0.10218201,-0.29908496,0.1303059,0.3990981,0.051193684,1,0.3356955921910285,0.25581894695758817,0,0
56,sample_i_analysis,40338,346164,B4,1,2517.0,2157.0,6,0.27091867,0.12713443,0.26538646,-0.29962453,0.08321438,0.20232654,0.03406461,2,0.3356955921910285,0.25581894695758817,0,1
56,sample_i_analysis,40338,346164,B6,2,1298.0,1266.5,7,0.32726493,0.16352537,0.15913472,-0.2848723,0.06554607,0.1902406,0.036198102,2,0.3356955921910285,0.25581894695758817,0,1
56,sample_i_analysis,40353,346179,B4,1,4368.0,2748.5,4,0.38832575,0.24676128,0.28599682,-0.15691456,0.11961168,0.30473602,0.05019991,1,0.3356955921910285,0.25581894695758817,0,0
56,sample_i_analysis,40446,346272,B4,1,2757.5,2760.0,10,0.80168605,0.530317,0.00024942012,-0.07256573,0.2650567,0.97116005,0.17874467,2,0.3356955921910285,0.25581894695758817,0,1
56,sample_i_analysis,40446,346272,B6,2,3310.5,3324.5,10,0.86690676,0.6011343,0.0007037589,0.010064474,0.34945711,1.3853068,0.2236678,2,0.3356955921910285,0.25581894695758817,0,1
56,sample_i_analysis,40470,346296,B2,0,9472.0,9419.0,6,0.43393978,0.30360034,0.16956636,-0.04950868,0.0569259,0.12137378,0.045769647,1,0.3356955921910285,0.25581894695758817,0,0
56,sample_i_analysis,40508,346334,B2,0,7221.5,7221.5,6,0.49325258,0.3448624,0.1203379,-0.04704545,0.0703166,0.13374378,0.05053246,1,0.3356955921910285,0.25581894695758817,1,0
56,sample_i_analysis,40523,346349,B4,1,3511.0,3516.0,8,0.6355789,0.42763054,0.0034530165,-0.120846055,0.22127609,0.6563605,0.08697641,1,0.3356955921910285,0.25581894695758817,1,0
56,sample_i_analysis,40524,346350,B6,2,3882.5,3864.5,6,0.46622318,0.2688017,0.12480499,-0.17342606,0.20060696,0.48606288,0.08769567,1,0.3356955921910285,0.25581894695758817,0,0
56,sample_i_analysis,40560,346386,B8,3,1007.5,1014.0,12,0.9842344,0.7693609,0.0033838346,0.6999427,0.85971296,3.2282019,0.2136687,1,0.3356955921910285,0.25581894695758817,0,1
56,sample_i_analysis,40569,346395,B4,1,2527.0,2514.0,16,0.99231637,0.99231637,0.006779661,1.7134831,0.7254544,1.3567585,0.19533198,2,0.3356955921910285,0.25581894695758817,0,1
56,sample_i_analysis,40569,346395,B6,2,3456.0,3456.0,16,0.9983476,0.9983476,0.0010098228,1.4985577,0.72037405,1.2658585,0.23272312,2,0.3356955921910285,0.25581894695758817,0,1
56,sample_i_analysis,40627,346453,B6,2,4213.5,4199.0,6,0.54090255,0.35924625,0.052118216,-0.11454294,0.13576497,0.47086918,0.06628973,1,0.3356955921910285,0.25581894695758817,1,0
56,sample_i_analysis,40645,346471,B4,1,1326.0,624.5,4,0.014299873,0.0,0.56633157,-1.2942857,0.0710701,0.0710701,0.13117465,3,0.3356955921910285,0.25581894695758817,0,1
56,sample_i_analysis,40645,346471,B6,2,1462.0,700.0,4,0.026655307,0.0,0.53943527,-1.3312937,0.14359826,0.14359826,0.10540578,3,0.3356955921910285,0.25581894695758817,0,1
56,sample_i_analysis,40645,346471,B8,3,2450.5,1099.0,7,0.11661939,0.02121384,0.4205899,-1.5966595,0.21399039,0.54869044,0.051575165,3,0.3356955921910285,0.25581894695758817,0,1
56,sample_i_analysis,40656,346482,B4,1,3806.0,3797.0,6,0.5134981,0.3256052,0.100560404,-0.13115385,0.17889538,0.5504423,0.09281889,1,0.3356955921910285,0.25581894695758817,0,0
56,sample_i_analysis,40712,346538,B2,0,9086.0,8921.0,5,0.43072867,0.29771626,0.20709762,-0.041013505,0.052059487,0.17210796,0.059435636,1,0.3356955921910285,0.25581894695758817,0,0
