feature,coefficient,method,base_method,drift_order,train_pulses,heldout_pulses,heldout_run
B6_log_amp2,16.144940656884913,s02h_binned_current_drift0,s02b_template,0,10350,1110,63
B6_inv_amp,-2.0920810909023118,s02h_binned_current_drift0,s02b_template,0,10350,1110,63
B6_peak_sample,-0.670121664049245,s02h_binned_current_drift0,s02b_template,0,10350,1110,63
B6_area_over_amp,-0.7233035158341881,s02h_binned_current_drift0,s02b_template,0,10350,1110,63
B6_template_sse,0.2727127436070503,s02h_binned_current_drift0,s02b_template,0,10350,1110,63
B8_intercept,30.43790541041488,s02h_binned_current_drift0,s02b_template,0,10350,1110,63
B8_log_amp,-61.69965232690707,s02h_binned_current_drift0,s02b_template,0,10350,1110,63
B8_log_amp2,15.450161301566201,s02h_binned_current_drift0,s02b_template,0,10350,1110,63
B8_inv_amp,-2.7038681054992746,s02h_binned_current_drift0,s02b_template,0,10350,1110,63
B8_peak_sample,-0.5126098991265557,s02h_binned_current_drift0,s02b_template,0,10350,1110,63
B8_area_over_amp,-1.2563332798087152,s02h_binned_current_drift0,s02b_template,0,10350,1110,63
B8_template_sse,0.1360656432259741,s02h_binned_current_drift0,s02b_template,0,10350,1110,63
intercept,0.0,s02h_binned_current_drift1,s02b_template,1,10350,1110,63
B4_intercept,-57.29816492653366,s02h_binned_current_drift1,s02b_template,1,10350,1110,63
B4_log_amp,77.02862211217936,s02h_binned_current_drift1,s02b_template,1,10350,1110,63
B4_log_amp2,-43.16879253381849,s02h_binned_current_drift1,s02b_template,1,10350,1110,63
B4_inv_amp,-3.892769333134664,s02h_binned_current_drift1,s02b_template,1,10350,1110,63
B4_peak_sample,0.5190299155070537,s02h_binned_current_drift1,s02b_template,1,10350,1110,63
B4_area_over_amp,2.9503279058263066,s02h_binned_current_drift1,s02b_template,1,10350,1110,63
B4_template_sse,0.663003676263991,s02h_binned_current_drift1,s02b_template,1,10350,1110,63
B6_intercept,27.7970032019334,s02h_binned_current_drift1,s02b_template,1,10350,1110,63
B6_log_amp,-60.47655758803505,s02h_binned_current_drift1,s02b_template,1,10350,1110,63
B6_log_amp2,16.270516738780945,s02h_binned_current_drift1,s02b_template,1,10350,1110,63
B6_inv_amp,-2.122064979726945,s02h_binned_current_drift1,s02b_template,1,10350,1110,63
B6_peak_sample,-0.6757524425153926,s02h_binned_current_drift1,s02b_template,1,10350,1110,63
B6_area_over_amp,-0.721812788203553,s02h_binned_current_drift1,s02b_template,1,10350,1110,63
B6_template_sse,0.2716540165472018,s02h_binned_current_drift1,s02b_template,1,10350,1110,63
B8_intercept,29.501160463202055,s02h_binned_current_drift1,s02b_template,1,10350,1110,63
B8_log_amp,-60.90626360835701,s02h_binned_current_drift1,s02b_template,1,10350,1110,63
B8_log_amp2,15.260636243401631,s02h_binned_current_drift1,s02b_template,1,10350,1110,63
B8_inv_amp,-2.672346689747859,s02h_binned_current_drift1,s02b_template,1,10350,1110,63
B8_peak_sample,-0.5256057218983176,s02h_binned_current_drift1,s02b_template,1,10350,1110,63
B8_area_over_amp,-1.258845466102457,s02h_binned_current_drift1,s02b_template,1,10350,1110,63
B8_template_sse,0.1375207662024072,s02h_binned_current_drift1,s02b_template,1,10350,1110,63
B4_current_nA_z_p1,0.0,s02h_binned_current_drift1,s02b_template,1,10350,1110,63
B4_trigger_entry_density_z_p1,0.01910517080023251,s02h_binned_current_drift1,s02b_template,1,10350,1110,63
B4_entries_per_eventno_z_p1,0.019105168011086925,s02h_binned_current_drift1,s02b_template,1,10350,1110,63
B4_selected_multiplicity_per_event_z_p1,0.008700045320202873,s02h_binned_current_drift1,s02b_template,1,10350,1110,63
B4_downstream_allhit_fraction_z_p1,0.06025969471429859,s02h_binned_current_drift1,s02b_template,1,10350,1110,63
B6_current_nA_z_p1,0.0,s02h_binned_current_drift1,s02b_template,1,10350,1110,63
B6_trigger_entry_density_z_p1,-0.0029538853419349607,s02h_binned_current_drift1,s02b_template,1,10350,1110,63
B6_entries_per_eventno_z_p1,-0.0029538853854262103,s02h_binned_current_drift1,s02b_template,1,10350,1110,63
B6_selected_multiplicity_per_event_z_p1,-0.04089941262115564,s02h_binned_current_drift1,s02b_template,1,10350,1110,63
B6_downstream_allhit_fraction_z_p1,0.006373495446873554,s02h_binned_current_drift1,s02b_template,1,10350,1110,63
B8_current_nA_z_p1,0.0,s02h_binned_current_drift1,s02b_template,1,10350,1110,63
B8_trigger_entry_density_z_p1,0.025299579866342303,s02h_binned_current_drift1,s02b_template,1,10350,1110,63
B8_entries_per_eventno_z_p1,0.025299579999992702,s02h_binned_current_drift1,s02b_template,1,10350,1110,63
B8_selected_multiplicity_per_event_z_p1,0.07790298214211903,s02h_binned_current_drift1,s02b_template,1,10350,1110,63
B8_downstream_allhit_fraction_z_p1,-0.16495777474236917,s02h_binned_current_drift1,s02b_template,1,10350,1110,63
intercept,0.0,s02h_binned_current_drift2,s02b_template,2,10350,1110,63
B4_intercept,-38.22204173104615,s02h_binned_current_drift2,s02b_template,2,10350,1110,63
B4_log_amp,85.39702282748135,s02h_binned_current_drift2,s02b_template,2,10350,1110,63
B4_log_amp2,-46.47499730056396,s02h_binned_current_drift2,s02b_template,2,10350,1110,63
B4_inv_amp,-3.7704603263405905,s02h_binned_current_drift2,s02b_template,2,10350,1110,63
B4_peak_sample,0.47821011547244235,s02h_binned_current_drift2,s02b_template,2,10350,1110,63
B4_area_over_amp,2.8146980275096856,s02h_binned_current_drift2,s02b_template,2,10350,1110,63
B4_template_sse,0.6258468086377943,s02h_binned_current_drift2,s02b_template,2,10350,1110,63
B6_intercept,18.83402937556774,s02h_binned_current_drift2,s02b_template,2,10350,1110,63
B6_log_amp,-64.18790913244044,s02h_binned_current_drift2,s02b_template,2,10350,1110,63
B6_log_amp2,17.92460163162526,s02h_binned_current_drift2,s02b_template,2,10350,1110,63
B6_inv_amp,-2.1696092719179694,s02h_binned_current_drift2,s02b_template,2,10350,1110,63
B6_peak_sample,-0.6661158208925366,s02h_binned_current_drift2,s02b_template,2,10350,1110,63
B6_area_over_amp,-0.7217310048407777,s02h_binned_current_drift2,s02b_template,2,10350,1110,63
B6_template_sse,0.27191415202017244,s02h_binned_current_drift2,s02b_template,2,10350,1110,63
B8_intercept,19.388010918402895,s02h_binned_current_drift2,s02b_template,2,10350,1110,63
B8_log_amp,-62.09042159598751,s02h_binned_current_drift2,s02b_template,2,10350,1110,63
B8_log_amp2,15.76356790710624,s02h_binned_current_drift2,s02b_template,2,10350,1110,63
B8_inv_amp,-2.6923495712296845,s02h_binned_current_drift2,s02b_template,2,10350,1110,63
B8_peak_sample,-0.5173880622338064,s02h_binned_current_drift2,s02b_template,2,10350,1110,63
B8_area_over_amp,-1.2536084406876882,s02h_binned_current_drift2,s02b_template,2,10350,1110,63
B8_template_sse,0.13932899716459654,s02h_binned_current_drift2,s02b_template,2,10350,1110,63
B4_current_nA_z_p1,0.0,s02h_binned_current_drift2,s02b_template,2,10350,1110,63
B4_trigger_entry_density_z_p1,-14.465320319626956,s02h_binned_current_drift2,s02b_template,2,10350,1110,63
B4_entries_per_eventno_z_p1,-14.465320308388334,s02h_binned_current_drift2,s02b_template,2,10350,1110,63
B4_selected_multiplicity_per_event_z_p1,-3.913456551566283,s02h_binned_current_drift2,s02b_template,2,10350,1110,63
B4_downstream_allhit_fraction_z_p1,11.84700985343348,s02h_binned_current_drift2,s02b_template,2,10350,1110,63
B6_current_nA_z_p1,0.0,s02h_binned_current_drift2,s02b_template,2,10350,1110,63
B6_trigger_entry_density_z_p1,7.260996435200763,s02h_binned_current_drift2,s02b_template,2,10350,1110,63
B6_entries_per_eventno_z_p1,7.260996440461417,s02h_binned_current_drift2,s02b_template,2,10350,1110,63
B6_selected_multiplicity_per_event_z_p1,1.863653675776106,s02h_binned_current_drift2,s02b_template,2,10350,1110,63
B6_downstream_allhit_fraction_z_p1,-5.5619540431736585,s02h_binned_current_drift2,s02b_template,2,10350,1110,63
B8_current_nA_z_p1,0.0,s02h_binned_current_drift2,s02b_template,2,10350,1110,63
B8_trigger_entry_density_z_p1,7.274213308047007,s02h_binned_current_drift2,s02b_template,2,10350,1110,63
B8_entries_per_eventno_z_p1,7.274213332766545,s02h_binned_current_drift2,s02b_template,2,10350,1110,63
B8_selected_multiplicity_per_event_z_p1,2.078193078926078,s02h_binned_current_drift2,s02b_template,2,10350,1110,63
B8_downstream_allhit_fraction_z_p1,-6.208401755373957,s02h_binned_current_drift2,s02b_template,2,10350,1110,63
B4_current_nA_z_p2,0.0,s02h_binned_current_drift2,s02b_template,2,10350,1110,63
B4_trigger_entry_density_z_p2,-7.450248077721832,s02h_binned_current_drift2,s02b_template,2,10350,1110,63
B4_entries_per_eventno_z_p2,-7.450248097084251,s02h_binned_current_drift2,s02b_template,2,10350,1110,63
B4_selected_multiplicity_per_event_z_p2,7.100979304651703,s02h_binned_current_drift2,s02b_template,2,10350,1110,63
B4_downstream_allhit_fraction_z_p2,-12.531500600397179,s02h_binned_current_drift2,s02b_template,2,10350,1110,63
B6_current_nA_z_p2,0.0,s02h_binned_current_drift2,s02b_template,2,10350,1110,63
B6_trigger_entry_density_z_p2,3.8534600501691574,s02h_binned_current_drift2,s02b_template,2,10350,1110,63
B6_entries_per_eventno_z_p2,3.8534600381548776,s02h_binned_current_drift2,s02b_template,2,10350,1110,63
B6_selected_multiplicity_per_event_z_p2,-3.3582535843721937,s02h_binned_current_drift2,s02b_template,2,10350,1110,63
B6_downstream_allhit_fraction_z_p2,6.014637371727101,s02h_binned_current_drift2,s02b_template,2,10350,1110,63
B8_current_nA_z_p2,0.0,s02h_binned_current_drift2,s02b_template,2,10350,1110,63
B8_trigger_entry_density_z_p2,3.6789508617385023,s02h_binned_current_drift2,s02b_template,2,10350,1110,63
B8_entries_per_eventno_z_p2,3.678950855084653,s02h_binned_current_drift2,s02b_template,2,10350,1110,63
B8_selected_multiplicity_per_event_z_p2,-3.62445854105615,s02h_binned_current_drift2,s02b_template,2,10350,1110,63
B8_downstream_allhit_fraction_z_p2,6.389508046790084,s02h_binned_current_drift2,s02b_template,2,10350,1110,63
intercept,0.0,s02h_binned_current_drift0,s02b_template,0,11262,198,65
B4_intercept,-87.88820498077908,s02h_binned_current_drift0,s02b_template,0,11262,198,65
B4_log_amp,159.84133435441868,s02h_binned_current_drift0,s02b_template,0,11262,198,65
B4_log_amp2,-83.79529669827325,s02h_binned_current_drift0,s02b_template,0,11262,198,65
B4_inv_amp,-4.263450789737855,s02h_binned_current_drift0,s02b_template,0,11262,198,65
B4_peak_sample,0.4609579692925436,s02h_binned_current_drift0,s02b_template,0,11262,198,65
B4_area_over_amp,3.246257316254131,s02h_binned_current_drift0,s02b_template,0,11262,198,65
B4_template_sse,0.792042629794743,s02h_binned_current_drift0,s02b_template,0,11262,198,65
B6_intercept,42.76682206290986,s02h_binned_current_drift0,s02b_template,0,11262,198,65
B6_log_amp,-68.66941668468428,s02h_binned_current_drift0,s02b_template,0,11262,198,65
B6_log_amp2,21.022220334136545,s02h_binned_current_drift0,s02b_template,0,11262,198,65
B6_inv_amp,-1.787742268140399,s02h_binned_current_drift0,s02b_template,0,11262,198,65
B6_peak_sample,-0.7495857132097893,s02h_binned_current_drift0,s02b_template,0,11262,198,65
B6_area_over_amp,-0.7315536114238853,s02h_binned_current_drift0,s02b_template,0,11262,198,65
B6_template_sse,0.28179206388699823,s02h_binned_current_drift0,s02b_template,0,11262,198,65
B8_intercept,45.12138463577629,s02h_binned_current_drift0,s02b_template,0,11262,198,65
B8_log_amp,-64.83124767580578,s02h_binned_current_drift0,s02b_template,0,11262,198,65
B8_log_amp2,15.845874940398703,s02h_binned_current_drift0,s02b_template,0,11262,198,65
B8_inv_amp,-2.921930431406828,s02h_binned_current_drift0,s02b_template,0,11262,198,65
B8_peak_sample,-0.6779812656717389,s02h_binned_current_drift0,s02b_template,0,11262,198,65
B8_area_over_amp,-1.4403037825859277,s02h_binned_current_drift0,s02b_template,0,11262,198,65
B8_template_sse,0.20908632303577485,s02h_binned_current_drift0,s02b_template,0,11262,198,65
intercept,0.0,s02h_binned_current_drift1,s02b_template,1,11262,198,65
B4_intercept,-88.00845845683817,s02h_binned_current_drift1,s02b_template,1,11262,198,65
B4_log_amp,159.74182619384422,s02h_binned_current_drift1,s02b_template,1,11262,198,65
B4_log_amp2,-83.19198435690461,s02h_binned_current_drift1,s02b_template,1,11262,198,65
B4_inv_amp,-4.217561785382025,s02h_binned_current_drift1,s02b_template,1,11262,198,65
B4_peak_sample,0.4574038093239342,s02h_binned_current_drift1,s02b_template,1,11262,198,65
B4_area_over_amp,3.1215605568787645,s02h_binned_current_drift1,s02b_template,1,11262,198,65
B4_template_sse,0.7594295982533297,s02h_binned_current_drift1,s02b_template,1,11262,198,65
B6_intercept,43.37414627409716,s02h_binned_current_drift1,s02b_template,1,11262,198,65
B6_log_amp,-68.76215334402372,s02h_binned_current_drift1,s02b_template,1,11262,198,65
B6_log_amp2,20.89257238317861,s02h_binned_current_drift1,s02b_template,1,11262,198,65
B6_inv_amp,-1.8234651264467834,s02h_binned_current_drift1,s02b_template,1,11262,198,65
B6_peak_sample,-0.7487677425446623,s02h_binned_current_drift1,s02b_template,1,11262,198,65
B6_area_over_amp,-0.7343837891065622,s02h_binned_current_drift1,s02b_template,1,11262,198,65
B6_template_sse,0.2810599574037777,s02h_binned_current_drift1,s02b_template,1,11262,198,65
B8_intercept,44.634313939278265,s02h_binned_current_drift1,s02b_template,1,11262,198,65
B8_log_amp,-63.527767003059,s02h_binned_current_drift1,s02b_template,1,11262,198,65
B8_log_amp2,15.371063782182123,s02h_binned_current_drift1,s02b_template,1,11262,198,65
B8_inv_amp,-2.8896712200075445,s02h_binned_current_drift1,s02b_template,1,11262,198,65
B8_peak_sample,-0.6846524353258223,s02h_binned_current_drift1,s02b_template,1,11262,198,65
B8_area_over_amp,-1.4294766559168262,s02h_binned_current_drift1,s02b_template,1,11262,198,65
B8_template_sse,0.21238456454879273,s02h_binned_current_drift1,s02b_template,1,11262,198,65
B4_current_nA_z_p1,0.0,s02h_binned_current_drift1,s02b_template,1,11262,198,65
B4_trigger_entry_density_z_p1,0.00012889015784583736,s02h_binned_current_drift1,s02b_template,1,11262,198,65
B4_entries_per_eventno_z_p1,0.00012888754140461694,s02h_binned_current_drift1,s02b_template,1,11262,198,65
B4_selected_multiplicity_per_event_z_p1,0.12183810125346631,s02h_binned_current_drift1,s02b_template,1,11262,198,65
B4_downstream_allhit_fraction_z_p1,0.0718577721106987,s02h_binned_current_drift1,s02b_template,1,11262,198,65
B6_current_nA_z_p1,0.0,s02h_binned_current_drift1,s02b_template,1,11262,198,65
B6_trigger_entry_density_z_p1,0.016557812397202682,s02h_binned_current_drift1,s02b_template,1,11262,198,65
B6_entries_per_eventno_z_p1,0.01655781241142433,s02h_binned_current_drift1,s02b_template,1,11262,198,65
B6_selected_multiplicity_per_event_z_p1,-0.06825030654040529,s02h_binned_current_drift1,s02b_template,1,11262,198,65
B6_downstream_allhit_fraction_z_p1,-0.03975617039629313,s02h_binned_current_drift1,s02b_template,1,11262,198,65
B8_current_nA_z_p1,0.0,s02h_binned_current_drift1,s02b_template,1,11262,198,65
B8_trigger_entry_density_z_p1,0.022351123338418797,s02h_binned_current_drift1,s02b_template,1,11262,198,65
B8_entries_per_eventno_z_p1,0.022351123146976532,s02h_binned_current_drift1,s02b_template,1,11262,198,65
B8_selected_multiplicity_per_event_z_p1,-0.006146935236207463,s02h_binned_current_drift1,s02b_template,1,11262,198,65
B8_downstream_allhit_fraction_z_p1,-0.11509915378983662,s02h_binned_current_drift1,s02b_template,1,11262,198,65
intercept,0.0,s02h_binned_current_drift2,s02b_template,2,11262,198,65
B4_intercept,-45.14549582475061,s02h_binned_current_drift2,s02b_template,2,11262,198,65
B4_log_amp,175.16141275720304,s02h_binned_current_drift2,s02b_template,2,11262,198,65
B4_log_amp2,-90.05581304477113,s02h_binned_current_drift2,s02b_template,2,11262,198,65
B4_inv_amp,-3.9777073850181215,s02h_binned_current_drift2,s02b_template,2,11262,198,65
B4_peak_sample,0.4548107713352423,s02h_binned_current_drift2,s02b_template,2,11262,198,65
B4_area_over_amp,3.100805403028233,s02h_binned_current_drift2,s02b_template,2,11262,198,65
B4_template_sse,0.749731027916105,s02h_binned_current_drift2,s02b_template,2,11262,198,65
B6_intercept,22.566583040536095,s02h_binned_current_drift2,s02b_template,2,11262,198,65
B6_log_amp,-77.29815063875773,s02h_binned_current_drift2,s02b_template,2,11262,198,65
B6_log_amp2,24.74575267395867,s02h_binned_current_drift2,s02b_template,2,11262,198,65
B6_inv_amp,-1.9405981965065016,s02h_binned_current_drift2,s02b_template,2,11262,198,65
B6_peak_sample,-0.7481589997666362,s02h_binned_current_drift2,s02b_template,2,11262,198,65
B6_area_over_amp,-0.7262508568294869,s02h_binned_current_drift2,s02b_template,2,11262,198,65
B6_template_sse,0.28278030452577646,s02h_binned_current_drift2,s02b_template,2,11262,198,65
B8_intercept,22.578914260338635,s02h_binned_current_drift2,s02b_template,2,11262,198,65
B8_log_amp,-69.58574295483334,s02h_binned_current_drift2,s02b_template,2,11262,198,65
B8_log_amp2,18.20425370391205,s02h_binned_current_drift2,s02b_template,2,11262,198,65
B8_inv_amp,-2.956005504298139,s02h_binned_current_drift2,s02b_template,2,11262,198,65
B8_peak_sample,-0.6819522522376356,s02h_binned_current_drift2,s02b_template,2,11262,198,65
B8_area_over_amp,-1.4218680540777984,s02h_binned_current_drift2,s02b_template,2,11262,198,65
B8_template_sse,0.21654775909213678,s02h_binned_current_drift2,s02b_template,2,11262,198,65
B4_current_nA_z_p1,0.0,s02h_binned_current_drift2,s02b_template,2,11262,198,65
B4_trigger_entry_density_z_p1,-25.14753465449006,s02h_binned_current_drift2,s02b_template,2,11262,198,65
B4_entries_per_eventno_z_p1,-25.147534678163467,s02h_binned_current_drift2,s02b_template,2,11262,198,65
B4_selected_multiplicity_per_event_z_p1,-9.170076351727406,s02h_binned_current_drift2,s02b_template,2,11262,198,65
B4_downstream_allhit_fraction_z_p1,2.8981738955004066,s02h_binned_current_drift2,s02b_template,2,11262,198,65
B6_current_nA_z_p1,0.0,s02h_binned_current_drift2,s02b_template,2,11262,198,65
B6_trigger_entry_density_z_p1,12.655746643592664,s02h_binned_current_drift2,s02b_template,2,11262,198,65
B6_entries_per_eventno_z_p1,12.655746646853082,s02h_binned_current_drift2,s02b_template,2,11262,198,65
B6_selected_multiplicity_per_event_z_p1,4.411061708615664,s02h_binned_current_drift2,s02b_template,2,11262,198,65
B6_downstream_allhit_fraction_z_p1,-1.413309115900993,s02h_binned_current_drift2,s02b_template,2,11262,198,65
B8_current_nA_z_p1,0.0,s02h_binned_current_drift2,s02b_template,2,11262,198,65
B8_trigger_entry_density_z_p1,12.50510859778846,s02h_binned_current_drift2,s02b_template,2,11262,198,65
B8_entries_per_eventno_z_p1,12.505108563289767,s02h_binned_current_drift2,s02b_template,2,11262,198,65
B8_selected_multiplicity_per_event_z_p1,4.77824803133363,s02h_binned_current_drift2,s02b_template,2,11262,198,65
B8_downstream_allhit_fraction_z_p1,-1.5391274624100921,s02h_binned_current_drift2,s02b_template,2,11262,198,65
B4_current_nA_z_p2,0.0,s02h_binned_current_drift2,s02b_template,2,11262,198,65
B4_trigger_entry_density_z_p2,-20.722235862208652,s02h_binned_current_drift2,s02b_template,2,11262,198,65
B4_entries_per_eventno_z_p2,-20.7222358929068,s02h_binned_current_drift2,s02b_template,2,11262,198,65
B4_selected_multiplicity_per_event_z_p2,-10.255832857299596,s02h_binned_current_drift2,s02b_template,2,11262,198,65
B4_downstream_allhit_fraction_z_p2,1.458635850194457,s02h_binned_current_drift2,s02b_template,2,11262,198,65
B6_current_nA_z_p2,0.0,s02h_binned_current_drift2,s02b_template,2,11262,198,65
B6_trigger_entry_density_z_p2,10.35497873983442,s02h_binned_current_drift2,s02b_template,2,11262,198,65
B6_entries_per_eventno_z_p2,10.354978731089592,s02h_binned_current_drift2,s02b_template,2,11262,198,65
B6_selected_multiplicity_per_event_z_p2,4.912747371742547,s02h_binned_current_drift2,s02b_template,2,11262,198,65
B6_downstream_allhit_fraction_z_p2,-0.5280583375557937,s02h_binned_current_drift2,s02b_template,2,11262,198,65
B8_current_nA_z_p2,0.0,s02h_binned_current_drift2,s02b_template,2,11262,198,65
B8_trigger_entry_density_z_p2,10.354265883972728,s02h_binned_current_drift2,s02b_template,2,11262,198,65
B8_entries_per_eventno_z_p2,10.35426589060581,s02h_binned_current_drift2,s02b_template,2,11262,198,65
B8_selected_multiplicity_per_event_z_p2,5.295732238160222,s02h_binned_current_drift2,s02b_template,2,11262,198,65
B8_downstream_allhit_fraction_z_p2,-0.9446849277691587,s02h_binned_current_drift2,s02b_template,2,11262,198,65
