heldout_run,check,value,pass,detail
63,shuffled_target_worse:ridge_full,0.23184429563715092,True,positive means shuffled target is no better than nominal
63,shuffled_target_worse:hgb_full,0.2913101346369591,True,positive means shuffled target is no better than nominal
63,shuffled_target_worse:extra_trees_full,0.5548767197176077,True,positive means shuffled target is no better than nominal
63,shuffled_target_worse:mlp_full,0.20529584420606795,True,positive means shuffled target is no better than nominal
63,shuffled_target_worse:cnn1d_full,0.10040416869316426,True,positive means shuffled target is no better than nominal
63,shuffled_target_worse:early_late_gated_full,0.07385918235411393,True,positive means shuffled target is no better than nominal
63,shuffled_target_worse:ridge_no_sample6,0.17762133650618983,True,positive means shuffled target is no better than nominal
63,shuffled_target_worse:hgb_no_sample6,0.3115441293993224,True,positive means shuffled target is no better than nominal
63,shuffled_target_worse:extra_trees_no_sample6,0.5993200308224147,True,positive means shuffled target is no better than nominal
63,shuffled_target_worse:mlp_no_sample6,0.2995194504280725,True,positive means shuffled target is no better than nominal
63,shuffled_target_worse:cnn1d_no_sample6,0.3102855500421271,True,positive means shuffled target is no better than nominal
63,shuffled_target_worse:early_late_gated_no_sample6,0.00560700370621503,True,positive means shuffled target is no better than nominal
63,shuffled_target_worse:ridge_only_sample6,0.12820276506573713,True,positive means shuffled target is no better than nominal
63,shuffled_target_worse:hgb_only_sample6,0.3253205956315195,True,positive means shuffled target is no better than nominal
63,shuffled_target_worse:extra_trees_only_sample6,0.41408455072975614,True,positive means shuffled target is no better than nominal
63,shuffled_target_worse:mlp_only_sample6,0.24777653598678495,True,positive means shuffled target is no better than nominal
63,shuffled_target_worse:cnn1d_only_sample6,0.12344688125366021,True,positive means shuffled target is no better than nominal
63,shuffled_target_worse:early_late_gated_only_sample6,0.08656105408084258,True,positive means shuffled target is no better than nominal
65,train_heldout_run_overlap,0.0,True,
65,train_heldout_event_id_overlap,0.0,True,
65,feature_audit,0.0,True,"same-pulse normalized waveform samples, amplitude summaries, S02b train-template SSE, stave one-hot; no run id, event id, event order, other-stave time, or target"
65,shuffled_target_worse:ridge_full,0.11512448461055702,True,positive means shuffled target is no better than nominal
65,shuffled_target_worse:hgb_full,0.30395513278497854,True,positive means shuffled target is no better than nominal
65,shuffled_target_worse:extra_trees_full,0.5438577250058794,True,positive means shuffled target is no better than nominal
65,shuffled_target_worse:mlp_full,0.14951853568140372,True,positive means shuffled target is no better than nominal
65,shuffled_target_worse:cnn1d_full,0.03413854555607854,True,positive means shuffled target is no better than nominal
65,shuffled_target_worse:early_late_gated_full,0.19617329815639262,True,positive means shuffled target is no better than nominal
65,shuffled_target_worse:ridge_no_sample6,0.1207279236804435,True,positive means shuffled target is no better than nominal
65,shuffled_target_worse:hgb_no_sample6,0.230667088178651,True,positive means shuffled target is no better than nominal
65,shuffled_target_worse:extra_trees_no_sample6,0.4206469146441034,True,positive means shuffled target is no better than nominal
65,shuffled_target_worse:mlp_no_sample6,0.24341197135713855,True,positive means shuffled target is no better than nominal
65,shuffled_target_worse:cnn1d_no_sample6,0.0074680574897985075,True,positive means shuffled target is no better than nominal
65,shuffled_target_worse:early_late_gated_no_sample6,0.19693215732307356,True,positive means shuffled target is no better than nominal
65,shuffled_target_worse:ridge_only_sample6,0.12190416757201405,True,positive means shuffled target is no better than nominal
65,shuffled_target_worse:hgb_only_sample6,0.2738194663588698,True,positive means shuffled target is no better than nominal
65,shuffled_target_worse:extra_trees_only_sample6,0.5263040880673293,True,positive means shuffled target is no better than nominal
65,shuffled_target_worse:mlp_only_sample6,-0.019257636623250196,False,positive means shuffled target is no better than nominal
65,shuffled_target_worse:cnn1d_only_sample6,0.13979579482034454,True,positive means shuffled target is no better than nominal
65,shuffled_target_worse:early_late_gated_only_sample6,-0.012265245365081334,False,positive means shuffled target is no better than nominal
