domain,method,run,n,bias_ns,sigma68_ns,rms_ns,tail_fraction_abs_gt_5ns,tail_fraction_abs_gt_10ns
full_transfer,guardrail_orthogonal_edge_transformer_new,52,371,0.6546435644788255,33.501945549008255,34.27274321664672,0.6711590296495957,0.5417789757412399
full_transfer,guardrail_orthogonal_edge_transformer_new,53,510,0.5006143749909056,41.57796616725671,38.940272954116914,0.6882352941176471,0.5588235294117647
full_transfer,guardrail_orthogonal_edge_transformer_new,54,503,0.3508457965382856,36.98177388396974,37.91353246630139,0.731610337972167,0.536779324055666
full_transfer,guardrail_orthogonal_edge_transformer_new,55,471,0.27185322598608863,36.764746642771804,37.27092626851541,0.7622080679405521,0.6093418259023354
full_transfer,guardrail_orthogonal_edge_transformer_new,56,520,0.8338588612941025,38.418037185048064,38.91453363377801,0.7269230769230769,0.573076923076923
full_transfer,guardrail_orthogonal_edge_transformer_new,57,520,0.7218458295332928,31.833822027902897,36.94068010644087,0.7538461538461538,0.5538461538461539
full_transfer,guardrail_orthogonal_edge_transformer_new,64,520,-0.2579126214199956,15.038158267518819,24.703869266058074,0.6076923076923076,0.3903846153846154
full_transfer,mlp,44,284,7.595510973435639,1.9513226803772183,7.96014519434353,0.9507042253521126,0.18661971830985916
full_transfer,mlp,45,520,0.2784291290482841,14.877709201859979,15.588542718188394,0.4980769230769231,0.37884615384615383
full_transfer,mlp,46,142,11.7902035428325,1.810186950719673,2.5343829508055546,0.9929577464788732,0.8309859154929577
full_transfer,mlp,47,290,9.141867660367023,3.3312281793081535,3.249665565165597,0.9137931034482759,0.38275862068965516
full_transfer,mlp,48,502,5.97605944740992,5.599971414480892,5.505447870732205,0.5338645418326693,0.0697211155378486
full_transfer,mlp,49,505,4.903685028123144,3.173657164819662,3.869423572771108,0.48316831683168315,0.08118811881188119
full_transfer,mlp,50,520,1.6086937318783807,19.887985259883212,17.21439606406637,0.5865384615384616,0.34615384615384615
full_transfer,mlp,51,450,-1.6794984605517338,10.60522421470245,9.010281550987962,0.7044444444444444,0.35555555555555557
full_transfer,mlp,52,371,3.099790536358263,9.372885215733499,9.547895636396705,0.862533692722372,0.18867924528301888
full_transfer,mlp,53,510,-0.9698797892607299,11.023269848327129,8.825318896449456,0.5176470588235295,0.28627450980392155
full_transfer,mlp,54,503,-0.15932130161378044,12.685634267238036,10.512046719250225,0.5208747514910537,0.268389662027833
full_transfer,mlp,55,471,-3.3269692939291957,8.5266175204274,7.373513351276401,0.6008492569002123,0.16985138004246284
full_transfer,mlp,56,520,1.968873825725515,10.831886906978632,8.681039820448863,0.6038461538461538,0.41923076923076924
full_transfer,mlp,57,520,3.5819327257293683,4.119886487737949,3.8391388675810805,0.41923076923076924,0.01730769230769231
full_transfer,mlp,64,520,1.1282747536341402,3.0754629133267315,2.9859534651059487,0.09807692307692308,0.0038461538461538464
full_transfer,ridge,44,284,7.503159922231349,1.7878488642267287,7.668039132149173,0.9295774647887324,0.176056338028169
full_transfer,ridge,45,520,0.5328495090799934,14.299559949999843,12.273282101716722,0.5019230769230769,0.3384615384615385
full_transfer,ridge,46,142,11.466461650303957,1.2661291609113294,1.891994864940144,1.0,0.8591549295774648
full_transfer,ridge,47,290,8.767501700588987,3.5533834136101117,3.3236237953032686,0.9172413793103448,0.32068965517241377
full_transfer,ridge,48,502,5.3025903418394265,5.141920587124195,5.11449539329997,0.5278884462151394,0.09561752988047809
full_transfer,ridge,49,505,5.406054000314537,3.136400208853141,3.0448399026302266,0.5445544554455446,0.05742574257425743
full_transfer,ridge,50,520,1.901155186327442,19.21745784886924,16.935738158342232,0.6115384615384616,0.3038461538461538
full_transfer,ridge,51,450,-1.4152853960785352,10.201431575094652,8.728317259855675,0.7111111111111111,0.27111111111111114
full_transfer,ridge,52,371,3.1970053309256485,8.97651665569433,9.172463779643198,0.8975741239892183,0.1752021563342318
full_transfer,ridge,53,510,-0.30242950326420903,10.234193074298929,8.31901889051635,0.5098039215686274,0.2725490196078431
full_transfer,ridge,54,503,0.15214313699312498,12.178556469902304,10.194631122439883,0.5089463220675944,0.2624254473161034
full_transfer,ridge,55,471,-2.624259307180175,7.581910427771737,6.7593072025875935,0.5817409766454352,0.10191082802547771
full_transfer,ridge,56,520,2.6222964794245947,10.087180963974362,8.237656513534086,0.6076923076923076,0.3384615384615385
full_transfer,ridge,57,520,3.8323049752895866,4.1354627780275495,3.706247379630027,0.4269230769230769,0.009615384615384616
full_transfer,ridge,64,520,1.2410741323936296,3.1261761400220864,2.9101165754506844,0.09807692307692308,0.0019230769230769232
support_matched,1d_cnn_waveform_only,44,197,8.934043872096272,5.114286574762011,14.854584058163283,0.7563451776649747,0.4263959390862944
support_matched,1d_cnn_waveform_only,45,322,1.6693421056286573,11.18519539650367,19.107444128423367,0.546583850931677,0.3944099378881988
support_matched,1d_cnn_waveform_only,46,91,13.229358226999384,4.103844539416565,4.074592642277123,0.978021978021978,0.6923076923076923
support_matched,1d_cnn_waveform_only,47,184,10.574945390240362,4.559709153988553,13.70926774582046,0.8695652173913043,0.5652173913043478
support_matched,1d_cnn_waveform_only,48,345,4.107080115043239,7.022075173896045,13.733678202615447,0.527536231884058,0.2289855072463768
support_matched,1d_cnn_waveform_only,49,352,5.769186660769377,6.42477154774528,15.442065086438555,0.6278409090909091,0.23863636363636365
support_matched,1d_cnn_waveform_only,50,286,0.1860681294835409,18.651635406631247,18.631313679115877,0.6398601398601399,0.36713286713286714
support_matched,1d_cnn_waveform_only,51,258,-2.6331788679313046,12.368759788036545,18.655836282727137,0.686046511627907,0.4069767441860465
support_matched,1d_cnn_waveform_only,52,203,1.3565643670781,11.609665301713699,14.303745837798436,0.8226600985221675,0.3793103448275862
support_matched,1d_cnn_waveform_only,53,279,-1.148009970280059,10.213618077650436,19.793904188565946,0.5663082437275986,0.3655913978494624
support_matched,1d_cnn_waveform_only,54,277,-0.011530410969591287,12.631960009954915,18.379698308784402,0.5487364620938628,0.4151624548736462
support_matched,1d_cnn_waveform_only,55,248,-2.7686484548600863,11.099795089440745,17.8982314206982,0.6774193548387096,0.35080645161290325
support_matched,1d_cnn_waveform_only,56,296,2.2699698034189026,11.109858140743835,21.24159893856977,0.6418918918918919,0.32432432432432434
support_matched,1d_cnn_waveform_only,57,378,3.554086631823391,6.125874299616237,17.42672022964207,0.49206349206349204,0.18518518518518517
support_matched,1d_cnn_waveform_only,64,432,0.9338760897594769,5.179163568446809,11.620264622133961,0.3472222222222222,0.05324074074074074
support_matched,analytic_s03_timewalk,44,197,1.312239385331536,1.6919814086376066,2.129382399443529,0.0,0.0
support_matched,analytic_s03_timewalk,45,322,0.08055009325044793,1.0677465842845906,0.8410639782366329,0.0,0.0
support_matched,analytic_s03_timewalk,46,91,0.17510465406842446,0.08894124170089864,0.4946151448522715,0.0,0.0
support_matched,analytic_s03_timewalk,47,184,0.8733665154614753,1.3175318575449715,1.4368420857908921,0.0,0.0
support_matched,analytic_s03_timewalk,48,345,-0.20147514223266327,1.0188406051481265,0.7970266310246606,0.0,0.0
support_matched,analytic_s03_timewalk,49,352,0.4515158789788476,1.2010335503148881,0.9700078424182771,0.0,0.0
support_matched,analytic_s03_timewalk,50,286,-0.005652436244820258,0.4175582595977715,0.5406169371148459,0.0,0.0
support_matched,analytic_s03_timewalk,51,258,0.34643413414319113,1.0944692935584706,1.1258841067399024,0.0,0.0
support_matched,analytic_s03_timewalk,52,203,-0.9094577711268776,1.1597799114899094,0.9272377937468377,0.0,0.0
support_matched,analytic_s03_timewalk,53,279,0.6110950044704135,1.3912361419653267,1.3284667231149732,0.0,0.0
support_matched,analytic_s03_timewalk,54,277,0.07820334216089364,1.1314597198383929,1.3589940640264226,0.0,0.0
support_matched,analytic_s03_timewalk,55,248,0.5161769488694592,0.2915065265817146,0.8221870410206581,0.0,0.0
support_matched,analytic_s03_timewalk,56,296,0.09046176160031294,0.2616922252596846,0.2963511375114969,0.0,0.0
support_matched,analytic_s03_timewalk,57,378,-0.6606201595188375,0.9188239226942136,0.7934140472658768,0.0,0.0
support_matched,analytic_s03_timewalk,64,432,0.45173985997787725,0.3146213342756251,0.31529486436162873,0.0,0.0
support_matched,gradient_boosted_trees,44,197,6.304559052475922,2.1512448305199903,7.596259484221368,0.7868020304568528,0.09137055837563451
support_matched,gradient_boosted_trees,45,322,2.508595654092188,14.365865793921063,11.7615762535222,0.4503105590062112,0.2515527950310559
support_matched,gradient_boosted_trees,46,91,9.101335463773918,0.9732161673732853,1.4048514166858967,0.989010989010989,0.15384615384615385
support_matched,gradient_boosted_trees,47,184,8.983997060871133,3.1259202673575803,2.8457449402102606,0.9619565217391305,0.42391304347826086
support_matched,gradient_boosted_trees,48,345,4.462929424164667,3.8596278749235386,3.419990858890433,0.42318840579710143,0.020289855072463767
support_matched,gradient_boosted_trees,49,352,5.846359333737823,1.6125245952595364,3.457194250630665,0.6789772727272727,0.017045454545454544
support_matched,gradient_boosted_trees,50,286,1.9540682093915205,19.55610301908594,18.046881370778543,0.6643356643356644,0.2762237762237762
support_matched,gradient_boosted_trees,51,258,-7.707629988812815,7.4603756473477585,9.523347339514636,0.6395348837209303,0.40310077519379844
support_matched,gradient_boosted_trees,52,203,-7.98721787096385,9.193763810811852,10.387774331775416,0.9753694581280788,0.3054187192118227
support_matched,gradient_boosted_trees,53,279,1.16449773610222,9.156215706108513,10.608562727293192,0.4014336917562724,0.30824372759856633
support_matched,gradient_boosted_trees,54,277,1.8966537190107733,12.033561185748855,12.346500653133315,0.3935018050541516,0.3140794223826715
support_matched,gradient_boosted_trees,55,248,-3.4639830337993534,2.915325213748722,3.9726723513338102,0.3870967741935484,0.012096774193548387
support_matched,gradient_boosted_trees,56,296,3.1331564492448862,10.039100629157424,8.71657182796463,0.6722972972972973,0.2702702702702703
support_matched,gradient_boosted_trees,57,378,3.674927089946047,1.6745194129121153,2.8316960771352693,0.18518518518518517,0.0026455026455026454
support_matched,gradient_boosted_trees,64,432,1.3145227703219076,1.0373450501490609,1.5808211223832855,0.032407407407407406,0.0023148148148148147
support_matched,guardrail_orthogonal_edge_transformer_new,44,197,0.07649525634658616,10.052112825846677,23.23449513527764,0.6294416243654822,0.3299492385786802
support_matched,guardrail_orthogonal_edge_transformer_new,45,322,-2.421499656045248,25.704820289584273,29.0093658067991,0.8105590062111802,0.6086956521739131
support_matched,guardrail_orthogonal_edge_transformer_new,46,91,1.0635996366740788,4.624372003370375,5.554605568330261,0.3076923076923077,0.0989010989010989
support_matched,guardrail_orthogonal_edge_transformer_new,47,184,-0.2376923176080714,8.80043121947553,22.303200851302126,0.5,0.27717391304347827
support_matched,guardrail_orthogonal_edge_transformer_new,48,345,-1.7324912529418945,18.313156750819005,23.831070583898995,0.7101449275362319,0.5014492753623189
support_matched,guardrail_orthogonal_edge_transformer_new,49,352,-0.8329026552244132,19.87036425332755,26.145199140699976,0.6960227272727273,0.5056818181818182
support_matched,guardrail_orthogonal_edge_transformer_new,50,286,-3.532541292470962,24.330152872705085,26.70684491309834,0.7202797202797203,0.534965034965035
support_matched,guardrail_orthogonal_edge_transformer_new,51,258,-1.9848378736024972,28.670021325660514,29.208908588446096,0.810077519379845,0.6472868217054264
support_matched,guardrail_orthogonal_edge_transformer_new,52,203,-1.0920077286090848,24.956002805551915,25.394378826404537,0.729064039408867,0.6305418719211823
support_matched,guardrail_orthogonal_edge_transformer_new,53,279,-2.669682495275852,24.825760674185204,28.715699248740137,0.7383512544802867,0.5663082437275986
support_matched,guardrail_orthogonal_edge_transformer_new,54,277,-5.476335430537558,24.717990820285813,27.97505200596081,0.7942238267148014,0.5776173285198556
support_matched,guardrail_orthogonal_edge_transformer_new,55,248,-3.6630495872078392,28.355937316672158,29.828760560217194,0.8629032258064516,0.6975806451612904
support_matched,guardrail_orthogonal_edge_transformer_new,56,296,-2.4677169169013258,29.011160102046,31.897360710946515,0.7736486486486487,0.6114864864864865
support_matched,guardrail_orthogonal_edge_transformer_new,57,378,-0.14605009146684633,22.20672090415189,27.304365344197066,0.7433862433862434,0.5343915343915344
support_matched,guardrail_orthogonal_edge_transformer_new,64,432,-0.16655062197504655,13.352591403400382,18.95015760260049,0.5717592592592593,0.33564814814814814
support_matched,mlp,44,197,7.663426261100203,1.7788436365912115,7.363026857631981,0.9644670050761421,0.17766497461928935
support_matched,mlp,45,322,-0.0028320783053146226,14.62085410767296,11.122276799721611,0.4409937888198758,0.36024844720496896
support_matched,mlp,46,91,11.904878961694425,1.5717143277854055,1.8546740013732954,1.0,0.8791208791208791
support_matched,mlp,47,184,9.553372949454875,3.426309616678541,3.380613515545346,0.8967391304347826,0.46195652173913043
support_matched,mlp,48,345,5.99400471218901,5.595602718439396,5.520037621654313,0.5304347826086957,0.057971014492753624
support_matched,mlp,49,352,4.74276647631158,3.2404219768941473,3.853206308251878,0.44886363636363635,0.08238636363636363
support_matched,mlp,50,286,0.06639250212779935,18.267370976705674,16.747550516795602,0.4370629370629371,0.3006993006993007
support_matched,mlp,51,258,-6.228192121101438,7.511405996580303,8.01648587881694,0.624031007751938,0.3488372093023256
support_matched,mlp,52,203,-6.212587602367048,9.45545555191431,9.66566462386944,0.8325123152709359,0.2512315270935961
support_matched,mlp,53,279,-2.185973499139564,8.056626912477306,8.025291352348214,0.4050179211469534,0.3046594982078853
support_matched,mlp,54,277,-1.4644606422030861,10.65704743718647,10.449819727430642,0.4151624548736462,0.3212996389891697
support_matched,mlp,55,248,-4.245631632169171,4.5114803162243815,5.402727773350739,0.5161290322580645,0.1693548387096774
support_matched,mlp,56,296,0.866722450522303,8.323489490588347,7.685838886932529,0.46959459459459457,0.2905405405405405
support_matched,mlp,57,378,3.4994110730377876,4.186441745254277,3.869896785102258,0.4021164021164021,0.018518518518518517
support_matched,mlp,64,432,0.9280233884155926,3.094147326634358,2.8980301047012293,0.09259259259259259,0.0023148148148148147
support_matched,ridge,44,197,7.5910428533302206,1.472215898077131,6.973760521743382,0.9390862944162437,0.14213197969543148
support_matched,ridge,45,322,0.12962906396094453,14.41026636690312,10.866818778552675,0.4440993788819876,0.33540372670807456
support_matched,ridge,46,91,11.623941971955094,0.9218033837853844,1.6046393221423696,1.0,0.9120879120879121
support_matched,ridge,47,184,9.312713112253256,3.6518204996241543,3.36752382876635,0.907608695652174,0.358695652173913
support_matched,ridge,48,345,5.548744385666605,5.242851184707057,5.2868647848346235,0.527536231884058,0.06666666666666667
support_matched,ridge,49,352,4.978391187246696,3.3041932253067623,2.9775536428948577,0.4971590909090909,0.05397727272727273
support_matched,ridge,50,286,0.55138040420157,17.880599086961723,16.733835271611657,0.44755244755244755,0.3111888111888112
support_matched,ridge,51,258,-6.078169646637813,7.30598222375292,7.9254037069573045,0.624031007751938,0.32170542635658916
support_matched,ridge,52,203,-6.078646821747924,9.270696180545826,9.255984061787123,0.8423645320197044,0.2561576354679803
support_matched,ridge,53,279,-2.159691449798194,7.692087919355517,7.822974879326337,0.4014336917562724,0.3154121863799283
support_matched,ridge,54,277,-1.4066950466801753,10.686868114700456,10.327186852963457,0.40794223826714804,0.3140794223826715
support_matched,ridge,55,248,-4.092472147908664,3.6004275700842743,5.2076952924766955,0.4959677419354839,0.13709677419354838
support_matched,ridge,56,296,1.8411104849886146,8.41931386447924,7.785269873026934,0.47635135135135137,0.26013513513513514
support_matched,ridge,57,378,3.2388751103222866,4.202188022924027,3.772979589726734,0.42857142857142855,0.007936507936507936
support_matched,ridge,64,432,0.738413693400461,3.096809873588181,2.935459204414896,0.08333333333333333,0.0023148148148148147
