sample,pair,lowering_bin,method,n_pair_residuals,n_events,n_runs,median_ns,sigma68_ns,full_rms_ns,tail_frac_abs_gt5ns,mae_ns,core_sigma_ns,core_mu_ns,core_chi2_ndf,sigma68_ci_low,sigma68_ci_high,tail_ci_low,tail_ci_high,full_rms_ci_low,full_rms_ci_high
sample_ii,B2-B6,small,raw_cfd20,1205,1205,7,-3.2359044270742707,2.6274459709274276,18.899795831354762,0.17842323651452283,6.974336664307309,1.7964998314140657,0.15005146984908777,1.2158403585595563,2.1275793974069512,9.54629727855301,0.11166757566552524,0.2674422670973321,14.812428200889116,25.995897242462405
sample_ii,B2-B6,small,traditional_ridge_lowering,1205,1205,7,-1.4348562483699476,5.795787031779096,14.240239993613029,0.3369294605809129,6.79130397273571,1.287534814956975,-0.022813809686609378,1.1145547878749527,4.567817713579495,7.474231883687035,0.2860897877058428,0.3816600063506648,11.35606630500657,18.968316439879363
sample_ii,B2-B6,small,ml_rf_lowering,1205,1205,7,-2.856134169581484,2.321000125989573,8.54031641012573,0.18672199170124482,4.167375437899052,1.5887548386573762,-0.12406716284998874,1.3557058836248488,1.901823184527504,4.486928534434541,0.1177502084053884,0.3004075664542204,7.016036797783878,10.272027200004063
sample_ii,B2-B8,large,raw_cfd20,438,438,7,-0.03642757462327495,18.799212141960815,25.500832269141984,0.3264840182648402,12.74349834979577,1.0040384810438645,0.002581008437201372,2.4984659727231575,1.725859105480147,21.72215412994291,0.1735038150849766,0.49806239622808907,20.243101010966917,29.696770911060085
sample_ii,B2-B8,large,traditional_ridge_lowering,438,438,7,-2.756857044997697,11.922533817839394,15.764970157696943,0.4931506849315068,9.891423687851214,0.5013860231388032,1.6770996238671385,0.881090610368984,8.830305735845362,13.572905401394813,0.43192955976964004,0.5889155992982719,12.69219215637397,19.10867736609023
sample_ii,B2-B8,large,ml_rf_lowering,438,438,7,-0.14834480997874597,4.6770241433992625,10.079121674689612,0.2899543378995434,5.3632207363949655,0.7187477501995665,0.20469392617836038,1.033835924606348,2.0859124126728332,7.401193054202705,0.20438735353296247,0.3654667091430391,8.266799057487969,11.719540147944311
sample_ii,B2-B8,medium,raw_cfd20,309,309,7,-1.3524495722455612,4.911444789706662,16.947651604837095,0.2459546925566343,7.578170846884138,0.8275345759398111,0.09716148534830579,0.6032402331812473,1.1192117530491243,17.282496696165385,0.11633225822582259,0.44686261432926777,12.00001239890892,21.88121681580346
sample_ii,B2-B8,medium,traditional_ridge_lowering,309,309,7,-0.8168339173588066,9.910597333312552,16.12655717015541,0.5080906148867314,9.16015690038876,0.5822589896213023,0.457570025170195,0.7725541570638054,5.5235972323957725,15.463676570584104,0.3933004349280696,0.5973969473070191,12.246627544314338,19.199954251135985
sample_ii,B2-B8,medium,ml_rf_lowering,309,309,7,-1.4730401979154901,3.2066455113442336,11.736816054738135,0.22653721682847897,5.388376150286832,0.7836325297533576,0.11540776579371484,0.9135121322351224,1.174891452035711,10.638374756247776,0.13686052123552125,0.33158786797502193,7.94629376836716,14.639069229693714
sample_ii,B2-B8,none,raw_cfd20,2828,2828,7,-3.334913451798723,1.948329370392743,13.447646524505462,0.09441301272984441,4.257719009329633,1.5971259268849076,0.11058176641372615,1.4799257017165899,1.7499099297723086,2.3992350229421846,0.0553413036903603,0.1619328547256928,10.885537914575652,18.436403456462035
sample_ii,B2-B8,none,traditional_ridge_lowering,2828,2828,7,-2.3339029620680862,5.517332680623537,11.172152923445031,0.36527581329561526,6.187860789960321,1.1082826887165407,0.18173743947664853,1.9459153458048268,5.105912516328971,5.835977963521063,0.33016556016187537,0.3985398683487855,9.827786418465559,13.729562875075445
sample_ii,B2-B8,none,ml_rf_lowering,2828,2828,7,-3.155482065234157,1.7825661170593623,5.545115679093148,0.09087694483734088,2.38645008652608,1.5103170642585262,-0.014205084505546228,1.8712035818279062,1.6233538774877114,1.9802786201665536,0.058940845386352414,0.14115840634964247,4.3785683529147414,7.200946611001198
sample_ii,B2-B8,small,raw_cfd20,462,462,7,-2.5221874292238162,2.860866457878758,17.795694741615105,0.17532467532467533,6.931728104982247,2.027120054881981,-0.05465785248930107,1.0421140078710707,2.2957844151448352,8.266410807676403,0.09815873758201892,0.2501556939501779,12.633359073911787,23.348301634159313
sample_ii,B2-B8,small,traditional_ridge_lowering,462,462,7,-1.83540735185901,6.147735057991648,13.957656624083834,0.38961038961038963,7.625965698813014,1.0918471962608278,0.8797021491713528,1.3288465533817884,5.0915109743354146,7.702017549428601,0.3207706993569132,0.46470652079534597,11.194849222965884,18.745103561569138
sample_ii,B2-B8,small,ml_rf_lowering,462,462,7,-2.5382989838389998,2.455322899098891,8.64405416140255,0.1645021645021645,4.050790305028773,1.8775536310910745,0.04425681260825432,0.7892793587383444,2.0295722751415735,3.3582631471529862,0.09270552560646901,0.24806861968656238,6.272389872814491,10.9565589379574
sample_ii,B4-B6,large,raw_cfd20,742,742,7,-1.080219582630935,1.2614454514965205,11.953475979783303,0.05121293800539083,3.137358009410106,1.0494890210372374,-0.05431149835410771,1.8899602576941321,1.137720198949101,1.4431790808551481,0.0289179802160761,0.07729094322861989,8.023455292540882,15.379194738200223
sample_ii,B4-B6,large,traditional_ridge_lowering,742,742,7,-2.2315532911831837,9.544378728402933,12.607217605708806,0.5660377358490566,7.569573681277694,0.5980733394101145,0.1328191590693904,0.8415330211846097,6.821629165992547,12.044253926765881,0.5167776273937524,0.6006205954897815,9.895993853083523,15.950691417233765
sample_ii,B4-B6,large,ml_rf_lowering,742,742,7,-0.9279610058758261,1.309743372680145,8.22929486321465,0.13881401617250674,3.140456952351877,0.9688248099303838,-0.16922974324845294,1.313004489653592,1.106579195273844,1.6301668792017692,0.113568717691452,0.16211240425783152,6.6167125897415655,10.551193070192715
sample_ii,B4-B6,medium,raw_cfd20,700,700,7,-2.083037157827617,0.9901589394261976,9.847850512097098,0.037142857142857144,2.046908821391964,0.8563733643350271,-0.04989658211755425,0.9404469194624738,0.8958220597684247,1.0839397244773814,0.015347958405732125,0.05646783457994102,2.4343846084575778,15.090168837148504
sample_ii,B4-B6,medium,traditional_ridge_lowering,700,700,7,-1.680193100923915,5.9990599216316856,12.527606572957671,0.4742857142857143,5.922993099710732,0.6274426774229458,-0.19733967180366094,1.1619586807361324,5.19837343847131,8.386484101430172,0.40119844370436786,0.5339852191641182,8.924296493952033,17.13493937034973
sample_ii,B4-B6,medium,ml_rf_lowering,700,700,7,-2.050206996895585,1.052603891320517,8.117874632125917,0.03857142857142857,1.9845950320533627,0.9563852046719235,0.005168413370791215,0.5454029093251199,0.9289218866581624,1.1634132835891382,0.01546193497224425,0.06473470309324904,2.9256850923054976,10.667131368160112
sample_ii,B4-B6,none,raw_cfd20,7605,7605,7,-4.694562503392085,1.456563875966882,4.924674713050182,0.010650887573964497,1.474207697420926,1.3708515581561334,-0.010103387952021982,2.797923690971164,1.4093204304150344,1.501568609371982,0.007413267395347571,0.01481338193141134,3.737078509904665,5.704716785941529
sample_ii,B4-B6,none,traditional_ridge_lowering,7605,7605,7,-4.311788769636847,7.142446639172921,8.75392891002752,0.40683760683760684,5.577317118724018,1.195926310127069,-0.025736197758565154,8.829309969990701,5.695260819538908,8.803101242861214,0.3522855720713802,0.44769474978229706,7.610718389869894,9.648272786596213
sample_ii,B4-B6,none,ml_rf_lowering,7605,7605,7,-4.5775712812483995,1.5443067801474186,3.5011642068978084,0.04575936883629191,1.6780520720705279,1.3848215127383336,-0.033446630963161535,3.407953157603224,1.4763796834316307,1.6445782824758055,0.027999488542362574,0.06666727105051154,2.7606837062728395,4.2576909997213646
sample_ii,B4-B6,small,raw_cfd20,1101,1101,7,-4.237472732927216,1.8355804362918438,6.1818858488195465,0.015440508628519528,1.8341761122415983,1.6577211825528948,0.0243321290922006,1.7280104002564216,1.6834762086489032,1.9413031974328123,0.006770174998048075,0.022253546068904843,1.9445412444537558,9.113711825098317
sample_ii,B4-B6,small,traditional_ridge_lowering,1101,1101,7,-3.33019035640484,5.6249071182501105,9.06088389982237,0.32697547683923706,5.09691395709596,2.5748241423392493,0.34929603495987455,2.0057848288014686,3.8545349023950597,7.996352463344334,0.23318708301940358,0.4207385089974293,6.836979223582261,11.350628599924702
sample_ii,B4-B6,small,ml_rf_lowering,1101,1101,7,-3.909307504656713,1.8323976093096679,4.685253827555828,0.048138056312443236,2.021465595076179,1.6394164606682124,-0.20569047213500605,1.8528795832571956,1.681779372398687,1.9836759843428549,0.030728832424193806,0.06729649531518356,2.6784769782853903,6.278787604430691
sample_ii,B4-B8,large,raw_cfd20,253,253,7,-0.16865074817727788,1.5431310811378254,20.036598618513995,0.07509881422924901,5.346336976962608,1.1100248171471085,-0.09107056035875478,1.401663023913446,1.2754467410640777,1.7592408364882595,0.03982245850394047,0.11820750950046809,10.546759687692782,28.936287759778644
sample_ii,B4-B8,large,traditional_ridge_lowering,253,253,7,-4.307271625805249,8.24811927189602,12.46606088141748,0.39920948616600793,7.564210472021095,3.9065082270019373,-0.4615121960300402,1.7228079687439977,4.394173901416354,9.718568872933398,0.2944155987627044,0.5211422708618331,9.275455789208152,16.615827635820576
sample_ii,B4-B8,large,ml_rf_lowering,253,253,7,-0.35967712819210884,1.4757928242303047,7.559023837968698,0.1225296442687747,2.986030623993004,0.8577308599479767,0.1392857727915844,0.9381818128894641,1.0318785540149085,1.781682567532773,0.06138711264141662,0.17748063535640743,4.200030294464383,10.18755045993047
sample_ii,B4-B8,medium,raw_cfd20,272,272,6,-1.5469593697979782,0.9522372539085924,11.497749550703496,0.04411764705882353,2.4650457954115153,0.7576933564275087,-0.03784532182866005,0.8638608461114963,0.7828520166135997,1.0917078010278838,0.0158266577659101,0.06951221011730566,4.367174263448108,18.18414257205829
sample_ii,B4-B8,medium,traditional_ridge_lowering,272,272,6,-1.5546203277985389,6.024066727196288,12.514192320469348,0.5147058823529411,6.660284912163313,0.4172181751831005,0.20103572405979192,0.7961257666839788,5.408554125739279,6.485300231324422,0.4139768029398255,0.5918307806709283,7.674322659025997,16.252971270140783
sample_ii,B4-B8,medium,ml_rf_lowering,272,272,6,-1.7468101706285923,0.9219722870378795,6.613087316667844,0.04411764705882353,1.7928434716053876,0.7772675212179823,0.029002166873686452,0.38014544238793935,0.7536227457679932,1.0705753437402046,0.014186303387334315,0.07520572875454974,1.4095544279457914,10.63359230847304
sample_ii,B4-B8,none,raw_cfd20,2931,2931,7,-4.151028621345247,1.656741333114579,6.048734237827999,0.01501194131695667,1.7772771221987764,1.5416515417669012,0.019365803722154958,1.9662477376418432,1.5954744063727408,1.7230653343213347,0.008917392659459253,0.0205879140416829,3.7773315841807205,8.885998028811214
sample_ii,B4-B8,none,traditional_ridge_lowering,2931,2931,7,-4.68853940932647,5.7608485243302585,9.155038124046877,0.3831456840668714,5.910833149824258,0.9945479886977519,1.209265230709135,3.4814018874114807,5.310880205992631,6.087553795455924,0.3427121971634217,0.40149562618343426,7.822919553795358,10.641028036658938
sample_ii,B4-B8,none,ml_rf_lowering,2931,2931,7,-4.223644162953322,1.596700999241641,4.1924755086492,0.019447287615148412,1.5761144158442497,1.4901961751226922,-0.023306947661851353,1.4044479082895087,1.485478382732609,1.676906156862066,0.01117305567666312,0.029672842222481656,2.2716233124314735,6.646732539159331
sample_ii,B4-B8,small,raw_cfd20,415,415,7,-3.3163775925566945,2.2359032256053353,9.849584449888146,0.03132530120481928,2.8428401645343313,2.007692470251797,-0.22460980726422553,1.2204998921420807,2.0005159855483288,2.4040952746569078,0.012202848598509808,0.05964841895893134,2.966444475525169,16.374813064234047
sample_ii,B4-B8,small,traditional_ridge_lowering,415,415,7,-3.556996873265752,6.216164056855744,9.254665505016664,0.3686746987951807,5.975269687323881,2.0563309250296586,0.42355777205889034,1.791586286291071,4.5617685852297845,7.640758473843646,0.27981277591265963,0.46530948200175587,6.870637617255637,11.40874989755472
sample_ii,B4-B8,small,ml_rf_lowering,415,415,7,-3.3166045440333667,2.049687585413649,4.13690530613478,0.03614457831325301,2.0705383838232647,1.8796168952588568,-0.20306436843972928,1.1942319869773017,1.8434733672602175,2.2279273659597147,0.009943050193050194,0.05958996075191076,2.162763052539057,5.714375282749467
sample_ii,B6-B8,large,raw_cfd20,336,336,7,1.11539604248809,0.8881735160317485,6.6670016874901314,0.011904761904761904,1.3423400726401256,0.8108463138142007,0.05473059526276741,0.7519321970605479,0.7725210730789307,1.0018899387386169,0.0,0.03343537414965983,0.9233343959586868,12.082164151126621
sample_ii,B6-B8,large,traditional_ridge_lowering,336,336,7,-1.6603282015585519,3.840408963090786,8.973178057312014,0.24702380952380953,4.7095504876996745,2.685784726128161,-0.28155656904118226,1.26907776930915,2.7310638151601174,4.931939436613929,0.1391304347826087,0.31139137892715285,4.981503340156036,13.377511254297216
sample_ii,B6-B8,large,ml_rf_lowering,336,336,7,0.5895079698281647,1.1773770033000133,3.6707119130753414,0.023809523809523808,1.3630478070599277,0.8150741210585624,0.19712877486159675,1.1082922654375025,0.9046442660969443,2.1541512306946125,0.003216386361547652,0.04588498977811952,1.5739697305259024,5.827242859042441
sample_ii,B6-B8,medium,raw_cfd20,213,213,7,0.5901474790390573,1.0031771092050166,10.04070110033655,0.014084507042253521,1.7238698817825886,0.8410308168403263,0.005614769065445087,0.5600623697642001,0.7735308049280387,1.2480247534128825,0.0,0.033541329163998025,0.9815374241742904,18.279642269831378
sample_ii,B6-B8,medium,traditional_ridge_lowering,213,213,7,-1.896244584320196,4.178537619695072,9.043892147136198,0.215962441314554,4.774248161573508,0.7256414988664207,-1.6418855670785972,1.8882276224001697,2.8679669123617106,5.124095079080756,0.14049924924924925,0.2822018441584759,5.203062763052974,11.834011773834483
sample_ii,B6-B8,medium,ml_rf_lowering,213,213,7,0.2942193654830481,0.8670320125896601,4.954460360008349,0.028169014084507043,1.3415034655793938,0.7775833137786674,0.03241888780870419,0.42687928255376983,0.7098085896352757,1.112234133151825,0.0,0.06479766940697577,1.0678982372502557,8.238580908605389
sample_ii,B6-B8,none,raw_cfd20,3131,3131,7,0.6703657174671278,1.3569988164559625,3.062420261031241,0.005110188438198659,1.229333668002924,1.3358142993121593,0.007430860093369389,1.0878919844636312,1.3022150790197855,1.408483445508869,0.002406216137928964,0.008451041232498178,1.5846809108688715,4.489267922427606
sample_ii,B6-B8,none,traditional_ridge_lowering,3131,3131,7,-1.3311893360876574,4.745599592089571,7.103652784366126,0.23059725327371447,4.667778946995581,3.8308861298943917,-0.5202707850922447,19.87262079246249,4.091787638083867,5.273321060238682,0.2052972092952071,0.25581943670111995,6.319748207204328,7.77950519173883
sample_ii,B6-B8,none,ml_rf_lowering,3131,3131,7,0.49845787093076516,1.2784374967838579,1.6487110334658606,0.005110188438198659,1.1053605178036858,1.2760595564302697,0.010491646846304555,1.0342568319708638,1.2263180590246623,1.3647328738607198,0.0025575767073816803,0.009468953381758684,1.4019063534583065,2.014876732290827
sample_ii,B6-B8,small,raw_cfd20,399,399,7,0.6706041761842414,1.3607415329011228,9.91304456212063,0.017543859649122806,2.1777514444004256,1.2405738563236568,0.02528085982038662,0.7373043062941059,1.1886303548845907,1.5634027820135248,0.0026280323450134776,0.03618987049028676,1.78081173616403,15.860642531867528
sample_ii,B6-B8,small,traditional_ridge_lowering,399,399,7,0.2269452192862449,5.2546155112497885,10.114682043920016,0.3157894736842105,5.528341538795951,0.524609894830448,0.8809280478422646,2.6132651101850066,4.102220572166377,5.866156344304413,0.2266026138716356,0.3826803497692494,6.777836551955852,13.67521739465413
sample_ii,B6-B8,small,ml_rf_lowering,399,399,7,0.6022396380024759,1.229683376316535,3.02766907194105,0.015037593984962405,1.2849891782753202,1.0906040827903054,0.04187217607340038,0.7339793093458348,1.0872721500144604,1.3966170460075364,0.0,0.029965953049652896,1.2976594429682031,4.968809700703998
