row_id,method,run,label_injected,score,threshold,veto,pool_level,pool_clean,exact_stratum_available,manual_adjudicated_pathology,base_d_t_ns,manual_proxy_votes
61:506611:2473:117599:raw_clean,traditional timing/template reference,61,0,0.3333333333333333,0.75,False,adjacent_run_amp_topology_baseline,134,True,0,1.719442745390225,1
61:506618:2479:117606:raw_clean,traditional timing/template reference,61,0,1.3333333333333333,2.25,False,adjacent_run_amp_topology_baseline,201,True,1,2.6863564651354466,2
61:506635:2494:117623:raw_clean,traditional timing/template reference,61,0,-0.3333333333333333,0.0,False,adjacent_run_amp_topology_baseline,281,True,0,0.232541486184111,1
61:506652:2510:117640:raw_clean,traditional timing/template reference,61,0,0.6666666666666666,2.75,False,adjacent_run_amp_topology_baseline,48,True,1,2.4027710008734573,1
61:506667:2524:117655:raw_clean,traditional timing/template reference,61,0,1.0,0.75,True,adjacent_run_amp_topology_baseline,134,True,1,2.271916441042194,2
61:506763:2614:117751:raw_clean,traditional timing/template reference,61,0,0.3333333333333333,2.25,False,adjacent_run_amp_topology_baseline,201,True,1,2.752558228331424,1
61:506790:2638:117778:raw_clean,traditional timing/template reference,61,0,0.3333333333333333,0.75,False,adjacent_run_amp_topology_baseline,106,True,1,2.98704081463422,1
61:506796:2644:117784:raw_clean,traditional timing/template reference,61,0,0.3333333333333333,0.25,True,adjacent_run_amp_topology_baseline,151,True,1,2.3563418056777827,2
61:506801:2649:117789:raw_clean,traditional timing/template reference,61,0,0.3333333333333333,0.25,True,adjacent_run_amp_topology_baseline,151,True,0,0.0666463836817392,0
61:506850:2694:117838:raw_clean,traditional timing/template reference,61,0,0.0,0.25,False,adjacent_run_amp_topology_baseline,34,True,0,1.255258034303239,1
61:506937:2779:117925:raw_clean,traditional timing/template reference,61,0,1.0,2.25,False,adjacent_run_amp_topology_baseline,201,True,1,1.6671604600775396,3
61:506956:2797:117944:raw_clean,traditional timing/template reference,61,0,0.6666666666666666,2.75,False,adjacent_run_amp_topology_baseline,48,True,0,1.527625057953557,1
61:507095:2927:118083:raw_clean,traditional timing/template reference,61,0,0.3333333333333333,0.25,True,adjacent_run_amp_topology_baseline,137,True,0,0.8505222706159721,0
61:507179:3005:118167:raw_clean,traditional timing/template reference,61,0,-0.3333333333333333,0.5,False,adjacent_run_amp_topology_baseline,89,True,1,2.4161110826196186,1
61:507181:3007:118169:raw_clean,traditional timing/template reference,61,0,1.6666666666666667,2.75,False,adjacent_run_amp_topology_baseline,48,True,1,2.4599806949807004,3
61:507357:3173:118345:raw_clean,traditional timing/template reference,61,0,1.3333333333333333,2.25,False,adjacent_run_amp_topology_baseline,201,True,1,2.3694564812887435,3
61:507383:3198:118371:raw_clean,traditional timing/template reference,61,0,0.3333333333333333,2.25,False,adjacent_run_amp_topology_baseline,201,True,1,2.963991726737575,1
61:507394:3206:118382:raw_clean,traditional timing/template reference,61,0,0.3333333333333333,0.75,False,adjacent_run_amp_topology_baseline,134,True,1,2.2781406914715063,2
61:507500:3303:118488:raw_clean,traditional timing/template reference,61,0,0.6666666666666666,2.25,False,adjacent_run_amp_topology_baseline,201,True,0,0.893457793837193,0
61:507537:3334:118525:raw_clean,traditional timing/template reference,61,0,0.3333333333333333,0.5,False,adjacent_run_amp_topology_baseline,89,True,0,0.5343813840959442,1
61:507583:3377:118571:raw_clean,traditional timing/template reference,61,0,-0.3333333333333333,0.75,False,adjacent_run_amp_topology_baseline,134,True,1,2.286755890439533,1
61:507586:3379:118574:raw_clean,traditional timing/template reference,61,0,-0.3333333333333333,0.75,False,adjacent_run_amp_topology_baseline,106,True,1,2.702258171837311,1
61:507673:3461:118661:raw_clean,traditional timing/template reference,61,0,3.6666666666666665,0.75,True,amp_topology,428,False,1,1.6195163446348315,2
61:507678:3466:118666:raw_clean,traditional timing/template reference,61,0,0.3333333333333333,0.75,False,adjacent_run_amp_topology_baseline,106,True,1,2.745251396648044,1
61:507700:3487:118688:raw_clean,traditional timing/template reference,61,0,1.0,2.5,False,adjacent_run_amp_topology_baseline,49,True,1,2.76354887218045,2
61:507731:3516:118719:raw_clean,traditional timing/template reference,61,0,-0.3333333333333333,0.75,False,adjacent_run_amp_topology_baseline,106,True,1,2.42887667208262,1
61:507738:3523:118726:raw_clean,traditional timing/template reference,61,0,-0.3333333333333333,0.25,False,adjacent_run_amp_topology_baseline,137,True,0,1.397798594847778,0
61:507754:3538:118742:raw_clean,traditional timing/template reference,61,0,0.0,0.0,False,adjacent_run_amp_topology_baseline,281,True,1,0.8587631590883156,2
61:507812:3593:118800:raw_clean,traditional timing/template reference,61,0,1.3333333333333333,2.25,False,adjacent_run_amp_topology_baseline,201,True,1,1.9112640282456328,3
61:507835:3615:118823:raw_clean,traditional timing/template reference,61,0,0.3333333333333333,0.75,False,adjacent_run_amp_topology_baseline,106,True,0,2.089405366475852,1
61:507904:3677:118892:raw_clean,traditional timing/template reference,61,0,3.6666666666666665,2.25,True,adjacent_run_amp_topology_baseline,201,True,1,2.8829244670885714,3
61:507951:3720:118939:raw_clean,traditional timing/template reference,61,0,0.3333333333333333,0.5,False,adjacent_run_amp_topology_baseline,89,True,0,0.8727281555731068,0
61:507958:3727:118946:raw_clean,traditional timing/template reference,61,0,1.0,2.25,False,adjacent_run_amp_topology_baseline,201,True,1,1.6375628331038214,2
61:508027:3791:119015:raw_clean,traditional timing/template reference,61,0,0.0,0.25,False,adjacent_run_amp_topology_baseline,151,True,0,1.9629242081447984,1
61:508038:3800:119026:raw_clean,traditional timing/template reference,61,0,0.3333333333333333,0.25,True,adjacent_run_amp_topology_baseline,151,True,1,2.041952351473107,2
61:508087:3848:119075:raw_clean,traditional timing/template reference,61,0,3.0,2.25,True,adjacent_run_amp_topology_baseline,201,True,1,0.8068149044052717,2
61:508105:3864:119093:raw_clean,traditional timing/template reference,61,0,2.333333333333333,2.25,True,adjacent_run_amp_topology_baseline,201,True,1,2.1913632966798358,3
61:508110:3869:119098:raw_clean,traditional timing/template reference,61,0,0.0,0.75,False,adjacent_run_amp_topology_baseline,134,True,1,2.7447707241785477,1
61:508314:4062:119302:raw_clean,traditional timing/template reference,61,0,0.0,0.0,False,adjacent_run_amp_topology_baseline,281,True,0,0.4115776323224942,0
61:508346:4094:119334:raw_clean,traditional timing/template reference,61,0,1.6666666666666667,0.75,True,adjacent_run_amp_topology_baseline,134,True,1,2.9510086984125152,3
61:508352:4098:119340:raw_clean,traditional timing/template reference,61,0,0.0,0.0,False,adjacent_run_amp_topology_baseline,281,True,0,1.1864966220626805,0
61:508405:4151:119393:raw_clean,traditional timing/template reference,61,0,0.3333333333333333,0.25,True,adjacent_run_amp_topology_baseline,151,True,0,1.4185207759889131,1
61:508480:4218:119468:raw_clean,traditional timing/template reference,61,0,-0.3333333333333333,0.25,False,adjacent_run_amp_topology_baseline,151,True,0,0.7311559497844016,0
61:508482:4220:119470:raw_clean,traditional timing/template reference,61,0,-0.3333333333333333,0.25,False,adjacent_run_amp_topology_baseline,151,True,1,1.9790369147863915,2
61:508491:4229:119479:raw_clean,traditional timing/template reference,61,0,-0.3333333333333333,0.25,False,adjacent_run_amp_topology_baseline,151,True,0,1.6117726692649974,1
61:508533:4268:119521:raw_clean,traditional timing/template reference,61,0,0.3333333333333333,2.25,False,adjacent_run_amp_topology_baseline,201,True,1,1.8909784624915105,2
61:508587:4319:119575:raw_clean,traditional timing/template reference,61,0,-0.3333333333333333,0.75,False,adjacent_run_amp_topology_baseline,134,True,0,2.172972360156905,1
61:508639:4364:119627:raw_clean,traditional timing/template reference,61,0,0.3333333333333333,2.25,False,adjacent_run_amp_topology_baseline,201,True,1,2.533578106229257,2
61:508701:4421:119689:raw_clean,traditional timing/template reference,61,0,1.0,2.75,False,adjacent_run_amp_topology_baseline,48,True,1,2.577209673008724,2
61:508766:4481:119754:raw_clean,traditional timing/template reference,61,0,-0.6666666666666666,0.0,False,adjacent_run_amp_topology_baseline,281,True,1,2.34949999539732,2
61:508923:4630:119911:raw_clean,traditional timing/template reference,61,0,1.3333333333333333,2.25,False,adjacent_run_amp_topology_baseline,201,True,1,1.7495908428043805,2
61:508953:4658:119941:raw_clean,traditional timing/template reference,61,0,0.3333333333333333,0.25,True,adjacent_run_amp_topology_baseline,137,True,0,0.976053941510994,0
61:508964:4669:119952:raw_clean,traditional timing/template reference,61,0,1.0,0.75,True,adjacent_run_amp_topology_baseline,106,True,1,2.807235976557834,2
61:508993:4727:119981:raw_clean,traditional timing/template reference,61,0,-0.6666666666666666,0.0,False,adjacent_run_amp_topology_baseline,281,True,0,0.1628686187592372,0
61:509004:4738:119992:raw_clean,traditional timing/template reference,61,0,-0.3333333333333333,0.25,False,adjacent_run_amp_topology_baseline,34,True,0,0.595370533693,1
61:509006:4740:119994:raw_clean,traditional timing/template reference,61,0,1.0,0.75,True,adjacent_run_amp_topology_baseline,106,True,1,2.2515236014777926,2
61:509060:4790:120048:raw_clean,traditional timing/template reference,61,0,1.6666666666666667,2.25,False,adjacent_run_amp_topology_baseline,201,True,1,2.305135300916618,3
61:509065:4795:120053:raw_clean,traditional timing/template reference,61,0,0.3333333333333333,2.5,False,adjacent_run_amp_topology_baseline,49,True,1,2.911668288717472,1
61:509257:4972:120245:raw_clean,traditional timing/template reference,61,0,-0.6666666666666666,0.25,False,adjacent_run_amp_topology_baseline,137,True,0,1.509366316200012,1
61:509265:4979:120253:raw_clean,traditional timing/template reference,61,0,-0.6666666666666666,0.25,False,adjacent_run_amp_topology_baseline,151,True,0,1.424826724613414,0
61:509298:5011:120286:raw_clean,traditional timing/template reference,61,0,1.0,2.25,False,adjacent_run_amp_topology_baseline,201,True,1,2.0986088946214,3
61:509395:5104:120383:raw_clean,traditional timing/template reference,61,0,0.3333333333333333,0.75,False,adjacent_run_amp_topology_baseline,106,True,0,1.8859609268514284,1
61:509399:5107:120387:raw_clean,traditional timing/template reference,61,0,-0.3333333333333333,0.25,False,adjacent_run_amp_topology_baseline,137,True,1,2.942364569862871,1
61:509416:5123:120404:raw_clean,traditional timing/template reference,61,0,0.3333333333333333,0.75,False,adjacent_run_amp_topology_baseline,134,True,0,1.4024071669496685,0
61:509475:5177:120463:raw_clean,traditional timing/template reference,61,0,-0.3333333333333333,0.5,False,adjacent_run_amp_topology_baseline,89,True,0,0.589570115461747,0
61:509516:5216:120504:raw_clean,traditional timing/template reference,61,0,-0.6666666666666666,0.0,False,adjacent_run_amp_topology_baseline,281,True,0,0.2288747198247591,1
61:509542:5241:120530:raw_clean,traditional timing/template reference,61,0,-0.6666666666666666,0.0,False,adjacent_run_amp_topology_baseline,281,True,0,1.4351187100237972,0
61:509564:5261:120552:raw_clean,traditional timing/template reference,61,0,1.0,2.5,False,adjacent_run_amp_topology_baseline,49,True,1,2.441095606521138,3
61:509569:5266:120557:raw_clean,traditional timing/template reference,61,0,1.3333333333333333,2.75,False,adjacent_run_amp_topology_baseline,48,True,1,2.354358361150979,3
61:509653:5344:120641:raw_clean,traditional timing/template reference,61,0,1.3333333333333333,2.25,False,adjacent_run_amp_topology_baseline,201,True,1,2.497134878322996,3
61:509896:5575:120884:raw_clean,traditional timing/template reference,61,0,-0.6666666666666666,0.0,False,adjacent_run_amp_topology_baseline,61,True,0,1.3461021802990736,0
61:509927:5604:120915:raw_clean,traditional timing/template reference,61,0,0.6666666666666666,2.25,False,adjacent_run_amp_topology_baseline,201,True,1,2.329941755579611,1
61:509955:5627:120943:raw_clean,traditional timing/template reference,61,0,-0.6666666666666666,0.0,False,adjacent_run_amp_topology_baseline,61,True,1,1.3152208537369532,2
61:509956:5628:120944:raw_clean,traditional timing/template reference,61,0,0.0,0.75,False,adjacent_run_amp_topology_baseline,134,True,0,1.479014942240081,0
61:510012:5684:121000:raw_clean,traditional timing/template reference,61,0,1.3333333333333333,2.25,False,adjacent_run_amp_topology_baseline,201,True,1,2.841354179645947,2
61:510182:5840:121170:raw_clean,traditional timing/template reference,61,0,-0.6666666666666666,0.0,False,adjacent_run_amp_topology_baseline,61,True,1,1.6262021262500994,2
61:510200:5858:121188:raw_clean,traditional timing/template reference,61,0,0.6666666666666666,0.5,True,adjacent_run_amp_topology_baseline,89,True,1,1.839754283683572,2
61:510299:5949:121287:raw_clean,traditional timing/template reference,61,0,-0.3333333333333333,0.0,False,adjacent_run_amp_topology_baseline,61,True,0,0.0393274891913364,1
61:510319:5968:121307:raw_clean,traditional timing/template reference,61,0,-0.6666666666666666,0.5,False,adjacent_run_amp_topology_baseline,89,True,0,1.5373460028176638,1
61:510360:6007:121348:raw_clean,traditional timing/template reference,61,0,0.0,0.25,False,adjacent_run_amp_topology_baseline,137,True,0,1.3593368656659806,0
61:510452:6090:121440:raw_clean,traditional timing/template reference,61,0,1.0,0.75,True,adjacent_run_amp_topology_baseline,134,True,1,2.7196019003931866,2
61:510493:6129:121481:raw_clean,traditional timing/template reference,61,0,3.6666666666666665,2.75,True,adjacent_run_amp_topology_baseline,48,True,1,2.8608700292856213,2
61:510520:6155:121508:raw_clean,traditional timing/template reference,61,0,-0.3333333333333333,0.75,False,adjacent_run_amp_topology_baseline,134,True,0,1.7424781761166237,1
61:510548:6180:121536:raw_clean,traditional timing/template reference,61,0,0.3333333333333333,2.25,False,adjacent_run_amp_topology_baseline,201,True,1,2.262161073417417,1
61:510552:6184:121540:raw_clean,traditional timing/template reference,61,0,-0.3333333333333333,0.8874999999999993,False,adjacent_run_amp_topology_baseline,30,True,0,0.606263982102913,0
61:510609:6237:121597:raw_clean,traditional timing/template reference,61,0,0.3333333333333333,0.0,True,adjacent_run_amp_topology_baseline,82,True,1,2.617939342176673,2
61:510623:6249:121611:raw_clean,traditional timing/template reference,61,0,-0.6666666666666666,0.25,False,adjacent_run_amp_topology_baseline,137,True,0,1.738078061108915,1
61:510625:6251:121613:raw_clean,traditional timing/template reference,61,0,0.0,0.8874999999999993,False,adjacent_run_amp_topology_baseline,30,True,0,0.4280843128313698,0
61:510635:6260:121623:raw_clean,traditional timing/template reference,61,0,-0.3333333333333333,0.25,False,adjacent_run_amp_topology_baseline,137,True,0,2.01607267042548,1
61:510636:6261:121624:raw_clean,traditional timing/template reference,61,0,0.0,0.0,False,adjacent_run_amp_topology_baseline,281,True,0,0.139709176871591,0
61:510678:6301:121666:raw_clean,traditional timing/template reference,61,0,0.0,0.0,False,adjacent_run_amp_topology_baseline,281,True,0,0.1404112444619869,0
61:510689:6311:121677:raw_clean,traditional timing/template reference,61,0,0.0,0.75,False,adjacent_run_amp_topology_baseline,134,True,1,2.753070905409974,2
61:510702:6324:121690:raw_clean,traditional timing/template reference,61,0,-0.6666666666666666,0.25,False,adjacent_run_amp_topology_baseline,151,True,0,1.5001706885295008,1
61:510811:6425:121799:raw_clean,traditional timing/template reference,61,0,-0.3333333333333333,0.0,False,adjacent_run_amp_topology_baseline,281,True,0,0.2965879694098454,1
61:510836:6448:121824:raw_clean,traditional timing/template reference,61,0,-0.3333333333333333,0.0,False,adjacent_run_amp_topology_baseline,82,True,0,1.8968079517661491,1
61:510916:6524:121904:raw_clean,traditional timing/template reference,61,0,-0.6666666666666666,0.25,False,adjacent_run_amp_topology_baseline,137,True,0,1.862479171131298,1
61:511137:6728:122125:raw_clean,traditional timing/template reference,61,0,0.6666666666666666,0.75,False,adjacent_run_amp_topology_baseline,134,True,1,2.8612109474012613,1
61:511261:6847:122249:raw_clean,traditional timing/template reference,61,0,0.3333333333333333,0.75,False,adjacent_run_amp_topology_baseline,134,True,0,1.7663882918120208,1
61:511262:6848:122250:raw_clean,traditional timing/template reference,61,0,0.0,0.0,False,adjacent_run_amp_topology_baseline,281,True,0,0.5362685789181043,1
61:511338:6917:122326:raw_clean,traditional timing/template reference,61,0,1.6666666666666667,2.25,False,adjacent_run_amp_topology_baseline,201,True,1,2.6777738613153943,3
61:511439:7013:122427:raw_clean,traditional timing/template reference,61,0,2.6666666666666665,2.25,True,adjacent_run_amp_topology_baseline,201,True,1,1.523222819593791,2
61:511479:7047:122467:raw_clean,traditional timing/template reference,61,0,1.6666666666666667,2.25,False,adjacent_run_amp_topology_baseline,201,True,1,2.2332051364169203,3
61:511610:7174:122598:raw_clean,traditional timing/template reference,61,0,-0.3333333333333333,0.75,False,adjacent_run_amp_topology_baseline,106,True,1,2.6026193889110623,1
61:511614:7178:122602:raw_clean,traditional timing/template reference,61,0,0.6666666666666666,2.75,False,adjacent_run_amp_topology_baseline,48,True,0,1.5563694946654325,1
61:511701:7259:122689:raw_clean,traditional timing/template reference,61,0,-0.6666666666666666,0.0,False,adjacent_run_amp_topology_baseline,281,True,0,0.5904269130537756,1
61:511708:7266:122696:raw_clean,traditional timing/template reference,61,0,1.3333333333333333,2.25,False,adjacent_run_amp_topology_baseline,201,True,1,1.5969585236143755,2
61:511845:7388:122833:raw_clean,traditional timing/template reference,61,0,0.0,0.75,False,adjacent_run_amp_topology_baseline,134,True,0,1.4080216966676673,0
61:512026:7556:123014:raw_clean,traditional timing/template reference,61,0,-0.3333333333333333,0.75,False,adjacent_run_amp_topology_baseline,134,True,1,2.7447390103232685,1
61:512055:7581:123043:raw_clean,traditional timing/template reference,61,0,-0.6666666666666666,0.0,False,adjacent_run_amp_topology_baseline,281,True,0,0.1979316995311393,0
61:512293:7836:123281:raw_clean,traditional timing/template reference,61,0,0.3333333333333333,0.25,True,adjacent_run_amp_topology_baseline,151,True,1,2.715322208584684,1
61:512356:7895:123344:raw_clean,traditional timing/template reference,61,0,-0.6666666666666666,0.0,False,adjacent_run_amp_topology_baseline,281,True,0,0.8853311439518343,0
61:512438:7970:123426:raw_clean,traditional timing/template reference,61,0,0.3333333333333333,2.25,False,adjacent_run_amp_topology_baseline,201,True,1,2.497302290428898,2
61:512485:8017:123473:raw_clean,traditional timing/template reference,61,0,-0.6666666666666666,0.25,False,adjacent_run_amp_topology_baseline,151,True,0,1.9728047463090943,1
61:512520:8049:123508:raw_clean,traditional timing/template reference,61,0,-1.0,0.0,False,adjacent_run_amp_topology_baseline,281,True,0,0.5436925047109824,1
61:512539:8067:123527:raw_clean,traditional timing/template reference,61,0,1.0,0.75,True,adjacent_run_amp_topology_baseline,134,True,1,1.7315536169275845,2
61:512582:8108:123570:raw_clean,traditional timing/template reference,61,0,1.0,0.8874999999999993,True,adjacent_run_amp_topology_baseline,30,True,1,2.2688724319159093,2
61:512583:8109:123571:raw_clean,traditional timing/template reference,61,0,0.6666666666666666,2.25,False,adjacent_run_amp_topology_baseline,201,True,0,0.9926021127864216,1
61:512596:8122:123584:raw_clean,traditional timing/template reference,61,0,0.6666666666666666,0.75,False,adjacent_run_amp_topology_baseline,134,True,1,2.604508406370435,1
61:512649:8172:123637:raw_clean,traditional timing/template reference,61,0,0.6666666666666666,0.75,False,adjacent_run_amp_topology_baseline,106,True,1,2.403267995315801,2
61:512651:8174:123639:raw_clean,traditional timing/template reference,61,0,-0.3333333333333333,0.75,False,adjacent_run_amp_topology_baseline,106,True,0,1.9514527712544911,1
61:512686:8208:123674:raw_clean,traditional timing/template reference,61,0,-0.3333333333333333,0.0,False,adjacent_run_amp_topology_baseline,82,True,0,0.9172289704145484,0
61:512700:8222:123688:raw_clean,traditional timing/template reference,61,0,0.6666666666666666,2.75,False,adjacent_run_amp_topology_baseline,48,True,0,2.140004663116919,1
61:512778:8293:123766:raw_clean,traditional timing/template reference,61,0,0.0,2.25,False,adjacent_run_amp_topology_baseline,201,True,1,2.5084349213518067,2
61:512807:8321:123795:raw_clean,traditional timing/template reference,61,0,3.0,2.5,True,adjacent_run_amp_topology_baseline,49,True,1,2.438852637608221,3
61:512869:8381:123857:raw_clean,traditional timing/template reference,61,0,1.0,2.25,False,adjacent_run_amp_topology_baseline,201,True,1,2.5766401998699493,2
61:512931:8438:123919:raw_clean,traditional timing/template reference,61,0,0.3333333333333333,1.5,False,amp_topology,380,False,0,0.2055154103811958,1
61:512975:8476:123963:raw_clean,traditional timing/template reference,61,0,3.0,2.5,True,adjacent_run_amp_topology_baseline,49,True,1,1.612612432939116,3
61:513100:8595:124088:raw_clean,traditional timing/template reference,61,0,1.3333333333333333,2.25,False,adjacent_run_amp_topology_baseline,201,True,1,2.0758220502901352,2
61:513209:8698:124197:raw_clean,traditional timing/template reference,61,0,1.3333333333333333,2.25,False,adjacent_run_amp_topology_baseline,201,True,1,2.12647798585774,2
61:513284:8768:124272:raw_clean,traditional timing/template reference,61,0,0.6666666666666666,2.25,False,adjacent_run_amp_topology_baseline,201,True,0,2.0334526995614866,1
61:513289:8772:124277:raw_clean,traditional timing/template reference,61,0,-0.6666666666666666,0.0,False,adjacent_run_amp_topology_baseline,61,True,0,1.3153385495371452,0
61:513320:8801:124308:raw_clean,traditional timing/template reference,61,0,1.0,2.75,False,adjacent_run_amp_topology_baseline,48,True,1,2.167549419301785,3
61:513364:8841:124352:raw_clean,traditional timing/template reference,61,0,0.0,0.0,False,adjacent_run_amp_topology_baseline,61,True,0,1.267512933775265,1
61:513402:8874:124390:raw_clean,traditional timing/template reference,61,0,0.3333333333333333,0.75,False,adjacent_run_amp_topology_baseline,134,True,1,2.8380666074136016,1
61:513486:8953:124474:raw_clean,traditional timing/template reference,61,0,-0.3333333333333333,0.0,False,adjacent_run_amp_topology_baseline,281,True,1,2.591253888490069,2
61:513566:9026:124554:raw_clean,traditional timing/template reference,61,0,0.6666666666666666,0.75,False,adjacent_run_amp_topology_baseline,106,True,1,2.657002801120456,1
61:513644:9092:124632:raw_clean,traditional timing/template reference,61,0,0.3333333333333333,0.25,True,adjacent_run_amp_topology_baseline,151,True,1,2.877570076480101,2
61:513738:9178:124726:raw_clean,traditional timing/template reference,61,0,0.6666666666666666,2.25,False,adjacent_run_amp_topology_baseline,201,True,1,2.3584909168665438,1
61:513757:9196:124745:raw_clean,traditional timing/template reference,61,0,-1.0,0.25,False,adjacent_run_amp_topology_baseline,151,True,0,1.479575507869228,1
61:513776:9214:124764:raw_clean,traditional timing/template reference,61,0,3.333333333333333,0.75,True,amp_topology,428,False,1,1.217454525870778,2
61:513817:9253:124805:raw_clean,traditional timing/template reference,61,0,0.0,0.25,False,adjacent_run_amp_topology_baseline,151,True,0,0.6446373576577393,1
61:513840:9275:124828:raw_clean,traditional timing/template reference,61,0,1.3333333333333333,2.5,False,adjacent_run_amp_topology_baseline,49,True,1,2.99546846058238,3
61:513860:9293:124848:raw_clean,traditional timing/template reference,61,0,0.3333333333333333,0.75,False,adjacent_run_amp_topology_baseline,106,True,1,2.678573771907104,1
61:513871:9304:124859:raw_clean,traditional timing/template reference,61,0,0.0,0.5,False,adjacent_run_amp_topology_baseline,89,True,1,2.711373035566581,2
61:513929:9360:124917:raw_clean,traditional timing/template reference,61,0,-0.3333333333333333,0.75,False,adjacent_run_amp_topology_baseline,106,True,0,2.018776149549659,1
61:514015:9441:125003:raw_clean,traditional timing/template reference,61,0,-0.3333333333333333,0.75,False,adjacent_run_amp_topology_baseline,106,True,0,1.8225703214341529,1
61:514078:9501:125066:raw_clean,traditional timing/template reference,61,0,-0.3333333333333333,0.25,False,adjacent_run_amp_topology_baseline,137,True,0,1.899478653787252,1
61:514128:9547:125116:raw_clean,traditional timing/template reference,61,0,-0.3333333333333333,0.0,False,adjacent_run_amp_topology_baseline,281,True,0,1.0730015331114655,0
61:514153:9570:125141:raw_clean,traditional timing/template reference,61,0,0.6666666666666666,0.8874999999999993,False,adjacent_run_amp_topology_baseline,30,True,1,2.100743856670107,2
61:514181:9595:125169:raw_clean,traditional timing/template reference,61,0,-0.6666666666666666,0.0,False,adjacent_run_amp_topology_baseline,281,True,0,0.5520971940165964,1
61:514217:9627:125205:raw_clean,traditional timing/template reference,61,0,1.0,2.75,False,adjacent_run_amp_topology_baseline,48,True,1,2.488654289527972,2
61:514229:9639:125217:raw_clean,traditional timing/template reference,61,0,-1.0,0.0,False,adjacent_run_amp_topology_baseline,281,True,0,0.0917316997511008,1
61:514373:9773:125361:raw_clean,traditional timing/template reference,61,0,3.333333333333333,2.25,True,adjacent_run_amp_topology_baseline,201,True,1,2.475245806262592,2
61:514546:9932:125534:raw_clean,traditional timing/template reference,61,0,1.0,0.75,True,adjacent_run_amp_topology_baseline,106,True,1,2.95758632138115,2
61:514559:9945:125547:raw_clean,traditional timing/template reference,61,0,1.0,2.25,False,adjacent_run_amp_topology_baseline,201,True,1,2.707187524471138,2
61:514606:9987:125594:raw_clean,traditional timing/template reference,61,0,0.6666666666666666,0.75,False,adjacent_run_amp_topology_baseline,134,True,0,0.918134073061946,1
61:514608:9989:125596:raw_clean,traditional timing/template reference,61,0,-0.6666666666666666,0.5,False,adjacent_run_amp_topology_baseline,89,True,1,2.160322952710498,2
61:514614:9994:125602:raw_clean,traditional timing/template reference,61,0,0.0,0.25,False,adjacent_run_amp_topology_baseline,151,True,1,2.732337893247216,1
61:514637:10015:125625:raw_clean,traditional timing/template reference,61,0,0.0,0.25,False,adjacent_run_amp_topology_baseline,151,True,0,1.6820681653493494,1
61:514684:10060:125672:raw_clean,traditional timing/template reference,61,0,-0.6666666666666666,0.0,False,adjacent_run_amp_topology_baseline,281,True,0,1.1470931872917625,1
61:514686:10062:125674:raw_clean,traditional timing/template reference,61,0,0.3333333333333333,0.75,False,adjacent_run_amp_topology_baseline,134,True,1,1.8988818667963048,2
61:514719:10095:125707:raw_clean,traditional timing/template reference,61,0,-0.3333333333333333,0.25,False,adjacent_run_amp_topology_baseline,151,True,0,0.8374900950138091,0
61:514821:10193:125809:raw_clean,traditional timing/template reference,61,0,2.333333333333333,2.25,True,adjacent_run_amp_topology_baseline,201,True,1,2.874268850791012,2
61:514957:10348:125945:raw_clean,traditional timing/template reference,61,0,-0.3333333333333333,0.25,False,adjacent_run_amp_topology_baseline,151,True,1,2.760119090039769,1
61:514963:10353:125951:raw_clean,traditional timing/template reference,61,0,0.6666666666666666,2.75,False,adjacent_run_amp_topology_baseline,48,True,1,2.2819460867342016,1
61:514977:10366:125965:raw_clean,traditional timing/template reference,61,0,0.0,0.0,False,adjacent_run_amp_topology_baseline,281,True,0,0.5735797887000444,0
61:515017:10405:126005:raw_clean,traditional timing/template reference,61,0,3.6666666666666665,2.25,True,adjacent_run_amp_topology_baseline,201,True,1,2.964568925978398,3
61:515150:10526:126138:raw_clean,traditional timing/template reference,61,0,0.6666666666666666,0.75,False,adjacent_run_amp_topology_baseline,106,True,0,1.5754648810097365,1
61:515252:10624:126240:raw_clean,traditional timing/template reference,61,0,-1.0,0.0,False,adjacent_run_amp_topology_baseline,281,True,0,0.4971830355627311,1
61:515263:10634:126251:raw_clean,traditional timing/template reference,61,0,0.0,0.5,False,adjacent_run_amp_topology_baseline,89,True,1,2.862181507063706,1
61:515401:10765:126389:raw_clean,traditional timing/template reference,61,0,-0.6666666666666666,0.0,False,adjacent_run_amp_topology_baseline,82,True,0,1.4231464737793864,0
61:515458:10820:126446:raw_clean,traditional timing/template reference,61,0,0.0,0.25,False,adjacent_run_amp_topology_baseline,137,True,1,2.418129068499489,1
61:515491:10853:126479:raw_clean,traditional timing/template reference,61,0,-0.6666666666666666,0.0,False,adjacent_run_amp_topology_baseline,281,True,0,0.8606117561867137,1
61:515507:10869:126495:raw_clean,traditional timing/template reference,61,0,0.0,0.75,False,adjacent_run_amp_topology_baseline,134,True,0,1.198878713319072,0
61:515549:10910:126537:raw_clean,traditional timing/template reference,61,0,-0.3333333333333333,0.0,False,adjacent_run_amp_topology_baseline,61,True,1,2.1518048818498805,2
61:515599:10956:126587:raw_clean,traditional timing/template reference,61,0,0.3333333333333333,0.75,False,adjacent_run_amp_topology_baseline,106,True,1,2.807182883341831,1
61:515723:11067:126711:raw_clean,traditional timing/template reference,61,0,-0.6666666666666666,0.25,False,adjacent_run_amp_topology_baseline,151,True,0,2.170801455883087,1
