row_id,event_key,pair_id,run,eventno,evt,label_injected,variant,base_d_t_ns,d_t_ns,abs_c_t_ns,n_downstream,target_stave,injected_delay_samples,injected_scale,transparent_P02_morphology_score,transparent_P02_morphology_prob,traditional_timing_template_reference_score,traditional_timing_template_reference_prob,random_forest_s07h_score,random_forest_s07h_prob,ridge_logistic_score,ridge_logistic_prob,gradient_boosted_trees_score,gradient_boosted_trees_prob,mlp_score,mlp_prob,cnn_1d_score,cnn_1d_prob,residual_tcn_fusion_score,residual_tcn_fusion_prob,manual_proxy_votes,manual_adjudicated_pathology,manual_proxy_rule
59:463486:11480:74474:raw_clean,59:463486:11480:74474,430,59,463486,11480,0,raw_clean,2.6126158572888087,2.6126158572888087,,2,,0,0.0,0.0232555356074207,0.4605678233438486,-0.5,0.3361227336122733,0.5760826862529631,0.6358024691358025,0.7244499651974365,0.7391304347826086,0.4923199034756277,0.5172413793103449,0.3177364742096722,0.3132530120481928,-0.0566368326544761,0.3926247288503254,-0.0309700220823287,0.3838383838383838,2,1,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
59:463886:11840:74874:raw_clean,59:463886:11840:74874,431,59,463886,11840,0,raw_clean,1.92578099421408,1.92578099421408,2.0236867414969915,3,,0,0.0,0.7608241758241763,0.5421686746987951,-0.5,0.3361227336122733,0.461593267149357,0.4953271028037383,0.2952670074653246,0.2531645569620253,0.4310197123834728,0.4468085106382978,0.1480024006700108,0.1678832116788321,-0.1586200594902038,0.3926247288503254,-0.1474011689424514,0.3391472868217054,1,0,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
59:464063:12010:75051:raw_clean,59:464063:12010:75051,432,59,464063,12010,0,raw_clean,2.845572207084473,2.845572207084473,4.571224948598832,3,,0,0.0,0.0385352422907489,0.4782608695652174,0.25,0.5441354292623942,0.5149737177734135,0.5495495495495496,0.3572258477846457,0.2627118644067797,0.1751039310024376,0.2349726775956284,0.2627161164241763,0.2281879194630872,-0.0414193049073219,0.3926247288503254,-0.3735859394073486,0.3391472868217054,1,1,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
59:464070:12016:75058:raw_clean,59:464070:12016:75058,433,59,464070,12016,0,raw_clean,1.0380321432953004,1.0380321432953004,,2,,0,0.0,0.3023508314313663,0.5421686746987951,-0.5,0.3361227336122733,0.3588102920567524,0.2671755725190839,0.0493847820541719,0.1461038961038961,0.2137545867827817,0.25,0.0639033141758932,0.0859872611464968,-0.5201512575149536,0.3333333333333333,-0.9867293238639832,0.2364341085271318,0,0,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
59:464224:12157:75212:raw_clean,59:464224:12157:75212,434,59,464224,12157,0,raw_clean,1.4820454625723831,1.4820454625723831,0.5729234948779016,3,,0,0.0,2.180055691690799,0.5421686746987951,-1.0,0.3361227336122733,0.5312265076912833,0.5495495495495496,0.3617262181263124,0.2627118644067797,0.4439577980260483,0.4468085106382978,0.1189070051445063,0.0871794871794871,0.1089496240019798,0.421875,-0.1833391338586807,0.3391472868217054,0,0,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
59:464248:12176:75236:raw_clean,59:464248:12176:75236,435,59,464248,12176,0,raw_clean,2.196532824973197,2.196532824973197,,2,,0,0.0,0.0143108504398826,0.4438202247191011,-0.25,0.4204204204204204,0.3863787128518852,0.2764227642276423,0.2154359551362939,0.2105263157894736,0.0907963040998947,0.0878859857482185,0.0853087575005328,0.0859872611464968,0.032870166003704,0.3926247288503254,-0.7130143642425537,0.2559652928416485,1,0,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
59:464368:12287:75356:raw_clean,59:464368:12287:75356,436,59,464368,12287,0,raw_clean,1.3414233576642332,1.3414233576642332,,2,,0,0.0,0.0543113720749503,0.4864130434782608,0.5,0.5441354292623942,0.2548115199269857,0.0686274509803921,0.5549837588079748,0.4698795180722891,0.0217742682030814,0.0144927536231884,0.2689898005377649,0.2281879194630872,0.0753086805343627,0.421875,-0.1266925483942031,0.3391472868217054,0,0,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
59:464372:12291:75360:raw_clean,59:464372:12291:75360,437,59,464372,12291,0,raw_clean,1.804986522911044,1.804986522911044,,2,,0,0.0,3.00354038274408,0.5421686746987951,0.25,0.5441354292623942,0.3127080571556849,0.1126760563380281,0.1958491899978083,0.1512605042016806,0.1312111765081241,0.1111111111111111,0.1045111212373564,0.0871794871794871,0.4071378707885742,0.753968253968254,0.8552972078323364,0.7377049180327869,2,1,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
59:464402:12317:75390:raw_clean,59:464402:12317:75390,438,59,464402,12317,0,raw_clean,0.9527067554516364,0.9527067554516364,,2,,0,0.0,0.6981818181818181,0.5421686746987951,-0.75,0.3361227336122733,0.4682744073805194,0.5,0.2930609282014215,0.2531645569620253,0.2979648823890716,0.28125,0.2028036963006843,0.217391304347826,0.1109280362725257,0.421875,-0.5780302286148071,0.2559652928416485,0,0,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
59:464452:12365:75440:raw_clean,59:464452:12365:75440,439,59,464452,12365,0,raw_clean,1.7135714285714272,1.7135714285714272,0.7532070066685463,3,,0,0.0,3.85863568215892,0.5421686746987951,-0.25,0.4204204204204204,0.4983827300479608,0.5049019607843137,0.6429274843680954,0.7158469945355191,0.3462134631354525,0.4117380668599992,0.8633966573031634,0.8421052631578947,-0.6489549875259399,0.3235294117647059,-1.2234781980514526,0.1637630662020905,2,1,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
59:464577:12482:75565:raw_clean,59:464577:12482:75565,440,59,464577,12482,0,raw_clean,1.4639082637274363,1.4639082637274363,,2,,0,0.0,0.0433441822620016,0.4864130434782608,-0.5,0.3361227336122733,0.2609224048792235,0.0686274509803921,0.0700264808379593,0.1461038961038961,0.0682597109006896,0.0878859857482185,0.0419905026704376,0.0859872611464968,-0.7397936582565308,0.3235294117647059,-1.7578456401824951,0.081081081081081,0,0,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
59:464591:12495:75579:raw_clean,59:464591:12495:75579,441,59,464591,12495,0,raw_clean,2.284477937063965,2.284477937063965,2.940051754550826,3,,0,0.0,0.0508007224563515,0.4864130434782608,-0.5,0.3361227336122733,0.2632848408315725,0.0686274509803921,0.20997902318906,0.1512605042016806,0.0407746823753433,0.0227272727272727,0.0248520291744857,0.0393013100436681,-0.2094911634922027,0.3880597014925373,-0.8942280411720276,0.2559652928416485,1,1,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
59:464597:12500:75585:raw_clean,59:464597:12500:75585,442,59,464597,12500,0,raw_clean,1.2178578875031398,1.2178578875031398,,2,,0,0.0,1.8850701186623515,0.5421686746987951,0.0,0.5412262156448203,0.3883045414945043,0.2764227642276423,0.4603090197212865,0.4203539823008849,0.064563501268086,0.0878859857482185,0.1108576825113738,0.0871794871794871,-0.4218956232070923,0.3422818791946309,-0.4556198120117187,0.3391472868217054,0,0,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
59:464676:12575:75664:raw_clean,59:464676:12575:75664,443,59,464676,12575,0,raw_clean,2.868800594399943,2.868800594399943,,2,,0,0.0,0.0704704155230739,0.5421686746987951,0.0,0.5412262156448203,0.3406063615412849,0.1932367149758454,0.3518062268921724,0.2627118644067797,0.128279781233101,0.1111111111111111,0.2336160991797252,0.2258064516129032,0.0667390003800392,0.421875,-1.3461390733718872,0.1637630662020905,1,1,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
59:464712:12609:75700:raw_clean,59:464712:12609:75700,444,59,464712,12609,0,raw_clean,2.898637243777557,2.898637243777557,,2,,0,0.0,0.0480281944695463,0.4864130434782608,0.0,0.5412262156448203,0.3303035408170081,0.1932367149758454,0.4420661811492634,0.3819875776397515,0.3571106910737964,0.4307692307692308,0.5150405197305098,0.445054945054945,-0.5002490282058716,0.3422818791946309,-1.3362821340560913,0.1637630662020905,1,1,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
59:464841:12733:75829:raw_clean,59:464841:12733:75829,445,59,464841,12733,0,raw_clean,1.665866720227868,1.665866720227868,,2,,0,0.0,0.0451987767584097,0.4864130434782608,-0.75,0.3361227336122733,0.3110083934964565,0.1126760563380281,0.1589902862987325,0.1512605042016806,0.0659047423044177,0.0878859857482185,0.0230926375586473,0.0393013100436681,-0.1288351714611053,0.3926247288503254,-1.924962043762207,0.081081081081081,1,0,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
59:464912:12801:75900:raw_clean,59:464912:12801:75900,446,59,464912,12801,0,raw_clean,1.4309955931252354,1.4309955931252354,,2,,0,0.0,0.7677391816308505,0.5421686746987951,-0.75,0.3361227336122733,0.2629416762515808,0.0686274509803921,0.0832824472093,0.1461038961038961,0.056443653940579,0.0363636363636363,0.0426627414004645,0.0859872611464968,-0.7731155753135681,0.3235294117647059,-1.5538352727890017,0.1637630662020905,0,0,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
59:465013:12899:76001:raw_clean,59:465013:12899:76001,447,59,465013,12899,0,raw_clean,1.7751830433439115,1.7751830433439115,,2,,0,0.0,0.7517153284671532,0.5421686746987951,-0.75,0.3361227336122733,0.2610003164238741,0.0686274509803921,0.1056378776479199,0.1461038961038961,0.0734717843544243,0.0878859857482185,0.0244920992885803,0.0393013100436681,-0.5788593292236328,0.3235294117647059,-1.4770427942276,0.1637630662020905,1,0,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
59:465095:12974:76083:raw_clean,59:465095:12974:76083,448,59,465095,12974,0,raw_clean,2.8370786836873627,2.8370786836873627,,2,,0,0.0,0.0,0.4225352112676056,-0.5,0.3361227336122733,0.3560095333192343,0.2671755725190839,0.3536976401989253,0.2627118644067797,0.1148264705746265,0.0878859857482185,0.2667815502156183,0.2281879194630872,-0.2833751738071441,0.3841059602649007,-1.1177875995635986,0.2364341085271318,1,1,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
59:465194:13071:76182:raw_clean,59:465194:13071:76182,449,59,465194,13071,0,raw_clean,2.2802792125159077,2.2802792125159077,,2,,0,0.0,2.470199128811449,0.5421686746987951,-0.75,0.3361227336122733,0.493553629740887,0.5049019607843137,0.1016419661566136,0.1461038961038961,0.185241491888456,0.2349726775956284,0.5244481287982034,0.445054945054945,-0.5846824645996094,0.3235294117647059,-0.5887160897254944,0.2559652928416485,2,1,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
59:465261:13126:76249:raw_clean,59:465261:13126:76249,450,59,465261,13126,0,raw_clean,1.492267878930999,1.492267878930999,1.209988682265955,3,,0,0.0,3.567998436278342,0.5421686746987951,-0.75,0.3361227336122733,0.3098910124920461,0.1126760563380281,0.1606307202193108,0.1512605042016806,0.0456502470824744,0.0227272727272727,0.2511429304313252,0.2281879194630872,-0.8457253575325012,0.3235294117647059,-1.5906740427017212,0.1637630662020905,1,0,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
59:465405:13259:76393:raw_clean,59:465405:13259:76393,451,59,465405,13259,0,raw_clean,2.71482720178372,2.71482720178372,,2,,0,0.0,0.037891165694124,0.4605678233438486,0.75,0.5638888888888889,0.3446479647040414,0.1932367149758454,0.3572101798008478,0.2627118644067797,0.0310548940302664,0.0219780219780219,0.2346719430856837,0.2258064516129032,-0.2924452722072601,0.3841059602649007,-0.287682294845581,0.3391472868217054,2,1,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
60:465575:13412:76563:raw_clean,60:465575:13412:76563,452,60,465575,13412,0,raw_clean,2.8792520302135927,2.8792520302135927,,2,,0,0.0,0.0412383375742154,0.4779411764705882,0.0,0.5455291222313372,0.3333346930980185,0.185,0.1539362072656039,0.1358428805237315,0.0183250029387025,0.0,0.0703012088454861,0.0854922279792746,-0.1102952435612678,0.4150326797385621,-1.2291964292526243,0.1910112359550561,1,1,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
60:465616:13449:76604:raw_clean,60:465616:13449:76604,453,60,465616,13449,0,raw_clean,2.8745042023691454,2.8745042023691454,,2,,0,0.0,0.0468699186991869,0.4779411764705882,0.5,0.5455291222313372,0.2361211725345874,0.0555555555555555,0.2844200092212318,0.2727272727272727,0.0270047626013403,0.0,0.027851080132457,0.0515463917525773,-0.014275275170803,0.415807560137457,-1.3261709213256836,0.1910112359550561,1,1,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
60:465712:13541:76700:raw_clean,60:465712:13541:76700,454,60,465712,13541,0,raw_clean,1.6282082456550595,1.6282082456550595,,2,,0,0.0,0.1596995236350311,0.5425219941348974,2.25,0.6447876447876448,0.4268179246017856,0.4184100418410041,0.1425954237283551,0.1358428805237315,0.2427535054248095,0.2571428571428571,0.1116677399772484,0.0854922279792746,-0.5083432197570801,0.377906976744186,-0.4404162466526031,0.3497267759562841,2,1,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
60:465738:13566:76726:raw_clean,60:465738:13566:76726,455,60,465738,13566,0,raw_clean,2.2598914335271267,2.2598914335271267,0.8543043854528669,3,,0,0.0,1.3874887582151505,0.5425219941348974,-0.25,0.4907975460122699,0.299956946059282,0.1039603960396039,0.2490918104465692,0.2594594594594595,0.177703596445881,0.2087912087912088,0.1358311228896987,0.0854922279792746,-0.3275387585163116,0.3915756630265211,-0.7386054396629333,0.2881002087682672,1,1,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
60:465951:13765:76939:raw_clean,60:465951:13765:76939,456,60,465951,13765,0,raw_clean,1.2115017097893706,1.2115017097893706,,2,,0,0.0,3.304079528718704,0.5425219941348974,-0.5,0.3559322033898305,0.2370069847299912,0.0555555555555555,0.27082427558953,0.2594594594594595,0.0226151989900857,0.0,0.0061720526949641,0.0402684563758389,-0.3919458389282226,0.3915756630265211,-1.2598450183868408,0.1910112359550561,1,0,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
60:466244:14032:77232:raw_clean,60:466244:14032:77232,457,60,466244,14032,0,raw_clean,0.65579879200844,0.65579879200844,1.0785757563313323,3,,0,0.0,2.3198018837284837,0.5425219941348974,0.0,0.5455291222313372,0.4549896662970825,0.4184100418410041,0.2539283083981522,0.2594594594594595,0.0908947415881914,0.0885714285714285,0.0052048479594766,0.0402684563758389,0.077379785478115,0.450354609929078,-0.3023097217082977,0.3652694610778443,1,0,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
60:466258:14044:77246:raw_clean,60:466258:14044:77246,458,60,466258,14044,0,raw_clean,0.0566187560344069,0.0566187560344069,,2,,0,0.0,3.1933649932157397,0.5425219941348974,0.0,0.5455291222313372,0.3933414863261262,0.3023255813953488,0.6260240563023521,0.6862745098039216,0.0985520192222346,0.0885714285714285,0.0370154449937867,0.0515463917525773,-0.0627875700592994,0.4150326797385621,-0.2569986581802368,0.3652694610778443,1,0,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
60:466311:14093:77299:raw_clean,60:466311:14093:77299,459,60,466311,14093,0,raw_clean,1.3855166992629648,1.3855166992629648,,2,,0,0.0,0.0542960533755512,0.4779411764705882,1.0,0.5825242718446602,0.3583052707290995,0.2931596091205212,0.2708574727581473,0.2594594594594595,0.0105330941545097,0.0,0.122406940699125,0.0854922279792746,-0.0483641996979713,0.4150326797385621,0.0710907354950904,0.5058139534883722,1,0,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
60:466329:14110:77317:raw_clean,60:466329:14110:77317,460,60,466329,14110,0,raw_clean,2.882692121861659,2.882692121861659,,2,,0,0.0,0.036844420010995,0.4657534246575342,0.5,0.5455291222313372,0.1340159963588163,0.0,0.1381090855382435,0.1358428805237315,0.0060489267558832,0.0,0.0103282918112069,0.0402684563758389,0.0324280261993408,0.415807560137457,-1.0010191202163696,0.27,1,1,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
60:466357:14137:77345:raw_clean,60:466357:14137:77345,461,60,466357,14137,0,raw_clean,1.875813198594642,1.875813198594642,,2,,0,0.0,0.0481785283474065,0.4779411764705882,-0.5,0.3559322033898305,0.2898081886336838,0.1039603960396039,0.1821749189292908,0.1358428805237315,0.2019628493637273,0.2087912087912088,0.0453650442572868,0.075268817204301,-0.0226248875260353,0.4150326797385621,-1.017863154411316,0.27,1,0,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
60:466718:14470:77706:raw_clean,60:466718:14470:77706,462,60,466718,14470,0,raw_clean,2.895724255549577,2.895724255549577,,2,,0,0.0,0.0063925233644859,0.4507462686567164,-0.5,0.3559322033898305,0.373761372283385,0.2931596091205212,0.2118777165908807,0.2222222222222222,0.1647177434701344,0.2087912087912088,0.1348394603263601,0.0854922279792746,-0.005112275481224,0.415807560137457,-1.1153340339660645,0.244047619047619,1,1,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
60:466802:14550:77790:raw_clean,60:466802:14550:77790,463,60,466802,14550,0,raw_clean,0.7740978509807626,0.7740978509807626,1.0418172297351838,3,,0,0.0,1.2731069266980497,0.5425219941348974,-0.5,0.3559322033898305,0.3749869446232347,0.2931596091205212,0.6538176381792573,0.7155172413793104,0.3514455577798268,0.4018691588785046,0.4773602611868134,0.4545454545454545,0.407583475112915,0.8021978021978022,0.4930810034275055,0.6350710900473934,0,0,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
60:466990:14726:77978:raw_clean,60:466990:14726:77978,464,60,466990,14726,0,raw_clean,1.7434811276293942,1.7434811276293942,,2,,0,0.0,0.0410692177827799,0.4779411764705882,0.0,0.5455291222313372,0.4049600477233105,0.3455497382198954,0.1589248524296459,0.1358428805237315,0.1386595822932677,0.0885714285714285,0.1271808458026938,0.0854922279792746,-0.0467298254370689,0.4150326797385621,-1.3123239278793335,0.1910112359550561,1,0,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
60:467040:14775:78028:raw_clean,60:467040:14775:78028,465,60,467040,14775,0,raw_clean,1.0297979201671126,1.0297979201671126,,2,,0,0.0,0.1047230837394772,0.5425219941348974,1.25,0.6447876447876448,0.6782806858576708,0.8145695364238411,0.8081404526467804,0.8591549295774648,0.8991094473632575,0.84,0.7139233741440686,0.6597938144329897,2.2801225185394287,0.8603351955307262,3.0303969383239746,0.9254237288135592,2,1,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
60:467069:14802:78057:raw_clean,60:467069:14802:78057,466,60,467069,14802,0,raw_clean,2.0088736891759567,2.0088736891759567,,2,,0,0.0,0.0478848789401553,0.4779411764705882,0.75,0.5555555555555556,0.4490765017012543,0.4184100418410041,0.5675299318751565,0.5454545454545454,0.3227929828475943,0.3666666666666666,0.6476533584685029,0.5338983050847457,-0.2504292130470276,0.3915756630265211,-1.1563515663146973,0.244047619047619,2,1,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
60:467105:14834:78093:raw_clean,60:467105:14834:78093,467,60,467105,14834,0,raw_clean,0.8423072752149849,0.8423072752149849,1.3923881752017948,3,,0,0.0,2.3127788649706456,0.5425219941348974,0.0,0.5455291222313372,0.326480954273575,0.185,0.3630006200355856,0.3333333333333333,0.0315111455172811,0.0145631067961165,0.0580925553181604,0.0779220779220779,-0.1296087205410003,0.4150326797385621,-0.4831810295581817,0.3076923076923077,1,0,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
60:467111:14840:78099:raw_clean,60:467111:14840:78099,468,60,467111,14840,0,raw_clean,2.743483966274564,2.743483966274564,,2,,0,0.0,0.0,0.4119850187265917,-0.25,0.4907975460122699,0.316651592392323,0.1428571428571428,0.1190254594330258,0.1358428805237315,0.1194123902918416,0.0885714285714285,0.1790933676304701,0.1388888888888889,-0.4294502735137939,0.377906976744186,-1.3323625326156616,0.1910112359550561,1,1,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
60:467231:14952:78219:raw_clean,60:467231:14952:78219,469,60,467231,14952,0,raw_clean,1.95009051292152,1.95009051292152,,2,,0,0.0,0.0,0.4119850187265917,0.25,0.5455291222313372,0.3339293722776236,0.185,0.3962080972949819,0.3694581280788177,0.0225604642752129,0.0,0.035891097330696,0.0515463917525773,-0.3410634398460388,0.3915756630265211,-0.0687920898199081,0.3652694610778443,1,0,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
60:467233:14954:78221:raw_clean,60:467233:14954:78221,470,60,467233,14954,0,raw_clean,2.426533796441227,2.426533796441227,,2,,0,0.0,0.0274131274131274,0.4657534246575342,-0.5,0.3559322033898305,0.4547409966735922,0.4184100418410041,0.2904427480027826,0.2727272727272727,0.3513627200276136,0.4018691588785046,0.0718175517869065,0.0854922279792746,0.088136538863182,0.450354609929078,-1.427896499633789,0.173076923076923,1,1,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
60:467414:15120:78402:raw_clean,60:467414:15120:78402,471,60,467414,15120,0,raw_clean,1.8935350865161205,1.8935350865161205,,2,,0,0.0,0.0031987736331119,0.4507462686567164,-0.5,0.3559322033898305,0.2623106061470314,0.0849673202614379,0.157971751789239,0.1358428805237315,0.0318041483131684,0.0145631067961165,0.080445670684091,0.0854922279792746,-0.0397412851452827,0.4150326797385621,-1.1032224893569946,0.244047619047619,1,0,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
60:467511:15209:78499:raw_clean,60:467511:15209:78499,472,60,467511,15209,0,raw_clean,2.407545297670403,2.407545297670403,1.4005244565470747,3,,0,0.0,0.0709429280397022,0.5425219941348974,-0.25,0.4907975460122699,0.2862575413922307,0.1039603960396039,0.2086337719739016,0.1358428805237315,0.0671359535236856,0.0821917808219178,0.1484299938374416,0.0854922279792746,-0.371210515499115,0.3915756630265211,-0.781048595905304,0.2881002087682672,1,1,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
60:467600:15288:78588:raw_clean,60:467600:15288:78588,473,60,467600,15288,0,raw_clean,2.766563467492261,2.766563467492261,,2,,0,0.0,0.0465662272441933,0.4779411764705882,0.25,0.5455291222313372,0.2847951646898308,0.1039603960396039,0.1212484752702273,0.1358428805237315,0.0174387585055197,0.0,0.0518831740945777,0.0779220779220779,-0.1447550356388092,0.4150326797385621,-1.3656587600708008,0.1910112359550561,1,1,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
60:467717:15400:78705:raw_clean,60:467717:15400:78705,474,60,467717,15400,0,raw_clean,2.679485806906193,2.679485806906193,,2,,0,0.0,0.0844258139988301,0.5425219941348974,0.25,0.5455291222313372,0.3476236548672282,0.185,0.0744452952928417,0.1358428805237315,0.0797353831421172,0.0885714285714285,0.0349932750001168,0.0515463917525773,0.0054809227585792,0.415807560137457,-1.1618787050247192,0.244047619047619,1,1,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
60:467812:15487:78800:raw_clean,60:467812:15487:78800,475,60,467812,15487,0,raw_clean,2.2464856735504384,2.2464856735504384,,2,,0,0.0,0.03496570515832,0.4657534246575342,-0.25,0.4907975460122699,0.3661344341798448,0.2931596091205212,0.0579728508768602,0.1358428805237315,0.0783543595528408,0.0885714285714285,0.0232739368516847,0.0515463917525773,0.0696786642074585,0.450354609929078,-1.0256983041763306,0.244047619047619,1,1,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
60:467824:15498:78812:raw_clean,60:467824:15498:78812,476,60,467824,15498,0,raw_clean,2.4404982578077963,2.4404982578077963,,2,,0,0.0,0.0595241363532372,0.5425219941348974,0.5,0.5455291222313372,0.4313635725255891,0.4184100418410041,0.5000930369112595,0.4452296819787986,0.7393540559819116,0.7362637362637363,0.4984853860638327,0.4545454545454545,0.1335565447807312,0.4853556485355648,-0.4134216606616974,0.3497267759562841,2,1,"positive if base D_t>2.2 ns or at least 2 blinded morphology votes among D_t>1.5 ns, traditional q0.82, P02 q0.82, and S07n GBT q0.86"
