method,run,stave,n,ks,wasserstein,median_frac_error,p90_frac_error
response_residual_forest,49,B2,13779,0.16300166920676384,0.16440594106039322,-0.07438805501186006,-0.17428115440296768
response_residual_forest,49,B4,640,0.20625,0.1588697596568046,-0.023943205118603452,-0.19843088579178467
response_residual_forest,49,B6,281,0.33807829181494664,0.1833881856297015,-0.041890638622163086,-0.2756911376260894
response_residual_forest,49,B8,115,0.3391304347826087,0.2204064201562382,0.029570832690060944,-0.25798559414743855
response_residual_forest,50,B2,34088,0.5841938512086364,0.16397143864948402,-0.16102624573236077,-0.23790068763675765
response_residual_forest,50,B4,659,0.26403641881638845,0.18437546413623304,-0.01343292124627396,-0.26715152090025396
response_residual_forest,50,B6,330,0.42424242424242425,0.19673024533090394,-0.09894916505919207,-0.2962694613844077
response_residual_forest,50,B8,140,0.37142857142857144,0.2361689334258838,-0.06672421251222384,-0.2827443513652703
response_residual_forest,51,B2,14200,0.5226056338028169,0.15576111948288074,-0.1334739191804077,-0.23302585567079742
response_residual_forest,51,B4,303,0.29372937293729373,0.18174753478023337,-0.023940665935365174,-0.20964006892950882
response_residual_forest,51,B6,177,0.4124293785310734,0.19356568587825293,-0.05025382688065364,-0.2830744182070827
response_residual_forest,51,B8,60,0.43333333333333335,0.2385736401785616,-0.05387566405955743,-0.34556339842898903
response_residual_forest,52,B2,6893,0.5357609168721892,0.15546565787596558,-0.1416097149481124,-0.23164822082959638
response_residual_forest,52,B4,148,0.25675675675675674,0.2402362163972885,0.03213428044512892,-0.2845562845856425
response_residual_forest,52,B6,76,0.3157894736842105,0.17429127923427287,-0.005267139931545249,-0.2834279170054115
response_residual_forest,52,B8,35,0.45714285714285713,0.17977244491566519,-0.07993650952707174,-0.301775190948489
response_residual_forest,53,B2,31225,0.47199359487590076,0.13466928446653223,-0.10046200744806003,-0.19713682727594695
response_residual_forest,53,B4,559,0.26475849731663686,0.19125672417321932,-0.01529653102104863,-0.25148534821777285
response_residual_forest,53,B6,296,0.3783783783783784,0.20738548357704645,-0.05299027622305679,-0.30518056428978857
response_residual_forest,53,B8,120,0.38333333333333336,0.21388161951703813,-0.06356176415130588,-0.2903495721851657
response_residual_forest,54,B2,29493,0.47123046146543246,0.13624118858022707,-0.0998152344442193,-0.1977742454858461
response_residual_forest,54,B4,536,0.26865671641791045,0.18008649428710963,-0.021544573545051137,-0.27007877333369357
response_residual_forest,54,B6,298,0.4228187919463087,0.20595264103163705,-0.09705835657804986,-0.2877225688327934
response_residual_forest,54,B8,113,0.3805309734513274,0.28239850690046386,-0.04921130999067144,-0.38436811035709095
response_residual_forest,55,B2,16735,0.5110247983268599,0.1494347602990986,-0.12009821919583492,-0.22073633629383002
response_residual_forest,55,B4,372,0.27956989247311825,0.18323119148798553,-0.006207829321089674,-0.24049392589152638
response_residual_forest,55,B6,199,0.3969849246231156,0.18370327771700512,-0.05098208238215462,-0.2911051493392311
response_residual_forest,55,B8,81,0.43209876543209874,0.26557338607454983,-0.08988253409967706,-0.38444585294878497
response_residual_forest,56,B2,38730,0.5704363542473534,0.15902974104359094,-0.15203670250789514,-0.23383147486361558
response_residual_forest,56,B4,825,0.2642424242424242,0.17940728599169425,-0.023710855060433376,-0.2503593009186399
response_residual_forest,56,B6,421,0.38717339667458434,0.20494225764640134,-0.07943607933499368,-0.29904067903431675
response_residual_forest,56,B8,172,0.37790697674418605,0.22294420883458085,-0.08154848831249531,-0.31665648288798887
response_residual_forest,57,B2,12774,0.16369187411930486,0.16457877864033513,-0.06929511631217476,-0.16608330829759627
response_residual_forest,57,B4,656,0.20426829268292682,0.16689696062194714,-0.026368655457223215,-0.23887723165338612
response_residual_forest,57,B6,273,0.32967032967032966,0.17515262770493423,-0.04107545693912083,-0.2815803990831243
response_residual_forest,57,B8,130,0.33076923076923076,0.23789285498775095,-0.03119479881155795,-0.3086759224840426
response_residual_forest,58,B2,15791,0.26521436261161424,0.1508792020255315,-0.10746535293220152,-0.12092266481359118
response_residual_forest,58,B4,591,0.2893401015228426,0.21189738577251993,-0.052981877795014815,-0.3121931448150279
response_residual_forest,58,B6,285,0.35789473684210527,0.20194558355706532,-0.044497825903381805,-0.28055491850547143
response_residual_forest,58,B8,114,0.47368421052631576,0.27116062505228405,-0.11366478504874822,-0.3863841655454381
response_residual_forest,59,B2,13565,0.19299668263914488,0.12634648049784952,0.08392712737344016,0.0033071193693623847
response_residual_forest,59,B4,4527,0.21360724541639053,0.15629639589873776,-0.023375512535612274,-0.2022771609752892
response_residual_forest,59,B6,2366,0.2743026204564666,0.17754460042696518,-0.10456405165131498,-0.22167112455251906
response_residual_forest,59,B8,919,0.4472252448313384,0.24152010863587214,-0.2081039306879081,-0.3410571879209549
response_residual_forest,60,B2,9873,0.1731996353691887,0.11464789743073679,0.08384555943690798,0.10558260861986278
response_residual_forest,60,B4,4040,0.31212871287128713,0.18721728053440584,-0.09192770467625119,-0.27705329702046255
response_residual_forest,60,B6,2189,0.4024668798538145,0.2232220136371136,-0.18109424893361667,-0.3319211517227548
response_residual_forest,60,B8,927,0.5307443365695793,0.29445832548404544,-0.23926111046685325,-0.3682896038525558
response_residual_forest,61,B2,11015,0.1664094416704494,0.11284954777342433,0.08436689242834274,0.1002141442539129
response_residual_forest,61,B4,4401,0.2897068847989093,0.15981654578226656,-0.054364740223197885,-0.25698674818720957
response_residual_forest,61,B6,2490,0.35582329317269074,0.1939403405544506,-0.16417091282085922,-0.28220922055033837
response_residual_forest,61,B8,1059,0.5401322001888574,0.2769475719094554,-0.23845483764680026,-0.3740152508767727
response_residual_forest,62,B2,11635,0.19759346798452945,0.12287566519755862,0.09779701522732527,0.07880293560060046
response_residual_forest,62,B4,4183,0.2493425770977767,0.1531589775163649,-0.05324398880523856,-0.22023618795851582
response_residual_forest,62,B6,2342,0.304867634500427,0.18156076654774972,-0.12914560854995671,-0.2530189757640693
response_residual_forest,62,B8,929,0.4951560818083961,0.2619604968180968,-0.23418987560010834,-0.35874826707591195
response_residual_forest,63,B2,14566,0.17362350679664973,0.1421048435144617,0.06849094549671629,-0.08089870898775582
response_residual_forest,63,B4,2645,0.23931947069943288,0.1804308546702318,-0.02252383056489029,-0.23274672218265804
response_residual_forest,63,B6,1153,0.2263660017346054,0.1558536043219751,-0.07064748528265612,-0.19607724459051465
response_residual_forest,63,B8,453,0.4503311258278146,0.2357821829564795,-0.18659745963801044,-0.30852670275224253
response_residual_forest,65,B2,11768,0.264530931339225,0.15189334981783947,0.14939842068632778,0.04601960845013891
response_residual_forest,65,B4,842,0.2209026128266033,0.1690987689229037,-0.015845437347309747,-0.2077026243303255
response_residual_forest,65,B6,323,0.25696594427244585,0.18138981124511686,-0.0505433472635088,-0.21613400541435684
response_residual_forest,65,B8,105,0.3523809523809524,0.22320634541910944,-0.1572790802147854,-0.29881403370537885
