run,method,family,n_target_rows,pedestal_mae_adc,pedestal_rmse_adc,pedestal_bias_adc,pedestal_q05_adc,pedestal_q95_adc,n_pair_rows,timing_sigma68_shift_ns,timing_full_rms_shift_ns,timing_tail_gt0p5_fraction,timing_tail_gt5_fraction,timing_shift_bias_ns,n_charge_rows,charge_bias_delta_adc,charge_abs_delta_adc
61,ridge,ml,75860,203.39466762137127,463.26820735640905,-0.7036790384742923,-550.176536828545,455.08433493435894,16935,0.6001587121356955,2.940460244018851,0.41724239740183056,0.004842043105993505,-0.22100181616631287,75860,-45.81683243002029,212.6965933681697
61,one_dimensional_cnn,ml,75860,137.43991729618102,410.6672555623273,-43.688972820549196,-493.8879443359883,236.53597128409837,16906,0.4126223483144733,3.290319450902703,0.26333845971844316,0.00733467408020821,-0.10898824351307576,75860,-2.8315386479454063,180.61463027606933
61,target_masked_residual_cnn,new_architecture,75860,71.469247022821,232.54251257481735,-16.17411800579707,-151.57674180445662,120.75942234631033,16776,0.5949323502501507,3.4979142789620226,0.376967095851216,0.011623748211731044,-0.04871836558774287,75860,-30.346393462697524,215.0475132099051
61,gradient_boosted_trees,ml,75860,53.29326450887106,232.899946495134,-0.025983571073773252,-140.7479288730951,119.29456920976779,16798,0.19449718229524549,2.8772919083788815,0.18037861650196452,0.012620550065483986,0.0562200584448788,75860,-46.49452789742083,195.69867633778216
61,mlp,ml,75860,132.38011560514263,358.7570948538934,1.3111238668977556,-265.0584061593829,395.9239036471161,16804,0.457826464215758,2.561086114150109,0.28844322780290405,0.016900737919542965,-0.12290084403051892,75860,-47.831635335392356,208.82080833484585
61,traditional_line3,traditional,75860,182.4587623818312,522.4421020268734,-41.95126360589055,-863.0166666666665,458.4357142857147,16813,0.19018481116966707,3.0424751746971266,0.18235888895497532,0.023791114018913935,0.06927007233234488,75860,-4.569247862604031,207.8357594817521
61,traditional_run_stratified,traditional,75860,159.10706407793805,469.7236028054669,-7.34192842705234,-549.0166666666665,450.50714285714326,16735,0.3062896634176216,4.845924313089199,0.28120705109052885,0.05688676426650732,0.4427276691256414,75860,-39.178583041442245,222.10492730970586
62,traditional_mean3,traditional,76356,284.09388478530394,761.78626249403,-6.706121621424854e-16,-1174.4166666666667,1017.4166666666667,15332,0.09063204086985119,1.3279683689383082,0.14472997651969738,0.0005870075658752935,0.024031223001834624,76356,-44.0506181570538,98.87598878935512
62,traditional_median3,traditional,76356,309.6358242967154,869.7759987827716,-44.0506181570538,-1446.0,945.0,15332,0.07000962313162092,1.394048899731138,0.1232063657709366,0.0010435690060005217,0.02271265037557978,76356,0.0,108.77555136466027
62,ridge,ml,76356,200.3588654389039,465.88981167480733,-8.276004879942173,-604.160792803944,435.6941418141987,15267,0.5597273761636358,1.7740524487905514,0.40446715137224076,0.004061046702037073,-0.24117316994094515,76356,-35.77461327711163,218.68167546255285
62,one_dimensional_cnn,ml,76356,135.1327585122491,419.44910950606084,-27.860808063737913,-431.55132775680596,316.58641201809854,15168,0.3956766135493107,2.2406501904980205,0.28837025316455694,0.01094409282700422,0.05030805491810881,76356,-16.189810093315888,192.35907205134146
62,target_masked_residual_cnn,new_architecture,76356,74.64261179340807,260.46983641462026,14.181151056662397,-114.79120855793008,171.88121213641512,15071,0.5303284340081277,2.3994782379049595,0.34470174507331963,0.01108088381660142,0.015285736806984574,76356,-58.2317692137162,223.92644239032666
62,gradient_boosted_trees,ml,76356,49.33563888114498,239.82088555821588,-1.8902520563136316,-118.38251637843416,99.64613376138067,15155,0.18142197899373827,2.0857255310058926,0.18264599142197294,0.015176509402837348,0.009479365647476225,76356,-42.160366100740156,200.38167879708294
62,mlp,ml,76356,130.99239065458855,379.4360127513024,-7.267257721712516,-322.9281985589679,338.49414935024333,15151,0.47237169810515667,2.2214981174021373,0.30420434294766024,0.021318724836644445,-0.05027729062179723,76356,-36.78336043534128,217.20265926531084
62,traditional_line3,traditional,76356,186.86024736260475,537.1572979230758,-40.940718788432136,-866.0833333333333,468.71428571428567,15164,0.19819079448217114,2.660403577049905,0.19038512265892904,0.023410709575309944,0.007050424438218642,76356,-3.109899368621676,212.44158253693848
62,traditional_run_stratified,traditional,76356,163.154052820248,487.86043428806425,1.0804626947955578,-538.2083333333334,488.67857142857144,15095,0.38908741531846963,3.7488804207740287,0.2849950314673733,0.057038754554488244,-0.06305093533695169,76356,-45.13108085184933,229.76640560881486
63,traditional_mean3,traditional,75268,264.6046571362775,790.2004801569614,7.904195564646774e-16,-911.8666666666662,905.2166666666648,7264,0.0979949274058022,0.8823068871917684,0.14413546255506607,0.00027533039647577095,0.04674196030386186,75268,-37.281952489769886,92.65954987511293
63,traditional_median3,traditional,75268,286.913721634692,902.2402599718888,-37.281952489769886,-1180.6499999999996,757.0,7264,0.07391803666407412,0.9203233508460024,0.1193557268722467,0.0008259911894273128,0.02491779934292211,75268,0.0,100.33057873199766
63,ridge,ml,75268,211.83934300509998,545.2204814555338,-5.611862697333621,-599.8274676926025,424.08208324365677,7231,0.5841554199037958,1.7197109012391114,0.4035403125432167,0.004010510302862674,-0.23543422263280483,75268,-31.670089792436272,222.18377291932106
63,one_dimensional_cnn,ml,75268,142.67836103502736,497.284808844949,-36.14257728978267,-361.6109164413502,276.8179800748885,7209,0.37499473346993517,1.5102799405796055,0.25676238035788596,0.00887779164932723,0.023184798790941357,75268,-1.1393751999872321,177.97184637887818
63,target_masked_residual_cnn,new_architecture,75268,80.73588729359153,335.94820382067167,-20.769879356649756,-149.68644166868603,111.74929401626612,7191,0.5594410048865153,2.4855250931176878,0.361284939507718,0.014323459880406062,0.08559498982461439,75268,-16.512073133120126,201.484136947609
63,gradient_boosted_trees,ml,75268,61.31645529284455,321.74374990658805,-0.2158728731173447,-113.08096345525091,118.25828337703491,7190,0.19159958178167863,2.2888446306623966,0.18178025034770515,0.01655076495132128,0.07420082701375748,75268,-37.066079616652544,190.1335679386351
63,mlp,ml,75268,136.50057485333338,418.58828081674085,-13.883794911813427,-331.02217079492385,307.64188963894173,7182,0.48581018391420083,2.3565315143056695,0.31244778613199664,0.020328599275967696,-0.014663578103916854,75268,-23.398157577956475,206.74394634595296
63,traditional_line3,traditional,75268,184.90763418084458,623.0787123988624,-32.51138155214257,-767.2166666666666,427.7142857142858,7213,0.21032991216824043,2.935275976737547,0.18743934562595313,0.024261749618743934,0.013373995965111431,75268,-4.770570937627331,199.03033034970912
63,traditional_run_stratified,traditional,75268,169.3952606179316,589.5492385196528,10.353518348403298,-483.8249999999998,485.9285714285715,7179,0.30850979301963444,4.502638798216403,0.26591447276779495,0.058921855411617215,0.16757504063627637,75268,-47.635470838173184,219.16388043233448
65,traditional_mean3,traditional,52152,216.86481822365394,739.4983436947297,1.0714614414981914e-15,-398.7499999999997,602.1499999999991,1592,0.07548593679122947,0.4542152500409804,0.10175879396984924,0.0,0.04102247764324091,52152,-29.206665132689057,75.43410287876463
65,traditional_median3,traditional,52152,236.50134223040342,853.4865802414513,-29.206665132689064,-688.7999999999993,292.0,1592,0.06493484783411987,0.4366949089951081,0.0728643216080402,0.0,0.005419057715344277,52152,0.0,83.57010277649947
65,one_dimensional_cnn,ml,52152,114.44418659174802,401.5540876155404,-15.582424565342764,-202.50736088542365,186.63530822807041,1583,0.40911282533876714,1.1169027055338003,0.28427037271004424,0.002526847757422615,0.11638338230772168,52152,-13.624240567346293,144.9353561685192
65,ridge,ml,52152,182.0360841749699,480.1402160137602,-11.978868056745599,-321.5229256548188,292.12214093714704,1584,0.5881099683598771,1.085522055862424,0.45202020202020204,0.0031565656565656565,-0.35736412799425865,52152,-17.227797075943467,192.8669310725431
65,target_masked_residual_cnn,new_architecture,52152,72.11336789897658,252.98015780317894,6.487993374710825,-120.27659494846928,114.31969475849179,1578,0.5537243613072954,1.3145773620721608,0.3574144486692015,0.004435994930291508,0.021776746717656205,52152,-35.6946585073999,169.69362709069938
65,gradient_boosted_trees,ml,52152,45.500274287536456,246.52709859383424,2.588017066016934,-68.14631316033336,82.35859154340336,1581,0.1547829142287178,1.2368698108476848,0.1265022137887413,0.007590132827324478,0.023656305910296983,52152,-31.794682198705996,154.26182403426924
65,mlp,ml,52152,104.21666849628639,367.89102687585375,4.176555560848442,-235.25992948570902,268.8345497249031,1582,0.21059771412801023,1.1552095675787626,0.18900126422250316,0.009481668773704172,-0.0780962932243144,52152,-33.3832206935375,152.46909783311375
65,traditional_line3,traditional,52152,150.044779362888,545.1831065395977,-23.898019707959882,-535.3214285714284,279.0,1581,0.1709843030223649,1.626953804001533,0.15053763440860216,0.015180265654648957,-0.01899604793310429,52152,-5.308645424729189,162.55861072761672
65,traditional_run_stratified,traditional,52152,139.21871416153516,517.5555999877446,-6.5290652232667865,-363.9607142857141,291.9178571428558,1578,0.20112189489025525,4.2351867974758095,0.20215462610899873,0.037389100126742715,0.09289605912740546,52152,-22.677599909422263,172.61927497644248
