action_band,flag_value,method,method_label,support_fraction,n_runs,n,bias_ns,median_ns,sigma68_ns,full_rms_ns,tail_frac_abs_gt5ns,pull_width68,coverage68,coverage95,coverage68_error,coverage95_error,calibration_ece,calibration_loss,sigma68_ci_low_ns,sigma68_ci_high_ns,pull_width68_ci_low,pull_width68_ci_high,coverage68_ci_low,coverage68_ci_high,coverage95_ci_low,coverage95_ci_high,calibration_loss_ci_low,calibration_loss_ci_high
baseline_action,True,traditional,S02/S03/S04 atom robust-width baseline,0.29450261780104714,7,3375,1.2549350961731693,1.8572676181621404,1.1838964356066761,3.5296423960671244,0.019555555555555555,7.408862652121586,0.24029629629629629,0.4005925925925926,0.44239319584070375,0.5494074074074073,0.4959003016240555,1.974140889248438,1.1332597774466586,1.2208624909068195,7.04136209102268,7.995903025024097,0.21624874624355606,0.26056841007395926,0.3806405666346259,0.4193176592987437,1.8743201299422465,2.123221934128552
dropout_action,False,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,0.9176265270506109,7,10516,1.269292879722547,1.5621783576724475,1.5196592619273939,2.018886748707284,0.006561430201597566,0.8962502735678921,0.6338912133891214,0.9636744009128947,0.048798278747878676,0.013674400912894735,0.052121211129325495,0.0545859043055517,1.3758140189974248,1.6943091087011368,0.8254279363965876,0.9567348609810702,0.5653924434840409,0.7072284266156611,0.9534779414220395,0.9719553388108463,0.04205873026952763,0.07729285628260016
dropout_action,False,cnn1d,1D-CNN residual scale model,0.9176265270506109,7,10516,1.2881311418576977,1.5818886369651395,1.530964505049104,2.013293630942069,0.007607455306200076,1.0037136953579804,0.45254849752757703,0.9373335869151769,0.230140994609423,0.01266641308482308,0.139709143177667,0.09655756155747336,1.395008149328314,1.7084171380689113,0.9062392983437232,1.108054694860128,0.3776242098062567,0.5299434222010655,0.9256304373408557,0.9520203489668122,0.08357122515250083,0.15444129705886508
dropout_action,False,mlp,MLP residual scale model,0.9176265270506109,7,10516,1.292003131245613,1.4566951931534327,1.630585501180458,2.0289739312745776,0.008178014454165081,1.0575646625722077,0.5155952833777101,0.8769494104222137,0.16709420875928993,0.0730505895777862,0.12437061141654107,0.10552001808145622,1.4971764438781323,1.7672523948782741,0.9350824721366111,1.1777389877969562,0.44777397878626457,0.578772918912575,0.8363492118663214,0.9148387626543213,0.06691707488986746,0.17509158819435464
dropout_action,False,ridge,Ridge residual scale model,0.9176265270506109,7,10516,1.31187271076271,1.4253134551336366,1.577214386767795,2.176143339213631,0.011411182959300114,1.0043035699806566,0.47651198174210724,0.8682959300114111,0.2061775103948928,0.08170406998858881,0.14394079019174078,0.10903148513896975,1.4113673755375318,1.8469435283745912,0.8593379497439585,1.1451259946180556,0.39810316014781655,0.5655894557738473,0.811130675547308,0.922457662663206,0.08478300798617154,0.1874673707185393
dropout_action,False,gradient_boosted_trees,HistGradientBoosting residual scale model,0.9176265270506109,7,10516,1.2832588528309175,1.5003048423713174,1.5359426208833604,1.9786450734058694,0.00893875998478509,1.0562750628231334,0.4993343476607075,0.8678204640547736,0.18335514447629253,0.08217953594522631,0.13563915458884995,0.11436222445837556,1.373504721081094,1.7903343854442773,0.8701705126415618,1.284856976029993,0.38713831088568923,0.5998632019142742,0.7859136741125372,0.9278964439131202,0.07429742725821313,0.24273028899007704
dropout_action,False,traditional,S02/S03/S04 atom robust-width baseline,0.9176265270506109,7,10516,1.2674446096961614,1.461413335364579,1.5970675885959906,2.2827351661094393,0.01397869912514264,2.1993414505361906,0.3991061240015215,0.6601369341955116,0.2835833681354785,0.2898630658044884,0.2867232169699835,0.5148777753615352,1.3905286658941387,1.9565280973894652,1.8961616366758631,2.4417605658908728,0.3232773466162033,0.4603841915382931,0.5672179564483879,0.7225353421646579,0.39624272648381076,0.6376589982726133
dropout_action,True,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,0.08237347294938918,7,944,0.662338876908264,1.6900593636701302,1.3586679797712296,5.007793271717545,0.0646186440677966,0.9356415236158033,0.6101694915254238,0.9311440677966102,0.07252000061157626,0.01885593220338977,0.0730114536661843,0.05718646571633675,1.277501082726098,1.469348555765941,0.8701360499633249,1.0248804838179186,0.5551039537487499,0.6660864156475085,0.9024958202528297,0.9552690264998686,0.039551948231185755,0.07409731915428894
dropout_action,True,gradient_boosted_trees,HistGradientBoosting residual scale model,0.08237347294938918,7,944,1.0358477657187912,1.7589402736446829,1.753481759303695,4.62844908908038,0.0815677966101695,0.9708185590245222,0.5413135593220338,0.8908898305084746,0.1413759328149662,0.059110169491525366,0.10071974606850002,0.08259682233761735,1.6105968834494166,1.923852376834376,0.8432459420486216,1.1012316258820627,0.4769222987643599,0.5965383794171025,0.8573285714285713,0.9278019115715744,0.06208332572549423,0.1338424853288257
dropout_action,True,mlp,MLP residual scale model,0.08237347294938918,7,944,1.0057554561496074,1.7087771091653892,1.8300128017144552,5.042546035664304,0.07627118644067797,0.9460877923875419,0.5317796610169492,0.8654661016949152,0.15090983112005085,0.08453389830508473,0.12764949817242693,0.10425135880250515,1.6968311455558533,1.9309560309225164,0.8092544116260315,1.097271045902322,0.4748857365448289,0.5978809142240927,0.8338697596469189,0.8990929986743357,0.07740921104298108,0.13912170246933783
dropout_action,True,cnn1d,1D-CNN residual scale model,0.08237347294938918,7,944,0.6436348906964104,1.6823645642046294,1.3703988431901313,5.058211295039759,0.07203389830508475,1.0687527277700577,0.4766949152542373,0.9226694915254238,0.20599457688276274,0.027330508474576187,0.13239347488205933,0.10861782200236399,1.3107766407538395,1.4379960013711182,0.9792712122756062,1.1881277245217,0.38550950683303625,0.5510792525773196,0.8972025908986248,0.950737635731365,0.0646075494637378,0.16949038659591154
dropout_action,True,ridge,Ridge residual scale model,0.08237347294938918,7,944,0.5234563558004554,0.9855433849761682,1.5508969063399989,5.040247832622232,0.07097457627118645,1.2007535474175297,0.5317796610169492,0.909957627118644,0.15090983112005085,0.040042372881355925,0.10061381386511017,0.12307989132101166,1.4156509697418493,1.6482276650900805,1.0772653922444462,1.322338356398175,0.45840531561461795,0.6044330400933092,0.8720651420651421,0.945105482848378,0.05811632027251266,0.18788669727158766
dropout_action,True,traditional,S02/S03/S04 atom robust-width baseline,0.08237347294938918,7,944,0.9848867899243666,1.8595327966668194,1.2791191806874305,5.3129063497809295,0.07097457627118645,7.4248006805776665,0.2277542372881356,0.3135593220338983,0.45493525484886443,0.6364406779661016,0.5456879664074831,2.015466144950029,1.1658518028571567,1.3641445411920876,6.703569365153842,8.443505916451102,0.20617671162681322,0.25935883716782593,0.294444065516771,0.33564368462428756,1.8214037974300816,2.2791033663497187
energy_support_action,False,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,0.9573298429319371,7,10971,1.2069796622854008,1.5444381575165949,1.5162697951808595,2.3536102423939775,0.010846777868927172,0.905418036309058,0.6318475982134719,0.961352657004831,0.050841893923528114,0.011352657004831013,0.050901834666686775,0.051919587321496964,1.3938745882421648,1.6906196128575977,0.8474076508103754,0.972163522922668,0.5628601117559643,0.6885085966196671,0.9544482962767341,0.9683801587375251,0.03933138703261828,0.07414886691624945
energy_support_action,False,cnn1d,1D-CNN residual scale model,0.9573298429319371,7,10971,1.2252064639879732,1.5623526715216585,1.523237165276054,2.3615535280623745,0.012031719989062073,1.0189686333287886,0.4552000729195151,0.9362865736942849,0.22748941921748494,0.013713426305715037,0.1369308366709975,0.09927557888074653,1.3902065570662105,1.7157847548469678,0.9162323967682422,1.140668965390596,0.3736339364277315,0.5330231426418635,0.9201165175591505,0.950517884313304,0.07858632255254741,0.16577086476543137
energy_support_action,False,mlp,MLP residual scale model,0.9573298429319371,7,10971,1.2434168849381704,1.4354691454090729,1.6476777865139651,2.3513798197498668,0.012669765746057788,1.0728883392435986,0.5159055692279646,0.8743961352657005,0.16678392290903543,0.07560386473429948,0.123176393138047,0.10961313000624513,1.5356971297177726,1.792113031067128,0.9510117944108218,1.1815850206447551,0.44800053484276825,0.5814109771736452,0.8401615737810334,0.911577485672308,0.06596677687776778,0.17630097971458294
energy_support_action,False,gradient_boosted_trees,HistGradientBoosting residual scale model,0.9573298429319371,7,10971,1.239114765969969,1.4857023757104315,1.549399862452547,2.258173434191464,0.014583903017044937,1.059656570018919,0.5025066083310546,0.8676510801203172,0.18018288380594538,0.08234891987968274,0.13224575782677184,0.11360853288282977,1.3902578861470507,1.7386997437675265,0.9035585472754931,1.2251870481473848,0.413742012603582,0.5916855272042305,0.8061684919556962,0.918178881058086,0.07076262304832363,0.21373501113444435
energy_support_action,False,ridge,Ridge residual scale model,0.9573298429319371,7,10971,1.2404140202001652,1.3597152969894282,1.5930934849343836,2.4895659846253655,0.015404247561753714,1.032871965679556,0.47953696107920885,0.8685625740588825,0.20315253105779119,0.08143742594111747,0.14229497849945433,0.11493922529447974,1.4351549763889349,1.891758635710184,0.8937192481379947,1.215022807130898,0.3810993360400933,0.561159965586577,0.800293768713612,0.9226911674901379,0.07901280681716513,0.22543516132897837
energy_support_action,False,traditional,S02/S03/S04 atom robust-width baseline,0.9573298429319371,7,10971,1.227163586793512,1.4560956161377234,1.5684689138738181,2.614060096134087,0.018594476346732294,2.4250274351142886,0.39394768024792637,0.646978397593656,0.28874181188907366,0.3030216024063439,0.2958817071477088,0.5781681391393538,1.379384942876828,1.9544057092400617,2.145910010645174,2.6843543516723654,0.3179988425759983,0.45031505471735983,0.5597325075751858,0.713332025597959,0.4638378115174414,0.6999283437989227
energy_support_action,True,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,0.042670157068062826,7,489,1.4956195256248892,1.9579612354813705,1.2789533978739778,3.5151719797425653,0.028629856850715747,0.7607531388532296,0.6339468302658486,0.9529652351738241,0.048742661871151394,0.0029652351738241878,0.0943465038213589,0.09632531550327622,1.0864482516435339,1.3630864336736894,0.4824532654025442,0.8986391317142884,0.5416414401419645,0.7291269419731775,0.9202960151802656,0.9809656084656084,0.06694058351766272,0.17405389962378123
energy_support_action,True,ridge,Ridge residual scale model,0.042670157068062826,7,489,1.3930756863809264,1.684777066465422,1.2344680556918592,3.5924809761731797,0.032719836400818,0.7354711834225541,0.5153374233128835,0.9427402862985685,0.16735206882411657,0.007259713701431414,0.1033517599142546,0.13562308975431211,1.1081833563853427,1.3613223219212642,0.6030853246412519,0.8634905630578833,0.4079416356630348,0.6117724110135336,0.9126095635604755,0.9671736469498478,0.09869687701892035,0.19523924176077756
energy_support_action,True,cnn1d,1D-CNN residual scale model,0.042670157068062826,7,489,1.4557020617196483,1.946013703244688,1.2714044050983198,3.4818089717156067,0.026584867075664622,0.7712911147640792,0.4396728016359918,0.9325153374233128,0.24301669050100821,0.017484662576687127,0.149984827868091,0.1597987665454268,1.1423525692712921,1.3755585833289192,0.6048585899016274,0.972359206780372,0.33059994288201056,0.5660256989456965,0.8986984827174701,0.975500225136489,0.08647504134053197,0.22505284712291976
energy_support_action,True,mlp,MLP residual scale model,0.042670157068062826,7,489,1.8294712354344167,2.05579178070645,1.3872611902701921,3.6589264775804704,0.0408997955010225,0.5964856781193756,0.5398773006134969,0.9120654396728016,0.1428121915235031,0.03793456032719833,0.1248241525522914,0.1772713065709043,1.2022079336411686,1.7152314435077711,0.5132223930350341,0.784710641856347,0.45179126776022926,0.6111176935229068,0.8727808768839304,0.9458992635716774,0.13925641575341852,0.2002737585447464
energy_support_action,True,gradient_boosted_trees,HistGradientBoosting residual scale model,0.042670157068062826,7,489,1.7960374023556984,2.049372615332551,1.3568544562926508,3.309615574016563,0.024539877300613498,0.5606705932468135,0.50920245398773,0.9161554192229039,0.17348703814927002,0.03384458077709607,0.10928953134457361,0.18898763925603157,1.1486736831252,1.6764102815676096,0.4561404070426889,0.7614956601939784,0.4358627118644068,0.5915564230463385,0.8851191066177686,0.944795643873655,0.1363352080711575,0.22940980083726314
energy_support_action,True,traditional,S02/S03/S04 atom robust-width baseline,0.042670157068062826,7,489,1.6257033426212948,2.018621742817089,1.2803034413327714,3.6375775900831036,0.028629856850715747,7.2769908881690055,0.18404907975460122,0.28629856850715746,0.4986404123823988,0.6637014314928424,0.5811709219376208,2.005125913495467,1.1980595275930137,1.3456506660401344,6.5570542322134875,8.28130370553872,0.13769607127208996,0.24235276561878233,0.22696379317893262,0.3683816964285715,1.7984209222936214,2.279647109020215
q_template_action,False,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,0.2895287958115183,7,3318,1.2923246021044101,1.441773667370125,1.6407331863946477,1.5674636180092723,0.0015069318866787222,0.8599328731504299,0.6142254370102471,0.9668474984930681,0.06846405512675291,0.016847498493068103,0.06480592063782853,0.07254615027680492,1.4911281067461166,1.8385639913392295,0.8026150282183248,0.9245108091176792,0.518272656674031,0.6931049756789671,0.954130472820641,0.9807906401763591,0.05303650475834696,0.10520123013714604
q_template_action,False,cnn1d,1D-CNN residual scale model,0.2895287958115183,7,3318,1.3179767080463205,1.4443829784008457,1.68962932939821,1.6323491354166182,0.0018083182640144665,0.9789310875406074,0.44936708860759494,0.9333936106088004,0.2333224035294051,0.016606389391199516,0.14532304624933184,0.10408018790733226,1.5287045604451428,1.926948581379508,0.8619599675098927,1.1422826159140431,0.34551775052787626,0.5274085672626313,0.9202567048196654,0.946609924065471,0.09138886243895833,0.1857448008693225
q_template_action,False,mlp,MLP residual scale model,0.2895287958115183,7,3318,1.2615079407970453,1.3373894299280487,1.7143385209720643,1.6512682864657555,0.0012055455093429777,1.0995351337397994,0.48523206751054854,0.8701024713682941,0.1974574246264515,0.07989752863170585,0.14295716318724624,0.12996181254630074,1.5348351877935769,1.8507316755663636,0.9543093547978292,1.2044145126582253,0.4293403797827363,0.5497816803235419,0.839458459915683,0.9074198995242311,0.07774895124370633,0.18287845895340182
q_template_action,False,gradient_boosted_trees,HistGradientBoosting residual scale model,0.2895287958115183,7,3318,1.2558043892357293,1.3025397797148308,1.6544694034681917,1.6230721070929115,0.0012055455093429777,1.0962802507461524,0.47377938517179025,0.8496081977094635,0.20891010696520979,0.10039180229053646,0.15742370929936197,0.14075146732531515,1.4259428258069533,1.945750796098797,0.9369567296327166,1.3718257187627096,0.3480579765291219,0.5566112540296219,0.7493302164214886,0.9158033326795622,0.0759303925209456,0.29676717631700505
q_template_action,False,ridge,Ridge residual scale model,0.2895287958115183,7,3318,1.330793941826718,1.3712091269901698,1.8561183869034805,1.8080065344495966,0.004219409282700422,1.101050159539539,0.47498493068113323,0.8477998794454491,0.2077045614558668,0.10220012055455086,0.15712232292202621,0.14201929111799572,1.5249852217721092,2.145529555612199,0.8937693283421893,1.3725578106671483,0.3620419498749707,0.5663896410709096,0.7605556577373622,0.9172964888482968,0.07140330682322728,0.2810056807497461
q_template_action,False,traditional,S02/S03/S04 atom robust-width baseline,0.2895287958115183,7,3318,1.259486539364156,1.218419933276003,1.8747707198038155,1.9031016968508618,0.007836045810729355,1.2938086844276615,0.47739602169981915,0.7833031946955997,0.20529347043718088,0.16669680530440023,0.18599513787079056,0.2129485245100083,1.5895998512331948,2.1557603073402767,1.0482716378138264,1.572952816037018,0.38235322268280303,0.5611158505533066,0.6745257759478415,0.8635296763594346,0.09766708273905882,0.361497694697874
q_template_action,True,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,0.7104712041884816,7,8142,1.1895355923828632,1.6123868168411768,1.4501589718014425,2.68455156698277,0.015352493244902973,0.9078735296127182,0.6391549987718005,0.9586096782117416,0.043534493365199545,0.008609678211741634,0.0563632088675409,0.05015846270794098,1.3426450350469898,1.6260043289533206,0.8510566254141858,0.9700182380735087,0.5858362142974882,0.6913628335788436,0.9516369211415993,0.9678862208664306,0.036750212654162305,0.06793731135010596
q_template_action,True,gradient_boosted_trees,HistGradientBoosting residual scale model,0.7104712041884816,7,8142,1.2657616585266909,1.622346160591153,1.5157607453815578,2.5442624238719405,0.020633750921149593,1.002873566386371,0.5146155735691477,0.8779169737165315,0.16807391856785237,0.07208302628346841,0.12282963921514702,0.0914650376132097,1.378107066911136,1.6971435819263174,0.8557310314662082,1.1767901941423724,0.4248392684705095,0.6025800326378716,0.8206609655059267,0.9260626692831563,0.07327545953281617,0.1884039053194603
