run,method,method_label,n,bias_ns,median_ns,sigma68_ns,full_rms_ns,tail_frac_abs_gt5ns,pull_width68,coverage68,coverage95,coverage68_error,coverage95_error,calibration_ece,calibration_loss,sigma68_ci_low_ns,sigma68_ci_high_ns,pull_width68_ci_low,pull_width68_ci_high,coverage68_ci_low,coverage68_ci_high,coverage95_ci_low,coverage95_ci_high,calibration_loss_ci_low,calibration_loss_ci_high
59,ridge,Ridge residual scale model,643,1.172439218438815,1.1904499201741032,1.5975983334146044,1.61048829057745,0.0,1.0519727270103116,0.49455676516329705,0.8584758942457231,0.18813272697370298,0.09152410575427683,0.13982841636398988,0.11786449402557034,1.5013553522193603,1.7756302558644936,0.9528394735662347,1.2002596073089968,0.45669747551386397,0.5418569254185692,0.8304434911522569,0.8830395092735703,0.08820895983785239,0.1706060812585092
59,cnn1d,1D-CNN residual scale model,643,1.3394603588718403,1.498907328560449,1.5226448223262972,1.4660655469146506,0.0015552099533437014,0.9090124591295037,0.41368584758942456,0.942457231726283,0.26900364454757547,0.0075427682737169155,0.15670244435776906,0.13105909951238945,1.4421768288966914,1.6248533699023249,0.8257767356076012,1.0108507826247162,0.38301411618960685,0.44785395338186607,0.9249360117353971,0.9615654205607477,0.10937366267111392,0.15737342359215598
60,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,731,1.1228087781678227,1.2725642178020848,1.3870184850753837,1.3606623829582358,0.0,0.8026338365644117,0.6429548563611491,0.9685362517099864,0.0397346357758509,0.018536251709986407,0.06655633060474626,0.08054834538154297,1.2877690085365934,1.4861054268972032,0.719625258524171,0.8650213574210346,0.6100452502340686,0.6754616816647608,0.95662285505659,0.9809795496052787,0.06806185865085965,0.10214685490898931
60,gradient_boosted_trees,HistGradientBoosting residual scale model,731,1.0353918465794247,1.1305120490870308,1.336193829393965,1.3880697986132418,0.0027359781121751026,0.9510122819848897,0.5225718194254446,0.9151846785225718,0.16011767271155541,0.03481532147742816,0.09965527958423188,0.08589399794708143,1.2508878678717765,1.484599327733076,0.8549286563087867,1.0329151447803928,0.47812576879207386,0.567769738557444,0.8972206247180875,0.9345987221843706,0.07034137674240817,0.1090983365515505
60,traditional,S02/S03/S04 atom robust-width baseline,731,1.132396203143164,1.1502745777980223,1.470393754736849,1.5311217942381843,0.0027359781121751026,0.9853193121141754,0.5403556771545828,0.8700410396716827,0.14233381498241726,0.07995896032831729,0.1111463876553673,0.0870299627129816,1.3854567493250294,1.6555315634629868,0.9160386814440069,1.0619477263559778,0.4970971505067891,0.5815735154017148,0.8476274052809596,0.8932754511406197,0.07032304055198374,0.11738788714555694
60,cnn1d,1D-CNN residual scale model,731,1.1657479817132534,1.274848034505439,1.4994557593424183,1.4834934607150483,0.0013679890560875513,0.8711682110500641,0.5512995896032832,0.9384404924760602,0.13138990253371685,0.01155950752393975,0.10013407575386253,0.09297881869036374,1.4150285880487046,1.6216179791094119,0.7953192185000785,0.9710555006728439,0.5134550820432973,0.5969966085165536,0.921441190561744,0.9575040932161765,0.07233205082586104,0.11384252196057247
60,ridge,Ridge residual scale model,731,1.1379075382991053,1.23806809865615,1.3940375328063999,1.4858473682276954,0.0027359781121751026,0.8100908756365407,0.5554035567715458,0.9001367989056087,0.12728593536545418,0.04986320109439124,0.09493571734072982,0.11549849454100863,1.3136911549117685,1.5133991143933978,0.7446719719908197,0.9114830657913948,0.5192334033814118,0.5961394147710913,0.8791993534665778,0.9189275323482123,0.09092108780866771,0.1299878432447411
60,mlp,MLP residual scale model,731,1.0994021279338038,1.1824434944309985,1.5501661088471628,1.5330158725169096,0.0013679890560875513,1.1076034155444257,0.478796169630643,0.8850889192886456,0.20389332250635706,0.06491108071135432,0.13624898683457387,0.12816420139917772,1.4482187285563641,1.6430217788376489,1.0144997030414848,1.1978489499707903,0.4417983796110189,0.5132765893312627,0.8619834468614956,0.9092819759679573,0.09854863589179082,0.16473963199880545
61,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,686,1.6058116859530815,1.9155651433250611,1.8776771099857859,1.753129584290154,0.0,0.8764128739626939,0.4737609329446064,0.9810495626822158,0.20892855919239361,0.031049562682215814,0.12166544577695483,0.1213076734222176,1.7629544258967909,2.013197230507525,0.7716080310584441,0.9698169855281531,0.4397429726607624,0.5082838511234097,0.9705860662849211,0.9899724196706302,0.09808830175205151,0.1486049538498272
61,cnn1d,1D-CNN residual scale model,686,1.6036589732360809,1.827362960873515,2.0988564026948735,1.9269207700924265,0.0014577259475218659,1.2045352139400647,0.2813411078717201,0.9139941690962099,0.4013483842652799,0.03600583090379006,0.23573250117054081,0.21940548256991885,1.9810419944818634,2.2143632432833993,1.1280768440440745,1.3162753922690509,0.24397499087258123,0.3112873906743259,0.8934074789126463,0.9323189056009412,0.18812693676556347,0.257400201276927
61,mlp,MLP residual scale model,686,1.5796318571607055,1.7089184664664216,1.951430091310916,1.8327150996160813,0.0014577259475218659,1.278694251240628,0.37900874635568516,0.8104956268221575,0.3036807457813149,0.13950437317784248,0.22159255947957873,0.23586798241984103,1.8384716692281178,2.0436790806547696,1.157839696559521,1.3739015442801361,0.3403313033794567,0.4121979357234525,0.7824030034089073,0.8361156389716841,0.19717621531929333,0.2717243735422906
61,gradient_boosted_trees,HistGradientBoosting residual scale model,686,1.722184597285071,1.9497541004496033,2.022835945827386,1.9195601933412199,0.0014577259475218659,1.4753720758191329,0.2725947521865889,0.6924198250728864,0.4100947399504111,0.2575801749271136,0.33383745743876236,0.369221112033855,1.9281929881033735,2.1653550063484106,1.3250833289722825,1.5933031450793373,0.2387312529292298,0.30827076569264067,0.6570367206958154,0.7309343671679198,0.31727287480118416,0.4142797764871534
61,ridge,Ridge residual scale model,686,1.987625556199791,2.3254256311043875,2.419899683345943,2.237859518045836,0.011661807580174927,1.54889317045098,0.24927113702623907,0.6661807580174927,0.433418355110761,0.2838192419825073,0.3586187985466341,0.4061873915227206,2.272823818881758,2.5539526052378045,1.3911292607907213,1.634879053313982,0.21890566453603705,0.2743213678548535,0.634516677642305,0.7019202580040554,0.35564952298521646,0.44174854687842974
61,traditional,S02/S03/S04 atom robust-width baseline,686,2.055807363811419,2.2525922582749907,2.364016622186294,2.31734278021461,0.02040816326530612,1.78845894012678,0.26822157434402333,0.5379008746355685,0.4144679177929767,0.4120991253644315,0.41328352157870407,0.507077376215723,2.291789318156414,2.569929921528023,1.6872249457997588,1.913603042350502,0.23712270521207007,0.2970609243697479,0.49782213021368826,0.5689935526996723,0.47427772870318474,0.5491244519017848
62,mlp,MLP residual scale model,655,1.1610059580059024,1.296546759998975,1.6916789766714184,1.5989615711146548,0.0,0.9737039672008381,0.5572519083969466,0.9145038167938931,0.12543758374005343,0.03549618320610681,0.0998068476411,0.07175916184660554,1.5897826965037032,1.8037822361129454,0.8985294610089403,1.073500043625332,0.5149044503585422,0.5957020293090618,0.8930694907894136,0.9348839495102772,0.055396584736652085,0.1011540766435032
62,ridge,Ridge residual scale model,655,1.1651794279332635,1.2721226328309,1.7658728652711364,1.6908450474440013,0.0015267175572519084,0.9560522798707762,0.5541984732824428,0.9251908396946565,0.12849101885455727,0.024809160305343414,0.09596306667918705,0.07330274149207788,1.629076398333767,1.910024074170299,0.8783420204613841,1.0786840447827795,0.5101719961240311,0.5955842078960519,0.8996874821111683,0.9407297647191265,0.056484558735702156,0.10186812671210578
62,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,655,1.1974145569658032,1.3682585499343745,1.6156716686006045,1.5171401714129886,0.0,0.850735194180956,0.732824427480916,0.9511450381679389,0.050134935343916,0.0011450381679389832,0.10466998208400992,0.07630369035372722,1.5224607945700477,1.703077466912672,0.773383033349497,0.9306647076646776,0.6992686843551981,0.7691699245223793,0.9353334694201567,0.9664903918648924,0.054837327957608144,0.10087977353289217
62,gradient_boosted_trees,HistGradientBoosting residual scale model,655,1.1682049485248889,1.3167571237814215,1.6010018796420704,1.5395306934738617,0.0,0.9059588212841704,0.5694656488549619,0.9190839694656489,0.11322384328203816,0.030916030534351102,0.09443634912193513,0.0831543504135385,1.5007686831804663,1.689921797423474,0.8109800239558972,0.9887912820444906,0.5309000708717222,0.6112300775193799,0.8970802749160657,0.9420108003526646,0.06289499956001587,0.10733542671271422
62,cnn1d,1D-CNN residual scale model,655,1.242891337649743,1.411043240791308,1.63520708731145,1.5560936102994223,0.0,0.9012556215404917,0.5435114503816794,0.9419847328244275,0.13917804175532067,0.008015267175572438,0.10054321935094275,0.08662022668533605,1.5338953429195399,1.711980725260023,0.8043191050369264,0.9952571830857746,0.5074727250185965,0.5765521126236011,0.9230182926829269,0.9610535641270274,0.06704092532871747,0.11159320961069245
62,traditional,S02/S03/S04 atom robust-width baseline,655,1.0284496089084771,1.068520196851857,1.814567980880136,1.7559457612944207,0.0030534351145038168,1.1650685125546059,0.5145038167938931,0.8549618320610687,0.1681856753431069,0.09503816793893127,0.13553203848079465,0.14095609857935967,1.6121410622683527,1.9543208388221824,1.0673021831260079,1.250919727244396,0.48194799290308277,0.5547476450027998,0.8233333708522804,0.8837582298768413,0.10466670299402386,0.17904131147276614
63,ridge,Ridge residual scale model,298,1.0093434859301207,1.0494462828152393,1.6762712784513067,1.6443229947428224,0.003355704697986577,1.0167988744313803,0.587248322147651,0.9328859060402684,0.09544116998934904,0.017114093959731513,0.07620592214829866,0.051390015132189874,1.5571953017558045,1.8915367665059337,0.8890783475022976,1.1402530317338924,0.5315077193668165,0.6452777540198427,0.9012638118271922,0.9620818264014467,0.035002478351916715,0.10747370886233978
63,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,298,1.2907513337056296,1.3971140961163293,1.6624267450072125,1.6663308056417834,0.0,0.9340511403413657,0.6140939597315436,0.9697986577181208,0.06859553240545646,0.019798657718120838,0.06339615534338928,0.054434801281400214,1.479487191830727,1.948100060521115,0.6893590801172151,1.018484540876087,0.558124242847824,0.6700781664016958,0.9464608992432112,0.9896560611446854,0.03893204739109706,0.10930850078612604
63,mlp,MLP residual scale model,298,1.0903303334185928,1.0747790439647993,1.654059035891372,1.6034728981679198,0.0,0.9995183073952265,0.587248322147651,0.9093959731543624,0.09544116998934904,0.040604026845637575,0.0916421637590369,0.05704226329969925,1.470545001275407,1.804067364850153,0.8128125999282027,1.1565839065608512,0.5139857727445756,0.6457041828815911,0.8712736579780427,0.9454110766160329,0.04395241715272942,0.12233516185155834
63,gradient_boosted_trees,HistGradientBoosting residual scale model,298,1.0592727971532885,1.0098998649532938,1.573186856239469,1.5638595778073054,0.003355704697986577,0.9370079676485432,0.587248322147651,0.9228187919463087,0.09544116998934904,0.027181208053691286,0.07121051788058054,0.06420623206876941,1.4273788379719505,1.7106695842640183,0.8009252485349423,1.0757494257770037,0.5203429430024438,0.6558428518791453,0.8834924702893949,0.9602778859888327,0.04209423746505169,0.09975875305262702
63,cnn1d,1D-CNN residual scale model,298,1.1325392088042998,1.0695297698490833,1.4929761850963044,1.5221679018854253,0.0,0.7713205097510951,0.5335570469798657,0.9429530201342282,0.1491324451571343,0.007046979865771741,0.10141186016245973,0.12156769385856767,1.311497916964991,1.671360952650156,0.697085946218778,0.8896170660071046,0.4638450113576796,0.586798409340142,0.9068512565751023,0.966944683842874,0.08740501328995032,0.1567851400838987
63,traditional,S02/S03/S04 atom robust-width baseline,298,0.9457575405937002,0.9730239515900756,1.7304018843998716,1.721567526796441,0.003355704697986577,1.1511677026972755,0.5637583892617449,0.8389261744966443,0.1189311028752551,0.11107382550335565,0.11500246418930538,0.12404377381629791,1.518203224985525,1.903988512229242,0.9783400576334504,1.3061001986616272,0.4964839213124274,0.6324250374812594,0.7936255773212294,0.8904350299794301,0.06075268698657143,0.1978966591506478
65,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,50,1.2318645100460095,1.6608433683191635,1.9384251262691832,1.8161092956414178,0.0,0.9375913802842111,0.68,0.98,0.0026894921369999825,0.030000000000000027,0.056731050786300016,0.03795729065977224,1.5866638540167253,2.3707641100816277,0.7015540662231079,1.0390228479085204,0.5575797872340426,0.8077380952380953,0.9433962264150944,1.0,0.03224239225324852,0.12756463594629736
65,cnn1d,1D-CNN residual scale model,50,1.1641996817455333,1.3541984900502726,1.803544580099795,1.8203692170653725,0.0,1.1941521983795316,0.3,0.96,0.38268949213700004,0.010000000000000009,0.22634474606850002,0.2032966091462579,1.5047013449219078,2.428484437074254,0.9381846237802084,1.4107588931253972,0.19146403242147922,0.43149732620320863,0.8957779255319149,1.0,0.14861682120096215,0.2955367892404099
65,traditional,S02/S03/S04 atom robust-width baseline,50,0.8651540826270846,0.6504220937350311,2.0975391635852456,2.0705617215253893,0.0,1.3343960864147106,0.46,0.78,0.222689492137,0.16999999999999993,0.19634474606849997,0.23085758115505262,1.6266208486815603,2.707116655328296,1.1134002024119993,2.012093096841663,0.34041489361702126,0.5653726708074535,0.6729166666666667,0.8891156462585034,0.1319273164624343,0.45376957328986883
65,gradient_boosted_trees,HistGradientBoosting residual scale model,50,1.0254865342206463,1.022964415615494,2.0783148403674385,1.8356243163390094,0.0,1.4616963439157824,0.4,0.84,0.282689492137,0.10999999999999999,0.21634474606850004,0.2676826455303206,1.4016737791276197,2.402088518776776,0.7860726628163579,1.8528551951780035,0.26527724297266075,0.5306122448979592,0.7391304347826086,0.9139482758620691,0.1223545489156864,0.41684281561276076
65,mlp,MLP residual scale model,50,1.105091084705357,1.2910080213819803,1.9428949608352986,1.8191169144347998,0.0,1.379244165104061,0.36,0.8,0.32268949213700004,0.1499999999999999,0.24634474606850001,0.27456960082739024,1.564163259020246,2.494666343223143,0.9226905981735275,1.9705221250639011,0.21256044487427467,0.4909170653907496,0.6603679245283018,0.9057040531097135,0.13692720255683652,0.4916021013633283
65,ridge,Ridge residual scale model,50,1.0756055645809215,0.9252025231389531,2.166194701388195,1.998954327781057,0.0,1.512805250345288,0.42,0.82,0.26268949213700005,0.13,0.2063447460685,0.277959872137697,1.6119352178734567,2.674359891906104,0.9781698795440231,2.1745030271579444,0.2744178921568628,0.5490696278511406,0.714217032967033,0.9184081632653062,0.11108810094853333,0.49665195554468944
