dimension,stratum,n,n_events,n_runs,bias_ns,median_ns,sigma68_ns,full_rms_ns,tail_frac_abs_gt5ns,central68_coverage,bias_ci_low_ns,bias_ci_high_ns,sigma68_ci_low_ns,sigma68_ci_high_ns,tail5_ci_low,tail5_ci_high,risk_score
run,56,276,92,1,1.1159380856625842,1.75528683548605,1.3570858979186688,2.9553809871839767,0.014492753623188406,0.6413043478260869,1.1159380856625842,1.1159380856625842,1.3570858979186688,1.3570858979186688,0.014492753623188406,0.014492753623188406,1.6136072427168113
run,53,177,59,1,1.4880517696720124,1.751876637307383,1.3452412041051693,1.8781574188687382,0.011299435028248588,0.6045197740112994,1.4880517696720124,1.4880517696720124,1.3452412041051693,1.3452412041051693,0.011299435028248588,0.011299435028248588,1.6070407313548565
run,65,198,66,1,1.4346680444004891,1.7291117085149068,1.3073183123023264,1.56618819445019,0.015151515151515152,0.6111111111111112,1.4346680444004891,1.4346680444004891,1.3073183123023264,1.3073183123023264,0.015151515151515152,0.015151515151515152,1.602300268257527
lowering_bin,"(50.0, 100.0]",382,226,24,1.0870150627201403,1.8058403943512822,1.3090197659647376,3.3252139719863023,0.01832460732984293,0.6989528795811518,0.7135432559292992,1.4563394516101917,1.2060006322670944,1.3547547789837124,0.003277890142644241,0.026321611551001396,1.600967345535181
topology,hi=B6;lo=B4,765,255,27,1.1648881552915438,1.8828149335737052,1.1935406620312963,3.522512412476381,0.02875816993464052,0.6130718954248366,0.849443467407479,1.5160519437765632,1.1813771055791014,1.207319965779395,0.014206773618538324,0.040869238182544725,1.597611176906856
run_group,sample_i_analysis,1950,650,14,1.2943517709086383,1.7595008142557411,1.34277230422056,2.185962850630817,0.012307692307692308,0.6292307692307693,1.2198012117892918,1.3721553439786407,1.3306384487211307,1.353256467487815,0.0036649902789350473,0.01731665757906215,1.5952844043883467
run,42,204,68,1,1.4068987878685237,1.7916784928560823,1.2994611939136553,1.6305162631060235,0.014705882352941176,0.6421568627450981,1.4068987878685237,1.4068987878685237,1.2994611939136553,1.2994611939136553,0.014705882352941176,0.014705882352941176,1.5872098962299195
pair_x_run,B6-B8|57,64,64,1,0.29316166932830756,-0.3478004656060669,1.2451870565258947,1.509944166262571,0.03125,0.78125,0.29316166932830756,0.29316166932830756,1.2451870565258947,1.2451870565258947,0.03125,0.03125,1.5870032234587255
q_template_bin,"(0.117, 0.181]",3048,1277,32,0.8974205856052387,1.718721627438228,1.3586640463249067,3.0591670537922244,0.013779527559055118,0.6479658792650919,0.7463643761699751,1.1116147201517366,1.3456471387029494,1.3663595537689313,0.003935586321356367,0.01878920078087567,1.5862013804759818
lowest_amp_stave,B8,1566,522,30,1.2061912451104373,1.973936876723947,1.1952637106249824,3.7177142314986824,0.02681992337164751,0.5932311621966795,0.9590222680135302,1.380417200971187,1.172551466431704,1.2230427596974567,0.01967471406673741,0.03543594798931109,1.5840820688525012
dropout_anomaly,nominal,9677,4097,32,1.4221319407510453,1.7918589546052175,1.3289491954747708,1.944944449281198,0.011160483620956908,0.6287072439805725,1.3014397696916296,1.6382506397225964,1.3112766167825827,1.4932881518469485,0.007353610521536242,0.013620786183040662,1.5827672257594445
sample_family,Sample I,3780,1260,25,1.2819624346308798,1.7592218394955665,1.3344147227304581,2.3907514575279354,0.011904761904761904,0.6298941798941798,1.2160210909731262,1.3421063995887819,1.3264614689148713,1.3426955022686546,0.006912685159600668,0.016537532908458538,1.581658585241165
pair_x_run,B6-B8|31,47,47,1,0.49461885877013767,-0.25023484755774916,1.3163036345023378,1.535376582676467,0.02127659574468085,0.7446808510638298,0.49461885877013767,0.49461885877013767,1.3163036345023378,1.3163036345023378,0.02127659574468085,0.02127659574468085,1.57853147782616
run_group,sample_i_calib,1830,610,11,1.2687606828594973,1.758839307395995,1.3282957660846963,2.5911528775658463,0.011475409836065573,0.6300546448087432,1.1822436178496671,1.3734244218262506,1.3092982119297687,1.3377185456855358,0.006343451934088158,0.019291460396039593,1.5699259327313018
pair_x_sample_family,B4-B8|Sample II,3820,3820,7,2.286404053525964,1.8236170746357523,1.0718734569718085,2.8970076805789025,0.02617801047120419,0.7371727748691099,2.124495440733749,2.4922472266960245,0.8314992579301865,1.3254481870889403,0.02090433956287615,0.03168409327605529,1.5622939670364469
pair_x_run_group,B4-B8|sample_ii_analysis,3820,3820,7,2.286404053525964,1.8236170746357523,1.0718734569718085,2.8970076805789025,0.02617801047120419,0.7371727748691099,2.1165592816388044,2.4460986381230767,0.8220084751207231,1.2878806901946038,0.01984740228192493,0.03050640510042345,1.5622939670364469
amplitude_bin,"(999.999, 1500.0]",1553,704,31,1.5363838312540041,1.9575688802875746,1.2722042429705724,2.4554470175001573,0.0128783000643915,0.6761107533805538,1.3899265652554278,1.623870744182327,1.2591857487632565,1.288691706123426,0.007773603303888953,0.01867926341896633,1.554625626739888
run,41,207,69,1,1.4187045060892125,1.727463941514209,1.3160746050159144,2.53013665076603,0.00966183574879227,0.6376811594202898,1.4187045060892125,1.4187045060892125,1.3160746050159144,1.3160746050159144,0.00966183574879227,0.00966183574879227,1.5545634131127584
saturation_flag,False,12387,5051,32,1.3446970366936313,1.8074389382630258,1.3111674332740533,2.187152355143987,0.010737063049971745,0.6376846694114798,1.2418044502927628,1.4708266861124408,1.300494896454172,1.3190578431356366,0.004557891791704805,0.012705379837150928,1.553007767443134
run,58,219,73,1,1.187374044925391,1.7018882781714026,1.3326223314771395,1.5465170653305977,0.0091324200913242,0.6712328767123288,1.187374044925391,1.187374044925391,1.3326223314771395,1.3326223314771395,0.0091324200913242,0.0091324200913242,1.5426839368829206
lowering_bin,"(100.0, inf]",2351,847,29,1.1846741998061956,1.8149063378724222,1.2870691849207212,3.1772597511834384,0.013611229264142918,0.6958740961293067,0.9839752830510331,1.3373470693907739,1.2810081253195535,1.2962424646214556,0.010772167616117637,0.016854250111259447,1.5416488975427698
pair_x_run,B6-B8|65,66,66,1,0.4977967000195912,-0.24689682872633512,1.188174066650288,1.540234886982348,0.030303030303030304,0.7121212121212122,0.4977967000195912,0.4977967000195912,1.188174066650288,1.188174066650288,0.030303030303030304,0.030303030303030304,1.54098403968255
run,34,150,50,1,0.9023186530376467,1.786365706628743,1.3166773893237351,3.750891175828454,0.013333333333333334,0.6133333333333333,0.9023186530376467,0.9023186530376467,1.3166773893237351,1.3166773893237351,0.013333333333333334,0.013333333333333334,1.540242587960833
pair_x_topology,B4-B8|hi=B4;lo=B8,151,151,26,1.9086924022753644,2.0508219269093146,0.7498594589014722,6.118800115627886,0.059602649006622516,0.6622516556291391,1.2749406158791787,2.482045562912222,0.2973497749927828,1.2892220170798716,0.01229296066252588,0.10940101954120635,1.5367551891952338
run,37,249,83,1,1.0567306353129815,1.6879045100542314,1.3482009046430277,2.90144406193065,0.008032128514056224,0.6506024096385542,1.0567306353129815,1.0567306353129815,1.3482009046430277,1.3482009046430277,0.008032128514056224,0.008032128514056224,1.534195253314888
run,49,168,56,1,1.2216719891480448,1.7375093438591342,1.3489753403102172,1.4560214962904117,0.005952380952380952,0.6130952380952381,1.2216719891480448,1.2216719891480448,1.3489753403102172,1.3489753403102172,0.005952380952380952,0.005952380952380952,1.5306663487488312
highest_amp_stave,B6,1878,626,30,1.1733811624887198,1.9203199344345698,1.1823295257604043,3.212353783054025,0.022896698615548456,0.6038338658146964,0.9115127675466956,1.3626819176587053,1.1619165102664202,1.1905180090425096,0.015968851132686084,0.029017726774629108,1.528634628164761
pair_x_q_template_bin,"B4-B6|(0.0474, 0.0644]",1097,1097,31,1.3780798456446068,2.0274656526546835,1.2939590194651927,1.8160562161421705,0.009115770282588878,0.6636280765724704,1.1257627321225185,1.637706966190946,1.0591158501908742,1.4983222045451783,0.004007120497200956,0.01689298169136879,1.522924706855542
pair_x_lowest_amp_stave,B4-B6|B6,1842,1842,31,1.694822939772773,2.222160496953034,1.0342536179077317,2.9403605177260976,0.031487513572204126,0.744842562432139,1.5233256925553271,1.9375333562623716,0.7638134436631665,1.2717572218597315,0.024581473214285714,0.03634352493651388,1.5186110476070505
pair_x_run,B6-B8|53,59,59,1,0.3615790151809412,-0.28183639510188385,1.1329800609987113,1.6294999133931967,0.03389830508474576,0.7627118644067796,0.3615790151809412,0.3615790151809412,1.1329800609987113,1.1329800609987113,0.03389830508474576,0.03389830508474576,1.508121013364263
run,44,21,7,1,1.300985746066001,1.9054929433439938,1.3775805015853069,1.403022344492692,0.0,0.6666666666666666,1.300985746066001,1.300985746066001,1.3775805015853069,1.3775805015853069,0.0,0.0,1.507679076191907
dropout_anomaly,dropout_or_low_area,1671,619,30,1.0362334792496453,1.8739377935427868,1.273617245995756,3.313495217724071,0.012567324955116697,0.7187312986235787,0.8002031588538911,1.2160048767379668,1.2615000666312117,1.3107100969253809,0.005888504537496284,0.021944231272084624,1.5029138434718874
pair_x_lowest_amp_stave,B4-B8|B6,1842,1842,31,2.3302189695578046,1.8041420312351697,0.9556014304850255,3.0350352280400017,0.03040173724212812,0.742671009771987,2.0832263928636636,2.444675695807395,0.465352277087459,1.1241730018383498,0.0157935268259829,0.042356786295156136,1.4926406998620874
run,50,180,60,1,1.3148181241341979,1.7381745907479171,1.3559659572839522,1.3557396433739255,0.0,0.6555555555555556,1.3148181241341979,1.3148181241341979,1.3559659572839522,1.3559659572839522,0.0,0.0,1.487447769697372
pair_x_lowering_bin,"B4-B6|(10.0, 25.0]",1797,1797,31,1.546068059172521,2.1428915041243144,1.07782956110458,2.4491998611732315,0.025041736227045076,0.7206455203116305,1.3398457258715812,1.8243123852714223,0.77483509271533,1.3208464543687553,0.01754392666157372,0.030742138814436774,1.4828537292922828
pair_x_lowering_bin,"B4-B6|(-0.101, 5.0]",453,453,31,1.4623391375845542,2.1399354130247232,1.0862715695646705,2.1818180355504517,0.024282560706401765,0.7152317880794702,1.2230415286745204,1.7357247673554204,0.5555461979716461,1.313209758451882,0.012117955586209109,0.03168776371308016,1.4753310903871435
dropout_anomaly,template_mismatch_top_decile,1360,595,26,0.8969872009429223,1.6015788783522638,1.296418015344921,2.595716473706781,0.008088235294117648,0.5852941176470589,0.72567647378769,1.0969807055937923,1.2800104872988645,1.3095094914101035,0.002311019083256584,0.01341172463780772,1.4669990883803896
run,47,27,9,1,1.3016837139365387,1.7922170288923809,1.334515891139364,1.3431409523469013,0.0,0.6666666666666666,1.3016837139365387,1.3016837139365387,1.334515891139364,1.334515891139364,0.0,0.0,1.4646842625330179
run,32,120,40,1,1.300561892224693,1.731809636010201,1.3325342726243017,1.2584403067757277,0.0,0.6416666666666667,1.300561892224693,1.300561892224693,1.3325342726243017,1.3325342726243017,0.0,0.0,1.462590461846771
run,57,192,64,1,1.4048439855689618,1.8164522137650003,1.3214227027619425,1.4277237261315043,0.0,0.640625,1.4048439855689618,1.4048439855689618,1.3214227027619425,1.3214227027619425,0.0,0.0,1.4619071013188387
q_template_bin,"(0.181, 2.496]",3048,1207,30,1.103239699015141,1.7638627839883725,1.2903932707290193,2.4277054000523774,0.005905511811023622,0.6751968503937008,1.0104409951118067,1.1533445412519918,1.2787902290225208,1.2994000901572653,0.002972505236727303,0.010091394829615536,1.4597723587407696
peak_phase_bin,"(5.5, 6.5]",1517,807,32,1.1179760196987862,1.70244402457228,1.335986814432229,1.2348894390296654,0.0006591957811470006,0.6578773895847067,1.0799749807699346,1.1520322763280182,1.3267052644734059,1.3503393824673686,0.0,0.0018475336297231405,1.4543763742135776
peak_phase_bin,"(3.5, 4.5]",1067,541,27,1.1110388167088072,1.6817109738663945,1.339702208158156,1.1778741242384465,0.0,0.6597938144329897,1.068064390060031,1.1701643185137245,1.324763635849872,1.348567787966492,0.0,0.0,1.4508060898290367
peak_phase_bin,"(4.5, 5.5]",1236,678,29,1.1645605843508304,1.7479703474121706,1.3328466210848782,1.1758603711900908,0.0,0.686084142394822,1.1162904681678574,1.2071153570455266,1.3087352029531574,1.357489236013823,0.0,0.005179596471580724,1.4493026795199613
pair_x_topology,B6-B8|hi=B4;lo=B6,160,160,29,0.49102015779253155,-0.2773783652813293,1.2698730550201653,1.427922065301895,0.0125,0.7125,0.25003274541000614,0.6852054077104661,1.0284555032904406,1.5410830967279694,0.0,0.02761671633319142,1.4439750707994186
topology,hi=B6;lo=B8,1113,371,30,1.17921867417411,1.9681595013693993,1.1462557589179454,2.9805003314116356,0.017969451931716084,0.5956873315363881,0.9531949161089233,1.367712665655581,1.129147677937845,1.1657387318891956,0.011456584387921312,0.02871108519168485,1.4438721456525172
run,36,66,22,1,1.122830848785484,1.6373438648676313,1.3303697872772675,1.267435474332175,0.0,0.6363636363636364,1.122830848785484,1.122830848785484,1.3303697872772675,1.3303697872772675,0.0,0.0,1.4426528721558158
pair_x_saturation_flag,B6-B8|False,3708,3708,32,0.34095218055821436,-0.2858633373631605,1.1976139693864802,2.05745219524945,0.021035598705501618,0.7378640776699029,0.16960636493256503,0.41735413625907025,0.9456431704637741,1.2804581824965975,0.011588270340652318,0.025780834737616755,1.4420651744973179
run,33,177,59,1,1.2180534584383593,1.8173091009706042,1.3198914649725442,1.2607729910224101,0.0,0.632768361581921,1.2180534584383593,1.2180534584383593,1.3198914649725442,1.3198914649725442,0.0,0.0,1.4416968108163801
run,48,174,58,1,1.3376174139891692,1.768175106930336,1.3054271011298049,1.3528149747692366,0.0,0.6379310344827587,1.3376174139891692,1.3376174139891692,1.3054271011298049,1.3054271011298049,0.0,0.0,1.4391888425287218
run,31,141,47,1,1.4329497016639794,1.7750403174345166,1.290290590638064,1.4128685832334933,0.0,0.6170212765957447,1.4329497016639794,1.4329497016639794,1.290290590638064,1.290290590638064,0.0,0.0,1.4335855608044619
pair_x_run,B4-B6|60,808,808,1,1.4637063073996057,2.1319535001887537,1.0440327368916544,2.798541329847523,0.023514851485148515,0.7425742574257426,1.4637063073996057,1.4637063073996057,1.0440327368916544,1.0440327368916544,0.023514851485148515,0.023514851485148515,1.4255518824831002
pair_x_sample_family,B4-B6|Sample II,3820,3820,7,1.59831065805222,2.1411003271621354,1.0389011433726834,2.422695008949164,0.022513089005235604,0.7235602094240837,1.4425096890655897,1.8068551988661326,0.8030860729736117,1.2855726339278768,0.017659928335217956,0.029044235159817352,1.4238630992302614
pair_x_run_group,B4-B6|sample_ii_analysis,3820,3820,7,1.59831065805222,2.1411003271621354,1.0389011433726834,2.422695008949164,0.022513089005235604,0.7235602094240837,1.4408598192104336,1.8504673027089753,0.7778930242589083,1.2892656570602024,0.01714692319775872,0.02917259015256588,1.4238630992302614
run,52,66,22,1,1.2041867616158382,1.6743075215350451,1.3010682036120684,1.1567470454627822,0.0,0.6666666666666666,1.2041867616158382,1.2041867616158382,1.3010682036120684,1.3010682036120684,0.0,0.0,1.4214868797736522
pair_x_topology,B4-B6|hi=B8;lo=B6,1682,1682,31,1.570765511920979,2.220064239712247,1.0289159598392366,2.250274813354164,0.02318668252080856,0.751486325802616,1.3938427962365465,1.693675966852055,0.7530930989460666,1.288398982301857,0.01853058189572285,0.028451194403812413,1.41785933623942
pair_x_topology,B4-B8|hi=B8;lo=B4,2461,2461,32,2.2245801217698418,1.7427566268941135,1.0244860592662564,1.9666962568122273,0.016253555465258026,0.7663551401869159,1.9856183386838921,2.38620351468318,0.5842090681854119,1.3003139685251843,0.00942679963272097,0.021357326621000573,1.4094796260958207
pair_x_topology,B4-B8|hi=B8;lo=B6,1682,1682,31,2.2198952750703387,1.7869300097705931,0.9563444716394942,2.450052513846114,0.022592152199762187,0.748513674197384,1.9884111892428906,2.333656188103713,0.6341686839493993,1.1314537582770634,0.01280524785661921,0.029900884830965556,1.4042555211441499
pair_x_lowering_bin,"B4-B6|(5.0, 10.0]",1501,1501,32,1.5412724735041978,2.1473107219763747,1.0743320968390009,2.1392829080821567,0.017321785476349102,0.7135243171219188,1.3571048542287658,1.773156435627071,0.8228046895973469,1.2626462233733733,0.011906633437682784,0.021303999597898582,1.4016771989529118
pair_x_highest_amp_stave,B4-B8|B8,4143,4143,32,2.2226781395954354,1.7615174949700787,0.9882552741424607,2.175919119132515,0.018344195027757665,0.7593531257542844,2.0375229686485303,2.343546127360043,0.6349326783898717,1.153883515849064,0.012385163323273567,0.023588073757878435,1.393965038379581
pair_x_run_group,B6-B8|sample_i_analysis,650,650,14,0.20313421675512264,-0.37622640659330386,1.0314207255173358,2.0469683350236814,0.033846153846153845,0.8061538461538461,0.0355634353258917,0.3676929991188576,0.8766171278966445,1.395785375218949,0.02400026406126221,0.043785089195111156,1.3901956856543867
pair_x_dropout_anomaly,B4-B6|nominal,4015,4015,32,1.5205634098745615,2.13920661180299,1.071506927099544,1.7151999589613338,0.01569115815691158,0.7180572851805729,1.3594533548311505,1.7998650831911869,0.6716479862110413,1.2860970389936208,0.006985004890474482,0.019863843754707785,1.380474849656116
pair_x_amplitude_bin,"B6-B8|(999.999, 1500.0]",400,400,31,0.3522631339640537,-0.24660519902931455,1.1148950113456038,2.466702858119962,0.0225,0.7725,0.15986979500107654,0.4794889766408507,0.7028697770522327,1.2896350613139733,0.0111395633947639,0.03263756405940221,1.3751213247420093
pair_x_amplitude_bin,"B4-B8|(2000.0, 3000.0]",3094,3094,32,2.1938923868000155,1.7936878106444354,0.977105415136663,2.3564115208271788,0.017453135100193924,0.7456367162249515,1.9490036058378197,2.3292170827049734,0.3426662387600865,1.218414841209809,0.010178381637575114,0.024157136967840942,1.3710260048186038
pair_x_amplitude_bin,"B4-B6|(1500.0, 2000.0]",1202,1202,31,1.5820957009199297,2.148022328319122,0.9948592928094274,2.3043946800606823,0.021630615640599003,0.757071547420965,1.3913715154281243,1.872350332466415,0.48683687565288575,1.289544717304315,0.012136666260707182,0.03447401282578356,1.3693750193074106
pair_x_run,B4-B8|60,808,808,1,2.1588096914995925,1.8215242364490898,0.9338102641652911,3.1689361346708,0.02103960396039604,0.754950495049505,2.1588096914995925,2.1588096914995925,0.9338102641652911,0.9338102641652911,0.02103960396039604,0.02103960396039604,1.3600872729192108
pair_x_amplitude_bin,"B4-B6|(2000.0, 3000.0]",3006,3006,32,1.6272391750399335,2.142396301571523,1.0008628317363586,2.4233407268175435,0.018962075848303395,0.740851630073187,1.4541492705961732,1.8387562747133708,0.5936246390190312,1.084511034779057,0.013060714574535441,0.024295009553046358,1.3532075077233858
pair_x_run,B4-B8|59,763,763,1,2.130396764410704,1.8116083019269382,0.8724341878833768,2.8283100458701957,0.02621231979030144,0.7182175622542595,2.130396764410704,2.130396764410704,0.8724341878833768,0.8724341878833768,0.02621231979030144,0.02621231979030144,1.3475970622274618
pair,B4-B8,5080,5080,32,2.196254426362509,1.8095140232490472,0.8780485725923566,2.8197721545714396,0.023818897637795277,0.7464566929133858,2.007055414270742,2.342859662959419,0.5006476541354294,1.10670633685565,0.018629869039288784,0.02850249479917726,1.3358629916065603
pair_x_pair,B4-B8|B4-B8,5080,5080,32,2.196254426362509,1.8095140232490472,0.8780485725923566,2.8197721545714396,0.023818897637795277,0.7464566929133858,1.9158832686974123,2.339110065374479,0.4727751453579056,1.1115646678336986,0.01823325408707765,0.028866877174845856,1.3358629916065603
pair_x_lowest_amp_stave,B4-B8|B4,2716,2716,32,2.179772238245433,1.7641649791655745,0.9321244486374782,2.242679219003158,0.018409425625920472,0.7614138438880707,1.9744984714691372,2.361105967251295,0.4918882285686492,1.186261571030477,0.01218094157685763,0.022469741026937003,1.3341959287212264
peak_phase_bin,"(-inf, 3.5]",307,166,23,0.9710022367863649,1.6972499699045898,1.236523189791927,1.1689279815656486,0.0,0.5765472312703583,0.894358965268101,1.07274686495383,1.2127545769251262,1.2649671844063513,0.0,0.0,1.3336234134705636
pair_x_run,B4-B8|62,807,807,1,2.225288791224149,1.8051102167898208,0.9079601803830673,2.504367382181701,0.01982651796778191,0.7422552664188352,2.225288791224149,2.225288791224149,0.9079601803830673,0.9079601803830673,0.01982651796778191,0.01982651796778191,1.3287542391833012
pair_x_highest_amp_stave,B6-B8|B4,311,311,31,0.4022024364825156,-0.20162591556155007,1.0923515390919203,2.315479413098306,0.01607717041800643,0.707395498392283,0.10229025611025883,0.6625566878549217,0.8694484225386726,1.316638753726629,0.002981651376146789,0.037744833782569626,1.293343486920236
pair_x_run,B4-B8|63,370,370,1,2.078589519412416,1.7641649791655745,0.7841872512128245,2.9988464672636983,0.02972972972972973,0.6918918918918919,2.078589519412416,2.078589519412416,0.7841872512128245,0.7841872512128245,0.02972972972972973,0.02972972972972973,1.2893435004513636
pair_x_amplitude_bin,"B4-B6|(3000.0, 4000.0]",269,269,26,1.9458881137395514,2.155318971930029,0.7643074884743231,2.844612171709695,0.02973977695167286,0.7174721189591078,1.6035471453875585,2.1733231367649393,0.266091744745124,0.8188447898889977,0.013848415132924334,0.04363243909959908,1.2562940693650066
pair_x_lowest_amp_stave,B4-B6|B8,522,522,30,1.6396696304270777,2.1180736094293238,0.8384424366489467,3.1374815875279216,0.02490421455938697,0.7164750957854407,1.4311794927573023,1.790339672742859,0.5602800365031743,1.0702263115518216,0.008752448317546785,0.04186769244760728,1.2514515452855244
pair_x_run,B4-B6|53,59,59,1,1.8704986393270777,2.178870560881677,0.8908314463954017,1.7929086602630262,0.01694915254237288,0.7796610169491526,1.8704986393270777,1.8704986393270777,0.8908314463954017,0.8908314463954017,0.01694915254237288,0.01694915254237288,1.2473728357518383
pair,B4-B6,5080,5080,32,1.6635007658581522,2.1527453389022675,0.8576440604222052,2.329976684509101,0.01988188976377953,0.7238188976377953,1.5225999517598272,1.9170608911790954,0.5185950055568441,1.0633890174398632,0.0145011781114263,0.024078917198039344,1.2228130346458157
pair_x_pair,B4-B6|B4-B6,5080,5080,32,1.6635007658581522,2.1527453389022675,0.8576440604222052,2.329976684509101,0.01988188976377953,0.7238188976377953,1.5234339259433012,1.90010207346694,0.5270474712601309,1.0693657187449064,0.01426352797146252,0.024780096322050006,1.2228130346458157
pair_x_run,B4-B6|65,66,66,1,1.6542053665811425,2.1360447282120063,1.0392276429610148,1.4139775246964958,0.0,0.7272727272727273,1.6542053665811425,1.6542053665811425,1.0392276429610148,1.0392276429610148,0.0,0.0,1.204648179619129
pair_x_topology,B6-B8|hi=B4;lo=B8,151,151,26,0.30809094370369083,-0.13457770955445625,1.0244873730652166,2.977371571728548,0.013245033112582781,0.695364238410596,-0.48109234835203457,0.6621737722091003,0.5669926542112662,1.264478471079516,0.0,0.048157865665046325,1.1877467985614136
pair_x_highest_amp_stave,B4-B6|B8,4143,4143,32,1.6158193127349578,2.1592846291888463,0.8656980138266988,1.8134909317818875,0.015447743181269612,0.724112961622013,1.4971035680145837,1.842329043258536,0.5314983965646554,1.0555206931523815,0.008332995178742678,0.020517239410648824,1.1817573769128906
pair_x_saturation_flag,B4-B6|False,4991,4991,32,1.6200427321469637,2.152265903203997,0.8549415780557331,1.8809277353159142,0.014826688038469244,0.7279102384291725,1.4804620112640954,1.801824886474398,0.5200957489638903,1.0837403496850748,0.009184896898305076,0.018780873647683202,1.165212731655122
pair_x_lowering_bin,"B4-B8|(25.0, 50.0]",341,341,28,2.27790655621833,1.8095179969071182,0.8338890398871958,1.460024921869037,0.008797653958944282,0.7624633431085044,2.0264824545199107,2.5159919781480893,0.41213194855630203,1.112610007675125,0.0,0.024077320943280436,1.1496562350984716
pair_x_run,B6-B8|50,60,60,1,0.11811783383261544,-0.38798913029789617,0.9701352253412232,1.3250395227125948,0.016666666666666666,0.8,0.11811783383261544,0.11811783383261544,0.9701352253412232,0.9701352253412232,0.016666666666666666,0.016666666666666666,1.1486136753911516
pair_x_lowering_bin,"B4-B6|(25.0, 50.0]",353,353,27,1.7166656719437436,2.1567400728356745,0.7979972634710533,1.5574327087998454,0.0169971671388102,0.71671388101983,1.4695280542576008,1.9639521156505577,0.3103904271737292,1.0576164403858148,0.0,0.029895616852446613,1.1396355020535296
pair_x_run,B6-B8|48,58,58,1,0.22117514845643993,-0.31216126937797384,0.9245610196823841,1.356206134463672,0.017241379310344827,0.8103448275862069,0.22117514845643993,0.22117514845643993,0.9245610196823841,0.9245610196823841,0.017241379310344827,0.017241379310344827,1.1190923276314764
pair_x_topology,B6-B8|hi=B6;lo=B4,255,255,27,0.09831001017187221,-0.20593641391320716,0.7516403929693698,3.7352244965164947,0.03529411764705882,0.7647058823529411,-0.449279334839017,0.4271532555893421,0.062157372229268947,0.8144971686276308,0.007169117647058824,0.0544930576365997,1.114412570457145
pair_x_lowest_amp_stave,B6-B8|B8,522,522,30,0.16961723723857802,-0.054841942965524026,0.8686898917805471,3.3917890725425446,0.0210727969348659,0.7011494252873564,-0.21154375721248533,0.39356462866293024,0.5447545938761136,1.1274330792650862,0.009932974018794914,0.02915707153515962,1.0963795848530637
pair_x_run,B6-B8|45,94,94,1,0.24333178337041722,-0.4066389418920835,0.42913090936785836,1.8927068763805566,0.06382978723404255,0.7872340425531915,0.24333178337041722,0.24333178337041722,0.42913090936785836,0.42913090936785836,0.06382978723404255,0.06382978723404255,1.0917619600453257
pair_x_lowest_amp_stave,B4-B6|B4,2716,2716,32,1.646838176883296,2.12990400922747,0.7765105676077717,1.5483764405098674,0.011413843888070692,0.7452135493372607,1.4748933699551205,1.9077751991085465,0.2852251493994342,1.0281928022853333,0.004559094951846768,0.017561303010315093,1.0553328241768083
pair_x_highest_amp_stave,B6-B8|B6,626,626,30,0.10716855899857475,-0.10159963160351282,0.7707802103033998,3.6237432827434315,0.027156549520766772,0.731629392971246,-0.21268711929408557,0.27454492347614423,0.6132631754564166,0.8163110729079712,0.0158859475846916,0.03642123239927505,1.0530625614109248
pair_x_dropout_anomaly,B4-B8|nominal,2814,2814,32,2.1066382015849885,1.8370805609248428,0.73110569890448,1.9964829895591614,0.01101634683724236,0.7018479033404407,1.925632562133164,2.3575534163730754,0.38931658414897263,1.029068886796693,0.004041975800428223,0.018268371977435114,1.0519329874354024
pair_x_topology,B4-B6|hi=B8;lo=B4,2461,2461,32,1.6466118738764095,2.134594404824128,0.7814204018533615,1.439887989041436,0.010564811052417716,0.7387240958959772,1.4839546500523464,1.879275742435558,0.29234784162946426,1.0246603108880743,0.004092318846417207,0.016466474987074237,1.0517296997651795
pair_x_highest_amp_stave,B4-B6|B6,626,626,30,1.6529031847345046,2.0906979971650266,0.7453467607590909,1.7886805664313874,0.012779552715654952,0.7715654952076677,1.5052175929499363,1.850463748112659,0.2847726338235989,0.8228095862160942,0.005491191114515512,0.02021997528231474,1.038432606389091
pair_x_amplitude_bin,"B4-B8|(1500.0, 2000.0]",1096,1096,30,2.0544664297667654,1.752187367566993,0.6770770214935167,2.074650802578746,0.01551094890510949,0.739963503649635,1.8866615482642817,2.1725415934424057,0.3980480921943067,0.8432914987218206,0.009151536868928174,0.019247382198952875,1.0376331535212882
pair_x_topology,B6-B8|hi=B6;lo=B8,371,371,30,0.1132573189738016,-0.043488715833426284,0.7801773456412896,3.5450735881078956,0.02425876010781671,0.7088948787061995,-0.32338655829499086,0.4648823491103949,0.4801679419440238,1.0420180961645138,0.01108843537414966,0.03422708797692409,1.0340906786168367
pair_x_q_template_bin,"B6-B8|(0.0644, 0.117]",975,975,31,0.0979991942234368,-0.4073259032711434,0.8866836107468057,1.8447193542915854,0.013333333333333334,0.8,-0.2830009265051369,0.2861557340200849,0.31378139453125053,1.1794936019518054,0.003095313174229097,0.017385878973552427,1.0298168635024827
pair_x_topology,B4-B6|hi=B6;lo=B8,371,371,30,1.6555706922873639,2.0963572907374157,0.7642429925625855,1.2649258638914946,0.008086253369272238,0.7466307277628033,1.4152238738799032,1.906064401449086,0.2982017794729181,1.024307824703461,0.002903172848997373,0.01640260097078487,1.0106625954840442
pair_x_run,B4-B6|55,44,44,1,1.6460576969623928,2.177972343791726,0.8419943865463939,1.144360574718952,0.0,0.7727272727272727,1.6460576969623928,1.6460576969623928,0.8419943865463939,0.8419943865463939,0.0,0.0,1.0066001562426332
