event_index,pseudo_run,truth_total_edep_mev,dominant_pdg,dominant_fraction,edep_B2_mev,edep_B4_mev,edep_B6_mev,edep_B8_mev,time_B2_ns,time_B4_ns,time_B6_ns,time_B8_ns,track_B2_mm,track_B4_mm,track_B6_mm,track_B8_mm
6072,1000,65.03181944775288,2212,1.356915563068275,19.015555117577456,46.016264330175424,0.0,0.0,8.781710643643937,9.159701770643753,,,112.43121626395494,116.13641378349794,0.0,0.0
6080,1002,50.88717564959802,2212,1.785403255911927,17.00921757459305,33.877958075004976,0.0,0.0,8.696647891097841,9.055124427196978,,,110.99566917004879,114.62768451345565,0.0,0.0
6088,1004,45.57846039685718,2212,1.0820586677218718,45.57846039685718,0.0,0.0,0.0,10.787833676226873,,,,112.13252035916173,0.0,0.0,0.0
6114,1000,17.348171948385396,2212,1.0,17.348171948385396,0.0,0.0,0.0,10.446248968912538,,,,111.49535990809477,0.0,0.0,0.0
6115,1001,42.322457078690086,1000010020,1.0,42.322457078690086,0.0,0.0,0.0,17.82613176594505,,,,111.74249438801198,0.0,0.0,0.0
6126,1000,35.342578026839305,2212,1.4657246379866977,35.342578026839305,0.0,0.0,0.0,9.4824630490963,,,,109.2083619156537,0.0,0.0,0.0
6132,1000,67.85427461966742,2212,1.3044089824737317,19.270541540881098,48.58373307878633,0.0,0.0,8.638729073249293,9.010532659461878,,,109.67789972445767,113.38707480133291,0.0,0.0
6136,1004,26.07239792897495,2212,2.400736390354083,26.07239792897495,0.0,0.0,0.0,9.990155891701267,,,,110.19908475381533,0.0,0.0,0.0
6144,1000,38.06812469481469,2212,1.0,38.06812469481469,0.0,0.0,0.0,11.496657727488504,,,,111.0318673564228,0.0,0.0,0.0
6149,1005,36.34207667692012,2212,1.4115840029055544,36.34207667692012,0.0,0.0,0.0,9.53238809672297,,,,109.97668595490488,0.0,0.0,0.0
6162,1000,25.629106467853614,2212,2.4814322429759472,25.629106467853614,0.0,0.0,0.0,10.622789291780299,,,,112.00795776544109,0.0,0.0,0.0
6178,1004,37.658341780465356,2212,1.0,37.658341780465356,0.0,0.0,0.0,11.418591625627238,,,,110.61757941030012,0.0,0.0,0.0
6230,1002,31.881169308761404,2212,1.0,31.881169308761404,0.0,0.0,0.0,10.382863986764724,,,,109.23958988166855,0.0,0.0,0.0
6259,1001,24.849798691434355,2212,2.6655228671526725,24.849798691434355,0.0,0.0,0.0,8.960098165295328,,,,109.93972654583608,0.0,0.0,0.0
6265,1001,24.576657130784422,2212,2.658663146033686,24.576657130784422,0.0,0.0,0.0,8.912570792425187,,,,109.19228482658943,0.0,0.0,0.0
6267,1003,36.628011206858524,2212,1.4004267171903608,36.628011206858524,0.0,0.0,0.0,10.667254454027013,,,,110.20455428371852,0.0,0.0,0.0
6273,1003,38.466822593219206,1000010020,1.0,38.466822593219206,0.0,0.0,0.0,18.655051486014685,,,,111.64863437384011,0.0,0.0,0.0
6277,1001,47.13924298273378,2212,1.0,47.13924298273378,0.0,0.0,0.0,9.775364610208038,,,,110.12662183473617,0.0,0.0,0.0
6283,1001,37.39883233310831,2212,1.3374154069508344,37.39883233310831,0.0,0.0,0.0,9.506629319295378,,,,108.9996258822775,0.0,0.0,0.0
6292,1004,32.79023649131748,2212,1.0,32.79023649131748,0.0,0.0,0.0,10.455326318367982,,,,110.4101603246116,0.0,0.0,0.0
6308,1002,59.15348857826057,2212,1.4186351301249343,18.817482802020763,40.33600577623981,0.0,0.0,8.665576307698277,9.047894013955657,,,110.86612458874558,114.4990358316614,0.0,0.0
6312,1000,52.368950197890435,2212,1.7395797126330788,16.827788412791463,35.54116178509897,0.0,0.0,8.669697682462104,9.035655117464888,,,111.96471207472325,115.6771881534382,0.0,0.0
6330,1000,26.165332934295535,2212,2.38183207785965,26.165332934295535,0.0,0.0,0.0,9.08293436458564,,,,109.47150064903636,0.0,0.0,0.0
6337,1001,39.594998352443156,2212,1.2638975419874856,39.594998352443156,0.0,0.0,0.0,10.825788567161627,,,,110.39809808721596,0.0,0.0,0.0
6361,1001,30.792308940238588,2212,1.853778462946396,30.792308940238588,0.0,0.0,0.0,10.293742334051325,,,,109.9025955163974,0.0,0.0,0.0
6386,1002,46.83903464953525,2212,1.7667021675010226,15.26606939761739,31.572965251917864,0.0,0.0,8.382778055055535,8.755137355227964,,,112.17765419918813,1.2712018910360645,0.0,0.0
6393,1003,33.261764029957284,1000010020,1.0,33.261764029957284,0.0,0.0,0.0,20.113928872650135,,,,112.17130907927222,0.0,0.0,0.0
6398,1002,46.154204430258076,2212,1.0,46.154204430258076,0.0,0.0,0.0,9.761210946733268,,,,109.79952970011371,0.0,0.0,0.0
6401,1005,54.459374204058456,2212,1.6734083539131497,18.34984939808031,36.10952480597815,0.0,0.0,8.739970377731341,9.102541210099371,,,111.3350392453611,114.98993670726789,0.0,0.0
6413,1005,32.48474281214985,2212,1.6863646757549045,32.48474281214985,0.0,0.0,0.0,11.288992821106461,,,,111.2091240177709,0.0,0.0,0.0
6437,1005,50.595448250493476,2212,1.8171781079173797,17.362940040108715,33.232508210384765,0.0,0.0,8.659096879002384,9.017404035613348,,,110.99925249336025,114.64421225331755,0.0,0.0
6466,1004,28.10028328047138,2212,2.1125012659950144,28.10028328047138,0.0,0.0,0.0,10.12949412201812,,,,109.861017892481,0.0,0.0,0.0
6470,1002,63.664344555666446,2212,1.372573460038356,18.418765946825932,45.24557860884052,0.0,0.0,8.817535148151132,9.18830533395736,,,110.75174071614143,114.36677951754663,0.0,0.0
6476,1002,36.38560903542675,2212,1.0,36.38560903542675,0.0,0.0,0.0,11.49963865980502,,,,110.22845466389035,0.0,0.0,0.0
6482,1002,43.42383959565097,2212,1.0,43.42383959565097,0.0,0.0,0.0,9.898916994851069,,,,109.76774781382599,0.0,0.0,0.0
6483,1003,25.267046210137114,2212,2.475901275423801,25.267046210137114,0.0,0.0,0.0,9.112212764372268,,,,109.97788054227003,0.0,0.0,0.0
6489,1003,42.0105335434068,1000010020,1.0,42.0105335434068,0.0,0.0,0.0,17.96869810442808,,,,112.23239627845638,0.0,0.0,0.0
6495,1003,26.416257899155514,2212,2.2783908033823557,26.416257899155514,0.0,0.0,0.0,9.22039672901853,,,,110.11428409305873,0.0,0.0,0.0
6499,1001,47.80175891466964,2212,1.0,47.80175891466964,0.0,0.0,0.0,9.708243553761145,,,,109.47974198768254,0.0,0.0,0.0
6527,1005,38.01786741924885,1000010020,1.0,38.01786741924885,0.0,0.0,0.0,18.735642905247563,,,,111.49594557291819,0.0,0.0,0.0
6533,1005,37.16624373164085,1000010020,1.0,37.16624373164085,0.0,0.0,0.0,18.91193920794786,,,,111.30847604800356,0.0,0.0,0.0
6534,1000,26.705553765004858,2212,2.2508802523527627,26.705553765004858,0.0,0.0,0.0,9.144365420324776,,,,109.16541660394378,0.0,0.0,0.0
6542,1002,26.608852218108375,2212,2.322235156272857,26.608852218108375,0.0,0.0,0.0,9.974308761739369,,,,109.8827951869063,0.0,0.0,0.0
6545,1005,17.715697643362628,2212,1.1955797095935958,17.715697643362628,0.0,0.0,0.0,8.672717306146266,,,,110.13219399295369,0.0,0.0,0.0
6562,1004,32.70072283936382,2212,1.0,32.70072283936382,0.0,0.0,0.0,10.454878743924798,,,,110.28620933038292,0.0,0.0,0.0
6614,1002,58.94911837200341,2212,1.5301215751916906,18.21080165640758,40.73831671559583,0.0,0.0,8.692963771405628,9.055356359415917,,,110.6243895911444,114.23515659446255,0.0,0.0
6630,1000,62.24321859959513,2212,1.3814012914028657,18.252199088467428,43.9910195111277,0.0,0.0,8.837064553404383,9.209915952595335,,,110.18189603672015,113.79563670096327,0.0,0.0
6645,1003,37.08614989977777,1000010020,1.0,37.08614989977777,0.0,0.0,0.0,19.001622406177916,,,,111.7167470902298,0.0,0.0,0.0
6662,1002,35.855186835314115,2212,1.4584703693528596,35.855186835314115,0.0,0.0,0.0,11.61777661025654,,,,112.02660467073865,0.0,0.0,0.0
6687,1003,46.355512702288465,2212,1.0,46.355512702288465,0.0,0.0,0.0,9.684891177120067,,,,108.80485017410517,0.0,0.0,0.0
6700,1004,55.23977044837802,2212,1.6431636925444877,17.068869120156286,38.17090132822173,0.0,0.0,8.55085573750485,8.915907366975565,,,111.03961184985096,114.70042212332444,0.0,0.0
6720,1000,21.75355475335727,2212,1.0,21.75355475335727,0.0,0.0,0.0,12.236986115651874,,,,111.48236633663171,0.0,0.0,0.0
6744,1000,26.121800524769387,2212,2.371638015048754,26.121800524769387,0.0,0.0,0.0,9.08517227290708,,,,109.70197788655987,0.0,0.0,0.0
6749,1005,24.56529489042262,2212,2.67644887949879,24.56529489042262,0.0,0.0,0.0,8.970250927532314,,,,109.81164009835213,0.0,0.0,0.0
6768,1000,22.234041202151534,2212,1.0,22.234041202151534,0.0,0.0,0.0,13.136822440352807,,,,110.3583235007059,0.0,0.0,0.0
6772,1004,38.96433717573655,2212,1.0,38.96433717573655,0.0,0.0,0.0,9.98435805594562,,,,108.99097618855293,0.0,0.0,0.0
6854,1002,25.842146932998357,2212,2.348416557223791,25.842146932998357,0.0,0.0,0.0,9.125746174932775,,,,109.5519923480933,0.0,0.0,0.0
6897,1003,23.812080195901082,2212,2.673290959976273,23.812080195901082,0.0,0.0,0.0,9.0159342805737,,,,109.3506381234449,0.0,0.0,0.0
6905,1005,34.92832201475182,2212,1.0,34.92832201475182,0.0,0.0,0.0,10.203830122805627,,,,108.91618322238745,0.0,0.0,0.0
6916,1004,34.88483629956762,2212,1.5001573846048166,34.88483629956762,0.0,0.0,0.0,9.432834344078532,,,,109.21475296600867,0.0,0.0,0.0
6941,1005,24.822982162631032,2212,2.5474916833319514,24.822982162631032,0.0,0.0,0.0,9.925617428728353,,,,110.20835447788818,0.0,0.0,0.0
6977,1005,29.936730092163764,2212,1.89567254390458,29.936730092163764,0.0,0.0,0.0,9.285876512653411,,,,109.3421338984037,0.0,0.0,0.0
6988,1004,42.85214369860305,2212,1.0,42.85214369860305,0.0,0.0,0.0,9.820129187704506,,,,108.8619587507485,0.0,0.0,0.0
6998,1002,43.89548283117093,2212,1.0936156663534622,43.89548283117093,0.0,0.0,0.0,9.636525568059422,,,,109.61899154622594,0.0,0.0,0.0
7003,1001,25.108382958152355,2212,0.5199597975080165,25.108382958152355,0.0,0.0,0.0,11.54066235957899,,,,110.3041796597097,0.0,0.0,0.0
7004,1002,36.231948844161664,1000010020,1.0,36.231948844161664,0.0,0.0,0.0,19.12238807366211,,,,111.17516021606089,0.0,0.0,0.0
7012,1004,28.485527920357512,2212,2.138773324661941,28.485527920357512,0.0,0.0,0.0,9.977174750619064,,,,109.53499183630588,0.0,0.0,0.0
7067,1005,28.19564065775322,2212,2.128000196348929,28.19564065775322,0.0,0.0,0.0,10.880769790956135,,,,111.74455295771766,0.0,0.0,0.0
7078,1004,17.96754324602426,2212,2.189585564478424,16.940312938734447,1.0272303072898141,0.0,0.0,8.586563568901411,8.941945629493267,,,111.8751813280372,115.34155837813152,0.0,0.0
7092,1000,66.14281771714576,2212,1.3406381957949005,18.239358354631175,47.90345936251458,0.0,0.0,8.599968419563835,8.972175501362845,,,111.0095945637621,114.69467907604201,0.0,0.0
7104,1000,32.25113970116706,2212,1.6953265879079433,32.25113970116706,0.0,0.0,0.0,9.390767845575324,,,,109.53472480036855,0.0,0.0,0.0
7116,1000,59.906267844725726,2212,1.5017857847742668,18.099974065310057,41.80629377941567,0.0,0.0,8.683396187956793,9.04907203233613,,,110.33099584754419,113.97525231572766,0.0,0.0
7121,1005,29.155535089419004,2212,2.007772022242954,29.155535089419004,0.0,0.0,0.0,10.200161367647256,,,,109.93574211164139,0.0,0.0,0.0
7147,1001,20.7169499085349,2212,1.0,20.7169499085349,0.0,0.0,0.0,10.195067329585424,,,,10.622856840006316,0.0,0.0,0.0
7170,1000,24.793076402938087,2212,2.676207632299524,24.793076402938087,0.0,0.0,0.0,8.959465518303633,,,,109.62419159255387,0.0,0.0,0.0
7177,1001,37.22291637096933,2212,1.8091945133667469,15.141701183250577,22.081215187718755,0.0,0.0,8.51994941599822,8.850425134295612,,,113.00493648402839,116.693325675882,0.0,0.0
7178,1002,0.5206382914182321,2212,1.0,0.5206382914182321,0.0,0.0,0.0,8.39917842212278,,,,111.8957354537328,0.0,0.0,0.0
7188,1000,30.470436431253965,2212,1.9072458535557004,30.470436431253965,0.0,0.0,0.0,10.202761025294508,,,,109.98506482643727,0.0,0.0,0.0
7203,1003,31.1839552123698,1000010020,1.0,31.1839552123698,0.0,0.0,0.0,20.70356371064438,,,,111.88516729879402,0.0,0.0,0.0
7205,1005,51.67052024887886,2212,0.38007127681774655,51.67052024887886,0.0,0.0,0.0,8.746228787341586,,,,111.39717733828937,0.0,0.0,0.0
7206,1000,53.22039144192493,2212,1.7106806325015413,17.581766009257702,35.63862543266723,0.0,0.0,8.760410147467852,9.120495977910013,,,111.7784827596283,115.41181184967529,0.0,0.0
7249,1001,27.211579893519158,2212,2.2103974172531253,27.211579893519158,0.0,0.0,0.0,9.096988190206886,,,,109.26999336885277,0.0,0.0,0.0
7265,1005,43.085228536709295,2212,1.1341699717325078,43.085228536709295,0.0,0.0,0.0,9.673725255076395,,,,109.53156134883102,0.0,0.0,0.0
7281,1003,61.49483595080591,2212,1.421960346282339,17.491532984991164,44.00330296581474,0.0,0.0,8.774624083008119,9.142744886511982,,,110.1597713328886,113.81302856357263,0.0,0.0
7284,1000,26.913148430601577,2212,2.2940045006202867,26.913148430601577,0.0,0.0,0.0,10.093627967662776,,,,111.01534113059077,0.0,0.0,0.0
7293,1003,26.282223829023433,2212,2.346493797645943,26.282223829023433,0.0,0.0,0.0,9.087707496188868,,,,109.3661349610336,0.0,0.0,0.0
7349,1005,39.88150096692549,1000010020,1.0,39.88150096692549,0.0,0.0,0.0,18.4598538061282,,,,112.42895422729548,0.0,0.0,0.0
7351,1001,24.1437750536621,2212,2.7696223647623777,24.1437750536621,0.0,0.0,0.0,8.958936064209102,,,,110.2257736158645,0.0,0.0,0.0
7386,1000,18.133910357769757,2212,0.9821646548584537,18.133910357769757,0.0,0.0,0.0,11.54438758875155,,,,111.27276202090182,0.0,0.0,0.0
7431,1003,30.575799466251954,2212,1.8242291263060288,30.575799466251954,0.0,0.0,0.0,10.06650503839672,,,,110.08704726509275,0.0,0.0,0.0
7459,1001,38.65130249401485,2212,2.483838197277598,15.8113299296088,22.83997256440605,0.0,0.0,8.471445273909259,8.801396851540416,,,112.635295030241,116.31106253427599,0.0,0.0
7463,1005,26.280296017434818,2212,2.4649400737749656,26.280296017434818,0.0,0.0,0.0,8.993723158018263,,,,109.79030383710017,0.0,0.0,0.0
7464,1000,40.91196478480827,2212,1.0,40.91196478480827,0.0,0.0,0.0,9.890565892977452,,,,108.77335204400751,0.0,0.0,0.0
7470,1000,27.877156271677556,2212,2.1744406365464886,27.877156271677556,0.0,0.0,0.0,9.105956617438025,,,,108.98357200357744,0.0,0.0,0.0
7474,1004,31.851629570378837,2212,1.7066054428005895,31.851629570378837,0.0,0.0,0.0,9.398410505042632,,,,110.03943381820712,0.0,0.0,0.0
7490,1002,37.68622077823143,2212,2.4957277116513303,15.615990860867477,22.070229917363957,0.0,0.0,8.429610203672276,8.75770027891207,,,112.03002165181147,115.67955401033225,0.0,0.0
7526,1002,41.90336226321498,1000010020,1.0,41.90336226321498,0.0,0.0,0.0,17.84291788265431,,,,111.3109164925647,0.0,0.0,0.0
7530,1000,42.5100302724274,2212,1.0,42.5100302724274,0.0,0.0,0.0,11.062255078097659,,,,111.09807841052611,0.0,0.0,0.0
7540,1004,27.73607194618569,2212,2.1231717552684723,27.73607194618569,0.0,0.0,0.0,9.210217981110425,,,,109.12653342922401,0.0,0.0,0.0
7547,1005,27.44758785636682,2212,2.2240626756916977,27.44758785636682,0.0,0.0,0.0,9.049359810367754,,,,108.85126064606875,0.0,0.0,0.0
7562,1002,26.785366330200684,2212,2.307587736292858,26.785366330200684,0.0,0.0,0.0,10.063574020100834,,,,110.65332854073783,0.0,0.0,0.0
7615,1001,27.62775663726109,2212,2.1579733323428156,27.62775663726109,0.0,0.0,0.0,10.026282209963808,,,,109.1942125327583,0.0,0.0,0.0
7652,1002,54.42899542609789,2212,1.4980199802679484,19.92298037775067,34.50601504834722,0.0,0.0,8.778271170971482,9.173051217514097,,,109.45005459752,113.07222152894337,0.0,0.0
7661,1005,38.903814455156976,2212,1.638521360378619,18.892625125245857,20.011189329911115,0.0,0.0,8.742615020039848,9.131170363856823,,,111.52528876488812,115.19388123545,0.0,0.0
7700,1002,65.26253709780684,2212,1.3495724794742263,18.769813083527527,46.49272401427931,0.0,0.0,8.779189986821233,9.154542139843814,,,112.36913920904415,116.05167579267241,0.0,0.0
7705,1001,41.47442832774498,1000010020,1.0,41.47442832774498,0.0,0.0,0.0,17.9930659002232,,,,111.68681773258795,0.0,0.0,0.0
7741,1001,57.15084292445285,2212,1.5674199602892467,17.43622804809035,39.7146148763625,0.0,0.0,8.672755558348843,9.035664672831336,,,110.07682884035077,113.70786472258831,0.0,0.0
7759,1001,65.03309974475474,2212,1.3590851645186415,17.83350428536212,47.19959545939262,0.0,0.0,8.698010059978351,9.068626800083779,,,111.56293950640274,115.2224181372216,0.0,0.0
7770,1000,41.998712768427595,2212,1.0,41.998712768427595,0.0,0.0,0.0,9.933089465154536,,,,109.36645397338346,0.0,0.0,0.0
7779,1003,45.694169638098906,2212,1.0,45.694169638098906,0.0,0.0,0.0,10.413987376844604,,,,110.69796961832962,0.0,0.0,0.0
7807,1001,64.87213986118425,2212,1.3507037793247565,17.90202444685486,46.9701154143294,0.0,0.0,8.684520046880067,9.05839958107448,,,111.53066628752474,115.21509085289983,0.0,0.0
7810,1004,59.79753133185422,2212,1.4353394493780056,17.789890348507036,42.00764098334719,0.0,0.0,8.864149471638767,9.253635331307521,,,111.07329137437128,114.82744083434355,0.0,0.0
7816,1004,37.19696221688675,2212,1.3605187098380183,37.19696221688675,0.0,0.0,0.0,9.645689067550625,,,,110.0975660364669,0.0,0.0,0.0
7820,1002,27.316946799826194,2212,2.262033969350375,27.316946799826194,0.0,0.0,0.0,10.719476366665548,,,,111.55611043069018,0.0,0.0,0.0
7829,1005,70.23549543719847,2212,1.292438723419504,18.626140321607817,51.609355115590645,0.0,0.0,8.721369044456456,9.135475073028665,,,111.4155145382327,114.995351580775,0.0,0.0
7851,1003,32.1512243112633,2212,1.0,32.1512243112633,0.0,0.0,0.0,12.100162063186646,,,,112.15036227968451,0.0,0.0,0.0
7863,1003,61.28110873340374,2212,1.3840762804441948,18.817076258592717,42.46403247481102,0.0,0.0,8.66457942240934,9.044672110737768,,,110.41939485123041,114.06517525941288,0.0,0.0
7873,1001,28.75688919996845,2212,2.0324803300682683,28.75688919996845,0.0,0.0,0.0,9.294734013235608,,,,110.1695077558422,0.0,0.0,0.0
7901,1005,30.70244538671006,2212,1.8291919106417378,30.70244538671006,0.0,0.0,0.0,9.2871380413154,,,,109.61374762141774,0.0,0.0,0.0
7923,1003,24.409990160607123,2212,2.658173187328354,24.409990160607123,0.0,0.0,0.0,9.050162912712189,,,,110.06776621348467,0.0,0.0,0.0
7966,1004,63.493275050736514,2212,1.3725885169844916,18.901522738255952,44.59175231248056,0.0,0.0,8.846535589941421,9.218369039053028,,,110.91972352542616,114.53037170597717,0.0,0.0
7987,1001,26.881265267369955,2212,2.274115805398135,26.881265267369955,0.0,0.0,0.0,9.997290457680641,,,,109.85268718912387,0.0,0.0,0.0
8000,1002,38.28276496505858,2212,1.309530657758295,38.28276496505858,0.0,0.0,0.0,9.571029079942443,,,,109.33012000142307,0.0,0.0,0.0
8007,1003,65.92124899752525,2212,1.3389661493678349,18.476159407629304,47.44508958989594,0.0,0.0,8.746184562839519,9.116670062314594,,,109.90722809415061,113.80196501615099,0.0,0.0
8014,1004,61.67831724295445,2212,1.390432203193266,19.17081057474091,42.507506668213544,0.0,0.0,8.889349923341396,9.268967880151326,,,110.94457952146801,114.58338774202386,0.0,0.0
8031,1003,29.95121704521631,2212,1.879490076811048,29.95121704521631,0.0,0.0,0.0,9.260906075330977,,,,109.38678690718928,0.0,0.0,0.0
8070,1000,46.15234147890105,2212,1.0,46.15234147890105,0.0,0.0,0.0,9.689483814104573,,,,108.97320585964725,0.0,0.0,0.0
8106,1000,39.68199620427668,2212,1.0,39.68199620427668,0.0,0.0,0.0,9.94973824533615,,,,108.73670156688816,0.0,0.0,0.0
8118,1000,56.8358183561412,2212,1.453213699223202,20.533542079800977,36.30227627634022,0.0,0.0,8.819752870901008,9.213020659660065,,,111.88912046627092,115.52644868160232,0.0,0.0
8121,1003,35.64043979203724,2212,2.424810201029806,15.24961143593708,20.390828356100158,0.0,0.0,8.42598981163168,8.753486779037082,,,112.14495264964174,115.81258193076704,0.0,0.0
8123,1005,36.97747278277355,2212,1.3844975995496094,36.97747278277355,0.0,0.0,0.0,11.76282639892792,,,,112.29051443032972,0.0,0.0,0.0
8126,1002,25.294322676226148,2212,2.6236151158766714,25.294322676226148,0.0,0.0,0.0,8.95498984305133,,,,109.82000179319793,0.0,0.0,0.0
8177,1005,58.41490047554019,2212,1.4329169760008047,20.238543115133712,38.176357360406485,0.0,0.0,8.71226576315092,9.100223967622606,,,110.82089569702694,114.4481345435693,0.0,0.0
8184,1000,4.703868466514976,1000060120,0.4616784203813073,4.703868466514976,0.0,0.0,0.0,18.929097031961458,,,,112.10169988553837,0.0,0.0,0.0
8219,1005,38.46162385212175,2212,1.305916127176253,38.46162385212175,0.0,0.0,0.0,9.533256953360736,,,,109.23625151152847,0.0,0.0,0.0
8220,1000,48.43683174546375,2212,1.9200089855489808,16.60698590463916,31.829845840824586,0.0,0.0,8.633229896679486,8.988338011354152,,,110.98610707837375,114.64246025129975,0.0,0.0
8222,1002,36.31132981701,2212,1.0,36.31132981701,0.0,0.0,0.0,10.101071619456743,,,,108.78454993436097,0.0,0.0,0.0
8264,1002,28.912738710927737,2212,2.0556224848285063,28.912738710927737,0.0,0.0,0.0,9.158082854489512,,,,108.78136616384828,0.0,0.0,0.0
8277,1003,32.117943851880824,2212,2.2381718562539117,22.06642943145229,10.051514420428536,0.0,0.0,8.971213306466252,9.432444269749222,,,110.74405489027765,114.38357322292833,0.0,0.0
8279,1005,64.00174910691662,2212,1.3573754736592964,18.088568881668184,45.91318022524843,0.0,0.0,8.826200626867147,9.196245151993663,,,110.56366231985757,114.18234582835325,0.0,0.0
8307,1003,47.35040954827122,2212,1.0,47.35040954827122,0.0,0.0,0.0,9.660792289024865,,,,109.01452862185597,0.0,0.0,0.0
8308,1004,37.03827185884228,2212,1.0,37.03827185884228,0.0,0.0,0.0,10.21711484374288,,,,109.92298325998672,0.0,0.0,0.0
8332,1004,28.72439766390215,2212,2.054100545523374,28.72439766390215,0.0,0.0,0.0,10.945367538435546,,,,111.52599438541252,0.0,0.0,0.0
8394,1000,41.614917753848424,2212,1.1752019967478424,41.614917753848424,0.0,0.0,0.0,9.557724634896203,,,,109.27075318172936,0.0,0.0,0.0
8415,1003,57.2482526986464,2212,1.5859132278813302,18.170254971555227,39.077997727091166,0.0,0.0,8.652749351945147,9.018009601888386,,,110.48597721259016,114.1464033188349,0.0,0.0
8417,1005,54.046279150990074,2212,1.6774410457794386,17.21243945364198,36.8338396973481,0.0,0.0,8.623888352446725,8.984891328377717,,,109.83645039325522,113.48071459683203,0.0,0.0
8436,1000,54.283032616290114,2212,1.6739422576643894,17.447310350579674,36.83572226571044,0.0,0.0,8.691948176969673,9.054233670550026,,,110.71167152189699,114.37199257166647,0.0,0.0
8443,1001,37.81110321960692,2212,2.479001362957575,15.63795033577452,22.173152883832397,0.0,0.0,8.42327202181892,8.75163499955335,,,112.3668270690637,116.03638268641616,0.0,0.0
8475,1003,42.03979016853758,1000010020,1.0,42.03979016853758,0.0,0.0,0.0,17.72173853689274,,,,110.72871489738952,0.0,0.0,0.0
8479,1001,41.490113099964205,1000010020,1.0,41.490113099964205,0.0,0.0,0.0,17.984976991861302,,,,111.65717142065769,0.0,0.0,0.0
8485,1001,25.0594125420597,2212,2.533791258736604,25.0594125420597,0.0,0.0,0.0,8.99196772930892,,,,109.32681530672394,0.0,0.0,0.0
8502,1000,41.10815499405934,1000010020,1.0,41.10815499405934,0.0,0.0,0.0,18.061163634343302,,,,111.63119298054919,0.0,0.0,0.0
8521,1001,30.23000132836521,2212,1.0,30.23000132836521,0.0,0.0,0.0,9.425734345289069,,,,108.65104358818795,0.0,0.0,0.0
8525,1005,45.08751516879655,2212,1.0,45.08751516879655,0.0,0.0,0.0,9.833007896409677,,,,109.888254928821,0.0,0.0,0.0
8537,1005,2.722425202896628,2212,1.0,2.722425202896628,0.0,0.0,0.0,9.403363885985097,,,,109.77821172626133,0.0,0.0,0.0
8541,1003,32.586576515712714,2212,1.6823739853550082,32.586576515712714,0.0,0.0,0.0,10.490665236672742,,,,110.62508244405065,0.0,0.0,0.0
8551,1001,44.41991453945906,1000010020,1.0,44.41991453945906,0.0,0.0,0.0,17.342894533762937,,,,111.29239882643374,0.0,0.0,0.0
8579,1005,31.45364978363311,2212,1.8183822280833937,31.45364978363311,0.0,0.0,0.0,9.263259107040808,,,,109.28652725256197,0.0,0.0,0.0
8580,1000,46.400518625184205,2212,1.0,46.400518625184205,0.0,0.0,0.0,9.728850339844318,,,,109.490004633881,0.0,0.0,0.0
8584,1004,46.395417946977275,2212,1.0,46.395417946977275,0.0,0.0,0.0,9.662718805722973,,,,109.01895320691558,0.0,0.0,0.0
8611,1001,27.32700790095242,2212,2.240120118460548,27.32700790095242,0.0,0.0,0.0,10.041291674956996,,,,109.89250529498706,0.0,0.0,0.0
8630,1002,28.486784279660807,2212,2.072139212273533,28.486784279660807,0.0,0.0,0.0,10.082433590826797,,,,109.37288184791714,0.0,0.0,0.0
8633,1005,61.8860193106313,2212,1.387674659607342,18.256346307141854,43.629673003489444,0.0,0.0,8.837003624968027,9.21000596592875,,,110.2403445041919,113.85006737414365,0.0,0.0
8635,1001,51.705454855079324,2212,1.775701988852521,17.32118454622486,34.38427030885447,0.0,0.0,8.613646062290245,8.973085756194566,,,110.2731693649254,113.9213903067999,0.0,0.0
8689,1001,46.55256969060551,2212,1.0,46.55256969060551,0.0,0.0,0.0,9.644044002839777,,,,109.01170943716102,0.0,0.0,0.0
8692,1004,37.28442717275209,2212,1.3599967869565315,37.28442717275209,0.0,0.0,0.0,9.478148535149138,,,,108.92244678289994,0.0,0.0,0.0
8730,1000,34.866915254926944,2212,1.5023280666382495,34.866915254926944,0.0,0.0,0.0,9.442577015756445,,,,109.34675500877673,0.0,0.0,0.0
8769,1003,41.33948308279276,2212,1.1975845571955064,41.33948308279276,0.0,0.0,0.0,9.592765174895108,,,,109.67477124835844,0.0,0.0,0.0
8781,1003,42.38514682651159,2212,1.0,42.38514682651159,0.0,0.0,0.0,12.679147834643661,,,,110.93651957705917,0.0,0.0,0.0
8786,1002,57.67110745008809,2212,1.5626069541536944,17.74893747893474,39.92216997115335,0.0,0.0,8.579601364697114,8.946090870415336,,,110.90024974243451,114.57643141009729,0.0,0.0
8801,1005,27.56010336028137,2212,2.1712406455137834,27.56010336028137,0.0,0.0,0.0,9.133412594178463,,,,108.4639411977333,0.0,0.0,0.0
8815,1001,24.47034872432294,2212,2.7077328538450134,24.47034872432294,0.0,0.0,0.0,10.421078316952952,,,,112.3740969332013,0.0,0.0,0.0
8817,1003,25.65566598861266,2212,2.489001827816974,25.65566598861266,0.0,0.0,0.0,9.8050935105706,,,,109.26666921027268,0.0,0.0,0.0
8822,1002,57.86941160314872,2212,1.5422095119204602,17.78241164270782,40.0869999604409,0.0,0.0,8.698111174176452,9.060949479240403,,,110.08794470533849,113.70304875081153,0.0,0.0
