event_id,split,source_run,stave,is_overlap,true_t1_sample,true_t2_sample,true_amp1_adc,true_amp2_adc,true_sep_sample,true_ratio,pid_label,pid_truth_definition,pid_name,g4_entry,g4_primary_pdg,g4_primary_ekin_mev,g4_total_edep_mev,g4_dominant_edep_mev,g4_first_time_ns,g4_energy_weighted_time_ns,g4_n_sci_hits,g4_n_bstack_layers,g4_truth_stave,true_energy_proxy_adc,true_energy_mev,dedx_proxy,depth_index,shape_area_over_amp,truth_saturation_label,truth_pedestal_adc,truth_pileup_label
train:50:13,train,50,B2,1,5.232268044956449,9.232268044956449,12800.0,3200.0,4.0,0.25,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,2627,2212,63.964699003002934,71.74470541227221,48.13320592759862,10.606754303063775,10.89376007632997,2,2,B4,16000.0,71.74470541227221,35.872352706136105,0.0,7.91332481612622,1,-481.89001067549117,1
train:50:14,train,50,B2,1,7.999856693530448,9.999856693530447,10931.208296715418,2732.8020741788546,2.0,0.25,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,12336,2212,165.33506298552555,54.656041483577084,17.796110634608322,7.0089907500538855,7.481066386072982,4,4,B8,13664.010370894272,54.656041483577084,13.664010370894271,0.0,7.562584468124939,0,-105.79971223679337,1
train:50:15,train,50,B2,1,4.127192614787692,7.127192614787692,5416.997646222136,5416.997646222136,3.0,1.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,24034,2212,59.163070857558075,43.335981169777085,16.53233868107577,10.478502437622756,10.535794980722496,6,1,B2,10833.995292444271,43.335981169777085,43.335981169777085,0.0,8.985260957164927,0,594.8388231408211,1
train:50:16,train,50,B8,1,10.95918633956193,11.45918633956193,9142.857142857143,6857.142857142857,0.5,0.75,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,20047,2212,153.04148016114536,83.41592999815381,39.97093461906213,7.158394340106808,7.781196298039,4,4,B8,16000.0,83.41592999815381,20.853982499538454,3.0,5.927922361078445,1,-592.0078482996734,1
train:50:17,train,50,B8,1,7.440601872759672,8.190601872759672,5664.75,5664.75,0.75,1.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,13201,2212,168.0988679192369,54.29397494602009,17.258824657063855,6.965839029418685,7.432998889976736,4,4,B8,13573.493736505023,54.29397494602009,13.573493736505023,3.0,8.497417378727285,0,-248.5103099497472,1
train:50:18,train,50,B4,1,5.5751126738752985,8.5751126738753,7999.999999999999,7999.999999999999,3.0,1.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,11985,2212,69.96606535763462,74.59827156036708,43.576917478047356,10.782875228140696,10.813189049534413,3,1,B2,16000.0,74.59827156036708,74.59827156036708,1.0,7.174970541428134,1,82.04831528732063,1
train:50:19,train,50,B8,1,4.690100224247943,9.690100224247942,9801.906085381946,4900.953042690973,5.0,0.5,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,20085,2212,160.5240490307565,58.81143651229168,20.06146757517915,7.009849093539119,7.5029496415115196,4,4,B8,14702.85912807292,58.81143651229168,14.70285912807292,3.0,8.431824360615114,0,1.2619728875665928,1
train:50:20,train,50,B8,1,4.204175619210013,9.204175619210012,5408.9479366714095,2704.4739683357047,5.0,0.5,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,27239,2212,70.7686004720504,32.453687620028454,32.453687620028454,10.935744506016489,10.935744506016489,1,1,B2,8113.421905007113,32.453687620028454,32.453687620028454,3.0,9.624811444612934,0,-495.81328789215627,1
train:50:21,train,50,B8,1,6.600429660555422,10.600429660555422,6504.749472262593,6504.749472262593,4.0,1.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,19633,2212,130.0859978517463,52.03799577810075,23.821701684953776,7.7182488538463865,8.094174973187942,3,3,B6,13009.498944525187,52.03799577810075,17.34599859270025,3.0,8.094636751316314,0,10.823556878566249,1
train:50:22,train,50,B4,1,5.826641969316642,10.826641969316642,3305.8328672130842,2479.374650409813,5.0,0.75,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,10124,2212,65.64165803174664,23.14083007049159,23.14083007049159,10.543725725160117,10.543725725160117,1,1,B2,5785.207517622897,23.14083007049159,23.14083007049159,1.0,10.26072973356847,0,-1362.7261555930008,1
train:50:23,train,50,B2,1,6.305377142714905,10.305377142714905,4503.203511228563,4503.203511228563,4.0,1.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,1590,2212,77.44531498270221,36.0256280898285,36.0256280898285,11.143360841842398,11.143360841842398,1,1,B2,9006.407022457126,36.0256280898285,36.0256280898285,0.0,10.061296918741373,0,-2396.23716649739,1
train:50:24,train,50,B8,1,4.894227642132687,10.894227642132687,3189.0355213290422,3189.0355213290422,6.0,1.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,1291,2212,94.6721214649533,25.512284170632338,25.512284170632338,9.078694776142042,9.078694776142042,1,1,B2,6378.0710426580845,25.512284170632338,25.512284170632338,3.0,8.074412654393651,0,24.4157913306829,1
train:50:25,train,50,B4,1,5.38199634292266,10.38199634292266,9079.0,2269.75,5.0,0.25,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,29721,2212,162.283496332857,69.18700833609319,31.71709035041222,7.0536367003034535,7.6172498788895,4,4,B8,16000.0,69.18700833609319,17.296752084023296,1.0,10.382202448258505,1,-1424.5248175780484,1
train:50:26,train,50,B6,1,8.168281556517899,10.168281556517899,10047.500850830274,5023.750425415137,2.0,0.5,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,6927,2212,57.64248735209086,60.28500510498165,37.899807719049484,10.38507126549935,10.645069787467992,2,2,B4,15071.251276245412,60.28500510498165,30.142502552490825,2.0,7.787555268105004,1,-52.53011122631991,1
train:50:27,train,50,B4,1,10.578132475007774,11.328132475007774,6653.640209991831,6653.640209991831,0.75,1.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,26562,2212,120.26839959209613,53.22912167993465,53.22912167993465,14.155672584550071,14.155672584550071,1,1,B2,13307.280419983663,53.22912167993465,53.22912167993465,1.0,8.317958996747175,1,-1394.5197955544513,1
train:50:28,train,50,B2,1,10.166113873447646,10.666113873447646,10666.666666666668,5333.333333333334,0.5,0.5,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,6283,2212,85.44058048897782,81.45620436022612,44.057372027117815,9.506629319295378,10.654198113997444,2,1,B2,16000.0,81.45620436022612,81.45620436022612,0.0,8.240742535198534,1,-2507.937213857979,1
train:50:29,train,50,B2,1,5.590543254508111,8.59054325450811,3149.777452998465,3149.777452998465,3.0,1.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,26161,2212,125.05757559942813,25.19821962398772,14.061213066743253,7.984893566190938,8.118976267194025,2,2,B2,6299.55490599693,25.19821962398772,12.59910981199386,0.0,10.89998361480446,0,-2924.564803960046,1
train:50:30,train,50,B8,1,6.693309592450129,7.443309592450129,10463.25,2615.8125,0.75,0.25,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,10580,2212,105.35557732749012,103.06730247238525,47.449811960702874,8.716928938607005,10.337138446968542,3,2,B4,16000.0,103.06730247238525,51.533651236192625,3.0,7.922576322899286,1,-3.850804509190203,1
train:50:31,train,50,B2,1,5.235451713098096,6.735451713098096,10666.666666666666,5333.333333333333,1.5,0.5,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,23119,2212,102.49562188769478,105.16718474723127,46.25960603565004,8.782763454303977,10.797869469649854,3,2,B2,16000.0,105.16718474723127,52.58359237361564,0.0,10.786059081572459,1,-3874.885898370848,1
train:50:32,train,50,B8,1,5.266533384873455,7.266533384873455,9346.75,4673.375,2.0,0.5,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,1258,2212,147.7464616333322,77.1551896064123,31.38278657236694,7.273263625199574,7.880817394940489,4,4,B8,16000.0,77.1551896064123,19.288797401603077,3.0,8.28322843072221,0,-23.913340823197075,1
train:50:33,train,50,B6,1,7.009837646728998,8.009837646728997,9769.725120862766,4884.862560431383,1.0,0.5,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,9250,2212,143.20668105678345,58.6183507251766,22.793524533707053,7.389617090713558,7.8620769550704805,4,4,B6,14654.58768129415,58.6183507251766,14.65458768129415,2.0,7.202887603365851,1,21.056915388667576,1
train:50:34,train,50,B2,0,6.540227722001031,,13762.317323975762,0.0,,0.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,8131,2212,167.58563341786444,55.049269295903045,18.719167470836222,6.981721700183584,7.460546421688084,4,4,B8,13762.317323975762,55.049269295903045,13.762317323975761,0.0,8.242685658666378,1,-453.0069418481303,0
train:50:35,train,50,B8,0,4.24007272176925,,1511.486511362312,0.0,,0.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,19722,2212,123.17523655455919,6.045946045449249,6.045946045449249,14.917481131099718,14.917481131099718,1,1,B2,1511.486511362312,6.045946045449249,6.045946045449249,3.0,9.029198459937628,0,-374.84264936534476,0
train:50:36,train,50,B4,0,10.6817675295861,,11963.0,0.0,,0.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,4131,2212,165.29189989748102,58.61540664127187,18.809473443934174,6.987849109523053,7.463246330490602,4,4,B8,14653.851660317967,58.61540664127187,14.653851660317967,1.0,7.195793569527436,1,-937.9312399719283,0
train:50:37,train,50,B6,0,7.690627012723347,,10276.0,0.0,,0.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,28700,2212,144.11319016953928,56.4752472777622,26.11575987684381,7.374885155009304,7.765824965187034,3,3,B6,14118.81181944055,56.4752472777622,18.825082425920733,2.0,6.913303843041748,0,21.714808020524103,0
train:50:38,train,50,B8,0,5.516179996666331,,16000.0,0.0,,0.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,555,2212,70.70917924419285,77.36940392284134,46.26908164293691,10.642988449875899,10.750257010420318,3,1,B2,16000.0,77.36940392284134,77.36940392284134,3.0,9.246281648553738,1,-41.09535485536692,0
train:50:39,train,50,B8,0,8.647519671460364,,12062.75,0.0,,0.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,29589,2212,53.63283705586308,58.58638324066707,36.071512646830605,10.350888393793603,10.602631158023007,2,2,B4,14646.595810166767,58.58638324066707,29.293191620333534,3.0,6.360539414263739,1,17.512129219815037,0
train:50:40,train,50,B4,0,6.204639856523649,,10787.0,0.0,,0.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,15724,2212,54.70932964564047,59.190960740063616,36.8678689737676,10.345100298289108,10.601423039837078,2,2,B4,14797.740185015904,59.190960740063616,29.595480370031808,1.0,9.499932739000984,1,-1314.0890516409265,0
train:50:41,train,50,B6,0,11.100891123081848,,7301.0,0.0,,0.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,19851,2212,148.07638736288283,81.66996564647104,36.50215178910486,7.263356777131576,7.890498949987977,4,4,B8,16000.0,81.66996564647104,20.41749141161776,2.0,8.005279222013867,0,-1008.1739770535821,0
train:50:42,train,50,B4,0,8.22899583380568,,13467.003792306548,0.0,,0.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,23468,2212,118.79509388462479,53.86801516922618,53.86801516922618,13.98342878334007,13.98342878334007,1,1,B2,13467.003792306547,53.86801516922618,53.86801516922618,1.0,8.000573604912377,0,-38.24108294002056,0
train:50:43,train,50,B2,0,7.608479894516124,,16000.0,0.0,,0.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,4455,2212,159.59619607317734,75.50936725504607,46.125553131103516,7.094132240914213,4985.37973838952,11,4,B6,16000.0,75.50936725504607,18.877341813761518,0.0,8.404453127598307,1,-1857.2489163496034,0
train:50:44,train,50,B6,0,8.095530386658085,,10127.25,0.0,,0.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,28098,2212,78.57069770285187,80.43960466207972,45.96787764249418,9.722127640574318,10.36325323054688,2,1,B2,16000.0,80.43960466207972,80.43960466207972,2.0,6.457222249508139,0,-64.54560487497247,0
train:50:45,train,50,B8,0,6.328133718351138,,10659.25,0.0,,0.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,8857,2212,76.13509699956502,58.3477249647086,34.34605083502946,9.753788361203286,10.541262518004276,2,1,B2,14586.93124117715,58.3477249647086,58.3477249647086,3.0,7.251554920537192,0,6.305467761833418,0
train:50:46,train,50,B2,0,10.20095219874537,,15999.999999999998,0.0,,0.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,22174,2212,73.34176471935552,68.34100574839005,34.576736383341945,10.731462367326158,10.87535376796024,2,1,B2,16000.0,68.34100574839005,68.34100574839005,0.0,9.22993717316309,1,-3468.0168087683815,0
train:50:47,train,50,B6,0,7.316725270801541,,6357.744469574872,0.0,,0.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,18394,2212,130.2151424453443,25.430977878299487,13.444215710755886,7.7592762035636405,7.905004749156245,2,2,B2,6357.744469574872,25.430977878299487,12.715488939149743,2.0,9.075467742546676,0,-1060.7477258282722,0
train:50:48,train,50,B6,0,6.9074027362223775,,12206.25,0.0,,0.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,21662,2212,122.65942152669788,61.8065008884806,61.8065008884806,14.97518397041512,14.97518397041512,1,1,B2,15451.62522212015,61.8065008884806,61.8065008884806,2.0,7.286458052262345,0,-54.05436385251908,0
train:50:49,train,50,B6,0,9.03381947840863,,15370.25,0.0,,0.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,24523,2212,106.10012756202129,93.74873727568892,38.42639590491812,8.605288599381034,10.513282146206327,3,2,B2,16000.0,93.74873727568892,46.87436863784446,2.0,6.800559705718512,1,31.50908368192907,0
train:50:50,train,50,B6,0,7.130876475258848,,9405.413170690355,0.0,,0.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,17103,2212,104.58755135087496,37.62165268276142,37.62165268276142,12.896423629357304,12.896423629357304,1,1,B2,9405.413170690355,37.62165268276142,37.62165268276142,2.0,7.481508023210237,0,-65.13976370592505,0
train:50:51,train,50,B6,0,5.0678798990882274,,11126.5,0.0,,0.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,23328,2212,159.89454806792054,69.19470728740723,27.626062820548434,7.0791602629356705,7.630695724585167,4,4,B8,16000.0,69.19470728740723,17.298676821851807,2.0,9.183477755161094,0,-42.32942748117452,0
train:50:52,train,50,B4,0,7.315747739760139,,9884.0,0.0,,0.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,29444,2212,54.95631700363615,57.98109718203733,35.59791527661414,10.275633765823185,10.526778439897706,2,2,B4,14495.274295509333,57.98109718203733,28.990548591018666,1.0,7.966549463177766,0,-22.78081026996246,0
train:50:53,train,50,B2,0,8.679943715639254,,15071.494624582883,0.0,,0.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,10367,2212,56.1914344164337,60.28597849833153,37.96898256680324,10.393847199153612,10.653575419990949,2,2,B4,15071.494624582883,60.28597849833153,30.142989249165765,0.0,9.069472745006186,1,-2599.8867551038315,0
train:50:54,train,50,B2,0,10.206693056589376,,10971.380793622184,0.0,,0.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,2665,2212,114.29073312217531,43.88552317448873,43.88552317448873,13.50282670585145,13.502826705851453,1,1,B2,10971.380793622184,43.88552317448873,43.88552317448873,0.0,7.11170105339856,0,-722.4183036225122,0
train:50:55,train,50,B8,0,7.797893962851895,,11492.25,0.0,,0.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,28125,2212,135.15153315162087,73.46549008412535,24.665449748162054,7.542974046184106,8.114185093369613,4,4,B8,16000.0,73.46549008412535,18.366372521031337,3.0,7.225109083295082,0,-55.30992032805744,0
train:50:56,train,50,B2,0,10.382480021001852,,15999.999999999998,0.0,,0.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,19046,2212,87.6239411685431,80.30318728507281,47.74845519536913,9.480283875782302,10.812820426910823,2,1,B2,16000.0,80.30318728507281,80.30318728507281,0.0,9.538265509960357,1,-3112.9447795718697,0
train:50:57,train,50,B6,0,7.434111691878282,,7301.0,0.0,,0.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,671,2212,57.828931872358595,63.3287937256391,40.36344404975163,10.472037049267103,10.738861252913244,2,2,B4,15832.198431409775,63.3287937256391,31.66439686281955,2.0,6.109425604237468,0,-22.866656544326972,0
train:50:58,train,50,B4,0,7.143203921757577,,12885.25,0.0,,0.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,6544,2212,157.2209538223899,76.02350131813493,33.275337281649016,7.09210132206593,7.679905967856362,4,4,B8,16000.0,76.02350131813493,19.005875329533733,1.0,9.69788817496319,1,-1581.2307840470794,0
train:50:59,train,50,B4,0,9.364315042956601,,9833.25,0.0,,0.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,29869,2212,79.55953825960822,73.0945484020514,37.98900119885026,10.404254412696595,10.997179886800541,5,2,B2,16000.0,73.0945484020514,36.5472742010257,1.0,6.031602531534274,0,-56.99972891060702,0
train:50:60,train,50,B6,0,7.94572726233228,,15834.0,0.0,,0.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,22098,2212,60.71196774761387,68.34521372521843,44.95731945962426,10.490385491584354,10.770136296782887,2,2,B4,16000.0,68.34521372521843,34.172606862609214,2.0,7.812377268435284,1,-416.70835987151617,0
train:50:61,train,50,B2,0,10.498013350780676,,13290.695030777391,0.0,,0.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,1977,2212,128.44752359233544,53.16278012310957,24.118961946994393,7.7689707728773145,8.150003719810245,3,3,B6,13290.695030777393,53.16278012310957,17.72092670770319,0.0,6.939208348383294,1,-769.395720130006,0
train:50:62,train,50,B4,0,5.050218712704307,,11557.0,0.0,,0.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,14609,2212,89.463607988753,48.25113991387546,48.25113991387546,11.780617718362032,11.780617718362032,1,1,B2,12062.784978468866,48.25113991387546,48.25113991387546,1.0,5.413305955439381,1,-80.70569810163886,0
train:50:63,train,50,B4,0,7.545185075284528,,14425.167476689432,0.0,,0.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,24310,2212,54.941400932064504,57.70066990675774,35.582276647727404,10.295321615688673,10.547152881260907,2,2,B4,14425.167476689434,57.70066990675774,28.85033495337887,1.0,9.764288813530902,1,-1493.6646610379269,0
train:50:64,train,50,B8,0,4.422954379497705,,9191.0,0.0,,0.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,5243,2212,159.9586163106202,59.117527729395476,20.357515847589248,7.039867961107837,7.531759120547297,4,4,B8,14779.38193234887,59.117527729395476,14.779381932348869,3.0,10.13689271329881,0,-436.8232169838328,0
train:50:65,train,50,B2,0,7.778106642246354,,16000.0,0.0,,0.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,8215,2212,154.26823045564754,78.10457876199983,35.76786740945786,7.1065575073723375,7.708110201679114,4,4,B8,16000.0,78.10457876199983,19.526144690499958,0.0,9.498412178982388,1,-2765.088868167562,0
train:50:66,train,50,B6,0,4.233816494323668,,15755.25,0.0,,0.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,594,2212,157.3183877817001,70.72825217982415,29.58434051825769,7.080166386892031,7.651133796329954,4,4,B8,16000.0,70.72825217982415,17.68206304495604,2.0,9.085321313877357,1,-482.76340693998884,0
train:50:67,train,50,B2,0,9.894892458665364,,16000.0,0.0,,0.0,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,2478,2212,98.96939217652114,116.19116084919301,55.581394125866716,8.759866202509015,10.689549491673807,3,2,B2,16000.0,116.19116084919301,58.095580424596506,0.0,5.814321632542501,1,-87.39218593542424,0
train:51:68,train,51,B6,1,5.825592218645537,6.825592218645537,6958.20434514483,6958.20434514483,1.0,1.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,28091,2212,166.5639147513617,55.66563476115864,17.967504696077246,6.997678966031463,7.466149751856317,4,4,B8,13916.408690289662,55.66563476115864,13.91640869028966,2.0,8.793943722737302,0,-162.39242208144157,1
train:51:69,train,51,B2,1,5.642912478295589,8.642912478295589,6671.448508746465,5003.586381559849,3.0,0.75,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,869,2212,116.93762738692139,46.70013956122526,46.70013956122526,13.749371259481176,13.749371259481174,1,1,B2,11675.034890306315,46.70013956122526,46.70013956122526,0.0,11.459321708880507,0,-3208.6639218626706,1
train:51:70,train,51,B6,1,8.423174003364196,9.423174003364196,7064.378107148887,7064.378107148887,1.0,1.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,4994,2212,141.8562617516031,56.515024857191094,25.863170803662097,7.396613051185168,7.7698763590544955,4,3,B6,14128.756214297773,56.515024857191094,18.838341619063698,2.0,6.804842496787644,1,-49.55358176618557,1
train:51:71,train,51,B6,1,6.1511486607187384,10.15114866071874,3574.5923014438035,3574.5923014438035,4.0,1.0,0,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,proton,11075,2212,143.75823095782943,28.596738411550433,15.419839569527317,7.330097187578594,7.485417833172954,2,2,B4,7149.184602887608,28.596738411550433,14.298369205775217,2.0,9.167374523862128,0,-533.7341290750255,1
train:51:72,train,51,B6,1,6.4285864270293605,7.1785864270293605,9142.857142857143,6857.142857142858,0.75,0.75,1,geant4_sci_bar_dominant_pdg_deuteron_vs_proton,deuteron,24920,2212,71.93510873154742,100.50945239933934,42.22797695189137,10.904054156698265,10.996873542310638,6,1,B2,16000.0,100.50945239933934,100.50945239933934,2.0,8.091860126859274,1,34.34787253471288,1
