window_mask,rank_within_mask,method,pileup_ap,pileup_auc,pid_auc,pid_efficiency,pid_purity,pid_balanced_accuracy,time_bias_ns,time_sigma68_ns,late_tail_rate_abs_gt_15ns,pileup_miss_rate,false_split_rate,energy_fractional_bias,energy_fractional_sigma68,n_events,n_positive,pileup_ap_ci_low,pileup_ap_ci_high,pileup_auc_ci_low,pileup_auc_ci_high,pid_auc_ci_low,pid_auc_ci_high,pid_efficiency_ci_low,pid_efficiency_ci_high,pid_purity_ci_low,pid_purity_ci_high,pid_balanced_accuracy_ci_low,pid_balanced_accuracy_ci_high,time_bias_ns_ci_low,time_bias_ns_ci_high,time_sigma68_ns_ci_low,time_sigma68_ns_ci_high,late_tail_rate_abs_gt_15ns_ci_low,late_tail_rate_abs_gt_15ns_ci_high,pileup_miss_rate_ci_low,pileup_miss_rate_ci_high,false_split_rate_ci_low,false_split_rate_ci_high,energy_fractional_bias_ci_low,energy_fractional_bias_ci_high,energy_fractional_sigma68_ci_low,energy_fractional_sigma68_ci_high,winner_score
late_tail_samples_12_17,4,mlp,0.6040210076780339,0.6435727788279774,0.75,0.7276785714285714,0.6735537190082644,0.6964664043583535,-1.6856943962533144,17.619186226934474,0.3969465648854962,0.43043478260869567,0.3782608695652174,-0.04301662153146625,0.12143461828322125,460,230,0.5701153464017792,0.6549805770021895,0.6188657844990548,0.6732764650283554,0.7091627440972418,0.7938806009190145,0.6907888300040766,0.761093694194214,0.6377952755905512,0.7149122807017544,0.6635156149801206,0.7285636229552158,-5.115899446489793,0.6943873942778941,15.837392401938645,18.3060873187191,0.3467662560325121,0.44035974706619574,0.39565217391304347,0.4696739130434783,0.3521739130434783,0.40869565217391307,-0.06403270665209328,-0.0257457989683016,0.10554041122573958,0.15285189796463122,0.4139446620716733
late_tail_samples_12_17,5,1d_cnn,0.6049016632051948,0.6271928166351606,0.54206075968523,1.0,0.48695652173913045,0.5,0.5022862958386209,18.52501690933628,0.45217391304347826,0.0,1.0,-0.07043634333878554,0.19295132686367766,460,230,0.5483500580023061,0.6816635601355013,0.5755293005671077,0.6632594517958412,0.4698353576849683,0.6067823791985878,1.0,1.0,0.45869565217391306,0.5108695652173914,0.5,0.5,-0.687433046353497,2.3194766205744255,17.390441723779308,19.663492304458572,0.4151086956521739,0.49130434782608695,0.0,0.0,1.0,1.0,-0.08468432115169411,-0.03805033887345725,0.15803758043239,0.22344169603705172,0.5532014959570405
late_tail_samples_12_17,6,small_transformer,0.6015249877880562,0.6212854442344046,0.4636425544794188,1.0,0.48695652173913045,0.5,-8.187939360421206,17.062183034121457,0.43103448275862066,0.8739130434782608,0.0391304347826087,0.04750757355669475,0.2408897536863321,460,230,0.5463729855678552,0.675109090526783,0.5895274102079395,0.6474480151228733,0.4083144262475812,0.5229085714285714,1.0,1.0,0.45869565217391306,0.508695652173913,0.5,0.5,-12.464611993187873,-6.792471651723782,15.485978001288622,20.021294702273718,0.3333333333333333,0.5360311059907835,0.8390217391304349,0.9131521739130435,0.013043478260869565,0.08695652173913043,-0.011140813292292745,0.1509249090646481,0.1565192964304648,0.2663817073369725,0.58216375794059
late_tail_samples_12_17,7,traditional_template_likelihood,0.5,0.4999905482041588,0.7691245460048426,0.75,0.7241379310344828,0.7394067796610169,,,,1.0,0.0,,,460,230,0.49927536231884057,0.5065217391304347,0.4934782608695652,0.5065217391304347,0.7425849259910394,0.8046843985708614,0.7248908296943232,0.7731481481481481,0.6909645124676338,0.7533310147615735,0.7259439558608983,0.7565080777377046,,,,,,,1.0,1.0,0.0,0.0,,,,,
peak_charge_samples_8_11,1,gradient_boosted_trees,0.6844715092357108,0.6954631379962193,0.9193591101694915,0.9285714285714286,0.8156862745098039,0.8647094430992737,-0.7817371339164048,10.55544484973459,0.2028985507246377,0.4,0.3391304347826087,-0.04627009665666549,0.0657345187510929,460,230,0.6178510651209916,0.7593020664427346,0.6107183364839319,0.7536105860113421,0.9109056881982647,0.9295648015303682,0.9036697247706422,0.9519650655021834,0.7974996570762319,0.8283716871914193,0.8547274243687921,0.8753696262036545,-1.7497387846870849,1.2127311756589343,9.240793432545269,11.932772391907893,0.17123287671232876,0.23706896551724138,0.3347826086956522,0.4956521739130435,0.3,0.3914130434782609,-0.05866739352411082,-0.03233520676440435,0.05768151670395383,0.07038830211438549,0.2420681282127508
peak_charge_samples_8_11,2,ridge,0.6163632953246163,0.6882797731568998,0.8449795702179177,0.7142857142857143,0.7843137254901961,0.7639225181598064,0.20478763945967593,11.560622542630098,0.21753246753246752,0.33043478260869563,0.3869565217391304,-0.06765700387373977,0.06857827351853822,460,230,0.5595530562483206,0.6747907978776956,0.6407561436672968,0.7216909262759926,0.8126558813526393,0.8809075385313719,0.6666666666666666,0.7668161434977578,0.7268041237113402,0.8334158415841585,0.7276811217084084,0.8032392953775709,-1.3104563725404226,1.2973176269578968,10.228768346258748,12.620903564636363,0.18098159509202455,0.25766871165644173,0.2607608695652174,0.4305434782608696,0.3565217391304348,0.4217391304347826,-0.07796801754259002,-0.05482613343260649,0.054962201857186394,0.08421120821753544,0.27907343462227885
peak_charge_samples_8_11,3,compact_sequence_residual,0.7098520019405095,0.709820415879017,0.9105251210653753,0.9375,0.7984790874524715,0.8564618644067796,-0.8107145125424831,12.479881221827565,0.25161290322580643,0.32608695652173914,0.3739130434782609,-0.06515581810920408,0.10304169555590831,460,230,0.6397430566157726,0.7876320069340411,0.6434702268431002,0.7703088374291115,0.9048172058481664,0.9180329136961102,0.9254303848829121,0.9502318494965554,0.778644976238446,0.8192475205421199,0.843806896618515,0.8692545802104625,-1.9126550539971099,0.05796926124595814,9.786574608821969,13.726361486235415,0.1863656006914434,0.3079470198675497,0.25630434782608696,0.391304347826087,0.3347826086956522,0.4260869565217391,-0.08809989750038053,-0.04888941437370968,0.0852644473580961,0.13195721220207585,0.2987250416724891
peak_charge_samples_8_11,4,mlp,0.5693565069539115,0.5886389413988657,0.8125,0.7678571428571429,0.7747747747747747,0.777996368038741,-1.4821822506673543,12.456441257166258,0.23529411764705882,0.6304347826086957,0.28695652173913044,-0.034163259161039676,0.08296289884053254,460,230,0.5382175664353359,0.6093829684377051,0.564952741020794,0.6153303402646503,0.7854253308128543,0.8451458089826841,0.7292576419213974,0.7939226601571803,0.742191197122136,0.8093023255813954,0.7666426567594207,0.7955903486876938,-4.108619137720759,1.3377190414437612,10.201531540368052,14.911607853081891,0.18023255813953487,0.30357142857142855,0.6086956521739131,0.6478260869565218,0.2565217391304348,0.3173913043478261,-0.03864706552462283,-0.028805958635058977,0.07037846613369653,0.09936566357791843,0.30889778461990114
peak_charge_samples_8_11,5,small_transformer,0.5653852859243627,0.6062759924385633,0.5688464739709442,1.0,0.48695652173913045,0.5,3.034765914305706,17.28641192387195,0.4268867924528302,0.0782608695652174,0.8043478260869565,-0.04185486062985268,0.17344776935048237,460,230,0.5447480922707851,0.5998412477034989,0.5794569943289225,0.6344957466918715,0.5179611796729918,0.6173780108703618,1.0,1.0,0.4608152173913044,0.5065217391304347,0.5,0.5,1.364656194253806,6.433414945274443,16.18871929708839,18.017868910374972,0.3915094339622642,0.465007843008205,0.05652173913043478,0.10434782608695652,0.7432608695652174,0.8652173913043478,-0.06262202605366633,-0.02005019594089441,0.16266561462248366,0.1905751784368064,0.5154423233718106
peak_charge_samples_8_11,6,1d_cnn,0.5607991665159628,0.6001984877126654,0.5536565526634383,1.0,0.48695652173913045,0.5,0.6636585355751512,18.646348026009413,0.4669603524229075,0.013043478260869565,0.9695652173913043,-0.03949604876778176,0.1819793658762506,460,230,0.548036925143934,0.5825345453351656,0.5805576559546313,0.6222589792060492,0.5289957388694352,0.5753456105552254,1.0,1.0,0.4673913043478261,0.508695652173913,0.5,0.5,-0.8359695785712551,2.1679669592901796,17.677705486357034,19.87725079424376,0.4388646288209607,0.49330357142857145,0.0,0.026195652173913068,0.9391304347826087,0.9956521739130435,-0.05474049589908532,-0.005719933442935972,0.15974288614777335,0.19621177682067065,0.5425732809189534
peak_charge_samples_8_11,7,traditional_template_likelihood,0.5,0.4934782608695652,0.7688786319612589,0.9196428571428571,0.5061425061425061,0.5339739709443099,,,,1.0,0.0,,,460,230,0.5,0.5,0.48478260869565215,0.5,0.7524386080625303,0.7875726097897864,0.8873873873873874,0.9519805940370426,0.4763092269326683,0.5330073349633252,0.5142543859649122,0.5539263502145598,,,,,,,1.0,1.0,0.0,0.0,,,,,
pretrigger_pedestal_samples_0_3,1,traditional_template_likelihood,0.5073251144990275,0.4959924385633271,0.7965723365617434,0.7455357142857143,0.7767441860465116,0.7710729418886199,-49.40686345534644,12.122101453394016,1.0,0.9869565217391304,0.008695652173913044,-0.9833596847378585,0.006348793620584159,460,230,0.497363317539948,0.5209853778467909,0.48540642722117205,0.5036436672967864,0.7617074416756542,0.8274359365526377,0.7300884955752213,0.7543899521531101,0.7511956106655885,0.7952645502645502,0.762480145223508,0.782022261749889,-49.40686345534644,-49.40686345534644,12.122101453394016,12.922101453394017,1.0,1.0,0.9608695652173913,1.0,0.0,0.017391304347826087,-0.9833596847378585,-0.9833596847378585,0.006348793620584159,0.00933646120674142,0.23458418137802153
pretrigger_pedestal_samples_0_3,2,gradient_boosted_trees,0.5294236785789301,0.5269659735349717,0.9147624092009685,0.9285714285714286,0.8156862745098039,0.8647094430992737,0.11872699040543111,18.236494114851936,0.4307692307692308,0.43478260869565216,0.5304347826086957,-0.05215373981259046,0.40320620996553885,460,230,0.484658129830443,0.5785166600591699,0.49176748582230617,0.5637996219281664,0.9013183325594584,0.9252840746873751,0.8744110545218432,0.9683257918552036,0.7959183673469388,0.8326851947744522,0.8317344988741935,0.8936983472509007,-3.2663047918995014,2.674584082230303,16.962066118558003,19.346392471034378,0.35810008612204725,0.5000961538461539,0.40869565217391307,0.45652173913043476,0.4170652173913043,0.6217391304347826,-0.09248106770476806,-0.0011275146542974613,0.345639015731967,0.4958367761368162,0.6676546599044572
pretrigger_pedestal_samples_0_3,3,mlp,0.5760170503455122,0.5519281663516068,0.7902353208232447,0.7589285714285714,0.7589285714285714,0.7650575060532687,-23.322407333233343,46.14373638962411,0.7818791946308725,0.3521739130434783,0.6043478260869565,-0.9382929593249517,0.15680103893514546,460,230,0.5265057248870325,0.6319042137302109,0.47520746691871457,0.6307372400756144,0.7583200091201416,0.8138455579135552,0.7156398104265402,0.7939485027223231,0.730213459161892,0.7777777777777778,0.7453381893794522,0.784787129461585,-30.150403943346156,-19.652412945709195,40.733614960559215,48.57635530338645,0.7276049188684054,0.8456375838926175,0.3,0.42619565217391303,0.5217391304347826,0.6869565217391305,-0.9501531375285284,-0.903851851371372,0.08659248087487342,0.17756143615574058,0.7248001132745912
pretrigger_pedestal_samples_0_3,4,compact_sequence_residual,0.5791942781412158,0.5694896030245746,0.9007642251815982,0.9375,0.7954545454545454,0.8543432203389831,-0.3277646779601451,17.708758419307756,0.40298507462686567,0.41739130434782606,0.4608695652173913,-0.06539743203244916,0.477792696155468,460,230,0.5454596834660319,0.6184023382995278,0.5471075141776938,0.5829489603024575,0.878875529340593,0.9204732174890987,0.911504424778761,0.963302752293578,0.7781666285191119,0.8145454545454546,0.8391304347826087,0.8700811282129046,-1.7491475457281322,2.312836330681516,16.23623165283465,19.162618490313665,0.34354910714285714,0.4545818181818182,0.3565217391304348,0.47391304347826085,0.3782608695652174,0.5392391304347827,-0.1034381149512958,0.0171527173862538,0.39256803784615785,0.614458023172785,0.7352075187420607
pretrigger_pedestal_samples_0_3,5,small_transformer,0.5911755454237444,0.5459546313799621,0.43356537530266337,1.0,0.48695652173913045,0.5,-7.925434509304066,18.85347997825756,0.40384615384615385,0.7739130434782608,0.11304347826086956,-0.12821355682535074,1.047296028691885,460,230,0.5552170146450746,0.6187893463159352,0.5043702741020794,0.5834468336483931,0.3887630263343758,0.4694047348914606,1.0,1.0,0.45869565217391306,0.5108695652173914,0.5,0.5,-11.133788000122918,-5.994844533592243,16.306685914019656,20.701433121189773,0.3672978806907379,0.4406779661016949,0.7303260869565218,0.8173913043478261,0.08684782608695653,0.14347826086956522,-0.2317186755033099,0.3864002277268518,0.7356618929684695,1.5449378236444355,1.4051786545614173
pretrigger_pedestal_samples_0_3,6,ridge,0.5538624829673479,0.5520415879017013,0.8436175847457628,0.7410714285714286,0.7830188679245284,0.7730780871670702,0.6237537259797055,17.430361970204828,0.4090909090909091,0.33043478260869563,0.5869565217391305,-0.02685737279835611,1.9567426974775248,460,230,0.5079663204795087,0.6296745859860159,0.4952173913043478,0.6190916824196598,0.825013854427124,0.8733041948118294,0.6759259259259259,0.8161434977578476,0.7284826912339476,0.8222774433708222,0.7293330152506018,0.8136631205673759,-1.0325363639491059,4.910683882118025,16.990853053358855,18.94036964307411,0.3567073170731707,0.45211891652935743,0.2692391304347826,0.391304347826087,0.4434782608695652,0.6829347826086957,-0.28426000662830814,0.2161134260662517,1.2072710203212318,2.173308589716923,2.233646360605197
pretrigger_pedestal_samples_0_3,7,1d_cnn,0.5853263198174006,0.531124763705104,0.43056711561743344,1.0,0.48695652173913045,0.5,-2.2428592809704817,20.887874599022933,0.4369565217391304,0.0,1.0,0.3058687533671973,2.3986943183774976,460,230,0.537989162737405,0.6259382958356561,0.48301512287334597,0.5799149338374291,0.3682678311499272,0.4841800276030989,1.0,1.0,0.4608152173913044,0.5065760869565217,0.5,0.5,-3.8657903697013385,-1.3486867034795103,19.950714089964556,21.81495164598111,0.4042934782608696,0.4652173913043478,0.0,0.0,1.0,1.0,-0.049007347458788326,0.5140493126609518,1.9622023173898937,2.625830140419356,2.782573064367727
rising_edge_samples_4_7,1,traditional_template_likelihood,0.6069583593747321,0.6290737240075615,0.7740428268765134,0.7589285714285714,0.7727272727272727,0.7735320823244551,-7.791126501146928,22.25599624775474,0.37755102040816324,0.7869565217391304,0.1,-0.4424707615111878,0.23611310227275475,460,230,0.5572115124724003,0.671245299315634,0.5885255198487712,0.689131852551985,0.7438567669258666,0.8025860602279815,0.7192361434559851,0.791308973172988,0.7558375717266562,0.7911111111111111,0.7475730525709045,0.786978221415608,-11.460143686223358,-5.2289042846214295,19.81557588013285,23.777439681183193,0.3235294117647059,0.44871794871794873,0.7521739130434782,0.8304347826086956,0.0825,0.13043478260869565,-0.5346029966950843,-0.30577077255388374,0.18980764960518734,0.2933726015210555,0.5596378702561449
rising_edge_samples_4_7,2,1d_cnn,0.5996541128236357,0.6658412098298678,0.4909011803874092,1.0,0.48695652173913045,0.5,-4.861197588958759,16.448992875879433,0.38741721854304634,0.34347826086956523,0.4,0.1882582115057814,0.4655953317523445,460,230,0.5640494068179426,0.6529707588762412,0.6124574669187146,0.7313048204158789,0.4161941825524167,0.5595407804451541,1.0,1.0,0.45869565217391306,0.508695652173913,0.5,0.5,-7.38450891967569,-3.6111381882963656,14.978827836501905,17.22166907755374,0.35363083589600225,0.41946308724832215,0.3,0.3826086956521739,0.3303260869565217,0.46956521739130436,0.1379063142165602,0.23243412519010564,0.45167838562658674,0.5073183170974438,0.7922591735546172
rising_edge_samples_4_7,3,small_transformer,0.6316129185163951,0.6724385633270321,0.48004312953995154,0.9419642857142857,0.48729792147806006,0.5006431598062954,4.072782727610749,16.38448843324928,0.38860103626943004,0.1608695652173913,0.591304347826087,0.11672461106676064,0.4903171287988397,460,230,0.5605325772699492,0.6995350850948439,0.6116049149338375,0.7369626654064273,0.41808102022667504,0.5461576280160352,0.9095238095238095,0.9698275862068966,0.45197928258618875,0.5173210161662818,0.48326556316755903,0.5195711341218746,2.19180808741708,6.713086189429376,15.484235939085432,16.713495643650518,0.3641025641025641,0.41367765671430595,0.10869565217391304,0.21304347826086956,0.5520652173913044,0.6260869565217392,0.09233925924592222,0.15756692111191273,0.4023748395748781,0.5202410412075442,0.8166099188319326
rising_edge_samples_4_7,4,mlp,0.5922155325577164,0.6528166351606806,0.7966858353510897,0.7946428571428571,0.7478991596638656,0.7702027845036319,16.219224997317156,34.37102926594525,0.6535947712418301,0.3347826086956522,0.39565217391304347,0.5201309929312438,2.7355288631916808,460,230,0.5563430727472433,0.6429489525259939,0.6013275047258979,0.7038809073724008,0.7686360893868805,0.8391352108930381,0.7713004484304933,0.8114099008732594,0.7370689655172413,0.757204659331577,0.7628847883910833,0.7779295879011325,14.205188318648272,19.214384625557386,32.04781617813756,37.18078463263739,0.6266233766233766,0.6795774647887324,0.2826086956521739,0.40869565217391307,0.3259782608695652,0.4610869565217392,0.4129723743960225,0.6803167151208245,2.178067566123093,2.9357616741191133,3.1732101988556605
rising_edge_samples_4_7,5,gradient_boosted_trees,0.5847163800209071,0.6014272211720226,0.9116979418886199,0.9241071428571429,0.8054474708171206,0.856121368038741,-0.4840700614747018,14.077468807480772,0.26356589147286824,0.4391304347826087,0.4608695652173913,0.2547262180177031,3.2693187553481016,460,230,0.5522107731504649,0.616794133117859,0.5529300567107751,0.6548298676748582,0.8995066069301878,0.9264132025622018,0.8938053097345132,0.954954954954955,0.7952755905511811,0.8226415094339623,0.8377456998112911,0.8773355381954344,-1.731213498377056,1.7268051651897842,12.981649194260942,14.57220196379934,0.2217741935483871,0.3017287577479339,0.3739130434782609,0.5043478260869565,0.39565217391304347,0.5043478260869565,0.20934600413258478,0.2847776116136188,2.5129218882390116,4.181472678552307,3.491063101413224
rising_edge_samples_4_7,6,compact_sequence_residual,0.609250837862612,0.6371928166351606,0.9095509231234867,0.9285714285714286,0.8093385214007782,0.8604721549636805,-0.9802778180239846,12.216984865684267,0.23161764705882354,0.40869565217391307,0.46956521739130436,1.0217912783305718,5.09660844775939,460,230,0.5364630509471034,0.6651498011363088,0.5571644612476371,0.6929206049149339,0.8914521763841255,0.9235575468844525,0.9070377900023917,0.9513274336283186,0.7913179639600386,0.8262715325215325,0.8462643678160919,0.870343020787881,-2.824673809709891,0.5167417060359014,10.323267326393609,15.2741329031658,0.13194444444444445,0.325,0.3652173913043478,0.45217391304347826,0.4,0.5565217391304348,0.6869964772733556,2.3833032816244137,3.7471567552085943,9.987188916063177,5.297573301153574
rising_edge_samples_4_7,7,ridge,0.5849613914491757,0.6307750472589791,0.8480629539951574,0.6919642857142857,0.7828282828282829,0.7548804479418887,0.8848771211924422,14.521573028861782,0.3050314465408805,0.30869565217391304,0.46956521739130436,1.1262594277698017,99.31658253598638,460,230,0.5612310174402122,0.6200261006682642,0.5973275047258979,0.6659357277882798,0.8287302217433221,0.8782374482798858,0.6466506561895751,0.7554585152838428,0.7329842931937173,0.8277891235850158,0.7195658773527627,0.7998071797198434,-0.9792806273103757,3.522626012532458,13.366117085540225,15.798332905890657,0.26277866242038217,0.3413793103448276,0.25217391304347825,0.36967391304347824,0.4260869565217391,0.5130434782608696,-1.0,25.61571886039962,68.53611593139853,141.7349852957267,99.56199119776778
