stratum_type,stratum_value,method,support_count_pairs,heldout_runs,n_pair_residuals,median_ns,sigma68_ns,full_rms_ns,tail_frac_abs_gt5ns,core_sigma_ns,chi2_ndf,value,calibration_coverage_abs_le2ns,bias_vs_log_amp_slope_ns,sigma68_ns_ci_low,sigma68_ns_ci_high,full_rms_ns_ci_low,full_rms_ns_ci_high,tail_frac_abs_gt5ns_ci_low,tail_frac_abs_gt5ns_ci_high,bias_vs_log_amp_slope_ns_ci_low,bias_vs_log_amp_slope_ns_ci_high,calibration_coverage_abs_le2ns_ci_low,calibration_coverage_abs_le2ns_ci_high
amplitude_stratum,"amp[1500,2500)",amplitude_only,3901,"58,59,60,61,62,63,65",3901,1.8140401595320554,1.217193913540779,2.1443665072494054,0.012560881825173032,1.5200178399647457,40.26301485387866,1.217193913540779,0.8015893360676749,-1.172169791974776,1.0780253097755448,1.4483462471142206,1.7063500878592317,2.5606784211686553,0.00564717166607387,0.02189964923439173,-1.6353225508300069,-0.32087189169259195,0.765657587591834,0.836806722630427
amplitude_stratum,"amp[1500,2500)",full_monotone_log_amp,3901,"58,59,60,61,62,63,65",3901,1.8144626862011037,1.2948818877399937,2.0559681477292497,0.009741092027685208,1.5238544150524789,29.919926252776943,1.2948818877399937,0.8295308895155088,-1.0857400489149764,1.08184415491279,1.5900094117095718,1.617308272777135,2.5808444354767595,0.004869734599464329,0.016737674984783932,-1.6001902990952468,-0.45232203240699226,0.7922108982334499,0.8640579156035125
amplitude_stratum,"amp[1500,2500)",hgb_full_unconstrained,3901,"58,59,60,61,62,63,65",3901,1.8399315193346837,1.2658049048178555,2.066401709233647,0.011022814662906947,1.5704848996017282,27.227531373827944,1.2658049048178555,0.827480133299154,-1.1190615544263032,1.0869882148428331,1.443931231829614,1.6207551508019036,2.4905838550450956,0.005411149286304117,0.017171871120346044,-1.443833799801625,-0.3086616322850713,0.8041370140842673,0.8599425677978566
amplitude_stratum,"amp[1500,2500)",monotone_residual_table,3901,"58,59,60,61,62,63,65",3901,1.8665544761438113,1.5616633725262545,2.295788542169756,0.017431427839015638,1.4458742271863856,68.48959227027677,1.5616633725262545,0.6836708536272751,-1.4164547995592072,1.3215650383918,2.083097377572336,1.8743020714886807,2.8031520123081517,0.009890720570538735,0.0269696956126484,-1.8603971348718553,-0.7924850265659541,0.6449078053353708,0.7064075360924053
amplitude_stratum,"amp[1500,2500)",robust_heavytail_table,3901,"58,59,60,61,62,63,65",3901,1.8665544761438113,1.5616633725262545,2.295788542169756,0.017431427839015638,1.4458742271863856,68.48959227027677,1.5616633725262545,0.6836708536272751,-1.416454799559207,1.3175331529417327,1.8517565135411402,1.843141767740301,2.799278262976864,0.011371636341329087,0.02526474458217949,-1.8316172183418389,-0.851225041247886,0.6446392788974654,0.7100289270480664
amplitude_stratum,"amp[1500,2500)",s03a_amp_only,3901,"58,59,60,61,62,63,65",3901,1.9306132685278499,1.3523381274574682,2.197581618932687,0.013586259933350423,1.821644135705994,38.41859166385307,1.3523381274574682,0.7710843373493976,-1.5256078942946292,1.1839960125164684,1.6192906804773146,1.7544774309575726,2.6386980768485637,0.00614316482629829,0.02264910172400832,-1.9733126787717592,-0.9378480011326339,0.6659211061407077,0.8247218454374471
amplitude_stratum,"amp[1500,2500)",shape_only,3901,"58,59,60,61,62,63,65",3901,1.7069173617129465,1.3264845742492497,2.0592119387071297,0.009741092027685208,1.5655303257094855,27.49342485753411,1.3264845742492497,0.833376057421174,-1.0292900937132217,1.1167777422286043,1.6094935658759513,1.5910940407297907,2.526471781911887,0.005174059098056261,0.01707123286641535,-1.589960855010693,-0.477490346129226,0.7950759693686016,0.8685451548768934
amplitude_stratum,"amp[1500,2500)",signed_shared_shrinkage,3901,"58,59,60,61,62,63,65",3901,1.7976977441430293,1.4564847216526786,2.2473063351887506,0.014355293514483466,1.4870319456175694,49.95512142036587,1.4564847216526786,0.7449371955908741,-1.301153779371854,1.2247491190365538,1.7003272099363884,1.7829284121871498,2.759273235656904,0.007456459612148868,0.022882112803828947,-1.783786543393461,-0.7604937533911477,0.6446177010731236,0.8127708494044636
amplitude_stratum,"amp[1500,2500)",stave_only,3901,"58,59,60,61,62,63,65",3901,1.59490708373729,1.3011575141414689,2.180088721983524,0.01281722635221738,1.4904504429495962,49.57230021283568,1.3011575141414689,0.803127403229941,-1.1759287016523425,1.0306344389969544,1.717974646904828,1.707946990597242,2.529258519098237,0.00723094612279668,0.01962283762266286,-1.6143648187878614,-0.31984610223221305,0.7453245395608948,0.8390031261062877
amplitude_stratum,"amp[1500,2500)",template_phase_base,3901,"58,59,60,61,62,63,65",3901,-3.851319537264345,2.9086863048920506,2.8363952299060315,0.0430658805434504,1.1068791613630327,41.106065213851366,2.9086863048920506,0.6465008972058447,1.2890217810560747,2.4990702872227635,3.039693780981761,2.6483993615631283,3.0585969563222672,0.036736437461757705,0.05182926002651992,0.5610256917978736,2.441453507083331,0.6272767658818303,0.6756767473519161
amplitude_stratum,"amp[2500,4000)",amplitude_only,6811,"58,59,60,61,62,63,65",6811,1.0437868757388102,1.46502917975858,2.519281015274173,0.014828953163999412,1.4920693075121991,25.592761970778433,1.46502917975858,0.794303332843929,-1.801757365595952,1.2431770100904962,1.8317139477988285,2.2335145655154407,2.7482597544270027,0.008253467326321475,0.02039102740358095,-2.188336324757729,-1.482644254062292,0.710622864421314,0.8479558690191057
amplitude_stratum,"amp[2500,4000)",full_monotone_log_amp,6811,"58,59,60,61,62,63,65",6811,1.0839343707171096,1.4043284503149867,2.4300705012261687,0.015416238437821172,1.4658119418893707,15.377300049856197,1.4043284503149867,0.8145646747907797,-1.3470264907315064,1.230947493573343,1.7267290608608552,2.141057541850135,2.78652084391221,0.009764350419726845,0.01927237673967272,-1.611440419926593,-1.022205515913335,0.7458086794351289,0.8706995552577068
amplitude_stratum,"amp[2500,4000)",hgb_full_unconstrained,6811,"58,59,60,61,62,63,65",6811,1.1113783238607056,1.4314594046295068,2.389802903179508,0.01585670239318749,1.4777086419291023,13.391343717428581,1.4314594046295068,0.8147114961092351,-1.614285695719298,1.2671255511135568,1.7470605045799132,2.0784875091997095,2.657119467664223,0.009326163902798518,0.01887631177122153,-1.8701299479464712,-1.110557829066452,0.7417197227928699,0.8693618711579555
amplitude_stratum,"amp[2500,4000)",monotone_residual_table,6811,"58,59,60,61,62,63,65",6811,1.1639289881627732,1.6953867741483173,2.682650019669268,0.019233592717662604,1.7329327008530409,46.102570571990064,1.6953867741483173,0.7396858023785053,-0.8614855041215693,1.3930020674259813,2.1460500861012957,2.3778981193292568,2.9322967099884396,0.011957420528130518,0.025218323659704743,-1.3726121100418254,-0.35984191498347784,0.586331667779495,0.8223922674184454
amplitude_stratum,"amp[2500,4000)",robust_heavytail_table,6811,"58,59,60,61,62,63,65",6811,1.202625487981038,1.641857911758563,2.685193743416191,0.019820877991484364,1.8406677554730118,48.33716877034546,1.641857911758563,0.7385112318308619,-0.526586761143284,1.4022648371720772,2.1382970907643988,2.4473638435582203,2.94561210892312,0.011852739196678957,0.02571492819283632,-0.9593783167801454,-0.11220155400203036,0.5662236869053793,0.8240200677301025
amplitude_stratum,"amp[2500,4000)",s03a_amp_only,6811,"58,59,60,61,62,63,65",6811,1.1984680969567236,1.561580351012347,2.6379571421248365,0.017178094259286448,1.6031243647896374,23.663417534006243,1.561580351012347,0.7796212009983849,-0.14674777647439471,1.324072727878389,1.9297194445585666,2.256137393854522,2.8799269919869297,0.011611824364699439,0.0233472582581605,-0.44294356389346934,0.2928626390284495,0.6783332002857758,0.8436274509803922
amplitude_stratum,"amp[2500,4000)",shape_only,6811,"58,59,60,61,62,63,65",6811,1.0976758125125627,1.385365004543305,2.4332108323890473,0.015709881074732052,1.479980571603334,17.635946022331968,1.385365004543305,0.8130964616062252,-1.0870337417238278,1.196409528432559,1.6824989964420098,2.150812427645787,2.7536502923866473,0.010715817807052086,0.019403252189627195,-1.4475841113346595,-0.6830915645947081,0.7588124252068745,0.8660638995818545
amplitude_stratum,"amp[2500,4000)",signed_shared_shrinkage,6811,"58,59,60,61,62,63,65",6811,1.3001326780461753,1.520410994322706,2.663689166208987,0.018059022170019087,1.7514142705349938,45.26597837114532,1.520410994322706,0.7661136397004845,0.734519401729465,1.2461648005677814,1.9637511050110903,2.393334646730142,2.8945600579702493,0.012697442318221243,0.025069889737426465,0.17854160505791652,1.2174325191326163,0.6748252391456919,0.8349293990869604
amplitude_stratum,"amp[2500,4000)",stave_only,6811,"58,59,60,61,62,63,65",6811,1.1108432962060988,1.4895062465262754,2.596309935564517,0.017178094259286448,1.487475384617124,61.60293222957335,1.4895062465262754,0.7876963735134341,0.9815122964901922,1.1211347157847404,1.8080403518400783,2.3449410696941237,2.8622253848250354,0.0112683583830897,0.023356868718520687,0.5010287954527252,1.3096914008943725,0.7183835141711897,0.8462850402902291
amplitude_stratum,"amp[2500,4000)",template_phase_base,6811,"58,59,60,61,62,63,65",6811,-3.0526224943039963,2.6955938739469403,3.2347368520952213,0.056379386286888857,0.8615246827502658,102.85914442548076,2.6955938739469403,0.5144618998678608,5.502414171890026,2.6511064995757434,2.7968962212724797,2.91312561286115,3.5120044409951174,0.033832381573436376,0.0845275747249088,5.111195148268843,5.823589813220424,0.4735002945350095,0.5524375236722421
amplitude_stratum,"amp[4000,7000)",amplitude_only,492,"58,59,60,61,62,63,65",492,0.41121951316134187,2.386003578796303,4.6558226488825785,0.1016260162601626,1.5435560775577357,3.2201130117371286,2.386003578796303,0.6219512195121951,3.9361656146708337,1.9799629509099053,3.1043619036040093,3.204105347230781,5.792962012179094,0.06787968135733498,0.15531306663181796,-1.4470789194689664,6.583709579663337,0.5355439719240297,0.6641558638616668
amplitude_stratum,"amp[4000,7000)",full_monotone_log_amp,492,"58,59,60,61,62,63,65",492,0.9260036524122803,1.9413493158803456,4.1209030617030855,0.07317073170731707,1.321931439956599,1.6088018631428358,1.9413493158803456,0.7296747967479674,10.172571211219761,1.6246639378798327,2.4469387425351448,3.2755972103901554,5.325585640097157,0.05906818953804348,0.11783088235294112,5.180914694273071,14.73214312801006,0.6260458241289054,0.8016668194877438
amplitude_stratum,"amp[4000,7000)",hgb_full_unconstrained,492,"58,59,60,61,62,63,65",492,0.9024310870707843,1.8943519308242618,3.7448392148684735,0.07520325203252033,1.3529503244875871,2.3821885813158463,1.8943519308242618,0.7296747967479674,6.746085033839309,1.571872294368309,2.388076819477424,2.9355659669123018,4.682334047988875,0.05373514431239389,0.09573458948458946,4.6408126066916795,9.234871139553977,0.6542365166609412,0.7935453229765874
amplitude_stratum,"amp[4000,7000)",monotone_residual_table,492,"58,59,60,61,62,63,65",492,0.7170606205386427,2.767916987788986,4.95634441113602,0.09552845528455285,1.8268454246282353,5.705856969827053,2.767916987788986,0.532520325203252,11.754926956786719,2.469099251683001,3.2774558514235346,3.6855318222333593,6.188079844556381,0.06432791548151158,0.14330726176808267,6.5641094361532355,14.619469502343527,0.46542991834103364,0.6029794205894597
amplitude_stratum,"amp[4000,7000)",robust_heavytail_table,492,"58,59,60,61,62,63,65",492,1.0539227081327667,2.729146559905101,4.956453939230929,0.09552845528455285,1.7887205600778413,3.936408887490507,2.729146559905101,0.556910569105691,11.568234373038349,2.3610505198333915,3.2501690197326867,3.6441599278942354,6.2487764319975545,0.06908274409508049,0.14773176936122095,4.697845659177828,14.14513186287425,0.47277423478346375,0.6183445665136786
amplitude_stratum,"amp[4000,7000)",s03a_amp_only,492,"58,59,60,61,62,63,65",492,1.6113911932347555,2.554439474905154,4.91731970242741,0.09349593495934959,1.9806452549905904,2.948122090745615,2.554439474905154,0.5508130081300813,11.173347070679595,2.255821494177255,3.1933812690579186,3.558306040199539,6.070593562869532,0.060840384621240036,0.1344725466353092,6.189352103513128,14.382179144435488,0.43843843843843844,0.6075979893361554
amplitude_stratum,"amp[4000,7000)",shape_only,492,"58,59,60,61,62,63,65",492,1.2716194200270294,1.7817455219279523,4.269674070040194,0.07520325203252033,1.3692094336877214,1.721318319025652,1.7817455219279523,0.7276422764227642,11.275085375633967,1.439784773612661,2.392998191599972,3.1516147745070775,5.536215544651531,0.05060298859126984,0.10432569974554708,7.337230417918807,15.403795446426367,0.6507093447169164,0.8132147769699352
amplitude_stratum,"amp[4000,7000)",signed_shared_shrinkage,492,"58,59,60,61,62,63,65",492,2.1198113972028985,2.7013822127845546,4.869358631987654,0.09552845528455285,4.552152892973319,9.78124254046617,2.7013822127845546,0.508130081300813,11.224451372801683,2.500000000000007,3.3738888084865195,3.571964402148542,6.085090032006984,0.0525916775890845,0.15362119932432416,7.699775556735454,13.993523953303306,0.4515480708412397,0.5560165975103735
amplitude_stratum,"amp[4000,7000)",stave_only,492,"58,59,60,61,62,63,65",492,1.9220161178076225,2.620981633311858,4.815497272584663,0.09959349593495935,1.5976760962693306,5.57223293933084,2.620981633311858,0.508130081300813,10.977252977606321,2.3360309371489265,3.2170977619640704,3.440190587174885,6.017225268402048,0.05897440605148166,0.13743949719459628,7.54075660979836,13.740669914402451,0.4880248205741627,0.6454909513328442
amplitude_stratum,"amp[4000,7000)",template_phase_base,492,"58,59,60,61,62,63,65",492,0.7497201078827942,3.913928988162766,4.876833243640612,0.10569105691056911,1.0747959199663395,7.501134011052416,3.913928988162766,0.4654471544715447,7.3818649725617975,2.999836397857227,3.9779217203035073,3.918190520159658,5.959213659828405,0.08278145695364239,0.1611082226843705,2.9204710011603976,11.050387814130149,0.4166158536585366,0.5159866007795664
stave_stratum,B4-B6,amplitude_only,3820,"58,59,60,61,62,63,65",3820,1.8752512677761146,1.1098568334165078,2.3282881987015625,0.01780104712041885,1.128855576971802,39.72832407632273,1.1098568334165078,0.824607329842932,-0.05788166454447788,1.0,1.3309945707019215,2.1435882837561078,2.441482602909166,0.012220190181779599,0.02308320868798073,-0.7241141084130649,0.9057076052804232,0.7916605737092589,0.8665649898885472
stave_stratum,B4-B6,full_monotone_log_amp,3820,"58,59,60,61,62,63,65",3820,1.8886148454039358,1.1449491634064117,2.193940389767147,0.014659685863874346,1.2751253892267174,23.45842758271614,1.1449491634064117,0.8534031413612565,0.10861080230476233,1.0046844005907893,1.2481638149523884,2.0810389788822174,2.276393451423477,0.010395471558750202,0.017776083502427348,-0.505009811555319,0.8645425266217946,0.8252362875025617,0.8798113888490487
stave_stratum,B4-B6,hgb_full_unconstrained,3820,"58,59,60,61,62,63,65",3820,1.8846969734728845,1.1485789020930868,2.131960746499932,0.015706806282722512,1.2993708649624633,24.258706131638718,1.1485789020930868,0.8541884816753926,-0.15480169047400563,0.9999353638573552,1.2459367634707361,1.9568920933131748,2.2495350183111373,0.00908266757323361,0.019269909435013333,-0.7954531348373574,0.7853682344869928,0.8176580793011087,0.8850845958273338
stave_stratum,B4-B6,monotone_residual_table,3820,"58,59,60,61,62,63,65",3820,2.267832556656849,1.210804859599989,2.3651482706149722,0.014921465968586388,1.2797951162928065,38.96343232949681,1.210804859599989,0.8253926701570681,0.8378006935165809,1.0,1.2861335644472085,2.2117696362280492,2.5116175518390493,0.01070180530562489,0.018098373731638705,0.2628206057848468,1.5734550580873765,0.7954864462306341,0.8801128744355421
stave_stratum,B4-B6,robust_heavytail_table,3820,"58,59,60,61,62,63,65",3820,2.267832556656849,1.210804859599989,2.3651482706149727,0.014921465968586388,1.2797951162928065,38.96343232949681,1.210804859599989,0.8253926701570681,0.837800693516581,0.9998163532903775,1.2861335644472085,2.192019336250311,2.4920504038719016,0.009935401949643732,0.019354939432193602,0.23716604936107755,1.6937382032667332,0.7933939327546307,0.879216995618298
stave_stratum,B4-B6,s03a_amp_only,3820,"58,59,60,61,62,63,65",3820,2.056204825957728,1.1969860563877206,2.391080192777473,0.014921465968586388,1.103130160253176,36.609757762621285,1.1969860563877206,0.831151832460733,0.745130263457956,0.9868828242340786,1.299498836534024,2.2106691429423346,2.5165531612046643,0.010518063791182867,0.019630461922596754,0.20222293455652104,1.282313618017758,0.8070390625471108,0.878585769147293
stave_stratum,B4-B6,shape_only,3820,"58,59,60,61,62,63,65",3820,1.8803946385113086,1.1498030255298748,2.2261761375696656,0.015706806282722512,1.2918988945595256,21.670260647741955,1.1498030255298748,0.8518324607329842,0.18148032273628395,0.9950791425238722,1.257717515568961,2.0797456730992927,2.3600083389969413,0.009898143893578838,0.019562272541326736,-0.3992413366234767,1.014114601493142,0.8281673649971858,0.8826711755788662
stave_stratum,B4-B6,signed_shared_shrinkage,3820,"58,59,60,61,62,63,65",3820,2.0882840985750093,1.2438631741300377,2.3761030861611108,0.014659685863874346,1.2283738822802195,40.98099270108957,1.2438631741300377,0.831151832460733,0.8741424470117115,0.9980002192563616,1.3138337303046859,2.18051988721258,2.5121255991311298,0.011295524209147994,0.019262384391232738,0.25338845857553205,1.6398331989514578,0.7979862892525431,0.8782200895642968
stave_stratum,B4-B6,stave_only,3820,"58,59,60,61,62,63,65",3820,1.7757454476682355,1.2451649849694633,2.3719346407638433,0.014659685863874346,1.2589812317540638,48.71236996929317,1.2451649849694633,0.8327225130890052,0.8671970720439903,1.0,1.3291254545758178,2.185975187873345,2.515373063676449,0.010446076150672405,0.01866916154724552,0.2760580048585231,1.509879320303642,0.7959784608580274,0.8795451183241472
stave_stratum,B4-B6,template_phase_base,3820,"58,59,60,61,62,63,65",3820,-4.524984349437304,1.211724849294761,2.343499244047623,0.014659685863874346,1.348557172024627,31.762099720251324,1.211724849294761,0.8570680628272251,0.9167906368056764,0.9999999999999964,1.2500000000000036,2.1977757747803,2.4642794845008567,0.01028780406260475,0.020480728632607508,0.3870624577545401,1.5325086275003565,0.8273075315692864,0.8795294749463795
stave_stratum,B4-B8,amplitude_only,3820,"58,59,60,61,62,63,65",3820,1.9073176288237015,1.1967043042999013,2.706133510475208,0.01963350785340314,1.191711765550199,15.227797257016569,1.1967043042999013,0.8382198952879581,0.07658250035697703,1.052365336122731,1.3772988729766569,2.4928105680150754,2.861196087752726,0.014742663147416296,0.02284616548993134,-0.5292562876445305,0.8291084025572948,0.8095820645250541,0.8708526340182688
stave_stratum,B4-B8,full_monotone_log_amp,3820,"58,59,60,61,62,63,65",3820,1.8704693903021514,1.1346301786484265,2.5767709393651277,0.015706806282722512,1.1511534469509794,13.364535078195035,1.1346301786484265,0.86282722513089,0.3746572974248681,1.0268426003323547,1.210367030191228,2.3437534590625404,2.7366748098716935,0.013041316862475028,0.018411610182610644,-0.20202978667253535,1.199097186711642,0.8341913996371124,0.8951747784207278
stave_stratum,B4-B8,hgb_full_unconstrained,3820,"58,59,60,61,62,63,65",3820,1.9283055554055082,1.1382740921974528,2.5030791221307145,0.016492146596858638,1.1608102251776586,13.335616617094647,1.1382740921974528,0.8609947643979058,0.11611510035383873,1.0748940995840721,1.2033493991224922,2.2178496713282287,2.70029877196828,0.012505834764766154,0.018970867567806343,-0.41944329159920407,0.9654230721416757,0.8355974493120378,0.8929289480023653
stave_stratum,B4-B8,monotone_residual_table,3820,"58,59,60,61,62,63,65",3820,1.8665544761438113,1.2499999999999998,2.750281962087259,0.017539267015706805,0.13026157754967865,59.362136042765805,1.2499999999999998,0.8458115183246073,1.3586811958960585,0.9999999999999963,1.3597521504108663,2.528279662478284,2.929622086660601,0.013392753044922587,0.021278538676295634,0.8776125462425493,1.9612296076010154,0.8157051619468716,0.8843221969245424
stave_stratum,B4-B8,robust_heavytail_table,3820,"58,59,60,61,62,63,65",3820,1.8665544761438113,1.2489542099662854,2.7643655289209597,0.018848167539267015,0.13922303258690572,58.86739700727239,1.2489542099662854,0.8410994764397905,1.54492060412569,1.0,1.3527670462735024,2.5450743815848043,2.951896029094495,0.01316710872824868,0.024086438503537352,0.9828312276933544,2.686678832980055,0.8045512683807275,0.8795213342405811
stave_stratum,B4-B8,s03a_amp_only,3820,"58,59,60,61,62,63,65",3820,1.8541062402796307,1.2029419536997943,2.8021698008940703,0.01963350785340314,1.0819322671125156,11.75188586205507,1.2029419536997943,0.831413612565445,1.414745487609833,1.010319485091628,1.3333536458285415,2.5758642878671782,2.970624373686745,0.014960735708275299,0.02307950495348556,0.791822109420697,2.0248174788436195,0.8054676397964153,0.866901684397518
stave_stratum,B4-B8,shape_only,3820,"58,59,60,61,62,63,65",3820,1.7795408106109818,1.1198406258265097,2.5942245895886566,0.017539267015706805,1.1950956521757736,17.188188339154983,1.1198406258265097,0.8609947643979058,0.6712516610185508,1.039112392442182,1.1834200329262048,2.368293040875159,2.7921844436536465,0.01279424057338335,0.02154597956463794,0.18154693390798338,1.3689957270401476,0.8373349742671738,0.8903713850837138
stave_stratum,B4-B8,signed_shared_shrinkage,3820,"58,59,60,61,62,63,65",3820,1.8226835382113222,1.1960806089443992,2.8360918830676534,0.022774869109947644,1.2489690349736842,30.929261112544662,1.1960806089443992,0.8217277486910994,2.3607565902651446,1.0001285230811805,1.3918028836438867,2.6319331034135,3.0134782991680407,0.014235745218424944,0.02996912136973633,1.7116926260660446,3.045506281945091,0.7874230963835838,0.8558575820701281
stave_stratum,B4-B8,stave_only,3820,"58,59,60,61,62,63,65",3820,1.59490708373729,1.1844308488961024,2.835633595211434,0.023036649214659685,1.0422239544533258,33.5740842096616,1.1844308488961024,0.818848167539267,2.3828648177536174,1.0,1.377874554080113,2.636789539207521,3.0561549648483424,0.014621000593354139,0.02943465584493683,1.5244746031380028,3.261929095778854,0.7924910787287938,0.8567674529639079
stave_stratum,B4-B8,template_phase_base,3820,"58,59,60,61,62,63,65",3820,-3.8029023864212093,1.0643479757590804,2.8126997195014276,0.021727748691099478,1.317338942692396,32.775026793224164,1.0643479757590804,0.8232984293193717,2.407200649275939,1.000000000000007,1.4416375370985255,2.6128434425749205,2.989526789915103,0.015067026367430828,0.02846895822920006,1.8224534912315347,2.9741216060456726,0.8149931515431712,0.8535704652418896
stave_stratum,B6-B8,amplitude_only,3820,"58,59,60,61,62,63,65",3820,0.04005920607588109,1.0031979009030147,1.9994084992027619,0.008115183246073299,1.148774678310158,20.82668614507465,1.0031979009030147,0.8793193717277487,-0.05227338806025815,0.983312163813378,1.052450099100822,1.748920827534816,2.1632693664711335,0.004890637598521645,0.010882976339204816,-0.26886577898614006,0.14954110503393642,0.8707458071109004,0.8876646593033763
stave_stratum,B6-B8,full_monotone_log_amp,3820,"58,59,60,61,62,63,65",3820,-0.019070984118528145,0.9786311676135504,1.913227945545641,0.007853403141361256,1.053154685624991,15.149945860232659,0.9786311676135504,0.9,0.06727483910173421,0.9131387998567012,1.01583225290252,1.7245920716818979,2.107045320921991,0.0049527682333886675,0.009981677070939207,-0.28534290775965493,0.36638503992782917,0.8870676581383744,0.9092106766301188
stave_stratum,B6-B8,hgb_full_unconstrained,3820,"58,59,60,61,62,63,65",3820,0.04124235666586529,0.970701696543699,1.9151879469033648,0.007853403141361256,0.9994146192287933,14.406416709046912,0.970701696543699,0.900523560209424,0.00011705516540007792,0.9227542534080869,1.0113477571237859,1.69264888286192,2.109878458765596,0.005138821727917473,0.010021776812972925,-0.4005650809098577,0.1713101811230409,0.8924620228428501,0.9119137891627044
