stratum_type,stratum_value,ml_method,traditional_method,metric,support_count_pairs,delta_ml_minus_traditional,ci_low,ci_high,bootstrap_unit
saturation_boundary_stratum,clear,hgb_full_unconstrained,s03a_amp_only,bias_vs_log_amp_slope_ns,9315,-0.5567698162012528,-0.7973820069538887,-0.2729038479527873,heldout_run
saturation_boundary_stratum,clear,hgb_full_unconstrained,s03a_amp_only,calibration_coverage_abs_le2ns,9315,0.04581441824468596,0.025278846385794786,0.0744221224524329,heldout_run
saturation_boundary_stratum,clear,hgb_full_unconstrained,monotone_residual_table,sigma68_ns,9315,-0.18044158441217784,-0.31440062296314314,-0.04895635023600165,heldout_run
saturation_boundary_stratum,clear,hgb_full_unconstrained,monotone_residual_table,full_rms_ns,9315,-0.3211877635419782,-0.4016263505068262,-0.25781015566005827,heldout_run
saturation_boundary_stratum,clear,hgb_full_unconstrained,monotone_residual_table,tail_frac_abs_gt5ns,9315,-0.004397215097105169,-0.01075148330857497,-0.0010309089941266834,heldout_run
saturation_boundary_stratum,clear,hgb_full_unconstrained,monotone_residual_table,bias_vs_log_amp_slope_ns,9315,-0.19720978101544367,-0.4431972155270133,0.03550235968033924,heldout_run
saturation_boundary_stratum,clear,hgb_full_unconstrained,monotone_residual_table,calibration_coverage_abs_le2ns,9315,0.0633458789537713,0.049810076720690676,0.17895510966635744,heldout_run
saturation_boundary_stratum,clear,hgb_full_unconstrained,robust_heavytail_table,sigma68_ns,9315,-0.1676848283743373,-0.2757161393361302,-0.053159362517843534,heldout_run
saturation_boundary_stratum,clear,hgb_full_unconstrained,robust_heavytail_table,full_rms_ns,9315,-0.32484370233588367,-0.38927670636407735,-0.25631809551348134,heldout_run
saturation_boundary_stratum,clear,hgb_full_unconstrained,robust_heavytail_table,tail_frac_abs_gt5ns,9315,-0.004690038170214382,-0.01164422451665665,-0.00166823986158372,heldout_run
saturation_boundary_stratum,clear,hgb_full_unconstrained,robust_heavytail_table,bias_vs_log_amp_slope_ns,9315,-0.3339164599845963,-0.4984657226498829,-0.15275567154525246,heldout_run
saturation_boundary_stratum,clear,hgb_full_unconstrained,robust_heavytail_table,calibration_coverage_abs_le2ns,9315,0.061494341733723035,0.047542796564831895,0.182875601678959,heldout_run
saturation_boundary_stratum,near_or_clipped,hgb_full_unconstrained,signed_shared_shrinkage,sigma68_ns,2145,-0.20753686345718791,-0.32282769358344476,-0.056989284847736695,heldout_run
saturation_boundary_stratum,near_or_clipped,hgb_full_unconstrained,signed_shared_shrinkage,full_rms_ns,2145,-0.4072062667874887,-0.6262958024296036,-0.26602807694727637,heldout_run
saturation_boundary_stratum,near_or_clipped,hgb_full_unconstrained,signed_shared_shrinkage,tail_frac_abs_gt5ns,2145,-0.006070600283124002,-0.01514455208457633,-0.004201131863403669,heldout_run
saturation_boundary_stratum,near_or_clipped,hgb_full_unconstrained,signed_shared_shrinkage,bias_vs_log_amp_slope_ns,2145,-1.3100755163287552,-1.5813311772334966,-1.0756183103885568,heldout_run
saturation_boundary_stratum,near_or_clipped,hgb_full_unconstrained,signed_shared_shrinkage,calibration_coverage_abs_le2ns,2145,0.07361349876672396,0.045934774856550065,0.11941540931366632,heldout_run
saturation_boundary_stratum,near_or_clipped,hgb_full_unconstrained,s03a_amp_only,sigma68_ns,2145,-0.17309988528815967,-0.27212945543594685,-0.108012461606525,heldout_run
saturation_boundary_stratum,near_or_clipped,hgb_full_unconstrained,s03a_amp_only,full_rms_ns,2145,-0.3741856646061681,-0.6472781178563637,-0.18111735789816885,heldout_run
saturation_boundary_stratum,near_or_clipped,hgb_full_unconstrained,s03a_amp_only,tail_frac_abs_gt5ns,2145,-0.004718698768129423,-0.010575388730223493,-0.0015784387448806473,heldout_run
saturation_boundary_stratum,near_or_clipped,hgb_full_unconstrained,s03a_amp_only,bias_vs_log_amp_slope_ns,2145,-0.7760918569945607,-1.0892767447103315,-0.5174912691205206,heldout_run
saturation_boundary_stratum,near_or_clipped,hgb_full_unconstrained,s03a_amp_only,calibration_coverage_abs_le2ns,2145,0.04705600936946103,0.03390175585284279,0.061315578036265396,heldout_run
saturation_boundary_stratum,near_or_clipped,hgb_full_unconstrained,monotone_residual_table,sigma68_ns,2145,-0.23646426585909175,-0.3849480020555397,-0.12256511576381966,heldout_run
saturation_boundary_stratum,near_or_clipped,hgb_full_unconstrained,monotone_residual_table,full_rms_ns,2145,-0.3718440363476714,-0.631740409350936,-0.22485233556875345,heldout_run
saturation_boundary_stratum,near_or_clipped,hgb_full_unconstrained,monotone_residual_table,tail_frac_abs_gt5ns,2145,-0.006884909334538036,-0.012530328185004441,-0.000830833125892541,heldout_run
saturation_boundary_stratum,near_or_clipped,hgb_full_unconstrained,monotone_residual_table,bias_vs_log_amp_slope_ns,2145,-0.5389782127096281,-0.7990579138470479,-0.22898379108083597,heldout_run
saturation_boundary_stratum,near_or_clipped,hgb_full_unconstrained,monotone_residual_table,calibration_coverage_abs_le2ns,2145,0.10701666370466911,0.05428116175683426,0.1512909288229973,heldout_run
saturation_boundary_stratum,near_or_clipped,hgb_full_unconstrained,robust_heavytail_table,sigma68_ns,2145,-0.2461223206144929,-0.3986655813060601,-0.11825736379327446,heldout_run
saturation_boundary_stratum,near_or_clipped,hgb_full_unconstrained,robust_heavytail_table,full_rms_ns,2145,-0.3989929643741499,-0.6426812090370142,-0.19012248171878587,heldout_run
saturation_boundary_stratum,near_or_clipped,hgb_full_unconstrained,robust_heavytail_table,tail_frac_abs_gt5ns,2145,-0.008535405412565417,-0.01291852564793655,-0.002350050540489325,heldout_run
saturation_boundary_stratum,near_or_clipped,hgb_full_unconstrained,robust_heavytail_table,bias_vs_log_amp_slope_ns,2145,-0.6491888470752167,-0.9314948953533995,-0.45348193380191343,heldout_run
saturation_boundary_stratum,near_or_clipped,hgb_full_unconstrained,robust_heavytail_table,calibration_coverage_abs_le2ns,2145,0.10333560407370823,0.052092228864218604,0.16131438210653934,heldout_run
pretrigger_stratum,"pre_rms[0,20)",hgb_full_unconstrained,signed_shared_shrinkage,sigma68_ns,7607,-0.2667383187942658,-0.3762591028595715,-0.1312501567154875,heldout_run
pretrigger_stratum,"pre_rms[0,20)",hgb_full_unconstrained,signed_shared_shrinkage,full_rms_ns,7607,-0.3457932948535616,-0.38983338590233513,-0.2994147316349311,heldout_run
pretrigger_stratum,"pre_rms[0,20)",hgb_full_unconstrained,signed_shared_shrinkage,tail_frac_abs_gt5ns,7607,-0.009023084400187897,-0.01663150178328426,-0.004309718865936583,heldout_run
pretrigger_stratum,"pre_rms[0,20)",hgb_full_unconstrained,signed_shared_shrinkage,bias_vs_log_amp_slope_ns,7607,-1.4906785116523213,-1.8559289756880986,-1.0637367130848763,heldout_run
pretrigger_stratum,"pre_rms[0,20)",hgb_full_unconstrained,signed_shared_shrinkage,calibration_coverage_abs_le2ns,7607,0.0668321088496574,0.05459093441398605,0.09227038654323341,heldout_run
pretrigger_stratum,"pre_rms[0,20)",hgb_full_unconstrained,s03a_amp_only,sigma68_ns,7607,-0.19192704612076783,-0.27211762414829677,-0.10502507113158568,heldout_run
pretrigger_stratum,"pre_rms[0,20)",hgb_full_unconstrained,s03a_amp_only,full_rms_ns,7607,-0.2821402562285552,-0.3281416924783018,-0.23650733380676625,heldout_run
pretrigger_stratum,"pre_rms[0,20)",hgb_full_unconstrained,s03a_amp_only,tail_frac_abs_gt5ns,7607,-0.004995962413742475,-0.011182792254345647,-0.0016407386143772352,heldout_run
pretrigger_stratum,"pre_rms[0,20)",hgb_full_unconstrained,s03a_amp_only,bias_vs_log_amp_slope_ns,7607,-1.0123151704005504,-1.3330924472005121,-0.5546913837611427,heldout_run
pretrigger_stratum,"pre_rms[0,20)",hgb_full_unconstrained,s03a_amp_only,calibration_coverage_abs_le2ns,7607,0.05267662586758548,0.042635604618773526,0.07347213011723598,heldout_run
pretrigger_stratum,"pre_rms[0,20)",hgb_full_unconstrained,monotone_residual_table,sigma68_ns,7607,-0.3127758186983709,-0.40009231587398525,-0.17750114137671963,heldout_run
pretrigger_stratum,"pre_rms[0,20)",hgb_full_unconstrained,monotone_residual_table,full_rms_ns,7607,-0.3443339379950999,-0.39691642218601414,-0.2857723811769859,heldout_run
pretrigger_stratum,"pre_rms[0,20)",hgb_full_unconstrained,monotone_residual_table,tail_frac_abs_gt5ns,7607,-0.007445296681190194,-0.011268737650769285,-0.0014954368105326592,heldout_run
pretrigger_stratum,"pre_rms[0,20)",hgb_full_unconstrained,monotone_residual_table,bias_vs_log_amp_slope_ns,7607,-0.4662716362418021,-0.8541304300778858,-0.1531931223862578,heldout_run
pretrigger_stratum,"pre_rms[0,20)",hgb_full_unconstrained,monotone_residual_table,calibration_coverage_abs_le2ns,7607,0.07927590511860172,0.06181829925444753,0.12205391785337884,heldout_run
pretrigger_stratum,"pre_rms[0,20)",hgb_full_unconstrained,robust_heavytail_table,sigma68_ns,7607,-0.31721242743875344,-0.44550081269679886,-0.17065216234262223,heldout_run
pretrigger_stratum,"pre_rms[0,20)",hgb_full_unconstrained,robust_heavytail_table,full_rms_ns,7607,-0.35511025380984607,-0.40593217981568924,-0.2956926189000605,heldout_run
pretrigger_stratum,"pre_rms[0,20)",hgb_full_unconstrained,robust_heavytail_table,tail_frac_abs_gt5ns,7607,-0.007816115570591897,-0.016588933902351596,-0.002373871388002725,heldout_run
pretrigger_stratum,"pre_rms[0,20)",hgb_full_unconstrained,robust_heavytail_table,bias_vs_log_amp_slope_ns,7607,-0.646300667760792,-0.93133081071994,-0.32831615083970284,heldout_run
pretrigger_stratum,"pre_rms[0,20)",hgb_full_unconstrained,robust_heavytail_table,calibration_coverage_abs_le2ns,7607,0.08142890444241901,0.06290815951576317,0.13069550143998737,heldout_run
pretrigger_stratum,"pre_rms[20,60)",hgb_full_unconstrained,signed_shared_shrinkage,sigma68_ns,721,-0.16637101022295286,-0.23952318322027993,-0.0538787639627414,heldout_run
pretrigger_stratum,"pre_rms[20,60)",hgb_full_unconstrained,signed_shared_shrinkage,full_rms_ns,721,-0.4547660123716576,-0.8391204711658601,-0.2041226527575545,heldout_run
pretrigger_stratum,"pre_rms[20,60)",hgb_full_unconstrained,signed_shared_shrinkage,tail_frac_abs_gt5ns,721,-0.009472916394253818,-0.014610389610389608,-0.0030086881432398287,heldout_run
pretrigger_stratum,"pre_rms[20,60)",hgb_full_unconstrained,signed_shared_shrinkage,bias_vs_log_amp_slope_ns,721,-1.3808066559081071,-1.82754761955838,-0.7536359708867646,heldout_run
pretrigger_stratum,"pre_rms[20,60)",hgb_full_unconstrained,signed_shared_shrinkage,calibration_coverage_abs_le2ns,721,0.036923645614759915,0.004004972107688506,0.05816878258097045,heldout_run
pretrigger_stratum,"pre_rms[20,60)",hgb_full_unconstrained,s03a_amp_only,sigma68_ns,721,-0.15601868028627275,-0.23439713556786798,-0.08945932892180655,heldout_run
pretrigger_stratum,"pre_rms[20,60)",hgb_full_unconstrained,s03a_amp_only,full_rms_ns,721,-0.4197308276314081,-0.7868685814440096,-0.13236300919777658,heldout_run
pretrigger_stratum,"pre_rms[20,60)",hgb_full_unconstrained,s03a_amp_only,tail_frac_abs_gt5ns,721,-0.0017856687735752878,-0.011436196009583208,0.0,heldout_run
pretrigger_stratum,"pre_rms[20,60)",hgb_full_unconstrained,s03a_amp_only,bias_vs_log_amp_slope_ns,721,-0.994730281130736,-1.3124874506420134,-0.38249003890522437,heldout_run
pretrigger_stratum,"pre_rms[20,60)",hgb_full_unconstrained,s03a_amp_only,calibration_coverage_abs_le2ns,721,0.029691667796916676,0.013465456509198856,0.05009452403266829,heldout_run
pretrigger_stratum,"pre_rms[20,60)",hgb_full_unconstrained,monotone_residual_table,sigma68_ns,721,-0.21634624656963308,-0.3265298041281009,-0.1466276718650901,heldout_run
pretrigger_stratum,"pre_rms[20,60)",hgb_full_unconstrained,monotone_residual_table,full_rms_ns,721,-0.4705861577765933,-0.8304469619122093,-0.2096133769520608,heldout_run
pretrigger_stratum,"pre_rms[20,60)",hgb_full_unconstrained,monotone_residual_table,tail_frac_abs_gt5ns,721,-0.002534919398237765,-0.0068297661076787315,0.0,heldout_run
pretrigger_stratum,"pre_rms[20,60)",hgb_full_unconstrained,monotone_residual_table,bias_vs_log_amp_slope_ns,721,-0.2815571587608747,-0.7502686939452793,0.36255064323172137,heldout_run
pretrigger_stratum,"pre_rms[20,60)",hgb_full_unconstrained,monotone_residual_table,calibration_coverage_abs_le2ns,721,0.04385119706256546,0.014810007080481502,0.16321545882987665,heldout_run
pretrigger_stratum,"pre_rms[20,60)",hgb_full_unconstrained,robust_heavytail_table,sigma68_ns,721,-0.2215185399006656,-0.2832752823734733,-0.09971556982248904,heldout_run
pretrigger_stratum,"pre_rms[20,60)",hgb_full_unconstrained,robust_heavytail_table,full_rms_ns,721,-0.47913922208776993,-0.8453982008133889,-0.19754355439235116,heldout_run
pretrigger_stratum,"pre_rms[20,60)",hgb_full_unconstrained,robust_heavytail_table,tail_frac_abs_gt5ns,721,-0.002809437658696729,-0.009084170253467241,0.0,heldout_run
pretrigger_stratum,"pre_rms[20,60)",hgb_full_unconstrained,robust_heavytail_table,bias_vs_log_amp_slope_ns,721,-0.46095131117654875,-0.877407081637025,0.058577474858150506,heldout_run
pretrigger_stratum,"pre_rms[20,60)",hgb_full_unconstrained,robust_heavytail_table,calibration_coverage_abs_le2ns,721,0.03751818512456817,0.008078115198701196,0.06839829651357819,heldout_run
pretrigger_stratum,"pre_rms[60,99999)",hgb_full_unconstrained,signed_shared_shrinkage,sigma68_ns,3132,-0.20964187882362495,-0.2614657554946021,-0.16033495876918621,heldout_run
pretrigger_stratum,"pre_rms[60,99999)",hgb_full_unconstrained,signed_shared_shrinkage,full_rms_ns,3132,-0.2847568339899884,-0.41124071282140084,-0.04790781782831344,heldout_run
pretrigger_stratum,"pre_rms[60,99999)",hgb_full_unconstrained,signed_shared_shrinkage,tail_frac_abs_gt5ns,3132,0.0015245352642615593,0.00034949490111230717,0.0032595052849358403,heldout_run
pretrigger_stratum,"pre_rms[60,99999)",hgb_full_unconstrained,signed_shared_shrinkage,bias_vs_log_amp_slope_ns,3132,-0.5578294547271592,-0.7772031744522716,-0.3402855105324111,heldout_run
pretrigger_stratum,"pre_rms[60,99999)",hgb_full_unconstrained,signed_shared_shrinkage,calibration_coverage_abs_le2ns,3132,0.2136378205128205,0.10449373991224141,0.252268351116928,heldout_run
pretrigger_stratum,"pre_rms[60,99999)",hgb_full_unconstrained,s03a_amp_only,sigma68_ns,3132,-0.1984499924807539,-0.24289468141915435,-0.1619951090185828,heldout_run
pretrigger_stratum,"pre_rms[60,99999)",hgb_full_unconstrained,s03a_amp_only,full_rms_ns,3132,-0.29457790641154635,-0.42829143568176875,-0.07315337410816043,heldout_run
pretrigger_stratum,"pre_rms[60,99999)",hgb_full_unconstrained,s03a_amp_only,tail_frac_abs_gt5ns,3132,0.00166141307748078,0.00038140691475680897,0.004400694574807582,heldout_run
pretrigger_stratum,"pre_rms[60,99999)",hgb_full_unconstrained,s03a_amp_only,bias_vs_log_amp_slope_ns,3132,0.028237511353577854,-0.11242458106162101,0.21526074964209055,heldout_run
pretrigger_stratum,"pre_rms[60,99999)",hgb_full_unconstrained,s03a_amp_only,calibration_coverage_abs_le2ns,3132,0.10515706038535688,0.07727431388141877,0.15120158432778064,heldout_run
pretrigger_stratum,"pre_rms[60,99999)",hgb_full_unconstrained,monotone_residual_table,sigma68_ns,3132,-0.3675591888536278,-0.3961531002882227,-0.2507826541212362,heldout_run
pretrigger_stratum,"pre_rms[60,99999)",hgb_full_unconstrained,monotone_residual_table,full_rms_ns,3132,-0.32829589457430264,-0.4741456813454143,-0.08455289816198061,heldout_run
pretrigger_stratum,"pre_rms[60,99999)",hgb_full_unconstrained,monotone_residual_table,tail_frac_abs_gt5ns,3132,0.0014161615894220363,0.0,0.004738364717088649,heldout_run
pretrigger_stratum,"pre_rms[60,99999)",hgb_full_unconstrained,monotone_residual_table,bias_vs_log_amp_slope_ns,3132,0.10526796110598069,-0.07206538578238764,0.25706383586462717,heldout_run
pretrigger_stratum,"pre_rms[60,99999)",hgb_full_unconstrained,monotone_residual_table,calibration_coverage_abs_le2ns,3132,0.2429472048164903,0.22750074020678754,0.2603355550686919,heldout_run
pretrigger_stratum,"pre_rms[60,99999)",hgb_full_unconstrained,robust_heavytail_table,sigma68_ns,3132,-0.35069305646277665,-0.3962148594134688,-0.288747385421279,heldout_run
pretrigger_stratum,"pre_rms[60,99999)",hgb_full_unconstrained,robust_heavytail_table,full_rms_ns,3132,-0.32849011006524687,-0.4717791872067022,-0.10721290911954158,heldout_run
pretrigger_stratum,"pre_rms[60,99999)",hgb_full_unconstrained,robust_heavytail_table,tail_frac_abs_gt5ns,3132,0.0016028790741087588,0.00040056845211249676,0.005037351907035252,heldout_run
pretrigger_stratum,"pre_rms[60,99999)",hgb_full_unconstrained,robust_heavytail_table,bias_vs_log_amp_slope_ns,3132,0.020630331279235414,-0.10236969277842735,0.12764114803405524,heldout_run
pretrigger_stratum,"pre_rms[60,99999)",hgb_full_unconstrained,robust_heavytail_table,calibration_coverage_abs_le2ns,3132,0.24294985337744168,0.22419464057317923,0.2588212103558994,heldout_run
anomaly_stratum,broad_width,hgb_full_unconstrained,signed_shared_shrinkage,sigma68_ns,252,-0.7201466154256033,-0.8459842644595419,-0.41659758521192447,heldout_run
anomaly_stratum,broad_width,hgb_full_unconstrained,signed_shared_shrinkage,full_rms_ns,252,-0.4549792649634552,-0.7398181181964216,-0.08995636969552612,heldout_run
anomaly_stratum,broad_width,hgb_full_unconstrained,signed_shared_shrinkage,tail_frac_abs_gt5ns,252,0.008595230477690546,-0.018548976608187134,0.02462111801242236,heldout_run
anomaly_stratum,broad_width,hgb_full_unconstrained,signed_shared_shrinkage,bias_vs_log_amp_slope_ns,252,-2.485598528697682,-3.674827329473044,-0.09978470397312966,heldout_run
anomaly_stratum,broad_width,hgb_full_unconstrained,signed_shared_shrinkage,calibration_coverage_abs_le2ns,252,0.20512820512820518,0.17769379844961233,0.26450591592841427,heldout_run
anomaly_stratum,broad_width,hgb_full_unconstrained,s03a_amp_only,sigma68_ns,252,-0.6393735059040302,-0.7170360294408014,-0.3408234918965702,heldout_run
anomaly_stratum,broad_width,hgb_full_unconstrained,s03a_amp_only,full_rms_ns,252,-0.4724593674861204,-0.8204515054091268,0.19836829915299475,heldout_run
anomaly_stratum,broad_width,hgb_full_unconstrained,s03a_amp_only,tail_frac_abs_gt5ns,252,0.003732174688057043,-0.007662835249042148,0.016759776536312845,heldout_run
anomaly_stratum,broad_width,hgb_full_unconstrained,s03a_amp_only,bias_vs_log_amp_slope_ns,252,-2.9183651189431554,-3.6246648248296016,-1.1566754778880408,heldout_run
anomaly_stratum,broad_width,hgb_full_unconstrained,s03a_amp_only,calibration_coverage_abs_le2ns,252,0.18374558303886923,0.14825158611386294,0.21665264329726083,heldout_run
anomaly_stratum,broad_width,hgb_full_unconstrained,monotone_residual_table,sigma68_ns,252,-0.6647768274959238,-0.8477863013504584,-0.33929865625617417,heldout_run
anomaly_stratum,broad_width,hgb_full_unconstrained,monotone_residual_table,full_rms_ns,252,-0.508082016921765,-0.9289613051382417,0.10448508694767938,heldout_run
anomaly_stratum,broad_width,hgb_full_unconstrained,monotone_residual_table,tail_frac_abs_gt5ns,252,0.0,-0.020310652944857805,0.014741461100569252,heldout_run
anomaly_stratum,broad_width,hgb_full_unconstrained,monotone_residual_table,bias_vs_log_amp_slope_ns,252,-1.4986843962758232,-2.819237933712166,1.1259961247678831,heldout_run
anomaly_stratum,broad_width,hgb_full_unconstrained,monotone_residual_table,calibration_coverage_abs_le2ns,252,0.17820699708454807,0.12855645161290322,0.19943641618497102,heldout_run
anomaly_stratum,broad_width,hgb_full_unconstrained,robust_heavytail_table,sigma68_ns,252,-0.627415819485132,-0.7679095282677763,-0.40037137553092517,heldout_run
anomaly_stratum,broad_width,hgb_full_unconstrained,robust_heavytail_table,full_rms_ns,252,-0.5046957794637412,-0.8721762530893986,0.015291286751942862,heldout_run
anomaly_stratum,broad_width,hgb_full_unconstrained,robust_heavytail_table,tail_frac_abs_gt5ns,252,0.0,-0.016058377896613185,0.016137634408602105,heldout_run
anomaly_stratum,broad_width,hgb_full_unconstrained,robust_heavytail_table,bias_vs_log_amp_slope_ns,252,-1.4776655004139363,-2.4898237705066153,0.7098702366801902,heldout_run
anomaly_stratum,broad_width,hgb_full_unconstrained,robust_heavytail_table,calibration_coverage_abs_le2ns,252,0.16846433352457446,0.14323797321562173,0.19459547225830393,heldout_run
anomaly_stratum,common,hgb_full_unconstrained,signed_shared_shrinkage,sigma68_ns,4016,-0.15891689779079354,-0.22141533723910378,-0.048676503319041546,heldout_run
anomaly_stratum,common,hgb_full_unconstrained,signed_shared_shrinkage,full_rms_ns,4016,-0.19470449315052651,-0.2194293285588643,-0.16176216781980648,heldout_run
anomaly_stratum,common,hgb_full_unconstrained,signed_shared_shrinkage,tail_frac_abs_gt5ns,4016,-0.004972085976049516,-0.0070440132170666945,-0.0025892145820169796,heldout_run
anomaly_stratum,common,hgb_full_unconstrained,signed_shared_shrinkage,bias_vs_log_amp_slope_ns,4016,-0.7072044952072543,-0.9888272000351994,-0.5429821036999893,heldout_run
anomaly_stratum,common,hgb_full_unconstrained,signed_shared_shrinkage,calibration_coverage_abs_le2ns,4016,0.047230094035083214,0.027412639196329386,0.0870069851391652,heldout_run
anomaly_stratum,common,hgb_full_unconstrained,s03a_amp_only,sigma68_ns,4016,-0.16712702402322177,-0.2258964157936949,-0.1308719584055966,heldout_run
anomaly_stratum,common,hgb_full_unconstrained,s03a_amp_only,full_rms_ns,4016,-0.1416065934944981,-0.15648858258293513,-0.11776445951067903,heldout_run
anomaly_stratum,common,hgb_full_unconstrained,s03a_amp_only,tail_frac_abs_gt5ns,4016,-0.002707099724453304,-0.004453823994435271,-0.001036250013805973,heldout_run
anomaly_stratum,common,hgb_full_unconstrained,s03a_amp_only,bias_vs_log_amp_slope_ns,4016,-0.22978519999894687,-0.48136710484239104,-0.04642876686581214,heldout_run
anomaly_stratum,common,hgb_full_unconstrained,s03a_amp_only,calibration_coverage_abs_le2ns,4016,0.03809760956175301,0.027851722193969107,0.05189766665602432,heldout_run
anomaly_stratum,common,hgb_full_unconstrained,monotone_residual_table,sigma68_ns,4016,-0.1945339123997606,-0.3455217908074018,-0.09364843084767051,heldout_run
anomaly_stratum,common,hgb_full_unconstrained,monotone_residual_table,full_rms_ns,4016,-0.23443964360476677,-0.279701865040909,-0.19752489081402716,heldout_run
anomaly_stratum,common,hgb_full_unconstrained,monotone_residual_table,tail_frac_abs_gt5ns,4016,-0.003043556120920955,-0.006875815931713988,-0.0009091333974520477,heldout_run
anomaly_stratum,common,hgb_full_unconstrained,monotone_residual_table,bias_vs_log_amp_slope_ns,4016,0.2610285566259112,0.08656832893371777,0.5335381395811237,heldout_run
anomaly_stratum,common,hgb_full_unconstrained,monotone_residual_table,calibration_coverage_abs_le2ns,4016,0.06359141045976624,0.05241240881106321,0.18544049325750456,heldout_run
anomaly_stratum,common,hgb_full_unconstrained,robust_heavytail_table,sigma68_ns,4016,-0.17992758172689982,-0.24751431703702062,-0.0914969810416863,heldout_run
anomaly_stratum,common,hgb_full_unconstrained,robust_heavytail_table,full_rms_ns,4016,-0.23522174974452226,-0.26947210115016385,-0.18368066852263465,heldout_run
anomaly_stratum,common,hgb_full_unconstrained,robust_heavytail_table,tail_frac_abs_gt5ns,4016,-0.003464816372449588,-0.006527863512785825,-0.0011462397199821653,heldout_run
anomaly_stratum,common,hgb_full_unconstrained,robust_heavytail_table,bias_vs_log_amp_slope_ns,4016,0.1395989161436897,0.02547529829759538,0.2931278756805106,heldout_run
anomaly_stratum,common,hgb_full_unconstrained,robust_heavytail_table,calibration_coverage_abs_le2ns,4016,0.06134382401044025,0.04200759254037939,0.18594949446917022,heldout_run
anomaly_stratum,delayed_peak,hgb_full_unconstrained,signed_shared_shrinkage,sigma68_ns,4549,-0.24058381503357895,-0.3687337396352469,-0.02438680070358611,heldout_run
anomaly_stratum,delayed_peak,hgb_full_unconstrained,signed_shared_shrinkage,full_rms_ns,4549,-0.4910308129306855,-0.528922130340379,-0.4541453924314561,heldout_run
anomaly_stratum,delayed_peak,hgb_full_unconstrained,signed_shared_shrinkage,tail_frac_abs_gt5ns,4549,-0.006796061118676361,-0.019119696436506354,0.00046443224644218516,heldout_run
anomaly_stratum,delayed_peak,hgb_full_unconstrained,signed_shared_shrinkage,bias_vs_log_amp_slope_ns,4549,-1.632506696564283,-2.1154375434693975,-1.178242607136039,heldout_run
anomaly_stratum,delayed_peak,hgb_full_unconstrained,signed_shared_shrinkage,calibration_coverage_abs_le2ns,4549,0.06563390343447728,0.04998695400077314,0.08951399557282322,heldout_run
anomaly_stratum,delayed_peak,hgb_full_unconstrained,s03a_amp_only,sigma68_ns,4549,-0.1904328048395667,-0.29605007913908143,-0.00854949662433308,heldout_run
anomaly_stratum,delayed_peak,hgb_full_unconstrained,s03a_amp_only,full_rms_ns,4549,-0.46648538461358124,-0.5090008730949667,-0.42135436200504317,heldout_run
anomaly_stratum,delayed_peak,hgb_full_unconstrained,s03a_amp_only,tail_frac_abs_gt5ns,4549,-0.004540042581464938,-0.015061424547572252,0.001227041510495661,heldout_run
anomaly_stratum,delayed_peak,hgb_full_unconstrained,s03a_amp_only,bias_vs_log_amp_slope_ns,4549,-1.2553087627887403,-1.636312315735494,-0.79861103617261,heldout_run
anomaly_stratum,delayed_peak,hgb_full_unconstrained,s03a_amp_only,calibration_coverage_abs_le2ns,4549,0.051633647442701325,0.03380483754065576,0.07363127130067157,heldout_run
anomaly_stratum,delayed_peak,hgb_full_unconstrained,monotone_residual_table,sigma68_ns,4549,-0.25707755479876304,-0.4427048037129072,-0.10906650795054439,heldout_run
anomaly_stratum,delayed_peak,hgb_full_unconstrained,monotone_residual_table,full_rms_ns,4549,-0.5095403492032402,-0.5570040462840594,-0.4567320875084714,heldout_run
anomaly_stratum,delayed_peak,hgb_full_unconstrained,monotone_residual_table,tail_frac_abs_gt5ns,4549,-0.007454403400396048,-0.019394099859603543,1.092179991262193e-05,heldout_run
anomaly_stratum,delayed_peak,hgb_full_unconstrained,monotone_residual_table,bias_vs_log_amp_slope_ns,4549,-0.8673244607787984,-1.3253471670710608,-0.3358427228261932,heldout_run
anomaly_stratum,delayed_peak,hgb_full_unconstrained,monotone_residual_table,calibration_coverage_abs_le2ns,4549,0.07820829934088702,0.06061233642037368,0.15281507849325796,heldout_run
anomaly_stratum,delayed_peak,hgb_full_unconstrained,robust_heavytail_table,sigma68_ns,4549,-0.2647651609628847,-0.4181219075531816,-0.11283825097810428,heldout_run
anomaly_stratum,delayed_peak,hgb_full_unconstrained,robust_heavytail_table,full_rms_ns,4549,-0.5098629218356809,-0.5596588527338766,-0.45560953494727385,heldout_run
anomaly_stratum,delayed_peak,hgb_full_unconstrained,robust_heavytail_table,tail_frac_abs_gt5ns,4549,-0.007176961616227234,-0.02140336386460614,0.001234261819426764,heldout_run
anomaly_stratum,delayed_peak,hgb_full_unconstrained,robust_heavytail_table,bias_vs_log_amp_slope_ns,4549,-0.9555029119500784,-1.4889477682764438,-0.4753879869114911,heldout_run
anomaly_stratum,delayed_peak,hgb_full_unconstrained,robust_heavytail_table,calibration_coverage_abs_le2ns,4549,0.08036379278437478,0.05862013416364127,0.1522280193528382,heldout_run
anomaly_stratum,delayed_peak+saturation_boundary,hgb_full_unconstrained,signed_shared_shrinkage,sigma68_ns,233,-0.27093080509264855,-0.5313110810467454,0.00038309404427964105,heldout_run
