alpha,amplitude_sign,fold,sigma68_ns,n_pair_residuals,n_features,heldout_run,variant,mode,direction,n_bins,stave,log_amp_center,trimmed_median_residual_ns,n_train_pulses,n_bins_requested,trim_fraction_each_tail,max_iter,learning_rate,max_leaf_nodes,l2_regularization,max_bins,random_state,monotone_log_amp
,,-1.0,1.6262388966060104,0.0,,63,monotone_residual_table,monotonic,decreasing,10.0,,,,,,,,,,,,,
,,0.0,2.06435834490901,2799.0,,63,monotone_residual_table,monotonic,decreasing,12.0,,,,,,,,,,,,,
,,1.0,1.3696484069316277,2841.0,,63,monotone_residual_table,monotonic,decreasing,12.0,,,,,,,,,,,,,
,,2.0,1.4763038754057745,4710.0,,63,monotone_residual_table,monotonic,decreasing,12.0,,,,,,,,,,,,,
,,-1.0,1.6367702090821374,0.0,,63,monotone_residual_table,monotonic,decreasing,12.0,,,,,,,,,,,,,
,,,,,,63,robust_heavytail_table,,,,B4,7.215975002651466,-4.158759834337928,345.0,10.0,0.1,,,,,,,
,,,,,,63,robust_heavytail_table,,,,B4,7.45211238595692,-4.158759834337928,345.0,10.0,0.1,,,,,,,
,,,,,,63,robust_heavytail_table,,,,B4,7.5784011941955685,-4.158759834337928,346.0,10.0,0.1,,,,,,,
,,,,,,63,robust_heavytail_table,,,,B4,7.675313957055892,-4.158759834337928,344.0,10.0,0.1,,,,,,,
,,,,,,63,robust_heavytail_table,,,,B4,7.7488913372555315,-4.158759834337928,345.0,10.0,0.1,,,,,,,
,,,,,,63,robust_heavytail_table,,,,B4,7.808932373046244,-4.158759834337928,347.0,10.0,0.1,,,,,,,
,,,,,,63,robust_heavytail_table,,,,B4,7.863843462260551,-4.158759834337928,344.0,10.0,0.1,,,,,,,
,,,,,,63,robust_heavytail_table,,,,B4,7.910498894380407,-4.158759834337928,344.0,10.0,0.1,,,,,,,
,,,,,,63,robust_heavytail_table,,,,B4,7.963981851153809,-4.158759834337928,345.0,10.0,0.1,,,,,,,
,,,,,,63,robust_heavytail_table,,,,B4,8.056109659545061,-4.158759834337928,345.0,10.0,0.1,,,,,,,
,,,,,,63,robust_heavytail_table,,,,B6,7.330732812174933,2.6287166898180274,345.0,10.0,0.1,,,,,,,
,,,,,,63,robust_heavytail_table,,,,B6,7.528869256642251,2.6287166898180274,345.0,10.0,0.1,,,,,,,
,,,,,,63,robust_heavytail_table,,,,B6,7.637354856175618,2.6287166898180274,346.0,10.0,0.1,,,,,,,
,,,,,,63,robust_heavytail_table,,,,B6,7.718685495198466,2.6287166898180274,345.0,10.0,0.1,,,,,,,
,,,,,,63,robust_heavytail_table,,,,B6,7.790075405660955,2.6287166898180274,344.0,10.0,0.1,,,,,,,
,,,,,,63,robust_heavytail_table,,,,B6,7.851855711495559,2.6287166898180274,346.0,10.0,0.1,,,,,,,
,,,,,,63,robust_heavytail_table,,,,B6,7.902672331311481,2.6287166898180274,344.0,10.0,0.1,,,,,,,
,,,,,,63,robust_heavytail_table,,,,B6,7.953669778649798,2.6287166898180274,345.0,10.0,0.1,,,,,,,
,,,,,,63,robust_heavytail_table,,,,B6,8.015162115331742,2.6287166898180274,345.0,10.0,0.1,,,,,,,
,,,,,,63,robust_heavytail_table,,,,B6,8.114773441494034,2.6287166898180274,345.0,10.0,0.1,,,,,,,
,,,,,,63,robust_heavytail_table,,,,B8,7.483806687665835,1.530043144519901,345.0,10.0,0.1,,,,,,,
,,,,,,63,robust_heavytail_table,,,,B8,7.812580532747014,1.530043144519901,345.0,10.0,0.1,,,,,,,
,,,,,,63,robust_heavytail_table,,,,B8,7.942717540573791,1.530043144519901,345.0,10.0,0.1,,,,,,,
,,,,,,63,robust_heavytail_table,,,,B8,8.02142037027654,1.530043144519901,345.0,10.0,0.1,,,,,,,
,,,,,,63,robust_heavytail_table,,,,B8,8.082093278178382,1.530043144519901,345.0,10.0,0.1,,,,,,,
,,,,,,63,robust_heavytail_table,,,,B8,8.150900718382545,1.530043144519901,345.0,10.0,0.1,,,,,,,
,,,,,,63,robust_heavytail_table,,,,B8,8.229377776741444,1.530043144519901,345.0,10.0,0.1,,,,,,,
,,,,,,63,robust_heavytail_table,,,,B8,8.324093761450404,1.530043144519901,345.0,10.0,0.1,,,,,,,
,,,,,,63,robust_heavytail_table,,,,B8,8.427377881109997,1.2800431445198939,346.0,10.0,0.1,,,,,,,
,,,,,,63,robust_heavytail_table,,,,B8,8.5906295051724,0.28004314451987966,344.0,10.0,0.1,,,,,,,
,,0.0,1.8366544579909014,2799.0,24.0,63,full_unconstrained,,,,,,,,,,60.0,0.05,7.0,0.0,64.0,20260609.0,
,,1.0,1.2203027711441015,2841.0,24.0,63,full_unconstrained,,,,,,,,,,60.0,0.05,7.0,0.0,64.0,20260609.0,
,,2.0,1.2459641848098708,4710.0,24.0,63,full_unconstrained,,,,,,,,,,60.0,0.05,7.0,0.0,64.0,20260609.0,
,,-1.0,1.4343071379816248,0.0,24.0,63,full_unconstrained,,,,,,,,,,60.0,0.05,7.0,0.0,64.0,20260609.0,
,,0.0,1.8402666789351136,2799.0,24.0,63,full_unconstrained,,,,,,,,,,60.0,0.05,7.0,0.1,64.0,20260609.0,
,,1.0,1.210036929056859,2841.0,24.0,63,full_unconstrained,,,,,,,,,,60.0,0.05,7.0,0.1,64.0,20260609.0,
,,2.0,1.228688583474732,4710.0,24.0,63,full_unconstrained,,,,,,,,,,60.0,0.05,7.0,0.1,64.0,20260609.0,
,,-1.0,1.4263307304889015,0.0,24.0,63,full_unconstrained,,,,,,,,,,60.0,0.05,7.0,0.1,64.0,20260609.0,
,,0.0,1.807613415169602,2799.0,24.0,63,full_unconstrained,,,,,,,,,,60.0,0.05,15.0,0.0,64.0,20260609.0,
,,1.0,1.2881056374086306,2841.0,24.0,63,full_unconstrained,,,,,,,,,,60.0,0.05,15.0,0.0,64.0,20260609.0,
,,2.0,1.2483763656702318,4710.0,24.0,63,full_unconstrained,,,,,,,,,,60.0,0.05,15.0,0.0,64.0,20260609.0,
,,-1.0,1.4480318060828214,0.0,24.0,63,full_unconstrained,,,,,,,,,,60.0,0.05,15.0,0.0,64.0,20260609.0,
,,0.0,1.834101256671857,2799.0,24.0,63,full_unconstrained,,,,,,,,,,60.0,0.05,15.0,0.1,64.0,20260609.0,
,,1.0,1.2918629383632654,2841.0,24.0,63,full_unconstrained,,,,,,,,,,60.0,0.05,15.0,0.1,64.0,20260609.0,
,,2.0,1.2516881439380856,4710.0,24.0,63,full_unconstrained,,,,,,,,,,60.0,0.05,15.0,0.1,64.0,20260609.0,
,,-1.0,1.4592174463244028,0.0,24.0,63,full_unconstrained,,,,,,,,,,60.0,0.05,15.0,0.1,64.0,20260609.0,
,,0.0,1.9465039125024586,2799.0,24.0,63,full_unconstrained,,,,,,,,,,100.0,0.05,7.0,0.0,64.0,20260609.0,
,,1.0,1.3525966098661129,2841.0,24.0,63,full_unconstrained,,,,,,,,,,100.0,0.05,7.0,0.0,64.0,20260609.0,
,,2.0,1.3328677289540352,4710.0,24.0,63,full_unconstrained,,,,,,,,,,100.0,0.05,7.0,0.0,64.0,20260609.0,
,,-1.0,1.5439894171075357,0.0,24.0,63,full_unconstrained,,,,,,,,,,100.0,0.05,7.0,0.0,64.0,20260609.0,
,,0.0,1.9424787415203848,2799.0,24.0,63,full_unconstrained,,,,,,,,,,100.0,0.05,7.0,0.1,64.0,20260609.0,
,,1.0,1.3443791310767246,2841.0,24.0,63,full_unconstrained,,,,,,,,,,100.0,0.05,7.0,0.1,64.0,20260609.0,
,,2.0,1.3250629787016388,4710.0,24.0,63,full_unconstrained,,,,,,,,,,100.0,0.05,7.0,0.1,64.0,20260609.0,
,,-1.0,1.5373069504329162,0.0,24.0,63,full_unconstrained,,,,,,,,,,100.0,0.05,7.0,0.1,64.0,20260609.0,
,,0.0,1.9026602894362639,2799.0,24.0,63,full_unconstrained,,,,,,,,,,100.0,0.05,15.0,0.0,64.0,20260609.0,
,,1.0,1.4464062838393772,2841.0,24.0,63,full_unconstrained,,,,,,,,,,100.0,0.05,15.0,0.0,64.0,20260609.0,
,,2.0,1.3185369173139885,4710.0,24.0,63,full_unconstrained,,,,,,,,,,100.0,0.05,15.0,0.0,64.0,20260609.0,
,,-1.0,1.555867830196543,0.0,24.0,63,full_unconstrained,,,,,,,,,,100.0,0.05,15.0,0.0,64.0,20260609.0,
,,0.0,1.8954432855644765,2799.0,24.0,63,full_unconstrained,,,,,,,,,,100.0,0.05,15.0,0.1,64.0,20260609.0,
,,1.0,1.4158608973516635,2841.0,24.0,63,full_unconstrained,,,,,,,,,,100.0,0.05,15.0,0.1,64.0,20260609.0,
,,2.0,1.3222316923966282,4710.0,24.0,63,full_unconstrained,,,,,,,,,,100.0,0.05,15.0,0.1,64.0,20260609.0,
,,-1.0,1.5445119584375895,0.0,24.0,63,full_unconstrained,,,,,,,,,,100.0,0.05,15.0,0.1,64.0,20260609.0,
,,0.0,1.8046039339235072,2799.0,24.0,63,full_monotone_log_amp,,,,,,,,,,60.0,0.05,7.0,0.0,64.0,20260609.0,-1
,,1.0,1.20254769332357,2841.0,24.0,63,full_monotone_log_amp,,,,,,,,,,60.0,0.05,7.0,0.0,64.0,20260609.0,-1
,,2.0,1.2371978463943023,4710.0,24.0,63,full_monotone_log_amp,,,,,,,,,,60.0,0.05,7.0,0.0,64.0,20260609.0,-1
,,-1.0,1.4147831578804597,0.0,24.0,63,full_monotone_log_amp,,,,,,,,,,60.0,0.05,7.0,0.0,64.0,20260609.0,-1
,,0.0,1.8570205553435346,2799.0,24.0,63,full_monotone_log_amp,,,,,,,,,,60.0,0.05,7.0,0.0,64.0,20260609.0,1
,,1.0,1.2039371164111512,2841.0,24.0,63,full_monotone_log_amp,,,,,,,,,,60.0,0.05,7.0,0.0,64.0,20260609.0,1
,,2.0,1.2507798071897391,4710.0,24.0,63,full_monotone_log_amp,,,,,,,,,,60.0,0.05,7.0,0.0,64.0,20260609.0,1
,,-1.0,1.4372458263148082,0.0,24.0,63,full_monotone_log_amp,,,,,,,,,,60.0,0.05,7.0,0.0,64.0,20260609.0,1
,,0.0,1.8007380320406736,2799.0,24.0,63,full_monotone_log_amp,,,,,,,,,,60.0,0.05,7.0,0.1,64.0,20260609.0,-1
,,1.0,1.213906319854844,2841.0,24.0,63,full_monotone_log_amp,,,,,,,,,,60.0,0.05,7.0,0.1,64.0,20260609.0,-1
,,2.0,1.2574764167342958,4710.0,24.0,63,full_monotone_log_amp,,,,,,,,,,60.0,0.05,7.0,0.1,64.0,20260609.0,-1
,,-1.0,1.4240402562099377,0.0,24.0,63,full_monotone_log_amp,,,,,,,,,,60.0,0.05,7.0,0.1,64.0,20260609.0,-1
,,0.0,1.843328927646833,2799.0,24.0,63,full_monotone_log_amp,,,,,,,,,,60.0,0.05,7.0,0.1,64.0,20260609.0,1
,,1.0,1.2286126761159024,2841.0,24.0,63,full_monotone_log_amp,,,,,,,,,,60.0,0.05,7.0,0.1,64.0,20260609.0,1
,,2.0,1.2343995580610463,4710.0,24.0,63,full_monotone_log_amp,,,,,,,,,,60.0,0.05,7.0,0.1,64.0,20260609.0,1
,,-1.0,1.4354470539412605,0.0,24.0,63,full_monotone_log_amp,,,,,,,,,,60.0,0.05,7.0,0.1,64.0,20260609.0,1
,,0.0,1.7635896994978155,2799.0,24.0,63,full_monotone_log_amp,,,,,,,,,,60.0,0.05,15.0,0.0,64.0,20260609.0,-1
,,1.0,1.2666342951897853,2841.0,24.0,63,full_monotone_log_amp,,,,,,,,,,60.0,0.05,15.0,0.0,64.0,20260609.0,-1
,,2.0,1.266897993486663,4710.0,24.0,63,full_monotone_log_amp,,,,,,,,,,60.0,0.05,15.0,0.0,64.0,20260609.0,-1
,,-1.0,1.432373996058088,0.0,24.0,63,full_monotone_log_amp,,,,,,,,,,60.0,0.05,15.0,0.0,64.0,20260609.0,-1
,,0.0,1.8271514879495618,2799.0,24.0,63,full_monotone_log_amp,,,,,,,,,,60.0,0.05,15.0,0.0,64.0,20260609.0,1
,,1.0,1.2514302966742563,2841.0,24.0,63,full_monotone_log_amp,,,,,,,,,,60.0,0.05,15.0,0.0,64.0,20260609.0,1
,,2.0,1.2350001215320512,4710.0,24.0,63,full_monotone_log_amp,,,,,,,,,,60.0,0.05,15.0,0.0,64.0,20260609.0,1
,,-1.0,1.4378606353852899,0.0,24.0,63,full_monotone_log_amp,,,,,,,,,,60.0,0.05,15.0,0.0,64.0,20260609.0,1
,,0.0,1.758405108863296,2799.0,24.0,63,full_monotone_log_amp,,,,,,,,,,60.0,0.05,15.0,0.1,64.0,20260609.0,-1
,,1.0,1.269427890920699,2841.0,24.0,63,full_monotone_log_amp,,,,,,,,,,60.0,0.05,15.0,0.1,64.0,20260609.0,-1
,,2.0,1.2656329925363423,4710.0,24.0,63,full_monotone_log_amp,,,,,,,,,,60.0,0.05,15.0,0.1,64.0,20260609.0,-1
,,-1.0,1.4311553307734457,0.0,24.0,63,full_monotone_log_amp,,,,,,,,,,60.0,0.05,15.0,0.1,64.0,20260609.0,-1
,,0.0,1.8477052433883323,2799.0,24.0,63,full_monotone_log_amp,,,,,,,,,,60.0,0.05,15.0,0.1,64.0,20260609.0,1
,,1.0,1.2622832562495374,2841.0,24.0,63,full_monotone_log_amp,,,,,,,,,,60.0,0.05,15.0,0.1,64.0,20260609.0,1
,,2.0,1.239892427101855,4710.0,24.0,63,full_monotone_log_amp,,,,,,,,,,60.0,0.05,15.0,0.1,64.0,20260609.0,1
,,-1.0,1.4499603089132416,0.0,24.0,63,full_monotone_log_amp,,,,,,,,,,60.0,0.05,15.0,0.1,64.0,20260609.0,1
,,0.0,1.923427656448021,2799.0,24.0,63,full_monotone_log_amp,,,,,,,,,,100.0,0.05,7.0,0.0,64.0,20260609.0,-1
,,1.0,1.3328330446585552,2841.0,24.0,63,full_monotone_log_amp,,,,,,,,,,100.0,0.05,7.0,0.0,64.0,20260609.0,-1
,,2.0,1.3303576210241206,4710.0,24.0,63,full_monotone_log_amp,,,,,,,,,,100.0,0.05,7.0,0.0,64.0,20260609.0,-1
,,-1.0,1.5288727740435657,0.0,24.0,63,full_monotone_log_amp,,,,,,,,,,100.0,0.05,7.0,0.0,64.0,20260609.0,-1
,,0.0,1.9892021804534465,2799.0,24.0,63,full_monotone_log_amp,,,,,,,,,,100.0,0.05,7.0,0.0,64.0,20260609.0,1
,,1.0,1.3379835508733517,2841.0,24.0,63,full_monotone_log_amp,,,,,,,,,,100.0,0.05,7.0,0.0,64.0,20260609.0,1
,,2.0,1.3214139372102542,4710.0,24.0,63,full_monotone_log_amp,,,,,,,,,,100.0,0.05,7.0,0.0,64.0,20260609.0,1
,,-1.0,1.5495332228456842,0.0,24.0,63,full_monotone_log_amp,,,,,,,,,,100.0,0.05,7.0,0.0,64.0,20260609.0,1
,,0.0,1.910271972179031,2799.0,24.0,63,full_monotone_log_amp,,,,,,,,,,100.0,0.05,7.0,0.1,64.0,20260609.0,-1
,,1.0,1.3439153603742802,2841.0,24.0,63,full_monotone_log_amp,,,,,,,,,,100.0,0.05,7.0,0.1,64.0,20260609.0,-1
,,2.0,1.3342447786198315,4710.0,24.0,63,full_monotone_log_amp,,,,,,,,,,100.0,0.05,7.0,0.1,64.0,20260609.0,-1
,,-1.0,1.5294773703910476,0.0,24.0,63,full_monotone_log_amp,,,,,,,,,,100.0,0.05,7.0,0.1,64.0,20260609.0,-1
,,0.0,1.9864339026231894,2799.0,24.0,63,full_monotone_log_amp,,,,,,,,,,100.0,0.05,7.0,0.1,64.0,20260609.0,1
,,1.0,1.3392447273614245,2841.0,24.0,63,full_monotone_log_amp,,,,,,,,,,100.0,0.05,7.0,0.1,64.0,20260609.0,1
,,2.0,1.324960232460939,4710.0,24.0,63,full_monotone_log_amp,,,,,,,,,,100.0,0.05,7.0,0.1,64.0,20260609.0,1
,,-1.0,1.5502129541485177,0.0,24.0,63,full_monotone_log_amp,,,,,,,,,,100.0,0.05,7.0,0.1,64.0,20260609.0,1
,,0.0,1.8520329100649422,2799.0,24.0,63,full_monotone_log_amp,,,,,,,,,,100.0,0.05,15.0,0.0,64.0,20260609.0,-1
,,1.0,1.401551921493418,2841.0,24.0,63,full_monotone_log_amp,,,,,,,,,,100.0,0.05,15.0,0.0,64.0,20260609.0,-1
,,2.0,1.3335844915538209,4710.0,24.0,63,full_monotone_log_amp,,,,,,,,,,100.0,0.05,15.0,0.0,64.0,20260609.0,-1
,,-1.0,1.5290564410373937,0.0,24.0,63,full_monotone_log_amp,,,,,,,,,,100.0,0.05,15.0,0.0,64.0,20260609.0,-1
,,0.0,1.9441271864277465,2799.0,24.0,63,full_monotone_log_amp,,,,,,,,,,100.0,0.05,15.0,0.0,64.0,20260609.0,1
,,1.0,1.4059790653470883,2841.0,24.0,63,full_monotone_log_amp,,,,,,,,,,100.0,0.05,15.0,0.0,64.0,20260609.0,1
,,2.0,1.3292479194988025,4710.0,24.0,63,full_monotone_log_amp,,,,,,,,,,100.0,0.05,15.0,0.0,64.0,20260609.0,1
,,-1.0,1.559784723757879,0.0,24.0,63,full_monotone_log_amp,,,,,,,,,,100.0,0.05,15.0,0.0,64.0,20260609.0,1
,,0.0,1.850161309166356,2799.0,24.0,63,full_monotone_log_amp,,,,,,,,,,100.0,0.05,15.0,0.1,64.0,20260609.0,-1
,,1.0,1.4035928184830864,2841.0,24.0,63,full_monotone_log_amp,,,,,,,,,,100.0,0.05,15.0,0.1,64.0,20260609.0,-1
,,2.0,1.3409275609230549,4710.0,24.0,63,full_monotone_log_amp,,,,,,,,,,100.0,0.05,15.0,0.1,64.0,20260609.0,-1
,,-1.0,1.531560562857499,0.0,24.0,63,full_monotone_log_amp,,,,,,,,,,100.0,0.05,15.0,0.1,64.0,20260609.0,-1
,,0.0,1.9553746399108551,2799.0,24.0,63,full_monotone_log_amp,,,,,,,,,,100.0,0.05,15.0,0.1,64.0,20260609.0,1
,,1.0,1.389166145649375,2841.0,24.0,63,full_monotone_log_amp,,,,,,,,,,100.0,0.05,15.0,0.1,64.0,20260609.0,1
,,2.0,1.3365217140863315,4710.0,24.0,63,full_monotone_log_amp,,,,,,,,,,100.0,0.05,15.0,0.1,64.0,20260609.0,1
,,-1.0,1.5603541665488538,0.0,24.0,63,full_monotone_log_amp,,,,,,,,,,100.0,0.05,15.0,0.1,64.0,20260609.0,1
,,0.0,1.921868335504603,2799.0,6.0,63,amplitude_only,,,,,,,,,,60.0,0.05,7.0,0.0,64.0,20260609.0,
,,1.0,1.2603990325488574,2841.0,6.0,63,amplitude_only,,,,,,,,,,60.0,0.05,7.0,0.0,64.0,20260609.0,
,,2.0,1.3184680134238553,4710.0,6.0,63,amplitude_only,,,,,,,,,,60.0,0.05,7.0,0.0,64.0,20260609.0,
,,-1.0,1.500245127159105,0.0,6.0,63,amplitude_only,,,,,,,,,,60.0,0.05,7.0,0.0,64.0,20260609.0,
,,0.0,1.9204481713901647,2799.0,6.0,63,amplitude_only,,,,,,,,,,60.0,0.05,7.0,0.1,64.0,20260609.0,
,,1.0,1.2599273214230842,2841.0,6.0,63,amplitude_only,,,,,,,,,,60.0,0.05,7.0,0.1,64.0,20260609.0,
,,2.0,1.3201596656903345,4710.0,6.0,63,amplitude_only,,,,,,,,,,60.0,0.05,7.0,0.1,64.0,20260609.0,
,,-1.0,1.500178386167861,0.0,6.0,63,amplitude_only,,,,,,,,,,60.0,0.05,7.0,0.1,64.0,20260609.0,
,,0.0,1.9433573979631156,2799.0,6.0,63,amplitude_only,,,,,,,,,,60.0,0.05,15.0,0.0,64.0,20260609.0,
,,1.0,1.3024131986607976,2841.0,6.0,63,amplitude_only,,,,,,,,,,60.0,0.05,15.0,0.0,64.0,20260609.0,
,,2.0,1.3246654846469434,4710.0,6.0,63,amplitude_only,,,,,,,,,,60.0,0.05,15.0,0.0,64.0,20260609.0,
,,-1.0,1.5234786937569522,0.0,6.0,63,amplitude_only,,,,,,,,,,60.0,0.05,15.0,0.0,64.0,20260609.0,
,,0.0,1.9407691043158197,2799.0,6.0,63,amplitude_only,,,,,,,,,,60.0,0.05,15.0,0.1,64.0,20260609.0,
,,1.0,1.3047203729195038,2841.0,6.0,63,amplitude_only,,,,,,,,,,60.0,0.05,15.0,0.1,64.0,20260609.0,
,,2.0,1.3272031731197722,4710.0,6.0,63,amplitude_only,,,,,,,,,,60.0,0.05,15.0,0.1,64.0,20260609.0,
,,-1.0,1.5242308834516987,0.0,6.0,63,amplitude_only,,,,,,,,,,60.0,0.05,15.0,0.1,64.0,20260609.0,
,,0.0,2.0827611558571824,2799.0,6.0,63,amplitude_only,,,,,,,,,,100.0,0.05,7.0,0.0,64.0,20260609.0,
,,1.0,1.370616977410582,2841.0,6.0,63,amplitude_only,,,,,,,,,,100.0,0.05,7.0,0.0,64.0,20260609.0,
,,2.0,1.4029312712604498,4710.0,6.0,63,amplitude_only,,,,,,,,,,100.0,0.05,7.0,0.0,64.0,20260609.0,
,,-1.0,1.618769801509405,0.0,6.0,63,amplitude_only,,,,,,,,,,100.0,0.05,7.0,0.0,64.0,20260609.0,
,,0.0,2.0782629073753265,2799.0,6.0,63,amplitude_only,,,,,,,,,,100.0,0.05,7.0,0.1,64.0,20260609.0,
,,1.0,1.372878247965018,2841.0,6.0,63,amplitude_only,,,,,,,,,,100.0,0.05,7.0,0.1,64.0,20260609.0,
,,2.0,1.402334882183856,4710.0,6.0,63,amplitude_only,,,,,,,,,,100.0,0.05,7.0,0.1,64.0,20260609.0,
,,-1.0,1.6178253458414,0.0,6.0,63,amplitude_only,,,,,,,,,,100.0,0.05,7.0,0.1,64.0,20260609.0,
,,0.0,2.100616060835709,2799.0,6.0,63,amplitude_only,,,,,,,,,,100.0,0.05,15.0,0.0,64.0,20260609.0,
,,1.0,1.3851548660330628,2841.0,6.0,63,amplitude_only,,,,,,,,,,100.0,0.05,15.0,0.0,64.0,20260609.0,
,,2.0,1.4377891977071546,4710.0,6.0,63,amplitude_only,,,,,,,,,,100.0,0.05,15.0,0.0,64.0,20260609.0,
,,-1.0,1.6411867081919755,0.0,6.0,63,amplitude_only,,,,,,,,,,100.0,0.05,15.0,0.0,64.0,20260609.0,
,,0.0,2.1031323150900967,2799.0,6.0,63,amplitude_only,,,,,,,,,,100.0,0.05,15.0,0.1,64.0,20260609.0,
,,1.0,1.3860807883589708,2841.0,6.0,63,amplitude_only,,,,,,,,,,100.0,0.05,15.0,0.1,64.0,20260609.0,
,,2.0,1.435029759793959,4710.0,6.0,63,amplitude_only,,,,,,,,,,100.0,0.05,15.0,0.1,64.0,20260609.0,
,,-1.0,1.6414142877476756,0.0,6.0,63,amplitude_only,,,,,,,,,,100.0,0.05,15.0,0.1,64.0,20260609.0,
,,0.0,1.8047447387619244,2799.0,23.0,63,shape_only,,,,,,,,,,60.0,0.05,7.0,0.0,64.0,20260609.0,
,,1.0,1.1491899775079173,2841.0,23.0,63,shape_only,,,,,,,,,,60.0,0.05,7.0,0.0,64.0,20260609.0,
,,2.0,1.2211323653340977,4710.0,23.0,63,shape_only,,,,,,,,,,60.0,0.05,7.0,0.0,64.0,20260609.0,
,,-1.0,1.3916890272013134,0.0,23.0,63,shape_only,,,,,,,,,,60.0,0.05,7.0,0.0,64.0,20260609.0,
,,0.0,1.8060402833622158,2799.0,23.0,63,shape_only,,,,,,,,,,60.0,0.05,7.0,0.1,64.0,20260609.0,
,,1.0,1.1579962751262585,2841.0,23.0,63,shape_only,,,,,,,,,,60.0,0.05,7.0,0.1,64.0,20260609.0,
,,2.0,1.2120154407077215,4710.0,23.0,63,shape_only,,,,,,,,,,60.0,0.05,7.0,0.1,64.0,20260609.0,
,,-1.0,1.3920173330653984,0.0,23.0,63,shape_only,,,,,,,,,,60.0,0.05,7.0,0.1,64.0,20260609.0,
,,0.0,1.8232037233474072,2799.0,23.0,63,shape_only,,,,,,,,,,60.0,0.05,15.0,0.0,64.0,20260609.0,
,,1.0,1.2412061349556578,2841.0,23.0,63,shape_only,,,,,,,,,,60.0,0.05,15.0,0.0,64.0,20260609.0,
,,2.0,1.2416156694357754,4710.0,23.0,63,shape_only,,,,,,,,,,60.0,0.05,15.0,0.0,64.0,20260609.0,
,,-1.0,1.4353418425796134,0.0,23.0,63,shape_only,,,,,,,,,,60.0,0.05,15.0,0.0,64.0,20260609.0,
,,0.0,1.8019877075896902,2799.0,23.0,63,shape_only,,,,,,,,,,60.0,0.05,15.0,0.1,64.0,20260609.0,
,,1.0,1.248926233000525,2841.0,23.0,63,shape_only,,,,,,,,,,60.0,0.05,15.0,0.1,64.0,20260609.0,
,,2.0,1.238079816395082,4710.0,23.0,63,shape_only,,,,,,,,,,60.0,0.05,15.0,0.1,64.0,20260609.0,
,,-1.0,1.4296645856617658,0.0,23.0,63,shape_only,,,,,,,,,,60.0,0.05,15.0,0.1,64.0,20260609.0,
,,0.0,1.9415322359235907,2799.0,23.0,63,shape_only,,,,,,,,,,100.0,0.05,7.0,0.0,64.0,20260609.0,
,,1.0,1.3213913802289672,2841.0,23.0,63,shape_only,,,,,,,,,,100.0,0.05,7.0,0.0,64.0,20260609.0,
,,2.0,1.3157233150282128,4710.0,23.0,63,shape_only,,,,,,,,,,100.0,0.05,7.0,0.0,64.0,20260609.0,
,,-1.0,1.5262156437269236,0.0,23.0,63,shape_only,,,,,,,,,,100.0,0.05,7.0,0.0,64.0,20260609.0,
,,0.0,1.9424004464425364,2799.0,23.0,63,shape_only,,,,,,,,,,100.0,0.05,7.0,0.1,64.0,20260609.0,
,,1.0,1.290874572749947,2841.0,23.0,63,shape_only,,,,,,,,,,100.0,0.05,7.0,0.1,64.0,20260609.0,
,,2.0,1.3146789882787004,4710.0,23.0,63,shape_only,,,,,,,,,,100.0,0.05,7.0,0.1,64.0,20260609.0,
,,-1.0,1.515984669157061,0.0,23.0,63,shape_only,,,,,,,,,,100.0,0.05,7.0,0.1,64.0,20260609.0,
,,0.0,1.9072425780375906,2799.0,23.0,63,shape_only,,,,,,,,,,100.0,0.05,15.0,0.0,64.0,20260609.0,
,,1.0,1.3666961779940159,2841.0,23.0,63,shape_only,,,,,,,,,,100.0,0.05,15.0,0.0,64.0,20260609.0,
,,2.0,1.3243355076098517,4710.0,23.0,63,shape_only,,,,,,,,,,100.0,0.05,15.0,0.0,64.0,20260609.0,
,,-1.0,1.532758087880486,0.0,23.0,63,shape_only,,,,,,,,,,100.0,0.05,15.0,0.0,64.0,20260609.0,
,,0.0,1.9089546982171826,2799.0,23.0,63,shape_only,,,,,,,,,,100.0,0.05,15.0,0.1,64.0,20260609.0,
,,1.0,1.3709605318512097,2841.0,23.0,63,shape_only,,,,,,,,,,100.0,0.05,15.0,0.1,64.0,20260609.0,
,,2.0,1.3293244269393816,4710.0,23.0,63,shape_only,,,,,,,,,,100.0,0.05,15.0,0.1,64.0,20260609.0,
,,-1.0,1.5364132190025914,0.0,23.0,63,shape_only,,,,,,,,,,100.0,0.05,15.0,0.1,64.0,20260609.0,
,,0.0,1.872753053339924,2799.0,3.0,63,stave_only,,,,,,,,,,60.0,0.05,7.0,0.0,64.0,20260609.0,
,,1.0,1.0375317121817673,2841.0,3.0,63,stave_only,,,,,,,,,,60.0,0.05,7.0,0.0,64.0,20260609.0,
,,2.0,1.3347253400571297,4710.0,3.0,63,stave_only,,,,,,,,,,60.0,0.05,7.0,0.0,64.0,20260609.0,
,,-1.0,1.4150033685262737,0.0,3.0,63,stave_only,,,,,,,,,,60.0,0.05,7.0,0.0,64.0,20260609.0,
,,0.0,1.872730323631849,2799.0,3.0,63,stave_only,,,,,,,,,,60.0,0.05,7.0,0.1,64.0,20260609.0,
,,1.0,1.037513128834906,2841.0,3.0,63,stave_only,,,,,,,,,,60.0,0.05,7.0,0.1,64.0,20260609.0,
