n_pairs,n_events,veto_fraction,timing_efficiency,tail_capture,tail_fraction_before,tail_fraction_after,tail_fraction_delta,sigma68_before_ns,sigma68_after_ns,full_rms_before_ns,full_rms_after_ns,charge_support_tvd,current_proxy_tvd,topology_support_tvd,saturation_fraction_delta,late_peak_fraction_delta,support_drift_max,method,threshold_quantile
11460,3820,0.10052356020942409,0.8994764397905759,0.4885057471264368,0.015183246073298429,0.00863407062475747,-0.006549175448540959,1.6911779111117569,1.5608343926734523,5.785141603121954,4.0475307010972355,0.02807406233556205,0.0036279451531571055,0.008634070624757434,0.0,0.0038714402680173204,0.02807406233556205,ridge,0.9
11460,3820,0.05095986038394416,0.9490401396160558,0.3735632183908046,0.015183246073298429,0.010022066936373667,-0.005161179136924762,1.6911779111117569,1.6079273181747187,5.785141603121954,4.600050495969688,0.019276476632988544,0.0021785804374490902,0.007570185117077355,0.0,0.0019182124112717275,0.019276476632988544,ridge,0.95
11460,3820,0.31204188481675393,0.6879581151832461,0.6839080459770115,0.015183246073298429,0.006976154236428209,-0.00820709183687022,1.6911779111117569,1.587318473689475,5.785141603121954,3.5349258165585544,0.017746194160882533,0.005208507654179351,0.06075596144089293,0.0,0.001413426623209313,0.06075596144089293,gradient_boosted_trees,0.7
11460,3820,0.2614310645724258,0.7385689354275742,0.6494252873563219,0.015183246073298429,0.0072069943289224956,-0.007976251744375933,1.6911779111117569,1.5935062123631725,5.785141603121954,3.608592571211606,0.017736962954898617,0.007376112194301218,0.04934625078764962,0.0,9.468291121909889e-05,0.04934625078764962,gradient_boosted_trees,0.75
11460,3820,0.20916230366492147,0.7908376963350785,0.6264367816091954,0.015183246073298429,0.007172018095553349,-0.00801122797774508,1.6911779111117569,1.609478663086537,5.785141603121954,3.5862382045597436,0.016581717390714054,0.0031165205978164745,0.03387399315899811,0.0,0.0002834723543687495,0.03387399315899811,gradient_boosted_trees,0.8
11460,3820,0.1543630017452007,0.8456369982547993,0.5689655172413793,0.015183246073298429,0.007739139407697864,-0.007444106665600565,1.6911779111117569,1.6246089869389773,5.785141603121954,3.6177930608830775,0.014280805691684563,0.001319462490430759,0.02338939909882018,0.0,0.0006662593151055204,0.02338939909882018,gradient_boosted_trees,0.85
11460,3820,0.10209424083769633,0.8979057591623036,0.5172413793103449,0.015183246073298429,0.00816326530612245,-0.007019980767175979,1.6911779111117569,1.6255401276289918,5.785141603121954,3.8863337093799597,0.013270139768697302,0.0023700130762851213,0.016423712342079705,0.0,0.0005662998183566595,0.016423712342079705,gradient_boosted_trees,0.9
11460,3820,0.047294938917975565,0.9527050610820245,0.45977011494252873,0.015183246073298429,0.008609635464370763,-0.006573610608927666,1.6911779111117569,1.6361771445119269,5.785141603121954,4.1152451466211515,0.009586455529031755,0.0012234947044555966,0.009372901019722796,0.0,0.0003402485991879159,0.009586455529031755,gradient_boosted_trees,0.95
11460,3820,0.3008726003490401,0.6991273996509599,0.6781609195402298,0.015183246073298429,0.006989515726410384,-0.008193730346888046,1.6911779111117569,1.5549932736401546,5.785141603121954,3.368039949032075,0.030077266299503604,0.009622738666868802,0.07559494092195043,0.0,0.00877575434405111,0.07559494092195043,mlp,0.7
11460,3820,0.25174520069808026,0.7482547993019197,0.6264367816091954,0.015183246073298429,0.007580174927113703,-0.007603071146184726,1.6911779111117569,1.5667094116483449,5.785141603121954,3.6384544080912904,0.029207943461603016,0.0083375818539832,0.04155490767735667,0.0,0.009623637038959187,0.04155490767735667,mlp,0.75
11460,3820,0.19973821989528795,0.800261780104712,0.5804597701149425,0.015183246073298429,0.007959873514338677,-0.007223372558959752,1.6911779111117569,1.585405156444371,5.785141603121954,3.722847487690845,0.02860171003407621,0.007485637917382423,0.02126267582597316,0.0,0.008510151222182828,0.02860171003407621,mlp,0.8
11460,3820,0.15,0.85,0.5287356321839081,0.015183246073298429,0.008418026896622523,-0.006765219176675906,1.6911779111117569,1.6279437219055848,5.785141603121954,4.000698626218647,0.025408068986756984,0.007319577045477921,0.01468021763679292,0.0,0.00727851349964069,0.025408068986756984,mlp,0.85
11460,3820,0.10148342059336823,0.8985165794066318,0.5,0.015183246073298429,0.008449062833835098,-0.006734183239463331,1.6911779111117569,1.6407223850949486,5.785141603121954,4.070239455710946,0.017118034175561733,0.004510590437818818,0.011394904664789124,0.0,0.0045128954518513925,0.017118034175561733,mlp,0.9
11460,3820,0.0512216404886562,0.9487783595113438,0.43103448275862066,0.015183246073298429,0.00910512278120114,-0.006078123292097289,1.6911779111117569,1.6516511000514695,5.785141603121954,4.134967151611322,0.011594838648787997,0.0018022933025415577,0.010607314755204045,0.0,0.0018408793641453633,0.011594838648787997,mlp,0.95
11460,3820,0.30357766143106457,0.6964223385689354,0.6436781609195402,0.015183246073298429,0.00776845006891367,-0.0074147960043847595,1.6911779111117569,1.5885037835579907,5.785141603121954,3.617821003192174,0.01989902720531939,0.004823956897631876,0.031032034415069104,0.0,0.005249531336750261,0.031032034415069104,cnn1d,0.7
11460,3820,0.2536649214659686,0.7463350785340315,0.5977011494252874,0.015183246073298429,0.00818426283175494,-0.006998983241543489,1.6911779111117569,1.588669646596753,5.785141603121954,3.7896201735002095,0.02142079292468335,0.005610780455466202,0.02724190342569857,0.0,0.006272377408986042,0.02724190342569857,cnn1d,0.75
11460,3820,0.20017452006980802,0.799825479930192,0.5689655172413793,0.015183246073298429,0.008182413266419376,-0.007000832806879053,1.6911779111117569,1.5956703196099007,5.785141603121954,3.748351844104346,0.020815602391263826,0.007407754357384999,0.022983489708342436,0.0,0.004833326288556351,0.022983489708342436,cnn1d,0.8
11460,3820,0.14842931937172774,0.8515706806282722,0.5402298850574713,0.015183246073298429,0.008197561225535404,-0.006985684847763025,1.6911779111117569,1.6080540195662634,5.785141603121954,3.727751776015222,0.01960628100574632,0.00448864761162876,0.02090378112511526,0.0,0.0040966883032926005,0.02090378112511526,cnn1d,0.85
11460,3820,0.09895287958115183,0.9010471204188482,0.5229885057471264,0.015183246073298429,0.008037962424946737,-0.007145283648351692,1.6911779111117569,1.6300608111467678,5.785141603121954,3.7247178403167,0.01725984223223438,0.0054625491693311296,0.012299050939376333,0.0,0.002903969342877684,0.01725984223223438,cnn1d,0.9
11460,3820,0.05034904013961605,0.949650959860384,0.47701149425287354,0.015183246073298429,0.008361664982082146,-0.006821581091216283,1.6911779111117569,1.642945781275801,5.785141603121954,3.9631882272388994,0.011586108888785163,0.0028025360654231335,0.004655579037642826,0.0,0.00105711086298034,0.011586108888785163,cnn1d,0.95
11460,3820,0.30340314136125657,0.6965968586387434,0.6551724137931034,0.015183246073298429,0.00751597143930853,-0.007667274633989899,1.6911779111117569,1.5873533089227685,5.785141603121954,3.6536707005869133,0.01753956214547534,0.0051985469121884065,0.0985844920455969,0.0,0.0019784843840281036,0.0985844920455969,siamese_cnn_meta,0.7
11460,3820,0.24982547993019197,0.750174520069808,0.6149425287356322,0.015183246073298429,0.007793416308014424,-0.007389829765284005,1.6911779111117569,1.5923491436821062,5.785141603121954,3.61690017723812,0.017539236565537616,0.004361986739560328,0.07308751114729942,0.0,0.00190737829930121,0.07308751114729942,siamese_cnn_meta,0.75
11460,3820,0.1979930191972077,0.8020069808027923,0.5689655172413793,0.015183246073298429,0.00816015667500816,-0.0070230893982902685,1.6911779111117569,1.5897509182126526,5.785141603121954,3.8314122576752543,0.017772621862611995,0.004841692960504823,0.05171725963805171,0.0,0.0035930703133025474,0.05171725963805171,siamese_cnn_meta,0.8
11460,3820,0.14834205933682373,0.8516579406631762,0.5402298850574713,0.015183246073298429,0.00819672131147541,-0.006986524761823019,1.6911779111117569,1.5936501921803066,5.785141603121954,3.8623541405280566,0.017053257231138975,0.003586065573770489,0.0333674863387978,0.0,0.0038861113495265096,0.0333674863387978,siamese_cnn_meta,0.85
11460,3820,0.09738219895287958,0.9026178010471204,0.5114942528735632,0.015183246073298429,0.008217324052590874,-0.006965922020707555,1.6911779111117569,1.606586611438813,5.785141603121954,3.90504951169777,0.015473977883326658,0.001615221713374096,0.017304717710750178,0.0,0.0029066094921101557,0.017304717710750178,siamese_cnn_meta,0.9
11460,3820,0.05017452006980803,0.949825479930192,0.4540229885057471,0.015183246073298429,0.008727606798346348,-0.006455639274952081,1.6911779111117569,1.6346883492148627,5.785141603121954,4.12877126855213,0.011051521499157058,0.0013412472613496401,0.007655795437145951,0.0,0.0012312603363259095,0.011051521499157058,siamese_cnn_meta,0.95
