n_pairs,n_events,veto_fraction,timing_efficiency,tail_capture,tail_fraction_before,tail_fraction_after,tail_fraction_delta,sigma68_before_ns,sigma68_after_ns,full_rms_before_ns,full_rms_after_ns,charge_support_tvd,current_proxy_tvd,topology_support_tvd,saturation_fraction_delta,late_peak_fraction_delta,support_drift_max,method,threshold_quantile,heldout_run
2421,807,0.2589838909541512,0.7410161090458488,0.6086956521739131,0.00950020652622883,0.005016722408026756,-0.004483484118202074,1.685448011531863,1.667355482253493,4.387585259011599,1.9316005238378142,0.007387975062130583,0.010126692444455507,0.022853957636566308,0.0,0.003720925734825853,0.022853957636566308,cnn1d,0.75,62
1110,370,0.23963963963963963,0.7603603603603604,0.7058823529411765,0.015315315315315315,0.005924170616113744,-0.009391144699201572,1.8190125506653212,1.5644200272585425,6.186312428191332,3.4921440686108256,0.03173220613978903,0.029953887536825888,0.012638230647709331,0.0,0.008310917552623712,0.03173220613978903,cnn1d,0.75,63
198,66,0.2828282828282828,0.7171717171717171,0.0,0.0,0.0,0.0,1.5639898548543092,1.5493914042229573,1.6496900544024526,1.5886447755503075,0.018423673353250833,0.07746478873239437,0.004694835680751158,0.0,0.00647318252952056,0.07746478873239437,cnn1d,0.75,65
219,73,0.2374429223744292,0.7625570776255708,1.0,0.0091324200913242,0.0,-0.0091324200913242,1.6403874822690652,1.62711088367546,4.245584726803905,1.5605202289836462,0.015503240095152176,0.03272906242309902,0.013972055888223561,0.0,0.0012577584556913712,0.03272906242309902,cnn1d,0.8,58
2289,763,0.17955439056356487,0.8204456094364352,0.6666666666666666,0.015727391874180863,0.006389776357827476,-0.009337615516353388,1.6083042242117618,1.4385020613312296,5.355791269302135,1.7998487774748984,0.025725898414001087,0.0026009934999588064,0.02076677316293929,0.0,0.0010265794039279463,0.025725898414001087,cnn1d,0.8,59
2424,808,0.21699669966996699,0.783003300330033,0.46153846153846156,0.01608910891089109,0.011064278187565859,-0.0050248307233252305,1.6585190010528037,1.6050962222193756,6.872022451994516,6.135176473897896,0.01359473407825507,0.01527924130663856,0.04232525465402179,0.0,0.008242130851652076,0.04232525465402179,cnn1d,0.8,60
2799,933,0.2029296177206145,0.7970703822793855,0.5614035087719298,0.020364415862808145,0.011205737337516808,-0.009158678525291336,1.6969451470464478,1.588117619614588,6.264312275363575,3.821781532440601,0.034205082848792305,0.014206905232370726,0.021664425519199143,0.0,0.007082634526097802,0.034205082848792305,cnn1d,0.8,61
2421,807,0.19991738950846757,0.8000826104915324,0.5652173913043478,0.00950020652622883,0.005162622612287042,-0.0043375839139417885,1.685448011531863,1.6644275683156582,4.387585259011599,1.9108247102177074,0.010335907394364074,0.007511711860405765,0.01824126656341421,0.0,0.0034029381101559966,0.01824126656341421,cnn1d,0.8,62
1110,370,0.1891891891891892,0.8108108108108107,0.5882352941176471,0.015315315315315315,0.0077777777777777776,-0.0075375375375375375,1.8190125506653212,1.5509508287676583,6.186312428191332,3.4656465677214667,0.02828828828828825,0.026036036036035992,0.008888888888888863,0.0,0.006036036036036044,0.02828828828828825,cnn1d,0.8,63
198,66,0.21717171717171718,0.7828282828282829,0.0,0.0,0.0,0.0,1.5639898548543092,1.5566546321368642,1.6496900544024526,1.573224098755584,0.015379602476376708,0.07419354838709678,0.004301075268817234,0.0,0.00697295536005213,0.07419354838709678,cnn1d,0.8,65
219,73,0.1643835616438356,0.8356164383561644,1.0,0.0091324200913242,0.0,-0.0091324200913242,1.6403874822690652,1.6212737573925533,4.245584726803905,1.5795051173303805,0.013998053746537956,0.041694737630062165,0.010928961748633864,0.0,0.005090201362377422,0.041694737630062165,cnn1d,0.85,58
2289,763,0.12669287898645698,0.873307121013543,0.6388888888888888,0.015727391874180863,0.0065032516258129065,-0.009224140248367957,1.6083042242117618,1.4490178607944784,5.355791269302135,1.8010856300089795,0.021570199691370355,0.003299159409324584,0.020843755210938814,0.0,6.0974130577741426e-05,0.021570199691370355,cnn1d,0.85,59
2424,808,0.16955445544554457,0.8304455445544554,0.4358974358974359,0.01608910891089109,0.01092896174863388,-0.00516014716225721,1.6585190010528037,1.6181685870297173,6.872022451994516,6.164953484759057,0.014159817621106425,0.016145057128663667,0.03626428216592151,0.0,0.007640928027228953,0.03626428216592151,cnn1d,0.85,60
2799,933,0.14397999285459093,0.856020007145409,0.543859649122807,0.020364415862808145,0.010851419031719533,-0.009512996831088612,1.6969451470464478,1.6055623515969155,6.264312275363575,3.7152314219196607,0.03309717100252235,0.008079292568714924,0.01933778519755147,0.0,0.005728405267562166,0.03309717100252235,cnn1d,0.85,61
2421,807,0.15406856670797192,0.845931433292028,0.5217391304347826,0.00950020652622883,0.00537109375,-0.00412911277622883,1.685448011531863,1.6421630563744238,4.387585259011599,1.8950056811478468,0.011466239415530793,0.004216039343246589,0.016276041666666657,0.0,0.003842315610801325,0.016276041666666657,cnn1d,0.85,62
1110,370,0.14234234234234233,0.8576576576576577,0.5294117647058824,0.015315315315315315,0.008403361344537815,-0.0069119539707775,1.8190125506653212,1.6222719566009287,6.186312428191332,3.4470279729241304,0.02680369445075325,0.026862366568248877,0.007703081232492998,0.0,0.005363767128473015,0.026862366568248877,cnn1d,0.85,63
198,66,0.15151515151515152,0.8484848484848485,0.0,0.0,0.0,0.0,1.5639898548543092,1.566146136601426,1.6496900544024526,1.592133440477769,0.024711399711399767,0.05357142857142859,0.023809523809523808,0.0,0.0014430014430014404,0.05357142857142859,cnn1d,0.85,65
219,73,0.1050228310502283,0.8949771689497716,1.0,0.0091324200913242,0.0,-0.0091324200913242,1.6403874822690652,1.5724832368580275,4.245584726803905,1.572426879646458,0.016144814090019586,0.020478054235392812,0.008503401360544227,0.0,0.0024694809430621523,0.020478054235392812,cnn1d,0.9,58
2289,763,0.07601572739187418,0.9239842726081258,0.6111111111111112,0.015727391874180863,0.006619385342789598,-0.009108006531391266,1.6083042242117618,1.511278413667261,5.355791269302135,1.824606124330536,0.014785483456184204,0.005619847001849712,0.013238770685579188,0.0,0.001642142965586263,0.014785483456184204,cnn1d,0.9,59
2424,808,0.12004950495049505,0.879950495049505,0.4358974358974359,0.01608910891089109,0.010314111579934365,-0.005774997330956724,1.6585190010528037,1.6308304893678511,6.872022451994516,6.003287520233098,0.011473404724438719,0.012892639474917963,0.022972339428035643,0.0,0.004616284413251452,0.022972339428035643,cnn1d,0.9,60
2799,933,0.09574848160057163,0.9042515183994284,0.5263157894736842,0.020364415862808145,0.01066772026866851,-0.009696695594139635,1.6969451470464478,1.6135179781532414,6.264312275363575,3.9351599706358904,0.028812570499510963,0.0098491460445672,0.009219017516133299,0.0,0.003207246929782026,0.028812570499510963,cnn1d,0.9,61
2421,807,0.10821974390747625,0.8917802560925238,0.5217391304347826,0.00950020652622883,0.005094951366373321,-0.004405255159855509,1.685448011531863,1.642553953219895,4.387585259011599,1.8800023998315918,0.012480344614697048,0.004556586560508932,0.010344295198394304,0.0,0.002383804364275155,0.012480344614697048,cnn1d,0.9,62
1110,370,0.09099099099099099,0.909009009009009,0.47058823529411764,0.015315315315315315,0.008919722497522299,-0.006395592817793016,1.8190125506653212,1.6495714116069509,6.186312428191332,3.3831351980082354,0.025123438602130364,0.02401092866900595,0.005616121572514038,0.0,0.0034294949062045194,0.025123438602130364,cnn1d,0.9,63
198,66,0.07575757575757576,0.9242424242424242,0.0,0.0,0.0,0.0,1.5639898548543092,1.5827019128195352,1.6496900544024526,1.631014243279246,0.00861069713528731,0.030054644808743175,0.01639344262295081,0.0,0.0061268421924159655,0.030054644808743175,cnn1d,0.9,65
219,73,0.0502283105022831,0.9497716894977168,1.0,0.0091324200913242,0.0,-0.0091324200913242,1.6403874822690652,1.5529604120812317,4.245584726803905,1.5866983594979145,0.018352651914295734,0.019889357218124362,0.0032051282051282215,0.0,0.00403933965577799,0.019889357218124362,cnn1d,0.95,58
2289,763,0.03145478374836173,0.9685452162516383,0.5555555555555556,0.015727391874180863,0.007216959855660803,-0.00851043201852006,1.6083042242117618,1.5888689008498464,5.355791269302135,1.8853246342087204,0.004629424363505817,0.003136137945140935,0.004059539918809196,0.0,0.00011941562015428675,0.004629424363505817,cnn1d,0.95,59
2424,808,0.0721947194719472,0.9278052805280528,0.41025641025641024,0.01608910891089109,0.010226767452200978,-0.005862341458690112,1.6585190010528037,1.628516812672642,6.872022451994516,5.860822479676382,0.010431112030722871,0.009115162294353052,0.00904105528382984,0.0,0.002458738537259683,0.010431112030722871,cnn1d,0.95,60
2799,933,0.048946052161486245,0.9510539478385137,0.45614035087719296,0.020364415862808145,0.011645379413974455,-0.00871903644883369,1.6969451470464478,1.6230379549707874,6.264312275363575,4.938469135322656,0.020472455951183605,0.004723297925710843,0.0038817931379915016,0.0,0.001392039498919466,0.020472455951183605,cnn1d,0.95,61
2421,807,0.05245766212308963,0.9475423378769103,0.5217391304347826,0.00950020652622883,0.004795117698343505,-0.004705088827885325,1.685448011531863,1.6457419855845643,4.387585259011599,1.8668818556494708,0.012591797937762723,0.0027073481924183435,0.006829410055216534,0.0,0.0006116561458928693,0.012591797937762723,cnn1d,0.95,62
1110,370,0.04594594594594595,0.9540540540540541,0.4117647058823529,0.015315315315315315,0.009442870632672332,-0.005872444682642983,1.8190125506653212,1.695737899996446,6.186312428191332,3.3430421627512166,0.014256182528137177,0.010729142740474151,0.006610009442870601,0.0,0.001191843401475129,0.014256182528137177,cnn1d,0.95,63
198,66,0.020202020202020204,0.9797979797979798,0.0,0.0,0.0,0.0,1.5639898548543092,1.583788298054018,1.6496900544024526,1.652635347442823,0.0035405602415911758,0.010309278350515469,0.0034364261168384758,0.0,0.002915755493075073,0.010309278350515469,cnn1d,0.95,65
219,73,0.2831050228310502,0.7168949771689498,1.0,0.0091324200913242,0.0,-0.0091324200913242,1.6403874822690652,1.6376214089342342,4.245584726803905,1.4881310303006516,0.04048512346217608,0.029142308699066394,0.11252653927813164,0.0,0.02658290434226218,0.11252653927813164,siamese_cnn_meta,0.7,58
2289,763,0.272608125819135,0.7273918741808649,0.6666666666666666,0.015727391874180863,0.007207207207207207,-0.008520184666973657,1.6083042242117618,1.5494034791572442,5.355791269302135,1.843738962443274,0.0019261725683744353,0.006128802459077709,0.08948948948948948,0.0,0.0033800510864731084,0.08948948948948948,siamese_cnn_meta,0.7,59
2424,808,0.3226072607260726,0.6773927392739274,0.5897435897435898,0.01608910891089109,0.0097442143727162,-0.00634489453817489,1.6585190010528037,1.576893984491679,6.872022451994516,5.409376744298989,0.012809883302581202,0.00609013398294761,0.1865611043442956,0.0,0.000862266494615356,0.1865611043442956,siamese_cnn_meta,0.7,60
2799,933,0.31475526973919254,0.6852447302608075,0.7192982456140351,0.020364415862808145,0.008342022940563087,-0.012022392922245058,1.6969451470464478,1.560668541673222,6.264312275363575,3.3077214093360836,0.0443587218882358,0.008356552187378088,0.110879388251651,0.0,0.00045804381946330103,0.110879388251651,siamese_cnn_meta,0.7,61
2421,807,0.30689797604295743,0.6931020239570426,0.6521739130434783,0.00950020652622883,0.004767580452920143,-0.0047326260733086874,1.685448011531863,1.5944670978758197,4.387585259011599,1.8546534498292653,0.026448403643329448,0.016114215158483672,0.05820421136273338,0.0,0.0057273489466177704,0.05820421136273338,siamese_cnn_meta,0.7,62
1110,370,0.2990990990990991,0.7009009009009008,0.5294117647058824,0.015315315315315315,0.010282776349614395,-0.00503253896570092,1.8190125506653212,1.7346697463764214,6.186312428191332,5.713519337890845,0.012281433104055163,0.0205655526992288,0.09854327335047128,0.0,0.0015887352648278064,0.09854327335047128,siamese_cnn_meta,0.7,63
198,66,0.2676767676767677,0.7323232323232323,0.0,0.0,0.0,0.0,1.5639898548543092,1.4486654317520335,1.6496900544024526,1.57288090572522,0.030094043887147315,0.017241379310344807,0.11494252873563218,0.0,0.017276210379658652,0.11494252873563218,siamese_cnn_meta,0.7,65
219,73,0.228310502283105,0.771689497716895,1.0,0.0091324200913242,0.0,-0.0091324200913242,1.6403874822690652,1.627987037869723,4.245584726803905,1.5367706986159118,0.02269595525654538,0.02755937424009082,0.08678500986193294,0.0,0.016670719515819638,0.08678500986193294,siamese_cnn_meta,0.75,58
2289,763,0.22324159021406728,0.7767584097859327,0.6388888888888888,0.015727391874180863,0.007311586051743532,-0.008415805822437332,1.6083042242117618,1.542631921944282,5.355791269302135,1.827159426791296,0.0022531587221322072,0.006795595504690333,0.07049118860142484,0.0,0.002853427725204076,0.07049118860142484,siamese_cnn_meta,0.75,59
2424,808,0.2685643564356436,0.7314356435643564,0.5641025641025641,0.01608910891089109,0.009588268471517203,-0.006500840439373887,1.6585190010528037,1.569347276757715,6.872022451994516,5.222097657784449,0.014295147788890577,0.005358150028200795,0.12915961646926116,0.0,0.0014379610549887442,0.12915961646926116,siamese_cnn_meta,0.75,60
2799,933,0.255805644873169,0.7441943551268311,0.631578947368421,0.020364415862808145,0.010081613058089293,-0.010282802804718851,1.6969451470464478,1.5672938684106448,6.264312275363575,3.5128966400959123,0.04171179714584992,0.011817710769414416,0.07617218755000799,0.0,0.0009819363166702622,0.07617218755000799,siamese_cnn_meta,0.75,61
2421,807,0.2569186286658406,0.7430813713341594,0.6521739130434783,0.00950020652622883,0.0044469149527515284,-0.005053291573477302,1.685448011531863,1.591734960227035,4.387585259011599,1.8419514952128424,0.023010856230881383,0.012570662622012896,0.046877895126922364,0.0,0.004148203864692376,0.046877895126922364,siamese_cnn_meta,0.75,62
1110,370,0.24684684684684685,0.7531531531531531,0.5294117647058824,0.015315315315315315,0.009569377990430622,-0.005745937324884693,1.8190125506653212,1.7408458794156676,6.186312428191332,5.5313086301447125,0.017287383076856747,0.01435406698564591,0.07097288676236044,0.0,0.0030216819690503938,0.07097288676236044,siamese_cnn_meta,0.75,63
198,66,0.19696969696969696,0.803030303030303,0.0,0.0,0.0,0.0,1.5639898548543092,1.4718343878833202,1.6496900544024526,1.5740203762522942,0.018296169239565424,0.024871355060034295,0.07547169811320756,0.0,0.009338669716028203,0.07547169811320756,siamese_cnn_meta,0.75,65
219,73,0.1780821917808219,0.821917808219178,1.0,0.0091324200913242,0.0,-0.0091324200913242,1.6403874822690652,1.6053278268534132,4.245584726803905,1.5386512030756219,0.023287671232876752,0.026940639269406402,0.061111111111111116,0.0,0.020319634703196365,0.061111111111111116,siamese_cnn_meta,0.8,58
2289,763,0.16994320664045434,0.8300567933595456,0.5833333333333334,0.015727391874180863,0.007894736842105263,-0.0078326550320756,1.6083042242117618,1.536079231101366,5.355791269302135,1.894625437415385,0.005361569060265332,0.006444781678968059,0.05350877192982456,0.0,0.0017031109884803816,0.05350877192982456,siamese_cnn_meta,0.8,59
2424,808,0.22112211221122113,0.7788778877887789,0.5128205128205128,0.01608910891089109,0.010063559322033898,-0.006025549588857192,1.6585190010528037,1.573809917496742,6.872022451994516,5.7467012269562145,0.012736337193041373,0.003707627118644072,0.08545197740112995,0.0,0.0011589612351065592,0.08545197740112995,siamese_cnn_meta,0.8,60
2799,933,0.2000714540907467,0.7999285459092533,0.5789473684210527,0.020364415862808145,0.010719071013845467,-0.009645344848962678,1.6969451470464478,1.5678269149944515,6.264312275363575,3.802205492829703,0.03929576073634416,0.012818174550631459,0.04808694357600116,0.0,0.004649302907741092,0.04808694357600116,siamese_cnn_meta,0.8,61
2421,807,0.20528707145807518,0.7947129285419248,0.6521739130434783,0.00950020652622883,0.004158004158004158,-0.005342202368224672,1.685448011531863,1.6117579980547823,4.387585259011599,1.8364439745224617,0.019295174499635456,0.011534339601254093,0.0341302841302841,0.0,0.0031936425988470657,0.0341302841302841,siamese_cnn_meta,0.8,62
1110,370,0.1972972972972973,0.8027027027027027,0.47058823529411764,0.015315315315315315,0.010101010101010102,-0.005214305214305213,1.8190125506653212,1.7430967349666249,6.186312428191332,5.406425528521145,0.013373980040646737,0.014538781205447868,0.05499438832772166,0.0,0.00786544119877454,0.05499438832772166,siamese_cnn_meta,0.8,63
198,66,0.14646464646464646,0.8535353535353536,0.0,0.0,0.0,0.0,1.5639898548543092,1.4804078248727643,1.6496900544024526,1.5832837555222603,0.004422927499850557,0.026806526806526787,0.05522682445759372,0.0,0.000597692905385222,0.05522682445759372,siamese_cnn_meta,0.8,65
219,73,0.1187214611872146,0.8812785388127854,1.0,0.0091324200913242,0.0,-0.0091324200913242,1.6403874822690652,1.5679499265145105,4.245584726803905,1.5292185276243957,0.01966072822769539,0.024984030094399895,0.034542314335060414,0.0,0.010906854046892372,0.034542314335060414,siamese_cnn_meta,0.85,58
2289,763,0.12145041502839668,0.8785495849716033,0.5555555555555556,0.015727391874180863,0.007956240676280457,-0.007771151197900407,1.6083042242117618,1.5441009415637756,5.355791269302135,1.8892128512682456,0.005851390962636886,0.0035714448645164515,0.0361345930714404,0.0,0.001861974083562687,0.0361345930714404,siamese_cnn_meta,0.85,59
2424,808,0.1716171617161716,0.8283828382838284,0.48717948717948717,0.01608910891089109,0.0099601593625498,-0.006128949548341289,1.6585190010528037,1.5615203723818247,6.872022451994516,5.965812077631532,0.012437050477956171,0.004482071713147406,0.049136786188579,0.0,0.002815470790106897,0.049136786188579,siamese_cnn_meta,0.85,60
2799,933,0.15005359056806003,0.84994640943194,0.543859649122807,0.020364415862808145,0.01092896174863388,-0.009435454114174265,1.6969451470464478,1.578583064425358,6.264312275363575,3.7149184424249544,0.03687995217171329,0.011254695087914185,0.028163093736864236,0.0,0.0061191012643229195,0.03687995217171329,siamese_cnn_meta,0.85,61
2421,807,0.15448161916563405,0.8455183808343659,0.6086956521739131,0.00950020652622883,0.004396678065461651,-0.005103528460767179,1.685448011531863,1.6113666629536536,4.387585259011599,1.8531548858558045,0.01679511246145167,0.008191635354788271,0.024263149324214278,0.0,0.0019108973004691304,0.024263149324214278,siamese_cnn_meta,0.85,62
1110,370,0.14774774774774774,0.8522522522522522,0.47058823529411764,0.015315315315315315,0.009513742071881607,-0.005801573243433708,1.8190125506653212,1.7223895939036136,6.186312428191332,5.26297076029654,0.016258118583699965,0.01855893948917202,0.02889358703312192,0.0,0.008974725253795016,0.02889358703312192,siamese_cnn_meta,0.85,63
198,66,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0,1.5639898548543092,1.5124662084318388,1.6496900544024526,1.5767523696627792,0.006944444444444434,0.022727272727272707,0.03598484848484848,0.0,0.005050505050505055,0.03598484848484848,siamese_cnn_meta,0.85,65
219,73,0.0730593607305936,0.9269406392694064,1.0,0.0091324200913242,0.0,-0.0091324200913242,1.6403874822690652,1.5478182654209314,4.245584726803905,1.557543283175473,0.017500056234113843,0.019164586004453754,0.016420361247947463,0.0,0.005623411386283389,0.019164586004453754,siamese_cnn_meta,0.9,58
2289,763,0.06989951944080385,0.9301004805591961,0.5277777777777778,0.015727391874180863,0.007984969469234382,-0.007742422404946481,1.6083042242117618,1.5562098798520125,5.355791269302135,1.883719655675666,0.004972009617339916,0.0019034404131426097,0.017535619226553917,0.0,0.0014245023014269054,0.017535619226553917,siamese_cnn_meta,0.9,59
2424,808,0.12046204620462046,0.8795379537953796,0.4358974358974359,0.01608910891089109,0.010318949343339587,-0.005770159567551503,1.6585190010528037,1.580177175975285,6.872022451994516,5.9865031729372715,0.012258589836469606,0.005628517823639767,0.029237023139462165,0.0,0.002298775843813272,0.029237023139462165,siamese_cnn_meta,0.9,60
2799,933,0.10039299749910682,0.8996070025008932,0.5263157894736842,0.020364415862808145,0.010722795869737888,-0.009641619993070257,1.6969451470464478,1.5848666884108953,6.264312275363575,3.9315296918381626,0.03431598315635818,0.007287295672657401,0.014958962139263954,0.0,0.004667927187203193,0.03431598315635818,siamese_cnn_meta,0.9,61
2421,807,0.10161090458488228,0.8983890954151177,0.6086956521739131,0.00950020652622883,0.004137931034482759,-0.0053622754917460715,1.685448011531863,1.619962027992571,4.387585259011599,1.8470318034175977,0.014987252346565293,0.00360808443361961,0.011954022988505758,0.0,0.0006739876653990284,0.014987252346565293,siamese_cnn_meta,0.9,62
1110,370,0.1009009009009009,0.8990990990990991,0.4117647058823529,0.015315315315315315,0.01002004008016032,-0.005295275235154995,1.8190125506653212,1.7082360309980542,6.186312428191332,5.1468064005256595,0.010549025979887727,0.017732762822943143,0.010354041416165666,0.0,0.006176316597158282,0.017732762822943143,siamese_cnn_meta,0.9,63
198,66,0.045454545454545456,0.9545454545454546,0.0,0.0,0.0,0.0,1.5639898548543092,1.5466200664629768,1.6496900544024526,1.6403863276019062,0.00625300625300626,0.014189514189514169,0.010582010582010581,0.0,0.006734006734006731,0.014189514189514169,siamese_cnn_meta,0.9,65
219,73,0.045662100456621,0.954337899543379,1.0,0.0091324200913242,0.0,-0.0091324200913242,1.6403874822690652,1.5511633630489476,4.245584726803905,1.5815590167571099,0.01802451333813991,0.01625483384675888,0.007974481658692217,0.0,0.00017478315964256086,0.01802451333813991,siamese_cnn_meta,0.95,58
2289,763,0.031891655744866756,0.9681083442551333,0.5277777777777778,0.015727391874180863,0.007671480144404332,-0.008055911729776532,1.6083042242117618,1.5879908554990496,5.355791269302135,1.8880355804054085,0.005817731325299295,0.002009098608475937,0.007370637785800244,0.0,0.00013366390506787396,0.007370637785800244,siamese_cnn_meta,0.95,59
2424,808,0.06971947194719472,0.9302805280528053,0.358974358974359,0.01608910891089109,0.011086474501108648,-0.005002634409782441,1.6585190010528037,1.5980228304493056,6.872022451994516,5.849196934965222,0.010915054920126201,0.00465631929046563,0.013008130081300778,0.0,0.0009769269609887846,0.013008130081300778,siamese_cnn_meta,0.95,60
2799,933,0.048946052161486245,0.9510539478385137,0.45614035087719296,0.020364415862808145,0.011645379413974455,-0.00871903644883369,1.6969451470464478,1.6251364925956107,6.264312275363575,4.939542866079781,0.018969826349380457,0.003461040744131824,0.005133984472827452,0.0,0.002519011700271835,0.018969826349380457,siamese_cnn_meta,0.95,61
2421,807,0.053696819496076,0.946303180503924,0.5217391304347826,0.00950020652622883,0.004801396769969445,-0.004698809756259385,1.685448011531863,1.6135702630610598,4.387585259011599,1.844933611654996,0.014655519478821917,0.0021472958405743675,0.011203259129928728,0.0,0.0006681677905263361,0.014655519478821917,siamese_cnn_meta,0.95,62
1110,370,0.04684684684684685,0.9531531531531532,0.35294117647058826,0.015315315315315315,0.010396975425330813,-0.004918339889984502,1.8190125506653212,1.7328774561126248,6.186312428191332,5.0235315118595985,0.009397299000323586,0.009318959791549564,0.005356017643352251,0.0,0.0021986069245048395,0.009397299000323586,siamese_cnn_meta,0.95,63
198,66,0.020202020202020204,0.9797979797979798,0.0,0.0,0.0,0.0,1.5639898548543092,1.583788298054018,1.6496900544024526,1.6579566506544743,0.0035405602415911758,0.010309278350515469,0.0034364261168384758,0.0,0.002915755493075073,0.010309278350515469,siamese_cnn_meta,0.95,65
