run,n_eval,s01_empirical_q_mse,s01_empirical_live10_abs_ns,s01_empirical_tail_abs,s01_empirical_timing_sigma68_ns,s01_empirical_timing_rms_ns,handle_residual_q_mse,handle_residual_live10_abs_ns,handle_residual_tail_abs,handle_residual_timing_sigma68_ns,handle_residual_timing_rms_ns,handle_residual_fallback_rate,ridge_q_mse,ridge_live10_abs_ns,ridge_tail_abs,ridge_timing_sigma68_ns,ridge_timing_rms_ns,extra_trees_q_mse,extra_trees_live10_abs_ns,extra_trees_tail_abs,extra_trees_timing_sigma68_ns,extra_trees_timing_rms_ns,shuffled_target_extra_trees_q_mse,shuffled_target_extra_trees_live10_abs_ns,shuffled_target_extra_trees_tail_abs,shuffled_target_extra_trees_timing_sigma68_ns,shuffled_target_extra_trees_timing_rms_ns,family_label_sentinel_q_mse,family_label_sentinel_live10_abs_ns,family_label_sentinel_tail_abs,family_label_sentinel_timing_sigma68_ns,family_label_sentinel_timing_rms_ns,knockout_no_amplitude_q_mse,knockout_no_amplitude_live10_abs_ns,knockout_no_amplitude_tail_abs,knockout_no_amplitude_timing_sigma68_ns,knockout_no_amplitude_timing_rms_ns,knockout_no_shape_q_mse,knockout_no_shape_live10_abs_ns,knockout_no_shape_tail_abs,knockout_no_shape_timing_sigma68_ns,knockout_no_shape_timing_rms_ns,knockout_no_stave_q_mse,knockout_no_stave_live10_abs_ns,knockout_no_stave_tail_abs,knockout_no_stave_timing_sigma68_ns,knockout_no_stave_timing_rms_ns,knockout_no_current_q_mse,knockout_no_current_live10_abs_ns,knockout_no_current_tail_abs,knockout_no_current_timing_sigma68_ns,knockout_no_current_timing_rms_ns,fold
54,2203,0.2017013196408514,31.742949607027278,2.4997759119044063,3.75,6.969196142184446,0.14279563591585295,24.590846047156727,1.875681425041659,2.5,5.6046241888046895,0.27099409895596915,0.0728342834846328,19.30651872399445,1.0347460416899734,2.5,4.7340261127549725,0.08061600555682237,19.83356449375867,1.0699357709387518,2.5,4.81272008521016,0.1739200432182897,26.717521960240408,2.3683131079688557,5.0,6.0768312422919415,0.17266259106732668,26.35691169671752,2.260995266204351,3.75,5.925888803692737,0.08194837344317132,19.435968562182154,1.011492575741152,2.5,4.815421078829504,0.167994625338855,26.158113730929266,2.2996406847560524,5.0,6.108606359860803,0.07936095969748427,20.004623208506704,1.0704530542184933,2.5,4.746522195695522,0.08097715692516105,19.89828941285252,1.0725166861912594,2.5,4.8031042512578495,holdout_sample_i
55,1945,0.20953898355465098,31.61578947368421,2.577535138916712,3.75,7.064784795768822,0.14354505766983164,23.642105263157895,1.918070281289468,2.5,5.608381885037881,0.2359897172236504,0.07300768012044913,18.81578947368421,1.057528473541292,2.5,4.663689526544408,0.07894356744399629,19.063157894736843,1.095472883631882,2.5,4.616902584383193,0.18173081669757182,27.010526315789473,2.432178455189034,3.75,6.049684637278733,0.1806027009258785,26.736842105263158,2.323111551592753,3.75,5.921915141858115,0.07961455608355837,19.152631578947368,1.0517831778915152,2.5,4.603345465385387,0.17443111865199543,25.847368421052632,2.3616163260882748,3.75,6.037710440922209,0.07831215641193952,19.24736842105263,1.0999728588381066,2.5,4.611199181854634,0.07929503327866282,19.13684210526316,1.100795262467387,2.5,4.643898090363764,holdout_sample_i
56,2673,0.21303680295260058,31.64127951256664,2.5331245627749053,3.75,7.022431689899113,0.1642157412443018,24.855293221629854,1.9723123777325757,2.5,5.7420182025871656,0.3000374111485223,0.08601033160964401,19.66869763899467,1.0964252945114585,2.5,4.799879409503226,0.09367723690045807,20.060929169840062,1.1172239355831286,2.5,4.8445464820670106,0.18428537530470868,27.654226961157654,2.4333608887527047,5.0,6.193864430867573,0.1816803257743452,27.113480578827115,2.3197143644894966,3.75,6.02419594518524,0.09529166709243515,19.87052551408987,1.0524586365500912,2.5,4.852891114645132,0.17542774828608015,25.91012947448591,2.3139314214845284,3.75,6.094895670711858,0.0921281549542842,20.16755521706017,1.1115424740594093,2.5,4.7522893028170605,0.09405533628092042,20.07996953541508,1.1210824743928514,2.5,4.871247848125517,holdout_sample_i
57,2380,0.22135236912806436,31.733561058923996,2.476008217919412,3.75,7.232084965360945,0.1664194581056963,24.726729291204098,1.8919304074007708,2.5,5.986213880097751,0.2605042016806723,0.08408130996036678,19.44064901793339,1.0141215950836842,2.5,5.013591688853893,0.09289557180731038,19.888983774551665,1.0384009373865293,2.5,4.897268710190623,0.19169980171191528,27.38257899231426,2.463304229064398,5.0,6.435857399068467,0.18972976820214327,26.891545687446627,2.3493606191466347,3.75,6.255654999321654,0.09462751173801237,20.00853970964987,1.0038623364072823,1.25,4.941480778076798,0.18202784682449816,26.532877882152007,2.270654547395922,3.75,6.197581206371118,0.09192381501074234,19.961571306575575,1.0401729171588094,2.5,4.871589766066837,0.09342968937784592,19.888983774551665,1.0486516689268985,1.7999999999999972,4.921729386477356,holdout_sample_i
58,2252,0.18364824014559403,31.13963963963964,2.10476897749798,3.75,7.1052258397769625,0.12206075343117391,21.545045045045047,1.4146718497172233,2.5,5.818675277241546,0.03774422735346359,0.06285662801388196,26.936936936936938,1.0357454005876978,2.5,4.938814826645345,0.07217586056330606,27.527027027027028,0.9128167056940528,1.25,4.709763196740296,0.13703164621915706,30.84234234234234,2.041668150689168,4.9500000000000455,5.805111913161048,0.1346429090614891,32.986486486486484,1.9875874117490786,3.75,5.571757530796003,0.07200206368180043,27.50900900900901,0.8834523992583715,1.25,4.569902516357325,0.13470882940490456,28.74774774774775,1.9661417903020988,5.0,6.118665137353331,0.07126595962570142,28.013513513513512,0.9050012237462712,1.25,4.687894127574912,0.0723545636605181,27.58108108108108,0.9124978201896651,1.25,4.675867699020016,holdout_sample_ii
59,3808,0.1520698840023528,26.233800581856652,1.9262595238108255,3.75,6.426269933062155,0.1021571588743556,17.704311028828354,1.3080468260147569,1.25,5.3183187830983245,0.12972689075630253,0.05297016765959567,22.954244908754298,0.9898263828443316,2.5,4.152603438014416,0.051842742614982805,21.854006876487702,0.6977436717341426,1.25,3.8048640204649944,0.12493234312112043,28.130124305739223,2.0400564558275747,3.75,5.562899213481167,0.12204074375534396,29.407564136471834,1.981032136616313,3.75,5.3488462347851025,0.05330710868690889,22.404125892621,0.7083946792058124,1.25,3.7523685546468037,0.11542711249100947,24.834699814863793,1.833639283859793,3.75,5.641826269022123,0.05010588277812024,21.798466014281935,0.6575651974752104,1.25,3.725843467959798,0.05188054261387121,21.85929648241206,0.6987415633092897,1.25,3.8150598031017884,holdout_sample_ii
60,3483,0.16692034180316906,29.74172954149739,2.0553760989907337,2.5,6.198496438358546,0.11535574539784837,20.525246662797446,1.4362687444885416,1.25,5.166622981736075,0.1745621590582831,0.05770469618441001,25.069645966337784,1.0384814977992722,1.25,4.295432456504506,0.06317092212863024,24.43122460824144,0.8092455003244411,1.25,4.1078750298167535,0.13549869260910205,30.394660475914105,2.1623486953947255,3.75,5.121846736015397,0.1330764923726355,32.05165409170052,2.1038284443597375,2.5,4.847313189159693,0.0638261490156397,24.98549042367963,0.8124221575484972,1.25,4.067721487066634,0.1300641345887857,27.547881601857227,1.919713415511141,2.5,5.331950965896798,0.059564294811925475,24.225188624492166,0.7474495617838496,1.25,3.9905212706622253,0.06346704796913122,24.439930354033663,0.8098100275598892,1.25,4.11713644858583,holdout_sample_ii
61,3655,0.1588647450168106,29.051175656984785,1.9633286642247834,2.5,6.339981587382891,0.10302561343089697,20.116182572614107,1.3220954837664383,1.25,5.223397992081315,0.16470588235294117,0.055222010024742425,24.948824343015215,1.0079773678093786,1.25,4.391775287945225,0.06020608614205639,24.38174273858921,0.7872017143465354,1.25,4.143643167535266,0.13159760484602467,29.975103734439834,2.1302325469676155,3.75,5.342359236610862,0.1286136626079674,31.45781466113416,2.070088846524084,3.4499999999997044,5.140992740938172,0.061418950307397545,25.103734439834025,0.7939062425885585,1.25,4.047820990580517,0.12219806916482132,26.597510373443985,1.8331590594906457,2.5,5.415482900758658,0.05791385721297198,24.478561549100966,0.7463538333996168,1.25,4.028769293390199,0.060412193244081994,24.35961272475795,0.788626976243591,1.25,4.125662694578038,holdout_sample_ii
62,3635,0.14925311490883778,27.545126353790614,1.963856754742382,3.75,6.334098181891364,0.09546885052816116,18.65037489586226,1.3094584361196098,1.25,5.296505583574345,0.1342503438789546,0.05363811116329904,23.940572063315745,1.0231093678062069,2.5,4.2293489322829,0.054027335423062005,22.8547625659539,0.7373494770476455,1.25,3.933590276478305,0.12241343445082732,29.061371841155236,2.0969436641147543,3.75,5.346569881462492,0.11932059392666604,30.46653707303527,2.0328042810936218,2.5,5.140689353713194,0.05512997827241635,23.39905581782838,0.7381598744181902,1.25,3.8715490406879183,0.11310592195429492,25.82615940016662,1.8656902650371685,3.75,5.624990357608447,0.051935069567323515,22.84643154679256,0.6937440942829441,1.25,3.826456085735495,0.05416365898811931,22.84643154679256,0.7373777736796763,1.25,3.9276291169638338,holdout_sample_ii
63,3385,0.15760592279316396,26.17585692995529,1.9925960020011402,3.75,6.478929508089269,0.10070011725123826,17.615499254843517,1.2921162874533176,1.25,5.278037051004234,0.09276218611521418,0.05374805387819706,22.831594634873323,0.9907244635988193,2.5,4.363341395892464,0.05402077614001884,22.14903129657228,0.7018958731370959,1.25,3.906031104149989,0.12810084641811237,27.827123695976155,2.042836706737995,3.75,5.452511419058445,0.1258017933088348,29.400894187779432,1.9986907058798902,2.5,5.1980163590118105,0.05523946145034693,22.86736214605067,0.715301365494825,1.25,3.854662147096206,0.11810510087134332,24.950819672131146,1.8745076438992443,3.75,5.714422102907148,0.052354301134867595,22.241430700447093,0.6711388014657594,1.25,3.8150712970389313,0.05411897404289637,22.104321907600596,0.7041972426672033,1.25,3.879711452389249,holdout_sample_ii
65,2385,0.18663289321261037,28.631178707224336,2.094757445932142,3.75,6.902896412102287,0.12320134553761103,19.611322348964933,1.40894326064517,1.25,5.638845444483122,0.03647798742138365,0.059335436691579486,25.082382762991127,1.0042204858248454,2.5,4.645206859555432,0.06889749294087653,24.92606675116181,0.8023060118477435,1.25,4.468473803510252,0.1433445788511198,30.506970849176174,2.122666200409193,3.75,5.672460320147704,0.14102041864154138,32.17574989438107,2.0871186069932066,2.5,5.431088823916042,0.06928602857904785,25.192226446979298,0.792040170412657,1.25,4.362931480399571,0.1376231525253792,27.50316856780735,2.066005045460277,3.75,5.941198984539316,0.06772030302089167,25.162653147444022,0.79161402643809,1.25,4.396392114545923,0.06902721140278022,24.959864807773553,0.8025913732111735,1.25,4.494104949674665,holdout_sample_ii
