fold,n_eval,amp_region,stave,rise_width_region,cfd_phase_region,tail_shape_region,saturation_region,current_family,run_family,s01_empirical_q_mse,s01_empirical_timing_abs_ns,handle_residual_q_mse,handle_residual_timing_abs_ns,ridge_q_mse,ridge_timing_abs_ns,extra_trees_q_mse,extra_trees_timing_abs_ns,shuffled_target_extra_trees_q_mse,shuffled_target_extra_trees_timing_abs_ns,family_label_sentinel_q_mse,family_label_sentinel_timing_abs_ns,delta_handle_minus_s01_q_mse,delta_extra_trees_minus_handle_q_mse,delta_extra_trees_minus_handle_timing_abs_ns,support_call
holdout_sample_i,20,a1000_1500,B2,rise_narrow,phase_early,tail_compact,unsaturated,low_2nA,sample_i_analysis,,,,,,,,,,,,,,,,s01_wins_or_ties
holdout_sample_i,162,a1000_1500,B2,rise_narrow,phase_late,tail_compact,unsaturated,high_20nA,sample_i_analysis,2.534246082886011,4.027777777777778,1.4453431552544298,5.354938271604938,0.274126007278745,1.3271604938271604,0.36637478807982754,0.7716049382716049,2.8147265118627267,3.996913580246914,2.9159018818028426,3.9814814814814814,-1.0889029276315811,-1.0789683671746022,-4.583333333333333,handles_win
holdout_sample_i,168,a1000_1500,B2,rise_narrow,phase_mid,tail_compact,unsaturated,high_20nA,sample_i_analysis,1.9451982993218633,0.5505952380952381,0.5647203430503843,0.8184523809523809,0.21757497423372807,0.8035714285714286,0.19164537522971392,0.7589285714285714,2.4368607286896027,0.3125,2.49298714253874,0.3125,-1.3804779562714788,-0.3730749678206704,-0.059523809523809534,handles_win
holdout_sample_i,86,a1000_1500,B2,rise_wide,phase_early,tail_compact,unsaturated,high_20nA,sample_i_analysis,1.1244178119259338,11.918604651162791,0.8509781437754774,11.627906976744185,0.3562184493275291,9.098837209302326,0.30838532533383767,4.825581395348837,0.8016686162488026,8.662790697674419,0.922504598150439,9.534883720930232,-0.2734396681504564,-0.5425928184416398,-6.8023255813953485,handles_win
holdout_sample_i,50,a1000_1500,B2,rise_wide,phase_early,tail_mid,unsaturated,high_20nA,sample_i_analysis,0.29666135441555697,15.0,0.0015271438094239464,0.15,0.0021310822481344287,1.95,0.0017311937562646527,0.25,0.008747165946691645,1.5,0.00881376533991858,2.45,-0.29513421060613304,0.0002040499468407063,0.1,handles_win
holdout_sample_i,30,a1000_1500,B2,rise_wide,phase_late,tail_compact,unsaturated,high_20nA,sample_i_analysis,0.9646416395443496,8.0,0.828740996875488,7.083333333333333,0.48276511810878664,3.3333333333333335,0.46493852634619864,3.0833333333333335,0.8785607825897905,1.75,0.952115337520396,2.0833333333333335,-0.1359006426688616,-0.3638024705292893,-3.9999999999999996,handles_win
holdout_sample_i,100,a1000_1500,B2,rise_wide,phase_late,tail_mid,unsaturated,high_20nA,sample_i_analysis,0.29071237283594464,15.0,0.0018372392005232324,0.45,0.0032757334887762285,1.825,0.0014653437963330794,0.125,0.018568499733091274,4.625,0.007954495642334223,2.45,-0.2888751336354214,-0.00037189540419015304,-0.325,handles_win
holdout_sample_i,31,a1000_1500,B2,rise_wide,phase_mid,tail_compact,unsaturated,high_20nA,sample_i_analysis,0.6757556940955516,13.870967741935484,0.5676284147900494,13.46774193548387,0.16613142507555603,4.67741935483871,0.17616471674388354,4.919354838709677,0.33307569339660015,5.725806451612903,0.3861493258684096,3.467741935483871,-0.10812727930550214,-0.3914636980461659,-8.548387096774192,handles_win
holdout_sample_i,140,a1000_1500,B2,rise_wide,phase_mid,tail_mid,unsaturated,high_20nA,sample_i_analysis,0.29065385563366886,15.0,0.001969001743688472,0.44642857142857145,0.002625480305099552,2.0357142857142856,0.0014293398227508726,0.05357142857142857,0.012723508739859618,3.8392857142857144,0.008271799170378208,2.5892857142857144,-0.2886848538899804,-0.0005396619209375995,-0.3928571428571429,handles_win
holdout_sample_i,88,a1000_1500,B4,rise_mid,phase_early,tail_compact,unsaturated,high_20nA,sample_i_analysis,0.45217941474610673,6.221590909090909,0.45217941474610673,6.221590909090909,0.18385482536534514,6.278409090909091,0.22988710883057645,6.193181818181818,0.2586074813704488,7.5,0.22507128063399506,6.875,0.0,-0.22229230591553029,-0.02840909090909083,s01_wins_or_ties
holdout_sample_i,49,a1000_1500,B4,rise_mid,phase_early,tail_mid,unsaturated,high_20nA,sample_i_analysis,0.14506085160386056,10.10204081632653,0.0017720927263401949,0.45918367346938777,0.0029968719652264065,1.0714285714285714,0.0016239740422109403,0.05102040816326531,0.008359911037182104,1.7857142857142858,0.008192999354904229,1.989795918367347,-0.14328875887752038,-0.00014811868412925458,-0.40816326530612246,handles_win
holdout_sample_i,35,a1000_1500,B4,rise_mid,phase_late,tail_compact,unsaturated,high_20nA,sample_i_analysis,0.31826672865066014,5.428571428571429,0.31826672865066014,5.428571428571429,0.10870332320782797,4.428571428571429,0.10862190937480104,3.5714285714285716,0.1277772036524285,4.071428571428571,0.14391373335253635,4.642857142857143,0.0,-0.2096448192758591,-1.8571428571428572,s01_wins_or_ties
holdout_sample_i,28,a1000_1500,B4,rise_mid,phase_late,tail_mid,unsaturated,high_20nA,sample_i_analysis,0.1445012004602523,10.267857142857142,0.0011547047554036597,0.44642857142857145,0.0029536627738473084,1.4285714285714286,0.0010649565171159503,0.26785714285714285,0.009470756328469065,2.5,0.0075249968457925314,1.875,-0.14334649570484864,-8.97482382877094e-05,-0.1785714285714286,handles_win
holdout_sample_i,40,a1000_1500,B4,rise_mid,phase_mid,tail_compact,unsaturated,high_20nA,sample_i_analysis,0.5488357690200979,6.5,0.5488357690200979,6.5,0.23465868817582464,7.4375,0.2974370585080125,6.9375,0.3151162118471544,7.8125,0.2844338338414019,7.6875,0.0,-0.2513987105120854,0.4375,s01_wins_or_ties
holdout_sample_i,41,a1000_1500,B4,rise_mid,phase_mid,tail_mid,unsaturated,high_20nA,sample_i_analysis,0.1450436945517239,11.768292682926829,0.001297217120443568,0.12195121951219512,0.0031463992106494426,1.4634146341463414,0.0012818847913315394,0.0,0.009919273881603722,1.0365853658536586,0.007941244339345541,2.2560975609756095,-0.14374647743128033,-1.533232911202849e-05,-0.12195121951219512,handles_win
holdout_sample_i,125,a1000_1500,B4,rise_narrow,phase_early,tail_compact,unsaturated,high_20nA,sample_i_analysis,1.8500139076446012,11.79245283018868,2.1341256787677274,11.839622641509434,0.9899560298780314,14.10377358490566,1.213209445715568,14.10377358490566,1.4370868369203735,14.150943396226415,1.3016269069136048,14.150943396226415,0.28411177112312624,-0.9209162330521594,2.264150943396226,s01_wins_or_ties
holdout_sample_i,86,a1000_1500,B4,rise_narrow,phase_late,tail_compact,unsaturated,high_20nA,sample_i_analysis,0.5894274735462296,7.558139534883721,0.4032515751966817,3.0232558139534884,0.1598966311717536,2.4127906976744184,0.16005021537234015,2.296511627906977,0.6915606773191297,10.0,0.6658783827583458,6.8313953488372094,-0.1861758983495479,-0.24320135982434155,-0.7267441860465116,handles_win
holdout_sample_i,102,a1000_1500,B4,rise_narrow,phase_mid,tail_compact,unsaturated,high_20nA,sample_i_analysis,0.8742690924238534,1.642156862745098,0.4564650170876358,1.4215686274509804,0.14686064463035733,1.6176470588235294,0.12525792182575352,1.642156862745098,1.2010845335480433,2.7941176470588234,1.159087860584259,1.6176470588235294,-0.4178040753362176,-0.3312070952618823,0.22058823529411753,handles_win
holdout_sample_i,54,a1000_1500,B6,rise_mid,phase_early,tail_compact,unsaturated,high_20nA,sample_i_analysis,0.20376969446675447,5.555555555555555,0.16681133664674044,4.675925925925926,0.13163172739496345,4.953703703703703,0.1718684430216228,4.722222222222222,0.1845415964060876,5.5092592592592595,0.17184021219216844,5.555555555555555,-0.036958357820014026,0.005057106374882353,0.046296296296296724,handles_win
holdout_sample_i,20,a1000_1500,B6,rise_mid,phase_early,tail_mid,unsaturated,high_20nA,sample_i_analysis,0.02719664187919275,3.0,0.0016900801443718555,0.375,0.0027013187832883832,0.875,0.0014715324311549136,0.25,0.006429928357155957,2.0,0.007133498795458352,2.125,-0.025506561734820896,-0.0002185477132169418,-0.125,handles_win
holdout_sample_i,34,a1000_1500,B6,rise_mid,phase_late,tail_compact,unsaturated,high_20nA,sample_i_analysis,0.18184953625332642,6.397058823529412,0.1486230032059174,5.4411764705882355,0.12065627447758563,5.220588235294118,0.12349824853352726,4.485294117647059,0.17091547823546072,5.294117647058823,0.1616692942087244,5.8088235294117645,-0.033226533047409024,-0.025124754672390143,-0.9558823529411766,handles_win
holdout_sample_i,49,a1000_1500,B6,rise_mid,phase_mid,tail_compact,unsaturated,high_20nA,sample_i_analysis,0.24827602578663877,6.122448979591836,0.2080178809701742,5.255102040816326,0.16360952671583898,5.714285714285714,0.21445424123052498,5.357142857142857,0.20973134322629708,5.612244897959184,0.2097769927678918,6.224489795918367,-0.04025814481646456,0.006436360260350771,0.1020408163265305,handles_win
holdout_sample_i,32,a1000_1500,B6,rise_mid,phase_mid,tail_mid,unsaturated,high_20nA,sample_i_analysis,0.027079129941743232,3.046875,0.001114622516986713,0.15625,0.0023570222845021404,0.9375,0.0009884987472854418,0.0,0.011942786668192176,3.203125,0.006945211690275328,2.109375,-0.02596450742475652,-0.00012612376970127116,-0.15625,handles_win
holdout_sample_i,46,a1000_1500,B6,rise_narrow,phase_early,tail_compact,unsaturated,high_20nA,sample_i_analysis,1.3018190960089366,14.791666666666666,1.3018190960089366,14.791666666666666,0.9710351924101511,15.0,1.2523273527622223,15.0,1.1923408806324005,15.0,1.153589556614558,15.0,0.0,-0.04949174324671435,0.20833333333333393,s01_wins_or_ties
holdout_sample_i,45,a1000_1500,B6,rise_narrow,phase_late,tail_compact,unsaturated,high_20nA,sample_i_analysis,0.443732081072198,9.61111111111111,0.443732081072198,9.61111111111111,0.1543716449704435,2.9444444444444446,0.16221769791458632,2.9444444444444446,0.48960691645741455,7.0,0.4936231070094638,8.0,0.0,-0.2815143831576117,-6.666666666666666,s01_wins_or_ties
holdout_sample_i,32,a1000_1500,B6,rise_narrow,phase_mid,tail_compact,unsaturated,high_20nA,sample_i_analysis,0.9008553197607398,3.59375,0.9008553197607398,3.59375,0.19570344935636969,3.28125,0.20275120687147136,3.28125,0.9475247470661998,3.28125,1.021203189343214,3.28125,0.0,-0.6981041128892684,-0.3125,s01_wins_or_ties
holdout_sample_i,50,a1000_1500,B8,rise_mid,phase_early,tail_compact,unsaturated,high_20nA,sample_i_analysis,0.2775817324745508,7.45,0.2775817324745508,7.45,0.18183306671846772,6.7,0.2180103880826902,6.35,0.2182765599759206,6.8,0.21499984378573653,6.75,0.0,-0.059571344391860626,-1.1000000000000005,s01_wins_or_ties
holdout_sample_i,23,a1000_1500,B8,rise_mid,phase_early,tail_mid,unsaturated,high_20nA,sample_i_analysis,0.004432111911877406,0.8695652173913043,0.004432111911877406,0.8695652173913043,0.003196393279160253,0.9782608695652174,0.0018561766107839778,0.21739130434782608,0.011668028472863195,2.9347826086956523,0.008455619341014978,2.1739130434782608,0.0,-0.002575935301093428,-0.6521739130434783,s01_wins_or_ties
holdout_sample_i,22,a1000_1500,B8,rise_mid,phase_mid,tail_compact,unsaturated,high_20nA,sample_i_analysis,0.2800537528979964,7.840909090909091,0.2800537528979964,7.840909090909091,0.18642188093872106,7.386363636363637,0.2199785711486082,6.931818181818182,0.22644468042366075,6.931818181818182,0.21567735924204667,7.386363636363637,0.0,-0.060075181749388196,-0.9090909090909092,s01_wins_or_ties
holdout_sample_i,28,a1000_1500,B8,rise_mid,phase_mid,tail_mid,unsaturated,high_20nA,sample_i_analysis,0.00476499648230216,0.44642857142857145,0.00476499648230216,0.44642857142857145,0.003240674190243155,1.9642857142857142,0.001111075832756708,0.0,0.007898552523159675,1.875,0.007111687075394039,2.232142857142857,0.0,-0.003653920649545452,-0.44642857142857145,s01_wins_or_ties
holdout_sample_i,24,a1000_1500,B8,rise_narrow,phase_early,tail_compact,unsaturated,high_20nA,sample_i_analysis,1.4482902526855468,15.0,1.4482902526855468,15.0,1.030934953689575,15.0,1.256713628768921,15.0,1.2635838985443115,15.0,1.1530808687210083,15.0,0.0,-0.1915766239166259,0.0,s01_wins_or_ties
holdout_sample_i,168,a1500_2200,B2,rise_mid,phase_early,tail_compact,unsaturated,high_20nA,sample_i_analysis,0.05881099050517555,3.1547619047619047,0.028608123275264324,1.3988095238095237,0.019005636068408608,1.8154761904761905,0.026115468410036962,0.9523809523809523,0.042451134225873335,3.1547619047619047,0.03502199097861315,2.9761904761904763,-0.030202867229911223,-0.0024926548652273624,-0.4464285714285714,handles_win
holdout_sample_i,21,a1500_2200,B2,rise_mid,phase_early,tail_compact,unsaturated,low_2nA,sample_i_analysis,0.04164816368437337,2.857142857142857,0.015195509521064568,0.8333333333333334,0.0076043347785915445,0.9523809523809523,0.007577077916281578,0.23809523809523808,0.02900061013001382,2.5,0.02230902472980508,2.5,-0.026452654163308803,-0.0076184316047829895,-0.5952380952380953,handles_win
holdout_sample_i,168,a1500_2200,B2,rise_mid,phase_early,tail_mid,unsaturated,high_20nA,sample_i_analysis,0.030954634549311882,2.544642857142857,0.001380246690716901,0.1488095238095238,0.0025983355754900968,0.7291666666666666,0.0017158271082062585,0.0744047619047619,0.008976405237753112,1.4136904761904763,0.00674705590189058,1.9494047619047619,-0.02957438785859498,0.0003355804174893576,-0.0744047619047619,handles_win
holdout_sample_i,28,a1500_2200,B2,rise_mid,phase_early,tail_mid,unsaturated,low_2nA,sample_i_analysis,0.03034507043304897,2.5,0.001161065869415192,0.08928571428571429,0.0021320331515776937,0.8035714285714286,0.0013687147010843,0.0,0.008124365661611534,1.5178571428571428,0.006285286742048624,2.0535714285714284,-0.029184004563633778,0.0002076488316691081,-0.08928571428571429,handles_win
holdout_sample_i,120,a1500_2200,B2,rise_mid,phase_late,tail_compact,unsaturated,high_20nA,sample_i_analysis,0.04447131280418678,3.2916666666666665,0.02207019437367423,1.6875,0.009208091260567102,1.625,0.006222829660404334,0.2916666666666667,0.030671386595416964,2.3958333333333335,0.03138191858440305,1.75,-0.02240111843051255,-0.015847364713269894,-1.3958333333333333,handles_win
holdout_sample_i,168,a1500_2200,B2,rise_mid,phase_late,tail_mid,unsaturated,high_20nA,sample_i_analysis,0.03142916685145046,2.5595238095238093,0.0008834422778283409,0.19345238095238096,0.003063058234623722,1.9494047619047619,0.0007306294362587366,0.02976190476190476,0.004426401762809625,2.0535714285714284,0.006030067807834345,1.7857142857142858,-0.03054572457362212,-0.00015281284156960426,-0.1636904761904762,handles_win
holdout_sample_i,20,a1500_2200,B2,rise_mid,phase_late,tail_mid,unsaturated,low_2nA,sample_i_analysis,0.032588180795531066,2.75,0.0008466085151988356,0.25,0.002914520928307491,1.875,0.0006213300416300839,0.0,0.004838507995009422,2.125,0.006032491271274493,1.75,-0.03174157228033223,-0.00022527847356875168,-0.25,handles_win
holdout_sample_i,130,a1500_2200,B2,rise_mid,phase_mid,tail_compact,unsaturated,high_20nA,sample_i_analysis,0.09203252023049965,4.038461538461538,0.05807585054218448,2.3461538461538463,0.03820754909682127,3.5,0.052989066477884136,2.0576923076923075,0.06805540501054189,3.9615384615384617,0.06467540779363402,3.923076923076923,-0.03395666968831517,-0.005086784064300347,-0.28846153846153877,handles_win
holdout_sample_i,168,a1500_2200,B2,rise_mid,phase_mid,tail_mid,unsaturated,high_20nA,sample_i_analysis,0.030912433806232882,2.6339285714285716,0.0009040035910544183,0.1488095238095238,0.0028714436567425427,1.8154761904761905,0.0008357237199375521,0.01488095238095238,0.013786267127503008,2.7232142857142856,0.0063509714726969965,2.1577380952380953,-0.030008430215178464,-6.827987111686622e-05,-0.13392857142857142,handles_win
holdout_sample_i,24,a1500_2200,B2,rise_mid,phase_mid,tail_mid,unsaturated,low_2nA,sample_i_analysis,0.03115945641602712,2.5,0.0007878619238956423,0.10416666666666667,0.002869295506217681,1.7708333333333333,0.0007095936718328364,0.0,0.014881050727007532,2.7083333333333335,0.0064242927483861255,1.9791666666666667,-0.03037159449213148,-7.82682520628059e-05,-0.10416666666666667,handles_win
holdout_sample_i,166,a1500_2200,B2,rise_narrow,phase_early,tail_compact,unsaturated,high_20nA,sample_i_analysis,2.9540833248862426,6.8478260869565215,2.124465821778683,4.021739130434782,0.37860889764596334,4.3478260869565215,0.4111561530322878,5.0,3.0387270583902173,6.521739130434782,3.008669308834064,6.521739130434782,-0.8296175031075594,-1.7133096687463953,0.9782608695652177,handles_win
holdout_sample_i,151,a1500_2200,B2,rise_narrow,phase_late,tail_compact,unsaturated,high_20nA,sample_i_analysis,0.18508126944169997,5.546357615894039,0.10360263647760003,2.5496688741721854,0.05518692895878188,0.38079470198675497,0.03098261495322982,0.4139072847682119,0.25045037816964705,6.009933774834437,0.21633515717937465,1.5728476821192052,-0.08147863296409995,-0.0726200215243702,-2.135761589403973,handles_win
holdout_sample_i,163,a1500_2200,B2,rise_narrow,phase_mid,tail_compact,unsaturated,high_20nA,sample_i_analysis,1.4281123139133431,1.1042944785276074,0.7693300135717719,0.6441717791411042,0.15453845990013382,0.8588957055214724,0.1230866794719756,0.9355828220858896,1.580142812188883,1.0736196319018405,1.5208624646980837,1.1196319018404908,-0.6587823003415713,-0.6462433340997963,0.29141104294478537,handles_win
holdout_sample_i,110,a1500_2200,B2,rise_wide,phase_early,tail_compact,unsaturated,high_20nA,sample_i_analysis,1.022760618295375,9.045454545454545,0.9371855085497354,9.5,0.4229645235482734,6.7272727272727275,0.40779167894389556,2.7954545454545454,1.0735090418500806,8.863636363636363,1.0095980845274133,7.704545454545454,-0.08557510974563964,-0.5293938296058398,-6.704545454545455,handles_win
holdout_sample_i,116,a1500_2200,B2,rise_wide,phase_early,tail_mid,unsaturated,high_20nA,sample_i_analysis,0.03184552685042152,2.8663793103448274,0.0013937299496354046,0.21551724137931033,0.00289331218824776,1.7025862068965518,0.0016983989778949558,0.36637931034482757,0.009261498583683482,2.0474137931034484,0.008665762692872508,2.521551724137931,-0.030451796900786112,0.0003046690282595512,0.15086206896551724,handles_win
holdout_sample_i,48,a1500_2200,B2,rise_wide,phase_late,tail_compact,unsaturated,high_20nA,sample_i_analysis,0.231886399800081,3.28125,0.1930791011453582,2.34375,0.10097745644069704,2.9166666666666665,0.09958202644561837,2.8125,0.2894560329968972,3.2291666666666665,0.25499537432037994,2.65625,-0.038807298654722794,-0.09349707469973983,0.46875,handles_win
holdout_sample_i,148,a1500_2200,B2,rise_wide,phase_late,tail_mid,unsaturated,high_20nA,sample_i_analysis,0.031902860017976056,3.260135135135135,0.0008425394117131471,0.40540540540540543,0.0029767099013722344,1.7060810810810811,0.0008106887948440923,0.15202702702702703,0.006299565321064756,2.14527027027027,0.00697951644547254,2.5337837837837838,-0.03106032060626291,-3.1850616869054794e-05,-0.2533783783783784,handles_win
holdout_sample_i,38,a1500_2200,B2,rise_wide,phase_mid,tail_compact,unsaturated,high_20nA,sample_i_analysis,0.29239912991218425,3.289473684210526,0.2529981700174011,3.1578947368421053,0.0801657684614338,3.4210526315789473,0.09014817506010236,3.289473684210526,0.3160044488039687,3.4210526315789473,0.295652682542585,3.1578947368421053,-0.03940095989478315,-0.16284999495729874,0.1315789473684208,handles_win
holdout_sample_i,161,a1500_2200,B2,rise_wide,phase_mid,tail_mid,unsaturated,high_20nA,sample_i_analysis,0.03157274560757174,3.152173913043478,0.0010750822652404784,0.2329192546583851,0.003162226019305363,2.313664596273292,0.0010798147150849911,0.062111801242236024,0.008205707913275748,0.9937888198757764,0.007444591063170383,2.624223602484472,-0.030497663342331265,4.732449844512682e-06,-0.17080745341614906,handles_win
holdout_sample_i,136,a1500_2200,B4,rise_mid,phase_early,tail_compact,unsaturated,high_20nA,sample_i_analysis,0.22628940715319668,6.819852941176471,0.18659813676584053,5.165441176470588,0.14483127869695853,5.1838235294117645,0.20482133897388766,5.680147058823529,0.21581881908069087,6.158088235294118,0.19798719765753875,6.047794117647059,-0.03969127038735615,0.01822320220804713,0.5147058823529411,handles_win
holdout_sample_i,83,a1500_2200,B4,rise_mid,phase_early,tail_mid,unsaturated,high_20nA,sample_i_analysis,0.008743623459961167,2.5301204819277108,0.0013698100734328958,0.21084337349397592,0.0024196907799541793,0.6927710843373494,0.0017847917741808897,0.0,0.0088410278134965,2.0481927710843375,0.00723856260482311,1.927710843373494,-0.007373813386528271,0.00041498170074799395,-0.21084337349397592,handles_win
holdout_sample_i,41,a1500_2200,B4,rise_mid,phase_late,tail_compact,unsaturated,high_20nA,sample_i_analysis,0.14566636321039483,6.341463414634147,0.11245371791122222,3.658536585365854,0.09061681120239809,3.9634146341463414,0.10582342056097836,3.475609756097561,0.11808744876074113,4.024390243902439,0.1306299515351773,4.451219512195122,-0.033212645299172616,-0.006630297350243855,-0.18292682926829285,handles_win
holdout_sample_i,39,a1500_2200,B4,rise_mid,phase_late,tail_mid,unsaturated,high_20nA,sample_i_analysis,0.010194545434725661,2.5641025641025643,0.0008829357780243968,0.19230769230769232,0.00261514222406482,1.6025641025641026,0.0012157487868612181,0.0641025641025641,0.007239708906744759,2.3076923076923075,0.006657335128897916,1.858974358974359,-0.009311609656701265,0.0003328130088368213,-0.12820512820512822,handles_win
holdout_sample_i,91,a1500_2200,B4,rise_mid,phase_mid,tail_compact,unsaturated,high_20nA,sample_i_analysis,0.41746739367393676,9.56043956043956,0.3575475890898988,8.37912087912088,0.27127367659728147,8.791208791208792,0.3881250766798307,9.12087912087912,0.29375976196034886,7.93956043956044,0.359850094549415,9.148351648351648,-0.05991980458403795,0.030577487589931895,0.7417582417582409,handles_win
holdout_sample_i,51,a1500_2200,B4,rise_mid,phase_mid,tail_mid,unsaturated,high_20nA,sample_i_analysis,0.00924693265904856,2.5,0.0010536338343361392,0.049019607843137254,0.002529905865589573,1.4705882352941178,0.0012397177608975986,0.0,0.008551942041605573,2.696078431372549,0.006974209605603583,2.4019607843137254,-0.008193298824712422,0.00018608392656145937,-0.049019607843137254,handles_win
holdout_sample_i,54,a1500_2200,B4,rise_narrow,phase_early,tail_compact,unsaturated,high_20nA,sample_i_analysis,1.2732392084059914,14.728260869565217,1.304212933001311,14.456521739130435,0.9144021352691113,14.51086956521739,1.183066777544084,14.51086956521739,1.1860710904150396,14.673913043478262,1.1255443698474379,14.673913043478262,0.030973724595319663,-0.12114615545722707,0.05434782608695521,s01_wins_or_ties
holdout_sample_i,123,a1500_2200,B4,rise_narrow,phase_late,tail_compact,unsaturated,high_20nA,sample_i_analysis,0.24676577316793968,5.975609756097561,0.16820274609977728,2.5,0.13342094996535195,2.1747967479674797,0.14042720508078355,2.3577235772357725,0.23552067786818598,3.5365853658536586,0.23473533904407082,2.4796747967479673,-0.0785630270681624,-0.027775541018993738,-0.14227642276422747,handles_win
holdout_sample_i,58,a1500_2200,B4,rise_narrow,phase_mid,tail_compact,unsaturated,high_20nA,sample_i_analysis,0.4494181708509647,2.8448275862068964,0.2722190211360899,1.4655172413793103,0.1372365202465255,1.5086206896551724,0.11566509549701845,1.7672413793103448,0.30811219667936857,1.8103448275862069,0.4401930487104531,2.1120689655172415,-0.17719914971487477,-0.15655392563907147,0.3017241379310345,handles_win
holdout_sample_i,26,a1500_2200,B4,rise_wide,phase_late,tail_compact,unsaturated,high_20nA,sample_i_analysis,0.13737407483508352,6.346153846153846,0.13737407483508352,6.346153846153846,0.09957526248154908,7.115384615384615,0.12418034331674432,7.6923076923076925,0.1424827007354563,5.769230769230769,0.12827982516960248,5.1923076923076925,0.0,-0.013193731518339191,1.3461538461538467,s01_wins_or_ties
