method,residual_column,nominal_coverage,stratifier,stratum,n_runs,n_pair_rows,coverage,coverage_ci_low,coverage_ci_high,coverage_error,abs_coverage_error,mean_interval_width_ns,interval_width_ci_low_ns,interval_width_ci_high_ns
ridge,resid_ridge,0.95,pair,B4-B8,21,4542,0.9502421840598855,0.9260187921998739,0.9604367488183898,0.0002421840598855196,0.0002421840598855196,32.74962874221358,32.46914935781888,32.89905125584884
ridge,resid_ridge,0.95,pair,B6-B8,21,4790,0.9515657620041754,0.9277857099038872,0.9631405680774813,0.0015657620041754639,0.0015657620041754639,35.560066779067846,35.10758703499618,35.893860745063385
ridge,resid_ridge,0.95,topology,B2_containing,21,43956,0.9508827008827009,0.9305423055543147,0.9599289416286902,0.0008827008827009264,0.0008827008827009264,43.192873309118006,42.587271330358796,43.505779817306475
ridge,resid_ridge,0.95,topology,downstream_only,21,21528,0.9509011519881085,0.9347930703758859,0.9616939416214308,0.0009011519881085839,0.0009011519881085839,32.26749952739614,31.943811588429853,32.459119746989984
ridge,resid_ridge,0.95,run_family,sample_i_analysis,14,12445,0.9495379670550422,0.945749271916502,0.9536938896256987,-0.0004620329449577243,0.0004620329449577243,55.831602771952156,55.59190983536945,56.10191124314474
ridge,resid_ridge,0.95,run_family,sample_ii_analysis,7,53039,0.9505835328720376,0.9380732291162237,0.9572769818254903,0.0005835328720376065,0.0005835328720376065,34.51497001167282,34.1380783816692,34.74412471567886
gradient_boosted_trees,resid_gradient_boosted_trees,0.68,pair,B2-B4,21,26387,0.6919695304506007,0.5845048381654683,0.7484064518117249,0.011969530450600674,0.011969530450600674,4.525407415032088,4.197451732184626,4.697887631021085
gradient_boosted_trees,resid_gradient_boosted_trees,0.68,pair,B2-B6,21,12626,0.6892919372722953,0.5496815414235752,0.7430152156474429,0.00929193727229527,0.00929193727229527,7.87814315388953,7.050940362284488,8.338982055272792
gradient_boosted_trees,resid_gradient_boosted_trees,0.68,pair,B2-B8,21,4943,0.6922921302852518,0.5528137303508414,0.7526796007922223,0.012292130285251779,0.012292130285251779,9.438373923272437,8.648258312402437,9.806028727039836
gradient_boosted_trees,resid_gradient_boosted_trees,0.68,pair,B4-B6,21,12196,0.6721876024926206,0.6542993737338788,0.6915129629772138,-0.007812397507379498,0.007812397507379498,3.813314046330287,3.7819637544407003,3.8388628641384996
gradient_boosted_trees,resid_gradient_boosted_trees,0.68,pair,B4-B8,21,4542,0.6741523557904007,0.6618385618204567,0.6886688503130175,-0.005847644209599379,0.005847644209599379,4.698800876848827,4.692029839255058,4.708827731754979
gradient_boosted_trees,resid_gradient_boosted_trees,0.68,pair,B6-B8,21,4790,0.6776617954070981,0.6671432105182057,0.6870624382111067,-0.0023382045929019046,0.0023382045929019046,3.1234224884870407,3.1086539045796076,3.136392306344005
gradient_boosted_trees,resid_gradient_boosted_trees,0.68,topology,B2_containing,21,43956,0.6923741923741924,0.5619774099281553,0.7376094167772531,0.01237419237419235,0.01237419237419235,8.229230413344055,7.918849915757675,8.384177210530272
gradient_boosted_trees,resid_gradient_boosted_trees,0.68,topology,downstream_only,21,21528,0.6753530286138982,0.6665808856173363,0.6907906872291967,-0.004646971386101817,0.004646971386101817,6.406077113704881,6.379658322068042,6.4423582178612016
gradient_boosted_trees,resid_gradient_boosted_trees,0.68,run_family,sample_i_analysis,14,12445,0.6790678987545199,0.6249070994430348,0.7281780075250557,-0.0009321012454801547,0.0009321012454801547,17.905921894721416,17.104384933563356,18.606961090958393
gradient_boosted_trees,resid_gradient_boosted_trees,0.68,run_family,sample_ii_analysis,7,53039,0.6815362280585984,0.620515329419439,0.7259443163681504,0.0015362280585983212,0.0015362280585983212,7.236450089566437,7.109351644444268,7.362692554906804
gradient_boosted_trees,resid_gradient_boosted_trees,0.95,pair,B2-B4,21,26387,0.9494448023648009,0.9125671386771168,0.9649995722097634,-0.0005551976351990673,0.0005551976351990673,74.02454904633159,72.4546122457083,74.76018274286506
gradient_boosted_trees,resid_gradient_boosted_trees,0.95,pair,B2-B6,21,12626,0.9503405670837953,0.9162270128434479,0.9638415769734716,0.00034056708379537337,0.00034056708379537337,65.19148748244568,63.735172530084206,65.87683425660877
gradient_boosted_trees,resid_gradient_boosted_trees,0.95,pair,B2-B8,21,4943,0.9506372648189358,0.9114167268760536,0.9627807389245707,0.0006372648189358898,0.0006372648189358898,68.61279734835198,67.03316395425111,69.20418479697182
gradient_boosted_trees,resid_gradient_boosted_trees,0.95,pair,B4-B6,21,12196,0.9489176779271893,0.9372740880738786,0.9646041857839224,-0.0010823220728106708,0.0010823220728106708,12.577440940552746,12.42281797239531,12.729912855768186
gradient_boosted_trees,resid_gradient_boosted_trees,0.95,pair,B4-B8,21,4542,0.9480405107881991,0.9297647472452185,0.9684873507910947,-0.001959489211800891,0.001959489211800891,13.012158950707292,12.734095778787962,13.265609923796864
gradient_boosted_trees,resid_gradient_boosted_trees,0.95,pair,B6-B8,21,4790,0.9482254697286012,0.9353602386588167,0.964699977857506,-0.0017745302713987332,0.0017745302713987332,7.038438560374029,6.942204022315729,7.122047854036838
gradient_boosted_trees,resid_gradient_boosted_trees,0.95,topology,B2_containing,21,43956,0.9499271999271999,0.904975145840615,0.9638838530671756,-7.280007280008327e-05,7.280007280008327e-05,72.20414281490315,70.74211849775452,72.85611041341262
gradient_boosted_trees,resid_gradient_boosted_trees,0.95,topology,downstream_only,21,21528,0.9485785953177257,0.9389277932375685,0.9620285998045226,-0.001421404682274252,0.001421404682274252,12.904304447762316,12.765437267246114,13.098117245238353
gradient_boosted_trees,resid_gradient_boosted_trees,0.95,run_family,sample_i_analysis,14,12445,0.9500200883889112,0.9430505768719174,0.9581017519838363,2.008838891121023e-05,2.008838891121023e-05,94.20566864574351,93.77045577228492,94.69650712511961
gradient_boosted_trees,resid_gradient_boosted_trees,0.95,run_family,sample_ii_analysis,7,53039,0.9468504308150606,0.9219178082191781,0.9691211401425178,-0.0031495691849393603,0.0031495691849393603,32.96942955550107,28.87613490098064,36.76356431072572
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,pair,B2-B4,21,26387,0.6889756319399705,0.5538018862097718,0.7384458926369925,0.008975631939970419,0.008975631939970419,5.801824155644645,5.424516157424419,5.991897442481594
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,pair,B2-B6,21,12626,0.6911927768097577,0.5525236211687312,0.745746652650237,0.01119277680975761,0.01119277680975761,5.096580051839422,4.7368281560727645,5.283253183147915
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,pair,B2-B8,21,4943,0.6888529233259154,0.593426032725135,0.7586729198173608,0.008852923325915363,0.008852923325915363,5.875309637881753,5.543283472192746,6.129939407169167
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,pair,B4-B6,21,12196,0.6859626106920301,0.6338125836859854,0.7113607023525736,0.005962610692030079,0.005962610692030079,3.279015813494712,3.240234397800542,3.315051720378045
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,pair,B4-B8,21,4542,0.6796565389696169,0.6324206369070986,0.7020312053271953,-0.0003434610303831853,0.0003434610303831853,3.635168264404598,3.603465287916834,3.667037504547853
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,pair,B6-B8,21,4790,0.6899791231732777,0.5982441453354179,0.7193168296304868,0.009979123173277649,0.009979123173277649,3.107180577851976,3.0463743207972658,3.1498684353603847
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,topology,B2_containing,21,43956,0.6901446901446902,0.5512585151076548,0.7401752960424377,0.010144690144690105,0.010144690144690105,5.615924100741135,5.241027350731661,5.7981315493757375
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,topology,downstream_only,21,21528,0.6858509847640283,0.6402296443820645,0.7078248921250095,0.005850984764028233,0.005850984764028233,3.3358914787966936,3.2799473323826027,3.366191028511326
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,run_family,sample_i_analysis,14,12445,0.6781840096424266,0.6421483269438233,0.7114612091709893,-0.0018159903575734049,0.0018159903575734049,11.16959235470014,10.97433749636319,11.34540282154169
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.68,run_family,sample_ii_analysis,7,53039,0.6843454816267275,0.6414732319349624,0.7112332112332113,0.004345481626727432,0.004345481626727432,3.5865728602634404,3.5210008812828515,3.6484743667839945
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.95,pair,B2-B4,21,26387,0.9494069049152992,0.9189975262627277,0.9652433303629868,-0.0005930950847007344,0.0005930950847007344,43.33713950287135,41.2465276345486,44.702410999613846
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.95,pair,B2-B6,21,12626,0.9490733407254871,0.916198836562135,0.9620023303363551,-0.0009266592745128532,0.0009266592745128532,41.580561522325205,40.09211902346256,42.971416669758334
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.95,pair,B2-B8,21,4943,0.95185110256929,0.9146443993950132,0.9661667421736722,0.0018511025692899974,0.0018511025692899974,47.3211067856269,45.427210657893525,48.31593669917013
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.95,pair,B4-B6,21,12196,0.9508035421449655,0.9251537598721246,0.9631698624034795,0.0008035421449655855,0.0008035421449655855,10.643065608769433,10.43534172635207,10.740660293967757
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.95,pair,B4-B8,21,4542,0.9506825187142228,0.9246505120895365,0.9633827455502334,0.0006825187142228684,0.0006825187142228684,11.90150637152412,11.654421585547741,12.002954577707596
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.95,pair,B6-B8,21,4790,0.9515657620041754,0.903653270262217,0.9681317291856854,0.0015657620041754639,0.0015657620041754639,13.00092806334581,12.604158363422446,13.156075076931625
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.95,topology,B2_containing,21,43956,0.9496996996996997,0.9203320027886698,0.9646694014989723,-0.0003003003003002602,0.0003003003003002602,43.4608414080203,41.368233022473746,44.781374198414156
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.95,topology,downstream_only,21,21528,0.9509011519881085,0.9214561680563971,0.9628233864196453,0.0009011519881085839,0.0009011519881085839,11.582623477120551,11.368931897175266,11.667838947591735
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.95,run_family,sample_i_analysis,14,12445,0.9504218561671354,0.9432332163228556,0.9585762141039699,0.00042185616713541485,0.00042185616713541485,52.53941935259784,52.03310805306381,53.151718700153644
extra_trees_s05e_dynamic,resid_extra_trees_s05e_dynamic,0.95,run_family,sample_ii_analysis,7,53039,0.9488678142498916,0.926842791911285,0.9675047175047176,-0.0011321857501083166,0.0011321857501083166,26.86606804574477,24.648553147524115,28.690916957948485
mlp,resid_mlp,0.68,pair,B2-B4,21,26387,0.6744609087808391,0.5565127285587494,0.7224758156663644,-0.005539091219160963,0.005539091219160963,6.565693965089611,6.368586973792197,6.707409203597381
mlp,resid_mlp,0.68,pair,B2-B6,21,12626,0.6695707270711231,0.5730825892857143,0.7102069226072784,-0.010429272928876965,0.010429272928876965,6.654134099928003,6.3888044693878365,6.78311227689917
mlp,resid_mlp,0.68,pair,B2-B8,21,4943,0.67367995144649,0.5557192596965324,0.7219965267352758,-0.006320048553510094,0.006320048553510094,7.335518082830886,6.911142787624732,7.5848116529117435
mlp,resid_mlp,0.68,pair,B4-B6,21,12196,0.6331584125942932,0.4972806819502972,0.7939727691924228,-0.046841587405706875,0.046841587405706875,4.87156451788124,4.632982277145251,5.128199331511075
mlp,resid_mlp,0.68,pair,B4-B8,21,4542,0.6349625715543813,0.5028407310075463,0.7675507642143389,-0.045037428445618755,0.045037428445618755,4.740600019054179,4.5244007006672335,4.947322227189184
mlp,resid_mlp,0.68,pair,B6-B8,21,4790,0.6329853862212944,0.5156702364691312,0.747815057569969,-0.04701461377870564,0.04701461377870564,3.766879108323268,3.6119336228773276,3.932940226870269
mlp,resid_mlp,0.68,topology,B2_containing,21,43956,0.678997178997179,0.5768137589267294,0.7234220354641175,-0.0010028210028210083,0.0010028210028210083,9.311237495429777,9.069167565379905,9.451798897698469
mlp,resid_mlp,0.68,topology,downstream_only,21,21528,0.643859160163508,0.5637695610960811,0.7452973694019521,-0.03614083983649208,0.03614083983649208,5.969205621686726,5.815150491002095,6.147892855937602
mlp,resid_mlp,0.68,run_family,sample_i_analysis,14,12445,0.6802732020891924,0.6282375749848378,0.7339111757474854,0.0002732020891923481,0.0002732020891923481,20.152161757435547,19.38367855379809,20.872356166253777
mlp,resid_mlp,0.68,run_family,sample_ii_analysis,7,53039,0.6578555402628254,0.598152507054548,0.7062773320477945,-0.022144459737174604,0.022144459737174604,7.7877322541815905,7.637835055384847,7.910698060039083
mlp,resid_mlp,0.95,pair,B2-B4,21,26387,0.9487626482737712,0.9072842676849782,0.96781688805276,-0.0012373517262287415,0.0012373517262287415,136.92089583570157,132.07324064523982,139.523203613485
mlp,resid_mlp,0.95,pair,B2-B6,21,12626,0.9492317440202757,0.8994866555158062,0.9685650798573535,-0.0007682559797242972,0.0007682559797242972,119.12682955508512,113.7639174167236,121.33634223934838
mlp,resid_mlp,0.95,pair,B2-B8,21,4943,0.9498280396520332,0.9004558324975498,0.9686943620851703,-0.00017196034796673754,0.00017196034796673754,131.94979890496637,126.4962584924566,134.06636634429367
mlp,resid_mlp,0.95,pair,B4-B6,21,12196,0.9194817973105937,0.8739174895425169,0.9672704901759771,-0.030518202689406304,0.030518202689406304,9.72868708207101,9.474297948213412,10.027823532040783
mlp,resid_mlp,0.95,pair,B4-B8,21,4542,0.9269044473800088,0.892469035877519,0.9657534876862655,-0.02309555261999119,0.02309555261999119,10.18473847647295,9.851394090438841,10.547969931396041
mlp,resid_mlp,0.95,pair,B6-B8,21,4790,0.9444676409185804,0.9249986786469345,0.9652940875855683,-0.00553235908141958,0.00553235908141958,9.198723183514767,8.981833541055842,9.442620186112679
mlp,resid_mlp,0.95,topology,B2_containing,21,43956,0.948971698971699,0.9121697726689194,0.9657502887740732,-0.001028301028300982,0.001028301028300982,131.43900276394675,126.85442326321099,133.73225739132195
mlp,resid_mlp,0.95,topology,downstream_only,21,21528,0.9340393905611297,0.9057245410692819,0.9611359212443592,-0.015960609438870232,0.015960609438870232,11.436118420237714,11.278493512526545,11.603304170251239
mlp,resid_mlp,0.95,run_family,sample_i_analysis,14,12445,0.9505022097227802,0.9419932922894935,0.9578476035247068,0.0005022097227802558,0.0005022097227802558,187.7288425618683,187.07929385433252,188.32880124342788
mlp,resid_mlp,0.95,run_family,sample_ii_analysis,7,53039,0.9465299119515828,0.9205805609915199,0.9696414342629482,-0.003470088048417197,0.003470088048417197,36.91686218766194,31.425275099422443,42.361450926000046
cnn_1d,resid_cnn_1d,0.68,pair,B2-B4,21,26387,0.6359571000871641,0.49875633488768883,0.7279899630266184,-0.04404289991283594,0.04404289991283594,10.309639877798789,9.802968096323333,10.760422011350613
cnn_1d,resid_cnn_1d,0.68,pair,B2-B6,21,12626,0.6314747346744812,0.4712075545878001,0.7594085557161397,-0.04852526532551882,0.04852526532551882,10.440681698651762,9.765467099662551,11.046395632435011
cnn_1d,resid_cnn_1d,0.68,pair,B2-B8,21,4943,0.6427270888124621,0.43256474126230104,0.7335138252518015,-0.03727291118753795,0.03727291118753795,11.169751990638463,10.058238183788061,11.769501308475705
cnn_1d,resid_cnn_1d,0.68,pair,B4-B6,21,12196,0.601508691374221,0.44230748422984006,0.7600477495573396,-0.07849130862577902,0.07849130862577902,7.414051319826327,6.9819583537640675,7.758858630478791
cnn_1d,resid_cnn_1d,0.68,pair,B4-B8,21,4542,0.5766182298546896,0.4713502873590535,0.724224557200336,-0.10338177014531047,0.10338177014531047,7.738841718601678,7.402334650814944,8.084805943390155
