method,current_stratum,saturation_bin,amp_bin_label,peak_phase_bin,q_proxy_bin,n,n_runs,q_delta,tail_delta,live10_delta_ns,live20_delta_ns,timing_delta_ns,secondary_error_delta,action_label,reason
sentinel_shuffled_current_ridge,sample_ii,boundary,a6800_10000,very_late,q_low,22,6,-0.02021598398628617,-0.019152719118067103,-8.181818181818182,-8.181818181818182,1.6983183680939662,0.008041927510167034,diagnostic_only,low_support
sentinel_shuffled_current_ridge,sample_ii,boundary,a6800_10000,very_late,q_mid,2,2,-0.0033189515014747477,-0.005507184399498828,-10.0,-10.0,1.3338320246088742,0.007828730141665685,diagnostic_only,low_support
sentinel_shuffled_current_ridge,sample_ii,saturated_proxy,a10000_15000,early,q_high,1,1,0.025365173816680908,0.09063279628753662,10.0,10.0,0.8847086208865385,0.10029950874635638,diagnostic_only,low_support
sentinel_shuffled_current_ridge,sample_ii,saturated_proxy,a10000_15000,nominal,q_high,5,3,0.002378041516332066,-0.02168122040051403,-6.0,-10.0,-0.20288665480222878,0.024685053794649896,diagnostic_only,low_support
sentinel_shuffled_current_ridge,sample_ii,saturated_proxy,a6800_10000,early,q_low,1,1,,,,,,,diagnostic_only,low_support
sentinel_shuffled_current_ridge,sample_ii,saturated_proxy,a6800_10000,late,q_high,41,7,-0.028966898893352223,-0.04232681166814615,-9.024390243902438,-9.024390243902438,-0.3962133425901873,0.010158003518204044,diagnostic_only,low_support
sentinel_shuffled_current_ridge,sample_ii,saturated_proxy,a6800_10000,late,q_low,7,3,-0.005875480776073552,-0.008561104576373515,-10.0,-10.0,0.773359926428437,0.002941757321047864,diagnostic_only,low_support
sentinel_shuffled_current_ridge,sample_ii,saturated_proxy,a6800_10000,late,q_mid,108,7,-0.00575338472046104,-0.008320692432513849,-10.0,-10.0,1.256404400169727,0.003194981507063674,diagnostic_only,reconstruction_gain_control_failure
sentinel_shuffled_current_ridge,sample_ii,saturated_proxy,a6800_10000,nominal,q_high,13,6,-0.016702106605996102,-0.02439532602385891,0.7692307692307693,0.7692307692307693,-0.19235665385102652,0.02009227081271152,diagnostic_only,low_support
sentinel_shuffled_current_ridge,sample_ii,saturated_proxy,a6800_10000,nominal,q_mid,3,2,-0.002593594986726256,-0.0038524163671984114,-3.3333333333333335,-3.3333333333333335,0.6270894736872249,-0.004743253813985483,diagnostic_only,low_support
sentinel_shuffled_current_ridge,sample_ii,saturated_proxy,a6800_10000,very_late,q_high,15,7,-0.03840611615017349,-0.05704492923787949,-10.0,-10.0,0.6416028294309579,0.0026059811399020954,diagnostic_only,low_support
sentinel_shuffled_current_ridge,sample_ii,saturated_proxy,a6800_10000,very_late,q_low,2,2,-0.07572888192676364,-0.4032466411590576,-10.0,-10.0,5.888955267183997,0.04308285108500505,diagnostic_only,low_support
sentinel_shuffled_current_ridge,sample_ii,saturated_proxy,a6800_10000,very_late,q_mid,5,3,-0.0006414711972077686,-0.0010881278731606242,-10.0,-10.0,1.820372990065822,0.01353913115582997,diagnostic_only,low_support
sentinel_shuffled_current_ridge,sample_ii,unsaturated,a1000_1500,early,q_high,151,7,-0.4723675627549226,-0.5058045956973694,-28.874172185430464,-24.23841059602649,0.6672096245448155,-0.03705034511831103,diagnostic_only,reconstruction_gain_control_failure
sentinel_shuffled_current_ridge,sample_ii,unsaturated,a1000_1500,late,q_high,97,7,-0.16131085343425483,-0.2260948683934041,-5.463917525773196,5.77319587628866,0.5488516399639648,-0.02925876669413156,diagnostic_only,reconstruction_gain_control_failure
sentinel_shuffled_current_ridge,sample_ii,unsaturated,a1000_1500,late,q_mid,3,2,-0.20946575390795866,-0.3051582525173823,-3.3333333333333335,13.333333333333334,0.4444413636448659,-0.013275979034604498,diagnostic_only,low_support
sentinel_shuffled_current_ridge,sample_ii,unsaturated,a1000_1500,very_late,q_high,199,7,-0.20874479681127725,-0.3142867253535375,8.090452261306533,20.050251256281406,0.475206303504609,-0.025648905725185495,diagnostic_only,reconstruction_gain_control_failure
sentinel_shuffled_current_ridge,sample_ii,unsaturated,a1000_1500,very_late,q_low,43,7,-0.6231253912832606,-1.572532697916031,41.627906976744185,49.30232558139535,-0.8590885323243176,0.06622966451130717,diagnostic_only,low_support
sentinel_shuffled_current_ridge,sample_ii,unsaturated,a1000_1500,very_late,q_mid,108,7,-0.19324624253593917,-0.3248646373102264,21.11111111111111,28.055555555555557,0.4285545733211841,0.00605716385760745,diagnostic_only,reconstruction_gain_control_failure
sentinel_shuffled_current_ridge,sample_ii,unsaturated,a1500_2200,early,q_low,2,1,,,,,,,diagnostic_only,low_support
sentinel_shuffled_current_ridge,sample_ii,unsaturated,a1500_2200,late,q_high,123,7,-0.01955981001100778,-0.025449342004076423,2.682926829268293,15.040650406504065,0.25100099385506197,-0.006578079223014203,diagnostic_only,reconstruction_gain_control_failure
sentinel_shuffled_current_ridge,sample_ii,unsaturated,a1500_2200,late,q_mid,2,2,-0.011477322550490499,-0.017849590290676464,-5.0,15.0,0.12711645585408382,-0.013664543212975631,diagnostic_only,low_support
sentinel_shuffled_current_ridge,sample_ii,unsaturated,a1500_2200,very_late,q_high,152,7,-0.018625559987296827,-0.027420462905630587,11.31578947368421,25.986842105263158,0.17597523308564667,0.006017747021845173,diagnostic_only,reconstruction_gain_control_failure
sentinel_shuffled_current_ridge,sample_ii,unsaturated,a1500_2200,very_late,q_low,45,7,-0.19954814567672186,-0.43130939715150474,22.88888888888889,34.888888888888886,-0.5954008033984799,0.054976557259111804,diagnostic_only,reconstruction_gain_control_failure
sentinel_shuffled_current_ridge,sample_ii,unsaturated,a1500_2200,very_late,q_mid,239,7,-0.004544508532804826,-0.004123610881608691,20.0418410041841,28.368200836820083,0.18799055442738385,0.03450257728330511,diagnostic_only,reconstruction_gain_control_failure
sentinel_shuffled_current_ridge,sample_ii,unsaturated,a2200_3200,early,q_high,28,7,-0.08903592470700719,-0.0876133541402581,-21.428571428571427,-12.857142857142858,0.19739787316438503,-0.014994001587702864,diagnostic_only,low_support
sentinel_shuffled_current_ridge,sample_ii,unsaturated,a2200_3200,late,q_mid,11,7,0.0075941393144823835,0.010765411272213971,5.454545454545454,23.636363636363637,0.17114963202187153,0.027281456263465675,diagnostic_only,low_support
sentinel_shuffled_current_ridge,sample_ii,unsaturated,a2200_3200,very_late,q_low,30,7,-0.1449197191751135,-0.4809690499305725,4.666666666666667,24.666666666666668,0.8051081757209744,0.05088364995637671,diagnostic_only,low_support
sentinel_shuffled_current_ridge,sample_ii,unsaturated,a3200_4700,early,q_high,8,4,-0.02867151249665767,-0.02741917530791118,-12.5,-7.5,0.08731184358226396,-0.03872166284861033,diagnostic_only,low_support
sentinel_shuffled_current_ridge,sample_ii,unsaturated,a3200_4700,nominal,q_mid,12,7,-0.003580662001873932,-0.003350857297022246,1.6666666666666667,0.8333333333333334,0.24732049186361146,0.022442923344179393,diagnostic_only,low_support
sentinel_shuffled_current_ridge,sample_ii,unsaturated,a3200_4700,very_late,q_low,56,6,-0.2878668366019639,-0.9746315083049594,-10.0,0.5357142857142857,1.5197422932316702,-0.0018331199723725007,diagnostic_only,reconstruction_gain_control_failure
sentinel_shuffled_current_ridge,sample_ii,unsaturated,a4700_6800,early,q_high,2,1,-0.09492870233952999,-0.10650289975679839,-15.0,-25.0,0.1431636869814934,-0.07090999265085655,diagnostic_only,low_support
sentinel_shuffled_current_ridge,sample_ii,unsaturated,a4700_6800,late,q_high,10,5,-0.004677737772683888,-0.006740046195286416,-4.0,-4.0,-0.08513921396170776,-0.005538829638116865,diagnostic_only,low_support
sentinel_shuffled_current_ridge,sample_ii,unsaturated,a4700_6800,nominal,q_high,18,7,-0.0015974332598770508,-0.0006019747378224982,6.666666666666667,5.555555555555555,0.1667322330456125,0.003786942451383298,diagnostic_only,low_support
sentinel_shuffled_current_ridge,sample_ii,unsaturated,a4700_6800,nominal,q_low,6,5,-0.0016547269461786045,-0.002546441327366564,-10.0,-10.0,0.24185519134916808,-0.014521006695273777,diagnostic_only,low_support
sentinel_shuffled_current_ridge,sample_ii,unsaturated,a4700_6800,very_late,q_high,10,6,0.0005649258137917993,0.0017179347691650842,-6.0,-6.0,3.3336770237159605,-0.008928029468442816,diagnostic_only,low_support
sentinel_shuffled_current_ridge,sample_ii,unsaturated,a4700_6800,very_late,q_low,114,7,-0.10600888484837515,-0.29174973942107446,-10.0,-10.0,1.4377798542959916,-0.0012829081543416054,diagnostic_only,reconstruction_gain_control_failure
sentinel_shuffled_current_ridge,high_20nA,unsaturated,a1000_1500,early,q_low,130,12,,,,,,,veto,no_tail_reconstruction_gain
sentinel_shuffled_current_ridge,high_20nA,unsaturated,a2200_3200,very_late,q_high,166,12,0.011121709382919755,0.016826127800274975,3.855421686746988,19.819277108433734,0.17191343147425517,0.02741671656225944,veto,no_tail_reconstruction_gain
sentinel_shuffled_current_ridge,high_20nA,unsaturated,a2200_3200,very_late,q_mid,394,12,0.025325496645534875,0.045265172659786114,4.2639593908629445,26.091370558375633,0.48157134237354965,0.04710980432957702,veto,no_tail_reconstruction_gain
sentinel_shuffled_current_ridge,high_20nA,unsaturated,a3200_4700,late,q_high,411,12,0.00031039625536048824,0.0004431525329404108,-6.009732360097324,-2.3600973236009732,0.07840767168381668,-0.010568308831591008,veto,no_tail_reconstruction_gain
sentinel_shuffled_current_ridge,high_20nA,unsaturated,a3200_4700,late,q_mid,198,12,0.0035264116076552964,0.00530108894906507,-5.707070707070707,-0.9090909090909091,0.11684228274794888,-0.003926296990290841,veto,no_tail_reconstruction_gain
sentinel_shuffled_current_ridge,high_20nA,unsaturated,a3200_4700,very_late,q_high,111,12,0.0060318243690440365,0.009320348778902645,-8.73873873873874,-4.414414414414415,0.18575003439001178,-0.012608246611306727,veto,no_tail_reconstruction_gain
sentinel_shuffled_current_ridge,low_2nA,unsaturated,a2200_3200,late,q_high,63,2,0.005374171433711197,0.0073542010120793335,0.9523809523809523,25.555555555555557,0.3400078639288737,0.026728967504898903,veto,no_tail_reconstruction_gain
sentinel_shuffled_current_ridge,low_2nA,unsaturated,a3200_4700,late,q_high,48,2,0.0005198725156814731,0.000640706132246051,-10.208333333333334,-1.0416666666666667,0.18487373204945848,-0.008193421036959497,veto,no_tail_reconstruction_gain
sentinel_shuffled_current_ridge,sample_ii,unsaturated,a1000_1500,early,q_low,51,7,,,,,,,veto,no_tail_reconstruction_gain
sentinel_shuffled_current_ridge,sample_ii,unsaturated,a2200_3200,late,q_high,162,7,0.0034404309013367465,0.004658040053302643,2.7777777777777777,20.80246913580247,0.14937136382973218,0.016462238539262323,veto,no_tail_reconstruction_gain
sentinel_shuffled_current_ridge,sample_ii,unsaturated,a2200_3200,very_late,q_high,139,7,0.010390590821189009,0.015553400384132205,3.381294964028777,18.27338129496403,0.15485220465483546,0.02237267802858738,veto,no_tail_reconstruction_gain
sentinel_shuffled_current_ridge,sample_ii,unsaturated,a2200_3200,very_late,q_mid,330,7,0.016492951216868876,0.026363242774187928,4.96969696969697,23.03030303030303,0.22522995679081334,0.03958294793942554,veto,no_tail_reconstruction_gain
sentinel_shuffled_current_ridge,sample_ii,unsaturated,a3200_4700,late,q_high,244,7,0.003588900022933602,0.005282717963520723,-9.71311475409836,2.622950819672131,0.1270953104945281,-0.00962556348065411,veto,no_tail_reconstruction_gain
sentinel_shuffled_current_ridge,sample_ii,unsaturated,a3200_4700,late,q_mid,116,7,0.005130623428697589,0.007704569434634213,-10.0,3.5344827586206895,0.11728128664416894,-0.00576046876860559,veto,no_tail_reconstruction_gain
sentinel_shuffled_current_ridge,sample_ii,unsaturated,a3200_4700,nominal,q_high,87,7,0.0002506749863163938,0.000724701867695495,0.6896551724137931,0.0,0.26729301564561814,0.012521459918984628,veto,no_tail_reconstruction_gain
sentinel_shuffled_current_ridge,sample_ii,unsaturated,a3200_4700,very_late,q_high,141,7,0.00844281841806402,0.012755919482813679,-9.858156028368795,1.2765957446808511,0.10938139250624956,-0.013122399881688188,veto,no_tail_reconstruction_gain
sentinel_shuffled_current_ridge,sample_ii,unsaturated,a3200_4700,very_late,q_mid,120,7,0.006936775970604869,0.009378987022591804,-10.0,1.1666666666666667,0.28417491880703927,-0.007284120223966769,veto,no_tail_reconstruction_gain
sentinel_shuffled_current_ridge,sample_ii,unsaturated,a4700_6800,nominal,q_mid,76,7,0.003264051445236505,0.0043336198889548615,0.7894736842105263,-0.2631578947368421,0.2239290987570557,0.009017289664671004,veto,no_tail_reconstruction_gain
sentinel_shuffled_live10_ridge,high_20nA,unsaturated,a2200_3200,very_late,q_low,183,12,-0.08948207944597501,-0.3137869673741637,-1.5846994535519126,-2.349726775956284,0.054502877653456454,1.7677766733750963e-10,accept,reconstruction_and_controls_pass
sentinel_shuffled_live10_ridge,high_20nA,boundary,a4700_6800,late,q_high,3,3,-0.013418355847106258,-0.018834008863478,0.0,0.0,1.4011096070401468,-1.152277680679011e-09,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,high_20nA,boundary,a4700_6800,late,q_mid,31,10,0.0016751282298813736,0.0024012017955062203,0.0,0.0,1.6628904370039825,-4.744758895816334e-10,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,high_20nA,boundary,a4700_6800,nominal,q_high,7,6,-0.010413180880185936,-0.013426905313690939,0.0,0.0,1.447863610284435,-1.7537333093667736e-09,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,high_20nA,boundary,a4700_6800,nominal,q_mid,10,5,0.004771553319604957,0.0063657076008474586,0.0,0.0,1.5854188319114564,-6.33023411467093e-10,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,high_20nA,boundary,a4700_6800,very_late,q_high,3,3,-0.00504211274042628,-0.007737121858982132,0.0,0.0,1.6502472182988044,-1.3680995965733207e-09,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,high_20nA,boundary,a4700_6800,very_late,q_low,8,6,-0.16975277526117427,-0.4873145322004954,0.0,0.0,0.741507213216705,5.94222469840755e-10,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,high_20nA,boundary,a6800_10000,early,q_high,1,1,-0.004738684962777531,-0.006196741301279802,0.0,0.0,1.33795383021877,-1.8065688667245894e-09,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,high_20nA,boundary,a6800_10000,late,q_high,18,8,-0.019208612176133136,-0.027669187524225456,0.0,0.0,1.2313969155526392,-1.2058468883906985e-09,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,high_20nA,boundary,a6800_10000,late,q_mid,58,12,-0.001394315654861516,-0.0020544211104776915,0.0,0.0,1.6162973778935095,6.831078949624862e-11,diagnostic_only,reconstruction_gain_control_failure
sentinel_shuffled_live10_ridge,high_20nA,boundary,a6800_10000,nominal,q_high,16,9,-0.013088716206017552,-0.018002552242251106,0.0,0.0,0.3309486826085409,8.807982641856338e-10,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,high_20nA,boundary,a6800_10000,nominal,q_mid,17,7,0.0029811739331839617,0.004080140430811753,0.0,0.0,1.5512367100354185,5.958193203520528e-10,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,high_20nA,boundary,a6800_10000,very_late,q_high,6,6,-0.043055164896779595,-0.062033515987974214,0.0,0.0,0.8884222394266302,-1.23513284322474e-09,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,high_20nA,boundary,a6800_10000,very_late,q_low,18,8,-0.07568945980509716,-0.11747711883650887,0.0,0.0,1.0673171711887384,-2.0531774274573027e-09,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,high_20nA,boundary,a6800_10000,very_late,q_mid,2,2,-0.009353487690289815,-0.016586857608386442,0.0,0.0,1.3617745299538808,-2.541023391700037e-09,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,high_20nA,saturated_proxy,a10000_15000,early,q_high,1,1,-0.0033382177352905273,-0.00410863069387582,0.0,0.0,0.0,-2.8108705918405974e-09,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,high_20nA,saturated_proxy,a10000_15000,nominal,q_high,3,3,-0.007078373549031277,-0.010027694205443064,0.0,0.0,0.0,-1.4250223223655212e-09,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,high_20nA,saturated_proxy,a6800_10000,early,q_high,1,1,-0.009215496480464935,-0.011342145502567291,0.0,0.0,1.322770674401581,-9.245648968647657e-10,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,high_20nA,saturated_proxy,a6800_10000,late,q_high,24,10,-0.022753729045488478,-0.03259150490350008,0.0,0.0,0.3682093538921607,-1.1692792058666985e-09,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,high_20nA,saturated_proxy,a6800_10000,late,q_low,5,4,0.004104200421887286,0.005851155632373059,0.0,0.0,1.4756756800669901,2.9953564295581713e-09,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,high_20nA,saturated_proxy,a6800_10000,nominal,q_high,19,6,-0.02732336410427979,-0.03808929868716139,0.0,0.0,-1.4884270939364392,-7.650432305205649e-10,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,high_20nA,saturated_proxy,a6800_10000,nominal,q_low,3,3,0.006289836530591927,0.008910604235198764,0.0,0.0,1.6237539414469608,1.8126300553126622e-09,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,high_20nA,saturated_proxy,a6800_10000,very_late,q_high,5,3,-0.039180821547655155,-0.05703179378702182,0.0,0.0,0.20582714965307236,1.6639159328146746e-09,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,high_20nA,saturated_proxy,a6800_10000,very_late,q_mid,2,2,-0.01927568142612776,-0.04656911709091881,0.0,0.0,1.381984647814567,-3.6447116713578254e-09,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,high_20nA,unsaturated,a1000_1500,late,q_mid,2,2,0.0683617961099919,0.0974390795736602,-10.0,-10.0,0.7727204590303249,-2.1053144852456462e-09,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,high_20nA,unsaturated,a1500_2200,early,q_low,35,12,,,,,,,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,high_20nA,unsaturated,a1500_2200,late,q_mid,3,2,0.003596340616544088,0.005231043154543098,0.0,-10.0,0.3069716836472495,-3.1052584207695113e-09,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,high_20nA,unsaturated,a2200_3200,early,q_high,39,11,-0.006240927924712499,-0.007681136271187068,-0.7692307692307693,-2.051282051282051,0.39405485648971394,-3.202199189572114e-12,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,high_20nA,unsaturated,a2200_3200,early,q_low,5,4,,,,,,,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,high_20nA,unsaturated,a2200_3200,late,q_mid,29,11,0.001251981264108413,0.0018504410068101843,-1.3793103448275863,1.3793103448275863,0.3621439780792903,-9.692374733265333e-10,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,high_20nA,unsaturated,a2200_3200,very_late,q_mid,394,12,-0.0051049106769317934,-0.011771633777284407,-1.8274111675126903,-1.8274111675126903,0.6728417409804751,7.793521299268434e-11,diagnostic_only,reconstruction_gain_control_failure
sentinel_shuffled_live10_ridge,high_20nA,unsaturated,a3200_4700,early,q_high,16,10,-0.03263005067128688,-0.0401600580304288,0.0,-6.25,1.1478677730848958,5.575055000983653e-11,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,high_20nA,unsaturated,a3200_4700,late,q_low,1,1,-0.009034923277795315,-0.013141706585884094,0.0,-10.0,0.9077841662204555,3.879936510964299e-09,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,high_20nA,unsaturated,a3200_4700,nominal,q_mid,30,10,0.0026546003406538684,0.0037771028012801443,0.0,5.333333333333333,1.3631649469091152,4.213301180167051e-10,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,high_20nA,unsaturated,a3200_4700,very_late,q_low,225,12,-0.19613097786536407,-0.6126287577555855,0.0,-5.555555555555555,0.9668674001812797,7.908330040212125e-11,diagnostic_only,reconstruction_gain_control_failure
sentinel_shuffled_live10_ridge,high_20nA,unsaturated,a3200_4700,very_late,q_mid,138,12,-0.021780913875350097,-0.043209332746950845,0.0,-6.956521739130435,1.5077152274920216,-1.8703151990114483e-10,diagnostic_only,reconstruction_gain_control_failure
sentinel_shuffled_live10_ridge,high_20nA,unsaturated,a4700_6800,late,q_high,11,9,-0.018915853946205763,-0.02729480444886063,0.0,0.0,1.1917186435815361,-1.2014321078405873e-09,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,high_20nA,unsaturated,a4700_6800,nominal,q_high,21,11,-0.01641970105777059,-0.022950974582250056,0.0,0.0,1.2566195583948483,3.76451329104064e-10,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,high_20nA,unsaturated,a4700_6800,nominal,q_low,40,12,0.005830285983050571,0.00825957200334718,0.0,0.0,1.6195781011633343,3.306552372184246e-10,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,high_20nA,unsaturated,a4700_6800,very_late,q_high,9,7,-0.03265803867023323,-0.09730899421229697,0.0,0.0,1.436571279721276,3.184331896931446e-09,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,high_20nA,unsaturated,a4700_6800,very_late,q_low,236,12,-0.11444268736703568,-0.30501976340795356,0.0,0.0,1.2552429419747415,-3.4367360193563605e-10,diagnostic_only,reconstruction_gain_control_failure
sentinel_shuffled_live10_ridge,high_20nA,unsaturated,a4700_6800,very_late,q_mid,28,8,-0.007725522222318056,-0.016552444281322614,0.0,0.0,1.6076688893850481,-6.662037885637621e-11,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,low_2nA,boundary,a4700_6800,late,q_low,26,2,4.6765806819248994e-05,3.051613229554861e-05,0.0,0.0,1.1833058685258917,1.1870607894084793e-09,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,low_2nA,boundary,a4700_6800,late,q_mid,4,2,0.00012156102514150158,7.356450413212486e-05,0.0,0.0,1.5305505096201821,3.4587834610300128e-09,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,low_2nA,boundary,a4700_6800,nominal,q_low,19,2,0.0030553648623150567,0.004328433391556405,0.0,0.0,1.2466589597429927,-1.167781061908881e-10,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,low_2nA,boundary,a4700_6800,nominal,q_mid,1,1,0.004713090903618756,0.006676878159244855,0.0,0.0,1.6924985950182592,-2.1767967151031797e-09,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,low_2nA,boundary,a6800_10000,late,q_high,11,2,-0.019927017271199964,-0.028431453241789636,0.0,0.0,0.20226913990961942,8.208842267548084e-10,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,low_2nA,boundary,a6800_10000,late,q_low,18,2,0.002552111474858,0.0036176672888925984,0.0,0.0,1.2987394208994605,-1.818462402263737e-10,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,low_2nA,boundary,a6800_10000,late,q_mid,7,2,-0.0026840111475531793,-0.0038976657377693047,0.0,0.0,1.2778804057070392,-3.1490321461546955e-10,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,low_2nA,boundary,a6800_10000,nominal,q_high,1,1,-0.017752226661233342,-0.025148987770080566,0.0,0.0,-1.0182823840818012,4.059071218032173e-09,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,low_2nA,boundary,a6800_10000,nominal,q_low,18,2,0.003742657650529949,0.005302098407237618,0.0,0.0,1.3009742315355846,5.557068832873213e-10,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,low_2nA,boundary,a6800_10000,nominal,q_mid,1,1,0.009736459702253342,0.012732295032877188,0.0,0.0,1.6936781015303604,2.5914133339188794e-09,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,low_2nA,boundary,a6800_10000,very_late,q_high,1,1,-0.029053770005702972,-0.042260018261996185,0.0,0.0,-1.7040575938477964,6.460838530841784e-10,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,low_2nA,saturated_proxy,a6800_10000,late,q_high,5,2,-0.011146375449264754,-0.01598386475534149,0.0,0.0,-0.27532187865496205,-1.1362730589770109e-09,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,low_2nA,saturated_proxy,a6800_10000,late,q_mid,32,2,0.0006608729439475985,0.0009243731991305001,0.0,0.0,0.8421375172352407,-2.0334854286541137e-10,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,low_2nA,saturated_proxy,a6800_10000,nominal,q_high,4,2,-0.008616626262664798,-0.012206894656022392,0.0,0.0,-0.5918332039594221,-2.702879725591245e-10,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,low_2nA,saturated_proxy,a6800_10000,nominal,q_mid,13,2,0.0015714796506525843,0.0022262624473884125,0.0,0.0,0.9104855375675218,8.479399767805736e-10,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,low_2nA,unsaturated,a1000_1500,early,q_high,9,2,0.09853733336483995,0.11991700351747696,0.0,5.555555555555555,1.0702707061381143,8.270145039469669e-10,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,low_2nA,unsaturated,a1000_1500,early,q_low,7,2,,,,,,,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,low_2nA,unsaturated,a1000_1500,late,q_high,44,2,0.07780958089559155,0.11118635616708698,0.0,2.272727272727273,0.6800157407911395,2.1041839183303076e-10,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,low_2nA,unsaturated,a1000_1500,nominal,q_high,1,1,0.10564453461590934,0.13815054526695836,0.0,10.0,0.6730827446626098,1.2802140458845201e-09,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,low_2nA,unsaturated,a1000_1500,very_late,q_high,16,2,0.1099680458140724,0.16021936377792648,0.0,1.25,1.087781047054445,1.7663759747411911e-09,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,low_2nA,unsaturated,a1000_1500,very_late,q_low,3,2,0.32108074426651007,0.3897364934285481,0.0,3.3333333333333335,0.7388369544641978,1.0970132788279408e-09,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,low_2nA,unsaturated,a1000_1500,very_late,q_mid,5,2,0.1371943918863932,0.24547302791050507,0.0,6.0,0.8797889946249802,-1.6765363153314894e-09,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,low_2nA,unsaturated,a1500_2200,early,q_high,6,2,0.06137325366338094,0.07553639320226813,5.0,5.0,0.6469270159491969,-6.399844427555182e-10,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,low_2nA,unsaturated,a1500_2200,early,q_low,1,1,,,,,,,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,low_2nA,unsaturated,a1500_2200,nominal,q_high,4,2,0.01443044424933546,0.018203975489506356,0.0,0.0,0.5210807917385474,1.003429929424815e-09,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,low_2nA,unsaturated,a1500_2200,very_late,q_high,12,2,0.016139484993090817,0.02251543971451568,-0.8333333333333334,-2.5,0.6612252993233447,-1.5378477657979062e-10,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,low_2nA,unsaturated,a1500_2200,very_late,q_low,7,1,0.23006393902358555,0.7741714928831374,0.0,2.857142857142857,0.7308354755478117,-1.47406086543305e-09,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,low_2nA,unsaturated,a1500_2200,very_late,q_mid,14,2,0.030852096827773307,0.06932029865530072,1.4285714285714286,0.0,0.6065055645447117,2.2870872616400005e-09,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,low_2nA,unsaturated,a2200_3200,early,q_high,2,1,-0.005915854126214981,-0.00728105237850777,-5.0,-5.0,0.19274797690163936,-5.900379004830647e-10,diagnostic_only,low_support
sentinel_shuffled_live10_ridge,low_2nA,unsaturated,a2200_3200,late,q_mid,2,2,0.002507428522221744,0.0036471690135923304,-5.0,0.0,0.5645992408745659,2.944087175438259e-09,diagnostic_only,low_support
