method,event_id,pair,residual_ns
gradient_boosted_trees,65:686924:6129:261964,B6-B8,-2.0406764920793137
gradient_boosted_trees,65:686970:6168:262010,B6-B8,0.9349333048183013
mlp_waveform,65:649169:4127:224209,B4-B6,-1.9375561265191408
mlp_waveform,65:650188:5110:225228,B4-B6,-0.6795561344090828
mlp_waveform,65:651341:6223:226381,B4-B6,0.6103174904910915
mlp_waveform,65:651631:6497:226671,B4-B6,0.41152895357694064
mlp_waveform,65:651940:6301:226980,B4-B6,1.390044324656877
mlp_waveform,65:652313:6632:227353,B4-B6,-0.8594298742000603
mlp_waveform,65:652429:6743:227469,B4-B6,-1.8236471830936196
mlp_waveform,65:652612:6917:227652,B4-B6,-0.8023644327130626
mlp_waveform,65:653933:8154:228973,B4-B6,-1.1643992359366706
mlp_waveform,65:654599:8777:229639,B4-B6,-1.1806352654847458
mlp_waveform,65:655258:9389:230298,B4-B6,-0.8259657952460202
mlp_waveform,65:655456:9566:230496,B4-B6,-3.053425914960691
mlp_waveform,65:655741:9833:230781,B4-B6,-2.5411414007041913
mlp_waveform,65:656000:10073:231040,B4-B6,0.020732997070048498
mlp_waveform,65:656462:10504:231502,B4-B6,-1.5749366760812222
mlp_waveform,65:657071:11070:232111,B4-B6,-1.303713778977162
mlp_waveform,65:657490:11464:232530,B4-B6,-3.7188429990410725
mlp_waveform,65:657989:11933:233029,B4-B6,-2.333298642410199
mlp_waveform,65:659709:13573:234749,B4-B6,-4.063620014247903
mlp_waveform,65:660196:14017:235236,B4-B6,-1.3539196160553075
mlp_waveform,65:660531:14330:235571,B4-B6,-1.3611220807566866
mlp_waveform,65:660663:14455:235703,B4-B6,0.9421228834053323
mlp_waveform,65:660707:14496:235747,B4-B6,1.6667621541844326
mlp_waveform,65:662155:15837:237195,B4-B6,-1.445376687806629
mlp_waveform,65:662241:15919:237281,B4-B6,0.6787436690531194
mlp_waveform,65:662756:13:237796,B4-B6,-1.075745009641139
mlp_waveform,65:663859:1029:238899,B4-B6,-0.8853620117220302
mlp_waveform,65:664527:1645:239567,B4-B6,-2.057623808004969
mlp_waveform,65:664907:1997:239947,B4-B6,-0.9824866656596924
mlp_waveform,65:665457:2517:240497,B4-B6,-0.8895196085321899
mlp_waveform,65:665509:2565:240549,B4-B6,-1.616713855354945
mlp_waveform,65:665719:2794:240759,B4-B6,-0.8534294274190231
mlp_waveform,65:665814:2882:240854,B4-B6,-3.005644732410893
mlp_waveform,65:666623:3632:241663,B4-B6,-3.025082616831945
mlp_waveform,65:667306:4269:242346,B4-B6,-0.3905110244257983
mlp_waveform,65:668204:5102:243244,B4-B6,-0.4947083077209484
mlp_waveform,65:669147:5974:244187,B4-B6,-2.9989510936741226
mlp_waveform,65:669345:6160:244385,B4-B6,-2.1366414455813114
mlp_waveform,65:669500:6304:244540,B4-B6,-0.8543970693276179
mlp_waveform,65:669969:6739:245009,B4-B6,-1.7177350145078094
mlp_waveform,65:670593:7322:245633,B4-B6,-1.3290467255349796
mlp_waveform,65:670708:7428:245748,B4-B6,-0.9274830584277041
mlp_waveform,65:671756:8387:246796,B4-B6,-0.9011751910816699
mlp_waveform,65:672239:8844:247279,B4-B6,-2.3779602149307735
mlp_waveform,65:672890:9443:247930,B4-B6,-2.0369523995297527
mlp_waveform,65:674077:10572:249117,B4-B6,0.008318081050688875
mlp_waveform,65:674255:10737:249295,B4-B6,-1.2564161909345515
mlp_waveform,65:674617:11075:249657,B4-B6,-0.05710481330256556
mlp_waveform,65:674684:11140:249724,B4-B6,-1.6832448477331567
mlp_waveform,65:676071:12428:251111,B4-B6,-0.07845061280224996
mlp_waveform,65:677190:13474:252230,B4-B6,-3.2576137882057523
mlp_waveform,65:678223:14427:253263,B4-B6,-0.7805068407145654
mlp_waveform,65:678819:14965:253859,B4-B6,-1.1219252463101625
mlp_waveform,65:680356:6:255396,B4-B6,0.9934623443626265
mlp_waveform,65:681202:802:256242,B4-B6,-0.9828991722715799
mlp_waveform,65:682284:1811:257324,B4-B6,-2.2977628574025744
mlp_waveform,65:682664:2163:257704,B4-B6,-0.1165254887871825
mlp_waveform,65:682740:2234:257780,B4-B6,-0.5259915607575323
mlp_waveform,65:682871:2356:257911,B4-B6,-1.5757307673865597
mlp_waveform,65:683474:2923:258514,B4-B6,-1.3143245492180853
mlp_waveform,65:683541:2987:258581,B4-B6,-1.047039113382482
mlp_waveform,65:684986:4332:260026,B4-B6,-2.6596236867014014
mlp_waveform,65:685607:4902:260647,B4-B6,-0.4398222643076508
mlp_waveform,65:685699:4986:260739,B4-B6,-0.15381080597941832
mlp_waveform,65:686924:6129:261964,B4-B6,3.1446725116355054
mlp_waveform,65:686970:6168:262010,B4-B6,-0.5606727775463582
mlp_waveform,65:649169:4127:224209,B4-B8,-1.8452434490097573
mlp_waveform,65:650188:5110:225228,B4-B8,-0.42474095114594945
mlp_waveform,65:651341:6223:226381,B4-B8,-0.08618073103126989
mlp_waveform,65:651631:6497:226671,B4-B8,-1.774686904435626
mlp_waveform,65:651940:6301:226980,B4-B8,1.4800837924371635
mlp_waveform,65:652313:6632:227353,B4-B8,-2.025226737142212
mlp_waveform,65:652429:6743:227469,B4-B8,-1.2152509008332757
mlp_waveform,65:652612:6917:227652,B4-B8,-1.1826940588171055
mlp_waveform,65:653933:8154:228973,B4-B8,-0.6276734048239234
mlp_waveform,65:654599:8777:229639,B4-B8,0.5003538445431133
mlp_waveform,65:655258:9389:230298,B4-B8,-0.9216861311581823
mlp_waveform,65:655456:9566:230496,B4-B8,-1.8320754718285954
mlp_waveform,65:655741:9833:230781,B4-B8,-1.3340761152786271
mlp_waveform,65:656000:10073:231040,B4-B8,0.15433886277693887
mlp_waveform,65:656462:10504:231502,B4-B8,-1.6898873274356987
mlp_waveform,65:657071:11070:232111,B4-B8,-2.969843106195981
mlp_waveform,65:657490:11464:232530,B4-B8,-2.6715041187706206
mlp_waveform,65:657989:11933:233029,B4-B8,-2.8325970296381797
mlp_waveform,65:659709:13573:234749,B4-B8,-2.9184255975400646
mlp_waveform,65:660196:14017:235236,B4-B8,-1.1109908196063358
mlp_waveform,65:660531:14330:235571,B4-B8,-0.6521611095921713
mlp_waveform,65:660663:14455:235703,B4-B8,0.590518656714373
mlp_waveform,65:660707:14496:235747,B4-B8,2.59767321558855
mlp_waveform,65:662155:15837:237195,B4-B8,-1.5970629084537293
mlp_waveform,65:662241:15919:237281,B4-B8,-1.6223322935604259
mlp_waveform,65:662756:13:237796,B4-B8,-1.1207649631365655
mlp_waveform,65:663859:1029:238899,B4-B8,-0.8266827141451927
mlp_waveform,65:664527:1645:239567,B4-B8,0.16008276024025747
mlp_waveform,65:664907:1997:239947,B4-B8,-0.8491599223687984
mlp_waveform,65:665457:2517:240497,B4-B8,-0.7488249598456278
mlp_waveform,65:665509:2565:240549,B4-B8,-1.8773046504986866
mlp_waveform,65:665719:2794:240759,B4-B8,-2.360092276494534
mlp_waveform,65:665814:2882:240854,B4-B8,-2.6446163922812502
mlp_waveform,65:666623:3632:241663,B4-B8,-2.7024990298285516
mlp_waveform,65:667306:4269:242346,B4-B8,-2.3191904387859807
mlp_waveform,65:668204:5102:243244,B4-B8,0.0688345727493882
mlp_waveform,65:669147:5974:244187,B4-B8,-1.3365003292447426
mlp_waveform,65:669345:6160:244385,B4-B8,-2.0842672987476973
mlp_waveform,65:669500:6304:244540,B4-B8,-1.427901561486486
mlp_waveform,65:669969:6739:245009,B4-B8,-1.318998973993402
mlp_waveform,65:670593:7322:245633,B4-B8,-0.6697782434575572
mlp_waveform,65:670708:7428:245748,B4-B8,-0.7569591072896742
mlp_waveform,65:671756:8387:246796,B4-B8,-0.7164421834840198
mlp_waveform,65:672239:8844:247279,B4-B8,-1.3440975060006437
mlp_waveform,65:672890:9443:247930,B4-B8,-2.7725247421266346
mlp_waveform,65:674077:10572:249117,B4-B8,-2.8631410132817763
mlp_waveform,65:674255:10737:249295,B4-B8,-0.3099004084892911
mlp_waveform,65:674617:11075:249657,B4-B8,-0.2329726642745058
mlp_waveform,65:674684:11140:249724,B4-B8,-2.6105269714112254
mlp_waveform,65:676071:12428:251111,B4-B8,-2.189797983781915
mlp_waveform,65:677190:13474:252230,B4-B8,-4.111971987453295
mlp_waveform,65:678223:14427:253263,B4-B8,-0.5753787352065132
mlp_waveform,65:678819:14965:253859,B4-B8,-0.5019269008957821
mlp_waveform,65:680356:6:255396,B4-B8,-0.37827136460906985
mlp_waveform,65:681202:802:256242,B4-B8,-0.7524134584289541
mlp_waveform,65:682284:1811:257324,B4-B8,-2.8246008678913483
mlp_waveform,65:682664:2163:257704,B4-B8,0.11090354482417553
mlp_waveform,65:682740:2234:257780,B4-B8,-0.4757321419953513
mlp_waveform,65:682871:2356:257911,B4-B8,-1.371214298131818
mlp_waveform,65:683474:2923:258514,B4-B8,-0.934598530235192
mlp_waveform,65:683541:2987:258581,B4-B8,-0.7503256575499222
mlp_waveform,65:684986:4332:260026,B4-B8,-3.306463582676784
mlp_waveform,65:685607:4902:260647,B4-B8,0.114091860563164
mlp_waveform,65:685699:4986:260739,B4-B8,0.4220104849674158
mlp_waveform,65:686924:6129:261964,B4-B8,0.8313900296587917
mlp_waveform,65:686970:6168:262010,B4-B8,-0.6798798929205532
mlp_waveform,65:649169:4127:224209,B6-B8,0.09231267750938343
mlp_waveform,65:650188:5110:225228,B6-B8,0.25481518326313335
mlp_waveform,65:651341:6223:226381,B6-B8,-0.6964982215223614
mlp_waveform,65:651631:6497:226671,B6-B8,-2.1862158580125666
mlp_waveform,65:651940:6301:226980,B6-B8,0.09003946778028649
mlp_waveform,65:652313:6632:227353,B6-B8,-1.1657968629421518
mlp_waveform,65:652429:6743:227469,B6-B8,0.6083962822603439
mlp_waveform,65:652612:6917:227652,B6-B8,-0.380329626104043
mlp_waveform,65:653933:8154:228973,B6-B8,0.5367258311127472
mlp_waveform,65:654599:8777:229639,B6-B8,1.6809891100278591
mlp_waveform,65:655258:9389:230298,B6-B8,-0.09572033591216211
mlp_waveform,65:655456:9566:230496,B6-B8,1.2213504431320956
mlp_waveform,65:655741:9833:230781,B6-B8,1.2070652854255641
mlp_waveform,65:656000:10073:231040,B6-B8,0.13360586570689037
mlp_waveform,65:656462:10504:231502,B6-B8,-0.11495065135447646
mlp_waveform,65:657071:11070:232111,B6-B8,-1.666129327218819
mlp_waveform,65:657490:11464:232530,B6-B8,1.047338880270452
mlp_waveform,65:657989:11933:233029,B6-B8,-0.4992983872279808
mlp_waveform,65:659709:13573:234749,B6-B8,1.145194416707838
mlp_waveform,65:660196:14017:235236,B6-B8,0.2429287964489717
mlp_waveform,65:660531:14330:235571,B6-B8,0.7089609711645153
mlp_waveform,65:660663:14455:235703,B6-B8,-0.35160422669095936
mlp_waveform,65:660707:14496:235747,B6-B8,0.9309110614041174
mlp_waveform,65:662155:15837:237195,B6-B8,-0.15168622064710036
mlp_waveform,65:662241:15919:237281,B6-B8,-2.3010759626135453
mlp_waveform,65:662756:13:237796,B6-B8,-0.045019953495426535
mlp_waveform,65:663859:1029:238899,B6-B8,0.05867929757683754
mlp_waveform,65:664527:1645:239567,B6-B8,2.2177065682452266
mlp_waveform,65:664907:1997:239947,B6-B8,0.133326743290894
mlp_waveform,65:665457:2517:240497,B6-B8,0.14069464868656212
mlp_waveform,65:665509:2565:240549,B6-B8,-0.2605907951437416
mlp_waveform,65:665719:2794:240759,B6-B8,-1.5066628490755107
mlp_waveform,65:665814:2882:240854,B6-B8,0.3610283401296428
mlp_waveform,65:666623:3632:241663,B6-B8,0.3225835870033933
mlp_waveform,65:667306:4269:242346,B6-B8,-1.9286794143601824
mlp_waveform,65:668204:5102:243244,B6-B8,0.5635428804703366
mlp_waveform,65:669147:5974:244187,B6-B8,1.66245076442938
mlp_waveform,65:669345:6160:244385,B6-B8,0.05237414683361408
mlp_waveform,65:669500:6304:244540,B6-B8,-0.5735044921588681
mlp_waveform,65:669969:6739:245009,B6-B8,0.39873604051440736
mlp_waveform,65:670593:7322:245633,B6-B8,0.6592684820774224
mlp_waveform,65:670708:7428:245748,B6-B8,0.17052395113802987
mlp_waveform,65:671756:8387:246796,B6-B8,0.1847330075976501
mlp_waveform,65:672239:8844:247279,B6-B8,1.0338627089301298
mlp_waveform,65:672890:9443:247930,B6-B8,-0.7355723425968819
mlp_waveform,65:674077:10572:249117,B6-B8,-2.871459094332465
mlp_waveform,65:674255:10737:249295,B6-B8,0.9465157824452604
mlp_waveform,65:674617:11075:249657,B6-B8,-0.17586785097194024
mlp_waveform,65:674684:11140:249724,B6-B8,-0.9272821236780686
mlp_waveform,65:676071:12428:251111,B6-B8,-2.111347370979665
mlp_waveform,65:677190:13474:252230,B6-B8,-0.8543581992475424
mlp_waveform,65:678223:14427:253263,B6-B8,0.20512810550805227
mlp_waveform,65:678819:14965:253859,B6-B8,0.6199983454143805
mlp_waveform,65:680356:6:255396,B6-B8,-1.3717337089716963
mlp_waveform,65:681202:802:256242,B6-B8,0.23048571384262573
mlp_waveform,65:682284:1811:257324,B6-B8,-0.526838010488774
mlp_waveform,65:682664:2163:257704,B6-B8,0.22742903361135802
mlp_waveform,65:682740:2234:257780,B6-B8,0.050259418762180985
mlp_waveform,65:682871:2356:257911,B6-B8,0.20451646925474165
mlp_waveform,65:683474:2923:258514,B6-B8,0.37972601898289327
mlp_waveform,65:683541:2987:258581,B6-B8,0.2967134558325597
mlp_waveform,65:684986:4332:260026,B6-B8,-0.6468398959753827
mlp_waveform,65:685607:4902:260647,B6-B8,0.5539141248708148
mlp_waveform,65:685699:4986:260739,B6-B8,0.5758212909468341
mlp_waveform,65:686924:6129:261964,B6-B8,-2.3132824819767137
mlp_waveform,65:686970:6168:262010,B6-B8,-0.11920711537419493
cnn_waveform,65:649169:4127:224209,B4-B6,0.7260108800688414
cnn_waveform,65:650188:5110:225228,B4-B6,0.5663067071970573
cnn_waveform,65:651341:6223:226381,B4-B6,2.239750496539294
cnn_waveform,65:651631:6497:226671,B4-B6,2.5380407359847013
cnn_waveform,65:651940:6301:226980,B4-B6,3.284180544873628
cnn_waveform,65:652313:6632:227353,B4-B6,0.6592931666191078
cnn_waveform,65:652429:6743:227469,B4-B6,0.7757624269394086
cnn_waveform,65:652612:6917:227652,B4-B6,0.5866553545984914
cnn_waveform,65:653933:8154:228973,B4-B6,0.7491561775479028
cnn_waveform,65:654599:8777:229639,B4-B6,0.6593075176325485
cnn_waveform,65:655258:9389:230298,B4-B6,1.2167706158486453
cnn_waveform,65:655456:9566:230496,B4-B6,-1.7628016838606086
cnn_waveform,65:655741:9833:230781,B4-B6,-1.2281960049961071
cnn_waveform,65:656000:10073:231040,B4-B6,1.7238645833832962
cnn_waveform,65:656462:10504:231502,B4-B6,0.4572219371237338
cnn_waveform,65:657071:11070:232111,B4-B6,0.20139240192913377
cnn_waveform,65:657490:11464:232530,B4-B6,-2.250719771683208
cnn_waveform,65:657989:11933:233029,B4-B6,-0.8432468960417907
cnn_waveform,65:659709:13573:234749,B4-B6,-2.7693545055961692
cnn_waveform,65:660196:14017:235236,B4-B6,0.3381768259288691
cnn_waveform,65:660531:14330:235571,B4-B6,0.742520353125073
cnn_waveform,65:660663:14455:235703,B4-B6,2.7808816798588083
cnn_waveform,65:660707:14496:235747,B4-B6,3.9742010045872647
cnn_waveform,65:662155:15837:237195,B4-B6,0.2052661542477381
cnn_waveform,65:662241:15919:237281,B4-B6,2.5172711100778997
cnn_waveform,65:662756:13:237796,B4-B6,0.6992763049798327
cnn_waveform,65:663859:1029:238899,B4-B6,1.2377185995069127
cnn_waveform,65:664527:1645:239567,B4-B6,-0.2800500138784585
cnn_waveform,65:664907:1997:239947,B4-B6,0.32301557022974237
cnn_waveform,65:665457:2517:240497,B4-B6,0.7201363081586365
cnn_waveform,65:665509:2565:240549,B4-B6,0.6643775962899525
cnn_waveform,65:665719:2794:240759,B4-B6,0.7438647541662888
cnn_waveform,65:665814:2882:240854,B4-B6,-1.2883340653729292
cnn_waveform,65:666623:3632:241663,B4-B6,-1.643787084843801
cnn_waveform,65:667306:4269:242346,B4-B6,1.1583812053696576
cnn_waveform,65:668204:5102:243244,B4-B6,1.2485730269176472
cnn_waveform,65:669147:5974:244187,B4-B6,-0.7953724129204147
cnn_waveform,65:669345:6160:244385,B4-B6,0.6444717021542772
cnn_waveform,65:669500:6304:244540,B4-B6,0.914546121247028
cnn_waveform,65:669969:6739:245009,B4-B6,0.6651561040186493
cnn_waveform,65:670593:7322:245633,B4-B6,0.5294356353048641
cnn_waveform,65:670708:7428:245748,B4-B6,0.7079859013806455
cnn_waveform,65:671756:8387:246796,B4-B6,0.8115891912806958
cnn_waveform,65:672239:8844:247279,B4-B6,-0.6741625467121608
cnn_waveform,65:672890:9443:247930,B4-B6,0.5865368015391255
cnn_waveform,65:674077:10572:249117,B4-B6,1.2609701003130027
cnn_waveform,65:674255:10737:249295,B4-B6,0.35872004501782584
cnn_waveform,65:674617:11075:249657,B4-B6,1.6097374983181467
cnn_waveform,65:674684:11140:249724,B4-B6,0.06349188737235778
cnn_waveform,65:676071:12428:251111,B4-B6,1.6280624642183952
cnn_waveform,65:677190:13474:252230,B4-B6,-1.943042496997485
cnn_waveform,65:678223:14427:253263,B4-B6,0.6689866866978491
cnn_waveform,65:678819:14965:253859,B4-B6,0.661516297268939
cnn_waveform,65:680356:6:255396,B4-B6,3.2767764532111983
cnn_waveform,65:681202:802:256242,B4-B6,0.7062454390870627
cnn_waveform,65:682284:1811:257324,B4-B6,0.4912985697138197
cnn_waveform,65:682664:2163:257704,B4-B6,1.8481710675425447
cnn_waveform,65:682740:2234:257780,B4-B6,0.7551965100165461
cnn_waveform,65:682871:2356:257911,B4-B6,-0.34833597792923854
cnn_waveform,65:683474:2923:258514,B4-B6,0.7333044495383234
cnn_waveform,65:683541:2987:258581,B4-B6,0.7256024261911875
cnn_waveform,65:684986:4332:260026,B4-B6,-0.7663731319013678
cnn_waveform,65:685607:4902:260647,B4-B6,0.8567057174504669
cnn_waveform,65:685699:4986:260739,B4-B6,1.3049720159142737
cnn_waveform,65:686924:6129:261964,B4-B6,6.018112062035286
cnn_waveform,65:686970:6168:262010,B4-B6,0.7831250849833964
cnn_waveform,65:649169:4127:224209,B4-B8,0.9849894990550467
cnn_waveform,65:650188:5110:225228,B4-B8,1.0946819078075265
cnn_waveform,65:651341:6223:226381,B4-B8,1.5636462426454116
cnn_waveform,65:651631:6497:226671,B4-B8,-0.1988592760615262
cnn_waveform,65:651940:6301:226980,B4-B8,3.0172972669492637
cnn_waveform,65:652313:6632:227353,B4-B8,-0.9090204190021822
cnn_waveform,65:652429:6743:227469,B4-B8,1.008858808429565
cnn_waveform,65:652612:6917:227652,B4-B8,0.4527331181352565
cnn_waveform,65:653933:8154:228973,B4-B8,0.8148947185166833
cnn_waveform,65:654599:8777:229639,B4-B8,2.087437392850532
cnn_waveform,65:655258:9389:230298,B4-B8,1.4894167002054957
cnn_waveform,65:655456:9566:230496,B4-B8,-0.4396516334515965
cnn_waveform,65:655741:9833:230781,B4-B8,-0.6185917345565812
cnn_waveform,65:656000:10073:231040,B4-B8,1.4950594269039073
cnn_waveform,65:656462:10504:231502,B4-B8,0.827868806835923
cnn_waveform,65:657071:11070:232111,B4-B8,-2.0171463953710145
cnn_waveform,65:657490:11464:232530,B4-B8,-0.8985874143543455
cnn_waveform,65:657989:11933:233029,B4-B8,-1.764050496053585
cnn_waveform,65:659709:13573:234749,B4-B8,-1.9183041828786571
cnn_waveform,65:660196:14017:235236,B4-B8,0.1137819615273159
cnn_waveform,65:660531:14330:235571,B4-B8,1.026615273807792
cnn_waveform,65:660663:14455:235703,B4-B8,1.9251026842431358
cnn_waveform,65:660707:14496:235747,B4-B8,4.55186227770708
cnn_waveform,65:662155:15837:237195,B4-B8,-0.2165393162200715
cnn_waveform,65:662241:15919:237281,B4-B8,0.06171939892538347
cnn_waveform,65:662756:13:237796,B4-B8,0.8492772059575202
cnn_waveform,65:663859:1029:238899,B4-B8,0.6685493315052895
cnn_waveform,65:664527:1645:239567,B4-B8,1.4851342765347368
cnn_waveform,65:664907:1997:239947,B4-B8,0.8327462711259983
cnn_waveform,65:665457:2517:240497,B4-B8,1.017266863732253
cnn_waveform,65:665509:2565:240549,B4-B8,0.3315119672285931
cnn_waveform,65:665719:2794:240759,B4-B8,-1.2587000371623347
cnn_waveform,65:665814:2882:240854,B4-B8,-1.0661205321814577
cnn_waveform,65:666623:3632:241663,B4-B8,-1.7090203144087823
cnn_waveform,65:667306:4269:242346,B4-B8,-1.0545783899216161
cnn_waveform,65:668204:5102:243244,B4-B8,1.317729383425963
cnn_waveform,65:669147:5974:244187,B4-B8,0.21809964133440474
cnn_waveform,65:669345:6160:244385,B4-B8,1.2063806251986762
cnn_waveform,65:669500:6304:244540,B4-B8,1.018455927145716
cnn_waveform,65:669969:6739:245009,B4-B8,1.2340588456114716
cnn_waveform,65:670593:7322:245633,B4-B8,1.1868562839872823
cnn_waveform,65:670708:7428:245748,B4-B8,0.31088623725378284
cnn_waveform,65:671756:8387:246796,B4-B8,1.151388391028462
cnn_waveform,65:672239:8844:247279,B4-B8,0.1526392887095156
cnn_waveform,65:672890:9443:247930,B4-B8,-0.001194534540346126
cnn_waveform,65:674077:10572:249117,B4-B8,-1.7795141171388167
cnn_waveform,65:674255:10737:249295,B4-B8,1.2011151557139712
cnn_waveform,65:674617:11075:249657,B4-B8,1.1353580230099638
cnn_waveform,65:674684:11140:249724,B4-B8,-1.3018324001545878
cnn_waveform,65:676071:12428:251111,B4-B8,-0.7968168419762662
cnn_waveform,65:677190:13474:252230,B4-B8,-3.1781650614412555
cnn_waveform,65:678223:14427:253263,B4-B8,1.051970283844085
cnn_waveform,65:678819:14965:253859,B4-B8,0.8298370818770451
cnn_waveform,65:680356:6:255396,B4-B8,2.130964315494232
cnn_waveform,65:681202:802:256242,B4-B8,1.0527701906341562
cnn_waveform,65:682284:1811:257324,B4-B8,0.19922686371799614
cnn_waveform,65:682664:2163:257704,B4-B8,1.6237704292941615
cnn_waveform,65:682740:2234:257780,B4-B8,1.0899963435889077
cnn_waveform,65:682871:2356:257911,B4-B8,-0.52823668492114
cnn_waveform,65:683474:2923:258514,B4-B8,0.6660543730832131
cnn_waveform,65:683541:2987:258581,B4-B8,0.40468221145528105
cnn_waveform,65:684986:4332:260026,B4-B8,-1.5743506087483325
cnn_waveform,65:685607:4902:260647,B4-B8,0.769690918237572
cnn_waveform,65:685699:4986:260739,B4-B8,1.4787829852439813
cnn_waveform,65:686924:6129:261964,B4-B8,3.2269198958773586
cnn_waveform,65:686970:6168:262010,B4-B8,0.813867550040186
cnn_waveform,65:649169:4127:224209,B6-B8,0.25897861898620533
cnn_waveform,65:650188:5110:225228,B6-B8,0.5283752006104692
cnn_waveform,65:651341:6223:226381,B6-B8,-0.6761042538938824
cnn_waveform,65:651631:6497:226671,B6-B8,-2.7369000120462275
cnn_waveform,65:651940:6301:226980,B6-B8,-0.2668832779243644
cnn_waveform,65:652313:6632:227353,B6-B8,-1.56831358562129
cnn_waveform,65:652429:6743:227469,B6-B8,0.23309638149015655
cnn_waveform,65:652612:6917:227652,B6-B8,-0.13392223646323487
cnn_waveform,65:653933:8154:228973,B6-B8,0.06573854096878051
cnn_waveform,65:654599:8777:229639,B6-B8,1.4281298752179836
cnn_waveform,65:655258:9389:230298,B6-B8,0.27264608435685034
cnn_waveform,65:655456:9566:230496,B6-B8,1.3231500504090121
cnn_waveform,65:655741:9833:230781,B6-B8,0.6096042704395259
cnn_waveform,65:656000:10073:231040,B6-B8,-0.22880515647938893
cnn_waveform,65:656462:10504:231502,B6-B8,0.3706468697121892
cnn_waveform,65:657071:11070:232111,B6-B8,-2.2185387973001482
cnn_waveform,65:657490:11464:232530,B6-B8,1.3521323573288626
cnn_waveform,65:657989:11933:233029,B6-B8,-0.9208036000117943
cnn_waveform,65:659709:13573:234749,B6-B8,0.8510503227175121
cnn_waveform,65:660196:14017:235236,B6-B8,-0.2243948644015532
cnn_waveform,65:660531:14330:235571,B6-B8,0.284094920682719
cnn_waveform,65:660663:14455:235703,B6-B8,-0.8557789956156725
cnn_waveform,65:660707:14496:235747,B6-B8,0.5776612731198156
cnn_waveform,65:662155:15837:237195,B6-B8,-0.4218054704678096
cnn_waveform,65:662241:15919:237281,B6-B8,-2.4555517111525162
cnn_waveform,65:662756:13:237796,B6-B8,0.15000090097768748
cnn_waveform,65:663859:1029:238899,B6-B8,-0.5691692680016232
cnn_waveform,65:664527:1645:239567,B6-B8,1.7651842904131954
cnn_waveform,65:664907:1997:239947,B6-B8,0.5097307008962559
cnn_waveform,65:665457:2517:240497,B6-B8,0.29713055557361656
cnn_waveform,65:665509:2565:240549,B6-B8,-0.3328656290613594
cnn_waveform,65:665719:2794:240759,B6-B8,-2.0025647913286235
cnn_waveform,65:665814:2882:240854,B6-B8,0.2222135331914714
cnn_waveform,65:666623:3632:241663,B6-B8,-0.06523322956498134
cnn_waveform,65:667306:4269:242346,B6-B8,-2.2129595952912737
cnn_waveform,65:668204:5102:243244,B6-B8,0.06915635650831575
cnn_waveform,65:669147:5974:244187,B6-B8,1.0134720542548195
cnn_waveform,65:669345:6160:244385,B6-B8,0.561908923044399
cnn_waveform,65:669500:6304:244540,B6-B8,0.10390980589868803
cnn_waveform,65:669969:6739:245009,B6-B8,0.5689027415928223
cnn_waveform,65:670593:7322:245633,B6-B8,0.6574206486824181
cnn_waveform,65:670708:7428:245748,B6-B8,-0.3970996641268627
cnn_waveform,65:671756:8387:246796,B6-B8,0.33979919974776607
cnn_waveform,65:672239:8844:247279,B6-B8,0.8268018354216764
cnn_waveform,65:672890:9443:247930,B6-B8,-0.5877313360794716
cnn_waveform,65:674077:10572:249117,B6-B8,-3.0404842174518194
cnn_waveform,65:674255:10737:249295,B6-B8,0.8423951106961454
cnn_waveform,65:674617:11075:249657,B6-B8,-0.4743794753081829
cnn_waveform,65:674684:11140:249724,B6-B8,-1.3653242875269456
cnn_waveform,65:676071:12428:251111,B6-B8,-2.4248793061946614
cnn_waveform,65:677190:13474:252230,B6-B8,-1.2351225644437704
cnn_waveform,65:678223:14427:253263,B6-B8,0.38298359714623587
cnn_waveform,65:678819:14965:253859,B6-B8,0.16832078460810607
cnn_waveform,65:680356:6:255396,B6-B8,-1.145812137716966
cnn_waveform,65:681202:802:256242,B6-B8,0.3465247515470935
cnn_waveform,65:682284:1811:257324,B6-B8,-0.29207170599582355
cnn_waveform,65:682664:2163:257704,B6-B8,-0.2244006382483832
cnn_waveform,65:682740:2234:257780,B6-B8,0.33479983357236165
cnn_waveform,65:682871:2356:257911,B6-B8,-0.17990070699190142
cnn_waveform,65:683474:2923:258514,B6-B8,-0.06725007645511027
cnn_waveform,65:683541:2987:258581,B6-B8,-0.3209202147359065
cnn_waveform,65:684986:4332:260026,B6-B8,-0.8079774768469647
cnn_waveform,65:685607:4902:260647,B6-B8,-0.0870147992128949
cnn_waveform,65:685699:4986:260739,B6-B8,0.17381096932970763
cnn_waveform,65:686924:6129:261964,B6-B8,-2.791192166157927
cnn_waveform,65:686970:6168:262010,B6-B8,0.03074246505678957
physics_residual_net,65:649169:4127:224209,B4-B6,-0.8528711585244508
physics_residual_net,65:650188:5110:225228,B4-B6,-0.8027078539792427
physics_residual_net,65:651341:6223:226381,B4-B6,0.6645671347705715
physics_residual_net,65:651631:6497:226671,B4-B6,0.1797175493487302
physics_residual_net,65:651940:6301:226980,B4-B6,1.3976988723482222
physics_residual_net,65:652313:6632:227353,B4-B6,-0.9414278648082757
physics_residual_net,65:652429:6743:227469,B4-B6,-2.1728210567565753
physics_residual_net,65:652612:6917:227652,B4-B6,-1.2303697704282115
physics_residual_net,65:653933:8154:228973,B4-B6,-2.009302794429331
