heldout_run,target_variant,feature_family,variant_seed,target_train_std_ns,target_train_corr_with_nominal
42,same_event_sign_flip,ml_ae,186291616,6.054402694498567,0.0346044819802276
42,same_event_sign_flip,traditional,186291713,6.054402694498567,-0.0077069931261182344
42,same_event_sign_flip,ml_ae,186291713,6.054402694498567,-0.0077069931261182344
42,same_event_sign_flip,traditional,186291810,6.054402694498567,-0.2526292698002935
42,same_event_sign_flip,ml_ae,186291810,6.054402694498567,-0.2526292698002935
42,per_run_stave_shuffle,traditional,186291229,6.054402694498567,0.274154022270239
42,per_run_stave_shuffle,ml_ae,186291229,6.054402694498567,0.274154022270239
42,per_run_stave_shuffle,traditional,186291326,6.054402694498567,0.27520805849676977
42,per_run_stave_shuffle,ml_ae,186291326,6.054402694498567,0.27520805849676977
42,per_run_stave_shuffle,traditional,186291423,6.054402694498567,0.2866554037084974
42,per_run_stave_shuffle,ml_ae,186291423,6.054402694498567,0.2866554037084974
42,per_run_stave_shuffle,traditional,186291520,6.054402694498567,0.271777027932239
42,per_run_stave_shuffle,ml_ae,186291520,6.054402694498567,0.271777027932239
42,per_run_stave_shuffle,traditional,186291617,6.054402694498567,0.2794724028076278
42,per_run_stave_shuffle,ml_ae,186291617,6.054402694498567,0.2794724028076278
42,per_run_stave_shuffle,traditional,186291714,6.054402694498567,0.27509846012790123
42,per_run_stave_shuffle,ml_ae,186291714,6.054402694498567,0.27509846012790123
42,per_run_stave_shuffle,traditional,186291811,6.054402694498567,0.26866482582026335
42,per_run_stave_shuffle,ml_ae,186291811,6.054402694498567,0.26866482582026335
42,per_run_stave_amp_shuffle,traditional,186291233,6.054402694498567,0.2970545432479939
42,per_run_stave_amp_shuffle,ml_ae,186291233,6.054402694498567,0.2970545432479939
42,per_run_stave_amp_shuffle,traditional,186291330,6.054402694498567,0.3010657569975991
42,per_run_stave_amp_shuffle,ml_ae,186291330,6.054402694498567,0.3010657569975991
42,per_run_stave_amp_shuffle,traditional,186291427,6.054402694498566,0.28200467878618646
42,per_run_stave_amp_shuffle,ml_ae,186291427,6.054402694498566,0.28200467878618646
42,per_run_stave_amp_shuffle,traditional,186291524,6.054402694498567,0.28647099755538263
42,per_run_stave_amp_shuffle,ml_ae,186291524,6.054402694498567,0.28647099755538263
42,per_run_stave_amp_shuffle,traditional,186291621,6.054402694498567,0.32947995223034526
42,per_run_stave_amp_shuffle,ml_ae,186291621,6.054402694498567,0.32947995223034526
42,per_run_stave_amp_shuffle,traditional,186291718,6.054402694498566,0.32628049267537546
42,per_run_stave_amp_shuffle,ml_ae,186291718,6.054402694498566,0.32628049267537546
42,per_run_stave_amp_shuffle,traditional,186291815,6.054402694498567,0.30519873806010017
42,per_run_stave_amp_shuffle,ml_ae,186291815,6.054402694498567,0.30519873806010017
42,train_run_stave_mean,traditional,186291228,3.2048130186089985,0.5293359527474284
42,train_run_stave_mean,ml_ae,186291228,3.2048130186089985,0.5293359527474284
57,event_block_shuffle,traditional,186441227,6.052319750947794,0.2740822290420226
57,event_block_shuffle,ml_ae,186441227,6.052319750947794,0.2740822290420226
57,event_block_shuffle,traditional,186441324,6.052319750947794,0.27240408134427047
57,event_block_shuffle,ml_ae,186441324,6.052319750947794,0.27240408134427047
57,event_block_shuffle,traditional,186441421,6.052319750947794,0.2797001905789969
57,event_block_shuffle,ml_ae,186441421,6.052319750947794,0.2797001905789969
57,event_block_shuffle,traditional,186441518,6.052319750947794,0.27158881362324505
57,event_block_shuffle,ml_ae,186441518,6.052319750947794,0.27158881362324505
57,event_block_shuffle,traditional,186441615,6.052319750947794,0.2750116072415979
57,event_block_shuffle,ml_ae,186441615,6.052319750947794,0.2750116072415979
57,event_block_shuffle,traditional,186441712,6.052319750947794,0.2703141303468927
57,event_block_shuffle,ml_ae,186441712,6.052319750947794,0.2703141303468927
57,event_block_shuffle,traditional,186441809,6.052319750947794,0.272408296906477
57,event_block_shuffle,ml_ae,186441809,6.052319750947794,0.272408296906477
57,row_shuffle,traditional,186441219,6.052319750947794,0.013151533066036485
57,row_shuffle,ml_ae,186441219,6.052319750947794,0.013151533066036485
57,row_shuffle,traditional,186441316,6.052319750947794,0.007687503169102435
57,row_shuffle,ml_ae,186441316,6.052319750947794,0.007687503169102435
57,row_shuffle,traditional,186441413,6.052319750947794,-0.00830140621150271
57,row_shuffle,ml_ae,186441413,6.052319750947794,-0.00830140621150271
57,row_shuffle,traditional,186441510,6.052319750947794,-0.013540604358077406
57,row_shuffle,ml_ae,186441510,6.052319750947794,-0.013540604358077406
57,row_shuffle,traditional,186441607,6.052319750947794,0.008104958214577518
57,row_shuffle,ml_ae,186441607,6.052319750947794,0.008104958214577518
57,row_shuffle,traditional,186441704,6.052319750947794,0.0024859492573077657
57,row_shuffle,ml_ae,186441704,6.052319750947794,0.0024859492573077657
57,row_shuffle,traditional,186441801,6.052319750947794,0.00024371459071118818
57,row_shuffle,ml_ae,186441801,6.052319750947794,0.00024371459071118818
57,same_event_permute,traditional,186441226,6.052319750947794,-0.02034205398993498
57,same_event_permute,ml_ae,186441226,6.052319750947794,-0.02034205398993498
57,same_event_permute,traditional,186441323,6.052319750947794,-0.0064051530428215625
57,same_event_permute,ml_ae,186441323,6.052319750947794,-0.0064051530428215625
57,same_event_permute,traditional,186441420,6.052319750947794,-0.19560494101405015
57,same_event_permute,ml_ae,186441420,6.052319750947794,-0.19560494101405015
57,same_event_permute,traditional,186441517,6.052319750947794,-0.026835858668736983
57,same_event_permute,ml_ae,186441517,6.052319750947794,-0.026835858668736983
57,same_event_permute,traditional,186441614,6.052319750947794,0.07139352636472347
57,same_event_permute,ml_ae,186441614,6.052319750947794,0.07139352636472347
57,same_event_permute,traditional,186441711,6.052319750947794,0.04353857118916811
57,same_event_permute,ml_ae,186441711,6.052319750947794,0.04353857118916811
57,same_event_permute,traditional,186441808,6.052319750947794,0.005405674966660101
57,same_event_permute,ml_ae,186441808,6.052319750947794,0.005405674966660101
57,same_event_sign_flip,traditional,186441228,6.052319750947794,0.027294259728298454
57,same_event_sign_flip,ml_ae,186441228,6.052319750947794,0.027294259728298454
57,same_event_sign_flip,traditional,186441325,6.052319750947794,-0.024941053887942932
57,same_event_sign_flip,ml_ae,186441325,6.052319750947794,-0.024941053887942932
57,same_event_sign_flip,traditional,186441422,6.052319750947794,0.0612982532328774
57,same_event_sign_flip,ml_ae,186441422,6.052319750947794,0.0612982532328774
57,same_event_sign_flip,traditional,186441519,6.052319750947794,-0.18921614295053982
57,same_event_sign_flip,ml_ae,186441519,6.052319750947794,-0.18921614295053982
57,same_event_sign_flip,traditional,186441616,6.052319750947794,0.23945724844608327
57,same_event_sign_flip,ml_ae,186441616,6.052319750947794,0.23945724844608327
57,same_event_sign_flip,traditional,186441713,6.052319750947794,0.04646970282493335
57,same_event_sign_flip,ml_ae,186441713,6.052319750947794,0.04646970282493335
57,same_event_sign_flip,traditional,186441810,6.052319750947794,0.11947585359582422
57,same_event_sign_flip,ml_ae,186441810,6.052319750947794,0.11947585359582422
57,per_run_stave_shuffle,traditional,186441229,6.052319750947794,0.28591668229532774
57,per_run_stave_shuffle,ml_ae,186441229,6.052319750947794,0.28591668229532774
57,per_run_stave_shuffle,traditional,186441326,6.052319750947794,0.2797956223462414
57,per_run_stave_shuffle,ml_ae,186441326,6.052319750947794,0.2797956223462414
57,per_run_stave_shuffle,traditional,186441423,6.052319750947794,0.2713539540300359
57,per_run_stave_shuffle,ml_ae,186441423,6.052319750947794,0.2713539540300359
57,per_run_stave_shuffle,traditional,186441520,6.052319750947794,0.27700706741506553
57,per_run_stave_shuffle,ml_ae,186441520,6.052319750947794,0.27700706741506553
57,per_run_stave_shuffle,traditional,186441617,6.052319750947795,0.27774986505014826
57,per_run_stave_shuffle,ml_ae,186441617,6.052319750947795,0.27774986505014826
57,per_run_stave_shuffle,traditional,186441714,6.052319750947794,0.2725898620661769
57,per_run_stave_shuffle,ml_ae,186441714,6.052319750947794,0.2725898620661769
57,per_run_stave_shuffle,traditional,186441811,6.052319750947795,0.27898718862200594
57,per_run_stave_shuffle,ml_ae,186441811,6.052319750947795,0.27898718862200594
57,per_run_stave_amp_shuffle,traditional,186441233,6.052319750947794,0.32039529304548403
57,per_run_stave_amp_shuffle,ml_ae,186441233,6.052319750947794,0.32039529304548403
57,per_run_stave_amp_shuffle,traditional,186441330,6.052319750947794,0.32982858451771446
57,per_run_stave_amp_shuffle,ml_ae,186441330,6.052319750947794,0.32982858451771446
57,per_run_stave_amp_shuffle,traditional,186441427,6.052319750947794,0.3068380664244822
57,per_run_stave_amp_shuffle,ml_ae,186441427,6.052319750947794,0.3068380664244822
57,per_run_stave_amp_shuffle,traditional,186441524,6.052319750947794,0.32902257179563366
57,per_run_stave_amp_shuffle,ml_ae,186441524,6.052319750947794,0.32902257179563366
57,per_run_stave_amp_shuffle,traditional,186441621,6.052319750947794,0.3135283782998208
57,per_run_stave_amp_shuffle,ml_ae,186441621,6.052319750947794,0.3135283782998208
57,per_run_stave_amp_shuffle,traditional,186441718,6.052319750947794,0.30626449567046876
57,per_run_stave_amp_shuffle,ml_ae,186441718,6.052319750947794,0.30626449567046876
57,per_run_stave_amp_shuffle,traditional,186441815,6.052319750947794,0.3170534586503466
57,per_run_stave_amp_shuffle,ml_ae,186441815,6.052319750947794,0.3170534586503466
57,train_run_stave_mean,traditional,186441228,3.205028335857502,0.5295537030005055
57,train_run_stave_mean,ml_ae,186441228,3.205028335857502,0.5295537030005055
64,event_block_shuffle,traditional,186511227,6.030450270314358,0.27539205737953626
64,event_block_shuffle,ml_ae,186511227,6.030450270314358,0.27539205737953626
64,event_block_shuffle,traditional,186511324,6.0304502703143585,0.28928881346131124
64,event_block_shuffle,ml_ae,186511324,6.0304502703143585,0.28928881346131124
64,event_block_shuffle,traditional,186511421,6.0304502703143585,0.285566499513441
64,event_block_shuffle,ml_ae,186511421,6.0304502703143585,0.285566499513441
64,event_block_shuffle,traditional,186511518,6.0304502703143585,0.27998907724605593
64,event_block_shuffle,ml_ae,186511518,6.0304502703143585,0.27998907724605593
64,event_block_shuffle,traditional,186511615,6.0304502703143585,0.27313697686401867
64,event_block_shuffle,ml_ae,186511615,6.0304502703143585,0.27313697686401867
64,event_block_shuffle,traditional,186511712,6.0304502703143585,0.27200826816808615
64,event_block_shuffle,ml_ae,186511712,6.0304502703143585,0.27200826816808615
64,event_block_shuffle,traditional,186511809,6.0304502703143585,0.2772422630924458
64,event_block_shuffle,ml_ae,186511809,6.0304502703143585,0.2772422630924458
64,row_shuffle,traditional,186511219,6.0304502703143585,-0.00030557951948644713
64,row_shuffle,ml_ae,186511219,6.0304502703143585,-0.00030557951948644713
64,row_shuffle,traditional,186511316,6.0304502703143585,-0.007204319452602523
64,row_shuffle,ml_ae,186511316,6.0304502703143585,-0.007204319452602523
64,row_shuffle,traditional,186511413,6.030450270314358,0.00462461770245064
64,row_shuffle,ml_ae,186511413,6.030450270314358,0.00462461770245064
64,row_shuffle,traditional,186511510,6.030450270314358,0.014435944653326031
64,row_shuffle,ml_ae,186511510,6.030450270314358,0.014435944653326031
64,row_shuffle,traditional,186511607,6.030450270314358,-0.0027767948080098756
64,row_shuffle,ml_ae,186511607,6.030450270314358,-0.0027767948080098756
64,row_shuffle,traditional,186511704,6.0304502703143585,0.0010265175114250707
64,row_shuffle,ml_ae,186511704,6.0304502703143585,0.0010265175114250707
64,row_shuffle,traditional,186511801,6.0304502703143585,0.010592357497283269
64,row_shuffle,ml_ae,186511801,6.0304502703143585,0.010592357497283269
64,same_event_permute,traditional,186511226,6.0304502703143585,-0.19181932002496693
64,same_event_permute,ml_ae,186511226,6.0304502703143585,-0.19181932002496693
64,same_event_permute,traditional,186511323,6.0304502703143585,0.043596397572964844
64,same_event_permute,ml_ae,186511323,6.0304502703143585,0.043596397572964844
64,same_event_permute,traditional,186511420,6.0304502703143585,0.12070153072590162
64,same_event_permute,ml_ae,186511420,6.0304502703143585,0.12070153072590162
64,same_event_permute,traditional,186511517,6.0304502703143585,-0.12378269303915872
64,same_event_permute,ml_ae,186511517,6.0304502703143585,-0.12378269303915872
64,same_event_permute,traditional,186511614,6.0304502703143585,-0.11917285970702535
64,same_event_permute,ml_ae,186511614,6.0304502703143585,-0.11917285970702535
64,same_event_permute,traditional,186511711,6.0304502703143585,-0.030852202926713777
64,same_event_permute,ml_ae,186511711,6.0304502703143585,-0.030852202926713777
64,same_event_permute,traditional,186511808,6.0304502703143585,0.11204899564998974
64,same_event_permute,ml_ae,186511808,6.0304502703143585,0.11204899564998974
64,same_event_sign_flip,traditional,186511228,6.030450270314358,0.10590196521820999
64,same_event_sign_flip,ml_ae,186511228,6.030450270314358,0.10590196521820999
64,same_event_sign_flip,traditional,186511325,6.030450270314358,0.08079933869767841
64,same_event_sign_flip,ml_ae,186511325,6.030450270314358,0.08079933869767841
64,same_event_sign_flip,traditional,186511422,6.030450270314358,-0.10688958408323553
64,same_event_sign_flip,ml_ae,186511422,6.030450270314358,-0.10688958408323553
64,same_event_sign_flip,traditional,186511519,6.030450270314358,-0.3095005407494211
64,same_event_sign_flip,ml_ae,186511519,6.030450270314358,-0.3095005407494211
64,same_event_sign_flip,traditional,186511616,6.030450270314358,0.18433919626118098
64,same_event_sign_flip,ml_ae,186511616,6.030450270314358,0.18433919626118098
64,same_event_sign_flip,traditional,186511713,6.030450270314358,-0.13296917121881502
64,same_event_sign_flip,ml_ae,186511713,6.030450270314358,-0.13296917121881502
64,same_event_sign_flip,traditional,186511810,6.030450270314358,-0.0955371194904012
64,same_event_sign_flip,ml_ae,186511810,6.030450270314358,-0.0955371194904012
64,per_run_stave_shuffle,traditional,186511229,6.030450270314358,0.2891824284057333
64,per_run_stave_shuffle,ml_ae,186511229,6.030450270314358,0.2891824284057333
64,per_run_stave_shuffle,traditional,186511326,6.0304502703143585,0.2839269204445996
64,per_run_stave_shuffle,ml_ae,186511326,6.0304502703143585,0.2839269204445996
64,per_run_stave_shuffle,traditional,186511423,6.0304502703143585,0.27565260215026577
64,per_run_stave_shuffle,ml_ae,186511423,6.0304502703143585,0.27565260215026577
64,per_run_stave_shuffle,traditional,186511520,6.030450270314358,0.28711241449466557
64,per_run_stave_shuffle,ml_ae,186511520,6.030450270314358,0.28711241449466557
64,per_run_stave_shuffle,traditional,186511617,6.0304502703143585,0.29785166473198355
64,per_run_stave_shuffle,ml_ae,186511617,6.0304502703143585,0.29785166473198355
64,per_run_stave_shuffle,traditional,186511714,6.0304502703143585,0.27833440567816425
64,per_run_stave_shuffle,ml_ae,186511714,6.0304502703143585,0.27833440567816425
64,per_run_stave_shuffle,traditional,186511811,6.0304502703143585,0.2805067698069504
64,per_run_stave_shuffle,ml_ae,186511811,6.0304502703143585,0.2805067698069504
64,per_run_stave_amp_shuffle,traditional,186511233,6.0304502703143585,0.3140408201581012
64,per_run_stave_amp_shuffle,ml_ae,186511233,6.0304502703143585,0.3140408201581012
64,per_run_stave_amp_shuffle,traditional,186511330,6.0304502703143585,0.3037794561485205
64,per_run_stave_amp_shuffle,ml_ae,186511330,6.0304502703143585,0.3037794561485205
64,per_run_stave_amp_shuffle,traditional,186511427,6.0304502703143585,0.3049163979706218
64,per_run_stave_amp_shuffle,ml_ae,186511427,6.0304502703143585,0.3049163979706218
64,per_run_stave_amp_shuffle,traditional,186511524,6.030450270314358,0.30142255389166794
64,per_run_stave_amp_shuffle,ml_ae,186511524,6.030450270314358,0.30142255389166794
64,per_run_stave_amp_shuffle,traditional,186511621,6.030450270314358,0.28736449166810946
64,per_run_stave_amp_shuffle,ml_ae,186511621,6.030450270314358,0.28736449166810946
64,per_run_stave_amp_shuffle,traditional,186511718,6.0304502703143585,0.3570367722345464
64,per_run_stave_amp_shuffle,ml_ae,186511718,6.0304502703143585,0.3570367722345464
64,per_run_stave_amp_shuffle,traditional,186511815,6.0304502703143585,0.30793141142828195
64,per_run_stave_amp_shuffle,ml_ae,186511815,6.0304502703143585,0.30793141142828195
64,train_run_stave_mean,traditional,186511228,3.192059453747745,0.5293235680030483
64,train_run_stave_mean,ml_ae,186511228,3.192059453747745,0.5293235680030483
65,event_block_shuffle,traditional,186521227,6.052425270149142,0.27152917772914864
65,event_block_shuffle,ml_ae,186521227,6.052425270149142,0.27152917772914864
65,event_block_shuffle,traditional,186521324,6.052425270149142,0.2774537671202012
65,event_block_shuffle,ml_ae,186521324,6.052425270149142,0.2774537671202012
65,event_block_shuffle,traditional,186521421,6.052425270149142,0.2795402855792757
65,event_block_shuffle,ml_ae,186521421,6.052425270149142,0.2795402855792757
65,event_block_shuffle,traditional,186521518,6.052425270149142,0.2703740913495249
65,event_block_shuffle,ml_ae,186521518,6.052425270149142,0.2703740913495249
65,event_block_shuffle,traditional,186521615,6.0524252701491426,0.27152938389747305
65,event_block_shuffle,ml_ae,186521615,6.0524252701491426,0.27152938389747305
65,event_block_shuffle,traditional,186521712,6.052425270149142,0.2713834367274295
65,event_block_shuffle,ml_ae,186521712,6.052425270149142,0.2713834367274295
65,event_block_shuffle,traditional,186521809,6.0524252701491426,0.2816591033203888
65,event_block_shuffle,ml_ae,186521809,6.0524252701491426,0.2816591033203888
65,row_shuffle,traditional,186521219,6.0524252701491426,-0.008100780800187826
65,row_shuffle,ml_ae,186521219,6.0524252701491426,-0.008100780800187826
65,row_shuffle,traditional,186521316,6.0524252701491426,-0.007185257738813294
65,row_shuffle,ml_ae,186521316,6.0524252701491426,-0.007185257738813294
65,row_shuffle,traditional,186521413,6.052425270149142,-0.003526717542147713
65,row_shuffle,ml_ae,186521413,6.052425270149142,-0.003526717542147713
65,row_shuffle,traditional,186521510,6.052425270149142,0.028516534445557906
65,row_shuffle,ml_ae,186521510,6.052425270149142,0.028516534445557906
65,row_shuffle,traditional,186521607,6.0524252701491426,-0.0035633395435510024
65,row_shuffle,ml_ae,186521607,6.0524252701491426,-0.0035633395435510024
65,row_shuffle,traditional,186521704,6.0524252701491426,-0.008049672552881611
65,row_shuffle,ml_ae,186521704,6.0524252701491426,-0.008049672552881611
65,row_shuffle,traditional,186521801,6.052425270149142,-0.003610872149056047
65,row_shuffle,ml_ae,186521801,6.052425270149142,-0.003610872149056047
65,same_event_permute,traditional,186521226,6.052425270149142,-0.12975372372931052
65,same_event_permute,ml_ae,186521226,6.052425270149142,-0.12975372372931052
65,same_event_permute,traditional,186521323,6.052425270149142,-0.08993030675917907
65,same_event_permute,ml_ae,186521323,6.052425270149142,-0.08993030675917907
65,same_event_permute,traditional,186521420,6.0524252701491426,-0.08635524087668692
65,same_event_permute,ml_ae,186521420,6.0524252701491426,-0.08635524087668692
65,same_event_permute,traditional,186521517,6.052425270149142,-0.04935406752163977
65,same_event_permute,ml_ae,186521517,6.052425270149142,-0.04935406752163977
65,same_event_permute,traditional,186521614,6.0524252701491426,-0.06760214718896314
65,same_event_permute,ml_ae,186521614,6.0524252701491426,-0.06760214718896314
65,same_event_permute,traditional,186521711,6.052425270149142,-0.09811933426672036
65,same_event_permute,ml_ae,186521711,6.052425270149142,-0.09811933426672036
65,same_event_permute,traditional,186521808,6.0524252701491426,-0.02772624860954366
65,same_event_permute,ml_ae,186521808,6.0524252701491426,-0.02772624860954366
65,same_event_sign_flip,traditional,186521228,6.052425270149142,-0.12117143919873796
65,same_event_sign_flip,ml_ae,186521228,6.052425270149142,-0.12117143919873796
65,same_event_sign_flip,traditional,186521325,6.052425270149142,0.13571786639564948
65,same_event_sign_flip,ml_ae,186521325,6.052425270149142,0.13571786639564948
65,same_event_sign_flip,traditional,186521422,6.052425270149142,0.04629151912624689
65,same_event_sign_flip,ml_ae,186521422,6.052425270149142,0.04629151912624689
65,same_event_sign_flip,traditional,186521519,6.052425270149142,-0.059578334731878665
65,same_event_sign_flip,ml_ae,186521519,6.052425270149142,-0.059578334731878665
65,same_event_sign_flip,traditional,186521616,6.052425270149142,0.01851104252082663
65,same_event_sign_flip,ml_ae,186521616,6.052425270149142,0.01851104252082663
65,same_event_sign_flip,traditional,186521713,6.052425270149142,-0.08697781085206167
65,same_event_sign_flip,ml_ae,186521713,6.052425270149142,-0.08697781085206167
65,same_event_sign_flip,traditional,186521810,6.052425270149142,-0.12935208359850664
65,same_event_sign_flip,ml_ae,186521810,6.052425270149142,-0.12935208359850664
65,per_run_stave_shuffle,traditional,186521229,6.052425270149142,0.27752218736801537
65,per_run_stave_shuffle,ml_ae,186521229,6.052425270149142,0.27752218736801537
65,per_run_stave_shuffle,traditional,186521326,6.052425270149142,0.28381063405318563
65,per_run_stave_shuffle,ml_ae,186521326,6.052425270149142,0.28381063405318563
65,per_run_stave_shuffle,traditional,186521423,6.052425270149142,0.2871264740297199
65,per_run_stave_shuffle,ml_ae,186521423,6.052425270149142,0.2871264740297199
65,per_run_stave_shuffle,traditional,186521520,6.0524252701491426,0.29407748037338577
65,per_run_stave_shuffle,ml_ae,186521520,6.0524252701491426,0.29407748037338577
65,per_run_stave_shuffle,traditional,186521617,6.052425270149142,0.2732546525556759
65,per_run_stave_shuffle,ml_ae,186521617,6.052425270149142,0.2732546525556759
65,per_run_stave_shuffle,traditional,186521714,6.052425270149142,0.27720367449109734
65,per_run_stave_shuffle,ml_ae,186521714,6.052425270149142,0.27720367449109734
65,per_run_stave_shuffle,traditional,186521811,6.052425270149142,0.2802494145700937
65,per_run_stave_shuffle,ml_ae,186521811,6.052425270149142,0.2802494145700937
65,per_run_stave_amp_shuffle,traditional,186521233,6.052425270149142,0.3073131925435157
65,per_run_stave_amp_shuffle,ml_ae,186521233,6.052425270149142,0.3073131925435157
65,per_run_stave_amp_shuffle,traditional,186521330,6.052425270149142,0.2945084953696636
65,per_run_stave_amp_shuffle,ml_ae,186521330,6.052425270149142,0.2945084953696636
65,per_run_stave_amp_shuffle,traditional,186521427,6.0524252701491426,0.3036081301807436
65,per_run_stave_amp_shuffle,ml_ae,186521427,6.0524252701491426,0.3036081301807436
65,per_run_stave_amp_shuffle,traditional,186521524,6.0524252701491426,0.2898353538587556
65,per_run_stave_amp_shuffle,ml_ae,186521524,6.0524252701491426,0.2898353538587556
65,per_run_stave_amp_shuffle,traditional,186521621,6.052425270149142,0.3180503594138143
65,per_run_stave_amp_shuffle,ml_ae,186521621,6.052425270149142,0.3180503594138143
65,per_run_stave_amp_shuffle,traditional,186521718,6.052425270149142,0.29197447933828974
65,per_run_stave_amp_shuffle,ml_ae,186521718,6.052425270149142,0.29197447933828974
65,per_run_stave_amp_shuffle,traditional,186521815,6.052425270149142,0.3222078333123261
65,per_run_stave_amp_shuffle,ml_ae,186521815,6.052425270149142,0.3222078333123261
65,train_run_stave_mean,traditional,186521228,3.2021494709970515,0.5290688158993401
65,train_run_stave_mean,ml_ae,186521228,3.2021494709970515,0.5290688158993401
