row_id,heldout_run,template_secondary_fraction,template_residual_improvement,best_stave,best_delay_samples,threshold,threshold_pred
61:510182:5840:121170:injected_two_pulse,61,0.27355561840234227,0.398960208746037,B4,6,0.2,1
61:510200:5858:121188:raw_clean,61,0.0,0.0,,-1,0.2,0
61:510200:5858:121188:injected_two_pulse,61,0.0,0.0,,-1,0.2,0
61:510299:5949:121287:raw_clean,61,0.13109925267861028,0.0986904275946549,B8,6,0.2,0
61:510299:5949:121287:injected_two_pulse,61,0.13109925267861028,0.0986904275946549,B8,6,0.2,0
61:510319:5968:121307:raw_clean,61,0.0,0.0,,-1,0.2,0
61:510319:5968:121307:injected_two_pulse,61,0.0,0.0,,-1,0.2,0
61:510360:6007:121348:raw_clean,61,0.19106924594627017,0.19463452695975114,B4,6,0.2,0
61:510360:6007:121348:injected_two_pulse,61,0.0,0.0,,-1,0.2,0
61:510452:6090:121440:raw_clean,61,0.45,2.89580607014173,B6,6,0.2,1
61:510452:6090:121440:injected_two_pulse,61,0.45,3.7293793072907553,B6,6,0.2,1
61:510493:6129:121481:raw_clean,61,0.0,0.0,,-1,0.2,0
61:510493:6129:121481:injected_two_pulse,61,0.0,0.0,,-1,0.2,0
61:510520:6155:121508:raw_clean,61,0.164016731459375,0.15834566432091154,B6,5,0.2,0
61:510520:6155:121508:injected_two_pulse,61,0.164016731459375,0.15834566432091154,B6,5,0.2,0
61:510548:6180:121536:raw_clean,61,0.21498320540371232,0.24312229786920103,B4,4,0.2,1
61:510548:6180:121536:injected_two_pulse,61,0.2784777721064685,0.3861362456970525,B4,5,0.2,1
61:510552:6184:121540:raw_clean,61,0.24992716336182025,0.2940189605238633,B6,6,0.2,1
61:510552:6184:121540:injected_two_pulse,61,0.45,1.5819020363268494,B6,6,0.2,1
61:510609:6237:121597:raw_clean,61,0.007234600110959508,0.00028071253295847143,B4,3,0.2,0
61:510609:6237:121597:injected_two_pulse,61,0.03487396928706885,0.007181237942945284,B6,3,0.2,0
61:510623:6249:121611:raw_clean,61,0.0,0.0,,-1,0.2,0
61:510623:6249:121611:injected_two_pulse,61,0.0,0.0,,-1,0.2,0
61:510625:6251:121613:raw_clean,61,0.406910066221902,0.7793728720806024,B6,6,0.2,1
61:510625:6251:121613:injected_two_pulse,61,0.45,1.4804217884586277,B6,6,0.2,1
61:510635:6260:121623:raw_clean,61,0.3433524398673906,0.6285192451835786,B4,6,0.2,1
61:510635:6260:121623:injected_two_pulse,61,0.3433524398673906,0.6285192451835786,B4,6,0.2,1
61:510636:6261:121624:raw_clean,61,0.0,0.0,,-1,0.2,0
61:510636:6261:121624:injected_two_pulse,61,0.1016036151800927,0.048975350402683845,B6,4,0.2,0
61:510678:6301:121666:raw_clean,61,0.049746073909773626,0.014815270132225292,B4,4,0.2,0
61:510678:6301:121666:injected_two_pulse,61,0.37512905828390464,0.750239141123622,B4,6,0.2,1
61:510689:6311:121677:raw_clean,61,0.2640647201410719,0.3734588835052089,B4,6,0.2,1
61:510689:6311:121677:injected_two_pulse,61,0.4205333622103696,1.033774004545299,B6,6,0.2,1
61:510702:6324:121690:raw_clean,61,0.0,0.0,,-1,0.2,0
61:510702:6324:121690:injected_two_pulse,61,0.0,0.0,,-1,0.2,0
61:510811:6425:121799:raw_clean,61,0.04591274649022026,0.01456348209335867,B4,2,0.2,0
61:510811:6425:121799:injected_two_pulse,61,0.24700952527693248,0.3425744781190471,B4,5,0.2,1
61:510836:6448:121824:raw_clean,61,0.0,0.0,,-1,0.2,0
61:510836:6448:121824:injected_two_pulse,61,0.10584526872837295,0.06610685718801469,B6,4,0.2,0
61:510916:6524:121904:raw_clean,61,0.1639993051247658,0.14339114095607386,B4,6,0.2,0
61:510916:6524:121904:injected_two_pulse,61,0.21822283335067352,0.2538859601187027,B4,6,0.2,1
61:511137:6728:122125:raw_clean,61,0.45,1.3879443928459771,B6,5,0.2,1
61:511137:6728:122125:injected_two_pulse,61,0.45,1.3879443928459771,B6,5,0.2,1
61:511261:6847:122249:raw_clean,61,0.131976608129658,0.10252358773159459,B6,5,0.2,0
61:511261:6847:122249:injected_two_pulse,61,0.131976608129658,0.10252358773159459,B6,5,0.2,0
61:511262:6848:122250:raw_clean,61,0.12811234963148324,0.11339154508209726,B4,2,0.2,0
61:511262:6848:122250:injected_two_pulse,61,0.14741555126188646,0.13909665667394155,B4,3,0.2,0
61:511338:6917:122326:raw_clean,61,0.25365000815572514,0.32035334222984735,B4,5,0.2,1
61:511338:6917:122326:injected_two_pulse,61,0.30895535213649106,0.4752815373851336,B4,5,0.2,1
61:511439:7013:122427:raw_clean,61,0.45,1.2088868634265046,B6,5,0.2,1
61:511439:7013:122427:injected_two_pulse,61,0.45,1.2786035652986523,B4,6,0.2,1
61:511479:7047:122467:raw_clean,61,0.23858046409529343,0.29942322386033315,B4,4,0.2,1
61:511479:7047:122467:injected_two_pulse,61,0.26566232909069337,0.35141431587314376,B4,5,0.2,1
61:511610:7174:122598:raw_clean,61,0.15839841291049214,0.13437661044795948,B4,6,0.2,0
61:511610:7174:122598:injected_two_pulse,61,0.15839841291049214,0.13437661044795948,B4,6,0.2,0
61:511614:7178:122602:raw_clean,61,0.45,1.948015592797801,B4,5,0.2,1
61:511614:7178:122602:injected_two_pulse,61,0.45,1.948015592797801,B4,5,0.2,1
61:511701:7259:122689:raw_clean,61,0.05830858851228008,0.018126057843521087,B4,6,0.2,0
61:511701:7259:122689:injected_two_pulse,61,0.17543033615705725,0.1640769958307583,B4,6,0.2,0
61:511708:7266:122696:raw_clean,61,0.1802012672124506,0.1634516343791257,B6,6,0.2,0
61:511708:7266:122696:injected_two_pulse,61,0.30800285989052145,0.4775106742633679,B6,6,0.2,1
61:511845:7388:122833:raw_clean,61,0.1529557491703334,0.1554628547002066,B8,3,0.2,0
61:511845:7388:122833:injected_two_pulse,61,0.1453441535102465,0.1234865991100128,B6,6,0.2,0
61:512026:7556:123014:raw_clean,61,0.18076674170429627,0.1750084790494245,B4,6,0.2,0
61:512026:7556:123014:injected_two_pulse,61,0.18076674170429627,0.1750084790494245,B4,6,0.2,0
61:512055:7581:123043:raw_clean,61,0.04973479399017978,0.013187393073831405,B4,6,0.2,0
61:512055:7581:123043:injected_two_pulse,61,0.21965832956907502,0.3088342393241058,B4,3,0.2,1
61:512293:7836:123281:raw_clean,61,0.0,0.0,,-1,0.2,0
61:512293:7836:123281:injected_two_pulse,61,0.04146988384996045,0.009220295835492998,B4,4,0.2,0
61:512356:7895:123344:raw_clean,61,0.09510100997050622,0.04821793008431777,B4,6,0.2,0
61:512356:7895:123344:injected_two_pulse,61,0.12815409703007574,0.08755950434816534,B4,6,0.2,0
61:512438:7970:123426:raw_clean,61,0.22249907271384883,0.24649942400694974,B4,5,0.2,1
61:512438:7970:123426:injected_two_pulse,61,0.39577434170215753,0.7179809031381508,B4,6,0.2,1
61:512485:8017:123473:raw_clean,61,0.0,0.0,,-1,0.2,0
61:512485:8017:123473:injected_two_pulse,61,0.0,0.0,,-1,0.2,0
61:512520:8049:123508:raw_clean,61,0.06137973171643706,0.026028470702197826,B4,2,0.2,0
61:512520:8049:123508:injected_two_pulse,61,0.19470905452904677,0.22696780040845432,B4,4,0.2,0
61:512539:8067:123527:raw_clean,61,0.45,1.1953040523385297,B6,5,0.2,1
61:512539:8067:123527:injected_two_pulse,61,0.45,1.1953040523385297,B6,5,0.2,1
61:512582:8108:123570:raw_clean,61,0.45,2.9421494685155976,B6,6,0.2,1
61:512582:8108:123570:injected_two_pulse,61,0.45,3.2642645947415394,B6,6,0.2,1
61:512583:8109:123571:raw_clean,61,0.10022551346704982,0.05056268941099973,B6,6,0.2,0
61:512583:8109:123571:injected_two_pulse,61,0.25983139169682684,0.35513948690297725,B4,4,0.2,1
61:512596:8122:123584:raw_clean,61,0.45,1.9461467812771778,B4,5,0.2,1
61:512596:8122:123584:injected_two_pulse,61,0.45,3.224977030968655,B4,6,0.2,1
61:512649:8172:123637:raw_clean,61,0.45,2.120350341874441,B6,5,0.2,1
61:512649:8172:123637:injected_two_pulse,61,0.45,2.120350341874441,B6,5,0.2,1
61:512651:8174:123639:raw_clean,61,0.058811638110054555,0.018524589072417795,B4,6,0.2,0
61:512651:8174:123639:injected_two_pulse,61,0.048990021171250696,0.01597148240768642,B8,2,0.2,0
61:512686:8208:123674:raw_clean,61,0.2171401872329033,0.25137305341384764,B4,6,0.2,1
61:512686:8208:123674:injected_two_pulse,61,0.38475615862429924,0.7892406849722315,B4,6,0.2,1
61:512700:8222:123688:raw_clean,61,0.45,1.8114310587403306,B4,5,0.2,1
61:512700:8222:123688:injected_two_pulse,61,0.45,3.1265151293660245,B4,6,0.2,1
61:512778:8293:123766:raw_clean,61,0.10067184764848586,0.05503735336133819,B4,3,0.2,0
61:512778:8293:123766:injected_two_pulse,61,0.2839054082400308,0.4057148625099159,B6,6,0.2,1
61:512807:8321:123795:raw_clean,61,0.44829505811940773,0.9459677278204772,B6,6,0.2,1
61:512807:8321:123795:injected_two_pulse,61,0.4471201557540187,0.9410157959030645,B6,6,0.2,1
61:512869:8381:123857:raw_clean,61,0.0,0.0,,-1,0.2,0
61:512869:8381:123857:injected_two_pulse,61,0.11689159676187293,0.06877651544449767,B6,6,0.2,0
61:512931:8438:123919:raw_clean,61,0.0,0.0,,-1,0.2,0
61:512931:8438:123919:injected_two_pulse,61,0.02531868536689884,0.003438072616712917,B4,3,0.2,0
61:512975:8476:123963:raw_clean,61,0.45,1.0991525442269676,B4,6,0.2,1
61:512975:8476:123963:injected_two_pulse,61,0.4300857053283763,0.9906769238909323,B4,6,0.2,1
61:513100:8595:124088:raw_clean,61,0.1691689844043131,0.14405059956217997,B6,6,0.2,0
61:513100:8595:124088:injected_two_pulse,61,0.31054870047884564,0.48543716030303785,B6,6,0.2,1
61:513209:8698:124197:raw_clean,61,0.14807630393755994,0.11534183469475004,B4,4,0.2,0
61:513209:8698:124197:injected_two_pulse,61,0.2535938948936787,0.32370631663297555,B6,6,0.2,1
61:513284:8768:124272:raw_clean,61,0.45,2.080356604572691,B4,5,0.2,1
61:513284:8768:124272:injected_two_pulse,61,0.45,2.080356604572691,B4,5,0.2,1
61:513289:8772:124277:raw_clean,61,0.14754296645038212,0.12530423659438616,B8,5,0.2,0
61:513289:8772:124277:injected_two_pulse,61,0.22536941196553717,0.23956723209382197,B6,5,0.2,1
61:513320:8801:124308:raw_clean,61,0.45,2.510543567459491,B4,6,0.2,1
61:513320:8801:124308:injected_two_pulse,61,0.45,2.510543567459491,B4,6,0.2,1
61:513364:8841:124352:raw_clean,61,0.0,0.0,,-1,0.2,0
61:513364:8841:124352:injected_two_pulse,61,0.0,0.0,,-1,0.2,0
61:513402:8874:124390:raw_clean,61,0.0,0.0,,-1,0.2,0
61:513402:8874:124390:injected_two_pulse,61,0.0,0.0,,-1,0.2,0
61:513486:8953:124474:raw_clean,61,0.1709084854512592,0.16400415613690467,B4,5,0.2,0
61:513486:8953:124474:injected_two_pulse,61,0.22212415003725244,0.23407271254660458,B6,4,0.2,1
61:513566:9026:124554:raw_clean,61,0.45,2.0571453459756266,B4,5,0.2,1
61:513566:9026:124554:injected_two_pulse,61,0.45,3.1648691069730766,B4,6,0.2,1
61:513644:9092:124632:raw_clean,61,0.28011197620084094,0.3693276075783817,B6,6,0.2,1
61:513644:9092:124632:injected_two_pulse,61,0.28011197620084094,0.3693276075783817,B6,6,0.2,1
61:513738:9178:124726:raw_clean,61,0.13048464897022705,0.08570229051992007,B6,6,0.2,0
61:513738:9178:124726:injected_two_pulse,61,0.28544080522698184,0.4101150451853366,B6,6,0.2,1
61:513757:9196:124745:raw_clean,61,0.17180438064142864,0.15825144496858473,B4,4,0.2,0
61:513757:9196:124745:injected_two_pulse,61,0.0,0.0,,-1,0.2,0
61:513776:9214:124764:raw_clean,61,0.2917223706607227,0.4005787307231863,B6,6,0.2,1
61:513776:9214:124764:injected_two_pulse,61,0.2822076796897942,0.3748746504026279,B6,6,0.2,1
61:513817:9253:124805:raw_clean,61,0.1952114374834212,0.2043100531347117,B4,4,0.2,0
61:513817:9253:124805:injected_two_pulse,61,0.1952114374834212,0.2043100531347117,B4,4,0.2,0
61:513840:9275:124828:raw_clean,61,0.45,2.744369384223473,B4,6,0.2,1
61:513840:9275:124828:injected_two_pulse,61,0.45,2.744369384223473,B4,6,0.2,1
61:513860:9293:124848:raw_clean,61,0.3982541818940488,0.746567547091835,B6,6,0.2,1
61:513860:9293:124848:injected_two_pulse,61,0.3982541818940488,0.746567547091835,B6,6,0.2,1
61:513871:9304:124859:raw_clean,61,0.0,0.0,,-1,0.2,0
61:513871:9304:124859:injected_two_pulse,61,0.12826766551267363,0.09125192190443948,B6,5,0.2,0
61:513929:9360:124917:raw_clean,61,0.10030641831296844,0.05922257910536224,B6,5,0.2,0
61:513929:9360:124917:injected_two_pulse,61,0.10030641831296844,0.05922257910536224,B6,5,0.2,0
61:514015:9441:125003:raw_clean,61,0.0701359021338133,0.026345279206907515,B4,6,0.2,0
61:514015:9441:125003:injected_two_pulse,61,0.24691048348303693,0.35637214906959674,B6,6,0.2,1
61:514078:9501:125066:raw_clean,61,0.45,1.269184898733494,B4,6,0.2,1
61:514078:9501:125066:injected_two_pulse,61,0.3747443370583192,0.7529132427606615,B4,5,0.2,1
61:514128:9547:125116:raw_clean,61,0.05283651589001789,0.014883554032678284,B4,6,0.2,0
61:514128:9547:125116:injected_two_pulse,61,0.05283651589001789,0.014883554032678284,B4,6,0.2,0
61:514153:9570:125141:raw_clean,61,0.45,2.6564722899539017,B6,5,0.2,1
61:514153:9570:125141:injected_two_pulse,61,0.45,3.389934885619482,B6,6,0.2,1
61:514181:9595:125169:raw_clean,61,0.0,0.0,,-1,0.2,0
61:514181:9595:125169:injected_two_pulse,61,0.1820571968054766,0.1860986855790283,B4,5,0.2,0
61:514217:9627:125205:raw_clean,61,0.45,2.168075978168957,B6,6,0.2,1
61:514217:9627:125205:injected_two_pulse,61,0.45,2.168075978168957,B6,6,0.2,1
61:514229:9639:125217:raw_clean,61,0.018352228582519003,0.00232689239385353,B4,2,0.2,0
61:514229:9639:125217:injected_two_pulse,61,0.018352228582519003,0.00232689239385353,B4,2,0.2,0
61:514373:9773:125361:raw_clean,61,0.21386868180864774,0.20965827484134536,B4,6,0.2,1
61:514373:9773:125361:injected_two_pulse,61,0.21386868180864774,0.20965827484134536,B4,6,0.2,1
61:514546:9932:125534:raw_clean,61,0.45,2.9475074960716503,B8,6,0.2,1
61:514546:9932:125534:injected_two_pulse,61,0.45,3.590407617072647,B8,6,0.2,1
61:514559:9945:125547:raw_clean,61,0.1364358407833381,0.09369804495072032,B6,6,0.2,0
61:514559:9945:125547:injected_two_pulse,61,0.15049564708365543,0.11914164748814954,B4,4,0.2,0
61:514606:9987:125594:raw_clean,61,0.0,0.0,,-1,0.2,0
61:514606:9987:125594:injected_two_pulse,61,0.027728489630995157,0.00424032652470574,B4,2,0.2,0
61:514608:9989:125596:raw_clean,61,0.0,0.0,,-1,0.2,0
61:514608:9989:125596:injected_two_pulse,61,0.05455496898714955,0.016162557728285343,B4,3,0.2,0
61:514614:9994:125602:raw_clean,61,0.09002573779739978,0.04340656399676625,B4,6,0.2,0
61:514614:9994:125602:injected_two_pulse,61,0.33733551911340415,0.6094613567634564,B4,6,0.2,1
61:514637:10015:125625:raw_clean,61,0.008116713898348737,0.0003533403359663959,B4,3,0.2,0
61:514637:10015:125625:injected_two_pulse,61,0.008116713898348737,0.0003533403359663959,B4,3,0.2,0
61:514684:10060:125672:raw_clean,61,0.0,0.0,,-1,0.2,0
61:514684:10060:125672:injected_two_pulse,61,0.0,0.0,,-1,0.2,0
61:514686:10062:125674:raw_clean,61,0.0,0.0,,-1,0.2,0
61:514686:10062:125674:injected_two_pulse,61,0.0,0.0,,-1,0.2,0
61:514719:10095:125707:raw_clean,61,0.0,0.0,,-1,0.2,0
61:514719:10095:125707:injected_two_pulse,61,0.10116256843522933,0.06023786416571808,B6,5,0.2,0
61:514821:10193:125809:raw_clean,61,0.45,1.5182846809787796,B4,6,0.2,1
61:514821:10193:125809:injected_two_pulse,61,0.3897846091328142,0.6964132030175172,B4,6,0.2,1
61:514957:10348:125945:raw_clean,61,0.03655313709721093,0.007156016629508315,B4,6,0.2,0
61:514957:10348:125945:injected_two_pulse,61,0.10393981528471509,0.06315221355408036,B6,6,0.2,0
61:514963:10353:125951:raw_clean,61,0.45,2.1131215167837856,B4,5,0.2,1
61:514963:10353:125951:injected_two_pulse,61,0.45,2.1131215167837856,B4,5,0.2,1
61:514977:10366:125965:raw_clean,61,0.07314982775136104,0.032034545641858425,B4,4,0.2,0
61:514977:10366:125965:injected_two_pulse,61,0.3646103869228713,0.7087553949461689,B4,6,0.2,1
61:515017:10405:126005:raw_clean,61,0.45,1.006783024701897,B4,6,0.2,1
61:515017:10405:126005:injected_two_pulse,61,0.45,0.9991509655446933,B4,6,0.2,1
61:515150:10526:126138:raw_clean,61,0.45,1.872818758351967,B4,5,0.2,1
61:515150:10526:126138:injected_two_pulse,61,0.45,3.0637062023797474,B4,6,0.2,1
61:515252:10624:126240:raw_clean,61,0.257859184254916,0.39806790378831064,B4,4,0.2,1
61:515252:10624:126240:injected_two_pulse,61,0.257859184254916,0.39806790378831064,B4,4,0.2,1
61:515263:10634:126251:raw_clean,61,0.0,0.0,,-1,0.2,0
61:515263:10634:126251:injected_two_pulse,61,0.0,0.0,,-1,0.2,0
61:515401:10765:126389:raw_clean,61,0.21522456327596554,0.24695736069179297,B4,6,0.2,1
61:515401:10765:126389:injected_two_pulse,61,0.4347517528113984,1.007676169052784,B4,6,0.2,1
61:515458:10820:126446:raw_clean,61,0.21370503369178645,0.26224311940187794,B8,6,0.2,1
61:515458:10820:126446:injected_two_pulse,61,0.39720336330215955,0.7441548327193728,B6,5,0.2,1
61:515491:10853:126479:raw_clean,61,0.08331956477669628,0.03995974594414434,B8,5,0.2,0
61:515491:10853:126479:injected_two_pulse,61,0.08331956477669628,0.03995974594414434,B8,5,0.2,0
61:515507:10869:126495:raw_clean,61,0.13546855757571968,0.09828767087611323,B4,6,0.2,0
61:515507:10869:126495:injected_two_pulse,61,0.0,0.0,,-1,0.2,0
61:515549:10910:126537:raw_clean,61,0.18242035205779789,0.22990332871787889,B4,2,0.2,0
61:515549:10910:126537:injected_two_pulse,61,0.20469457079793935,0.2894751768595025,B4,2,0.2,1
61:515599:10956:126587:raw_clean,61,0.45,2.0514343986466326,B4,6,0.2,1
61:515599:10956:126587:injected_two_pulse,61,0.45,2.0514343986466326,B4,6,0.2,1
61:515723:11067:126711:raw_clean,61,0.0,0.0,,-1,0.2,0
61:515723:11067:126711:injected_two_pulse,61,0.0,0.0,,-1,0.2,0
61:516230:11532:127218:raw_clean,61,0.0,0.0,,-1,0.2,0
61:516230:11532:127218:injected_two_pulse,61,0.05933136782707894,0.020872856536293227,B6,4,0.2,0
61:516247:11549:127235:raw_clean,61,0.0,0.0,,-1,0.2,0
61:516247:11549:127235:injected_two_pulse,61,0.0,0.0,,-1,0.2,0
61:516267:11568:127255:raw_clean,61,0.0870770744891846,0.044631093736401756,B6,5,0.2,0
61:516267:11568:127255:injected_two_pulse,61,0.12645137702155196,0.08572784456869037,B4,5,0.2,0
61:516278:11578:127266:raw_clean,61,0.1724347052943022,0.16713422736132744,B8,6,0.2,0
61:516278:11578:127266:injected_two_pulse,61,0.4016940972259853,0.9069992744921369,B8,6,0.2,1
61:516280:11580:127268:raw_clean,61,0.11937868206386555,0.07173434647551785,B6,6,0.2,0
61:516280:11580:127268:injected_two_pulse,61,0.2893429202643102,0.38374554207774597,B4,6,0.2,1
61:516329:11624:127317:raw_clean,61,0.13848652067718747,0.10271574937694015,B4,6,0.2,0
61:516329:11624:127317:injected_two_pulse,61,0.13848652067718747,0.10271574937694015,B4,6,0.2,0
61:516352:11646:127340:raw_clean,61,0.0,0.0,,-1,0.2,0
61:516352:11646:127340:injected_two_pulse,61,0.0,0.0,,-1,0.2,0
61:516369:11661:127357:raw_clean,61,0.0,0.0,,-1,0.2,0
61:516369:11661:127357:injected_two_pulse,61,0.0,0.0,,-1,0.2,0
61:516503:11787:127491:raw_clean,61,0.2295227021525012,0.33719520181992735,B4,3,0.2,1
61:516503:11787:127491:injected_two_pulse,61,0.4259806716062095,1.1614750301780665,B4,3,0.2,1
61:516644:11916:127632:raw_clean,61,0.4038240527858429,0.7675961431011855,B6,6,0.2,1
61:516644:11916:127632:injected_two_pulse,61,0.45,2.0439690725469055,B6,6,0.2,1
61:516663:11934:127651:raw_clean,61,0.027701251753374255,0.0041098012412160885,B4,6,0.2,0
61:516663:11934:127651:injected_two_pulse,61,0.1351546333290069,0.10267812206800676,B8,6,0.2,0
61:516690:11959:127678:raw_clean,61,0.0,0.0,,-1,0.2,0
61:516690:11959:127678:injected_two_pulse,61,0.0,0.0,,-1,0.2,0
61:516708:11976:127696:raw_clean,61,0.1537760915651496,0.12664838832461572,B4,6,0.2,0
61:516708:11976:127696:injected_two_pulse,61,0.1537760915651496,0.12664838832461572,B4,6,0.2,0
61:516727:11993:127715:raw_clean,61,0.23855476557972258,0.26787032921285625,B6,6,0.2,1
61:516727:11993:127715:injected_two_pulse,61,0.39492317171957975,0.7356355433098314,B6,5,0.2,1
61:516749:12014:127737:raw_clean,61,0.0,0.0,,-1,0.2,0
61:516749:12014:127737:injected_two_pulse,61,0.0,0.0,,-1,0.2,0
61:516787:12046:127775:raw_clean,61,0.0,0.0,,-1,0.2,0
61:516787:12046:127775:injected_two_pulse,61,0.02192239171063538,0.002579796814543567,B4,2,0.2,0
61:516817:12076:127805:raw_clean,61,0.45,2.6653988734090506,B6,5,0.2,1
61:516817:12076:127805:injected_two_pulse,61,0.45,3.2274678984582446,B6,6,0.2,1
61:516896:12151:127884:raw_clean,61,0.14891705583894824,0.11665533543389116,B4,4,0.2,0
61:516896:12151:127884:injected_two_pulse,61,0.20828650116853126,0.22821173530057615,B4,4,0.2,1
61:516917:12170:127905:raw_clean,61,0.0,0.0,,-1,0.2,0
61:516917:12170:127905:injected_two_pulse,61,0.15897453828674563,0.14017248852954323,B6,5,0.2,0
61:516970:12223:127958:raw_clean,61,0.2974680843205458,0.6113352433921397,B4,2,0.2,1
61:516970:12223:127958:injected_two_pulse,61,0.30728259505175315,0.604374334878802,B4,3,0.2,1
61:517017:12267:128005:raw_clean,61,0.0,0.0,,-1,0.2,0
61:517017:12267:128005:injected_two_pulse,61,0.0,0.0,,-1,0.2,0
61:517053:12302:128041:raw_clean,61,0.45,1.4236656166973285,B4,6,0.2,1
61:517053:12302:128041:injected_two_pulse,61,0.45,1.3842442902920293,B4,6,0.2,1
61:517139:12384:128127:raw_clean,61,0.45,1.8570403618667166,B6,6,0.2,1
61:517139:12384:128127:injected_two_pulse,61,0.45,1.8570403618667166,B6,6,0.2,1
61:517163:12408:128151:raw_clean,61,0.10399396215876214,0.05090549536602295,B6,6,0.2,0
61:517163:12408:128151:injected_two_pulse,61,0.23407150172213304,0.2578965311202499,B6,6,0.2,1
61:517213:12453:128201:raw_clean,61,0.0,0.0,,-1,0.2,0
61:517213:12453:128201:injected_two_pulse,61,0.04752564225828803,0.013336827825522181,B6,3,0.2,0
61:517276:12512:128264:raw_clean,61,0.339339731103135,0.6139142685147942,B4,6,0.2,1
61:517276:12512:128264:injected_two_pulse,61,0.45,1.1509138938071506,B6,6,0.2,1
61:517312:12575:128300:raw_clean,61,0.021666013574888853,0.0030384527166884556,B8,6,0.2,0
61:517312:12575:128300:injected_two_pulse,61,0.021666013574888853,0.0030384527166884556,B8,6,0.2,0
61:517338:12598:128326:raw_clean,61,0.45,1.8607925176373463,B4,5,0.2,1
61:517338:12598:128326:injected_two_pulse,61,0.45,2.7741593483198312,B4,6,0.2,1
61:517483:12732:128471:raw_clean,61,0.3639547532565926,0.60717294824122,B4,6,0.2,1
61:517483:12732:128471:injected_two_pulse,61,0.45,1.33154780474615,B4,6,0.2,1
61:517520:12764:128508:raw_clean,61,0.45,1.8336889387666107,B4,5,0.2,1
61:517520:12764:128508:injected_two_pulse,61,0.45,2.261417926315896,B4,6,0.2,1
61:517712:12939:128700:raw_clean,61,0.10272042873260633,0.06829801904241488,B8,6,0.2,0
61:517712:12939:128700:injected_two_pulse,61,0.10272042873260633,0.06829801904241488,B8,6,0.2,0
61:517725:12952:128713:raw_clean,61,0.20672509722072996,0.24539234356002942,B8,6,0.2,1
61:517725:12952:128713:injected_two_pulse,61,0.3978847746421284,0.9090530751655839,B8,6,0.2,1
61:517744:12969:128732:raw_clean,61,0.0,0.0,,-1,0.2,0
61:517744:12969:128732:injected_two_pulse,61,0.0,0.0,,-1,0.2,0
61:518252:13438:129240:raw_clean,61,0.22996450366769666,0.27818732259660106,B4,4,0.2,1
61:518252:13438:129240:injected_two_pulse,61,0.3096902032073749,0.4827569337303037,B6,6,0.2,1
61:518281:13466:129269:raw_clean,61,0.15096825207662848,0.10812608627409762,B6,4,0.2,0
61:518281:13466:129269:injected_two_pulse,61,0.046539574453713074,0.013863564443479616,B4,3,0.2,0
61:518323:13505:129311:raw_clean,61,0.21225209874605222,0.22676580843422,B6,6,0.2,1
61:518323:13505:129311:injected_two_pulse,61,0.29423886089809986,0.43108167261599223,B4,5,0.2,1
61:518448:13624:129436:raw_clean,61,0.15399437431690755,0.12474565713382885,B4,4,0.2,0
61:518448:13624:129436:injected_two_pulse,61,0.2623041564423654,0.34258618275427216,B4,5,0.2,1
61:518483:13656:129471:raw_clean,61,0.0,0.0,,-1,0.2,0
61:518483:13656:129471:injected_two_pulse,61,0.0,0.0,,-1,0.2,0
61:518584:13746:129572:raw_clean,61,0.0,0.0,,-1,0.2,0
61:518584:13746:129572:injected_two_pulse,61,0.0,0.0,,-1,0.2,0
61:518619:13780:129607:raw_clean,61,0.1625240739105651,0.14082303652777883,B4,6,0.2,0
61:518619:13780:129607:injected_two_pulse,61,0.2052569775321682,0.22461262510740432,B4,6,0.2,1
61:518686:13846:129674:raw_clean,61,0.027355689543646398,0.004789888703949349,B4,3,0.2,0
61:518686:13846:129674:injected_two_pulse,61,0.07021091685614339,0.023804213161332854,B6,2,0.2,0
61:518717:13874:129705:raw_clean,61,0.07061723481260392,0.032278688143278625,B8,6,0.2,0
61:518717:13874:129705:injected_two_pulse,61,0.0388603744633253,0.0080879040963474,B4,6,0.2,0
61:518748:13905:129736:raw_clean,61,0.34825656671550886,0.5559250592918152,B4,6,0.2,1
61:518748:13905:129736:injected_two_pulse,61,0.3980989606486271,0.7264399336759104,B4,6,0.2,1
61:518808:13962:129796:raw_clean,61,0.0,0.0,,-1,0.2,0
61:518808:13962:129796:injected_two_pulse,61,0.1501706251231533,0.1459702789030611,B8,6,0.2,0
61:518890:14041:129878:raw_clean,61,0.3194020876490852,0.5079664146970679,B4,5,0.2,1
61:518890:14041:129878:injected_two_pulse,61,0.40679237688809256,0.7585133594920177,B4,6,0.2,1
61:518912:14063:129900:raw_clean,61,0.01949784196792484,0.0020360813346682605,B4,6,0.2,0
61:518912:14063:129900:injected_two_pulse,61,0.09780947704187964,0.060218798112469024,B8,4,0.2,0
61:518972:14118:129960:raw_clean,61,0.28574249276727665,0.48881172111952154,B4,4,0.2,1
61:518972:14118:129960:injected_two_pulse,61,0.28574249276727665,0.48881172111952154,B4,4,0.2,1
61:518980:14126:129968:raw_clean,61,0.45,2.047704684152098,B4,5,0.2,1
61:518980:14126:129968:injected_two_pulse,61,0.45,2.5775187132360866,B6,6,0.2,1
61:518989:14135:129977:raw_clean,61,0.2430445965231872,0.3391927326555604,B8,6,0.2,1
61:518989:14135:129977:injected_two_pulse,61,0.2430445965231872,0.3391927326555604,B8,6,0.2,1
