late_residual_taxon,current_group,downstream_topology,amplitude_bin,run,n_pulses,mean_inflation20_ns,mean_live20_ns,inflated_label_rate,final_sample_censored_rate,mean_positive_residual_area
final_sample_censored_tail,high_20nA,three_or_more_staves,amp_2p5k_q95,53,179,27.082390918622366,129.41160963491245,0.9664804469273743,1.0,0.8311525809652769
prompt_clean,high_20nA,single_upstream,amp_2p5k_q95,44,179,-12.692132041571242,85.59241200033144,0.0,0.0893854748603352,0.01582662716439093
prompt_clean,high_20nA,three_or_more_staves,amp_1p5k_2p5k,56,169,-31.966020679923194,73.14049421146342,0.0,0.4911242603550296,0.004791710029437127
prompt_clean,high_20nA,two_staves,amp_1p5k_2p5k,45,168,-32.07678278542616,69.26852854002824,0.0,0.30357142857142855,0.0008613614666437261
prompt_clean,high_20nA,two_staves,amp_2p5k_q95,55,166,-36.17600232852248,68.5021605760296,0.0,0.7590361445783133,0.011190624059431489
prompt_clean,high_20nA,three_or_more_staves,amp_1p5k_2p5k,49,165,-26.845381191376973,75.60115885537597,0.0,0.4121212121212121,0.0008353028571040515
final_sample_censored_tail,high_20nA,three_or_more_staves,amp_2p5k_q95,50,163,27.39467236913023,130.49024222485198,0.9754601226993865,1.0,0.8256811785010626
final_sample_censored_tail,high_20nA,two_staves,amp_2p5k_q95,51,158,29.54511953430364,130.87034464025558,0.9683544303797469,1.0,0.8157461493113277
prompt_clean,high_20nA,three_or_more_staves,amp_1p5k_2p5k,57,157,-28.124189001948448,73.4198581820672,0.0,0.4713375796178344,0.0018214194485339837
prompt_clean,high_20nA,three_or_more_staves,amp_1p5k_2p5k,48,154,-26.735739024354785,77.27036818071915,0.0,0.35714285714285715,8.289078331864584e-05
prompt_clean,high_20nA,single_upstream,amp_1k_1p5k,52,147,-38.09626581414805,63.56118595789004,0.0,0.013605442176870748,0.0007822791789784711
final_sample_censored_tail,high_20nA,three_or_more_staves,amp_2p5k_q95,54,143,24.502758349744205,129.48756119854235,0.9020979020979021,1.0,0.8178497005304799
prompt_clean,high_20nA,single_upstream,amp_1k_1p5k,44,138,-38.47648223036893,59.80806181153374,0.0,0.014492753623188406,0.0020595711272636515
final_sample_censored_tail,high_20nA,three_or_more_staves,amp_2p5k_q95,57,136,25.654065442885045,125.74637331251627,0.9117647058823529,1.0,0.6982595095589073
prompt_clean,high_20nA,three_or_more_staves,amp_1p5k_2p5k,50,135,-33.4194408648298,69.74605004586468,0.0,0.4962962962962963,0.0015947372101639647
prompt_clean,high_20nA,three_or_more_staves,amp_2p5k_q95,51,132,-28.744263350822084,75.00879211648443,0.0,0.7878787878787878,0.007746441899635798
prompt_clean,high_20nA,three_or_more_staves,amp_1p5k_2p5k,53,131,-35.608252683209656,66.88067751580414,0.0,0.6030534351145038,0.0007115362087834715
prompt_clean,high_20nA,three_or_more_staves,amp_1p5k_2p5k,54,130,-33.32050159253612,70.87666463982215,0.0,0.5,4.1902216121516265e-05
prompt_clean,high_20nA,two_staves,amp_1p5k_2p5k,56,130,-37.50663010524511,68.0645561228286,0.0,0.34615384615384615,0.00033060472122569513
moderate_late_residual,high_20nA,single_upstream,amp_2p5k_q95,56,122,13.348987557155235,118.17032287851599,0.6065573770491803,0.0,0.094228762995925
