event_id,run,heldout_run,stave,amplitude_adc,peak_sample,mlp_target_residual_ns,mlp_pred_residual_ns,mlp_pred_sigma_ns,mlp_target_error_ns,mlp_pull
60:492812:6075:103800,60,60,B6,2766.5,8,2.9022306136330798,2.329468011856079,1.5836398601531982,0.5727626017770007,0.3616747823722956
60:492812:6075:103800,60,60,B8,4068.5,7,-1.0516473301159692,0.4567648768424988,1.6987085342407227,-1.508412206958468,-0.8879758808256579
60:492859:6120:103847,60,60,B4,2532.0,9,-5.693979039743795,-4.223692417144775,2.0406711101531982,-1.4702866225990192,-0.7204917123997708
60:492859:6120:103847,60,60,B6,2271.5,9,4.412039166565677,3.4827911853790283,2.4679012298583984,0.9292479811866485,0.3765336999487481
60:492859:6120:103847,60,60,B8,4781.5,8,1.2819398731781178,0.9939100742340088,2.446929931640625,0.28802979894410896,0.11771068522219182
60:492978:6231:103966,60,60,B4,2676.0,8,-4.846339077565936,-4.319438934326172,1.8467841148376465,-0.5269001432397644,-0.285306841772399
60:492978:6231:103966,60,60,B6,2481.5,9,2.720847614529845,2.646864891052246,1.6900711059570312,0.07398272347759871,0.043774917645080236
60:492978:6231:103966,60,60,B8,2887.0,8,2.1254914630360844,2.4245903491973877,1.9589041471481323,-0.2990988861613033,-0.15268684105689703
60:492979:6232:103967,60,60,B4,2151.5,7,-5.517028376330266,-4.547612190246582,2.147326707839966,-0.9694161860836843,-0.45145258173537894
60:492979:6232:103967,60,60,B6,2905.5,7,4.087253776758139,2.348160743713379,1.8118071556091309,1.7390930330447603,0.9598665220306385
60:492979:6232:103967,60,60,B8,4542.0,6,1.4297745995721272,0.6578788757324219,1.7915127277374268,0.7718957238397053,0.4308625397345423
60:493012:6262:104000,60,60,B4,2658.0,8,-3.6379996224624165,-4.348405361175537,1.8570510149002075,0.7104057387131206,0.3825450851985861
60:493012:6262:104000,60,60,B6,2583.5,9,2.700907871035305,2.5631320476531982,1.6495417356491089,0.13777582338210692,0.08352369655435905
60:493012:6262:104000,60,60,B8,4043.5,8,0.9370917514271113,0.6205853223800659,1.6882481575012207,0.3165064290470454,0.187476247280795
60:493070:6314:104058,60,60,B4,2525.5,14,-2.1661925982077577,-3.219944477081299,20.085599899291992,1.0537518788735412,0.05246305234381799
60:493070:6314:104058,60,60,B6,2386.5,15,1.7263505592291182,-1.8355976343154907,20.085599899291992,3.561948193544609,0.17733840220874686
60:493070:6314:104058,60,60,B8,1862.5,15,0.4398420389786537,0.6185712218284607,20.085599899291992,-0.178729182849807,-0.00889837414595255
60:493125:6370:104113,60,60,B4,2513.5,8,-4.773618183978684,-4.435414791107178,1.8801857233047485,-0.338203392871506,-0.17987765180827756
60:493125:6370:104113,60,60,B6,2331.0,8,4.006032871657105,2.9558653831481934,1.7375699281692505,1.0501674885089116,0.6043886185434826
60:493125:6370:104113,60,60,B8,3732.0,7,0.7675853123215788,1.306827187538147,1.6287517547607422,-0.5392418752165682,-0.3310767731426211
60:493134:6379:104122,60,60,B4,1764.5,5,-2.592712570543746,-2.0335371494293213,1.8187330961227417,-0.5591754211144249,-0.30745326090260333
60:493134:6379:104122,60,60,B6,1905.0,5,1.6483608338198117,2.2412352561950684,1.9736440181732178,-0.5928744223752567,-0.3003958246350902
60:493134:6379:104122,60,60,B8,2101.0,5,0.9443517367239345,1.485398530960083,1.469325304031372,-0.5410467942361485,-0.36822805184916113
60:493213:6447:104201,60,60,B4,2601.5,9,-4.611948918489546,-4.182738304138184,1.9991962909698486,-0.4292106143513621,-0.2146915819572393
60:493213:6447:104201,60,60,B6,2521.0,9,3.0538134615123553,3.1639301776885986,2.294424295425415,-0.1101167161762433,-0.04799317911503647
60:493213:6447:104201,60,60,B8,4598.0,8,1.5581354569771904,1.088976502418518,2.6038658618927,0.4691589545586723,0.18017785071987144
60:493233:6466:104221,60,60,B4,1379.0,5,-1.1975795091914279,-1.4319592714309692,1.9655026197433472,0.23437976223954138,0.11924673103216031
60:493233:6466:104221,60,60,B6,2251.0,5,1.1572379657512677,1.0309746265411377,1.9966286420822144,0.12626333921013,0.0632382690245565
60:493233:6466:104221,60,60,B8,3812.5,4,0.040341543440160166,-0.38867318630218506,1.5142759084701538,0.4290147297423452,0.2833134485879599
60:493289:6518:104277,60,60,B4,2589.5,8,-5.971937447050067,-4.398407936096191,2.002817153930664,-1.5735295109538754,-0.7856580955808758
60:493289:6518:104277,60,60,B6,2379.5,9,2.958217505050939,3.2243752479553223,2.099003791809082,-0.2661577429043831,-0.12680193525281247
60:493289:6518:104277,60,60,B8,2990.5,11,3.0137199419991276,2.982874870300293,2.1381053924560547,0.03084507169883466,0.014426357001701744
60:493500:6708:104488,60,60,B4,2757.5,8,-3.515667757166817,-4.380255222320557,1.861146092414856,0.8645874651537397,0.4645457273222054
60:493500:6708:104488,60,60,B6,2661.5,8,2.4529888059853207,2.666433811187744,1.6414977312088013,-0.2134450052024235,-0.13003064283569998
60:493500:6708:104488,60,60,B8,3656.5,7,1.0626789511814891,1.4699695110321045,1.653109073638916,-0.40729055985061535,-0.24637851569834085
60:493756:6943:104744,60,60,B4,2797.0,10,-3.2215164662840152,-3.3303160667419434,4.699727535247803,0.10879960045792814,0.023150193206294342
60:493756:6943:104744,60,60,B6,2116.0,10,3.044815853084586,3.685883045196533,5.662215709686279,-0.6410671921119473,-0.11321843338028997
60:493756:6943:104744,60,60,B8,3465.0,9,0.1767006131994151,2.3702585697174072,4.798184871673584,-2.193557956517992,-0.45716411834562964
60:493818:6998:104806,60,60,B4,2035.5,17,-4.157312124393684,-0.6890860795974731,20.085599899291992,-3.4682260447962108,-0.17267226581161083
60:493818:6998:104806,60,60,B6,1383.5,17,2.2736443039973437,2.669844388961792,20.085599899291992,-0.39620008496444825,-0.019725578869985064
60:493818:6998:104806,60,60,B8,1660.0,17,1.8836678203963118,3.5814247131347656,20.085599899291992,-1.6977568927384539,-0.08452607346810184
60:493904:7075:104892,60,60,B4,2980.0,13,-18.238291280889428,-2.429807662963867,20.085599899291992,-15.80848361792556,-0.7870555869472836
60:493904:7075:104892,60,60,B6,1248.0,14,11.027147971447036,-1.6069005727767944,20.085599899291992,12.63404854422383,0.6290102664381547
60:493904:7075:104892,60,60,B8,4443.5,13,7.211143309442392,1.9437161684036255,20.085599899291992,5.267427141038766,0.2622489329394857
60:493944:7112:104932,60,60,B4,1907.0,4,-1.9616708012214694,-1.2645405530929565,2.1697421073913574,-0.6971302481285129,-0.3212963631731608
60:493944:7112:104932,60,60,B6,2588.5,4,0.2209010891819112,-0.43604475259780884,2.465510606765747,0.65694584177972,0.26645427522272985
60:493944:7112:104932,60,60,B8,1542.5,5,1.7407697120395618,0.6690274477005005,1.3320900201797485,1.0717422643390613,0.8045569354197574
60:493967:7130:104955,60,60,B4,2412.5,3,-65.29933393415037,-9.093174934387207,20.085599899291992,-56.20615899976316,-2.7983311069411676
60:493967:7130:104955,60,60,B6,2931.5,11,32.823431110433695,1.3354079723358154,12.36103630065918,31.48802313809788,2.5473611089078925
60:493967:7130:104955,60,60,B8,2625.0,11,32.47590282371668,3.6836299896240234,8.3275785446167,28.792272834092657,3.4574603745653296
60:493975:7138:104963,60,60,B4,1587.0,5,-3.4047551497263697,-2.3291115760803223,1.861883282661438,-1.0756435736460475,-0.5777180469167147
60:493975:7138:104963,60,60,B6,2487.5,5,1.6897704912992673,1.5907620191574097,2.1737277507781982,0.0990084721418576,0.04554777943392975
60:493975:7138:104963,60,60,B8,2235.0,6,1.7149846584271025,1.4108264446258545,1.387934923171997,0.30415821380124797,0.21914443445671247
60:493984:7146:104972,60,60,B4,2589.0,8,-3.6607345581918196,-4.334417819976807,1.8570036888122559,0.673683261784987,0.362779711124794
60:493984:7146:104972,60,60,B6,2223.5,9,3.4757910969052404,3.0253374576568604,1.8056899309158325,0.45045363924838,0.24946344969643447
60:493984:7146:104972,60,60,B8,4345.0,7,0.18494346128657924,0.46938371658325195,1.8267730474472046,-0.2844402552966727,-0.15570640025270752
60:493986:7148:104974,60,60,B4,1700.5,17,-3.427324786324789,-0.5832384824752808,20.085599899291992,-2.844086303849508,-0.14159827528725
60:493986:7148:104974,60,60,B6,1207.5,17,1.5309829059828814,2.6705126762390137,20.085599899291992,-1.1395297702561322,-0.056733668696462486
60:493986:7148:104974,60,60,B8,1670.0,17,1.8963418803419074,3.793445110321045,20.085599899291992,-1.8971032299791375,-0.09445091207089162
60:494027:7188:105015,60,60,B4,2106.5,8,-6.1639061666145665,-4.331852912902832,1.8558911085128784,-1.8320532537117344,-0.9871555746499345
60:494027:7188:105015,60,60,B6,2648.5,8,3.2081130916605787,2.5257303714752197,1.6018059253692627,0.682382720185359,0.42600836304688405
60:494027:7188:105015,60,60,B8,2977.5,8,2.955793074953988,2.216689348220825,1.8889118432998657,0.7391037267331626,0.3912854532385022
60:494028:7189:105016,60,60,B4,1130.0,4,-0.21759345565368093,0.9044156074523926,6.2254557609558105,-1.1220090631060735,-0.18022922436345584
60:494028:7189:105016,60,60,B6,1706.0,4,1.763363044874815,1.644377589225769,3.2584004402160645,0.11898545564904595,0.036516523316316524
60:494028:7189:105016,60,60,B8,2264.5,3,-1.5457695892211305,-1.3570895195007324,4.960282325744629,-0.18868006972039808,-0.03803817148494139
60:494035:7196:105023,60,60,B4,4084.0,17,-1.077011288842158,-5.0635576248168945,18.40804100036621,3.9865463359747366,0.21656548547971116
60:494035:7196:105023,60,60,B6,3264.5,8,0.6901138028772777,1.4942834377288818,1.6345874071121216,-0.8041696348516041,-0.4919710205478437
60:494035:7196:105023,60,60,B8,2995.5,8,0.38689748596488016,2.079275608062744,1.8711203336715698,-1.692378122097864,-0.9044731606208499
60:494148:7301:105136,60,60,B4,2332.0,8,-3.6220793257552444,-4.222262382507324,1.8298325538635254,0.6001830567520798,0.3279988955737222
60:494148:7301:105136,60,60,B6,2564.0,9,2.966898768495554,2.5847930908203125,1.6574103832244873,0.3821056776752414,0.23054379382603835
60:494148:7301:105136,60,60,B8,4173.0,8,0.6551805572596834,0.6837555170059204,1.7293468713760376,-0.028574959746237028,-0.016523555926926326
60:494247:7394:105235,60,60,B4,2999.5,5,-5.83911034505331,-4.40126895904541,2.2368290424346924,-1.4378413860079,-0.642803432327967
60:494247:7394:105235,60,60,B6,3195.5,5,2.034742811673649,1.83771550655365,2.361403226852417,0.19702730511999889,0.0834365359035366
60:494247:7394:105235,60,60,B8,1764.5,6,3.8043675333796614,2.6959075927734375,1.8522156476974487,1.1084599406062239,0.5984508024128764
60:494258:7405:105246,60,60,B4,2617.0,8,-4.613510635463449,-4.365823268890381,1.8670201301574707,-0.2476873665730679,-0.13266453991161686
60:494258:7405:105246,60,60,B6,2682.0,9,2.988651708664392,2.430051803588867,1.6589242219924927,0.5585999050755248,0.3367241840646611
60:494258:7405:105246,60,60,B8,3042.5,11,1.6248589267990496,2.0027801990509033,1.8215938806533813,-0.3779212722518537,-0.20746735936349237
60:494270:7416:105258,60,60,B4,2417.0,8,-5.010332068214602,-4.425357818603516,1.8782742023468018,-0.5849742496110863,-0.3114424128703854
60:494270:7416:105258,60,60,B6,1472.0,8,3.2048981705490576,2.6063497066497803,1.6344447135925293,0.5985484638992773,0.36620906104781026
60:494270:7416:105258,60,60,B8,3638.0,7,1.8054338976655444,1.5105822086334229,1.6365736722946167,0.29485168903212156,0.1801640182923841
60:494304:7447:105292,60,60,B4,3100.0,11,-3.483186150974859,-1.8892852067947388,20.085599899291992,-1.5939009441801204,-0.07935540646890535
60:494304:7447:105292,60,60,B6,2861.0,12,2.8905752078794364,0.34771981835365295,20.085599899291992,2.5428553895257835,0.1266009181839482
60:494304:7447:105292,60,60,B8,3369.5,12,0.5926109430954085,1.169745922088623,20.085599899291992,-0.5771349789932145,-0.02873376856488903
60:494400:7535:105388,60,60,B4,1618.0,4,-0.41966335048546455,-0.7681064605712891,2.106894016265869,0.3484431100858245,0.1653823625658133
60:494400:7535:105388,60,60,B6,1997.0,4,1.9715997850266547,0.715186357498169,2.218641757965088,1.2564134275284857,0.5662984675276523
60:494400:7535:105388,60,60,B8,2926.5,4,-1.5519364345411901,-0.7867653965950012,1.6665345430374146,-0.7651710379461889,-0.45913902063595596
60:494483:7612:105471,60,60,B4,2345.5,5,-3.6497332049836224,-3.241258382797241,2.070870876312256,-0.4084748221863812,-0.1972478472022267
60:494483:7612:105471,60,60,B6,2397.5,5,1.2733276915549219,2.255619764328003,2.1911957263946533,-0.9822920727730811,-0.44829042925769275
60:494483:7612:105471,60,60,B8,2871.5,5,2.376405513428704,1.932785987854004,1.4896787405014038,0.4436195255747002,0.29779543301086814
60:494583:7701:105571,60,60,B4,2837.0,5,-6.4472897727643,-4.547118663787842,2.316240072250366,-1.9001711089764584,-0.8203688088041444
60:494583:7701:105571,60,60,B6,2914.0,6,2.5692775575718194,2.5975496768951416,2.241670846939087,-0.028272119323322187,-0.012612074320334161
60:494583:7701:105571,60,60,B8,1343.5,7,3.878012215192477,2.7890732288360596,1.8526020050048828,1.0889389863564176,0.5877889494962236
60:494602:7719:105590,60,60,B4,1806.5,8,-4.050137684772842,-4.350388050079346,1.8688174486160278,0.3002503653065034,0.16066329299785645
60:494602:7719:105590,60,60,B6,2438.0,8,3.592065570579827,2.580695867538452,1.630651593208313,1.0113697030413746,0.6202242755311703
60:494602:7719:105590,60,60,B8,4198.0,7,0.4580721141930084,0.6432931423187256,1.6784603595733643,-0.18522102812571717,-0.11035174412626413
60:494616:7732:105604,60,60,B4,3233.5,6,-6.558126618437612,-6.21455717086792,2.9706015586853027,-0.343569447569692,-0.11565652302483316
60:494616:7732:105604,60,60,B6,4031.5,6,1.7416359326169442,1.2953245639801025,2.791196346282959,0.4463113686368416,0.1598996678364083
60:494616:7732:105604,60,60,B8,2699.5,7,4.816490685820668,2.365753173828125,1.7360408306121826,2.4507375119925427,1.4116819540058487
60:494719:7826:105707,60,60,B4,2750.0,8,-4.9190108000090405,-4.93571138381958,2.1608829498291016,0.016700583810539626,0.007728592523653551
60:494719:7826:105707,60,60,B6,2763.5,7,3.003212219939151,3.0048482418060303,1.8055765628814697,-0.001636021866879389,-0.000906093876334165
60:494719:7826:105707,60,60,B8,4691.5,6,1.9157985800698896,0.6353663206100464,1.8806955814361572,1.2804322594598432,0.6808290890342101
60:494858:7955:105846,60,60,B4,2682.5,8,-2.670457355377046,-4.548275947570801,1.9079755544662476,1.877818592193755,0.9841942617126826
60:494858:7955:105846,60,60,B6,3695.5,7,1.1450594222615607,0.5349511504173279,1.9045695066452026,0.6101082718442328,0.32033919986407106
60:494858:7955:105846,60,60,B8,4125.0,7,1.5253979331154852,0.8100364208221436,1.662804126739502,0.7153615122933417,0.4302139384847771
60:494913:8008:105901,60,60,B4,2784.5,7,-3.089143200569495,-4.8872971534729,2.0485246181488037,1.7981539529034052,0.8777800066314791
60:494913:8008:105901,60,60,B6,2393.5,7,1.1156662273112516,3.003824472427368,1.6763830184936523,-1.8881582451161165,-1.1263286637279104
60:494913:8008:105901,60,60,B8,3737.0,7,1.9734769732582436,1.1340675354003906,1.5760821104049683,0.8394094378578529,0.5325924533476051
60:494939:8032:105927,60,60,B4,2859.0,8,-6.150297399978676,-4.3461012840271,1.8706098794937134,-1.8041961159515765,-0.9644961975929947
60:494939:8032:105927,60,60,B6,2971.0,9,3.370625066663955,2.6610591411590576,2.125828266143799,0.7095659255048972,0.33378327723152945
60:494939:8032:105927,60,60,B8,3147.5,8,2.779672333314714,2.819096565246582,2.0313920974731445,-0.03942423193186784,-0.019407494978890473
60:494942:8032:105930,60,60,B4,1069.0,4,-0.40793854329243473,0.05708586052060127,3.7539074420928955,-0.465024403813036,-0.1238774293150322
60:494942:8032:105930,60,60,B6,1715.0,4,0.7215468873519697,0.9567844867706299,3.2145824432373047,-0.23523759941866018,-0.07317827542844407
60:494942:8032:105930,60,60,B8,2126.0,7,-0.3136083440595385,0.05226869881153107,1.5091025829315186,-0.3658770428710696,-0.24244676737636509
60:495062:8149:106050,60,60,B4,1994.0,4,-1.0699128667909648,-1.8606948852539062,2.378723621368408,0.7907820184629415,0.3324396375262917
60:495062:8149:106050,60,60,B6,2638.5,7,0.11061638987837341,-0.7060964703559875,2.609140634536743,0.816712860234361,0.3130198692334457
60:495062:8149:106050,60,60,B8,3335.5,4,0.9592964769125913,0.07631473243236542,1.3758574724197388,0.8829817444802259,0.6417683242489604
60:495071:8158:106059,60,60,B4,3039.5,9,-4.14463683821392,-5.215025901794434,2.2764673233032227,1.0703890635805138,0.47019742063652686
60:495071:8158:106059,60,60,B6,3379.0,7,1.36960847818996,1.1964948177337646,2.338174343109131,0.17311366045619536,0.07403796084170595
60:495071:8158:106059,60,60,B8,1774.0,8,2.775028360023967,3.001845598220825,2.005859613418579,-0.22681723819685828,-0.1130773243947489
60:495094:8180:106082,60,60,B4,2885.5,8,-2.6352746605794835,-4.26881742477417,1.8552258014678955,1.6335427641946865,0.8805088646903204
60:495094:8180:106082,60,60,B6,2918.0,9,3.2954028559967767,2.1929357051849365,1.7466816902160645,1.1024671508118402,0.6311780543571537
60:495094:8180:106082,60,60,B8,4455.0,8,-0.6601281954172933,0.6324554681777954,1.9151833057403564,-1.2925836635950887,-0.674913810976131
60:495178:8258:106166,60,60,B4,2687.0,13,-4.685992477393327,-1.3736002445220947,20.085599899291992,-3.3123922328712325,-0.1649137814891948
60:495178:8258:106166,60,60,B6,2377.5,13,3.114923204347704,0.5359219312667847,20.085599899291992,2.5790012730809195,0.12840051011729195
60:495178:8258:106166,60,60,B8,3363.5,12,1.571069273045623,1.4669182300567627,20.085599899291992,0.10415104298886035,0.005185358839719377
60:495292:8362:106280,60,60,B4,2670.5,8,-5.116116247362967,-4.314049243927002,1.857169270515442,-0.8020670034359654,-0.4318760902248605
60:495292:8362:106280,60,60,B6,2399.0,9,3.863928508194242,2.8077569007873535,1.9803283214569092,1.0561716074068883,0.5333315672776283
60:495292:8362:106280,60,60,B8,3302.0,8,1.2521877391687255,2.214015483856201,1.8376556634902954,-0.9618277446874757,-0.523399330895679
60:495295:8364:106283,60,60,B4,2834.0,8,-4.412065856123178,-4.407948970794678,1.8786033391952515,-0.004116885328500075,-0.002191460667936239
60:495295:8364:106283,60,60,B6,3130.0,8,1.8558689659311582,1.9234106540679932,1.601759433746338,-0.06754168813683492,-0.042167186104134495
60:495295:8364:106283,60,60,B8,2901.5,8,2.5561968901920125,2.3958935737609863,1.9509954452514648,0.16030331643102613,0.0821648850186652
60:495296:8365:106284,60,60,B4,2731.5,6,-3.7871770000595646,-5.02023983001709,2.2579493522644043,1.2330628299575253,0.5460985334861198
60:495296:8365:106284,60,60,B6,2937.5,6,0.5003608669207935,-0.5391263365745544,3.2123827934265137,1.039487203495348,0.32358758913241803
60:495296:8365:106284,60,60,B8,3795.0,6,3.286816133138764,0.7732130885124207,1.6473742723464966,2.5136030446263433,1.5258239046346176
60:495316:8383:106304,60,60,B4,3170.5,10,-5.077682267439037,-5.055782318115234,2.1298511028289795,-0.021899949323803014,-0.010282385137024065
60:495316:8383:106304,60,60,B6,3331.0,7,1.7177743442055302,1.7816580533981323,1.8013252019882202,-0.06388370919260211,-0.03546483950931803
60:495316:8383:106304,60,60,B8,4676.5,7,3.359907923233507,1.1819891929626465,1.752104640007019,2.1779187302708607,1.2430300568475954
60:495376:8440:106364,60,60,B4,2447.5,8,-3.2609367879010236,-4.339990615844727,1.8607791662216187,1.079053827943703,0.5798935454198801
60:495376:8440:106364,60,60,B6,2316.5,9,2.7730004917228754,2.7004013061523438,1.6633583307266235,0.07259918557053169,0.04364614901638023
60:495376:8440:106364,60,60,B8,3671.5,7,0.48793629617814815,1.1016472578048706,1.6288238763809204,-0.6137109616267225,-0.3767816585488207
60:495400:8462:106388,60,60,B4,2802.5,8,-4.615880572726496,-4.48665189743042,1.8834667205810547,-0.1292286752960763,-0.06861213627188957
60:495400:8462:106388,60,60,B6,3037.5,8,2.205217353540789,1.8079107999801636,1.5933008193969727,0.3973065535606253,0.2493606660611626
60:495400:8462:106388,60,60,B8,4185.5,8,2.4106632191857074,0.8903952240943909,1.7719354629516602,1.5202679950913165,0.8579702968181921
60:495402:8464:106390,60,60,B4,3263.5,5,-5.95917003581415,-5.176512241363525,2.5054759979248047,-0.7826577944506248,-0.3123788833334951
60:495402:8464:106390,60,60,B6,3372.5,6,2.0696311017513764,1.479145884513855,2.6872081756591797,0.5904852172375215,0.2197392902366687
60:495402:8464:106390,60,60,B8,2576.5,7,3.8895389340627773,2.8125994205474854,1.7698607444763184,1.076939513515292,0.6084882761970892
60:495420:8481:106408,60,60,B4,2508.5,15,-5.478188784483919,-3.8903298377990723,20.085599899291992,-1.5878589466848467,-0.07905459406969557
60:495420:8481:106408,60,60,B6,3474.5,15,1.167441115828879,-2.3731329441070557,20.085599899291992,3.5405740599359348,0.17627425009400582
60:495420:8481:106408,60,60,B8,2234.5,16,4.310747668655026,0.2434360682964325,20.085599899291992,4.067311600358593,0.20249888580634148
60:495461:8517:106449,60,60,B4,2681.0,4,-5.171213191409741,-3.3110766410827637,1.7577792406082153,-1.8601365503269776,-1.058231037979118
60:495461:8517:106449,60,60,B6,3512.0,5,2.1666794320957834,2.45768404006958,2.5190186500549316,-0.2910046079737967,-0.1155230065356804
60:495461:8517:106449,60,60,B8,2309.0,6,3.0045337593139543,2.351940393447876,1.6495020389556885,0.6525933658660783,0.3956305299745127
60:495468:8524:106456,60,60,B4,3086.0,7,-5.104642448116124,-4.762475490570068,1.988788366317749,-0.34216695754605553,-0.17204794805773088
60:495468:8524:106456,60,60,B6,3586.0,7,3.008309547256914,1.4740281105041504,1.7944999933242798,1.5342814367527637,0.8549910518029784
60:495468:8524:106456,60,60,B8,5051.0,7,2.0963329008592098,0.6777487397193909,1.9481120109558105,1.4185841611398189,0.7281840844684351
60:495595:8641:106583,60,60,B4,2514.0,4,-1.9769212571532115,-2.86950421333313,2.216993808746338,0.8925829561799183,0.4026095845006688
60:495595:8641:106583,60,60,B6,2571.0,5,1.7790866007925814,1.1987807750701904,2.048222064971924,0.580305825722391,0.2833217333445461
60:495595:8641:106583,60,60,B8,4473.5,4,0.19783465636063013,0.10516474395990372,1.3383071422576904,0.09266991240072642,0.06924412900045845
60:495666:8706:106654,60,60,B4,1806.5,5,-2.357399475772503,-1.2720807790756226,2.2653136253356934,-1.0853186966968806,-0.47910306306308864
60:495666:8706:106654,60,60,B6,2108.5,5,2.324424279800315,1.2102247476577759,2.0809755325317383,1.114199532142539,0.535421735971586
60:495666:8706:106654,60,60,B8,2808.5,4,0.03297519597218823,0.218374565243721,1.3056336641311646,-0.18539936927153278,-0.14199953200111992
60:495690:8729:106678,60,60,B4,2888.5,9,-6.372083234542771,-4.047982692718506,3.192159414291382,-2.324100541824265,-0.7280653125966096
60:495690:8729:106678,60,60,B6,2796.0,10,3.2728992407244846,2.0629374980926514,4.896719455718994,1.2099617426318332,0.24709639863453692
60:495690:8729:106678,60,60,B8,3306.0,9,3.0991839938182864,2.43330454826355,4.023992538452148,0.6658794455547365,0.16547730623051077
60:495751:8785:106739,60,60,B4,4899.0,7,-4.63669130170269,-5.481018543243408,4.314886093139648,0.8443272415407179,0.19567775911469276
60:495751:8785:106739,60,60,B6,2253.0,8,1.8508468163525151,2.867863893508911,1.7032263278961182,-1.017017077156396,-0.5971121162814864
60:495751:8785:106739,60,60,B8,2888.0,8,2.7858444853501823,2.5968177318573,1.9927161931991577,0.18902675349288245,0.09485884349111152
60:495811:8842:106799,60,60,B4,1909.5,17,-6.831123371013177,-3.350851535797119,20.085599899291992,-3.480271835216058,-0.1732719885224208
60:495811:8842:106799,60,60,B6,2536.5,17,3.784864675843153,-0.295864462852478,20.085599899291992,4.080729138695631,0.20316690361035591
60:495811:8842:106799,60,60,B8,2464.5,17,3.0462586951700246,1.162971019744873,20.085599899291992,1.8832876754251515,0.09376307826840345
60:495815:8846:106803,60,60,B4,1857.5,8,-3.704409178567083,-4.347092151641846,1.870453119277954,0.6426829730747627,0.3435974772374171
60:495815:8846:106803,60,60,B6,2047.0,8,2.568915310100685,2.846273422241211,1.6800791025161743,-0.27735811214052575,-0.16508634130687044
60:495815:8846:106803,60,60,B8,3767.0,7,1.1354938684663907,0.8541590571403503,1.6290611028671265,0.2813348113260403,0.17269751934466712
60:495858:8888:106846,60,60,B4,2675.0,8,-5.0016350275528225,-4.362245082855225,1.8532605171203613,-0.6393899446975979,-0.3450081296131516
60:495858:8888:106846,60,60,B6,2600.5,9,4.928200288799573,2.1562647819519043,1.6693994998931885,2.7719355068476688,1.6604386829066515
60:495858:8888:106846,60,60,B8,4948.5,7,0.07343473875324946,0.7891378402709961,1.9120854139328003,-0.7157031015177466,-0.37430498465321166
60:496043:9066:107031,60,60,B4,1758.5,6,-2.0113628422043526,-1.5847830772399902,2.616704225540161,-0.42657976496436234,-0.16302177403191387
60:496043:9066:107031,60,60,B6,2323.5,4,0.12682510175673656,0.13644395768642426,2.603808641433716,-0.009618855929687697,-0.0036941485547844783
60:496043:9066:107031,60,60,B8,2399.0,4,1.884537740447616,0.5935742259025574,1.2521753311157227,1.2909635145450586,1.0309766391858037
60:496044:9066:107032,60,60,B4,2727.5,8,-4.921926490747495,-4.47603702545166,1.8818756341934204,-0.44588946529583495,-0.23693885886723062
60:496044:9066:107032,60,60,B6,2632.0,8,1.5933923103424235,2.5510404109954834,1.5793509483337402,-0.9576481006530599,-0.6063554789158202
60:496044:9066:107032,60,60,B8,3205.0,8,3.3285341804050717,1.504502534866333,1.6570301055908203,1.8240316455387386,1.100783648640091
60:496055:9076:107043,60,60,B4,1245.5,3,-0.41461005356119074,-0.05695071816444397,5.1087327003479,-0.35765933539674677,-0.07000940475362714
60:496055:9076:107043,60,60,B6,1679.0,4,0.4517659008732693,1.2173207998275757,3.914722442626953,-0.7655548989543064,-0.19555789974233395
60:496055:9076:107043,60,60,B8,1914.5,3,-0.03715584731207855,0.16911549866199493,1.6907312870025635,-0.20627134597407348,-0.12200125919463199
60:496078:9097:107066,60,60,B4,2579.5,6,-5.419278052603808,-4.070224285125732,2.0887649059295654,-1.3490537674780754,-0.6458619462862454
60:496078:9097:107066,60,60,B6,2107.0,6,2.9335005714095423,3.042027235031128,2.150143623352051,-0.10852666362158558,-0.05047414621186732
60:496078:9097:107066,60,60,B8,2940.0,8,2.4857774811942654,2.588111639022827,1.6777328252792358,-0.1023341578285617,-0.06099550314963264
60:496099:9116:107087,60,60,B4,2160.0,8,-2.390861582935422,-4.302903652191162,1.853971004486084,1.9120420692557403,1.0313225312742975
60:496099:9116:107087,60,60,B6,2946.5,8,2.5304132734541653,2.272569179534912,1.6090686321258545,0.2578440939192532,0.1602443107591981
60:496099:9116:107087,60,60,B8,4917.0,7,-0.1395516905187364,0.8987706899642944,1.9434444904327393,-1.0383223804830308,-0.5342691214462377
60:496101:9118:107089,60,60,B4,2950.5,8,-5.088867821186675,-5.107265472412109,2.3401193618774414,0.018397651225434686,0.007861843085933247
60:496101:9118:107089,60,60,B6,3440.0,6,4.052316759724299,1.746878981590271,2.5044498443603516,2.305437778134028,0.9205366133905739
60:496101:9118:107089,60,60,B8,5298.5,6,1.0365510614623759,-0.27862608432769775,2.4635236263275146,1.3151771457900736,0.533860171558682
60:496127:9142:107115,60,60,B4,2732.0,8,-7.2644536547919145,-4.501255035400391,1.9195815324783325,-2.763198619391524,-1.4394796848373586
60:496127:9142:107115,60,60,B6,3275.5,8,4.072040874996709,1.8535490036010742,1.8340599536895752,2.218491871395635,1.2096070616081545
60:496127:9142:107115,60,60,B8,3267.5,8,3.1924127797952053,2.211747884750366,1.8404630422592163,0.9806648950448391,0.5328359616724754
60:496181:9191:107169,60,60,B4,2117.0,8,-2.7275342699220175,-4.289054870605469,1.900767207145691,1.5615206006834512,0.8215212230162192
