method,run,n,bias_ns,sigma68_ns,rms_ns,tail_fraction_abs_gt_5ns,tail_fraction_abs_gt_10ns
ridge,64,720,-0.3361268560208108,3.7008008011272224,3.4522133193421736,0.15,0.001388888888888889
ridge,65,645,-0.534132399400228,3.216514386437566,3.5072360830265494,0.13798449612403102,0.010852713178294573
traditional_cfd_template_timewalk,42,657,0.5384943678177496,1.3675906834890488,1.300590470518911,0.0,0.0
traditional_cfd_template_timewalk,50,680,-0.2774939697323551,0.6236369518379545,0.5707002646687885,0.0,0.0
traditional_cfd_template_timewalk,57,670,-0.739869493740116,1.0199177817612914,0.9497242317845492,0.0,0.0
traditional_cfd_template_timewalk,58,654,0.7185454692713842,0.8310162636053201,0.7950961244558138,0.0,0.0
traditional_cfd_template_timewalk,60,720,0.327354993216753,0.7468948398169314,0.6690604249344321,0.0,0.0
traditional_cfd_template_timewalk,62,720,0.3343138974885389,0.546134422307112,0.5446755969959607,0.0,0.0
traditional_cfd_template_timewalk,64,720,0.5935899319149391,0.46503673056160383,0.5048847747737627,0.0,0.0
traditional_cfd_template_timewalk,65,645,0.3909933319435872,0.6272865750940222,0.7203821805604738,0.0,0.0
waveform_transformer,42,657,2.905125867044326,6.243230929281759,6.744371096907101,0.4429223744292237,0.1841704718417047
waveform_transformer,50,680,0.22965855154934367,10.14016878936181,9.869802648993808,0.46176470588235297,0.2838235294117647
waveform_transformer,57,670,3.4674015368566833,6.140371343112681,6.059730806998526,0.4925373134328358,0.1925373134328358
waveform_transformer,58,654,-0.12042398408254318,7.015629123497054,6.694068402370223,0.44801223241590216,0.1162079510703364
waveform_transformer,60,720,2.1407832390863444,6.520901075290412,7.16136925384033,0.4736111111111111,0.11388888888888889
waveform_transformer,62,720,2.25476882128541,6.451472078447429,6.669411139791429,0.4930555555555556,0.09305555555555556
waveform_transformer,64,720,2.6865517705949946,5.99034037797208,6.149634890197991,0.4583333333333333,0.08611111111111111
waveform_transformer,65,645,2.527958240603864,5.423823908346696,5.795229498006779,0.4635658914728682,0.05891472868217054
