run,stave,amplitude_atom,shape_atom,method,n_pulses,median_ns,sigma68_ns,full_rms_ns,tail_frac_abs_gt5ns
59,B8,2200_3200,low_template_corr,run64_analytic_amp_only,91,-1.2308857485574052,0.043374774121282655,0.5746379323089348,0.01098901098901099
59,B8,2200_3200,mid_template_corr,hgb_mixed_sample_i_run64_sentinel,97,-0.700293780096338,1.0206734745406882,1.0891714978330154,0.0
59,B8,2200_3200,mid_template_corr,hgb_shuffled_target_sentinel,97,1.5518811374408585,1.6334459968989816,1.7646472685968242,0.010309278350515464
59,B8,2200_3200,mid_template_corr,run64_analytic_amp_only,97,-0.7135191942165235,1.1263468287651714,1.1973205555284134,0.010309278350515464
59,B8,3200_4700,high_template_corr,hgb_mixed_sample_i_run64_sentinel,33,-0.6657712931741742,0.6719404346870845,0.9438664719755628,0.0
59,B8,3200_4700,high_template_corr,hgb_shuffled_target_sentinel,33,1.5686157865126376,1.4357488485189953,1.5041199977704904,0.0
59,B8,3200_4700,high_template_corr,run64_analytic_amp_only,33,-0.7320782924233242,0.8803013388374578,0.9557472166920842,0.0
59,B8,3200_4700,low_template_corr,hgb_mixed_sample_i_run64_sentinel,81,-0.9803103148315699,0.18912089083502232,3.57110504901683,0.024691358024691357
59,B8,3200_4700,low_template_corr,hgb_shuffled_target_sentinel,81,2.744747189822135,1.635009663602915,4.115388185519901,0.024691358024691357
59,B8,3200_4700,low_template_corr,run64_analytic_amp_only,81,-1.2087272640623894,0.025284591678133905,3.6876651498117097,0.024691358024691357
59,B8,3200_4700,mid_template_corr,hgb_mixed_sample_i_run64_sentinel,193,-0.6256479379126887,0.9115330170428151,1.5759982297425246,0.015544041450777202
59,B8,3200_4700,mid_template_corr,hgb_shuffled_target_sentinel,193,1.0171777685953316,2.014850355583888,2.471048612216807,0.031088082901554404
59,B8,3200_4700,mid_template_corr,run64_analytic_amp_only,193,-1.007448351922278,1.1808059457889872,1.8769632176124775,0.025906735751295335
59,B8,4700_6800,low_template_corr,hgb_mixed_sample_i_run64_sentinel,21,-0.8256018635214488,0.2352380152107884,0.6790790046409994,0.0
59,B8,4700_6800,low_template_corr,hgb_shuffled_target_sentinel,21,0.8060593597014645,1.687649910480502,1.676858401730529,0.0
59,B8,4700_6800,low_template_corr,run64_analytic_amp_only,21,-1.1562114844987406,0.03306381490455834,1.1533872514617955,0.047619047619047616
59,B8,4700_6800,mid_template_corr,hgb_mixed_sample_i_run64_sentinel,51,-1.0819133244570054,0.9432838902464056,1.0049836318628358,0.0
59,B8,4700_6800,mid_template_corr,hgb_shuffled_target_sentinel,51,-1.1971808777831967,1.7350958761937179,1.5815149275933034,0.0
59,B8,4700_6800,mid_template_corr,run64_analytic_amp_only,51,-3.4240765542782867,1.136035095922928,1.368992880425349,0.0
59,B8,6800_10000,mid_template_corr,hgb_mixed_sample_i_run64_sentinel,1,-2.3827810353538013,0.0,0.0,0.0
59,B8,6800_10000,mid_template_corr,hgb_shuffled_target_sentinel,1,-4.703639587080147,0.0,0.0,0.0
59,B8,6800_10000,mid_template_corr,run64_analytic_amp_only,1,-5.087432123006877,0.0,0.0,0.0
60,B4,1000_1500,high_template_corr,hgb_mixed_sample_i_run64_sentinel,4,0.8445121749882851,1.042750121708769,1.381221278355049,0.0
60,B4,1000_1500,high_template_corr,hgb_shuffled_target_sentinel,4,-5.229405170391388,1.2925856338864095,1.7655156253076218,0.0
60,B4,1000_1500,high_template_corr,run64_analytic_amp_only,4,0.3593467487419453,1.3422405760220315,1.7220392330726346,0.0
60,B4,1000_1500,low_template_corr,hgb_mixed_sample_i_run64_sentinel,38,1.911940737797778,0.6032804212161128,0.950230928203103,0.0
60,B4,1000_1500,low_template_corr,hgb_shuffled_target_sentinel,38,-4.449682363258759,1.2921006113042275,1.4886160360699983,0.02631578947368421
60,B4,1000_1500,low_template_corr,run64_analytic_amp_only,38,2.177037637709482,0.035070198580668066,0.7242788604836279,0.0
60,B4,1000_1500,mid_template_corr,hgb_mixed_sample_i_run64_sentinel,2,2.1721751548006445,0.7852839085292742,1.1548292772489326,0.0
60,B4,1000_1500,mid_template_corr,hgb_shuffled_target_sentinel,2,-1.288910297722186,1.4169859453784177,2.0838028608506143,0.0
60,B4,1000_1500,mid_template_corr,run64_analytic_amp_only,2,3.1711654318407554,1.3414005056197933,1.972647802382049,0.0
60,B4,1500_2200,high_template_corr,hgb_mixed_sample_i_run64_sentinel,39,1.696068789686592,0.9061788823558954,1.0970986647634098,0.0
60,B4,1500_2200,high_template_corr,hgb_shuffled_target_sentinel,39,-4.556642269294109,1.8647716589179415,1.8450028299740484,0.0
60,B4,1500_2200,high_template_corr,run64_analytic_amp_only,39,1.8411006388170463,1.13824430216288,1.264810838401506,0.0
60,B4,1500_2200,low_template_corr,hgb_mixed_sample_i_run64_sentinel,80,1.8750866405433868,0.20988296327858158,0.3293652228895897,0.0
60,B4,1500_2200,low_template_corr,hgb_shuffled_target_sentinel,80,-5.3824750121155525,1.2419777170314603,1.3464984540341867,0.0
60,B4,1500_2200,low_template_corr,run64_analytic_amp_only,80,2.0843108667880514,0.029445938415658013,0.039117702182208905,0.0
60,B4,1500_2200,mid_template_corr,hgb_mixed_sample_i_run64_sentinel,34,2.0357085144493006,1.3285767990749506,1.1789660939699493,0.0
60,B4,1500_2200,mid_template_corr,hgb_shuffled_target_sentinel,34,-3.646974435848712,1.7980169387626475,1.6654345849947763,0.0
60,B4,1500_2200,mid_template_corr,run64_analytic_amp_only,34,2.3140687531612265,1.3341344857309223,1.3359483968586834,0.0
60,B4,2200_3200,high_template_corr,hgb_mixed_sample_i_run64_sentinel,243,1.8730719693871407,1.051841534049411,0.9798686068190992,0.0
60,B4,2200_3200,high_template_corr,hgb_shuffled_target_sentinel,243,-3.647629112031069,1.7550240307915363,1.729188553207181,0.0
60,B4,2200_3200,high_template_corr,run64_analytic_amp_only,243,2.062647844663914,1.2532798615602248,1.228339183459356,0.0
60,B4,2200_3200,low_template_corr,hgb_mixed_sample_i_run64_sentinel,132,1.988680698662904,0.2766374125199391,2.9445947424579115,0.022727272727272728
60,B4,2200_3200,low_template_corr,hgb_shuffled_target_sentinel,132,-4.01182054444968,1.1243116011361878,3.137443717776739,0.015151515151515152
60,B4,2200_3200,low_template_corr,run64_analytic_amp_only,132,2.055585081425665,0.018012152293179984,2.929527596604342,0.015151515151515152
60,B4,2200_3200,mid_template_corr,hgb_mixed_sample_i_run64_sentinel,179,1.8894649229778224,1.25662434279276,1.3062271568653998,0.0
60,B4,2200_3200,mid_template_corr,hgb_shuffled_target_sentinel,179,-3.9103633946561516,1.60093733798334,1.607093411531759,0.0
60,B4,2200_3200,mid_template_corr,run64_analytic_amp_only,179,2.055985980383113,1.12198590217095,1.251432699329896,0.0
60,B4,3200_4700,high_template_corr,hgb_mixed_sample_i_run64_sentinel,4,1.1559646125146799,0.49720481101852687,0.5642696092027948,0.0
60,B4,3200_4700,high_template_corr,hgb_shuffled_target_sentinel,4,-5.25042957516477,0.5677748427684217,0.8534597685558953,0.0
60,B4,3200_4700,high_template_corr,run64_analytic_amp_only,4,1.5579395956826723,0.26551800408663817,0.359707814471273,0.0
60,B4,3200_4700,low_template_corr,hgb_mixed_sample_i_run64_sentinel,17,3.699412657780435,1.7408242680028367,2.3265932504836573,0.058823529411764705
60,B4,3200_4700,low_template_corr,hgb_shuffled_target_sentinel,17,-2.7366513663408156,3.2411357217125154,4.003032923985505,0.17647058823529413
60,B4,3200_4700,low_template_corr,run64_analytic_amp_only,17,2.065635909484591,2.6898293847020476,3.893335419932302,0.23529411764705882
60,B4,3200_4700,mid_template_corr,hgb_mixed_sample_i_run64_sentinel,26,3.1659457632246237,1.852619777853711,3.9822919997335426,0.07692307692307693
60,B4,3200_4700,mid_template_corr,hgb_shuffled_target_sentinel,26,-4.006211641496794,1.6049699493465326,3.706614723600955,0.07692307692307693
60,B4,3200_4700,mid_template_corr,run64_analytic_amp_only,26,2.1779504470391267,1.3762663560265338,4.163260306230557,0.07692307692307693
60,B4,4700_6800,low_template_corr,hgb_mixed_sample_i_run64_sentinel,6,4.059743595030511,4.155740968434,6.283621138423333,0.3333333333333333
60,B4,4700_6800,low_template_corr,hgb_shuffled_target_sentinel,6,-3.2440319510239277,9.351077670479595,11.044265584124416,0.3333333333333333
60,B4,4700_6800,low_template_corr,run64_analytic_amp_only,6,2.1601765883097883,8.39880840063382,10.898417320752296,0.3333333333333333
60,B4,4700_6800,mid_template_corr,hgb_mixed_sample_i_run64_sentinel,4,0.16689824057443303,6.768369672068394,6.920814065127889,1.0
60,B4,4700_6800,mid_template_corr,hgb_shuffled_target_sentinel,4,-10.817080618511653,8.140297609300278,8.22491285706944,1.0
60,B4,4700_6800,mid_template_corr,run64_analytic_amp_only,4,-3.8318496654652385,7.5265493797124705,7.66265391204231,1.0
60,B6,1000_1500,high_template_corr,hgb_mixed_sample_i_run64_sentinel,3,-0.2696981587259444,1.0114859099940914,1.3156919724300107,0.0
60,B6,1000_1500,high_template_corr,hgb_shuffled_target_sentinel,3,1.846060783038098,0.7039510838248352,0.9704508700062224,0.0
60,B6,1000_1500,high_template_corr,run64_analytic_amp_only,3,-0.7522438312711301,0.9350385106093845,1.1238323356874704,0.0
60,B6,1000_1500,low_template_corr,hgb_mixed_sample_i_run64_sentinel,11,-0.8397273934450453,0.39597234950990134,0.41332819550300337,0.0
60,B6,1000_1500,low_template_corr,hgb_shuffled_target_sentinel,11,1.92569177438142,1.0623285933059108,1.0642290757310398,0.0
60,B6,1000_1500,low_template_corr,run64_analytic_amp_only,11,-0.7788964586558791,0.058182568869452944,0.05596961290042661,0.0
60,B6,1000_1500,mid_template_corr,hgb_mixed_sample_i_run64_sentinel,1,-0.13140236294100305,0.0,0.0,0.0
60,B6,1000_1500,mid_template_corr,hgb_shuffled_target_sentinel,1,5.7162230499231015,0.0,0.0,0.0
60,B6,1000_1500,mid_template_corr,run64_analytic_amp_only,1,0.5139030494543206,0.0,0.0,0.0
60,B6,1500_2200,high_template_corr,hgb_mixed_sample_i_run64_sentinel,36,-0.5807206383038093,1.5306669806601512,1.6762814266398822,0.027777777777777776
60,B6,1500_2200,high_template_corr,hgb_shuffled_target_sentinel,36,2.185236759617613,1.5871223657716582,1.7978186465977064,0.027777777777777776
60,B6,1500_2200,high_template_corr,run64_analytic_amp_only,36,-0.4828335069962044,1.675015475606822,1.8157687273072831,0.0
60,B6,1500_2200,low_template_corr,hgb_mixed_sample_i_run64_sentinel,67,-0.9133469116028579,0.32740501941988154,1.1840233561588067,0.014925373134328358
60,B6,1500_2200,low_template_corr,hgb_shuffled_target_sentinel,67,2.2134852885127074,0.9693879505001276,1.563744971716226,0.029850746268656716
60,B6,1500_2200,low_template_corr,run64_analytic_amp_only,67,-0.8713212619746287,0.03465146783989609,1.3221555450407798,0.029850746268656716
60,B6,1500_2200,mid_template_corr,hgb_mixed_sample_i_run64_sentinel,40,-0.6949203107847559,1.1616382120908368,1.1736669087190483,0.0
60,B6,1500_2200,mid_template_corr,hgb_shuffled_target_sentinel,40,3.501225053809332,1.4983574127045967,1.6336057169666633,0.0
60,B6,1500_2200,mid_template_corr,run64_analytic_amp_only,40,-0.46750360034441485,1.3270285122492158,1.2523830352114118,0.0
60,B6,2200_3200,high_template_corr,hgb_mixed_sample_i_run64_sentinel,229,-1.1507941245640936,1.0514157703571227,1.1217920137107884,0.0
60,B6,2200_3200,high_template_corr,hgb_shuffled_target_sentinel,229,2.382653125653327,1.6905060614044678,1.8258030889212615,0.017467248908296942
60,B6,2200_3200,high_template_corr,run64_analytic_amp_only,229,-0.8607819122283402,1.36072991637779,1.3792511405747638,0.004366812227074236
60,B6,2200_3200,low_template_corr,hgb_mixed_sample_i_run64_sentinel,161,-0.9734071801070385,0.19108719372257638,1.789035059921602,0.012422360248447204
60,B6,2200_3200,low_template_corr,hgb_shuffled_target_sentinel,161,2.334734473310462,0.9967241446965154,2.1844734122091265,0.018633540372670808
60,B6,2200_3200,low_template_corr,run64_analytic_amp_only,161,-0.8716705401148133,0.017705394119210627,1.7746561241417713,0.018633540372670808
60,B6,2200_3200,mid_template_corr,hgb_mixed_sample_i_run64_sentinel,149,-0.9646624733602991,1.05113665600973,1.3907865595391773,0.006711409395973154
60,B6,2200_3200,mid_template_corr,hgb_shuffled_target_sentinel,149,2.8216299747165507,1.438103771171682,2.1003236722758505,0.013422818791946308
60,B6,2200_3200,mid_template_corr,run64_analytic_amp_only,149,-0.6222194453819725,1.1722200960463396,1.7409005627192171,0.006711409395973154
60,B6,3200_4700,high_template_corr,hgb_mixed_sample_i_run64_sentinel,13,-0.7523035305357126,0.7156338206303297,0.8854117819888307,0.0
60,B6,3200_4700,high_template_corr,hgb_shuffled_target_sentinel,13,3.592503545496818,1.3952061926381756,1.4377939521870804,0.0
60,B6,3200_4700,high_template_corr,run64_analytic_amp_only,13,-0.6235018983377714,0.6839530163598964,0.7627857953691797,0.0
60,B6,3200_4700,low_template_corr,hgb_mixed_sample_i_run64_sentinel,29,-0.8831389027219245,0.5156373799113038,1.7101420073523728,0.034482758620689655
60,B6,3200_4700,low_template_corr,hgb_shuffled_target_sentinel,29,2.8819597310785596,1.185649985808829,1.3689556884280105,0.0
60,B6,3200_4700,low_template_corr,run64_analytic_amp_only,29,-0.8611548268958487,0.01811478607222683,1.008136614659327,0.034482758620689655
60,B6,3200_4700,mid_template_corr,hgb_mixed_sample_i_run64_sentinel,66,-0.9458946596731082,1.2524452912538764,1.3089901310432301,0.0
60,B6,3200_4700,mid_template_corr,hgb_shuffled_target_sentinel,66,2.3712593794909047,1.4309630401467992,1.6889231225314107,0.015151515151515152
60,B6,3200_4700,mid_template_corr,run64_analytic_amp_only,66,-0.856101411472185,0.9918477626369728,1.4091574900512633,0.015151515151515152
60,B6,4700_6800,low_template_corr,hgb_mixed_sample_i_run64_sentinel,2,-0.11378998079674574,0.45596900750978564,0.6705426581026259,0.0
60,B6,4700_6800,low_template_corr,hgb_shuffled_target_sentinel,2,1.9497633539691641,0.4720471494221363,0.6941869844443183,0.0
60,B6,4700_6800,low_template_corr,run64_analytic_amp_only,2,-0.8120617901489382,0.013082770996425963,0.019239369112391103,0.0
60,B6,4700_6800,mid_template_corr,hgb_mixed_sample_i_run64_sentinel,1,-12.971477643926981,0.0,0.0,0.0
60,B6,4700_6800,mid_template_corr,hgb_shuffled_target_sentinel,1,-12.047250009695702,0.0,0.0,0.0
60,B6,4700_6800,mid_template_corr,run64_analytic_amp_only,1,-14.03661612191744,0.0,0.0,0.0
60,B8,1000_1500,high_template_corr,hgb_mixed_sample_i_run64_sentinel,4,-1.816721439902615,1.7554085030462945,1.9870127992664757,0.0
60,B8,1000_1500,high_template_corr,hgb_shuffled_target_sentinel,4,-0.29787337356783183,2.103900116697417,3.1429742163081182,0.25
60,B8,1000_1500,high_template_corr,run64_analytic_amp_only,4,-1.7870652093470056,1.7735731180265546,2.1929278830430436,0.0
60,B8,1000_1500,low_template_corr,hgb_mixed_sample_i_run64_sentinel,6,-1.2323808969507155,0.5703535401247126,1.547159557635324,0.0
60,B8,1000_1500,low_template_corr,hgb_shuffled_target_sentinel,6,1.8171633784956853,1.2002625673933913,2.77151888648706,0.16666666666666666
60,B8,1000_1500,low_template_corr,run64_analytic_amp_only,6,-1.0786424878152587,0.6843282469359372,2.276347387300577,0.16666666666666666
60,B8,1000_1500,mid_template_corr,hgb_mixed_sample_i_run64_sentinel,5,-2.2167295753831766,2.4314047880985847,3.469331796565271,0.2
60,B8,1000_1500,mid_template_corr,hgb_shuffled_target_sentinel,5,3.261763098536889,3.925112946656861,5.95156493552728,0.2
60,B8,1000_1500,mid_template_corr,run64_analytic_amp_only,5,-2.334046088754903,3.4971089188127724,5.40716234531374,0.2
60,B8,1500_2200,high_template_corr,hgb_mixed_sample_i_run64_sentinel,12,-1.5414766624730731,1.0793838647177623,1.157529879230364,0.0
60,B8,1500_2200,high_template_corr,hgb_shuffled_target_sentinel,12,0.8137914892555287,1.9729807102450814,1.8104314917246802,0.0
60,B8,1500_2200,high_template_corr,run64_analytic_amp_only,12,-0.9394302045425533,1.1517757010743446,1.2535994271038546,0.0
60,B8,1500_2200,low_template_corr,hgb_mixed_sample_i_run64_sentinel,33,-1.1169320054818002,0.3003244928403466,1.3361261295869205,0.030303030303030304
60,B8,1500_2200,low_template_corr,hgb_shuffled_target_sentinel,33,2.193392062372169,0.9827222538451532,1.6498389278962298,0.030303030303030304
60,B8,1500_2200,low_template_corr,run64_analytic_amp_only,33,-1.2483026947699756,0.0653690963672271,1.6009049910330337,0.030303030303030304
60,B8,1500_2200,mid_template_corr,hgb_mixed_sample_i_run64_sentinel,19,-1.2741546294993924,1.3620431251676197,1.3944213523086586,0.0
60,B8,1500_2200,mid_template_corr,hgb_shuffled_target_sentinel,19,2.4121832418935583,2.083509220583561,1.8834375143976603,0.0
60,B8,1500_2200,mid_template_corr,run64_analytic_amp_only,19,-1.1683258240524736,1.162043980158082,1.4333411941489522,0.0
60,B8,2200_3200,high_template_corr,hgb_mixed_sample_i_run64_sentinel,77,-0.9484752205238323,0.9362802473243608,1.0863120607003556,0.0
60,B8,2200_3200,high_template_corr,hgb_shuffled_target_sentinel,77,1.9445189789129458,1.488686347939611,1.6909167658660567,0.0
60,B8,2200_3200,high_template_corr,run64_analytic_amp_only,77,-0.9626385573179377,1.1268435433375015,1.223501293738727,0.0
60,B8,2200_3200,low_template_corr,hgb_mixed_sample_i_run64_sentinel,79,-1.0377747192228455,0.18582236620231307,1.7123397572957229,0.012658227848101266
60,B8,2200_3200,low_template_corr,hgb_shuffled_target_sentinel,79,2.527082384066972,1.4146872144553693,2.06203516573187,0.012658227848101266
60,B8,2200_3200,low_template_corr,run64_analytic_amp_only,79,-1.2332524917043202,0.029742056808545247,1.680507268671898,0.012658227848101266
60,B8,2200_3200,mid_template_corr,hgb_mixed_sample_i_run64_sentinel,61,-0.9789708028078934,0.9392152065086108,1.0404082355624436,0.0
60,B8,2200_3200,mid_template_corr,hgb_shuffled_target_sentinel,61,1.6620706119779527,1.4481064328171036,1.618659501994698,0.0
60,B8,2200_3200,mid_template_corr,run64_analytic_amp_only,61,-0.9629752029924461,1.0049086997499266,1.1395658722981552,0.0
60,B8,3200_4700,high_template_corr,hgb_mixed_sample_i_run64_sentinel,40,-0.9008080954913709,0.8708525906288871,1.2136349540061238,0.025
60,B8,3200_4700,high_template_corr,hgb_shuffled_target_sentinel,40,1.8566528038879824,1.4030730248165215,1.981546794372485,0.025
60,B8,3200_4700,high_template_corr,run64_analytic_amp_only,40,-0.9652180069768299,0.9731548279837586,1.4893130263534093,0.025
60,B8,3200_4700,low_template_corr,hgb_mixed_sample_i_run64_sentinel,105,-1.0287919305162347,0.2808216556959477,2.8775103779718987,0.009523809523809525
60,B8,3200_4700,low_template_corr,hgb_shuffled_target_sentinel,105,2.177204525830689,1.6183345017397472,3.122465704729093,0.01904761904761905
60,B8,3200_4700,low_template_corr,run64_analytic_amp_only,105,-1.2035391921068594,0.020140521520620736,3.058085470333884,0.02857142857142857
60,B8,3200_4700,mid_template_corr,hgb_mixed_sample_i_run64_sentinel,220,-0.7403156271760842,1.0582751490965867,1.3484360252267766,0.004545454545454545
60,B8,3200_4700,mid_template_corr,hgb_shuffled_target_sentinel,220,1.4449283926335568,1.707433556885364,1.936750847034029,0.013636363636363636
60,B8,3200_4700,mid_template_corr,run64_analytic_amp_only,220,-1.1844372606764253,0.9915707639391799,1.489672977774515,0.004545454545454545
60,B8,4700_6800,low_template_corr,hgb_mixed_sample_i_run64_sentinel,58,-0.8409447068529161,0.32938470934166375,0.43104143088701946,0.0
60,B8,4700_6800,low_template_corr,hgb_shuffled_target_sentinel,58,0.9503228906495735,1.3660624182856351,1.378906777436479,0.0
60,B8,4700_6800,low_template_corr,run64_analytic_amp_only,58,-1.1533564539819068,0.030314786743231625,0.6358461353909668,0.0
60,B8,4700_6800,mid_template_corr,hgb_mixed_sample_i_run64_sentinel,83,-1.0215729025915863,1.0498868412485474,1.184308516957034,0.0
60,B8,4700_6800,mid_template_corr,hgb_shuffled_target_sentinel,83,-1.1454356236073409,1.5928214708245974,1.807248093790424,0.012048192771084338
60,B8,4700_6800,mid_template_corr,run64_analytic_amp_only,83,-3.638340287827816,1.2374053895894632,1.429072634179245,0.012048192771084338
60,B8,6800_10000,low_template_corr,hgb_mixed_sample_i_run64_sentinel,1,-4.322281580180345,0.0,0.0,0.0
60,B8,6800_10000,low_template_corr,hgb_shuffled_target_sentinel,1,-4.532049993965494,0.0,0.0,0.0
60,B8,6800_10000,low_template_corr,run64_analytic_amp_only,1,-7.091910087973083,0.0,0.0,0.0
60,B8,6800_10000,mid_template_corr,hgb_mixed_sample_i_run64_sentinel,5,-3.6498107468211742,0.6939586989156568,0.6657598819252972,0.0
60,B8,6800_10000,mid_template_corr,hgb_shuffled_target_sentinel,5,-4.313746883984415,0.6364950348084699,0.8517187696768824,0.0
60,B8,6800_10000,mid_template_corr,run64_analytic_amp_only,5,-6.582906906080993,0.5490422032793427,0.5431849220384647,0.0
61,B4,1000_1500,high_template_corr,hgb_mixed_sample_i_run64_sentinel,15,2.3411905404838578,1.1719432327533301,1.0223740392814344,0.0
61,B4,1000_1500,high_template_corr,hgb_shuffled_target_sentinel,15,-3.394558740760523,1.724769885104329,1.4816678551733056,0.0
61,B4,1000_1500,high_template_corr,run64_analytic_amp_only,15,3.1267210388868065,1.1948840843329194,1.2493892878951678,0.0
61,B4,1000_1500,low_template_corr,hgb_mixed_sample_i_run64_sentinel,56,1.8376541975726113,0.5584051348873785,2.0295794710281205,0.017857142857142856
61,B4,1000_1500,low_template_corr,hgb_shuffled_target_sentinel,56,-4.512811590865308,1.254183204880656,2.3625898552421005,0.017857142857142856
61,B4,1000_1500,low_template_corr,run64_analytic_amp_only,56,2.1864767999327057,0.05596404585731851,1.9863238146394837,0.017857142857142856
61,B4,1000_1500,mid_template_corr,hgb_mixed_sample_i_run64_sentinel,14,3.1927081637114263,0.7839538960590355,0.8939508631808424,0.0
61,B4,1000_1500,mid_template_corr,hgb_shuffled_target_sentinel,14,-1.5228049475777006,1.491010967910837,1.736477635007333,0.0
61,B4,1000_1500,mid_template_corr,run64_analytic_amp_only,14,3.9135798438541585,1.3424031017992564,1.0893469995901277,0.0
61,B4,1500_2200,high_template_corr,hgb_mixed_sample_i_run64_sentinel,62,3.03138762481003,1.2021874524204268,1.210474919654708,0.0
61,B4,1500_2200,high_template_corr,hgb_shuffled_target_sentinel,62,-2.604063560673186,2.0790938185723675,1.9085005169900089,0.0
61,B4,1500_2200,high_template_corr,run64_analytic_amp_only,62,3.571581261583333,1.4400117821737721,1.539540169260987,0.0
61,B4,1500_2200,low_template_corr,hgb_mixed_sample_i_run64_sentinel,103,1.864332010820128,0.20166166855416456,1.9138179750940276,0.009708737864077669
61,B4,1500_2200,low_template_corr,hgb_shuffled_target_sentinel,103,-4.707846939162103,1.2091952242760298,2.3101891002536745,0.009708737864077669
61,B4,1500_2200,low_template_corr,run64_analytic_amp_only,103,2.083105213291347,0.025300698512880082,1.8587122447597928,0.009708737864077669
61,B4,1500_2200,mid_template_corr,hgb_mixed_sample_i_run64_sentinel,94,2.6832954034899252,1.3912226394033107,1.4036083159378656,0.0
61,B4,1500_2200,mid_template_corr,hgb_shuffled_target_sentinel,94,-2.3338908592704612,2.180357584946556,2.0124692598988436,0.010638297872340425
61,B4,1500_2200,mid_template_corr,run64_analytic_amp_only,94,3.442098087954328,1.7436119666307235,1.6508336276370814,0.0
61,B4,2200_3200,high_template_corr,hgb_mixed_sample_i_run64_sentinel,197,2.390182376133282,1.1058736061218006,1.1772576675003477,0.0
61,B4,2200_3200,high_template_corr,hgb_shuffled_target_sentinel,197,-2.9246826933271564,1.5043050398701403,1.6072393394349334,0.0
61,B4,2200_3200,high_template_corr,run64_analytic_amp_only,197,2.818479853248391,1.2462017775330705,1.3390104038004147,0.0
61,B4,2200_3200,low_template_corr,hgb_mixed_sample_i_run64_sentinel,114,1.9442859552792733,0.34271158526137213,3.7499776792257773,0.03508771929824561
61,B4,2200_3200,low_template_corr,hgb_shuffled_target_sentinel,114,-3.944228740488928,1.3093688006615825,3.9374514056681575,0.03508771929824561
61,B4,2200_3200,low_template_corr,run64_analytic_amp_only,114,2.056078318761923,0.017698774373676507,3.725087150043505,0.03508771929824561
61,B4,2200_3200,mid_template_corr,hgb_mixed_sample_i_run64_sentinel,245,2.8505345589654496,1.2069911116722287,1.6432403083837743,0.00816326530612245
61,B4,2200_3200,mid_template_corr,hgb_shuffled_target_sentinel,245,-2.64272435667246,1.8712843420084164,2.1093112232629094,0.012244897959183673
61,B4,2200_3200,mid_template_corr,run64_analytic_amp_only,245,3.305585902041443,1.2588508408475971,1.6219289997227908,0.004081632653061225
61,B4,3200_4700,low_template_corr,hgb_mixed_sample_i_run64_sentinel,9,4.807049626500387,4.230670901848823,8.153006639911753,0.3333333333333333
61,B4,3200_4700,low_template_corr,hgb_shuffled_target_sentinel,9,3.6810048690916872,6.804341243428731,8.721910368599136,0.6666666666666666
61,B4,3200_4700,low_template_corr,run64_analytic_amp_only,9,8.267996469329468,6.433903383600791,9.04656970067877,0.7777777777777778
61,B4,3200_4700,mid_template_corr,hgb_mixed_sample_i_run64_sentinel,21,4.49211136550894,2.9625668944902896,3.047368487519336,0.09523809523809523
61,B4,3200_4700,mid_template_corr,hgb_shuffled_target_sentinel,21,-4.080736380688911,2.1153887264364273,2.548200183116522,0.047619047619047616
61,B4,3200_4700,mid_template_corr,run64_analytic_amp_only,21,2.818742727690271,1.609194663425722,2.3799506930223413,0.047619047619047616
61,B4,4700_6800,low_template_corr,hgb_mixed_sample_i_run64_sentinel,1,10.800474187355896,0.0,0.0,0.0
61,B4,4700_6800,low_template_corr,hgb_shuffled_target_sentinel,1,6.212122945857473,0.0,0.0,0.0
61,B4,4700_6800,low_template_corr,run64_analytic_amp_only,1,10.38304292233564,0.0,0.0,0.0
61,B4,4700_6800,mid_template_corr,hgb_mixed_sample_i_run64_sentinel,2,12.368302577286727,7.333807485808458,10.78501100854185,1.0
61,B4,4700_6800,mid_template_corr,hgb_shuffled_target_sentinel,2,7.490138628957251,11.169032577056083,16.425047907435417,1.0
61,B4,4700_6800,mid_template_corr,run64_analytic_amp_only,2,14.494644403707575,11.986226941326063,17.626804325479505,1.0
61,B6,1000_1500,high_template_corr,hgb_mixed_sample_i_run64_sentinel,7,-1.3427964083805293,1.032002793712629,1.4045268705372111,0.0
61,B6,1000_1500,high_template_corr,hgb_shuffled_target_sentinel,7,2.2250351370976347,1.3941297557078034,1.5408771870111204,0.0
61,B6,1000_1500,high_template_corr,run64_analytic_amp_only,7,-1.7142747179376983,1.0356639881495262,1.4344881931338065,0.0
61,B6,1000_1500,low_template_corr,hgb_mixed_sample_i_run64_sentinel,17,-0.8405693403979555,0.27888439251966274,0.3323542621425216,0.0
61,B6,1000_1500,low_template_corr,hgb_shuffled_target_sentinel,17,1.9835127905387466,0.5948913583738606,0.728416441579385,0.0
61,B6,1000_1500,low_template_corr,run64_analytic_amp_only,17,-0.7877993112978885,0.07484134395676378,0.0738317878661597,0.0
61,B6,1000_1500,mid_template_corr,hgb_mixed_sample_i_run64_sentinel,3,-0.9011019133744185,0.7642348306468176,0.9178962061150858,0.0
61,B6,1000_1500,mid_template_corr,hgb_shuffled_target_sentinel,3,2.4442193769232645,0.42040895229162656,0.5528777581734857,0.0
61,B6,1000_1500,mid_template_corr,run64_analytic_amp_only,3,-1.8039077898964777,0.9259629793909787,1.1515875806802203,0.0
61,B6,1500_2200,high_template_corr,hgb_mixed_sample_i_run64_sentinel,71,-1.3978446070295334,1.3309351969588903,1.4267129003325658,0.014084507042253521
