min_score,max_log_chi2_ndf,min_pred_sep_sample,max_pred_amp_ratio,n_positive,n_accepted,coverage,abstention_rate,accepted_time_rms_ns,charge_fractional_bias,charge_fractional_res68,bad_recovery_rate,risk_coverage_auc
-1.0,13.98935099471477,0.5,1.8,1300,1036,0.796923076923077,0.20307692307692307,13.328178057216682,-0.015855759786076874,0.09116776736278856,0.26158301158301156,0.19910033801843183
-1.0,13.98935099471477,0.5,2.5,1300,1036,0.796923076923077,0.20307692307692307,13.328178057216682,-0.015855759786076874,0.09116776736278856,0.26158301158301156,0.19910033801843183
-1.0,13.98935099471477,0.75,1.2,1300,724,0.556923076923077,0.4430769230769231,13.951471871561225,-0.014582109924910935,0.09089316487658552,0.25828729281767954,0.19910033801843183
-1.0,13.98935099471477,0.75,1.5,1300,830,0.6384615384615384,0.36153846153846153,13.539530004129528,-0.015108835438335428,0.0924588795897725,0.25662650602409637,0.19910033801843183
-1.0,13.98935099471477,0.75,1.8,1300,951,0.7315384615384616,0.2684615384615385,13.590608758527,-0.016283407622910234,0.09226372197109292,0.2723449001051525,0.19910033801843183
-1.0,13.98935099471477,0.75,2.5,1300,951,0.7315384615384616,0.2684615384615385,13.590608758527,-0.016283407622910234,0.09226372197109292,0.2723449001051525,0.19910033801843183
-1.0,13.98935099471477,1.0,1.2,1300,675,0.5192307692307693,0.4807692307692308,14.195780774445447,-0.013568247463619695,0.09361457765835694,0.2651851851851852,0.19910033801843183
-1.0,13.98935099471477,1.0,1.5,1300,774,0.5953846153846154,0.4046153846153846,13.710326848819086,-0.014837790503887654,0.09452721050378268,0.26356589147286824,0.19910033801843183
-1.0,13.98935099471477,1.0,1.8,1300,887,0.6823076923076923,0.3176923076923077,13.718590506580094,-0.016283407622910234,0.09410479379381051,0.27959413754227735,0.19910033801843183
-1.0,13.98935099471477,1.0,2.5,1300,887,0.6823076923076923,0.3176923076923077,13.718590506580094,-0.016283407622910234,0.09410479379381051,0.27959413754227735,0.19910033801843183
-1.0,13.98935099471477,1.5,1.2,1300,627,0.4823076923076923,0.5176923076923077,14.442491075819241,-0.010611270836533642,0.09533408236817811,0.26953748006379585,0.19910033801843183
-1.0,13.98935099471477,1.5,1.5,1300,710,0.5461538461538461,0.45384615384615384,13.993565097690972,-0.012474286980501171,0.09702256920012026,0.271830985915493,0.19910033801843183
-1.0,13.98935099471477,1.5,1.8,1300,803,0.6176923076923077,0.3823076923076923,14.036809438373176,-0.013122924136972526,0.09811948651785368,0.29265255292652553,0.19910033801843183
-1.0,13.98935099471477,1.5,2.5,1300,803,0.6176923076923077,0.3823076923076923,14.036809438373176,-0.013122924136972526,0.09811948651785368,0.29265255292652553,0.19910033801843183
-1.0,24.92297091484134,0.0,1.2,1300,800,0.6153846153846154,0.38461538461538464,13.699228698255245,-0.014582109924910935,0.09003892944448563,0.25,0.19910033801843183
-1.0,24.92297091484134,0.0,1.5,1300,920,0.7076923076923077,0.2923076923076923,13.282927801484783,-0.015157577211685019,0.09123287651817907,0.24782608695652175,0.19910033801843183
-1.0,24.92297091484134,0.0,1.8,1300,1050,0.8076923076923077,0.19230769230769232,13.392279937953704,-0.015588535111014667,0.09174253282548042,0.26476190476190475,0.19910033801843183
-1.0,24.92297091484134,0.0,2.5,1300,1050,0.8076923076923077,0.19230769230769232,13.392279937953704,-0.015588535111014667,0.09174253282548042,0.26476190476190475,0.19910033801843183
-1.0,24.92297091484134,0.5,1.2,1300,800,0.6153846153846154,0.38461538461538464,13.699228698255245,-0.014582109924910935,0.09003892944448563,0.25,0.19910033801843183
-1.0,24.92297091484134,0.5,1.5,1300,920,0.7076923076923077,0.2923076923076923,13.282927801484783,-0.015157577211685019,0.09123287651817907,0.24782608695652175,0.19910033801843183
-1.0,24.92297091484134,0.5,1.8,1300,1050,0.8076923076923077,0.19230769230769232,13.392279937953704,-0.015588535111014667,0.09174253282548042,0.26476190476190475,0.19910033801843183
-1.0,24.92297091484134,0.5,2.5,1300,1050,0.8076923076923077,0.19230769230769232,13.392279937953704,-0.015588535111014667,0.09174253282548042,0.26476190476190475,0.19910033801843183
-1.0,24.92297091484134,0.75,1.2,1300,732,0.563076923076923,0.4369230769230769,13.944959905667886,-0.014000162598589425,0.0907587660754599,0.2581967213114754,0.19910033801843183
-1.0,24.92297091484134,0.75,1.5,1300,841,0.6469230769230769,0.35307692307692307,13.543671476186516,-0.014874900432684189,0.09252637323349429,0.25802615933412604,0.19910033801843183
-1.0,24.92297091484134,0.75,1.8,1300,965,0.7423076923076923,0.25769230769230766,13.655250335666738,-0.0158518315341797,0.09300923351375112,0.2756476683937824,0.19910033801843183
-1.0,24.92297091484134,0.75,2.5,1300,965,0.7423076923076923,0.25769230769230766,13.655250335666738,-0.0158518315341797,0.09300923351375112,0.2756476683937824,0.19910033801843183
-1.0,24.92297091484134,1.0,1.2,1300,683,0.5253846153846153,0.4746153846153846,14.186083050584694,-0.013555299375369704,0.09347678086594019,0.26500732064421667,0.19910033801843183
-1.0,24.92297091484134,1.0,1.5,1300,785,0.6038461538461538,0.39615384615384613,13.712330590087669,-0.01480068057509112,0.09445950805102277,0.26496815286624203,0.19910033801843183
-1.0,24.92297091484134,1.0,1.8,1300,901,0.693076923076923,0.3069230769230769,13.785199897302883,-0.0158518315341797,0.09464575901232937,0.2830188679245283,0.19910033801843183
-1.0,24.92297091484134,1.0,2.5,1300,901,0.693076923076923,0.3069230769230769,13.785199897302883,-0.0158518315341797,0.09464575901232937,0.2830188679245283,0.19910033801843183
-1.0,24.92297091484134,1.5,1.2,1300,635,0.48846153846153845,0.5115384615384615,14.429154206869828,-0.010611270836533642,0.0952112537449835,0.2692913385826772,0.19910033801843183
-1.0,24.92297091484134,1.5,1.5,1300,721,0.5546153846153846,0.4453846153846154,13.99142502087451,-0.012591135420377124,0.09695938039762247,0.27323162274618584,0.19910033801843183
-1.0,24.92297091484134,1.5,1.8,1300,817,0.6284615384615385,0.37153846153846154,14.103227980274747,-0.012648284652864454,0.09840522907781925,0.2962056303549572,0.19910033801843183
-1.0,24.92297091484134,1.5,2.5,1300,817,0.6284615384615385,0.37153846153846154,14.103227980274747,-0.012648284652864454,0.09840522907781925,0.2962056303549572,0.19910033801843183
-1.0,24.92297091484134,0.0,1.2,1300,800,0.6153846153846154,0.38461538461538464,13.699228698255245,-0.014582109924910935,0.09003892944448563,0.25,0.19910033801843183
-1.0,24.92297091484134,0.0,1.5,1300,920,0.7076923076923077,0.2923076923076923,13.282927801484783,-0.015157577211685019,0.09123287651817907,0.24782608695652175,0.19910033801843183
-1.0,24.92297091484134,0.0,1.8,1300,1050,0.8076923076923077,0.19230769230769232,13.392279937953704,-0.015588535111014667,0.09174253282548042,0.26476190476190475,0.19910033801843183
-1.0,24.92297091484134,0.0,2.5,1300,1050,0.8076923076923077,0.19230769230769232,13.392279937953704,-0.015588535111014667,0.09174253282548042,0.26476190476190475,0.19910033801843183
-1.0,24.92297091484134,0.5,1.2,1300,800,0.6153846153846154,0.38461538461538464,13.699228698255245,-0.014582109924910935,0.09003892944448563,0.25,0.19910033801843183
-1.0,24.92297091484134,0.5,1.5,1300,920,0.7076923076923077,0.2923076923076923,13.282927801484783,-0.015157577211685019,0.09123287651817907,0.24782608695652175,0.19910033801843183
-1.0,24.92297091484134,0.5,1.8,1300,1050,0.8076923076923077,0.19230769230769232,13.392279937953704,-0.015588535111014667,0.09174253282548042,0.26476190476190475,0.19910033801843183
-1.0,24.92297091484134,0.5,2.5,1300,1050,0.8076923076923077,0.19230769230769232,13.392279937953704,-0.015588535111014667,0.09174253282548042,0.26476190476190475,0.19910033801843183
-1.0,24.92297091484134,0.75,1.2,1300,732,0.563076923076923,0.4369230769230769,13.944959905667886,-0.014000162598589425,0.0907587660754599,0.2581967213114754,0.19910033801843183
-1.0,24.92297091484134,0.75,1.5,1300,841,0.6469230769230769,0.35307692307692307,13.543671476186516,-0.014874900432684189,0.09252637323349429,0.25802615933412604,0.19910033801843183
-1.0,24.92297091484134,0.75,1.8,1300,965,0.7423076923076923,0.25769230769230766,13.655250335666738,-0.0158518315341797,0.09300923351375112,0.2756476683937824,0.19910033801843183
-1.0,24.92297091484134,0.75,2.5,1300,965,0.7423076923076923,0.25769230769230766,13.655250335666738,-0.0158518315341797,0.09300923351375112,0.2756476683937824,0.19910033801843183
-1.0,24.92297091484134,1.0,1.2,1300,683,0.5253846153846153,0.4746153846153846,14.186083050584694,-0.013555299375369704,0.09347678086594019,0.26500732064421667,0.19910033801843183
-1.0,24.92297091484134,1.0,1.5,1300,785,0.6038461538461538,0.39615384615384613,13.712330590087669,-0.01480068057509112,0.09445950805102277,0.26496815286624203,0.19910033801843183
-1.0,24.92297091484134,1.0,1.8,1300,901,0.693076923076923,0.3069230769230769,13.785199897302883,-0.0158518315341797,0.09464575901232937,0.2830188679245283,0.19910033801843183
-1.0,24.92297091484134,1.0,2.5,1300,901,0.693076923076923,0.3069230769230769,13.785199897302883,-0.0158518315341797,0.09464575901232937,0.2830188679245283,0.19910033801843183
-1.0,24.92297091484134,1.5,1.2,1300,635,0.48846153846153845,0.5115384615384615,14.429154206869828,-0.010611270836533642,0.0952112537449835,0.2692913385826772,0.19910033801843183
-1.0,24.92297091484134,1.5,1.5,1300,721,0.5546153846153846,0.4453846153846154,13.99142502087451,-0.012591135420377124,0.09695938039762247,0.27323162274618584,0.19910033801843183
-1.0,24.92297091484134,1.5,1.8,1300,817,0.6284615384615385,0.37153846153846154,14.103227980274747,-0.012648284652864454,0.09840522907781925,0.2962056303549572,0.19910033801843183
-1.0,24.92297091484134,1.5,2.5,1300,817,0.6284615384615385,0.37153846153846154,14.103227980274747,-0.012648284652864454,0.09840522907781925,0.2962056303549572,0.19910033801843183
-1.0,24.92297091484134,0.0,1.2,1300,800,0.6153846153846154,0.38461538461538464,13.699228698255245,-0.014582109924910935,0.09003892944448563,0.25,0.19910033801843183
-1.0,24.92297091484134,0.0,1.5,1300,920,0.7076923076923077,0.2923076923076923,13.282927801484783,-0.015157577211685019,0.09123287651817907,0.24782608695652175,0.19910033801843183
-1.0,24.92297091484134,0.0,1.8,1300,1050,0.8076923076923077,0.19230769230769232,13.392279937953704,-0.015588535111014667,0.09174253282548042,0.26476190476190475,0.19910033801843183
-1.0,24.92297091484134,0.0,2.5,1300,1050,0.8076923076923077,0.19230769230769232,13.392279937953704,-0.015588535111014667,0.09174253282548042,0.26476190476190475,0.19910033801843183
-1.0,24.92297091484134,0.5,1.2,1300,800,0.6153846153846154,0.38461538461538464,13.699228698255245,-0.014582109924910935,0.09003892944448563,0.25,0.19910033801843183
-1.0,24.92297091484134,0.5,1.5,1300,920,0.7076923076923077,0.2923076923076923,13.282927801484783,-0.015157577211685019,0.09123287651817907,0.24782608695652175,0.19910033801843183
-1.0,24.92297091484134,0.5,1.8,1300,1050,0.8076923076923077,0.19230769230769232,13.392279937953704,-0.015588535111014667,0.09174253282548042,0.26476190476190475,0.19910033801843183
-1.0,24.92297091484134,0.5,2.5,1300,1050,0.8076923076923077,0.19230769230769232,13.392279937953704,-0.015588535111014667,0.09174253282548042,0.26476190476190475,0.19910033801843183
-1.0,24.92297091484134,0.75,1.2,1300,732,0.563076923076923,0.4369230769230769,13.944959905667886,-0.014000162598589425,0.0907587660754599,0.2581967213114754,0.19910033801843183
-1.0,24.92297091484134,0.75,1.5,1300,841,0.6469230769230769,0.35307692307692307,13.543671476186516,-0.014874900432684189,0.09252637323349429,0.25802615933412604,0.19910033801843183
-1.0,24.92297091484134,0.75,1.8,1300,965,0.7423076923076923,0.25769230769230766,13.655250335666738,-0.0158518315341797,0.09300923351375112,0.2756476683937824,0.19910033801843183
-1.0,24.92297091484134,0.75,2.5,1300,965,0.7423076923076923,0.25769230769230766,13.655250335666738,-0.0158518315341797,0.09300923351375112,0.2756476683937824,0.19910033801843183
-1.0,24.92297091484134,1.0,1.2,1300,683,0.5253846153846153,0.4746153846153846,14.186083050584694,-0.013555299375369704,0.09347678086594019,0.26500732064421667,0.19910033801843183
-1.0,24.92297091484134,1.0,1.5,1300,785,0.6038461538461538,0.39615384615384613,13.712330590087669,-0.01480068057509112,0.09445950805102277,0.26496815286624203,0.19910033801843183
-1.0,24.92297091484134,1.0,1.8,1300,901,0.693076923076923,0.3069230769230769,13.785199897302883,-0.0158518315341797,0.09464575901232937,0.2830188679245283,0.19910033801843183
-1.0,24.92297091484134,1.0,2.5,1300,901,0.693076923076923,0.3069230769230769,13.785199897302883,-0.0158518315341797,0.09464575901232937,0.2830188679245283,0.19910033801843183
-1.0,24.92297091484134,1.5,1.2,1300,635,0.48846153846153845,0.5115384615384615,14.429154206869828,-0.010611270836533642,0.0952112537449835,0.2692913385826772,0.19910033801843183
-1.0,24.92297091484134,1.5,1.5,1300,721,0.5546153846153846,0.4453846153846154,13.99142502087451,-0.012591135420377124,0.09695938039762247,0.27323162274618584,0.19910033801843183
-1.0,24.92297091484134,1.5,1.8,1300,817,0.6284615384615385,0.37153846153846154,14.103227980274747,-0.012648284652864454,0.09840522907781925,0.2962056303549572,0.19910033801843183
-1.0,24.92297091484134,1.5,2.5,1300,817,0.6284615384615385,0.37153846153846154,14.103227980274747,-0.012648284652864454,0.09840522907781925,0.2962056303549572,0.19910033801843183
0.0,11.545396732684331,0.0,1.2,1300,500,0.38461538461538464,0.6153846153846154,11.75664885779621,-0.02508953143002508,0.0713568130258593,0.184,0.19910033801843183
0.0,11.545396732684331,0.0,1.5,1300,562,0.4323076923076923,0.5676923076923077,11.492136903489264,-0.027906611338343275,0.07195621956910081,0.17437722419928825,0.19910033801843183
0.0,11.545396732684331,0.0,1.8,1300,631,0.48538461538461536,0.5146153846153846,11.372302604672104,-0.027914387595505935,0.07426414339334665,0.18225039619651348,0.19910033801843183
0.0,11.545396732684331,0.0,2.5,1300,631,0.48538461538461536,0.5146153846153846,11.372302604672104,-0.027914387595505935,0.07426414339334665,0.18225039619651348,0.19910033801843183
0.0,11.545396732684331,0.5,1.2,1300,500,0.38461538461538464,0.6153846153846154,11.75664885779621,-0.02508953143002508,0.0713568130258593,0.184,0.19910033801843183
0.0,11.545396732684331,0.5,1.5,1300,562,0.4323076923076923,0.5676923076923077,11.492136903489264,-0.027906611338343275,0.07195621956910081,0.17437722419928825,0.19910033801843183
0.0,11.545396732684331,0.5,1.8,1300,631,0.48538461538461536,0.5146153846153846,11.372302604672104,-0.027914387595505935,0.07426414339334665,0.18225039619651348,0.19910033801843183
0.0,11.545396732684331,0.5,2.5,1300,631,0.48538461538461536,0.5146153846153846,11.372302604672104,-0.027914387595505935,0.07426414339334665,0.18225039619651348,0.19910033801843183
0.0,11.545396732684331,0.75,1.2,1300,456,0.3507692307692308,0.6492307692307693,11.730214552152619,-0.027058140470158563,0.07147320307713055,0.18421052631578946,0.19910033801843183
0.0,11.545396732684331,0.75,1.5,1300,512,0.39384615384615385,0.6061538461538462,11.491072529809587,-0.03138429492090283,0.07193545087222802,0.17578125,0.19910033801843183
0.0,11.545396732684331,0.75,1.8,1300,575,0.4423076923076923,0.5576923076923077,11.39529219427612,-0.03167491237266517,0.07404211861072416,0.18434782608695652,0.19910033801843183
0.0,11.545396732684331,0.75,2.5,1300,575,0.4423076923076923,0.5576923076923077,11.39529219427612,-0.03167491237266517,0.07404211861072416,0.18434782608695652,0.19910033801843183
0.0,11.545396732684331,1.0,1.2,1300,420,0.3230769230769231,0.676923076923077,11.931839617210123,-0.027603926681447153,0.07509323781940516,0.1880952380952381,0.19910033801843183
0.0,11.545396732684331,1.0,1.5,1300,471,0.36230769230769233,0.6376923076923077,11.558070795715429,-0.032584365363805906,0.07376317382682945,0.17834394904458598,0.19910033801843183
0.0,11.545396732684331,1.0,1.8,1300,527,0.4053846153846154,0.5946153846153847,11.504667250694238,-0.03361528841105183,0.07525207970080451,0.18785578747628084,0.19910033801843183
0.0,11.545396732684331,1.0,2.5,1300,527,0.4053846153846154,0.5946153846153847,11.504667250694238,-0.03361528841105183,0.07525207970080451,0.18785578747628084,0.19910033801843183
0.0,11.545396732684331,1.5,1.2,1300,389,0.29923076923076924,0.7007692307692308,11.938547818743396,-0.025328859367471895,0.07544509302055075,0.18251928020565553,0.19910033801843183
0.0,11.545396732684331,1.5,1.5,1300,429,0.33,0.67,11.637467563837607,-0.029057032439550205,0.07641571634024803,0.17715617715617715,0.19910033801843183
0.0,11.545396732684331,1.5,1.8,1300,469,0.3607692307692308,0.6392307692307693,11.716549804141795,-0.031093677469140504,0.07777126358294692,0.19189765458422176,0.19910033801843183
0.0,11.545396732684331,1.5,2.5,1300,469,0.3607692307692308,0.6392307692307693,11.716549804141795,-0.031093677469140504,0.07777126358294692,0.19189765458422176,0.19910033801843183
0.0,12.093116845145405,0.0,1.2,1300,645,0.49615384615384617,0.5038461538461538,12.7469223713115,-0.01834769065508553,0.08210592580804557,0.22170542635658916,0.19910033801843183
0.0,12.093116845145405,0.0,1.5,1300,724,0.556923076923077,0.4430769230769231,12.366852268562731,-0.020308786410092514,0.083375729166526,0.21132596685082872,0.19910033801843183
0.0,12.093116845145405,0.0,1.8,1300,814,0.6261538461538462,0.37384615384615383,12.185128298638345,-0.021227169906716987,0.08326493469185342,0.214987714987715,0.19910033801843183
0.0,12.093116845145405,0.0,2.5,1300,814,0.6261538461538462,0.37384615384615383,12.185128298638345,-0.021227169906716987,0.08326493469185342,0.214987714987715,0.19910033801843183
0.0,12.093116845145405,0.5,1.2,1300,645,0.49615384615384617,0.5038461538461538,12.7469223713115,-0.01834769065508553,0.08210592580804557,0.22170542635658916,0.19910033801843183
0.0,12.093116845145405,0.5,1.5,1300,724,0.556923076923077,0.4430769230769231,12.366852268562731,-0.020308786410092514,0.083375729166526,0.21132596685082872,0.19910033801843183
0.0,12.093116845145405,0.5,1.8,1300,814,0.6261538461538462,0.37384615384615383,12.185128298638345,-0.021227169906716987,0.08326493469185342,0.214987714987715,0.19910033801843183
0.0,12.093116845145405,0.5,2.5,1300,814,0.6261538461538462,0.37384615384615383,12.185128298638345,-0.021227169906716987,0.08326493469185342,0.214987714987715,0.19910033801843183
0.0,12.093116845145405,0.75,1.2,1300,590,0.45384615384615384,0.5461538461538461,12.865054729810506,-0.019703878426957235,0.08715321991566094,0.2271186440677966,0.19910033801843183
0.0,12.093116845145405,0.75,1.5,1300,661,0.5084615384615384,0.49153846153846154,12.502565320857578,-0.022534916503893485,0.08808949183043563,0.2178517397881997,0.19910033801843183
0.0,12.093116845145405,0.75,1.8,1300,745,0.573076923076923,0.4269230769230769,12.322885395684818,-0.023168174845054443,0.08527829009477934,0.2214765100671141,0.19910033801843183
0.0,12.093116845145405,0.75,2.5,1300,745,0.573076923076923,0.4269230769230769,12.322885395684818,-0.023168174845054443,0.08527829009477934,0.2214765100671141,0.19910033801843183
0.0,12.093116845145405,1.0,1.2,1300,548,0.42153846153846153,0.5784615384615385,13.139590665161089,-0.019622344149779432,0.08934376954464998,0.23357664233576642,0.19910033801843183
0.0,12.093116845145405,1.0,1.5,1300,612,0.4707692307692308,0.5292307692307693,12.687600590107893,-0.02259072825303793,0.0898567357661132,0.2238562091503268,0.19910033801843183
0.0,12.093116845145405,1.0,1.8,1300,689,0.53,0.47,12.525594915872153,-0.02354149986164622,0.08980687740990931,0.22786647314949202,0.19910033801843183
0.0,12.093116845145405,1.0,2.5,1300,689,0.53,0.47,12.525594915872153,-0.02354149986164622,0.08980687740990931,0.22786647314949202,0.19910033801843183
