threshold,n_positive,n_accepted,coverage,abstention_rate,accepted_time_rms_ns,charge_fractional_bias,charge_fractional_res68,bad_recovery_rate,risk_coverage_auc
0.16666666666666666,1300,618,0.4753846153846154,0.5246153846153846,6.91476698404837,-0.00384911753369404,0.062011129050945996,0.06634304207119741,0.10631977979984358
0.17,1300,618,0.4753846153846154,0.5246153846153846,6.91476698404837,-0.00384911753369404,0.062011129050945996,0.06634304207119741,0.10631977979984358
0.1724137931034483,1300,821,0.6315384615384615,0.36846153846153845,7.407290345222348,-0.0054641220455671135,0.06256369223951369,0.0925700365408039,0.10631977979984358
0.18,1300,821,0.6315384615384615,0.36846153846153845,7.407290345222348,-0.0054641220455671135,0.06256369223951369,0.0925700365408039,0.10631977979984358
0.19,1300,821,0.6315384615384615,0.36846153846153845,7.407290345222348,-0.0054641220455671135,0.06256369223951369,0.0925700365408039,0.10631977979984358
0.2,1300,821,0.6315384615384615,0.36846153846153845,7.407290345222348,-0.0054641220455671135,0.06256369223951369,0.0925700365408039,0.10631977979984358
0.21,1300,821,0.6315384615384615,0.36846153846153845,7.407290345222348,-0.0054641220455671135,0.06256369223951369,0.0925700365408039,0.10631977979984358
0.21052631578947367,1300,840,0.6461538461538462,0.35384615384615387,7.459968585625033,-0.005208525443844432,0.06283158080241853,0.09523809523809523,0.10631977979984358
0.22,1300,840,0.6461538461538462,0.35384615384615387,7.459968585625033,-0.005208525443844432,0.06283158080241853,0.09523809523809523,0.10631977979984358
0.23,1300,840,0.6461538461538462,0.35384615384615387,7.459968585625033,-0.005208525443844432,0.06283158080241853,0.09523809523809523,0.10631977979984358
0.24,1300,840,0.6461538461538462,0.35384615384615387,7.459968585625033,-0.005208525443844432,0.06283158080241853,0.09523809523809523,0.10631977979984358
0.25,1300,840,0.6461538461538462,0.35384615384615387,7.459968585625033,-0.005208525443844432,0.06283158080241853,0.09523809523809523,0.10631977979984358
0.26,1300,840,0.6461538461538462,0.35384615384615387,7.459968585625033,-0.005208525443844432,0.06283158080241853,0.09523809523809523,0.10631977979984358
0.27,1300,840,0.6461538461538462,0.35384615384615387,7.459968585625033,-0.005208525443844432,0.06283158080241853,0.09523809523809523,0.10631977979984358
0.28,1300,840,0.6461538461538462,0.35384615384615387,7.459968585625033,-0.005208525443844432,0.06283158080241853,0.09523809523809523,0.10631977979984358
0.28205128205128205,1300,918,0.7061538461538461,0.29384615384615387,7.794656707077016,-0.004432538659303025,0.0647834831498545,0.1111111111111111,0.10631977979984358
0.29,1300,918,0.7061538461538461,0.29384615384615387,7.794656707077016,-0.004432538659303025,0.0647834831498545,0.1111111111111111,0.10631977979984358
0.3,1300,918,0.7061538461538461,0.29384615384615387,7.794656707077016,-0.004432538659303025,0.0647834831498545,0.1111111111111111,0.10631977979984358
0.31,1300,918,0.7061538461538461,0.29384615384615387,7.794656707077016,-0.004432538659303025,0.0647834831498545,0.1111111111111111,0.10631977979984358
0.32,1300,918,0.7061538461538461,0.29384615384615387,7.794656707077016,-0.004432538659303025,0.0647834831498545,0.1111111111111111,0.10631977979984358
0.33,1300,918,0.7061538461538461,0.29384615384615387,7.794656707077016,-0.004432538659303025,0.0647834831498545,0.1111111111111111,0.10631977979984358
0.34,1300,918,0.7061538461538461,0.29384615384615387,7.794656707077016,-0.004432538659303025,0.0647834831498545,0.1111111111111111,0.10631977979984358
0.35000000000000003,1300,918,0.7061538461538461,0.29384615384615387,7.794656707077016,-0.004432538659303025,0.0647834831498545,0.1111111111111111,0.10631977979984358
0.36,1300,918,0.7061538461538461,0.29384615384615387,7.794656707077016,-0.004432538659303025,0.0647834831498545,0.1111111111111111,0.10631977979984358
0.37,1300,918,0.7061538461538461,0.29384615384615387,7.794656707077016,-0.004432538659303025,0.0647834831498545,0.1111111111111111,0.10631977979984358
0.38,1300,918,0.7061538461538461,0.29384615384615387,7.794656707077016,-0.004432538659303025,0.0647834831498545,0.1111111111111111,0.10631977979984358
0.39,1300,918,0.7061538461538461,0.29384615384615387,7.794656707077016,-0.004432538659303025,0.0647834831498545,0.1111111111111111,0.10631977979984358
0.4,1300,918,0.7061538461538461,0.29384615384615387,7.794656707077016,-0.004432538659303025,0.0647834831498545,0.1111111111111111,0.10631977979984358
0.41000000000000003,1300,918,0.7061538461538461,0.29384615384615387,7.794656707077016,-0.004432538659303025,0.0647834831498545,0.1111111111111111,0.10631977979984358
0.42,1300,918,0.7061538461538461,0.29384615384615387,7.794656707077016,-0.004432538659303025,0.0647834831498545,0.1111111111111111,0.10631977979984358
0.43,1300,918,0.7061538461538461,0.29384615384615387,7.794656707077016,-0.004432538659303025,0.0647834831498545,0.1111111111111111,0.10631977979984358
0.44,1300,918,0.7061538461538461,0.29384615384615387,7.794656707077016,-0.004432538659303025,0.0647834831498545,0.1111111111111111,0.10631977979984358
0.4444444444444444,1300,927,0.713076923076923,0.28692307692307695,7.860741489621127,-0.004651021598615917,0.06532565664740456,0.11434735706580366,0.10631977979984358
0.45,1300,927,0.713076923076923,0.28692307692307695,7.860741489621127,-0.004651021598615917,0.06532565664740456,0.11434735706580366,0.10631977979984358
0.46,1300,927,0.713076923076923,0.28692307692307695,7.860741489621127,-0.004651021598615917,0.06532565664740456,0.11434735706580366,0.10631977979984358
0.46153846153846156,1300,940,0.7230769230769231,0.27692307692307694,7.918542941052756,-0.004618801683429272,0.06616056092760816,0.11914893617021277,0.10631977979984358
0.47000000000000003,1300,940,0.7230769230769231,0.27692307692307694,7.918542941052756,-0.004618801683429272,0.06616056092760816,0.11914893617021277,0.10631977979984358
0.48,1300,940,0.7230769230769231,0.27692307692307694,7.918542941052756,-0.004618801683429272,0.06616056092760816,0.11914893617021277,0.10631977979984358
0.48148148148148145,1300,967,0.7438461538461538,0.2561538461538462,8.130986007932536,-0.0042784955503634235,0.06676471249302308,0.12926577042399173,0.10631977979984358
0.49,1300,967,0.7438461538461538,0.2561538461538462,8.130986007932536,-0.0042784955503634235,0.06676471249302308,0.12926577042399173,0.10631977979984358
0.5,1300,969,0.7453846153846154,0.25461538461538463,8.143352194842745,-0.0042784955503634235,0.06679352294730512,0.13003095975232198,0.10631977979984358
0.51,1300,969,0.7453846153846154,0.25461538461538463,8.143352194842745,-0.0042784955503634235,0.06679352294730512,0.13003095975232198,0.10631977979984358
0.52,1300,969,0.7453846153846154,0.25461538461538463,8.143352194842745,-0.0042784955503634235,0.06679352294730512,0.13003095975232198,0.10631977979984358
0.53,1300,969,0.7453846153846154,0.25461538461538463,8.143352194842745,-0.0042784955503634235,0.06679352294730512,0.13003095975232198,0.10631977979984358
0.54,1300,969,0.7453846153846154,0.25461538461538463,8.143352194842745,-0.0042784955503634235,0.06679352294730512,0.13003095975232198,0.10631977979984358
0.55,1300,969,0.7453846153846154,0.25461538461538463,8.143352194842745,-0.0042784955503634235,0.06679352294730512,0.13003095975232198,0.10631977979984358
0.56,1300,969,0.7453846153846154,0.25461538461538463,8.143352194842745,-0.0042784955503634235,0.06679352294730512,0.13003095975232198,0.10631977979984358
0.5700000000000001,1300,969,0.7453846153846154,0.25461538461538463,8.143352194842745,-0.0042784955503634235,0.06679352294730512,0.13003095975232198,0.10631977979984358
0.58,1300,969,0.7453846153846154,0.25461538461538463,8.143352194842745,-0.0042784955503634235,0.06679352294730512,0.13003095975232198,0.10631977979984358
0.59,1300,969,0.7453846153846154,0.25461538461538463,8.143352194842745,-0.0042784955503634235,0.06679352294730512,0.13003095975232198,0.10631977979984358
0.6,1300,974,0.7492307692307693,0.25076923076923074,8.154661337047362,-0.004079665220779368,0.06712426144797337,0.1324435318275154,0.10631977979984358
0.61,1300,974,0.7492307692307693,0.25076923076923074,8.154661337047362,-0.004079665220779368,0.06712426144797337,0.1324435318275154,0.10631977979984358
0.62,1300,974,0.7492307692307693,0.25076923076923074,8.154661337047362,-0.004079665220779368,0.06712426144797337,0.1324435318275154,0.10631977979984358
0.63,1300,974,0.7492307692307693,0.25076923076923074,8.154661337047362,-0.004079665220779368,0.06712426144797337,0.1324435318275154,0.10631977979984358
0.64,1300,974,0.7492307692307693,0.25076923076923074,8.154661337047362,-0.004079665220779368,0.06712426144797337,0.1324435318275154,0.10631977979984358
0.65,1300,974,0.7492307692307693,0.25076923076923074,8.154661337047362,-0.004079665220779368,0.06712426144797337,0.1324435318275154,0.10631977979984358
0.66,1300,974,0.7492307692307693,0.25076923076923074,8.154661337047362,-0.004079665220779368,0.06712426144797337,0.1324435318275154,0.10631977979984358
0.67,1300,974,0.7492307692307693,0.25076923076923074,8.154661337047362,-0.004079665220779368,0.06712426144797337,0.1324435318275154,0.10631977979984358
0.68,1300,974,0.7492307692307693,0.25076923076923074,8.154661337047362,-0.004079665220779368,0.06712426144797337,0.1324435318275154,0.10631977979984358
0.6900000000000001,1300,974,0.7492307692307693,0.25076923076923074,8.154661337047362,-0.004079665220779368,0.06712426144797337,0.1324435318275154,0.10631977979984358
0.7000000000000001,1300,974,0.7492307692307693,0.25076923076923074,8.154661337047362,-0.004079665220779368,0.06712426144797337,0.1324435318275154,0.10631977979984358
0.71,1300,974,0.7492307692307693,0.25076923076923074,8.154661337047362,-0.004079665220779368,0.06712426144797337,0.1324435318275154,0.10631977979984358
0.72,1300,974,0.7492307692307693,0.25076923076923074,8.154661337047362,-0.004079665220779368,0.06712426144797337,0.1324435318275154,0.10631977979984358
0.73,1300,974,0.7492307692307693,0.25076923076923074,8.154661337047362,-0.004079665220779368,0.06712426144797337,0.1324435318275154,0.10631977979984358
0.74,1300,974,0.7492307692307693,0.25076923076923074,8.154661337047362,-0.004079665220779368,0.06712426144797337,0.1324435318275154,0.10631977979984358
0.75,1300,974,0.7492307692307693,0.25076923076923074,8.154661337047362,-0.004079665220779368,0.06712426144797337,0.1324435318275154,0.10631977979984358
0.76,1300,974,0.7492307692307693,0.25076923076923074,8.154661337047362,-0.004079665220779368,0.06712426144797337,0.1324435318275154,0.10631977979984358
0.77,1300,974,0.7492307692307693,0.25076923076923074,8.154661337047362,-0.004079665220779368,0.06712426144797337,0.1324435318275154,0.10631977979984358
0.78,1300,974,0.7492307692307693,0.25076923076923074,8.154661337047362,-0.004079665220779368,0.06712426144797337,0.1324435318275154,0.10631977979984358
0.79,1300,974,0.7492307692307693,0.25076923076923074,8.154661337047362,-0.004079665220779368,0.06712426144797337,0.1324435318275154,0.10631977979984358
0.8,1300,974,0.7492307692307693,0.25076923076923074,8.154661337047362,-0.004079665220779368,0.06712426144797337,0.1324435318275154,0.10631977979984358
0.81,1300,974,0.7492307692307693,0.25076923076923074,8.154661337047362,-0.004079665220779368,0.06712426144797337,0.1324435318275154,0.10631977979984358
0.8200000000000001,1300,974,0.7492307692307693,0.25076923076923074,8.154661337047362,-0.004079665220779368,0.06712426144797337,0.1324435318275154,0.10631977979984358
0.8300000000000001,1300,974,0.7492307692307693,0.25076923076923074,8.154661337047362,-0.004079665220779368,0.06712426144797337,0.1324435318275154,0.10631977979984358
0.84,1300,974,0.7492307692307693,0.25076923076923074,8.154661337047362,-0.004079665220779368,0.06712426144797337,0.1324435318275154,0.10631977979984358
0.85,1300,974,0.7492307692307693,0.25076923076923074,8.154661337047362,-0.004079665220779368,0.06712426144797337,0.1324435318275154,0.10631977979984358
0.8571428571428571,1300,981,0.7546153846153846,0.2453846153846154,8.153768184660487,-0.003880834891195314,0.0671169408857573,0.13761467889908258,0.10631977979984358
0.86,1300,981,0.7546153846153846,0.2453846153846154,8.153768184660487,-0.003880834891195314,0.0671169408857573,0.13761467889908258,0.10631977979984358
0.87,1300,981,0.7546153846153846,0.2453846153846154,8.153768184660487,-0.003880834891195314,0.0671169408857573,0.13761467889908258,0.10631977979984358
0.88,1300,981,0.7546153846153846,0.2453846153846154,8.153768184660487,-0.003880834891195314,0.0671169408857573,0.13761467889908258,0.10631977979984358
0.89,1300,981,0.7546153846153846,0.2453846153846154,8.153768184660487,-0.003880834891195314,0.0671169408857573,0.13761467889908258,0.10631977979984358
0.9,1300,981,0.7546153846153846,0.2453846153846154,8.153768184660487,-0.003880834891195314,0.0671169408857573,0.13761467889908258,0.10631977979984358
0.91,1300,981,0.7546153846153846,0.2453846153846154,8.153768184660487,-0.003880834891195314,0.0671169408857573,0.13761467889908258,0.10631977979984358
0.92,1300,981,0.7546153846153846,0.2453846153846154,8.153768184660487,-0.003880834891195314,0.0671169408857573,0.13761467889908258,0.10631977979984358
0.93,1300,981,0.7546153846153846,0.2453846153846154,8.153768184660487,-0.003880834891195314,0.0671169408857573,0.13761467889908258,0.10631977979984358
0.9400000000000001,1300,981,0.7546153846153846,0.2453846153846154,8.153768184660487,-0.003880834891195314,0.0671169408857573,0.13761467889908258,0.10631977979984358
0.9500000000000001,1300,981,0.7546153846153846,0.2453846153846154,8.153768184660487,-0.003880834891195314,0.0671169408857573,0.13761467889908258,0.10631977979984358
0.96,1300,981,0.7546153846153846,0.2453846153846154,8.153768184660487,-0.003880834891195314,0.0671169408857573,0.13761467889908258,0.10631977979984358
0.97,1300,981,0.7546153846153846,0.2453846153846154,8.153768184660487,-0.003880834891195314,0.0671169408857573,0.13761467889908258,0.10631977979984358
0.98,1300,981,0.7546153846153846,0.2453846153846154,8.153768184660487,-0.003880834891195314,0.0671169408857573,0.13761467889908258,0.10631977979984358
0.99,1300,981,0.7546153846153846,0.2453846153846154,8.153768184660487,-0.003880834891195314,0.0671169408857573,0.13761467889908258,0.10631977979984358
1.0,1300,1300,1.0,0.0,8.104647838889932,-0.0028731030730008277,0.0678610248669873,0.34923076923076923,0.10631977979984358
