axis,level,method,metric,value,ci_low,ci_high,n,n_runs
timing_slice,late_tail_low,analytic_clipped_template_sideband_traditional,saturation_recovery_sigma68,0.018125043325023182,0.018125043325023182,0.0299572377422456,404,5
timing_slice,late_tail_high,gradient_boosted_trees,energy_scale_bias,-0.00544468942006575,-0.015594721935148452,0.007492918556859828,476,5
timing_slice,late_tail_high,gradient_boosted_trees,energy_resolution_sigma68,0.056459829153423374,0.04815399558973146,0.07350309670478729,476,5
timing_slice,late_tail_high,gradient_boosted_trees,false_split_rate,0.12313432835820895,0.08865248226950355,0.1778865307998773,476,5
timing_slice,late_tail_high,gradient_boosted_trees,saturation_recovery_sigma68,0.0,0.0,0.0,476,5
timing_slice,late_tail_low,gradient_boosted_trees,energy_scale_bias,0.006762637510453098,-0.0016580100091190208,0.01129014611283079,404,5
timing_slice,late_tail_low,gradient_boosted_trees,energy_resolution_sigma68,0.07642317189246436,0.05869965479289464,0.09578419046682927,404,5
timing_slice,late_tail_low,gradient_boosted_trees,false_split_rate,0.31976744186046513,0.23626373626373626,0.443746120422098,404,5
timing_slice,late_tail_low,gradient_boosted_trees,saturation_recovery_sigma68,0.04498378258684778,0.04498378258684778,0.0820205281947265,404,5
timing_slice,late_tail_high,mlp,energy_scale_bias,-0.020031494405825995,-0.034135626377791724,0.016672665941958723,476,5
timing_slice,late_tail_high,mlp,energy_resolution_sigma68,0.09606332324944877,0.07883753421065288,0.11934931520319726,476,5
timing_slice,late_tail_high,mlp,false_split_rate,0.10820895522388059,0.05316135946111451,0.16044776119402984,476,5
timing_slice,late_tail_high,mlp,saturation_recovery_sigma68,0.0,0.0,0.0,476,5
timing_slice,late_tail_low,mlp,energy_scale_bias,0.00484088986580187,-0.011558855835198304,0.024601440872522827,404,5
timing_slice,late_tail_low,mlp,energy_resolution_sigma68,0.11339220741435038,0.09573837707347423,0.12197763604693405,404,5
timing_slice,late_tail_low,mlp,false_split_rate,0.23837209302325582,0.1377245508982036,0.3815028901734104,404,5
timing_slice,late_tail_low,mlp,saturation_recovery_sigma68,0.0630233141871411,0.0630233141871411,0.11984316806312835,404,5
timing_slice,late_tail_high,ridge,energy_scale_bias,0.003816163268029925,-0.002858822151527025,0.00779382721024738,476,5
timing_slice,late_tail_high,ridge,energy_resolution_sigma68,0.05887330942689997,0.0523534083527184,0.061713588882205156,476,5
timing_slice,late_tail_high,ridge,false_split_rate,0.13805970149253732,0.0987056462968178,0.18285848541318592,476,5
timing_slice,late_tail_high,ridge,saturation_recovery_sigma68,0.0,0.0,0.0,476,5
timing_slice,late_tail_low,ridge,energy_scale_bias,0.0202481574315091,0.005331473010303314,0.026203813727975953,404,5
timing_slice,late_tail_low,ridge,energy_resolution_sigma68,0.08767774775949681,0.07361722371840829,0.09778410319450964,404,5
timing_slice,late_tail_low,ridge,false_split_rate,0.31976744186046513,0.24293785310734464,0.43575418994413406,404,5
timing_slice,late_tail_low,ridge,saturation_recovery_sigma68,0.035367917272441735,0.035367917272441735,0.056901089104085284,404,5
timing_slice,late_tail_high,saturation_residual_fusion_new,energy_scale_bias,0.0026393184322456007,-0.001774486550560052,0.0127711859854616,476,5
timing_slice,late_tail_high,saturation_residual_fusion_new,energy_resolution_sigma68,0.06993147319376869,0.05994667080599958,0.0767469132781766,476,5
timing_slice,late_tail_high,saturation_residual_fusion_new,false_split_rate,0.12313432835820895,0.08744270166453265,0.17669172932330826,476,5
timing_slice,late_tail_high,saturation_residual_fusion_new,saturation_recovery_sigma68,0.0,0.0,0.0,476,5
timing_slice,late_tail_low,saturation_residual_fusion_new,energy_scale_bias,0.013236044452598544,-0.005301047974468319,0.023352005843796843,404,5
timing_slice,late_tail_low,saturation_residual_fusion_new,energy_resolution_sigma68,0.07683596953098552,0.06053767151335467,0.08746290628171673,404,5
timing_slice,late_tail_low,saturation_residual_fusion_new,false_split_rate,0.2616279069767442,0.18562874251497005,0.36630952380952375,404,5
timing_slice,late_tail_low,saturation_residual_fusion_new,saturation_recovery_sigma68,0.032563969797799325,0.032563969797799325,0.03972288618428609,404,5
timing_slice,late_tail_high,tiny_sequence_transformer,energy_scale_bias,-0.02317533569681835,-0.03973264430801194,-0.01704603453448931,476,5
timing_slice,late_tail_high,tiny_sequence_transformer,energy_resolution_sigma68,0.07628363686228572,0.06290829171825744,0.08559525745367422,476,5
timing_slice,late_tail_high,tiny_sequence_transformer,false_split_rate,0.1417910447761194,0.10580476350218047,0.19456405148636216,476,5
timing_slice,late_tail_high,tiny_sequence_transformer,saturation_recovery_sigma68,0.0,0.0,0.0,476,5
timing_slice,late_tail_low,tiny_sequence_transformer,energy_scale_bias,-0.03260047695630043,-0.04905627064284959,-0.017995394987558682,404,5
timing_slice,late_tail_low,tiny_sequence_transformer,energy_resolution_sigma68,0.10549812731888603,0.09623915253996451,0.12449021640642824,404,5
timing_slice,late_tail_low,tiny_sequence_transformer,false_split_rate,0.29069767441860467,0.22273242630385487,0.3583815028901734,404,5
timing_slice,late_tail_low,tiny_sequence_transformer,saturation_recovery_sigma68,0.03898569731745809,0.03898569731745809,0.057241859582525895,404,5
pid_proxy,inner_high_charge,1d_cnn,energy_scale_bias,-0.03232036668292154,-0.10434969182600055,-0.00534846600661115,24,5
pid_proxy,inner_high_charge,1d_cnn,energy_resolution_sigma68,0.10075661041597259,0.06668632863343563,0.14199840286994045,24,5
pid_proxy,inner_high_charge,1d_cnn,false_split_rate,,,,24,5
pid_proxy,inner_high_charge,1d_cnn,saturation_recovery_sigma68,0.07973159101379326,0.0,0.10951066751628011,24,5
pid_proxy,other,1d_cnn,energy_scale_bias,-0.04025943331125097,-0.04753804293655846,-0.03442227106517636,856,5
pid_proxy,other,1d_cnn,energy_resolution_sigma68,0.07398767020514352,0.06705762778692918,0.08472389789847845,856,5
pid_proxy,other,1d_cnn,false_split_rate,0.1409090909090909,0.08181818181818182,0.20857954545454538,856,5
pid_proxy,other,1d_cnn,saturation_recovery_sigma68,,,,856,5
pid_proxy,inner_high_charge,analytic_clipped_template_sideband_traditional,energy_scale_bias,0.08362155068754247,0.07031691660820374,0.10954335887503841,24,5
pid_proxy,inner_high_charge,analytic_clipped_template_sideband_traditional,energy_resolution_sigma68,0.036813243047578284,0.0,0.08184848472044154,24,5
pid_proxy,inner_high_charge,analytic_clipped_template_sideband_traditional,false_split_rate,,,,24,5
pid_proxy,inner_high_charge,analytic_clipped_template_sideband_traditional,saturation_recovery_sigma68,0.018125043325023182,0.018125043325023182,0.0299572377422456,24,5
pid_proxy,other,analytic_clipped_template_sideband_traditional,energy_scale_bias,0.06888671735927193,0.06281496082868464,0.07986139787070767,856,5
pid_proxy,other,analytic_clipped_template_sideband_traditional,energy_resolution_sigma68,0.11191152958467257,0.08436017278972695,0.12688495788538312,856,5
pid_proxy,other,analytic_clipped_template_sideband_traditional,false_split_rate,0.20681818181818182,0.1590909090909091,0.25630681818181816,856,5
pid_proxy,other,analytic_clipped_template_sideband_traditional,saturation_recovery_sigma68,,,,856,5
pid_proxy,inner_high_charge,gradient_boosted_trees,energy_scale_bias,0.007205480638771711,-0.015494741759102499,0.03097289338283484,24,5
pid_proxy,inner_high_charge,gradient_boosted_trees,energy_resolution_sigma68,0.07549682270519144,0.05268956673631904,0.11090658292279071,24,5
pid_proxy,inner_high_charge,gradient_boosted_trees,false_split_rate,,,,24,5
pid_proxy,inner_high_charge,gradient_boosted_trees,saturation_recovery_sigma68,0.06294082027796669,0.0,0.0909017888160869,24,5
pid_proxy,other,gradient_boosted_trees,energy_scale_bias,0.0005739336912189921,-0.00437464109618599,0.007206896058925937,856,5
pid_proxy,other,gradient_boosted_trees,energy_resolution_sigma68,0.06426237169097893,0.057844477529339855,0.0756615749276918,856,5
pid_proxy,other,gradient_boosted_trees,false_split_rate,0.2,0.1431818181818182,0.2818181818181818,856,5
pid_proxy,other,gradient_boosted_trees,saturation_recovery_sigma68,,,,856,5
pid_proxy,inner_high_charge,mlp,energy_scale_bias,-0.02707970107050755,-0.0637231534229204,0.007824035217083346,24,5
pid_proxy,inner_high_charge,mlp,energy_resolution_sigma68,0.1317976717912591,0.062497629437266805,0.190477598613569,24,5
pid_proxy,inner_high_charge,mlp,false_split_rate,,,,24,5
pid_proxy,inner_high_charge,mlp,saturation_recovery_sigma68,0.08526992208124232,0.0,0.11984316806312835,24,5
pid_proxy,other,mlp,energy_scale_bias,-0.0052966554584034905,-0.018707425063972275,0.01906413383264976,856,5
pid_proxy,other,mlp,energy_resolution_sigma68,0.10209025705381894,0.08451026729404368,0.11859766915914517,856,5
pid_proxy,other,mlp,false_split_rate,0.1590909090909091,0.09142045454545455,0.2431818181818182,856,5
pid_proxy,other,mlp,saturation_recovery_sigma68,,,,856,5
pid_proxy,inner_high_charge,ridge,energy_scale_bias,-0.030574947859805787,-0.09216559834132165,-0.010814841579980744,24,5
pid_proxy,inner_high_charge,ridge,energy_resolution_sigma68,0.06719481878429544,0.044933901251783315,0.1102672649610034,24,5
pid_proxy,inner_high_charge,ridge,false_split_rate,,,,24,5
pid_proxy,inner_high_charge,ridge,saturation_recovery_sigma68,0.06224257691418016,0.0,0.1124628789429145,24,5
pid_proxy,other,ridge,energy_scale_bias,0.011969331746948596,0.003726438119560207,0.021032879609772882,856,5
pid_proxy,other,ridge,energy_resolution_sigma68,0.07126944067136594,0.06124400286237103,0.07395454712775704,856,5
pid_proxy,other,ridge,false_split_rate,0.20909090909090908,0.15732954545454547,0.27903409090909087,856,5
pid_proxy,other,ridge,saturation_recovery_sigma68,,,,856,5
pid_proxy,inner_high_charge,saturation_residual_fusion_new,energy_scale_bias,-0.00297923663251233,-0.06143389143672662,0.028276195989552815,24,5
pid_proxy,inner_high_charge,saturation_residual_fusion_new,energy_resolution_sigma68,0.06747116886233567,0.043732843426393206,0.08088715618672265,24,5
pid_proxy,inner_high_charge,saturation_residual_fusion_new,false_split_rate,,,,24,5
pid_proxy,inner_high_charge,saturation_residual_fusion_new,saturation_recovery_sigma68,0.05342201562197908,0.0,0.11190867669389971,24,5
pid_proxy,other,saturation_residual_fusion_new,energy_scale_bias,0.008647474928679094,-0.0005194162970795269,0.01802319585982435,856,5
pid_proxy,other,saturation_residual_fusion_new,energy_resolution_sigma68,0.07289981933875794,0.06108536981477917,0.08424425502295821,856,5
pid_proxy,other,saturation_residual_fusion_new,false_split_rate,0.17727272727272728,0.12323863636363637,0.2517613636363636,856,5
pid_proxy,other,saturation_residual_fusion_new,saturation_recovery_sigma68,,,,856,5
pid_proxy,inner_high_charge,tiny_sequence_transformer,energy_scale_bias,-0.07283551309511656,-0.10164536766912868,0.01808565232654017,24,5
pid_proxy,inner_high_charge,tiny_sequence_transformer,energy_resolution_sigma68,0.08760084829512386,0.06628893182857111,0.1346655286228437,24,5
pid_proxy,inner_high_charge,tiny_sequence_transformer,false_split_rate,,,,24,5
pid_proxy,inner_high_charge,tiny_sequence_transformer,saturation_recovery_sigma68,0.06628178020440682,0.0,0.0920400201239958,24,5
pid_proxy,other,tiny_sequence_transformer,energy_scale_bias,-0.02311667238704852,-0.026403704549499342,-0.01879060148857421,856,5
pid_proxy,other,tiny_sequence_transformer,energy_resolution_sigma68,0.09700393679362486,0.08358345160559078,0.10557842349737367,856,5
pid_proxy,other,tiny_sequence_transformer,false_split_rate,0.2,0.1431818181818182,0.26590909090909093,856,5
pid_proxy,other,tiny_sequence_transformer,saturation_recovery_sigma68,,,,856,5
saturation_depth,0,1d_cnn,energy_scale_bias,-0.04020549774757431,-0.04706564290654021,-0.03232036668292154,874,5
saturation_depth,0,1d_cnn,energy_resolution_sigma68,0.07572260606882875,0.06924890309851285,0.08463684894670198,874,5
saturation_depth,0,1d_cnn,false_split_rate,0.1409090909090909,0.08181818181818182,0.21363636363636362,874,5
saturation_depth,0,1d_cnn,saturation_recovery_sigma68,,,,874,5
saturation_depth,0,analytic_clipped_template_sideband_traditional,energy_scale_bias,0.06885196275172795,0.06118304532829994,0.07986139787070767,874,5
saturation_depth,0,analytic_clipped_template_sideband_traditional,energy_resolution_sigma68,0.11096844616032747,0.08325947686860882,0.12878837854363645,874,5
saturation_depth,0,analytic_clipped_template_sideband_traditional,false_split_rate,0.20681818181818182,0.1590909090909091,0.25227272727272726,874,5
saturation_depth,0,analytic_clipped_template_sideband_traditional,saturation_recovery_sigma68,,,,874,5
saturation_depth,0,gradient_boosted_trees,energy_scale_bias,0.0005739336912189921,-0.005022840602638655,0.007492918556859828,874,5
saturation_depth,0,gradient_boosted_trees,energy_resolution_sigma68,0.06584680297296133,0.058841544157356165,0.07977822620326587,874,5
saturation_depth,0,gradient_boosted_trees,false_split_rate,0.2,0.1431818181818182,0.2818181818181818,874,5
saturation_depth,0,gradient_boosted_trees,saturation_recovery_sigma68,,,,874,5
saturation_depth,0,mlp,energy_scale_bias,-0.008408147621313627,-0.019549384667382066,0.02338937178063469,874,5
saturation_depth,0,mlp,energy_resolution_sigma68,0.10337050595352804,0.09113693375749977,0.11765255601621029,874,5
saturation_depth,0,mlp,false_split_rate,0.1590909090909091,0.09318181818181819,0.24846590909090893,874,5
saturation_depth,0,mlp,saturation_recovery_sigma68,,,,874,5
saturation_depth,0,ridge,energy_scale_bias,0.011502762884279406,0.0037230607510217407,0.01756240596770716,874,5
saturation_depth,0,ridge,energy_resolution_sigma68,0.07206906604508041,0.06356540850125167,0.07640651072580379,874,5
saturation_depth,0,ridge,false_split_rate,0.20909090909090908,0.15505681818181818,0.2840909090909091,874,5
saturation_depth,0,ridge,saturation_recovery_sigma68,,,,874,5
saturation_depth,0,saturation_residual_fusion_new,energy_scale_bias,0.008053043674685782,-0.0014090028947565006,0.01649199033529993,874,5
saturation_depth,0,saturation_residual_fusion_new,energy_resolution_sigma68,0.07282796365174224,0.060496028205111164,0.08246379295061906,874,5
saturation_depth,0,saturation_residual_fusion_new,false_split_rate,0.17727272727272728,0.12272727272727273,0.2517613636363636,874,5
saturation_depth,0,saturation_residual_fusion_new,saturation_recovery_sigma68,,,,874,5
saturation_depth,0,tiny_sequence_transformer,energy_scale_bias,-0.02311667238704852,-0.024565227634141422,-0.01879060148857421,874,5
saturation_depth,0,tiny_sequence_transformer,energy_resolution_sigma68,0.09740629053854469,0.0844784129161499,0.10668492795682483,874,5
saturation_depth,0,tiny_sequence_transformer,false_split_rate,0.2,0.14545454545454545,0.26590909090909093,874,5
saturation_depth,0,tiny_sequence_transformer,saturation_recovery_sigma68,,,,874,5
