axis,method,levels,best_level,best_sigma68_ns,worst_level,worst_sigma68_ns,sigma68_span_ns
pedestal_drift_bin,traditional_time_warped_template_cfd,3,low,0.8974494686288144,high,0.9685269620908556,0.07107749346204129
pid_sideband,derivative_gate_transformer_new,3,central,4.676266632165596,high_duplicate,7.072123938324514,2.3958573061589172
pid_sideband,1d_cnn,3,central,4.887160283674971,high_duplicate,7.2495300944825924,2.362369810807621
pid_sideband,compact_waveform_transformer,3,central,5.372136693681464,high_duplicate,6.490260167514377,1.118123473832913
pid_sideband,gradient_boosted_trees,3,low_duplicate,3.218683602916887,high_duplicate,3.895835841173889,0.6771522382570021
pid_sideband,ridge,3,low_duplicate,3.6769342387354946,high_duplicate,4.240916333978138,0.5639820952426433
pid_sideband,mlp,3,low_duplicate,3.741923091101292,high_duplicate,4.222194101133631,0.4802710100323391
pid_sideband,traditional_time_warped_template_cfd,3,low_duplicate,0.8873225779805893,high_duplicate,0.9698178017647292,0.08249522378413987
pileup_separation_bin,derivative_gate_transformer_new,4,none,4.5738102091760915,late,7.737930285575991,3.1641200763998993
pileup_separation_bin,compact_waveform_transformer,4,none,5.027543135326988,late,7.4755291339188865,2.447985998591898
pileup_separation_bin,gradient_boosted_trees,4,late,1.03552357112682,none,3.4191674032094204,2.3836438320826003
pileup_separation_bin,mlp,4,late,1.668099710254237,mid,4.019346786410984,2.351247076156747
pileup_separation_bin,1d_cnn,4,late,3.3432596656113915,close,5.293236611156722,1.9499769455453304
pileup_separation_bin,ridge,4,late,2.6110989765407098,mid,4.277959475377671,1.6668604988369609
pileup_separation_bin,traditional_time_warped_template_cfd,4,late,0.4283025248287958,mid,0.9437545141388697,0.5154519893100739
pulse_shape_class,1d_cnn,3,nominal,4.229477313246626,compact,5.969005562310502,1.7395282490638762
pulse_shape_class,derivative_gate_transformer_new,3,nominal,4.461433039212339,compact,5.9689302220435945,1.5074971828312558
pulse_shape_class,gradient_boosted_trees,3,nominal,2.6963133083028827,late_tail,3.833338814872889,1.1370255065700063
pulse_shape_class,compact_waveform_transformer,3,nominal,5.548168778653304,late_tail,6.337830428853686,0.7896616502003821
pulse_shape_class,ridge,3,nominal,3.684508235394731,compact,4.270892450494503,0.586384215099772
pulse_shape_class,mlp,3,nominal,3.725371414627914,late_tail,4.071867611918319,0.3464961972904046
pulse_shape_class,traditional_time_warped_template_cfd,3,nominal,0.8256668453153435,late_tail,0.9896675901158771,0.16400074480053362
saturation_onset_bin,1d_cnn,2,near_saturation,4.784122500690849,linear,5.448709404102701,0.6645869034118519
saturation_onset_bin,derivative_gate_transformer_new,2,near_saturation,4.862944429697005,linear,5.259607547606581,0.39666311790957653
saturation_onset_bin,compact_waveform_transformer,2,near_saturation,5.882865152455178,linear,6.1192665877649475,0.23640143530976943
saturation_onset_bin,ridge,2,near_saturation,3.8763680729293273,linear,4.07568231052962,0.199314237600293
saturation_onset_bin,traditional_time_warped_template_cfd,2,near_saturation,0.8359415428623106,linear,0.9636752835067461,0.12773374064443554
saturation_onset_bin,gradient_boosted_trees,2,near_saturation,3.3069958848486136,linear,3.414594748117597,0.10759886326898327
saturation_onset_bin,mlp,2,near_saturation,3.9270456884809546,linear,3.9624072122378946,0.035361523756940016
