method,base_method,drift_order,n,pred_mean_ns,target_mean_ns,heldout_run,selector,stratum_train_runs,heldout_stratum
s02e_binned_timewalk_drift1,s02b_template,1,33,4.014721656666678,3.000494454283313,65,median_first4,58 59 63,low_rate
s02e_binned_timewalk_drift2,s02b_template,2,33,-4545.3478501374275,-5.05277466772887,65,median_first4,58 59 63,low_rate
s02e_binned_timewalk_drift2,s02b_template,2,33,-4543.349077110012,-3.511587022130037,65,median_first4,58 59 63,low_rate
s02e_binned_timewalk_drift2,s02b_template,2,33,-1182.4057107975632,2.1502329691919044,65,median_first4,58 59 63,low_rate
s02e_binned_timewalk_drift2,s02b_template,2,33,-1181.4116506223718,3.136406715253838,65,median_first4,58 59 63,low_rate
s02e_binned_timewalk_drift2,s02b_template,2,33,5709.430232676411,0.91651668694556,65,median_first4,58 59 63,low_rate
s02e_binned_timewalk_drift2,s02b_template,2,33,5711.072198761577,2.3612053184676034,65,median_first4,58 59 63,low_rate
s02e_global_timewalk_drift0,template_phase,0,33,-4.674274828277226,-4.406185602736553,65,median_first4,58 59 63,low_rate
s02e_global_timewalk_drift0,template_phase,0,33,-3.917468325561238,-4.542549239100189,65,median_first4,58 59 63,low_rate
s02e_global_timewalk_drift0,template_phase,0,33,1.5094401203317143,1.9070009600810691,65,median_first4,58 59 63,low_rate
s02e_global_timewalk_drift0,template_phase,0,33,2.1981041054716908,2.3327142917521035,65,median_first4,58 59 63,low_rate
s02e_global_timewalk_drift0,template_phase,0,33,2.6949634497977972,2.519141511619402,65,median_first4,58 59 63,low_rate
s02e_global_timewalk_drift0,template_phase,0,33,3.078417927953027,2.189878078384163,65,median_first4,58 59 63,low_rate
s02e_global_timewalk_drift1,template_phase,1,33,-6.075796017574303,-4.406185602736553,65,median_first4,58 59 63,low_rate
s02e_global_timewalk_drift1,template_phase,1,33,-5.281949196499728,-4.542549239100189,65,median_first4,58 59 63,low_rate
s02e_global_timewalk_drift1,template_phase,1,33,0.8626464152098541,2.000312727896362,65,median_first4,58 59 63,low_rate
s02e_global_timewalk_drift1,template_phase,1,33,1.8601693940747426,2.178061009616444,65,median_first4,58 59 63,low_rate
s02e_global_timewalk_drift1,template_phase,1,33,2.9001808553694914,2.443016209004674,65,median_first4,58 59 63,low_rate
s02e_global_timewalk_drift1,template_phase,1,33,3.209060194953414,2.3273448953192575,65,median_first4,58 59 63,low_rate
s02e_global_timewalk_drift2,template_phase,2,33,-2243.0343194705965,2.5346607536280694,65,median_first4,58 59 63,low_rate
s02e_global_timewalk_drift2,template_phase,2,33,-2242.6399861556097,2.4286001475674603,65,median_first4,58 59 63,low_rate
s02e_global_timewalk_drift2,template_phase,2,33,-1850.6038615235502,2.000312727896362,65,median_first4,58 59 63,low_rate
s02e_global_timewalk_drift2,template_phase,2,33,-1849.482642790044,1.9851612127448457,65,median_first4,58 59 63,low_rate
s02e_global_timewalk_drift2,template_phase,2,33,4064.713604680983,-4.406185602736553,65,median_first4,58 59 63,low_rate
s02e_global_timewalk_drift2,template_phase,2,33,4065.5061014070375,-4.542549239100189,65,median_first4,58 59 63,low_rate
s02e_binned_timewalk_drift0,s02b_template,0,45,-11.662433661174807,-10.097333428299862,58,dynamic_range,59 63 65,low_rate
s02e_binned_timewalk_drift0,s02b_template,0,45,-2.4376968771718155,-2.4607195402219886,58,dynamic_range,59 63 65,low_rate
s02e_binned_timewalk_drift0,s02b_template,0,45,-1.3069596161001458,2.10242692378196,58,dynamic_range,59 63 65,low_rate
s02e_binned_timewalk_drift0,s02b_template,0,45,0.1954776478247326,3.4302522954322776,58,dynamic_range,59 63 65,low_rate
s02e_binned_timewalk_drift0,s02b_template,0,45,3.1051027074112305,2.832403416167388,58,dynamic_range,59 63 65,low_rate
s02e_binned_timewalk_drift0,s02b_template,0,45,5.897763438723174,4.1929703331402175,58,dynamic_range,59 63 65,low_rate
s02e_binned_timewalk_drift1,s02b_template,1,45,-36.60417854498791,-2.087445990254032,58,dynamic_range,59 63 65,low_rate
s02e_binned_timewalk_drift1,s02b_template,1,45,-29.181166887548194,0.3606401208491959,58,dynamic_range,59 63 65,low_rate
s02e_binned_timewalk_drift1,s02b_template,1,45,-10.200066303274095,-0.26979783096355653,58,dynamic_range,59 63 65,low_rate
s02e_binned_timewalk_drift1,s02b_template,1,45,-2.8673222743749687,5.303112905800283,58,dynamic_range,59 63 65,low_rate
s02e_binned_timewalk_drift1,s02b_template,1,45,25.882616608982183,-4.994990893173207,58,dynamic_range,59 63 65,low_rate
s02e_binned_timewalk_drift1,s02b_template,1,45,32.38135794773889,1.688481687741318,58,dynamic_range,59 63 65,low_rate
s02e_binned_timewalk_drift2,s02b_template,2,45,-960689.937478537,-0.029226956516643633,58,dynamic_range,59 63 65,low_rate
s02e_binned_timewalk_drift2,s02b_template,2,45,-960676.7622588308,5.303112905800283,58,dynamic_range,59 63 65,low_rate
s02e_binned_timewalk_drift2,s02b_template,2,45,-834705.6004393816,-4.994990893173207,58,dynamic_range,59 63 65,low_rate
s02e_binned_timewalk_drift2,s02b_template,2,45,-834699.1003439783,1.688481687741318,58,dynamic_range,59 63 65,low_rate
s02e_binned_timewalk_drift2,s02b_template,2,45,1795456.803788222,-1.779414077296317,58,dynamic_range,59 63 65,low_rate
s02e_binned_timewalk_drift2,s02b_template,2,45,1795458.78296105,-0.18796266655543223,58,dynamic_range,59 63 65,low_rate
s02e_global_timewalk_drift0,template_phase,0,45,-5.129596480903745,-4.799501973500567,58,dynamic_range,59 63 65,low_rate
s02e_global_timewalk_drift0,template_phase,0,45,-4.108354266438978,-5.214591133089295,58,dynamic_range,59 63 65,low_rate
s02e_global_timewalk_drift0,template_phase,0,45,1.4324230568491565,1.6030626207379814,58,dynamic_range,59 63 65,low_rate
s02e_global_timewalk_drift0,template_phase,0,45,2.399111355386913,2.1052853706514867,58,dynamic_range,59 63 65,low_rate
s02e_global_timewalk_drift0,template_phase,0,45,2.7369549090174496,2.9924189609762606,58,dynamic_range,59 63 65,low_rate
s02e_global_timewalk_drift0,template_phase,0,45,3.3317267304272224,3.3133261542241357,58,dynamic_range,59 63 65,low_rate
s02e_global_timewalk_drift1,template_phase,1,45,-9.590220894889693,1.5223923069079184,58,dynamic_range,59 63 65,low_rate
s02e_global_timewalk_drift1,template_phase,1,45,-8.27026068496981,2.71683675135236,58,dynamic_range,59 63 65,low_rate
s02e_global_timewalk_drift1,template_phase,1,45,-2.159927997911496,-4.892368910867075,58,dynamic_range,59 63 65,low_rate
s02e_global_timewalk_drift1,template_phase,1,45,-1.1852954653320218,-5.281257799755962,58,dynamic_range,59 63 65,low_rate
s02e_global_timewalk_drift1,template_phase,1,45,11.463284285927047,2.6366432706258247,58,dynamic_range,59 63 65,low_rate
s02e_global_timewalk_drift1,template_phase,1,45,12.366283989964797,3.297754381736939,58,dynamic_range,59 63 65,low_rate
s02e_global_timewalk_drift2,template_phase,2,45,-257983.51296298252,2.6366432706258247,58,dynamic_range,59 63 65,low_rate
s02e_global_timewalk_drift2,template_phase,2,45,-257982.60624712508,3.297754381736939,58,dynamic_range,59 63 65,low_rate
s02e_global_timewalk_drift2,template_phase,2,45,-29770.774651583342,-4.892368910867075,58,dynamic_range,59 63 65,low_rate
s02e_global_timewalk_drift2,template_phase,2,45,-29769.800054793446,-5.281257799755962,58,dynamic_range,59 63 65,low_rate
s02e_global_timewalk_drift2,template_phase,2,45,287784.6980505035,1.5223923069079184,58,dynamic_range,59 63 65,low_rate
s02e_global_timewalk_drift2,template_phase,2,45,287786.0181999092,2.71683675135236,58,dynamic_range,59 63 65,low_rate
s02e_binned_timewalk_drift0,s02b_template,0,450,-4.496424403657826,-7.965301629407099,59,dynamic_range,60 61 62,mid_rate
s02e_binned_timewalk_drift0,s02b_template,0,450,-2.776663593966466,-2.7061689796229182,59,dynamic_range,60 61 62,mid_rate
s02e_binned_timewalk_drift0,s02b_template,0,450,-1.812124982705342,-3.2477134904701637,59,dynamic_range,60 61 62,mid_rate
s02e_binned_timewalk_drift0,s02b_template,0,450,-0.4251674564796385,4.477599001693694,59,dynamic_range,60 61 62,mid_rate
s02e_binned_timewalk_drift0,s02b_template,0,450,1.388003699847033,5.09593428625658,59,dynamic_range,60 61 62,mid_rate
s02e_binned_timewalk_drift0,s02b_template,0,450,3.943560416585932,4.345650811549911,59,dynamic_range,60 61 62,mid_rate
s02e_binned_timewalk_drift1,s02b_template,1,450,-3.972770384636079,-7.610244533992332,59,dynamic_range,60 61 62,mid_rate
s02e_binned_timewalk_drift1,s02b_template,1,450,-2.3232419470088,-2.8668711511821496,59,dynamic_range,60 61 62,mid_rate
s02e_binned_timewalk_drift1,s02b_template,1,450,-1.3273048426821723,-2.8897662767342873,59,dynamic_range,60 61 62,mid_rate
s02e_binned_timewalk_drift1,s02b_template,1,450,0.22643471676787646,3.776509779874579,59,dynamic_range,60 61 62,mid_rate
s02e_binned_timewalk_drift1,s02b_template,1,450,2.0647024562247864,5.342307665076511,59,dynamic_range,60 61 62,mid_rate
s02e_binned_timewalk_drift1,s02b_template,1,450,4.6288774863785855,4.248064516957677,59,dynamic_range,60 61 62,mid_rate
s02e_binned_timewalk_drift2,s02b_template,2,450,-221.7891022447828,-1.1542875256045895,59,dynamic_range,60 61 62,mid_rate
s02e_binned_timewalk_drift2,s02b_template,2,450,-217.06509779186933,4.894183616147506,59,dynamic_range,60 61 62,mid_rate
s02e_binned_timewalk_drift2,s02b_template,2,450,65.87807779318396,-1.8145658087077794,59,dynamic_range,60 61 62,mid_rate
s02e_binned_timewalk_drift2,s02b_template,2,450,67.6462166520749,-1.0769517373613593,59,dynamic_range,60 61 62,mid_rate
s02e_binned_timewalk_drift2,s02b_template,2,450,150.64754115482833,-5.695671844213253,59,dynamic_range,60 61 62,mid_rate
s02e_binned_timewalk_drift2,s02b_template,2,450,155.841871779389,4.847293299739465,59,dynamic_range,60 61 62,mid_rate
s02e_global_timewalk_drift0,template_phase,0,450,-5.022456375069487,-4.996704392989395,59,dynamic_range,60 61 62,mid_rate
s02e_global_timewalk_drift0,template_phase,0,450,-4.017306635630703,-4.634428323841104,59,dynamic_range,60 61 62,mid_rate
s02e_global_timewalk_drift0,template_phase,0,450,1.1390171586266418,1.3894036598307382,59,dynamic_range,60 61 62,mid_rate
s02e_global_timewalk_drift0,template_phase,0,450,2.118506764640919,2.321631197030178,59,dynamic_range,60 61 62,mid_rate
s02e_global_timewalk_drift0,template_phase,0,450,2.58689341112004,2.576224978433735,59,dynamic_range,60 61 62,mid_rate
s02e_global_timewalk_drift0,template_phase,0,450,3.1974199755201487,3.3438728815357632,59,dynamic_range,60 61 62,mid_rate
s02e_global_timewalk_drift1,template_phase,1,450,-5.333563266841387,-5.0105932818782835,59,dynamic_range,60 61 62,mid_rate
s02e_global_timewalk_drift1,template_phase,1,450,-4.324740727884409,-4.626148837433851,59,dynamic_range,60 61 62,mid_rate
s02e_global_timewalk_drift1,template_phase,1,450,1.200242110956499,1.3996800783383907,59,dynamic_range,60 61 62,mid_rate
s02e_global_timewalk_drift1,template_phase,1,450,2.23533431545919,2.27627700397609,59,dynamic_range,60 61 62,mid_rate
s02e_global_timewalk_drift1,template_phase,1,450,2.8155126778837456,2.5364908415738947,59,dynamic_range,60 61 62,mid_rate
s02e_global_timewalk_drift1,template_phase,1,450,3.3753310211737766,3.424294195423671,59,dynamic_range,60 61 62,mid_rate
s02e_global_timewalk_drift2,template_phase,2,450,-88.61731028091725,2.193622113687055,59,dynamic_range,60 61 62,mid_rate
s02e_global_timewalk_drift2,template_phase,2,450,-87.9134336286307,2.9713998914648316,59,dynamic_range,60 61 62,mid_rate
s02e_global_timewalk_drift2,template_phase,2,450,37.01056084267025,-5.0105932818782835,59,dynamic_range,60 61 62,mid_rate
s02e_global_timewalk_drift2,template_phase,2,450,38.01944879738819,-4.626148837433851,59,dynamic_range,60 61 62,mid_rate
s02e_global_timewalk_drift2,template_phase,2,450,49.958146667383616,1.6741933904134092,59,dynamic_range,60 61 62,mid_rate
s02e_global_timewalk_drift2,template_phase,2,450,51.47184684112724,2.7975267237467514,59,dynamic_range,60 61 62,mid_rate
s02e_binned_timewalk_drift0,s02b_template,0,478,-4.057499901064964,-6.050752820942735,60,dynamic_range,59 61 62,high_rate
s02e_binned_timewalk_drift0,s02b_template,0,477,-1.6185412774991546,-1.5492851535035204,60,dynamic_range,59 61 62,high_rate
s02e_binned_timewalk_drift0,s02b_template,0,478,-0.6026963764327715,-0.6011061596364323,60,dynamic_range,59 61 62,high_rate
s02e_binned_timewalk_drift0,s02b_template,0,477,1.0126505328843658,2.379809501693401,60,dynamic_range,59 61 62,high_rate
s02e_binned_timewalk_drift0,s02b_template,0,477,3.2879843137951466,3.340132455148662,60,dynamic_range,59 61 62,high_rate
s02e_binned_timewalk_drift0,s02b_template,0,478,6.208309315636244,2.4899274006785785,60,dynamic_range,59 61 62,high_rate
s02e_binned_timewalk_drift1,s02b_template,1,478,-3.8162317025449526,-5.842333409676128,60,dynamic_range,59 61 62,high_rate
s02e_binned_timewalk_drift1,s02b_template,1,477,-1.5184945437470143,-2.255106441673932,60,dynamic_range,59 61 62,high_rate
s02e_binned_timewalk_drift1,s02b_template,1,478,-0.4485848262681781,-0.3823246480265295,60,dynamic_range,59 61 62,high_rate
s02e_binned_timewalk_drift1,s02b_template,1,477,1.4785700155011068,2.636638359158233,60,dynamic_range,59 61 62,high_rate
s02e_binned_timewalk_drift1,s02b_template,1,477,3.9724446251731567,3.166047245746306,60,dynamic_range,59 61 62,high_rate
s02e_binned_timewalk_drift1,s02b_template,1,478,7.028451870438136,2.6845006082026637,60,dynamic_range,59 61 62,high_rate
s02e_binned_timewalk_drift2,s02b_template,2,478,-269.95697737558044,-2.934775061600895,60,dynamic_range,59 61 62,high_rate
s02e_binned_timewalk_drift2,s02b_template,2,477,-264.2131744555263,1.3192963420889252,60,dynamic_range,59 61 62,high_rate
s02e_binned_timewalk_drift2,s02b_template,2,478,59.640739492767814,2.0517300454050433,60,dynamic_range,59 61 62,high_rate
s02e_binned_timewalk_drift2,s02b_template,2,477,65.37884251493912,3.614989041457376,60,dynamic_range,59 61 62,high_rate
s02e_binned_timewalk_drift2,s02b_template,2,477,211.02115655704532,-2.1787356161228058,60,dynamic_range,59 61 62,high_rate
s02e_binned_timewalk_drift2,s02b_template,2,478,212.93031353587835,-1.866740002760218,60,dynamic_range,59 61 62,high_rate
s02e_global_timewalk_drift0,template_phase,0,478,-4.694993037146184,-4.693565620172127,60,dynamic_range,59 61 62,high_rate
s02e_global_timewalk_drift0,template_phase,0,477,-3.682931456301064,-4.277042280196434,60,dynamic_range,59 61 62,high_rate
s02e_global_timewalk_drift0,template_phase,0,478,0.9310565797964782,1.1930855340943625,60,dynamic_range,59 61 62,high_rate
s02e_global_timewalk_drift0,template_phase,0,477,1.8905978542389306,2.1602908913198657,60,dynamic_range,59 61 62,high_rate
s02e_global_timewalk_drift0,template_phase,0,477,2.3682442400170785,2.474482026948328,60,dynamic_range,59 61 62,high_rate
s02e_global_timewalk_drift0,template_phase,0,478,3.077403726545548,3.1434978384622148,60,dynamic_range,59 61 62,high_rate
s02e_global_timewalk_drift1,template_phase,1,478,-5.389223457820128,-4.706283018465012,60,dynamic_range,59 61 62,high_rate
s02e_global_timewalk_drift1,template_phase,1,477,-4.4309308686486935,-4.264298220691195,60,dynamic_range,59 61 62,high_rate
s02e_global_timewalk_drift1,template_phase,1,478,1.2443558871778022,1.1875624059173298,60,dynamic_range,59 61 62,high_rate
s02e_global_timewalk_drift1,template_phase,1,477,2.257787205864189,2.13352287734617,60,dynamic_range,59 61 62,high_rate
s02e_global_timewalk_drift1,template_phase,1,477,2.7872048550495974,2.4682476200579986,60,dynamic_range,59 61 62,high_rate
s02e_global_timewalk_drift1,template_phase,1,478,3.448389421773711,3.1819543447818,60,dynamic_range,59 61 62,high_rate
s02e_global_timewalk_drift2,template_phase,2,478,-201.6291435586809,2.2229083674419314,60,dynamic_range,59 61 62,high_rate
s02e_global_timewalk_drift2,template_phase,2,477,-200.8892313690116,2.9489627256605777,60,dynamic_range,59 61 62,high_rate
s02e_global_timewalk_drift2,template_phase,2,478,72.76072263882746,-4.732240827603081,60,dynamic_range,59 61 62,high_rate
s02e_global_timewalk_drift2,template_phase,2,477,73.724320913904,-4.234589450007754,60,dynamic_range,59 61 62,high_rate
s02e_global_timewalk_drift2,template_phase,2,477,127.16717157060202,1.302398212816769,60,dynamic_range,59 61 62,high_rate
s02e_global_timewalk_drift2,template_phase,2,478,128.78552569457074,2.4925960584875195,60,dynamic_range,59 61 62,high_rate
s02e_binned_timewalk_drift0,s02b_template,0,538,-4.930262303353962,-6.46416719329269,61,dynamic_range,59 60 62,high_rate
s02e_binned_timewalk_drift0,s02b_template,0,537,-2.315577046881567,-2.406685000412232,61,dynamic_range,59 60 62,high_rate
s02e_binned_timewalk_drift0,s02b_template,0,538,-1.2260461306535153,-0.09734878379523956,61,dynamic_range,59 60 62,high_rate
s02e_binned_timewalk_drift0,s02b_template,0,537,0.8249787676696809,3.1932290854126397,61,dynamic_range,59 60 62,high_rate
s02e_binned_timewalk_drift0,s02b_template,0,537,2.8485530698817936,3.3453994161340472,61,dynamic_range,59 60 62,high_rate
s02e_binned_timewalk_drift0,s02b_template,0,538,5.537973993423543,2.4372526683347626,61,dynamic_range,59 60 62,high_rate
s02e_binned_timewalk_drift1,s02b_template,1,538,-5.5723095010558055,-6.3157363479460225,61,dynamic_range,59 60 62,high_rate
s02e_binned_timewalk_drift1,s02b_template,1,537,-2.8173435203945494,-1.6272414649360956,61,dynamic_range,59 60 62,high_rate
s02e_binned_timewalk_drift1,s02b_template,1,538,-1.636704606985896,-0.02320842732587602,61,dynamic_range,59 60 62,high_rate
s02e_binned_timewalk_drift1,s02b_template,1,537,0.5428331989283565,1.8875649622956612,61,dynamic_range,59 60 62,high_rate
s02e_binned_timewalk_drift1,s02b_template,1,537,2.9848630809526338,3.1376892719543052,61,dynamic_range,59 60 62,high_rate
s02e_binned_timewalk_drift1,s02b_template,1,538,6.371631122071687,2.9472480148229265,61,dynamic_range,59 60 62,high_rate
s02e_binned_timewalk_drift2,s02b_template,2,538,-364.57376718685873,-0.8414010937856579,61,dynamic_range,59 60 62,high_rate
s02e_binned_timewalk_drift2,s02b_template,2,537,-358.76351682605434,2.088234296916385,61,dynamic_range,59 60 62,high_rate
s02e_binned_timewalk_drift2,s02b_template,2,538,130.936220720916,-3.4804028208584867,61,dynamic_range,59 60 62,high_rate
s02e_binned_timewalk_drift2,s02b_template,2,537,132.46166557863316,-1.254805823079546,61,dynamic_range,59 60 62,high_rate
s02e_binned_timewalk_drift2,s02b_template,2,537,227.39148899097302,0.1508113245981596,61,dynamic_range,59 60 62,high_rate
s02e_binned_timewalk_drift2,s02b_template,2,538,232.82294013402057,3.3393935582136693,61,dynamic_range,59 60 62,high_rate
s02e_global_timewalk_drift0,template_phase,0,538,-5.01630741289333,-4.444727966371019,61,dynamic_range,59 60 62,high_rate
s02e_global_timewalk_drift0,template_phase,0,537,-4.139425890879859,-3.2709581006060033,61,dynamic_range,59 60 62,high_rate
s02e_global_timewalk_drift0,template_phase,0,538,1.386298506192366,0.7946905197591534,61,dynamic_range,59 60 62,high_rate
s02e_global_timewalk_drift0,template_phase,0,537,2.147022156215732,2.014538880263403,61,dynamic_range,59 60 62,high_rate
s02e_global_timewalk_drift0,template_phase,0,537,2.585071105190718,2.2784296704254885,61,dynamic_range,59 60 62,high_rate
s02e_global_timewalk_drift0,template_phase,0,538,3.319355833671649,2.629926644205739,61,dynamic_range,59 60 62,high_rate
s02e_global_timewalk_drift1,template_phase,1,538,-4.76452997160757,-4.444727966371019,61,dynamic_range,59 60 62,high_rate
s02e_global_timewalk_drift1,template_phase,1,537,-3.8904945314966817,-3.2709581006060033,61,dynamic_range,59 60 62,high_rate
s02e_global_timewalk_drift1,template_phase,1,538,1.1676537129395688,0.7835057532342375,61,dynamic_range,59 60 62,high_rate
s02e_global_timewalk_drift1,template_phase,1,537,1.950928997488219,2.115401036777326,61,dynamic_range,59 60 62,high_rate
s02e_global_timewalk_drift1,template_phase,1,537,2.4797292511719986,2.1769561177163643,61,dynamic_range,59 60 62,high_rate
s02e_global_timewalk_drift1,template_phase,1,538,3.203752391686653,2.641721670501699,61,dynamic_range,59 60 62,high_rate
s02e_global_timewalk_drift2,template_phase,2,538,-84.12226950677257,2.030428351530868,61,dynamic_range,59 60 62,high_rate
s02e_global_timewalk_drift2,template_phase,2,537,-83.57720709783217,2.2285230605365713,61,dynamic_range,59 60 62,high_rate
s02e_global_timewalk_drift2,template_phase,2,538,-10.52872847010128,-4.444727966371019,61,dynamic_range,59 60 62,high_rate
s02e_global_timewalk_drift2,template_phase,2,537,-9.652946079141556,-3.2679256500466227,61,dynamic_range,59 60 62,high_rate
s02e_global_timewalk_drift2,template_phase,2,537,93.42146073579094,0.9365161835510539,61,dynamic_range,59 60 62,high_rate
s02e_global_timewalk_drift2,template_phase,2,538,94.81823553663496,2.5169947821263716,61,dynamic_range,59 60 62,high_rate
s02e_binned_timewalk_drift0,s02b_template,0,471,-5.202869379499327,-6.808730216686832,62,dynamic_range,59 60 61,mid_rate
s02e_binned_timewalk_drift0,s02b_template,0,470,-2.448251079496211,-2.985257289454105,62,dynamic_range,59 60 61,mid_rate
s02e_binned_timewalk_drift0,s02b_template,0,471,-1.5023891814909835,-1.7927428400673895,62,dynamic_range,59 60 61,mid_rate
s02e_binned_timewalk_drift0,s02b_template,0,470,0.14986898746761187,4.295948085229892,62,dynamic_range,59 60 61,mid_rate
s02e_binned_timewalk_drift0,s02b_template,0,470,2.1123513835698056,4.1007290703386134,62,dynamic_range,59 60 61,mid_rate
s02e_binned_timewalk_drift0,s02b_template,0,471,5.547380291923203,3.2015424047929115,62,dynamic_range,59 60 61,mid_rate
s02e_binned_timewalk_drift1,s02b_template,1,471,-4.977775882624551,-6.7167779185824985,62,dynamic_range,59 60 61,mid_rate
s02e_binned_timewalk_drift1,s02b_template,1,470,-2.212943560955101,-2.7828723722465933,62,dynamic_range,59 60 61,mid_rate
s02e_binned_timewalk_drift1,s02b_template,1,471,-1.213659926332414,-1.921673830791747,62,dynamic_range,59 60 61,mid_rate
s02e_binned_timewalk_drift1,s02b_template,1,470,0.464320335457471,4.064039420524628,62,dynamic_range,59 60 61,mid_rate
s02e_binned_timewalk_drift1,s02b_template,1,470,2.4143598391737036,4.393732710737507,62,dynamic_range,59 60 61,mid_rate
s02e_binned_timewalk_drift1,s02b_template,1,471,5.8897865745338205,2.975600609804582,62,dynamic_range,59 60 61,mid_rate
s02e_binned_timewalk_drift2,s02b_template,2,471,-45.92340536887985,-3.317392135222901,62,dynamic_range,59 60 61,mid_rate
s02e_binned_timewalk_drift2,s02b_template,2,470,-43.71239212886273,-1.4802267046861608,62,dynamic_range,59 60 61,mid_rate
s02e_binned_timewalk_drift2,s02b_template,2,471,1.616649976175775,-0.915081985115709,62,dynamic_range,59 60 61,mid_rate
s02e_binned_timewalk_drift2,s02b_template,2,470,7.3120866595415945,4.719019762190404,62,dynamic_range,59 60 61,mid_rate
s02e_binned_timewalk_drift2,s02b_template,2,470,37.34621356711189,-1.8145579900688755,62,dynamic_range,59 60 61,mid_rate
s02e_binned_timewalk_drift2,s02b_template,2,471,43.05287491177572,2.8112629065496133,62,dynamic_range,59 60 61,mid_rate
s02e_global_timewalk_drift0,template_phase,0,471,-5.2430680411818384,-4.871181124682732,62,dynamic_range,59 60 61,mid_rate
s02e_global_timewalk_drift0,template_phase,0,470,-4.108064223876393,-4.580440287065201,62,dynamic_range,59 60 61,mid_rate
s02e_global_timewalk_drift0,template_phase,0,471,1.1246535509558644,1.4940034717636774,62,dynamic_range,59 60 61,mid_rate
s02e_global_timewalk_drift0,template_phase,0,470,2.174792420791452,2.2763396571982044,62,dynamic_range,59 60 61,mid_rate
s02e_global_timewalk_drift0,template_phase,0,470,2.618214114279502,2.6471452527246955,62,dynamic_range,59 60 61,mid_rate
s02e_global_timewalk_drift0,template_phase,0,471,3.3033701828290947,3.0348613625940715,62,dynamic_range,59 60 61,mid_rate
s02e_global_timewalk_drift1,template_phase,1,471,-5.4071498813585555,-4.854726772241119,62,dynamic_range,59 60 61,mid_rate
s02e_global_timewalk_drift1,template_phase,1,470,-4.280606380502094,-4.613950925363073,62,dynamic_range,59 60 61,mid_rate
s02e_global_timewalk_drift1,template_phase,1,471,1.210933144991645,1.5109886097679244,62,dynamic_range,59 60 61,mid_rate
s02e_global_timewalk_drift1,template_phase,1,470,2.251459624572451,2.2682332068180524,62,dynamic_range,59 60 61,mid_rate
s02e_global_timewalk_drift1,template_phase,1,470,2.6903737277436086,2.650166579871512,62,dynamic_range,59 60 61,mid_rate
s02e_global_timewalk_drift1,template_phase,1,471,3.3779287645573635,3.0399356893874216,62,dynamic_range,59 60 61,mid_rate
s02e_global_timewalk_drift2,template_phase,2,471,-16.22673813039129,-4.871418702908285,62,dynamic_range,59 60 61,mid_rate
s02e_global_timewalk_drift2,template_phase,2,470,-15.22028023773837,-4.48565756453484,62,dynamic_range,59 60 61,mid_rate
s02e_global_timewalk_drift2,template_phase,2,471,-13.489120610820521,1.566200036628615,62,dynamic_range,59 60 61,mid_rate
s02e_global_timewalk_drift2,template_phase,2,470,-11.949425336092098,2.524470821646968,62,dynamic_range,59 60 61,mid_rate
s02e_global_timewalk_drift2,template_phase,2,470,27.93390513005041,2.3663777955960943,62,dynamic_range,59 60 61,mid_rate
s02e_global_timewalk_drift2,template_phase,2,471,28.80738479871002,2.9008878918150947,62,dynamic_range,59 60 61,mid_rate
s02e_binned_timewalk_drift0,s02b_template,0,221,-4.833030377664415,-8.400838745144473,63,dynamic_range,58 59 65,low_rate
s02e_binned_timewalk_drift0,s02b_template,0,220,-2.5677174610822,-1.8775662084656122,63,dynamic_range,58 59 65,low_rate
s02e_binned_timewalk_drift0,s02b_template,0,221,-1.549897861219634,0.24154832428728137,63,dynamic_range,58 59 65,low_rate
s02e_binned_timewalk_drift0,s02b_template,0,220,0.31002371567830694,3.0037076899639192,63,dynamic_range,58 59 65,low_rate
s02e_binned_timewalk_drift0,s02b_template,0,220,2.7235902841888295,3.69337999911209,63,dynamic_range,58 59 65,low_rate
s02e_binned_timewalk_drift0,s02b_template,0,221,5.540958898519654,3.3615767297518175,63,dynamic_range,58 59 65,low_rate
s02e_binned_timewalk_drift1,s02b_template,1,221,-4.840705519301558,-8.081015004674782,63,dynamic_range,58 59 65,low_rate
s02e_binned_timewalk_drift1,s02b_template,1,220,-2.5078463349754,-2.1632948580352367,63,dynamic_range,58 59 65,low_rate
s02e_binned_timewalk_drift1,s02b_template,1,221,-1.507224726648591,0.12011652248893524,63,dynamic_range,58 59 65,low_rate
s02e_binned_timewalk_drift1,s02b_template,1,220,0.30330284587772344,3.126399458182874,63,dynamic_range,58 59 65,low_rate
s02e_binned_timewalk_drift1,s02b_template,1,220,2.7449963119295346,3.6731902738108344,63,dynamic_range,58 59 65,low_rate
s02e_binned_timewalk_drift1,s02b_template,1,221,5.568236902051898,3.345582318064293,63,dynamic_range,58 59 65,low_rate
s02e_binned_timewalk_drift2,s02b_template,2,221,-17.554767464777452,-5.679211897704177,63,dynamic_range,58 59 65,low_rate
s02e_binned_timewalk_drift2,s02b_template,2,220,-15.837044112277786,-1.4205099599396194,63,dynamic_range,58 59 65,low_rate
s02e_binned_timewalk_drift2,s02b_template,2,221,-13.884410829324052,1.060281975710323,63,dynamic_range,58 59 65,low_rate
s02e_binned_timewalk_drift2,s02b_template,2,220,-9.026201159395944,4.302829146144389,63,dynamic_range,58 59 65,low_rate
s02e_binned_timewalk_drift2,s02b_template,2,220,25.219006319540874,-1.0855830843900653,63,dynamic_range,58 59 65,low_rate
