feature,coefficient,method,base_method,drift_order,train_pulses,heldout_pulses,heldout_run,selector,stratum_train_runs,heldout_stratum
B8_trigger_entry_density_z_p2,-1.2262190876552652,s02e_global_timewalk_drift2,template_phase,2,3618,198,65,median_first4,58 59 63,low_rate
B8_entries_per_eventno_z_p2,-1.2262190876013974,s02e_global_timewalk_drift2,template_phase,2,3618,198,65,median_first4,58 59 63,low_rate
B8_selected_multiplicity_per_event_z_p2,-1.3561970779235721,s02e_global_timewalk_drift2,template_phase,2,3618,198,65,median_first4,58 59 63,low_rate
B8_downstream_allhit_fraction_z_p2,-0.7256219779781049,s02e_global_timewalk_drift2,template_phase,2,3618,198,65,median_first4,58 59 63,low_rate
intercept,0.0,s02e_binned_timewalk_drift0,s02b_template,0,4293,270,58,dynamic_range,59 63 65,low_rate
B4_intercept,106.3245625929925,s02e_binned_timewalk_drift0,s02b_template,0,4293,270,58,dynamic_range,59 63 65,low_rate
B4_log_amp,-152.17173733871857,s02e_binned_timewalk_drift0,s02b_template,0,4293,270,58,dynamic_range,59 63 65,low_rate
B4_log_amp2,75.83796386481885,s02e_binned_timewalk_drift0,s02b_template,0,4293,270,58,dynamic_range,59 63 65,low_rate
B4_inv_amp,-5.328864823680926,s02e_binned_timewalk_drift0,s02b_template,0,4293,270,58,dynamic_range,59 63 65,low_rate
B4_peak_sample,0.36810868631277016,s02e_binned_timewalk_drift0,s02b_template,0,4293,270,58,dynamic_range,59 63 65,low_rate
B4_area_over_amp,-2.6750445341628333,s02e_binned_timewalk_drift0,s02b_template,0,4293,270,58,dynamic_range,59 63 65,low_rate
B4_template_sse,0.1160255695586093,s02e_binned_timewalk_drift0,s02b_template,0,4293,270,58,dynamic_range,59 63 65,low_rate
B6_intercept,-55.311644283275044,s02e_binned_timewalk_drift0,s02b_template,0,4293,270,58,dynamic_range,59 63 65,low_rate
B6_log_amp,125.71543956673098,s02e_binned_timewalk_drift0,s02b_template,0,4293,270,58,dynamic_range,59 63 65,low_rate
B6_log_amp2,-38.96930057396877,s02e_binned_timewalk_drift0,s02b_template,0,4293,270,58,dynamic_range,59 63 65,low_rate
B6_inv_amp,0.5884113498349319,s02e_binned_timewalk_drift0,s02b_template,0,4293,270,58,dynamic_range,59 63 65,low_rate
B6_peak_sample,-2.3449801804193133,s02e_binned_timewalk_drift0,s02b_template,0,4293,270,58,dynamic_range,59 63 65,low_rate
B6_area_over_amp,-5.665306944453299,s02e_binned_timewalk_drift0,s02b_template,0,4293,270,58,dynamic_range,59 63 65,low_rate
B6_template_sse,-2.918265622419419,s02e_binned_timewalk_drift0,s02b_template,0,4293,270,58,dynamic_range,59 63 65,low_rate
B8_intercept,-51.0129191066407,s02e_binned_timewalk_drift0,s02b_template,0,4293,270,58,dynamic_range,59 63 65,low_rate
B8_log_amp,128.52099598873076,s02e_binned_timewalk_drift0,s02b_template,0,4293,270,58,dynamic_range,59 63 65,low_rate
B8_log_amp2,-47.85077931062771,s02e_binned_timewalk_drift0,s02b_template,0,4293,270,58,dynamic_range,59 63 65,low_rate
B8_inv_amp,1.374135377755532,s02e_binned_timewalk_drift0,s02b_template,0,4293,270,58,dynamic_range,59 63 65,low_rate
B8_peak_sample,-1.7059249108909949,s02e_binned_timewalk_drift0,s02b_template,0,4293,270,58,dynamic_range,59 63 65,low_rate
B8_area_over_amp,-5.852936829941357,s02e_binned_timewalk_drift0,s02b_template,0,4293,270,58,dynamic_range,59 63 65,low_rate
B8_template_sse,-3.412259255892045,s02e_binned_timewalk_drift0,s02b_template,0,4293,270,58,dynamic_range,59 63 65,low_rate
intercept,0.0,s02e_binned_timewalk_drift1,s02b_template,1,4293,270,58,dynamic_range,59 63 65,low_rate
B4_intercept,104.15385816381047,s02e_binned_timewalk_drift1,s02b_template,1,4293,270,58,dynamic_range,59 63 65,low_rate
B4_log_amp,-142.88047497317154,s02e_binned_timewalk_drift1,s02b_template,1,4293,270,58,dynamic_range,59 63 65,low_rate
B4_log_amp2,71.5824175886666,s02e_binned_timewalk_drift1,s02b_template,1,4293,270,58,dynamic_range,59 63 65,low_rate
B4_inv_amp,-5.121143052310035,s02e_binned_timewalk_drift1,s02b_template,1,4293,270,58,dynamic_range,59 63 65,low_rate
B4_peak_sample,0.29713775428483047,s02e_binned_timewalk_drift1,s02b_template,1,4293,270,58,dynamic_range,59 63 65,low_rate
B4_area_over_amp,-2.688365009686738,s02e_binned_timewalk_drift1,s02b_template,1,4293,270,58,dynamic_range,59 63 65,low_rate
B4_template_sse,0.06826148310061954,s02e_binned_timewalk_drift1,s02b_template,1,4293,270,58,dynamic_range,59 63 65,low_rate
B6_intercept,-55.41983604019998,s02e_binned_timewalk_drift1,s02b_template,1,4293,270,58,dynamic_range,59 63 65,low_rate
B6_log_amp,131.3836863197065,s02e_binned_timewalk_drift1,s02b_template,1,4293,270,58,dynamic_range,59 63 65,low_rate
B6_log_amp2,-41.63641841982615,s02e_binned_timewalk_drift1,s02b_template,1,4293,270,58,dynamic_range,59 63 65,low_rate
B6_inv_amp,0.6660462166568132,s02e_binned_timewalk_drift1,s02b_template,1,4293,270,58,dynamic_range,59 63 65,low_rate
B6_peak_sample,-2.3874701395102003,s02e_binned_timewalk_drift1,s02b_template,1,4293,270,58,dynamic_range,59 63 65,low_rate
B6_area_over_amp,-5.679435779055724,s02e_binned_timewalk_drift1,s02b_template,1,4293,270,58,dynamic_range,59 63 65,low_rate
B6_template_sse,-2.9233837962277485,s02e_binned_timewalk_drift1,s02b_template,1,4293,270,58,dynamic_range,59 63 65,low_rate
B8_intercept,-48.73402288119239,s02e_binned_timewalk_drift1,s02b_template,1,4293,270,58,dynamic_range,59 63 65,low_rate
B8_log_amp,129.4132664721203,s02e_binned_timewalk_drift1,s02b_template,1,4293,270,58,dynamic_range,59 63 65,low_rate
B8_log_amp2,-48.30343301378542,s02e_binned_timewalk_drift1,s02b_template,1,4293,270,58,dynamic_range,59 63 65,low_rate
B8_inv_amp,1.4101494047621583,s02e_binned_timewalk_drift1,s02b_template,1,4293,270,58,dynamic_range,59 63 65,low_rate
B8_peak_sample,-1.7023065426144641,s02e_binned_timewalk_drift1,s02b_template,1,4293,270,58,dynamic_range,59 63 65,low_rate
B8_area_over_amp,-5.84599496565726,s02e_binned_timewalk_drift1,s02b_template,1,4293,270,58,dynamic_range,59 63 65,low_rate
B8_template_sse,-3.4193818339935698,s02e_binned_timewalk_drift1,s02b_template,1,4293,270,58,dynamic_range,59 63 65,low_rate
B4_current_nA_z_p1,0.0,s02e_binned_timewalk_drift1,s02b_template,1,4293,270,58,dynamic_range,59 63 65,low_rate
B4_trigger_entry_density_z_p1,0.047370733086494185,s02e_binned_timewalk_drift1,s02b_template,1,4293,270,58,dynamic_range,59 63 65,low_rate
B4_entries_per_eventno_z_p1,0.04737073312493343,s02e_binned_timewalk_drift1,s02b_template,1,4293,270,58,dynamic_range,59 63 65,low_rate
B4_selected_multiplicity_per_event_z_p1,-0.1694655093867586,s02e_binned_timewalk_drift1,s02b_template,1,4293,270,58,dynamic_range,59 63 65,low_rate
B4_downstream_allhit_fraction_z_p1,-0.11712053744184164,s02e_binned_timewalk_drift1,s02b_template,1,4293,270,58,dynamic_range,59 63 65,low_rate
B6_current_nA_z_p1,0.0,s02e_binned_timewalk_drift1,s02b_template,1,4293,270,58,dynamic_range,59 63 65,low_rate
B6_trigger_entry_density_z_p1,0.014320060485916457,s02e_binned_timewalk_drift1,s02b_template,1,4293,270,58,dynamic_range,59 63 65,low_rate
B6_entries_per_eventno_z_p1,0.014320060466477517,s02e_binned_timewalk_drift1,s02b_template,1,4293,270,58,dynamic_range,59 63 65,low_rate
B6_selected_multiplicity_per_event_z_p1,-0.13903145489839994,s02e_binned_timewalk_drift1,s02b_template,1,4293,270,58,dynamic_range,59 63 65,low_rate
B6_downstream_allhit_fraction_z_p1,-0.11128264924294591,s02e_binned_timewalk_drift1,s02b_template,1,4293,270,58,dynamic_range,59 63 65,low_rate
B8_current_nA_z_p1,0.0,s02e_binned_timewalk_drift1,s02b_template,1,4293,270,58,dynamic_range,59 63 65,low_rate
B8_trigger_entry_density_z_p1,-0.048480249932587836,s02e_binned_timewalk_drift1,s02b_template,1,4293,270,58,dynamic_range,59 63 65,low_rate
B8_entries_per_eventno_z_p1,-0.048480249935119714,s02e_binned_timewalk_drift1,s02b_template,1,4293,270,58,dynamic_range,59 63 65,low_rate
B8_selected_multiplicity_per_event_z_p1,0.027434798780286727,s02e_binned_timewalk_drift1,s02b_template,1,4293,270,58,dynamic_range,59 63 65,low_rate
B8_downstream_allhit_fraction_z_p1,-0.006305712085961709,s02e_binned_timewalk_drift1,s02b_template,1,4293,270,58,dynamic_range,59 63 65,low_rate
intercept,0.0,s02e_binned_timewalk_drift2,s02b_template,2,4293,270,58,dynamic_range,59 63 65,low_rate
B4_intercept,26.030053215271117,s02e_binned_timewalk_drift2,s02b_template,2,4293,270,58,dynamic_range,59 63 65,low_rate
B4_log_amp,-145.56086733519962,s02e_binned_timewalk_drift2,s02b_template,2,4293,270,58,dynamic_range,59 63 65,low_rate
B4_log_amp2,72.89120753838395,s02e_binned_timewalk_drift2,s02b_template,2,4293,270,58,dynamic_range,59 63 65,low_rate
B4_inv_amp,-5.169095086154424,s02e_binned_timewalk_drift2,s02b_template,2,4293,270,58,dynamic_range,59 63 65,low_rate
B4_peak_sample,0.29930774037184826,s02e_binned_timewalk_drift2,s02b_template,2,4293,270,58,dynamic_range,59 63 65,low_rate
B4_area_over_amp,-2.6797394261520755,s02e_binned_timewalk_drift2,s02b_template,2,4293,270,58,dynamic_range,59 63 65,low_rate
B4_template_sse,0.08222759071001982,s02e_binned_timewalk_drift2,s02b_template,2,4293,270,58,dynamic_range,59 63 65,low_rate
B6_intercept,-13.911176774860722,s02e_binned_timewalk_drift2,s02b_template,2,4293,270,58,dynamic_range,59 63 65,low_rate
B6_log_amp,132.8694137965984,s02e_binned_timewalk_drift2,s02b_template,2,4293,270,58,dynamic_range,59 63 65,low_rate
B6_log_amp2,-42.36924377622356,s02e_binned_timewalk_drift2,s02b_template,2,4293,270,58,dynamic_range,59 63 65,low_rate
B6_inv_amp,0.6823168316903041,s02e_binned_timewalk_drift2,s02b_template,2,4293,270,58,dynamic_range,59 63 65,low_rate
B6_peak_sample,-2.38811336281654,s02e_binned_timewalk_drift2,s02b_template,2,4293,270,58,dynamic_range,59 63 65,low_rate
B6_area_over_amp,-5.691666837166882,s02e_binned_timewalk_drift2,s02b_template,2,4293,270,58,dynamic_range,59 63 65,low_rate
B6_template_sse,-2.9313192210992365,s02e_binned_timewalk_drift2,s02b_template,2,4293,270,58,dynamic_range,59 63 65,low_rate
B8_intercept,-12.118877189667899,s02e_binned_timewalk_drift2,s02b_template,2,4293,270,58,dynamic_range,59 63 65,low_rate
B8_log_amp,130.00343495040332,s02e_binned_timewalk_drift2,s02b_template,2,4293,270,58,dynamic_range,59 63 65,low_rate
B8_log_amp2,-48.59949975107729,s02e_binned_timewalk_drift2,s02b_template,2,4293,270,58,dynamic_range,59 63 65,low_rate
B8_inv_amp,1.4217593095389798,s02e_binned_timewalk_drift2,s02b_template,2,4293,270,58,dynamic_range,59 63 65,low_rate
B8_peak_sample,-1.7032427478928938,s02e_binned_timewalk_drift2,s02b_template,2,4293,270,58,dynamic_range,59 63 65,low_rate
B8_area_over_amp,-5.8520341718248226,s02e_binned_timewalk_drift2,s02b_template,2,4293,270,58,dynamic_range,59 63 65,low_rate
B8_template_sse,-3.426106599833792,s02e_binned_timewalk_drift2,s02b_template,2,4293,270,58,dynamic_range,59 63 65,low_rate
B4_current_nA_z_p1,0.0,s02e_binned_timewalk_drift2,s02b_template,2,4293,270,58,dynamic_range,59 63 65,low_rate
B4_trigger_entry_density_z_p1,2.7384600535235575,s02e_binned_timewalk_drift2,s02b_template,2,4293,270,58,dynamic_range,59 63 65,low_rate
B4_entries_per_eventno_z_p1,2.7384600385881757,s02e_binned_timewalk_drift2,s02b_template,2,4293,270,58,dynamic_range,59 63 65,low_rate
B4_selected_multiplicity_per_event_z_p1,11.32623623304684,s02e_binned_timewalk_drift2,s02b_template,2,4293,270,58,dynamic_range,59 63 65,low_rate
B4_downstream_allhit_fraction_z_p1,11.483043802168472,s02e_binned_timewalk_drift2,s02b_template,2,4293,270,58,dynamic_range,59 63 65,low_rate
B6_current_nA_z_p1,0.0,s02e_binned_timewalk_drift2,s02b_template,2,4293,270,58,dynamic_range,59 63 65,low_rate
B6_trigger_entry_density_z_p1,-1.445970344586162,s02e_binned_timewalk_drift2,s02b_template,2,4293,270,58,dynamic_range,59 63 65,low_rate
B6_entries_per_eventno_z_p1,-1.4459703495091873,s02e_binned_timewalk_drift2,s02b_template,2,4293,270,58,dynamic_range,59 63 65,low_rate
B6_selected_multiplicity_per_event_z_p1,-6.212924399620158,s02e_binned_timewalk_drift2,s02b_template,2,4293,270,58,dynamic_range,59 63 65,low_rate
B6_downstream_allhit_fraction_z_p1,-6.264154857391075,s02e_binned_timewalk_drift2,s02b_template,2,4293,270,58,dynamic_range,59 63 65,low_rate
B8_current_nA_z_p1,0.0,s02e_binned_timewalk_drift2,s02b_template,2,4293,270,58,dynamic_range,59 63 65,low_rate
B8_trigger_entry_density_z_p1,-1.2936390885327504,s02e_binned_timewalk_drift2,s02b_template,2,4293,270,58,dynamic_range,59 63 65,low_rate
B8_entries_per_eventno_z_p1,-1.2936390844749321,s02e_binned_timewalk_drift2,s02b_template,2,4293,270,58,dynamic_range,59 63 65,low_rate
B8_selected_multiplicity_per_event_z_p1,-5.311267262301965,s02e_binned_timewalk_drift2,s02b_template,2,4293,270,58,dynamic_range,59 63 65,low_rate
B8_downstream_allhit_fraction_z_p1,-5.39066973416665,s02e_binned_timewalk_drift2,s02b_template,2,4293,270,58,dynamic_range,59 63 65,low_rate
B4_current_nA_z_p2,0.0,s02e_binned_timewalk_drift2,s02b_template,2,4293,270,58,dynamic_range,59 63 65,low_rate
B4_trigger_entry_density_z_p2,18.47929831352972,s02e_binned_timewalk_drift2,s02b_template,2,4293,270,58,dynamic_range,59 63 65,low_rate
B4_entries_per_eventno_z_p2,18.479298311761053,s02e_binned_timewalk_drift2,s02b_template,2,4293,270,58,dynamic_range,59 63 65,low_rate
B4_selected_multiplicity_per_event_z_p2,25.655836858675016,s02e_binned_timewalk_drift2,s02b_template,2,4293,270,58,dynamic_range,59 63 65,low_rate
B4_downstream_allhit_fraction_z_p2,21.20625591725455,s02e_binned_timewalk_drift2,s02b_template,2,4293,270,58,dynamic_range,59 63 65,low_rate
B6_current_nA_z_p2,0.0,s02e_binned_timewalk_drift2,s02b_template,2,4293,270,58,dynamic_range,59 63 65,low_rate
B6_trigger_entry_density_z_p2,-9.887453651424254,s02e_binned_timewalk_drift2,s02b_template,2,4293,270,58,dynamic_range,59 63 65,low_rate
B6_entries_per_eventno_z_p2,-9.887453667504275,s02e_binned_timewalk_drift2,s02b_template,2,4293,270,58,dynamic_range,59 63 65,low_rate
B6_selected_multiplicity_per_event_z_p2,-13.579243341743519,s02e_binned_timewalk_drift2,s02b_template,2,4293,270,58,dynamic_range,59 63 65,low_rate
B6_downstream_allhit_fraction_z_p2,-11.320756470072096,s02e_binned_timewalk_drift2,s02b_template,2,4293,270,58,dynamic_range,59 63 65,low_rate
B8_current_nA_z_p2,0.0,s02e_binned_timewalk_drift2,s02b_template,2,4293,270,58,dynamic_range,59 63 65,low_rate
B8_trigger_entry_density_z_p2,-8.59108302668685,s02e_binned_timewalk_drift2,s02b_template,2,4293,270,58,dynamic_range,59 63 65,low_rate
B8_entries_per_eventno_z_p2,-8.59108302601638,s02e_binned_timewalk_drift2,s02b_template,2,4293,270,58,dynamic_range,59 63 65,low_rate
B8_selected_multiplicity_per_event_z_p2,-11.91188015985381,s02e_binned_timewalk_drift2,s02b_template,2,4293,270,58,dynamic_range,59 63 65,low_rate
B8_downstream_allhit_fraction_z_p2,-9.88453797895577,s02e_binned_timewalk_drift2,s02b_template,2,4293,270,58,dynamic_range,59 63 65,low_rate
intercept,0.0,s02e_global_timewalk_drift0,template_phase,0,4293,270,58,dynamic_range,59 63 65,low_rate
B4_intercept,-1.0098501991865576,s02e_global_timewalk_drift0,template_phase,0,4293,270,58,dynamic_range,59 63 65,low_rate
B4_log_amp,11.978514993420962,s02e_global_timewalk_drift0,template_phase,0,4293,270,58,dynamic_range,59 63 65,low_rate
B4_log_amp2,-6.364441259017927,s02e_global_timewalk_drift0,template_phase,0,4293,270,58,dynamic_range,59 63 65,low_rate
B4_inv_amp,-0.8247193491161029,s02e_global_timewalk_drift0,template_phase,0,4293,270,58,dynamic_range,59 63 65,low_rate
B4_peak_sample,0.35953628979189645,s02e_global_timewalk_drift0,template_phase,0,4293,270,58,dynamic_range,59 63 65,low_rate
B4_area_over_amp,-0.7387496792123749,s02e_global_timewalk_drift0,template_phase,0,4293,270,58,dynamic_range,59 63 65,low_rate
B4_template_sse,0.004902203543282072,s02e_global_timewalk_drift0,template_phase,0,4293,270,58,dynamic_range,59 63 65,low_rate
B6_intercept,-15.565735895361039,s02e_global_timewalk_drift0,template_phase,0,4293,270,58,dynamic_range,59 63 65,low_rate
B6_log_amp,46.035689539541266,s02e_global_timewalk_drift0,template_phase,0,4293,270,58,dynamic_range,59 63 65,low_rate
B6_log_amp2,-22.97397625411305,s02e_global_timewalk_drift0,template_phase,0,4293,270,58,dynamic_range,59 63 65,low_rate
B6_inv_amp,0.429184724211887,s02e_global_timewalk_drift0,template_phase,0,4293,270,58,dynamic_range,59 63 65,low_rate
B6_peak_sample,0.3302837432728034,s02e_global_timewalk_drift0,template_phase,0,4293,270,58,dynamic_range,59 63 65,low_rate
B6_area_over_amp,-0.36163414830859514,s02e_global_timewalk_drift0,template_phase,0,4293,270,58,dynamic_range,59 63 65,low_rate
B6_template_sse,-0.17663490847424904,s02e_global_timewalk_drift0,template_phase,0,4293,270,58,dynamic_range,59 63 65,low_rate
B8_intercept,16.575586072263953,s02e_global_timewalk_drift0,template_phase,0,4293,270,58,dynamic_range,59 63 65,low_rate
B8_log_amp,-13.113452634618458,s02e_global_timewalk_drift0,template_phase,0,4293,270,58,dynamic_range,59 63 65,low_rate
B8_log_amp2,3.821798741468201,s02e_global_timewalk_drift0,template_phase,0,4293,270,58,dynamic_range,59 63 65,low_rate
B8_inv_amp,0.3245790855442347,s02e_global_timewalk_drift0,template_phase,0,4293,270,58,dynamic_range,59 63 65,low_rate
B8_peak_sample,0.5671610455694579,s02e_global_timewalk_drift0,template_phase,0,4293,270,58,dynamic_range,59 63 65,low_rate
B8_area_over_amp,1.1619294807218665,s02e_global_timewalk_drift0,template_phase,0,4293,270,58,dynamic_range,59 63 65,low_rate
B8_template_sse,0.36024109600093024,s02e_global_timewalk_drift0,template_phase,0,4293,270,58,dynamic_range,59 63 65,low_rate
intercept,0.0,s02e_global_timewalk_drift1,template_phase,1,4293,270,58,dynamic_range,59 63 65,low_rate
B4_intercept,-1.7522519655639535,s02e_global_timewalk_drift1,template_phase,1,4293,270,58,dynamic_range,59 63 65,low_rate
B4_log_amp,13.64352542379785,s02e_global_timewalk_drift1,template_phase,1,4293,270,58,dynamic_range,59 63 65,low_rate
B4_log_amp2,-7.117866833242959,s02e_global_timewalk_drift1,template_phase,1,4293,270,58,dynamic_range,59 63 65,low_rate
B4_inv_amp,-0.7888366147231692,s02e_global_timewalk_drift1,template_phase,1,4293,270,58,dynamic_range,59 63 65,low_rate
B4_peak_sample,0.34430744251658224,s02e_global_timewalk_drift1,template_phase,1,4293,270,58,dynamic_range,59 63 65,low_rate
B4_area_over_amp,-0.7437150799876507,s02e_global_timewalk_drift1,template_phase,1,4293,270,58,dynamic_range,59 63 65,low_rate
B4_template_sse,-0.003679405454778693,s02e_global_timewalk_drift1,template_phase,1,4293,270,58,dynamic_range,59 63 65,low_rate
B6_intercept,-14.99958286341685,s02e_global_timewalk_drift1,template_phase,1,4293,270,58,dynamic_range,59 63 65,low_rate
B6_log_amp,45.20349835760996,s02e_global_timewalk_drift1,template_phase,1,4293,270,58,dynamic_range,59 63 65,low_rate
B6_log_amp2,-22.561155391312308,s02e_global_timewalk_drift1,template_phase,1,4293,270,58,dynamic_range,59 63 65,low_rate
B6_inv_amp,0.41862409613336965,s02e_global_timewalk_drift1,template_phase,1,4293,270,58,dynamic_range,59 63 65,low_rate
