run,event,stave,channel,baseline,amplitude,duplicate_amplitude,peak_sample,area,positive_area,tail_fraction,pretrigger_slope,cfd20_sample,cfd50_sample,cfd80_sample,rise_time_sample,late_peak_sample,pileup_separation_sample,late_peak_prominence,flat_top_samples,w00,w01,w02,w03,w04,w05,w06,w07,w08,w09,w10,w11,w12,w13,w14,w15,w16,w17,target_onset_residual_ns,raw_cfd50_residual_ns,split,energy_bin,pedestal_drift_abs,pedestal_drift_bin,pulse_shape_class,pileup_separation_bin,saturation_onset_bin,pid_sideband,d1_00,d1_01,d1_02,d1_03,d1_04,d1_05,d1_06,d1_07,d1_08,d1_09,d1_10,d1_11,d1_12,d1_13,d1_14,d1_15,d1_16,d2_00,d2_01,d2_02,d2_03,d2_04,d2_05,d2_06,d2_07,d2_08,d2_09,d2_10,d2_11,d2_12,d2_13,d2_14,d2_15,max_rise_slope,max_fall_slope,onset_slope_sum,late_slope_sum,curvature_peak,curvature_energy,derivative_centroid,curvature_centroid,pretrigger_derivative_rms,late_curvature_rms,derivative_onset_bin,curvature_energy_bin,late_tail_morphology,event_key,slew_hysteresis_index,pedestal_memory_index,shape_residual_proxy,slew_hysteresis_bin,pedestal_memory_bin,shape_residual_bin
50,10261,B2,0,6824.0,9123.0,95.0,6,68219.0,68261.0,0.2973879667745858,138.0,3.3769404332129964,3.9944720216606497,4.617436831322559,1.2404963981095625,9,3,0.5332675654938068,1,0.0017538090540392,-0.0017538090540392,-0.0028499397128137,0.0168804121451277,0.5026855201139976,0.9842157185136468,1.0,0.7515071796558149,0.4995067412035515,0.5332675654938068,0.4970952537542475,0.4702400526142716,0.4053491176148197,0.349227227885564,0.3344294639921079,0.3484599364244218,0.3944974240929518,0.3931820673024224,-4.54148952261864,-3.960980238212888,heldout,q4_high,70.25,high,nominal,close,near_saturation,central,-0.0035076181080784,-0.0010961306587745,0.0197303518579414,0.4858051079688699,0.4815301983996493,0.0157842814863531,-0.248492820344185,-0.2520004384522634,0.0337608242902553,-0.0361723117395593,-0.0268552011399759,-0.0648909349994519,-0.0561218897292556,-0.0147977638934561,0.0140304724323139,0.04603748766853,-0.0013153567905294,0.0024114874493039,0.0208264825167159,0.4660747561109284,-0.0042749095692206,-0.4657459169132961,-0.2642771018305382,-0.0035076181080783,0.2857612627425188,-0.0699331360298146,0.0093171105995834,-0.038035733859476,0.0087690452701962,0.0413241258357995,0.02882823632577,0.0320070152362161,-0.0473528444590594,0.4858051079688699,-0.2520004384522634,1.0028499397128137,0.0600679601008439,0.4660747561109284,0.598423515882282,5.610560253056756,5.211632753125763,0.2431097461026073,0.0325486739768243,sharp,curved,compact,50:10261:B2,-0.8869753523675493,0.2431097461026073,0.16263807302677602,mid,high,mid
50,12518,B2,0,6746.5,8388.5,61.0,6,64988.0,64991.0,0.3162284008555031,123.0,3.463728409767719,4.148219092979913,4.669351832677573,1.205623422909854,9,3,0.5619002205400251,2,-0.0002980270608571,-5.960541217142517e-05,5.960541217142517e-05,0.0143649043333134,0.4146748524766048,0.9903439232282292,1.0,0.753948858556357,0.4987184836383143,0.5619002205400251,0.5338856768194552,0.5297132979674555,0.4373249091017464,0.3797460809441497,0.3622220897657507,0.3992966561363771,0.4383978065208321,0.4330333194254038,-3.6736097570714144,-2.4235095250202576,heldout,q4_high,7.25,low,nominal,close,near_saturation,central,0.0002384216486857,0.0001192108243428,0.014305298921142,0.4003099481432914,0.5756690707516243,0.0096560767717708,-0.246051141443643,-0.2552303749180426,0.0631817369017107,-0.0280145437205698,-0.0041723788519997,-0.092388388865709,-0.0575788281575966,-0.017523991178399,0.0370745663706264,0.0391011503844549,-0.0053644870954282,-0.0001192108243428,0.0141860880967991,0.3860046492221494,0.1753591226083329,-0.5660129939798535,-0.2557072182154138,-0.0091792334743995,0.3184121118197534,-0.0911962806222806,0.0238421648685701,-0.0882160100137093,0.0348095607081123,0.0400548369791976,0.0545985575490254,0.0020265840138284,-0.0444656374798831,0.5756690707516243,-0.2552303749180426,0.9999403945878286,0.0761757167550813,0.5660129939798535,0.6916247652674958,5.833903777849531,5.338791003342587,0.2002827795991277,0.0480013558977728,nominal,curved,late_derivative_bump,50:12518:B2,-0.858424725024826,0.2002827795991277,0.2558393224119898,high,high,high
50,11748,B2,0,6721.5,9337.5,132.0,5,70172.0,70176.0,0.2968821249430005,262.0,3.334303534303534,3.916683991683992,4.562441424554827,1.2281378902512925,9,4,0.541954484605087,1,-0.0002677376171352,-0.0001606425702811,0.0001606425702811,0.0277911646586345,0.5429183400267737,1.0,0.9628380187416332,0.7372958500669344,0.485194109772423,0.541954484605087,0.5010441767068273,0.4850870147255689,0.3944846050870147,0.3538955823293173,0.3344042838018741,0.3552878179384203,0.3978045515394913,0.3953413654618474,-4.967858511713263,-4.738860537979468,heldout,q4_high,32.25,high,nominal,mid,near_saturation,central,0.000107095046854,0.0003212851405622,0.0276305220883534,0.5151271753681392,0.4570816599732262,-0.0371619812583667,-0.2255421686746987,-0.2521017402945114,0.0567603748326639,-0.0409103078982596,-0.0159571619812584,-0.0906024096385542,-0.0405890227576974,-0.0194912985274431,0.0208835341365462,0.0425167336010709,-0.0024631860776438,0.0002141900937081,0.0273092369477911,0.4874966532797858,-0.0580455153949129,-0.494243641231593,-0.188380187416332,-0.0265595716198126,0.3088621151271754,-0.0976706827309236,0.0249531459170012,-0.0746452476572958,0.0500133868808567,0.0210977242302543,0.0403748326639893,0.0216331994645247,-0.0449799196787148,0.5151271753681392,-0.2521017402945114,0.9998393574297187,0.0634002677376171,0.494243641231593,0.6404351012259658,5.647765525246663,5.32670733035617,0.2579338903901169,0.0435272343809596,nominal,curved,compact,50:11748:B2,-0.8807413368025863,0.2579338903901169,0.20464965837045979,mid,high,mid
50,10279,B2,0,6733.0,8013.0,25.0,5,52483.0,59237.0,0.350996843189223,16.0,3.803350253807107,4.334799933587913,4.733919973435166,0.9305697196280588,9,4,0.6761512542119057,2,0.0004991888181704,-0.0004991888181704,-0.0021215524772245,0.0024959440908523,0.2483464370398103,1.0,-0.8402595781854486,0.9933857481592412,0.722451017097217,0.6761512542119057,0.6081367777361787,0.5463621614875827,0.4922001747160863,0.4359166354673655,0.4007238237863472,0.354673655310121,0.4492699363534256,0.4619992512167727,-0.2773913166775354,-0.5577011189402548,heldout,q4_high,20.75,mid,nominal,mid,near_saturation,central,-0.0009983776363409,-0.001622363659054,0.0046174965680768,0.2458504929489579,0.7516535629601897,-1.8402595781854485,1.8336453263446897,-0.2709347310620241,-0.0462997628853113,-0.068014476475727,-0.061774616248596,-0.0541619867714963,-0.0562835392487208,-0.0351928116810183,-0.0460501684762261,0.0945962810433045,0.0127293148633471,-0.000623986022713,0.0062398602271309,0.241232996380881,0.5058030700112317,-2.591913141145638,3.673904904530138,-2.104580057406714,0.2246349681767128,-0.0217147135904156,0.0062398602271309,0.0076126294770997,-0.0021215524772245,0.0210907275677024,-0.0108573567952077,0.1406464495195307,-0.0818669661799574,1.8336453263446897,-1.8402595781854485,2.8357668788219144,0.1073255959066517,3.673904904530138,25.036997737780062,5.797759271188001,5.06829419835866,0.1229506150651032,0.0622755557043475,sharp,curved,late_derivative_bump,50:10279:B2,-0.9270661066264437,0.1229506150651032,24.601212294924558,mid,high,high
50,2771,B2,0,6761.5,2884.5,6.5,7,21141.0,21152.0,0.2372352496217851,-19.0,4.491446673706442,5.291603343465045,5.949164133738602,1.4577174600321603,9,2,0.9022360894435776,1,0.0050268677413763,0.0015600624024961,-0.0022534234702721,-0.0015600624024961,0.0386548795285144,0.3669613451204714,0.8231929277171087,1.0,0.9774657652972786,0.9022360894435776,0.7930317212688508,0.6852140752296758,0.5857167620038135,0.4404576183047322,0.2986652799445311,0.1842607037614838,0.1246316519327439,0.1059109031027907,6.603572882315811,9.010332979831066,heldout,q2,7.75,low,compact,close,linear,central,-0.0034668053388802,-0.0038134858727682,0.000693361067776,0.0402149419310105,0.328306465591957,0.4562315825966372,0.1768070722828912,-0.0225342347027214,-0.0752296758537008,-0.1092043681747269,-0.1078176460391749,-0.0994973132258623,-0.1452591436990813,-0.141792338360201,-0.1144045761830473,-0.0596290518287398,-0.0187207488299532,-0.000346680533888,0.0045068469405442,0.0395215808632345,0.2880915236609464,0.1279251170046803,-0.279424510313746,-0.1993413069856127,-0.0526954411509794,-0.033974692321026,0.0013867221355519,0.0083203328133126,-0.045761830473219,0.0034668053388802,0.0273877621771537,0.0547755243543075,0.0409083029987866,0.4562315825966372,-0.1452591436990813,1.0022534234702722,0.0,0.2880915236609464,0.2302913032913528,7.9207794572937535,5.85390355912744,0.0202748842033952,0.0329528920116603,sharp,smooth,compact,50:2771:B2,-0.9999999990022482,0.0202748842033952,0.20549413956415322,low,mid,mid
50,6811,B2,0,6733.5,8309.5,21.0,6,63059.0,63065.0,0.3260921271703798,35.0,3.736689342403628,4.357429906542056,4.8233831775700935,1.0866938351664652,9,3,0.5590589084782478,1,0.0003008604609182,-0.0004212046452855,-0.0003008604609182,0.0045129069137733,0.2698718334436488,0.9137132198086528,1.0,0.7883145796979361,0.5128467416812083,0.5590589084782478,0.5348697274204224,0.5311390577050364,0.4425657380107106,0.3931042782357543,0.3716830134183765,0.3919008363920813,0.4387147241109573,0.436909561345448,-0.9440004307123218,-0.3314013893988221,heldout,q4_high,20.25,mid,nominal,close,near_saturation,central,-0.0007220651062037,0.0001203441843672,0.0048137673746916,0.2653589265298754,0.6438413863650039,0.0862867801913472,-0.2116854203020639,-0.2754678380167278,0.0462121667970395,-0.0241891810578254,-0.0037306697153859,-0.0885733196943258,-0.0494614597749563,-0.0214212648173777,0.0202178229737047,0.046813887718876,-0.0018051627655093,0.000842409290571,0.0046934231903243,0.2605451591551838,0.3784824598351284,-0.5575546061736566,-0.2979722004934112,-0.0637824177146638,0.3216800048137673,-0.0704013478548649,0.0204585113424394,-0.0848426499789398,0.0391118599193694,0.0280401949575786,0.0416390877910824,0.0265960647451712,-0.0486190504843853,0.6438413863650039,-0.2754678380167278,1.0003008604609185,0.0670317106925807,0.5575546061736566,0.7380504258787629,5.861424731182797,5.3540226188561935,0.1327017973749468,0.0458846261576873,nominal,curved,compact,50:6811:B2,-0.874393955658386,0.1327017973749468,0.3022649830232569,high,high,high
50,15948,B2,0,6729.0,8181.0,7.0,7,51250.0,57984.0,0.3569260485651214,8.0,4.034149526607901,4.434786157362064,4.835422788116226,0.8012732615083253,9,2,0.6340300696736341,1,-0.0002444688913335,0.0002444688913335,-0.0003667033370003,0.0007334066740007,0.1744285539665077,0.9232367681212564,-0.8225155848918225,1.0,0.7043148759320377,0.6340300696736341,0.587703214765921,0.5331866519985332,0.4967607871898301,0.4094853929837428,0.3944505561667278,0.3469013568023469,0.4297763109644297,0.4523896834127857,2.0306014113304016,0.442161118801252,heldout,q4_high,24.75,mid,nominal,close,near_saturation,low_duplicate,0.0004889377826671,-0.0006111722283339,0.0011001100110011,0.173695147292507,0.7488082141547487,-1.7457523530130792,1.8225155848918224,-0.2956851240679623,-0.0702848062584036,-0.046326854907713,-0.0545165627673878,-0.0364258648087031,-0.0872753942060872,-0.015034836817015,-0.0475491993643809,0.0828749541620828,0.0226133724483559,-0.0011001100110011,0.001711282239335,0.1725950372815059,0.5751130668622417,-2.494560567167828,3.568267937904902,-2.118200708959785,0.2254003178095587,0.0239579513506905,-0.0081897078596747,0.0180906979586846,-0.0508495293973841,0.0722405573890722,-0.0325143625473658,0.1304241535264637,-0.0602615817137268,1.8225155848918224,-1.7457523530130792,2.7461190563500795,0.1054883266104388,3.568267937904902,23.8839680746518,5.844214789470008,5.150364010901136,0.0868501972171768,0.0653537836535824,sharp,curved,late_derivative_bump,50:15948:B2,-0.9260148310010832,0.0868501972171768,23.448182631796296,mid,high,high
50,3017,B2,0,6746.5,7675.5,206.5,5,62957.0,62972.0,0.3151559423235723,384.0,3.2504026115342763,3.75152339499456,4.430600890207716,1.1801982786734393,9,4,0.5978112175102599,1,6.51423360041691e-05,-6.51423360041691e-05,-0.0018891277441209,0.050094456387206,0.6487525242655202,1.0,0.9054133281219464,0.7032115171650055,0.6469285388574034,0.5978112175102599,0.5574229691876751,0.5089570712005732,0.4432935965083708,0.4184092241547782,0.3726793042798514,0.4521529542049378,0.4714350856621718,0.4276594358673702,-5.806867739405841,-6.390466504873791,heldout,q4_high,7.25,low,nominal,mid,near_saturation,central,-0.0001302846720083,-0.0018239854081167,0.0519835841313269,0.5986580678783142,0.3512474757344798,-0.0945866718780535,-0.2022018109569409,-0.056282978307602,-0.0491173213471435,-0.0403882483225848,-0.0484658979871018,-0.0656634746922024,-0.0248843723535925,-0.0457299198749267,0.0794736499250863,0.019282131457234,-0.0437756497948016,-0.0016937007361083,0.0538075695394436,0.5466744837469872,-0.2474105921438344,-0.4458341476125333,-0.1076151390788873,0.1459188326493388,0.0071656569604585,0.0087290730245587,-0.008077649664517,-0.0171975767051005,0.0407791023386098,-0.0208455475213341,0.125203569800013,-0.0601915184678522,-0.0630577812520357,0.5986580678783142,-0.2022018109569409,1.0018891277441209,0.0987557813823203,0.5466744837469872,0.6204657835307744,5.832819156750405,5.034144669180667,0.3004567852253464,0.060632044415709,sharp,curved,late_derivative_bump,50:3017:B2,-0.8205492416787257,0.3004567852253464,0.1846803406752684,high,high,mid
50,5459,B2,0,6727.5,2487.5,42.0,7,19145.0,19153.0,0.1915104683339424,73.0,3.543949044585988,4.378042843232716,5.198339483394834,1.6543904388088468,9,2,0.8319597989949749,1,-0.0010050251256281,-0.0022110552763819,0.0010050251256281,0.0283417085427135,0.3439195979899497,0.75678391959799,0.9746733668341708,1.0,0.9324623115577888,0.8319597989949749,0.7338693467336683,0.6221105527638191,0.4842211055276382,0.3415075376884422,0.2237185929648241,0.1593969849246231,0.1413065326633165,0.1244221105527638,-2.871403408888731,-0.1252720224922221,heldout,q2,26.25,high,compact,close,linear,central,-0.0012060301507537,0.00321608040201,0.0273366834170854,0.3155778894472362,0.4128643216080402,0.2178894472361808,0.0253266331658291,-0.067537688442211,-0.100502512562814,-0.0980904522613065,-0.1117587939698492,-0.1378894472361809,-0.1427135678391959,-0.117788944723618,-0.064321608040201,-0.0180904522613065,-0.0168844221105527,0.0044221105527638,0.0241206030150753,0.2882412060301507,0.097286432160804,-0.1949748743718593,-0.1925628140703517,-0.0928643216080402,-0.0329648241206029,0.0024120603015075,-0.0136683417085426,-0.0261306532663316,-0.004824120603015,0.0249246231155778,0.053467336683417,0.0462311557788944,0.0012060301507537,0.4128643216080402,-0.1427135678391959,0.9989949748743718,0.0,0.2882412060301507,0.1844725941264109,7.119383825417202,5.034344172451591,0.1583891538664301,0.0304998218908794,nominal,smooth,compact,50:5459:B2,-0.9999999989989939,0.1583891538664301,0.2513128487290951,low,high,high
50,5605,B2,0,6759.0,9176.0,84.5,6,67627.0,67682.0,0.3045713779143642,156.0,3.4608695652173918,4.150060508269464,4.705284388866478,1.244414823649087,9,3,0.5251743679163035,1,-0.0041412380122057,-0.0018526591107236,0.0018526591107236,0.0128596338273757,0.4189189189189189,0.9592414995640802,1.0,0.7554489973844812,0.4809285091543156,0.5251743679163035,0.4979293809938971,0.4771142109851787,0.4075850043591979,0.3518962510897995,0.3351133391455972,0.351460331299041,0.4007192676547515,0.3997384481255449,-3.7021982025746913,-2.405095372124748,heldout,q4_high,5.25,low,nominal,close,near_saturation,central,0.0022885789014821,0.0037053182214472,0.0110069747166521,0.4060592850915431,0.5403225806451613,0.0407585004359197,-0.2445510026155187,-0.2745204882301656,0.0442458587619878,-0.0272449869224063,-0.0208151700087184,-0.0695292066259807,-0.0556887532693984,-0.0167829119442022,0.0163469921534437,0.0492589363557105,-0.0009808195292066,0.0014167393199651,0.0073016564952048,0.395052310374891,0.1342632955536181,-0.4995640802092415,-0.2853095030514385,-0.0299694856146468,0.3187663469921534,-0.0714908456843941,0.0064298169136879,-0.0487140366172623,0.0138404533565823,0.0389058413251961,0.033129904097646,0.0329119442022667,-0.0502397558849171,0.5403225806451613,-0.2745204882301656,0.9981473408892764,0.0656059285091543,0.4995640802092415,0.6215596018649917,5.723324172541522,5.295202747617994,0.2031158927053583,0.035505416559604,nominal,curved,compact,50:5605:B2,-0.8766519815547426,0.2031158927053583,0.18577415900948568,mid,high,mid
50,12587,B2,0,6752.5,7816.5,14.5,6,59756.0,59772.0,0.3405942581810881,-19.0,4.206056782334385,4.699211356466877,5.369128329297821,1.1630715469634358,9,3,0.6017399091665068,1,0.0005757052389176,0.0001919017463058,-0.0001919017463058,-0.0018550502142902,0.0746497793129917,0.6829783151026675,1.0,0.9000831574233992,0.6708245378366277,0.6017399091665068,0.5728267127230858,0.5385402673830999,0.4895413548263289,0.4271093200281456,0.4067677349197211,0.3659566302053348,0.4489861191070172,0.4661293417770101,3.7496739685952463,3.0864131098493885,heldout,q4_high,1.25,low,nominal,close,near_saturation,central,-0.0003838034926117,-0.0003838034926117,-0.0016631484679843,0.076504829527282,0.6083285357896757,0.3170216848973325,-0.0999168425766008,-0.2292586195867715,-0.0690846286701208,-0.0289131964434209,-0.0342864453399859,-0.0489989125567709,-0.0624320347981833,-0.0203415851084244,-0.0408111047143862,0.0830294889016823,0.0171432226699929,5.421010862427522e-20,-0.0012793449753726,0.0781679779952664,0.5318237062623937,-0.2913068508923432,-0.4169385274739333,-0.1293417770101707,0.1601739909166506,0.0401714322266999,-0.0053732488965649,-0.014712467216785,-0.0134331222414123,0.0420904496897588,-0.0204695196059617,0.1238405936160685,-0.0658862662316893,0.6083285357896757,-0.2292586195867715,1.0018550502142902,0.1001727115716752,0.5318237062623937,0.6139383648940898,6.47420707925528,5.714776856550774,0.038262415024626,0.0564343830878967,sharp,curved,late_derivative_bump,50:12587:B2,-0.8182029247277127,0.038262415024626,0.1781529220385838,high,mid,mid
50,10790,B2,0,6754.0,6714.0,112.5,5,59064.0,59074.0,0.3288417916511494,231.0,3.3285839929639405,3.919085312225154,4.564167478091529,1.2355834851275889,9,4,0.6559428060768543,1,-0.0013404825737265,-0.0001489425081918,0.0001489425081918,0.033065236818588,0.5411081322609472,1.0,0.9812332439678284,0.784927018170986,0.6961572832886506,0.6559428060768543,0.6257074769139113,0.5869824247840334,0.522043491212392,0.4773607387548406,0.4302949061662198,0.5089365504915103,0.533958891867739,0.4207625856419422,-5.0250539251092,-4.714847332567844,heldout,q4_high,0.25,low,nominal,mid,near_saturation,central,0.0011915400655347,0.0002978850163836,0.0329162943103961,0.5080428954423593,0.4588918677390528,-0.0187667560321715,-0.1963062257968424,-0.0887697348823354,-0.0402144772117962,-0.030235329162943,-0.0387250521298778,-0.0649389335716413,-0.0446827524575513,-0.0470658325886207,0.0786416443252904,0.0250223413762287,-0.1131963062257968,-0.000893655049151,0.0326184092940125,0.4751266011319631,-0.0491510277033064,-0.4776586237712243,-0.1775394697646708,0.107536490914507,0.0485552576705391,0.0099791480488532,-0.0084897229669348,-0.0262138814417635,0.02025618111409,-0.0023830801310694,0.1257074769139112,-0.0536193029490617,-0.1382186476020255,0.5080428954423593,-0.1963062257968424,0.9998510574918082,0.1036639857015191,0.4776586237712243,0.5418822162467748,6.4040319893368896,5.72520380434783,0.2545547949576845,0.0746008702230685,nominal,curved,late_derivative_bump,50:10790:B2,-0.8121203933793257,0.2545547949576845,0.10609677339126877,high,high,low
50,13935,B2,0,6733.5,5380.5,4.5,6,46172.0,46177.0,0.3511271845290946,-3.0,4.130040674026729,4.598997675769901,5.178549618320611,1.0485089442938822,11,5,0.7221447820834495,1,0.0006504971656909,-9.292816652727442e-05,-0.0008363534987454,9.292816652727442e-05,0.1168107053247839,0.756528203698541,1.0,0.8637673078710157,0.6779109748164669,0.7093206951026856,0.7215872130842859,0.7221447820834495,0.6624848991729393,0.5933463432766471,0.5706718706439922,0.5030201654121365,0.3827711179258433,0.3011801877148964,2.989512885518684,2.0842763028796263,heldout,q4_high,20.25,mid,nominal,mid,linear,low_duplicate,-0.0007434253322181,-0.0007434253322181,0.0009292816652727,0.1167177771582566,0.639717498373757,0.243471796301459,-0.1362326921289842,-0.1858563330545488,0.0314097202862186,0.0122665179816002,0.0005575689991635,-0.0596598829105101,-0.0691385558962921,-0.0226744726326549,-0.0676517052318557,-0.1202490474862931,-0.0815909302109469,0.0,0.0016727069974909,0.1157884954929839,0.5229997212155003,-0.396245702072298,-0.3797044884304432,-0.0496236409255645,0.2172660533407675,-0.0191432023046184,-0.0117089489824366,-0.0602174519096737,-0.0094786729857819,0.0464640832636371,-0.0449772325992007,-0.0525973422544374,0.0386581172753461,0.639717498373757,-0.1858563330545488,1.0008363534987454,0.0128240869807638,0.5229997212155003,0.6504540220128266,6.957731851697995,5.35346375306641,0.0583631057082019,0.0419112653994061,sharp,curved,compact,50:13935:B2,-0.9746974687854126,0.0583631057082019,0.21466857915732063,mid,high,high
50,4718,B2,0,6731.0,7912.0,1.0,6,60488.0,60489.0,0.3396981269321695,-5.0,4.130935527070978,4.585039219437536,5.114493564633464,0.983558037562486,9,3,0.59340242669363,1,0.0005055611729019,0.0,0.0,-0.0001263902932254,0.1134984833164813,0.7741405460060667,1.0,0.8531344792719919,0.6257583417593529,0.59340242669363,0.55788675429727,0.5298281092012134,0.4751011122345804,0.4189838220424671,0.3997724974721941,0.390546006066734,0.4538675429726997,0.4587967644084934,2.9984614159611755,1.9446917395559729,heldout,q4_high,22.75,mid,nominal,close,near_saturation,low_duplicate,-0.0005055611729019,0.0,-0.0001263902932254,0.1136248736097067,0.6606420626895855,0.2258594539939332,-0.146865520728008,-0.227376137512639,-0.0323559150657228,-0.03551567239636,-0.0280586450960566,-0.0547269969666329,-0.0561172901921132,-0.019211324570273,-0.00922649140546,0.0633215369059656,0.0049292214357937,0.0005055611729019,-0.0001263902932254,0.1137512639029322,0.5470171890798787,-0.4347826086956522,-0.3727249747219413,-0.080510616784631,0.1950202224469162,-0.0031597573306371,0.0074570273003033,-0.0266683518705763,-0.0013902932254802,0.0369059656218402,0.0099848331648129,0.0725480283114257,-0.0583923154701719,0.6606420626895855,-0.227376137512639,1.0001263902932256,0.0682507583417593,0.5470171890798787,0.6955554482778719,6.03403614157912,5.180277151144055,0.0568130343086593,0.0394667441788585,nominal,curved,compact,50:4718:B2,-0.8722347087541559,0.0568130343086593,0.25977000542236584,high,high,high
50,10558,B2,0,6747.0,7497.0,3.5,6,59890.0,59893.0,0.3444142053328435,-3.0,4.077827476038339,4.5568690095846645,5.101079136690648,1.023251660652309,9,3,0.6201147125516874,1,0.0,0.0001333866880085,0.0,-0.0004001600640256,0.1512605042016806,0.7775110044017607,1.0,0.8787515006002401,0.6623982926503935,0.6201147125516874,0.5850340136054422,0.5622248899559824,0.501000400160064,0.4504468454048286,0.4196345204748566,0.4161664665866346,0.4780578898225957,0.4861944777911164,2.4673809056347817,1.662989641027259,heldout,q4_high,6.75,low,nominal,close,near_saturation,low_duplicate,0.0001333866880085,-0.0001333866880085,-0.0004001600640256,0.1516606642657062,0.62625050020008,0.2224889955982393,-0.1212484993997599,-0.2163532079498465,-0.0422835800987061,-0.0350806989462452,-0.0228091236494597,-0.0612244897959184,-0.0505535547552353,-0.0308123249299719,-0.0034680538882219,0.061891423235961,0.0081365879685207,-0.000266773376017,-0.000266773376017,0.1520608243297318,0.4745898359343737,-0.4037615046018407,-0.3437374949979992,-0.0951047085500866,0.1740696278511404,0.0072028811524609,0.0122715752967854,-0.0384153661464586,0.010670935040683,0.0197412298252633,0.02734427104175,0.065359477124183,-0.0537548352674403,0.62625050020008,-0.2163532079498465,1.0004001600640255,0.0700280112044818,0.4745898359343737,0.5789730591449598,6.033610058837755,5.234876455552401,0.0758306547472873,0.0378702100214261,nominal,curved,compact,50:10558:B2,-0.8691588776926997,0.0758306547472873,0.14318761628945376,high,high,mid
50,10975,B2,0,6742.5,8362.5,79.0,5,64583.0,64588.0,0.3139747321483866,149.0,3.392020592020592,4.033907116451017,4.613562846580407,1.2215422545598145,9,4,0.5631689088191331,1,5.979073243647235e-05,-0.0005381165919282,-5.979073243647235e-05,0.0178774289985052,0.4824514200298954,1.0,0.939252615844544,0.7248430493273542,0.5453512705530643,0.5631689088191331,0.5226307922272048,0.5028998505231689,0.422660687593423,0.3829596412556054,0.3541405082212257,0.401136023916293,0.4364125560538117,0.4276831091180867,-4.390687934542683,-3.566629290309216,heldout,q4_high,11.25,mid,nominal,mid,near_saturation,central,-0.0005979073243647,0.0004783258594917,0.0179372197309417,0.4645739910313901,0.5175485799701046,-0.0607473841554558,-0.2144095665171899,-0.1794917787742899,0.0178176382660687,-0.0405381165919283,-0.0197309417040358,-0.0802391629297458,-0.0397010463378176,-0.0288191330343796,0.0469955156950672,0.0352765321375186,-0.0087294469357249,0.0010762331838565,0.0174588938714499,0.4466367713004484,0.0529745889387144,-0.5782959641255605,-0.153662182361734,0.0349177877429,0.1973094170403586,-0.058355754857997,0.0208071748878924,-0.0605082212257099,0.0405381165919282,0.0108819133034379,0.0758146487294469,-0.0117189835575485,-0.0440059790732436,0.5175485799701046,-0.2144095665171899,1.0000597907324364,0.0822720478325859,0.5782959641255605,0.6178682843232544,5.701321467098165,5.200808268186036,0.2324603854871334,0.0442035228532513,nominal,curved,late_derivative_bump,50:10975:B2,-0.8479725989292708,0.2324603854871334,0.18208284146774834,high,high,mid
50,9223,B2,0,6743.0,9065.0,221.5,5,69124.0,69145.0,0.3002820160532214,415.0,3.2785342410893072,3.823087705246296,4.503151548369416,1.2246173072801092,9,4,0.5300606729178158,1,0.0007722007722007,-0.0007722007722007,-0.0015444015444015,0.0465526751241036,0.5974627688913403,1.0,0.9538885824600112,0.7194704908990623,0.5083287369001654,0.5300606729178158,0.4955322669608384,0.4851627137341423,0.4084942084942085,0.3573083287369001,0.3330391616105901,0.3782680639823497,0.4092664092664093,0.4040816326530612,-5.525551443855532,-5.674823402356428,heldout,q4_high,10.75,low,nominal,mid,near_saturation,central,-0.0015444015444015,-0.0007722007722007,0.0480970766685052,0.5509100937672367,0.4025372311086597,-0.0461114175399889,-0.2344180915609487,-0.2111417539988969,0.0217319360176503,-0.0345284059569773,-0.010369553226696,-0.0766685052399338,-0.0511858797573083,-0.02426916712631,0.0452289023717595,0.0309983452840595,-0.005184776613348,0.0007722007722007,0.048869277440706,0.5028130170987314,-0.1483728626585769,-0.4486486486486486,-0.1883066740209598,0.0232763375620518,0.2328736900165472,-0.0562603419746277,0.0241588527302812,-0.0662989520132377,0.0254826254826255,0.0269167126309983,0.0694980694980695,-0.0142305570876999,-0.0361831218974076,0.5509100937672367,-0.2344180915609487,1.0015444015444015,0.0762272476558191,0.5028130170987314,0.5846012055483334,5.578572306180121,5.01043769102128,0.2765041779380759,0.0425856843029807,sharp,curved,late_derivative_bump,50:9223:B2,-0.8585465703395369,0.2765041779380759,0.14881576269282737,high,high,mid
