axis,method,levels,best_level,best_sigma68_ns,worst_level,worst_sigma68_ns,sigma68_span_ns
pileup_separation_bin,1d_cnn,4,close,4.763725322713901,late,17.50428496717582,12.74055964446192
pileup_separation_bin,compact_waveform_transformer,4,none,5.100454290114847,late,17.550557565873074,12.450103275758227
pileup_separation_bin,derivative_gate_transformer_new,4,none,4.426313504143501,late,14.980299120133328,10.553985615989827
pileup_separation_bin,gradient_boosted_trees,4,close,3.2813516969919867,late,13.782934557455325,10.501582860463339
pileup_separation_bin,ridge,4,late,3.3083026115440926,close,3.855124710648771,0.5468220991046784
pileup_separation_bin,traditional_cfd_template_derivative,4,late,0.4835366944325943,mid,0.9391352094512413,0.455598515018647
pulse_shape_class,1d_cnn,3,nominal,4.03899157079092,compact,7.161648185844298,3.122656615053378
pulse_shape_class,compact_waveform_transformer,3,nominal,5.415147295229902,compact,6.732778781477045,1.3176314862471425
pulse_shape_class,gradient_boosted_trees,3,nominal,3.0605902187005443,late_tail,4.055842561951483,0.9952523432509386
pulse_shape_class,ridge,3,nominal,3.4905025078086602,compact,4.217786653750629,0.7272841459419688
pulse_shape_class,mlp,3,nominal,3.727508912236761,late_tail,4.44955468742544,0.7220457751886791
pulse_shape_class,derivative_gate_transformer_new,3,nominal,4.204942546107165,late_tail,4.845936835302158,0.6409942891949933
pulse_shape_class,traditional_cfd_template_derivative,3,nominal,0.8232491422802947,compact,0.9780520786848024,0.1548029364045077
saturation_onset_bin,1d_cnn,2,near_saturation,4.640517779849381,linear,5.632573594978156,0.9920558151287757
saturation_onset_bin,compact_waveform_transformer,2,near_saturation,5.844365591805753,linear,6.419605958915756,0.5752403671100037
saturation_onset_bin,derivative_gate_transformer_new,2,near_saturation,4.267998011233864,linear,4.777121929659752,0.509123918425888
saturation_onset_bin,ridge,2,near_saturation,3.822138451264534,linear,4.020560748160772,0.19842229689623814
saturation_onset_bin,traditional_cfd_template_derivative,2,near_saturation,0.8462439458316369,linear,0.9448495718543435,0.09860562602270662
saturation_onset_bin,gradient_boosted_trees,2,near_saturation,3.4889761812358886,linear,3.5614928038314204,0.07251662259553182
saturation_onset_bin,mlp,2,linear,4.2227036001069616,near_saturation,4.243582395457062,0.020878795350100177
