support_cell,run,n,charge_failure_rate,timing_tail_rate,weak_pid_fraction
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_sparse|charge_transfer_bad,42,3,1.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_sparse|charge_transfer_bad,45,3,1.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_sparse|charge_transfer_bad,49,3,1.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_sparse|charge_transfer_bad,50,1,1.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_sparse|charge_transfer_bad,51,1,1.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_sparse|charge_transfer_bad,52,1,1.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_sparse|charge_transfer_bad,56,6,1.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_sparse|charge_transfer_bad,57,2,1.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_sparse|charge_transfer_bad,58,4,1.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_sparse|charge_transfer_bad,59,1,1.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_sparse|charge_transfer_bad,60,2,1.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_sparse|charge_transfer_bad,61,2,1.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_sparse|charge_transfer_bad,62,2,1.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_sparse|charge_transfer_bad,63,7,1.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_sparse|charge_transfer_bad,64,4,1.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_sparse|charge_transfer_bad,65,1,1.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_sparse|charge_transfer_ok,31,67,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_sparse|charge_transfer_ok,32,78,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_sparse|charge_transfer_ok,33,406,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_sparse|charge_transfer_ok,34,144,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_sparse|charge_transfer_ok,35,45,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_sparse|charge_transfer_ok,36,49,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_sparse|charge_transfer_ok,37,123,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_sparse|charge_transfer_ok,39,76,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_sparse|charge_transfer_ok,40,87,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_sparse|charge_transfer_ok,41,79,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_sparse|charge_transfer_ok,42,82,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_sparse|charge_transfer_ok,44,6,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_sparse|charge_transfer_ok,45,111,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_sparse|charge_transfer_ok,47,13,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_sparse|charge_transfer_ok,48,74,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_sparse|charge_transfer_ok,49,82,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_sparse|charge_transfer_ok,50,47,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_sparse|charge_transfer_ok,51,33,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_sparse|charge_transfer_ok,52,9,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_sparse|charge_transfer_ok,53,106,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_sparse|charge_transfer_ok,54,103,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_sparse|charge_transfer_ok,55,40,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_sparse|charge_transfer_ok,56,45,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_sparse|charge_transfer_ok,57,73,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_sparse|charge_transfer_ok,58,207,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_sparse|charge_transfer_ok,59,125,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_sparse|charge_transfer_ok,60,118,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_sparse|charge_transfer_ok,61,137,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_sparse|charge_transfer_ok,62,124,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_sparse|charge_transfer_ok,63,101,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_sparse|charge_transfer_ok,64,101,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_extreme|covariance_sparse|charge_transfer_ok,65,83,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_high|covariance_sparse|charge_transfer_ok,31,73,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_high|covariance_sparse|charge_transfer_ok,32,80,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_high|covariance_sparse|charge_transfer_ok,33,320,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_high|covariance_sparse|charge_transfer_ok,34,69,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_high|covariance_sparse|charge_transfer_ok,35,69,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_high|covariance_sparse|charge_transfer_ok,36,42,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_high|covariance_sparse|charge_transfer_ok,37,130,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_high|covariance_sparse|charge_transfer_ok,39,71,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_high|covariance_sparse|charge_transfer_ok,40,102,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_high|covariance_sparse|charge_transfer_ok,41,103,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_high|covariance_sparse|charge_transfer_ok,42,106,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_high|covariance_sparse|charge_transfer_ok,44,10,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_high|covariance_sparse|charge_transfer_ok,45,137,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_high|covariance_sparse|charge_transfer_ok,46,2,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_high|covariance_sparse|charge_transfer_ok,47,13,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_high|covariance_sparse|charge_transfer_ok,48,95,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_high|covariance_sparse|charge_transfer_ok,49,89,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_high|covariance_sparse|charge_transfer_ok,50,44,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_high|covariance_sparse|charge_transfer_ok,51,33,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_high|covariance_sparse|charge_transfer_ok,52,17,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_high|covariance_sparse|charge_transfer_ok,53,62,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_high|covariance_sparse|charge_transfer_ok,54,68,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_high|covariance_sparse|charge_transfer_ok,55,34,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_high|covariance_sparse|charge_transfer_ok,56,43,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_high|covariance_sparse|charge_transfer_ok,57,75,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_high|covariance_sparse|charge_transfer_ok,58,261,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_high|covariance_sparse|charge_transfer_ok,59,55,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_high|covariance_sparse|charge_transfer_ok,60,51,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_high|covariance_sparse|charge_transfer_ok,61,47,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_high|covariance_sparse|charge_transfer_ok,62,48,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_high|covariance_sparse|charge_transfer_ok,63,86,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_high|covariance_sparse|charge_transfer_ok,64,89,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_high|covariance_sparse|charge_transfer_ok,65,89,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_low|covariance_sparse|charge_transfer_ok,31,2,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_low|covariance_sparse|charge_transfer_ok,32,1,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_low|covariance_sparse|charge_transfer_ok,33,1,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_low|covariance_sparse|charge_transfer_ok,34,1,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_low|covariance_sparse|charge_transfer_ok,36,1,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_low|covariance_sparse|charge_transfer_ok,37,1,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_low|covariance_sparse|charge_transfer_ok,39,1,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_low|covariance_sparse|charge_transfer_ok,40,3,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_low|covariance_sparse|charge_transfer_ok,41,1,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_low|covariance_sparse|charge_transfer_ok,42,1,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_low|covariance_sparse|charge_transfer_ok,45,2,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_low|covariance_sparse|charge_transfer_ok,49,2,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_low|covariance_sparse|charge_transfer_ok,53,1,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_low|covariance_sparse|charge_transfer_ok,54,1,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_low|covariance_sparse|charge_transfer_ok,55,1,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_low|covariance_sparse|charge_transfer_ok,56,3,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_low|covariance_sparse|charge_transfer_ok,57,3,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_low|covariance_sparse|charge_transfer_ok,58,3,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_low|covariance_sparse|charge_transfer_ok,59,2,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_low|covariance_sparse|charge_transfer_ok,60,2,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_low|covariance_sparse|charge_transfer_ok,62,1,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_low|covariance_sparse|charge_transfer_ok,63,2,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_low|covariance_sparse|charge_transfer_ok,64,1,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_low|covariance_sparse|charge_transfer_ok,65,1,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_moderate|covariance_sparse|charge_transfer_bad,42,1,1.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_moderate|covariance_sparse|charge_transfer_ok,31,21,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_moderate|covariance_sparse|charge_transfer_ok,32,16,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_moderate|covariance_sparse|charge_transfer_ok,33,30,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_moderate|covariance_sparse|charge_transfer_ok,34,16,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_moderate|covariance_sparse|charge_transfer_ok,35,7,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_moderate|covariance_sparse|charge_transfer_ok,36,8,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_moderate|covariance_sparse|charge_transfer_ok,37,22,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_moderate|covariance_sparse|charge_transfer_ok,39,20,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_moderate|covariance_sparse|charge_transfer_ok,40,10,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_moderate|covariance_sparse|charge_transfer_ok,41,20,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_moderate|covariance_sparse|charge_transfer_ok,42,14,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_moderate|covariance_sparse|charge_transfer_ok,44,3,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_moderate|covariance_sparse|charge_transfer_ok,45,17,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_moderate|covariance_sparse|charge_transfer_ok,46,1,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_moderate|covariance_sparse|charge_transfer_ok,47,2,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_moderate|covariance_sparse|charge_transfer_ok,48,22,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_moderate|covariance_sparse|charge_transfer_ok,49,18,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_moderate|covariance_sparse|charge_transfer_ok,50,7,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_moderate|covariance_sparse|charge_transfer_ok,51,14,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_moderate|covariance_sparse|charge_transfer_ok,52,3,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_moderate|covariance_sparse|charge_transfer_ok,53,11,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_moderate|covariance_sparse|charge_transfer_ok,54,9,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_moderate|covariance_sparse|charge_transfer_ok,55,5,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_moderate|covariance_sparse|charge_transfer_ok,56,10,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_moderate|covariance_sparse|charge_transfer_ok,57,14,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_moderate|covariance_sparse|charge_transfer_ok,58,60,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_moderate|covariance_sparse|charge_transfer_ok,59,9,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_moderate|covariance_sparse|charge_transfer_ok,60,10,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_moderate|covariance_sparse|charge_transfer_ok,61,7,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_moderate|covariance_sparse|charge_transfer_ok,62,12,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_moderate|covariance_sparse|charge_transfer_ok,63,20,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_moderate|covariance_sparse|charge_transfer_ok,64,13,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_none|qtemplate_moderate|covariance_sparse|charge_transfer_ok,65,12,0.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_secondary_peak|qtemplate_extreme|covariance_sparse|charge_transfer_bad,31,2,1.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_secondary_peak|qtemplate_extreme|covariance_sparse|charge_transfer_bad,32,1,1.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_secondary_peak|qtemplate_extreme|covariance_sparse|charge_transfer_bad,33,3,1.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_secondary_peak|qtemplate_extreme|covariance_sparse|charge_transfer_bad,34,1,1.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_secondary_peak|qtemplate_extreme|covariance_sparse|charge_transfer_bad,36,2,1.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_secondary_peak|qtemplate_extreme|covariance_sparse|charge_transfer_bad,37,4,1.0,0.0,0.0
shape_late_tail|timing_core|amp_high_4000_7000|sat_plateau|pileup_like|baseline_quiet|anomaly_secondary_peak|qtemplate_extreme|covariance_sparse|charge_transfer_bad,39,3,1.0,0.0,0.0
