stave,bin,n_train_pulses,amp_low_adc,amp_high_adc,seed_cfd20_median_samples,seed_iqr_samples,aligned_cfd20_sigma68_samples,table,method,base_method,fold,heldout_runs,sigma68_ns,n_pair_residuals,heldout_run,n,pred_mean_ns,target_mean_ns,feature,coefficient,train_pulses,heldout_pulses,model,mask,n_features,feature_set_sha256,alpha,max_iter,hidden,channels
,,,,,,,,,template_phase_timewalk,template_phase,,,,,62,404.0,1.0707540285370765,1.25813769061579,,,,,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,62,403.0,2.0147280489371906,2.201138713612781,,,,,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,62,403.0,2.468136099897531,2.5345980800234034,,,,,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,62,404.0,2.6967812790123045,2.7022534181901854,,,,,,,,,,,,
,,,,,,,,,s02b_template_timewalk,s02b_template,,,,,62,,,,intercept,0.0,9039.0,2421.0,,,,,,,,
,,,,,,,,,s02b_template_timewalk,s02b_template,,,,,62,,,,B4_intercept,-63.056931413749396,9039.0,2421.0,,,,,,,,
,,,,,,,,,s02b_template_timewalk,s02b_template,,,,,62,,,,B4_log_amp,121.49023727656807,9039.0,2421.0,,,,,,,,
,,,,,,,,,s02b_template_timewalk,s02b_template,,,,,62,,,,B4_log_amp2,-65.15720728373107,9039.0,2421.0,,,,,,,,
,,,,,,,,,s02b_template_timewalk,s02b_template,,,,,62,,,,B4_inv_amp,-3.6109503450957345,9039.0,2421.0,,,,,,,,
,,,,,,,,,s02b_template_timewalk,s02b_template,,,,,62,,,,B4_peak_sample,0.6356644317473249,9039.0,2421.0,,,,,,,,
,,,,,,,,,s02b_template_timewalk,s02b_template,,,,,62,,,,B4_area_over_amp,2.8274537256096295,9039.0,2421.0,,,,,,,,
,,,,,,,,,s02b_template_timewalk,s02b_template,,,,,62,,,,B4_template_sse,0.5484287525613085,9039.0,2421.0,,,,,,,,
,,,,,,,,,s02b_template_timewalk,s02b_template,,,,,62,,,,B6_intercept,22.806559481223072,9039.0,2421.0,,,,,,,,
,,,,,,,,,s02b_template_timewalk,s02b_template,,,,,62,,,,B6_log_amp,-22.030152120856535,9039.0,2421.0,,,,,,,,
,,,,,,,,,s02b_template_timewalk,s02b_template,,,,,62,,,,B6_log_amp2,-1.2272759224901932,9039.0,2421.0,,,,,,,,
,,,,,,,,,s02b_template_timewalk,s02b_template,,,,,62,,,,B6_inv_amp,-1.6099803650898,9039.0,2421.0,,,,,,,,
,,,,,,,,,s02b_template_timewalk,s02b_template,,,,,62,,,,B6_peak_sample,-0.6500172243719289,9039.0,2421.0,,,,,,,,
,,,,,,,,,s02b_template_timewalk,s02b_template,,,,,62,,,,B6_area_over_amp,-0.31989059915914875,9039.0,2421.0,,,,,,,,
,,,,,,,,,s02b_template_timewalk,s02b_template,,,,,62,,,,B6_template_sse,0.34748364506129603,9039.0,2421.0,,,,,,,,
,,,,,,,,,s02b_template_timewalk,s02b_template,,,,,62,,,,B8_intercept,40.25037080260975,9039.0,2421.0,,,,,,,,
,,,,,,,,,s02b_template_timewalk,s02b_template,,,,,62,,,,B8_log_amp,-53.42046159394676,9039.0,2421.0,,,,,,,,
,,,,,,,,,s02b_template_timewalk,s02b_template,,,,,62,,,,B8_log_amp2,12.761429054179457,9039.0,2421.0,,,,,,,,
,,,,,,,,,s02b_template_timewalk,s02b_template,,,,,62,,,,B8_inv_amp,-2.183862129495276,9039.0,2421.0,,,,,,,,
,,,,,,,,,s02b_template_timewalk,s02b_template,,,,,62,,,,B8_peak_sample,-0.5547224943122624,9039.0,2421.0,,,,,,,,
,,,,,,,,,s02b_template_timewalk,s02b_template,,,,,62,,,,B8_area_over_amp,-0.5505217624092063,9039.0,2421.0,,,,,,,,
,,,,,,,,,s02b_template_timewalk,s02b_template,,,,,62,,,,B8_template_sse,0.42024363240501,9039.0,2421.0,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,62,,,,intercept,0.0,9039.0,2421.0,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,62,,,,B4_intercept,59.932037151394695,9039.0,2421.0,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,62,,,,B4_log_amp,-151.5143528538275,9039.0,2421.0,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,62,,,,B4_log_amp2,80.0495987585857,9039.0,2421.0,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,62,,,,B4_inv_amp,0.6804514810407244,9039.0,2421.0,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,62,,,,B4_peak_sample,0.5203625567382945,9039.0,2421.0,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,62,,,,B4_area_over_amp,-0.42378868171982115,9039.0,2421.0,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,62,,,,B4_template_sse,-0.29593156737636334,9039.0,2421.0,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,62,,,,B6_intercept,-11.590698988978982,9039.0,2421.0,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,62,,,,B6_log_amp,14.644938643342018,9039.0,2421.0,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,62,,,,B6_log_amp2,-10.582683571282818,9039.0,2421.0,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,62,,,,B6_inv_amp,-0.6324117070795552,9039.0,2421.0,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,62,,,,B6_peak_sample,0.2042941435770669,9039.0,2421.0,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,62,,,,B6_area_over_amp,0.004979141140600895,9039.0,2421.0,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,62,,,,B6_template_sse,0.016199512748650894,9039.0,2421.0,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,62,,,,B8_intercept,-48.34133697626828,9039.0,2421.0,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,62,,,,B8_log_amp,88.8161350502457,9039.0,2421.0,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,62,,,,B8_log_amp2,-50.54853043904675,9039.0,2421.0,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,62,,,,B8_inv_amp,-0.422738350037,9039.0,2421.0,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,62,,,,B8_peak_sample,0.7021734454023599,9039.0,2421.0,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,62,,,,B8_area_over_amp,1.2592966765111469,9039.0,2421.0,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,62,,,,B8_template_sse,0.27551430799022336,9039.0,2421.0,,,,,,,,
,,9039.0,,,,,,,,,,,,,62,,,,,,,,ridge,full,25.0,efadd2e2cfe609b7a2306292bb4dca18c54e334f5a1f094e366bd46bb9aee4e9,0.01,,,
,,9039.0,,,,,,,,,,,,,62,,,,,,,,hgb,full,25.0,efadd2e2cfe609b7a2306292bb4dca18c54e334f5a1f094e366bd46bb9aee4e9,,80.0,,
,,9039.0,,,,,,,,,,,,,62,,,,,,,,mlp,full,25.0,efadd2e2cfe609b7a2306292bb4dca18c54e334f5a1f094e366bd46bb9aee4e9,,,32.0,
,,9039.0,,,,,,,,,,,,,62,,,,,,,,cnn1d,full,25.0,efadd2e2cfe609b7a2306292bb4dca18c54e334f5a1f094e366bd46bb9aee4e9,,,,8.0
,,9039.0,,,,,,,,,,,,,62,,,,,,,,early_late_gated,full,25.0,efadd2e2cfe609b7a2306292bb4dca18c54e334f5a1f094e366bd46bb9aee4e9,,,24.0,
,,9039.0,,,,,,,,,,,,,62,,,,,,,,ridge,no_samples_0_3,25.0,c3d45b165e8df9c938b84e5a94f057d6e9b393564408e03893ef6323529da485,0.01,,,
,,9039.0,,,,,,,,,,,,,62,,,,,,,,hgb,no_samples_0_3,25.0,c3d45b165e8df9c938b84e5a94f057d6e9b393564408e03893ef6323529da485,,80.0,,
,,9039.0,,,,,,,,,,,,,62,,,,,,,,mlp,no_samples_0_3,25.0,c3d45b165e8df9c938b84e5a94f057d6e9b393564408e03893ef6323529da485,,,32.0,
,,9039.0,,,,,,,,,,,,,62,,,,,,,,cnn1d,no_samples_0_3,25.0,c3d45b165e8df9c938b84e5a94f057d6e9b393564408e03893ef6323529da485,,,,8.0
,,9039.0,,,,,,,,,,,,,62,,,,,,,,early_late_gated,no_samples_0_3,25.0,c3d45b165e8df9c938b84e5a94f057d6e9b393564408e03893ef6323529da485,,,24.0,
,,9039.0,,,,,,,,,,,,,62,,,,,,,,ridge,only_samples_0_3,25.0,f12900e78a19059f1b7767116748820cb7be01b8a511285fbc48e42227e78202,0.01,,,
,,9039.0,,,,,,,,,,,,,62,,,,,,,,hgb,only_samples_0_3,25.0,f12900e78a19059f1b7767116748820cb7be01b8a511285fbc48e42227e78202,,80.0,,
,,9039.0,,,,,,,,,,,,,62,,,,,,,,mlp,only_samples_0_3,25.0,f12900e78a19059f1b7767116748820cb7be01b8a511285fbc48e42227e78202,,,32.0,
,,9039.0,,,,,,,,,,,,,62,,,,,,,,cnn1d,only_samples_0_3,25.0,f12900e78a19059f1b7767116748820cb7be01b8a511285fbc48e42227e78202,,,,8.0
,,9039.0,,,,,,,,,,,,,62,,,,,,,,early_late_gated,only_samples_0_3,25.0,f12900e78a19059f1b7767116748820cb7be01b8a511285fbc48e42227e78202,,,24.0,
,,9039.0,,,,,,,,,,,,,62,,,,,,,,ridge,run_family_control,10.0,7bf8603dab9a14cd2396af11fe37cb2fb0e10faaeb921887b89e331b8873dadc,0.01,,,
,,9039.0,,,,,,,,,,,,,62,,,,,,,,hgb,run_family_control,10.0,7bf8603dab9a14cd2396af11fe37cb2fb0e10faaeb921887b89e331b8873dadc,,80.0,,
B4,0.0,862.0,,1954.5,3.9183148297919272,3.3807683639373254,0.037896866578219036,alignment,,,,,,,63,,,,,,,,,,,,,,,
B4,1.0,863.0,1954.5,2396.0,5.0335403726708075,2.240961162824095,0.008034358668000525,alignment,,,,,,,63,,,,,,,,,,,,,,,
B4,2.0,861.0,2396.0,2724.5,5.050706880301602,1.3465809409888356,0.010520636829825136,alignment,,,,,,,63,,,,,,,,,,,,,,,
B4,3.0,864.0,2724.5,,4.97736124309747,1.2968752276706585,0.01481214609541517,alignment,,,,,,,63,,,,,,,,,,,,,,,
B6,0.0,863.0,,2072.875,5.352749490835031,3.5541286325449315,0.057858361587778434,alignment,,,,,,,63,,,,,,,,,,,,,,,
B6,1.0,862.0,2072.875,2491.5,5.390429341630453,2.481457235480498,0.062498524032051306,alignment,,,,,,,63,,,,,,,,,,,,,,,
B6,2.0,862.0,2491.5,2844.875,5.447015847726322,1.7736486028475333,0.07107613833348006,alignment,,,,,,,63,,,,,,,,,,,,,,,
B6,3.0,863.0,2844.875,,5.327577319587629,1.63887747954485,0.06465201234191788,alignment,,,,,,,63,,,,,,,,,,,,,,,
B8,0.0,863.0,,2814.125,5.237220259128386,3.4633158701288282,0.04111961805022403,alignment,,,,,,,63,,,,,,,,,,,,,,,
B8,1.0,862.0,2814.125,3348.75,5.398392893351855,2.015948573115719,0.0714521072043059,alignment,,,,,,,63,,,,,,,,,,,,,,,
B8,2.0,862.0,3348.75,4120.875,5.40442825607064,1.609887387967276,0.08603987037075789,alignment,,,,,,,63,,,,,,,,,,,,,,,
B8,3.0,863.0,4120.875,,5.2153700189753325,1.7742171468707246,0.06499321853550562,alignment,,,,,,,63,,,,,,,,,,,,,,,
,,,,,,,,timewalk_cv,template_phase_timewalk,template_phase,0.0,61,2.1931134876812424,2799.0,63,,,,,,,,,,,,,,,
,,,,,,,,timewalk_cv,template_phase_timewalk,template_phase,1.0,58 60 65,1.5065238601233104,2841.0,63,,,,,,,,,,,,,,,
,,,,,,,,timewalk_cv,template_phase_timewalk,template_phase,2.0,59 62,1.5200048069192897,4710.0,63,,,,,,,,,,,,,,,
,,,,,,,,,s02b_template_timewalk,s02b_template,,,,,63,185.0,-7.617325683575364,-8.01627744338828,,,,,,,,,,,,
,,,,,,,,,s02b_template_timewalk,s02b_template,,,,,63,185.0,-3.8963606647300644,-3.939668444627684,,,,,,,,,,,,
,,,,,,,,,s02b_template_timewalk,s02b_template,,,,,63,185.0,1.1430189669384772,1.0962595304246734,,,,,,,,,,,,
,,,,,,,,,s02b_template_timewalk,s02b_template,,,,,63,185.0,2.3934525845963166,2.827755330801726,,,,,,,,,,,,
,,,,,,,,,s02b_template_timewalk,s02b_template,,,,,63,185.0,3.1383836172922495,3.3306988110886864,,,,,,,,,,,,
,,,,,,,,,s02b_template_timewalk,s02b_template,,,,,63,185.0,4.503585018661096,4.701232215700887,,,,,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,63,185.0,-4.371650848865489,-4.412813888391994,,,,,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,63,185.0,-3.7616783556785673,-4.2823943967286615,,,,,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,63,185.0,1.1422260287732806,1.309083112316028,,,,,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,63,185.0,2.0650472726273974,1.9597706835541,,,,,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,63,185.0,2.459065217295139,2.760474541922539,,,,,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,63,185.0,2.673689991486519,2.665879947327944,,,,,,,,,,,,
,,,,,,,,,s02b_template_timewalk,s02b_template,,,,,63,,,,intercept,0.0,10350.0,1110.0,,,,,,,,
,,,,,,,,,s02b_template_timewalk,s02b_template,,,,,63,,,,B4_intercept,-58.1190425036529,10350.0,1110.0,,,,,,,,
,,,,,,,,,s02b_template_timewalk,s02b_template,,,,,63,,,,B4_log_amp,79.37693426138213,10350.0,1110.0,,,,,,,,
,,,,,,,,,s02b_template_timewalk,s02b_template,,,,,63,,,,B4_log_amp2,-44.28258501699868,10350.0,1110.0,,,,,,,,
,,,,,,,,,s02b_template_timewalk,s02b_template,,,,,63,,,,B4_inv_amp,-3.8798374546105854,10350.0,1110.0,,,,,,,,
,,,,,,,,,s02b_template_timewalk,s02b_template,,,,,63,,,,B4_peak_sample,0.4933801843833796,10350.0,1110.0,,,,,,,,
,,,,,,,,,s02b_template_timewalk,s02b_template,,,,,63,,,,B4_area_over_amp,2.977526573223839,10350.0,1110.0,,,,,,,,
,,,,,,,,,s02b_template_timewalk,s02b_template,,,,,63,,,,B4_template_sse,0.6712107302082415,10350.0,1110.0,,,,,,,,
,,,,,,,,,s02b_template_timewalk,s02b_template,,,,,63,,,,B6_intercept,27.68113580144042,10350.0,1110.0,,,,,,,,
,,,,,,,,,s02b_template_timewalk,s02b_template,,,,,63,,,,B6_log_amp,-59.933122305406194,10350.0,1110.0,,,,,,,,
,,,,,,,,,s02b_template_timewalk,s02b_template,,,,,63,,,,B6_log_amp2,16.144940656884913,10350.0,1110.0,,,,,,,,
,,,,,,,,,s02b_template_timewalk,s02b_template,,,,,63,,,,B6_inv_amp,-2.0920810909023118,10350.0,1110.0,,,,,,,,
,,,,,,,,,s02b_template_timewalk,s02b_template,,,,,63,,,,B6_peak_sample,-0.670121664049245,10350.0,1110.0,,,,,,,,
,,,,,,,,,s02b_template_timewalk,s02b_template,,,,,63,,,,B6_area_over_amp,-0.7233035158341881,10350.0,1110.0,,,,,,,,
,,,,,,,,,s02b_template_timewalk,s02b_template,,,,,63,,,,B6_template_sse,0.2727127436070503,10350.0,1110.0,,,,,,,,
,,,,,,,,,s02b_template_timewalk,s02b_template,,,,,63,,,,B8_intercept,30.43790541041488,10350.0,1110.0,,,,,,,,
,,,,,,,,,s02b_template_timewalk,s02b_template,,,,,63,,,,B8_log_amp,-61.69965232690707,10350.0,1110.0,,,,,,,,
,,,,,,,,,s02b_template_timewalk,s02b_template,,,,,63,,,,B8_log_amp2,15.450161301566201,10350.0,1110.0,,,,,,,,
,,,,,,,,,s02b_template_timewalk,s02b_template,,,,,63,,,,B8_inv_amp,-2.7038681054992746,10350.0,1110.0,,,,,,,,
,,,,,,,,,s02b_template_timewalk,s02b_template,,,,,63,,,,B8_peak_sample,-0.5126098991265557,10350.0,1110.0,,,,,,,,
,,,,,,,,,s02b_template_timewalk,s02b_template,,,,,63,,,,B8_area_over_amp,-1.2563332798087152,10350.0,1110.0,,,,,,,,
,,,,,,,,,s02b_template_timewalk,s02b_template,,,,,63,,,,B8_template_sse,0.1360656432259741,10350.0,1110.0,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,63,,,,intercept,0.0,10350.0,1110.0,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,63,,,,B4_intercept,77.95563968959463,10350.0,1110.0,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,63,,,,B4_log_amp,-236.53864307178353,10350.0,1110.0,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,63,,,,B4_log_amp2,119.40022675226098,10350.0,1110.0,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,63,,,,B4_inv_amp,-0.3066670727971847,10350.0,1110.0,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,63,,,,B4_peak_sample,0.5383355230452509,10350.0,1110.0,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,63,,,,B4_area_over_amp,-0.5248769447902679,10350.0,1110.0,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,63,,,,B4_template_sse,-0.3526542389906021,10350.0,1110.0,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,63,,,,B6_intercept,-30.96764535928838,10350.0,1110.0,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,63,,,,B6_log_amp,-2.0306940577312615,10350.0,1110.0,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,63,,,,B6_log_amp2,-3.041673123237174,10350.0,1110.0,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,63,,,,B6_inv_amp,-0.9200874409379782,10350.0,1110.0,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,63,,,,B6_peak_sample,0.20094056078353348,10350.0,1110.0,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,63,,,,B6_area_over_amp,0.03788407761371818,10350.0,1110.0,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,63,,,,B6_template_sse,0.024718308846185283,10350.0,1110.0,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,63,,,,B8_intercept,-46.98799119488941,10350.0,1110.0,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,63,,,,B8_log_amp,36.2942549863854,10350.0,1110.0,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,63,,,,B8_log_amp2,-27.219693261100254,10350.0,1110.0,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,63,,,,B8_inv_amp,-1.2463206413825811,10350.0,1110.0,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,63,,,,B8_peak_sample,0.6925168080842682,10350.0,1110.0,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,63,,,,B8_area_over_amp,1.1645872350938518,10350.0,1110.0,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,63,,,,B8_template_sse,0.24434989484238034,10350.0,1110.0,,,,,,,,
,,10350.0,,,,,,,,,,,,,63,,,,,,,,ridge,full,25.0,efadd2e2cfe609b7a2306292bb4dca18c54e334f5a1f094e366bd46bb9aee4e9,0.01,,,
,,10350.0,,,,,,,,,,,,,63,,,,,,,,hgb,full,25.0,efadd2e2cfe609b7a2306292bb4dca18c54e334f5a1f094e366bd46bb9aee4e9,,80.0,,
,,10350.0,,,,,,,,,,,,,63,,,,,,,,mlp,full,25.0,efadd2e2cfe609b7a2306292bb4dca18c54e334f5a1f094e366bd46bb9aee4e9,,,32.0,
,,10350.0,,,,,,,,,,,,,63,,,,,,,,cnn1d,full,25.0,efadd2e2cfe609b7a2306292bb4dca18c54e334f5a1f094e366bd46bb9aee4e9,,,,8.0
,,10350.0,,,,,,,,,,,,,63,,,,,,,,early_late_gated,full,25.0,efadd2e2cfe609b7a2306292bb4dca18c54e334f5a1f094e366bd46bb9aee4e9,,,24.0,
,,10350.0,,,,,,,,,,,,,63,,,,,,,,ridge,no_samples_0_3,25.0,c3d45b165e8df9c938b84e5a94f057d6e9b393564408e03893ef6323529da485,0.01,,,
,,10350.0,,,,,,,,,,,,,63,,,,,,,,hgb,no_samples_0_3,25.0,c3d45b165e8df9c938b84e5a94f057d6e9b393564408e03893ef6323529da485,,80.0,,
,,10350.0,,,,,,,,,,,,,63,,,,,,,,mlp,no_samples_0_3,25.0,c3d45b165e8df9c938b84e5a94f057d6e9b393564408e03893ef6323529da485,,,32.0,
,,10350.0,,,,,,,,,,,,,63,,,,,,,,cnn1d,no_samples_0_3,25.0,c3d45b165e8df9c938b84e5a94f057d6e9b393564408e03893ef6323529da485,,,,8.0
,,10350.0,,,,,,,,,,,,,63,,,,,,,,early_late_gated,no_samples_0_3,25.0,c3d45b165e8df9c938b84e5a94f057d6e9b393564408e03893ef6323529da485,,,24.0,
,,10350.0,,,,,,,,,,,,,63,,,,,,,,ridge,only_samples_0_3,25.0,f12900e78a19059f1b7767116748820cb7be01b8a511285fbc48e42227e78202,0.01,,,
,,10350.0,,,,,,,,,,,,,63,,,,,,,,hgb,only_samples_0_3,25.0,f12900e78a19059f1b7767116748820cb7be01b8a511285fbc48e42227e78202,,80.0,,
,,10350.0,,,,,,,,,,,,,63,,,,,,,,mlp,only_samples_0_3,25.0,f12900e78a19059f1b7767116748820cb7be01b8a511285fbc48e42227e78202,,,32.0,
,,10350.0,,,,,,,,,,,,,63,,,,,,,,cnn1d,only_samples_0_3,25.0,f12900e78a19059f1b7767116748820cb7be01b8a511285fbc48e42227e78202,,,,8.0
,,10350.0,,,,,,,,,,,,,63,,,,,,,,early_late_gated,only_samples_0_3,25.0,f12900e78a19059f1b7767116748820cb7be01b8a511285fbc48e42227e78202,,,24.0,
,,10350.0,,,,,,,,,,,,,63,,,,,,,,ridge,run_family_control,10.0,7bf8603dab9a14cd2396af11fe37cb2fb0e10faaeb921887b89e331b8873dadc,0.01,,,
,,10350.0,,,,,,,,,,,,,63,,,,,,,,hgb,run_family_control,10.0,7bf8603dab9a14cd2396af11fe37cb2fb0e10faaeb921887b89e331b8873dadc,,80.0,,
B4,0.0,939.0,,1942.625,3.800443458980044,3.370105389079603,0.06850612164387349,alignment,,,,,,,65,,,,,,,,,,,,,,,
B4,1.0,938.0,1942.625,2373.0,5.008714403580268,2.1187278073899396,0.004915507627466979,alignment,,,,,,,65,,,,,,,,,,,,,,,
B4,2.0,935.0,2373.0,2711.5,5.0620408163265305,1.350088684368981,0.012371789911285304,alignment,,,,,,,65,,,,,,,,,,,,,,,
B4,3.0,942.0,2711.5,,4.957420306763202,1.3194280737246906,0.022693262269567773,alignment,,,,,,,65,,,,,,,,,,,,,,,
B6,0.0,939.0,,2050.875,5.334426229508197,3.5685280397551815,0.05575862642472829,alignment,,,,,,,65,,,,,,,,,,,,,,,
B6,1.0,937.0,2050.875,2471.5,5.368599717114568,2.45316720379628,0.0593658779847938,alignment,,,,,,,65,,,,,,,,,,,,,,,
B6,2.0,937.0,2471.5,2823.5,5.426491405460061,1.786730814920408,0.0685273804405922,alignment,,,,,,,65,,,,,,,,,,,,,,,
B6,3.0,941.0,2823.5,,5.344501718213058,1.6363588275391958,0.06741279366540773,alignment,,,,,,,65,,,,,,,,,,,,,,,
B8,0.0,937.0,,2808.5,5.2684713375796175,3.4574169858254034,0.04477006923591677,alignment,,,,,,,65,,,,,,,,,,,,,,,
B8,1.0,939.0,2808.5,3347.0,5.391354945968413,2.1653118267729554,0.07232241650111658,alignment,,,,,,,65,,,,,,,,,,,,,,,
B8,2.0,938.0,3347.0,4111.5,5.384511500348961,1.601005122991693,0.08258642700948743,alignment,,,,,,,65,,,,,,,,,,,,,,,
B8,3.0,940.0,4111.5,,5.21341262628233,1.742496725747697,0.0644094146416003,alignment,,,,,,,65,,,,,,,,,,,,,,,
,,,,,,,,timewalk_cv,template_phase_timewalk,template_phase,0.0,58 61,2.136501171234445,3018.0,65,,,,,,,,,,,,,,,
,,,,,,,,timewalk_cv,template_phase_timewalk,template_phase,1.0,60 63,1.5224610797242768,3534.0,65,,,,,,,,,,,,,,,
,,,,,,,,timewalk_cv,template_phase_timewalk,template_phase,2.0,59 62,1.5806733458795863,4710.0,65,,,,,,,,,,,,,,,
,,,,,,,,,s02b_template_timewalk,s02b_template,,,,,65,33.0,-8.43617769684481,-7.491100103940438,,,,,,,,,,,,
,,,,,,,,,s02b_template_timewalk,s02b_template,,,,,65,33.0,-4.176047858190444,-3.740515606911011,,,,,,,,,,,,
,,,,,,,,,s02b_template_timewalk,s02b_template,,,,,65,33.0,1.3900518687179655,1.4972759371548385,,,,,,,,,,,,
,,,,,,,,,s02b_template_timewalk,s02b_template,,,,,65,33.0,2.543196507619,2.5748002276401616,,,,,,,,,,,,
,,,,,,,,,s02b_template_timewalk,s02b_template,,,,,65,33.0,3.413023007062166,3.1908744369925235,,,,,,,,,,,,
,,,,,,,,,s02b_template_timewalk,s02b_template,,,,,65,33.0,4.61121000214867,3.9686651090639247,,,,,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,65,33.0,-4.373546846564455,-4.586338363323943,,,,,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,65,33.0,-3.6118038529893672,-4.260580787566357,,,,,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,65,33.0,1.4488566838811252,1.9346373122062523,,,,,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,65,33.0,2.232630276481243,2.2913997075695915,,,,,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,65,33.0,2.5729216920203775,2.495213371141221,,,,,,,,,,,,
,,,,,,,,,template_phase_timewalk,template_phase,,,,,65,33.0,2.918480539224521,2.12566875997323,,,,,,,,,,,,
,,,,,,,,,s02b_template_timewalk,s02b_template,,,,,65,,,,intercept,0.0,11262.0,198.0,,,,,,,,
,,,,,,,,,s02b_template_timewalk,s02b_template,,,,,65,,,,B4_intercept,-87.88820498077908,11262.0,198.0,,,,,,,,
,,,,,,,,,s02b_template_timewalk,s02b_template,,,,,65,,,,B4_log_amp,159.84133435441868,11262.0,198.0,,,,,,,,
,,,,,,,,,s02b_template_timewalk,s02b_template,,,,,65,,,,B4_log_amp2,-83.79529669827325,11262.0,198.0,,,,,,,,
,,,,,,,,,s02b_template_timewalk,s02b_template,,,,,65,,,,B4_inv_amp,-4.263450789737855,11262.0,198.0,,,,,,,,
,,,,,,,,,s02b_template_timewalk,s02b_template,,,,,65,,,,B4_peak_sample,0.4609579692925436,11262.0,198.0,,,,,,,,
,,,,,,,,,s02b_template_timewalk,s02b_template,,,,,65,,,,B4_area_over_amp,3.246257316254131,11262.0,198.0,,,,,,,,
,,,,,,,,,s02b_template_timewalk,s02b_template,,,,,65,,,,B4_template_sse,0.792042629794743,11262.0,198.0,,,,,,,,
,,,,,,,,,s02b_template_timewalk,s02b_template,,,,,65,,,,B6_intercept,42.76682206290986,11262.0,198.0,,,,,,,,
