level,n,median_residual_ns,sigma68_ns,stave,lowering_axis,amp_bin,q_bin,phase_bin,heldout_run
stave_lowering_amp_q_phase,48,1.8754324349589098,0.21432631092182342,B4,none,1.0,1.0,1.0,62
stave_lowering_amp_q_phase,90,1.912712334162073,0.1553404303375172,B4,none,1.0,2.0,3.0,62
stave_lowering_amp_q_phase,44,1.90568707730446,1.3294239003577095,B4,none,2.0,0.0,2.0,62
stave_lowering_amp_q_phase,188,1.828888985481914,1.2480392569307668,B4,none,2.0,0.0,3.0,62
stave_lowering_amp_q_phase,45,1.8585126782565666,0.39182342295555317,B4,none,2.0,1.0,1.0,62
stave_lowering_amp_q_phase,292,2.220807157685112,1.2345072118913878,B4,none,2.0,1.0,3.0,62
stave_lowering_amp_q_phase,64,1.9443073066007415,0.17041694176191446,B4,none,2.0,2.0,3.0,62
stave_lowering_amp_q_phase,43,7.0794242545529755,6.654723063822243,B4,none,3.0,2.0,3.0,62
stave_lowering_amp_q_phase,62,1.91588063617845,0.12698255939001601,B4,small,0.0,2.0,0.0,62
stave_lowering_amp_q_phase,56,1.9337163246787803,0.16511689278147945,B4,small,1.0,2.0,0.0,62
stave_lowering_amp_q_phase,47,-1.1844455034980186,0.08954728257444344,B6,large,0.0,2.0,0.0,62
stave_lowering_amp_q_phase,92,-1.089104406698418,0.1197634742709725,B6,medium,0.0,2.0,0.0,62
stave_lowering_amp_q_phase,57,-1.0595521093966553,0.12314843905556033,B6,medium,1.0,2.0,0.0,62
stave_lowering_amp_q_phase,50,-1.2225158429146425,1.4066746386492084,B6,none,0.0,0.0,2.0,62
stave_lowering_amp_q_phase,449,-1.1721490219575372,1.530204831176609,B6,none,0.0,0.0,3.0,62
stave_lowering_amp_q_phase,55,-1.114105104227761,0.19145210931770862,B6,none,0.0,2.0,3.0,62
stave_lowering_amp_q_phase,76,-1.3008646879355723,1.107055090294434,B6,none,1.0,0.0,2.0,62
stave_lowering_amp_q_phase,542,-1.303681839381138,1.257356326874007,B6,none,1.0,0.0,3.0,62
stave_lowering_amp_q_phase,56,-1.1279040495754558,0.13037952006219056,B6,none,1.0,2.0,3.0,62
stave_lowering_amp_q_phase,55,-1.6564255438457849,1.0665270497107302,B6,none,2.0,0.0,2.0,62
stave_lowering_amp_q_phase,299,-1.1934094927084402,1.1059952442873127,B6,none,2.0,0.0,3.0,62
stave_lowering_amp_q_phase,58,-1.089601696248824,0.20747680604142243,B6,none,2.0,1.0,1.0,62
stave_lowering_amp_q_phase,201,-1.18872103109657,1.1903177960058962,B6,none,2.0,1.0,3.0,62
stave_lowering_amp_q_phase,68,-1.0888153872937636,0.18828468084468114,B6,none,2.0,2.0,3.0,62
stave_lowering_amp_q_phase,93,-1.0288550952405586,1.1751000680470896,B6,none,3.0,1.0,3.0,62
stave_lowering_amp_q_phase,60,-1.040812253175858,0.7191483709565172,B6,none,3.0,2.0,3.0,62
stave_lowering_amp_q_phase,57,-1.1179727032891975,0.13927004052829983,B6,small,0.0,2.0,0.0,62
stave_lowering_amp_q_phase,77,-1.1241275882432546,0.14061938545912933,B6,small,1.0,2.0,0.0,62
stave_lowering_amp_q_phase,61,-1.1182347728745725,0.14998935211638337,B6,small,2.0,2.0,0.0,62
stave_lowering_amp_q_phase,61,-0.6470675964331534,0.21926707277679897,B8,medium,3.0,2.0,0.0,62
stave_lowering_amp_q_phase,133,-0.5094677875272424,1.403090868470992,B8,none,0.0,1.0,3.0,62
stave_lowering_amp_q_phase,139,-0.31166376629654735,1.209338618925182,B8,none,1.0,1.0,3.0,62
stave_lowering_amp_q_phase,48,-0.7249167761688717,0.9699731362649806,B8,none,2.0,1.0,2.0,62
stave_lowering_amp_q_phase,384,-0.5817170547717332,1.1716549204296807,B8,none,2.0,1.0,3.0,62
stave_lowering_amp_q_phase,64,-0.9681262586002433,0.11109708271841329,B8,none,2.0,2.0,3.0,62
stave_lowering_amp_q_phase,128,-0.8335550480955476,0.7768429803795829,B8,none,3.0,1.0,1.0,62
stave_lowering_amp_q_phase,333,-0.8763709363646228,1.2757303409828724,B8,none,3.0,1.0,2.0,62
stave_lowering_amp_q_phase,631,-0.5953969888592638,1.261861658087528,B8,none,3.0,1.0,3.0,62
stave_lowering_amp_q_phase,130,-0.5554766312118993,0.29536289586084363,B8,none,3.0,2.0,0.0,62
stave_lowering_amp_q_phase,64,-1.204711296996745,1.1669662222649952,B8,none,3.0,2.0,1.0,62
stave_lowering_amp_q_phase,101,-2.306110905180077,1.4412117102671544,B8,none,3.0,2.0,2.0,62
stave_lowering_amp_q_phase,205,-0.6476149708148426,0.4010425843363142,B8,none,3.0,2.0,3.0,62
stave_lowering_amp_q_phase,91,-0.6594328207960771,0.20721522521662053,B8,small,3.0,2.0,0.0,62
stave_lowering_amp_q,152,2.1993327382318277,0.2560032819597662,B4,large,0.0,2.0,,62
stave_lowering_amp_q,153,1.9827149455109847,0.1868952160794981,B4,medium,0.0,2.0,,62
stave_lowering_amp_q,63,1.8556961117517332,0.16470188963064114,B4,medium,1.0,2.0,,62
stave_lowering_amp_q,529,2.0113368105853624,1.4926213721974344,B4,none,0.0,0.0,,62
stave_lowering_amp_q,50,1.930135230033219,1.1441700097597405,B4,none,0.0,1.0,,62
stave_lowering_amp_q,55,1.9021151278878392,0.15878582433395594,B4,none,0.0,2.0,,62
stave_lowering_amp_q,678,1.8561898137993147,1.2816262124695392,B4,none,1.0,0.0,,62
stave_lowering_amp_q,72,1.8849514474395335,0.27129370143846665,B4,none,1.0,1.0,,62
stave_lowering_amp_q,95,1.9087811834651802,0.16332734304249463,B4,none,1.0,2.0,,62
stave_lowering_amp_q,243,1.8327805526239445,1.2853693499518906,B4,none,2.0,0.0,,62
stave_lowering_amp_q,378,2.004233033445807,1.1821258030512416,B4,none,2.0,1.0,,62
stave_lowering_amp_q,72,1.9690416854784267,0.17107963995207853,B4,none,2.0,2.0,,62
stave_lowering_amp_q,49,2.0224282330413956,1.4544920360532831,B4,none,3.0,1.0,,62
stave_lowering_amp_q,97,2.5520152183673375,4.49388782930712,B4,none,3.0,2.0,,62
stave_lowering_amp_q,98,1.91588063617845,0.1393054554452967,B4,small,0.0,2.0,,62
stave_lowering_amp_q,79,1.9110357250303167,0.17188272595216925,B4,small,1.0,2.0,,62
stave_lowering_amp_q,55,-1.1814779267298263,0.09283647241790738,B6,large,0.0,2.0,,62
stave_lowering_amp_q,94,-1.0924875801291094,0.1301283428663677,B6,medium,0.0,2.0,,62
stave_lowering_amp_q,60,-1.0641222414529636,0.13110822080173162,B6,medium,1.0,2.0,,62
stave_lowering_amp_q,499,-1.176112351686271,1.530204831176609,B6,none,0.0,0.0,,62
stave_lowering_amp_q,40,-1.208970284115889,0.3104330954070152,B6,none,0.0,1.0,,62
stave_lowering_amp_q,92,-1.1101027632682232,0.18683904911659988,B6,none,0.0,2.0,,62
stave_lowering_amp_q,618,-1.303681839381138,1.254395736742443,B6,none,1.0,0.0,,62
stave_lowering_amp_q,53,-1.1823974724392627,0.21003803991474257,B6,none,1.0,1.0,,62
stave_lowering_amp_q,94,-1.1059463354450507,0.12779667721332355,B6,none,1.0,2.0,,62
stave_lowering_amp_q,356,-1.2944913247571606,1.0907599698099382,B6,none,2.0,0.0,,62
stave_lowering_amp_q,292,-1.1406689645610228,1.0951708991637645,B6,none,2.0,1.0,,62
stave_lowering_amp_q,111,-1.091628222025875,0.18903567992699027,B6,none,2.0,2.0,,62
stave_lowering_amp_q,154,-1.0940114845457387,1.0711454721405251,B6,none,3.0,1.0,,62
stave_lowering_amp_q,136,-1.028550145038782,0.8243503971257542,B6,none,3.0,2.0,,62
stave_lowering_amp_q,87,-1.1179727032891975,0.17476071878636174,B6,small,0.0,2.0,,62
stave_lowering_amp_q,90,-1.1063187025035575,0.14476766390649287,B6,small,1.0,2.0,,62
stave_lowering_amp_q,74,-1.1063742584126892,0.17073743562750904,B6,small,2.0,2.0,,62
stave_lowering_amp_q,62,-0.6523266806974135,0.2209034823935241,B8,medium,3.0,2.0,,62
stave_lowering_amp_q,139,-0.5686351880240892,1.3855413056719255,B8,none,0.0,1.0,,62
stave_lowering_amp_q,42,-1.165531551739324,0.21641284234740588,B8,none,0.0,2.0,,62
stave_lowering_amp_q,170,-0.5219525654276254,1.2010801397394097,B8,none,1.0,1.0,,62
stave_lowering_amp_q,448,-0.6203406632340958,1.1289965922150327,B8,none,2.0,1.0,,62
stave_lowering_amp_q,87,-0.9894916951326849,0.11033910862426205,B8,none,2.0,2.0,,62
stave_lowering_amp_q,1096,-0.7510485007174665,1.2165551637685914,B8,none,3.0,1.0,,62
stave_lowering_amp_q,500,-0.7464600469986138,1.014804275408582,B8,none,3.0,2.0,,62
stave_lowering_amp_q,43,-0.962961940915342,0.058239543919056835,B8,small,2.0,2.0,,62
stave_lowering_amp_q,93,-0.657840392972453,0.21007664943014717,B8,small,3.0,2.0,,62
stave_lowering_amp,152,2.1993327382318277,0.2560032819597662,B4,large,0.0,,,62
stave_lowering_amp,153,1.9827149455109847,0.1868952160794981,B4,medium,0.0,,,62
stave_lowering_amp,63,1.8556961117517332,0.16470188963064114,B4,medium,1.0,,,62
stave_lowering_amp,634,1.9354911244063544,1.4205564283217094,B4,none,0.0,,,62
stave_lowering_amp,845,1.8826863788125507,1.1121717356296814,B4,none,1.0,,,62
stave_lowering_amp,693,1.9457611516958835,1.168022518791108,B4,none,2.0,,,62
stave_lowering_amp,146,2.2390172209289574,3.167998745371729,B4,none,3.0,,,62
stave_lowering_amp,141,1.8914064577023808,0.22826757570985523,B4,small,0.0,,,62
stave_lowering_amp,96,1.8996105137293604,0.21849119473495904,B4,small,1.0,,,62
stave_lowering_amp,52,1.9817527817945404,0.3925376769004375,B4,small,2.0,,,62
stave_lowering_amp,55,-1.1814779267298263,0.09283647241790738,B6,large,0.0,,,62
stave_lowering_amp,94,-1.0924875801291094,0.1301283428663677,B6,medium,0.0,,,62
stave_lowering_amp,60,-1.0641222414529636,0.13110822080173162,B6,medium,1.0,,,62
stave_lowering_amp,631,-1.1320249681896968,1.3103993417013615,B6,none,0.0,,,62
stave_lowering_amp,765,-1.2054409539477717,1.0659520117304517,B6,none,1.0,,,62
stave_lowering_amp,759,-1.1539198722235113,1.00548191856978,B6,none,2.0,,,62
stave_lowering_amp,290,-1.070132590611152,1.0147971285449602,B6,none,3.0,,,62
stave_lowering_amp,117,-1.1179727032891975,0.26016698126440924,B6,small,0.0,,,62
stave_lowering_amp,108,-1.1043727175765419,0.19269555008146338,B6,small,1.0,,,62
stave_lowering_amp,88,-1.1144956164421416,0.22717902626454733,B6,small,2.0,,,62
stave_lowering_amp,63,-0.6575857649616736,0.22181626299452148,B8,medium,3.0,,,62
stave_lowering_amp,181,-0.9889280596889662,1.2562437748161945,B8,none,0.0,,,62
stave_lowering_amp,205,-0.7825777970876828,1.0198740933176502,B8,none,1.0,,,62
stave_lowering_amp,535,-0.8870212251123704,1.0080596428252642,B8,none,2.0,,,62
stave_lowering_amp,1596,-0.7504944010722099,1.1537974242397104,B8,none,3.0,,,62
stave_lowering_amp,50,-0.9572105152294839,0.06839752001718147,B8,small,2.0,,,62
stave_lowering_amp,96,-0.6571610946142137,0.21679676557700556,B8,small,3.0,,,62
stave_lowering,165,2.1973677557603253,0.26286759481205124,B4,large,,,,62
stave_lowering,232,1.9403327123302923,0.18457202750287316,B4,medium,,,,62
stave_lowering,2318,1.937590147506107,1.2541573900730785,B4,none,,,,62
stave_lowering,298,1.9067123913658186,0.246665264443093,B4,small,,,,62
stave_lowering,65,-1.1708399549199058,0.10071503574015161,B6,large,,,,62
stave_lowering,173,-1.0772655872052042,0.13525482410794354,B6,medium,,,,62
stave_lowering,2445,-1.1462113340055353,1.088534024000113,B6,none,,,,62
stave_lowering,330,-1.1084216238908837,0.23977109790925433,B6,small,,,,62
stave_lowering,126,-1.1255067636005691,0.234927472281111,B8,large,,,,62
stave_lowering,159,-0.987032901841367,0.2986720609750844,B8,medium,,,,62
stave_lowering,2517,-0.7825777970876828,1.0978528058193024,B8,none,,,,62
stave_lowering,211,-0.851787883304354,0.33330291939424106,B8,small,,,,62
stave,3013,1.9537635672306948,1.0287634209519394,B4,,,,,62
stave,3013,-1.126486097263907,0.934138022101854,B6,,,,,62
stave,3013,-0.8433875860188493,0.9292477204639725,B8,,,,,62
stave_lowering_amp_q_phase,149,2.253751270462942,0.29802258288297523,B4,large,0.0,2.0,0.0,63
stave_lowering_amp_q_phase,178,1.9401509737107148,0.16965962718465177,B4,medium,0.0,2.0,0.0,63
stave_lowering_amp_q_phase,51,1.8155863688848868,0.14953624852000402,B4,medium,1.0,2.0,0.0,63
stave_lowering_amp_q_phase,86,1.9495337857658335,1.408572441215579,B4,none,0.0,0.0,2.0,63
stave_lowering_amp_q_phase,502,2.096153660998933,1.5560682031335786,B4,none,0.0,0.0,3.0,63
stave_lowering_amp_q_phase,56,1.8587835651136473,0.11334080993632512,B4,none,0.0,2.0,3.0,63
stave_lowering_amp_q_phase,110,1.6151623473250467,1.1320657005610013,B4,none,1.0,0.0,2.0,63
stave_lowering_amp_q_phase,671,1.940931751424138,1.4040362571710743,B4,none,1.0,0.0,3.0,63
stave_lowering_amp_q_phase,65,1.8325352394215813,0.2038000345894192,B4,none,1.0,1.0,1.0,63
stave_lowering_amp_q_phase,87,1.8618213322899209,0.1819159977330912,B4,none,1.0,2.0,3.0,63
stave_lowering_amp_q_phase,45,1.82171266809803,1.2959785851685028,B4,none,2.0,0.0,2.0,63
stave_lowering_amp_q_phase,210,1.7189084104095222,1.292105367284258,B4,none,2.0,0.0,3.0,63
stave_lowering_amp_q_phase,57,1.740903390323318,0.5388723252370882,B4,none,2.0,1.0,1.0,63
stave_lowering_amp_q_phase,47,1.600220365278787,0.8778881356393298,B4,none,2.0,1.0,2.0,63
stave_lowering_amp_q_phase,334,2.14535242794895,1.1750503296711,B4,none,2.0,1.0,3.0,63
stave_lowering_amp_q_phase,76,1.9150393898717795,0.1684639815315876,B4,none,2.0,2.0,3.0,63
stave_lowering_amp_q_phase,49,4.880837593156322,6.742660938501486,B4,none,3.0,2.0,3.0,63
stave_lowering_amp_q_phase,68,1.8732162724679569,0.12911452768575826,B4,small,0.0,2.0,0.0,63
stave_lowering_amp_q_phase,64,1.8700859778848837,0.16486267082116013,B4,small,1.0,2.0,0.0,63
stave_lowering_amp_q_phase,59,-1.1823310390756987,0.10799142779721171,B6,large,0.0,2.0,0.0,63
stave_lowering_amp_q_phase,111,-1.0791516831123857,0.1277945304993564,B6,medium,0.0,2.0,0.0,63
stave_lowering_amp_q_phase,59,-1.0433889014976856,0.12399260073018781,B6,medium,1.0,2.0,0.0,63
stave_lowering_amp_q_phase,60,-1.3503850952209788,1.175228703233791,B6,none,0.0,0.0,2.0,63
stave_lowering_amp_q_phase,500,-1.1569429779675282,1.424273220592008,B6,none,0.0,0.0,3.0,63
stave_lowering_amp_q_phase,45,-1.0625879900355883,0.152333577372954,B6,none,0.0,2.0,1.0,63
stave_lowering_amp_q_phase,54,-1.0728842863018215,0.24164305086666132,B6,none,0.0,2.0,3.0,63
stave_lowering_amp_q_phase,85,-1.1471089874703893,1.0345601489303404,B6,none,1.0,0.0,2.0,63
stave_lowering_amp_q_phase,630,-1.1841113317184835,1.3115017225449686,B6,none,1.0,0.0,3.0,63
stave_lowering_amp_q_phase,45,-1.0733674847312926,0.14518624808016445,B6,none,1.0,2.0,1.0,63
stave_lowering_amp_q_phase,63,-1.0994546455615222,0.14991144061130457,B6,none,1.0,2.0,3.0,63
stave_lowering_amp_q_phase,58,-1.469750875820921,0.9783632132733888,B6,none,2.0,0.0,2.0,63
stave_lowering_amp_q_phase,342,-1.3366157803022496,1.12867565828364,B6,none,2.0,0.0,3.0,63
stave_lowering_amp_q_phase,68,-1.0610705016953617,0.23397567742717246,B6,none,2.0,1.0,1.0,63
stave_lowering_amp_q_phase,46,-0.9031908121342553,1.451985160519779,B6,none,2.0,1.0,2.0,63
stave_lowering_amp_q_phase,236,-1.1107553553201122,1.112044526826673,B6,none,2.0,1.0,3.0,63
stave_lowering_amp_q_phase,78,-1.073292453862166,0.18801766959050636,B6,none,2.0,2.0,3.0,63
stave_lowering_amp_q_phase,109,-1.2019403963672701,1.0866516405055264,B6,none,3.0,1.0,3.0,63
stave_lowering_amp_q_phase,67,-0.930120002649204,0.9612299809823022,B6,none,3.0,2.0,3.0,63
stave_lowering_amp_q_phase,65,-1.0745589372793845,0.1524003453349866,B6,small,0.0,2.0,0.0,63
stave_lowering_amp_q_phase,85,-1.0722733366688288,0.14754019561350185,B6,small,1.0,2.0,0.0,63
stave_lowering_amp_q_phase,69,-1.0734762057792153,0.14560228390577773,B6,small,2.0,2.0,0.0,63
stave_lowering_amp_q_phase,40,-1.3657196486138794,0.08271741807610777,B8,large,0.0,2.0,0.0,63
stave_lowering_amp_q_phase,69,-0.6127394198475145,0.21884862442759412,B8,medium,3.0,2.0,0.0,63
stave_lowering_amp_q_phase,150,-0.7299336313112192,1.3672599956869007,B8,none,0.0,1.0,3.0,63
stave_lowering_amp_q_phase,149,-0.1362061120421032,1.2088801552679231,B8,none,1.0,1.0,3.0,63
stave_lowering_amp_q_phase,56,-0.6872728083191326,0.9890419506155038,B8,none,2.0,1.0,2.0,63
stave_lowering_amp_q_phase,445,-0.4795007693080322,1.2077489407969257,B8,none,2.0,1.0,3.0,63
stave_lowering_amp_q_phase,61,-0.9697061196827406,0.10506524616516794,B8,none,2.0,2.0,3.0,63
stave_lowering_amp_q_phase,136,-0.8414626648928305,0.778313329159942,B8,none,3.0,1.0,1.0,63
stave_lowering_amp_q_phase,332,-0.8945785652442346,1.3526824344035235,B8,none,3.0,1.0,2.0,63
stave_lowering_amp_q_phase,758,-0.6042485207538739,1.3010943768604342,B8,none,3.0,1.0,3.0,63
stave_lowering_amp_q_phase,156,-0.5329585705963815,0.2969441206188413,B8,none,3.0,2.0,0.0,63
stave_lowering_amp_q_phase,89,-1.039881443921523,1.1805684214498624,B8,none,3.0,2.0,1.0,63
stave_lowering_amp_q_phase,130,-2.237557179182396,1.3954249010323427,B8,none,3.0,2.0,2.0,63
stave_lowering_amp_q_phase,236,-0.7132418537736314,0.3870172913794022,B8,none,3.0,2.0,3.0,63
stave_lowering_amp_q_phase,106,-0.6751051467329212,0.23964428278688388,B8,small,3.0,2.0,0.0,63
stave_lowering_amp_q,184,2.221278190569663,0.2971464539794849,B4,large,0.0,2.0,,63
stave_lowering_amp_q,183,1.9388822627993747,0.1695110145309493,B4,medium,0.0,2.0,,63
stave_lowering_amp_q,72,1.8096858394851303,0.18436028227607182,B4,medium,1.0,2.0,,63
stave_lowering_amp_q,595,2.0474060743962355,1.5584692023798747,B4,none,0.0,0.0,,63
stave_lowering_amp_q,54,1.8934270128590818,0.885837860100518,B4,none,0.0,1.0,,63
stave_lowering_amp_q,62,1.8576344306475079,0.14467964156057467,B4,none,0.0,2.0,,63
stave_lowering_amp_q,804,1.8937128596308348,1.3254186249467528,B4,none,1.0,0.0,,63
stave_lowering_amp_q,92,1.8446229938702423,0.2378927185714429,B4,none,1.0,1.0,,63
stave_lowering_amp_q,91,1.8669158088692939,0.19877433936916733,B4,none,1.0,2.0,,63
stave_lowering_amp_q,269,1.7166161023230018,1.299042975330792,B4,none,2.0,0.0,,63
stave_lowering_amp_q,443,1.9342634525377775,1.1127813521478507,B4,none,2.0,1.0,,63
stave_lowering_amp_q,81,1.9213603388860605,0.16961723581153398,B4,none,2.0,2.0,,63
stave_lowering_amp_q,59,1.9802593588061796,1.5056798741204425,B4,none,3.0,1.0,,63
stave_lowering_amp_q,104,2.3842567546157873,4.1520657502830005,B4,none,3.0,2.0,,63
stave_lowering_amp_q,103,1.8694536735370662,0.1655467797356922,B4,small,0.0,2.0,,63
stave_lowering_amp_q,92,1.8640074421621478,0.1624461383202892,B4,small,1.0,2.0,,63
stave_lowering_amp_q,40,1.9044936441918487,0.24042154258257087,B4,small,2.0,2.0,,63
stave_lowering_amp_q,71,-1.1828334935775118,0.11171143148708329,B6,large,0.0,2.0,,63
stave_lowering_amp_q,114,-1.0867303306471996,0.13315807566362875,B6,medium,0.0,2.0,,63
stave_lowering_amp_q,61,-1.0433889014976856,0.12347463623322452,B6,medium,1.0,2.0,,63
stave_lowering_amp_q,560,-1.1790765170758313,1.4150917353812504,B6,none,0.0,0.0,,63
stave_lowering_amp_q,44,-1.2175461912520547,0.582180525687976,B6,none,0.0,1.0,,63
stave_lowering_amp_q,101,-1.0664625635219949,0.18851085957283686,B6,none,0.0,2.0,,63
stave_lowering_amp_q,715,-1.1809899387893594,1.2845151383470066,B6,none,1.0,0.0,,63
stave_lowering_amp_q,57,-1.1117440541949435,0.2115826120482338,B6,none,1.0,1.0,,63
stave_lowering_amp_q,114,-1.0948048111193671,0.13890738874896996,B6,none,1.0,2.0,,63
stave_lowering_amp_q,402,-1.3632591273883783,1.0886344534671824,B6,none,2.0,0.0,,63
stave_lowering_amp_q,350,-1.0886781709334166,1.0378025266494513,B6,none,2.0,1.0,,63
stave_lowering_amp_q,130,-1.0783952367758332,0.19086492255322485,B6,none,2.0,2.0,,63
stave_lowering_amp_q,177,-1.2407323101508467,1.0507020708765387,B6,none,3.0,1.0,,63
stave_lowering_amp_q,148,-0.9995182046469395,0.9481473375662612,B6,none,3.0,2.0,,63
stave_lowering_amp_q,99,-1.074543560924667,0.17254143780266756,B6,small,0.0,2.0,,63
stave_lowering_amp_q,99,-1.0697783218308317,0.15590487266466196,B6,small,1.0,2.0,,63
stave_lowering_amp_q,82,-1.0708062448930704,0.16733434038959455,B6,small,2.0,2.0,,63
stave_lowering_amp_q,50,-1.3515847902081077,0.10025941845165154,B8,large,0.0,2.0,,63
stave_lowering_amp_q,70,-0.6372281869196925,0.21954966896891692,B8,medium,3.0,2.0,,63
stave_lowering_amp_q,161,-0.7521141838206731,1.3356781697820717,B8,none,0.0,1.0,,63
stave_lowering_amp_q,48,-1.1281920686801215,0.2013020518360249,B8,none,0.0,2.0,,63
stave_lowering_amp_q,186,-0.34651699494291677,1.1767844789761577,B8,none,1.0,1.0,,63
stave_lowering_amp_q,521,-0.5470103718658024,1.1661826047441857,B8,none,2.0,1.0,,63
stave_lowering_amp_q,89,-0.9716695797092427,0.09509152825133466,B8,none,2.0,2.0,,63
stave_lowering_amp_q,1229,-0.7365967040268657,1.2595102138796825,B8,none,3.0,1.0,,63
stave_lowering_amp_q,611,-0.7707310348944816,0.9868570974534179,B8,none,3.0,2.0,,63
stave_lowering_amp_q,55,-0.9476362389507358,0.054721059732290744,B8,small,2.0,2.0,,63
stave_lowering_amp_q,108,-0.6751051467329212,0.23857208158991197,B8,small,3.0,2.0,,63
stave_lowering_amp,184,2.221278190569663,0.2971464539794849,B4,large,0.0,,,63
stave_lowering_amp,183,1.9388822627993747,0.1695110145309493,B4,medium,0.0,,,63
stave_lowering_amp,72,1.8096858394851303,0.18436028227607182,B4,medium,1.0,,,63
stave_lowering_amp,711,1.9341984047789822,1.4140536221848479,B4,none,0.0,,,63
stave_lowering_amp,987,1.8767957250987948,1.1749890430822676,B4,none,1.0,,,63
stave_lowering_amp,793,1.884351134703195,1.0916367202796446,B4,none,2.0,,,63
stave_lowering_amp,163,2.117296345543579,2.482315635598745,B4,none,3.0,,,63
stave_lowering_amp,145,1.8658682616129028,0.2283047781064892,B4,small,0.0,,,63
stave_lowering_amp,116,1.8596002268653677,0.22016965946321598,B4,small,1.0,,,63
stave_lowering_amp,55,1.9287633878657715,0.378644253739583,B4,small,2.0,,,63
stave_lowering_amp,71,-1.1828334935775118,0.11171143148708329,B6,large,0.0,,,63
stave_lowering_amp,114,-1.0867303306471996,0.13315807566362875,B6,medium,0.0,,,63
stave_lowering_amp,61,-1.0433889014976856,0.12347463623322452,B6,medium,1.0,,,63
stave_lowering_amp,705,-1.106869890862015,1.252437295364032,B6,none,0.0,,,63
stave_lowering_amp,886,-1.1228770306241138,1.1014224613551775,B6,none,1.0,,,63
stave_lowering_amp,882,-1.1521498713685716,0.9907247024270148,B6,none,2.0,,,63
stave_lowering_amp,325,-1.080228873241822,0.9832484500306108,B6,none,3.0,,,63
stave_lowering_amp,139,-1.074543560924667,0.2701681918651171,B6,small,0.0,,,63
stave_lowering_amp,119,-1.058487201920677,0.21404573810323613,B6,small,1.0,,,63
stave_lowering_amp,97,-1.0734762057792153,0.2057071861185561,B6,small,2.0,,,63
stave_lowering_amp,50,-1.3515847902081077,0.10025941845165154,B8,large,0.0,,,63
stave_lowering_amp,70,-0.6372281869196925,0.21954966896891692,B8,medium,3.0,,,63
stave_lowering_amp,209,-0.9295468873510302,1.114100598646019,B8,none,0.0,,,63
stave_lowering_amp,221,-0.565829758724476,1.1086490850244772,B8,none,1.0,,,63
stave_lowering_amp,610,-0.8596257545941945,0.9944341188946555,B8,none,2.0,,,63
stave_lowering_amp,1840,-0.7603789845980451,1.168491668176692,B8,none,3.0,,,63
stave_lowering_amp,43,-1.0585667419066027,1.3572165973239159,B8,small,0.0,,,63
stave_lowering_amp,62,-0.9468941651878673,0.0622398566241566,B8,small,2.0,,,63
stave_lowering_amp,112,-0.6751051467329212,0.2503010651459684,B8,small,3.0,,,63
stave_lowering,197,2.2188904070564632,0.30665023391988777,B4,large,,,,63
stave_lowering,273,1.9048857857393031,0.1815812579720737,B4,medium,,,,63
stave_lowering,2654,1.9076610055191097,1.2627458782704504,B4,none,,,,63
stave_lowering,326,1.8698248706334333,0.24104088056247974,B4,small,,,,63
stave_lowering,82,-1.1804618042920332,0.11368434936658978,B6,large,,,,63
stave_lowering,196,-1.0551575348442057,0.14199967207312342,B6,medium,,,,63
stave_lowering,2798,-1.123210211303732,1.0931072083001077,B6,none,,,,63
stave_lowering,374,-1.0685967368048246,0.2410055822611331,B6,small,,,,63
stave_lowering,149,-1.1678601205175738,0.27122833336634355,B8,large,,,,63
stave_lowering,174,-0.9739169605036864,0.3218867973964826,B8,medium,,,,63
stave_lowering,2880,-0.7702951264749416,1.0821932296605707,B8,none,,,,63
stave_lowering,247,-0.8765091202245401,0.33770316303957626,B8,small,,,,63
stave,3450,1.9211161590256332,1.0045194508439503,B4,,,,,63
stave,3450,-1.1057173258787927,0.9412070251872074,B6,,,,,63
stave,3450,-0.8328337880563552,0.9212481514102885,B8,,,,,63
stave_lowering_amp_q_phase,161,2.386933946921026,0.28212630313626974,B4,large,0.0,2.0,0.0,65
stave_lowering_amp_q_phase,196,2.0663695959819783,0.16825947022005538,B4,medium,0.0,2.0,0.0,65
stave_lowering_amp_q_phase,57,1.940210419150894,0.1335654300174004,B4,medium,1.0,2.0,0.0,65
stave_lowering_amp_q_phase,91,1.785330125979435,1.4020099049701908,B4,none,0.0,0.0,2.0,65
stave_lowering_amp_q_phase,546,2.0841222677853786,1.531997201792873,B4,none,0.0,0.0,3.0,65
stave_lowering_amp_q_phase,58,1.9795932148152176,0.10785410467240808,B4,none,0.0,2.0,3.0,65
stave_lowering_amp_q_phase,124,1.505055103064258,1.1898095323829732,B4,none,1.0,0.0,2.0,65
stave_lowering_amp_q_phase,709,1.9351469718347474,1.3442935723177936,B4,none,1.0,0.0,3.0,65
stave_lowering_amp_q_phase,66,1.9525465836595828,0.19086441168454793,B4,none,1.0,1.0,1.0,65
stave_lowering_amp_q_phase,95,1.9707719871516787,0.15705840493742584,B4,none,1.0,2.0,3.0,65
stave_lowering_amp_q_phase,50,1.9449351351161326,1.1406332118030464,B4,none,2.0,0.0,2.0,65
stave_lowering_amp_q_phase,228,1.8369049171522391,1.274366973464239,B4,none,2.0,0.0,3.0,65
stave_lowering_amp_q_phase,64,1.8991838003973776,0.65233164141013,B4,none,2.0,1.0,1.0,65
