method,heldout_run,n_events,n_valid,energy_bias,energy_sigma68,saturated_energy_sigma68,saturation_knee_accuracy,saturation_knee_calibration_abs,pedestal_high_minus_low_bias,pid_auc,pid_calibration_ece,timing_residual_bias_ns,timing_residual_sigma68_ns,pileup_merge_rate,false_split_rate,coverage90,coverage90_abs_error
mlp,62,172.0,81.0,-0.00421744393923883,0.14283962577707215,0.051318200786893316,0.9941860465116279,0.005813953488372093,-0.06411737831961585,0.9835497835497835,0.45287040874464096,-3.424172437000861,9.147298271591929,0.3372093023255814,0.27906976744186046,0.8888888888888888,0.011111111111111183
mlp,64,172.0,58.0,-0.013407160143912827,0.13999366613257302,0.0,0.9883720930232558,0.0,0.030408320254473424,0.9806547619047619,0.45253939963495143,0.2200277171442666,8.490425578961183,0.43023255813953487,0.10465116279069768,0.8448275862068966,0.05517241379310345
mlp,65,172.0,74.0,0.015241054429773027,0.14311044013133006,0.022669845723658093,0.9941860465116279,0.005813953488372093,0.023194974216085257,0.9941520467836258,0.4734940584525602,-2.0753168866713922,8.213804807922637,0.38372093023255816,0.2441860465116279,0.7837837837837838,0.11621621621621625
ridge,58,172.0,86.0,0.02893310379042584,0.07862212123301979,0.011833409904039131,0.9709302325581395,0.005813953488372096,0.0009893133713738886,0.9945750452079566,0.45281465355062533,-2.2281035849123043,7.3045692738527945,0.2441860465116279,0.2441860465116279,0.9302325581395349,0.03023255813953485
ridge,60,172.0,79.0,0.01991298680700969,0.08887148638530457,,1.0,0.0,0.021613934122034363,1.0,0.4751952407273363,-1.744497805958023,7.007580424190028,0.313953488372093,0.23255813953488372,0.8354430379746836,0.06455696202531647
ridge,62,172.0,85.0,0.023107754039207683,0.08745856332394442,0.06010767600400245,1.0,0.0,-0.006054329103134751,0.9948051948051948,0.4479966221609533,-2.3125468151714923,7.858772289051714,0.29069767441860467,0.27906976744186046,0.8470588235294118,0.05294117647058827
ridge,64,172.0,62.0,0.011219272755915603,0.05993673978064448,0.01804149576734824,0.9941860465116279,0.005813953488372093,0.016464054011419905,0.988095238095238,0.4418683320450133,0.27358493017985985,7.810572114134282,0.4186046511627907,0.13953488372093023,0.9032258064516129,0.003225806451612856
ridge,65,172.0,81.0,0.02606114843408527,0.08133773629282276,0.011865542691106146,0.9941860465116279,0.005813953488372093,0.021183869539910617,0.9941520467836258,0.46029932923863776,-1.4908783249280866,8.310243027717167,0.32558139534883723,0.26744186046511625,0.8148148148148148,0.08518518518518525
saturation_residual_fusion_new,58,172.0,81.0,0.02213822589276037,0.07279324345710933,0.05691866012682599,0.9767441860465116,0.0,-0.0190467527832115,0.9959312839059675,0.4617185983680693,-1.528915657429497,5.327915633703706,0.32558139534883723,0.26744186046511625,0.5185185185185185,0.38148148148148153
saturation_residual_fusion_new,60,172.0,81.0,0.009105024568039799,0.08853368133867598,,1.0,0.0,0.017025388473772708,0.9940828402366864,0.4838059604545783,-0.10101523651398381,7.102359028917106,0.27906976744186046,0.22093023255813954,0.4567901234567901,0.4432098765432099
saturation_residual_fusion_new,62,172.0,84.0,0.009054573800106465,0.07704289572511244,0.08020818851679361,1.0,0.0,-0.020656436668678654,0.9939393939393939,0.4515648728766905,-0.6210618412730229,4.678728197338604,0.3372093023255814,0.313953488372093,0.5595238095238095,0.3404761904761905
saturation_residual_fusion_new,64,172.0,66.0,-0.013499917313497487,0.0671440313767179,0.0021752847208560133,0.9941860465116279,0.005813953488372093,0.031086519406071093,0.9910714285714286,0.4469805985427616,0.11990027482839949,4.989258313781413,0.38372093023255816,0.1511627906976744,0.5909090909090909,0.3090909090909091
saturation_residual_fusion_new,65,172.0,78.0,0.012388480835065076,0.07142842811536282,0.03317187413603169,1.0,0.0,0.013957442334175181,1.0,0.4631704394176092,0.004282233433574589,6.081784589570208,0.3488372093023256,0.2558139534883721,0.5769230769230769,0.32307692307692315
tiny_sequence_transformer,58,172.0,91.0,0.02716970190213296,0.11127488717540841,0.07329967045717171,0.9651162790697675,0.023255813953488372,0.04044960709052712,0.9936708860759493,0.46441036689895276,-4.158966122740155,11.515624599577688,0.2558139534883721,0.313953488372093,0.9230769230769231,0.023076923076923106
tiny_sequence_transformer,60,172.0,80.0,0.02827931022417835,0.127710720695031,,0.9941860465116279,0.005813953488372093,0.06814289451396383,0.9940828402366865,0.47630363987726376,-2.482739967536114,13.744318775723407,0.37209302325581395,0.3023255813953488,0.9125,0.012499999999999956
tiny_sequence_transformer,62,172.0,84.0,0.04165157682107985,0.12341174830815703,0.055176639150668755,0.9941860465116279,0.005813953488372093,-0.002128744843948406,0.9818181818181818,0.44733520688061407,-3.0316444090381323,15.25904794848384,0.3372093023255814,0.313953488372093,0.9404761904761905,0.04047619047619044
tiny_sequence_transformer,64,172.0,72.0,0.00467461671196758,0.10358436621666986,0.05910608053520127,1.0,0.0,0.07767711581294687,0.9985119047619048,0.45184905453039853,-6.523981558731271,16.33036250045209,0.36046511627906974,0.19767441860465115,0.9583333333333334,0.05833333333333335
tiny_sequence_transformer,65,172.0,77.0,0.008195298550767281,0.12242259023459678,0.04610559950305587,1.0,0.0,0.059576710585566295,0.9941520467836258,0.4545816101883734,-4.543513814675437,15.904729551774395,0.36046511627906974,0.2558139534883721,0.961038961038961,0.061038961038961004
