pool,method,run,n_pairs,robust_width_ns,full_rms_ns,cfd_fraction,amplitude_cut_adc
cfd0.40_cut800,mlp,62,9,1.4622027563301392,1.6572530629826538,0.4,800.0
cfd0.40_cut800,mlp,63,31,0.28009816900721457,0.5639811301537488,0.4,800.0
cfd0.40_cut800,mlp,65,28,0.8856122428763422,1.1505944631608074,0.4,800.0
cfd0.40_cut800,cnn_1d,58,29,1.4508263872944573,1.5160991099003773,0.4,800.0
cfd0.40_cut800,cnn_1d,59,13,1.217403311125247,1.296463274334774,0.4,800.0
cfd0.40_cut800,cnn_1d,60,14,0.8226228352029942,1.1279465718678199,0.4,800.0
cfd0.40_cut800,cnn_1d,61,18,1.7393201193157815,1.6930883284067122,0.4,800.0
cfd0.40_cut800,cnn_1d,62,9,1.874444518845733,1.6357385776069646,0.4,800.0
cfd0.40_cut800,cnn_1d,63,31,1.3430439668607983,1.346033645623642,0.4,800.0
cfd0.40_cut800,cnn_1d,65,28,1.3513847574739923,1.3679782194331216,0.4,800.0
cfd0.40_cut800,gated_residual_cnn_new,58,29,0.35104705610727405,0.4427833158187234,0.4,800.0
cfd0.40_cut800,gated_residual_cnn_new,59,13,0.3128149006192892,0.5799742408104875,0.4,800.0
cfd0.40_cut800,gated_residual_cnn_new,60,14,0.3167458454468751,0.672763501889035,0.4,800.0
cfd0.40_cut800,gated_residual_cnn_new,61,18,0.4616159239590043,0.4544520501119791,0.4,800.0
cfd0.40_cut800,gated_residual_cnn_new,62,9,0.49304203119926227,1.1959309769459556,0.4,800.0
cfd0.40_cut800,gated_residual_cnn_new,63,31,0.3556901082050703,0.754524680710544,0.4,800.0
cfd0.40_cut800,gated_residual_cnn_new,65,28,0.5313498068985928,1.0330693960682844,0.4,800.0
cfd0.40_cut1000,constrained_monotone_timewalk,58,25,1.4766214375995563,1.4908031173959368,0.4,1000.0
cfd0.40_cut1000,constrained_monotone_timewalk,59,11,1.108931826193107,1.1050612360784202,0.4,1000.0
cfd0.40_cut1000,constrained_monotone_timewalk,60,11,1.0906294995042085,1.3192444188700183,0.4,1000.0
cfd0.40_cut1000,constrained_monotone_timewalk,61,18,1.7159450176605917,1.8934562541886504,0.4,1000.0
cfd0.40_cut1000,constrained_monotone_timewalk,62,7,1.2426657255253026,1.805444520057044,0.4,1000.0
cfd0.40_cut1000,constrained_monotone_timewalk,63,28,1.3859943682269296,1.3130579320094538,0.4,1000.0
cfd0.40_cut1000,constrained_monotone_timewalk,65,27,1.347763269863779,1.5042366816809891,0.4,1000.0
cfd0.40_cut1000,ridge,58,25,0.5394384514657744,1.2966775972649918,0.4,1000.0
cfd0.40_cut1000,ridge,59,11,1.1469340820421583,1.623048371696907,0.4,1000.0
cfd0.40_cut1000,ridge,60,11,0.5149849578658778,0.5461109153737876,0.4,1000.0
cfd0.40_cut1000,ridge,61,18,1.3257954349073942,1.5306366441438448,0.4,1000.0
cfd0.40_cut1000,ridge,62,7,0.8716555732913518,1.6878675336717468,0.4,1000.0
cfd0.40_cut1000,ridge,63,28,0.74077000090283,1.0208684595279174,0.4,1000.0
cfd0.40_cut1000,ridge,65,27,0.5329153026384109,0.9104198240674193,0.4,1000.0
cfd0.40_cut1000,gradient_boosted_trees,58,25,0.35631813100815846,0.9807235980914246,0.4,1000.0
cfd0.40_cut1000,gradient_boosted_trees,59,11,1.1773937707542654,1.2808308043775538,0.4,1000.0
cfd0.40_cut1000,gradient_boosted_trees,60,11,0.5968868950823586,0.6887767099002781,0.4,1000.0
cfd0.40_cut1000,gradient_boosted_trees,61,18,1.4707086710272357,1.6033742279043526,0.4,1000.0
cfd0.40_cut1000,gradient_boosted_trees,62,7,1.8202540100157252,1.895819266437492,0.4,1000.0
cfd0.40_cut1000,gradient_boosted_trees,63,28,0.5273867118098116,0.9730882303434963,0.4,1000.0
cfd0.40_cut1000,gradient_boosted_trees,65,27,0.5323768211843039,0.6518746208874685,0.4,1000.0
cfd0.40_cut1000,mlp,58,25,0.30399866089041294,0.5126120536539214,0.4,1000.0
cfd0.40_cut1000,mlp,59,11,0.48955341134938146,1.3366456413871746,0.4,1000.0
cfd0.40_cut1000,mlp,60,11,0.5972482928418936,0.7959979825676364,0.4,1000.0
cfd0.40_cut1000,mlp,61,18,1.4558741253716136,1.3822336101724566,0.4,1000.0
cfd0.40_cut1000,mlp,62,7,1.3791844753219489,1.4171314198246245,0.4,1000.0
cfd0.40_cut1000,mlp,63,28,0.30934967866982854,0.3341742453287823,0.4,1000.0
cfd0.40_cut1000,mlp,65,27,0.4480659955943236,0.9064740250305542,0.4,1000.0
cfd0.40_cut1000,cnn_1d,58,25,1.2999778264076043,1.3962192285484594,0.4,1000.0
cfd0.40_cut1000,cnn_1d,59,11,1.1700700632712457,1.0230637488216276,0.4,1000.0
cfd0.40_cut1000,cnn_1d,60,11,0.8075298688941968,1.0518670589649808,0.4,1000.0
cfd0.40_cut1000,cnn_1d,61,18,1.637167606222273,1.7214379002131077,0.4,1000.0
cfd0.40_cut1000,cnn_1d,62,7,1.5258502351306928,1.5631148505552654,0.4,1000.0
cfd0.40_cut1000,cnn_1d,63,28,1.0922087909160045,1.1855925982320559,0.4,1000.0
cfd0.40_cut1000,cnn_1d,65,27,1.122556310654661,1.2433517059601649,0.4,1000.0
cfd0.40_cut1000,gated_residual_cnn_new,58,25,0.32098886326043463,0.4286655888765148,0.4,1000.0
cfd0.40_cut1000,gated_residual_cnn_new,59,11,0.39744322163699547,0.5106386868567303,0.4,1000.0
cfd0.40_cut1000,gated_residual_cnn_new,60,11,0.33457614922236656,0.4038542207264147,0.4,1000.0
cfd0.40_cut1000,gated_residual_cnn_new,61,18,0.6756558839356032,0.6249329345787306,0.4,1000.0
cfd0.40_cut1000,gated_residual_cnn_new,62,7,0.29098758780211675,0.8076492195078029,0.4,1000.0
cfd0.40_cut1000,gated_residual_cnn_new,63,28,0.33678892257854476,0.44818657587437516,0.4,1000.0
cfd0.40_cut1000,gated_residual_cnn_new,65,27,0.5245346607236508,0.6320970966163809,0.4,1000.0
cfd0.40_cut1500,constrained_monotone_timewalk,58,14,1.0639045116784553,1.310017873126497,0.4,1500.0
cfd0.40_cut1500,constrained_monotone_timewalk,59,9,1.2307227596102168,1.2115710083143496,0.4,1500.0
cfd0.40_cut1500,constrained_monotone_timewalk,60,5,0.7884040298901822,0.962238523156282,0.4,1500.0
cfd0.40_cut1500,constrained_monotone_timewalk,61,13,1.5768690071186473,1.6757451984873848,0.4,1500.0
cfd0.40_cut1500,constrained_monotone_timewalk,62,5,0.8948299504490325,1.2978785736010954,0.4,1500.0
cfd0.40_cut1500,constrained_monotone_timewalk,63,16,1.121999556228371,1.2896303774549391,0.4,1500.0
cfd0.40_cut1500,constrained_monotone_timewalk,65,12,1.0966531133272877,1.0606231690375008,0.4,1500.0
cfd0.40_cut1500,ridge,58,14,0.5611395441729773,2.2547713780728373,0.4,1500.0
cfd0.40_cut1500,ridge,59,9,2.374607874934992,2.145840319885869,0.4,1500.0
cfd0.40_cut1500,ridge,60,5,0.5406702763829554,0.6098556627014569,0.4,1500.0
cfd0.40_cut1500,ridge,61,13,1.0417127404154423,1.4311598254019449,0.4,1500.0
cfd0.40_cut1500,ridge,62,5,2.5672937807491056,3.2394337337335766,0.4,1500.0
cfd0.40_cut1500,ridge,63,16,0.7923868304123499,1.6820230411272294,0.4,1500.0
cfd0.40_cut1500,ridge,65,12,1.1792681709908401,1.8446053414702557,0.4,1500.0
cfd0.40_cut1500,gradient_boosted_trees,58,14,0.6588262036175716,2.0144513145617937,0.4,1500.0
cfd0.40_cut1500,gradient_boosted_trees,59,9,1.2122205903482457,1.3483221488072508,0.4,1500.0
cfd0.40_cut1500,gradient_boosted_trees,60,5,0.6484039994194524,0.7982620692738165,0.4,1500.0
cfd0.40_cut1500,gradient_boosted_trees,61,13,1.685967879426455,1.7209089912859232,0.4,1500.0
cfd0.40_cut1500,gradient_boosted_trees,62,5,0.7733844348831557,1.123240859339213,0.4,1500.0
cfd0.40_cut1500,gradient_boosted_trees,63,16,0.7488719257101123,0.9250255167303654,0.4,1500.0
cfd0.40_cut1500,gradient_boosted_trees,65,12,0.6399532114962498,0.933235034208111,0.4,1500.0
cfd0.40_cut1500,mlp,58,14,0.324133837650456,0.8631738529491556,0.4,1500.0
cfd0.40_cut1500,mlp,59,9,1.5787159726272109,2.661369936802175,0.4,1500.0
cfd0.40_cut1500,mlp,60,5,0.23819030125518698,0.2710391352227177,0.4,1500.0
cfd0.40_cut1500,mlp,61,13,1.057635212184338,1.3110444991497059,0.4,1500.0
cfd0.40_cut1500,mlp,62,5,1.4591109516695495,2.5129530315283177,0.4,1500.0
cfd0.40_cut1500,mlp,63,16,0.3614082178768985,0.8001886139354344,0.4,1500.0
cfd0.40_cut1500,mlp,65,12,0.8781302853865048,2.895809998847099,0.4,1500.0
cfd0.40_cut1500,cnn_1d,58,14,1.151777259537619,1.2205806208849843,0.4,1500.0
cfd0.40_cut1500,cnn_1d,59,9,1.6340799312587095,1.5375090129986255,0.4,1500.0
cfd0.40_cut1500,cnn_1d,60,5,0.5023054131557547,0.6023521905406307,0.4,1500.0
cfd0.40_cut1500,cnn_1d,61,13,1.6187968102807602,1.7498073101074783,0.4,1500.0
cfd0.40_cut1500,cnn_1d,62,5,1.3771534918567143,1.5231227746074514,0.4,1500.0
cfd0.40_cut1500,cnn_1d,63,16,1.039589945171334,1.180276855138065,0.4,1500.0
cfd0.40_cut1500,cnn_1d,65,12,0.9083419979007892,0.9897223498818103,0.4,1500.0
cfd0.40_cut1500,gated_residual_cnn_new,58,14,0.4981647209067661,0.6095149972772106,0.4,1500.0
cfd0.40_cut1500,gated_residual_cnn_new,59,9,1.5354949734993504,1.5535618290881916,0.4,1500.0
cfd0.40_cut1500,gated_residual_cnn_new,60,5,0.13108905906601725,0.2153523328734858,0.4,1500.0
cfd0.40_cut1500,gated_residual_cnn_new,61,13,0.7566742325068321,1.061792007666635,0.4,1500.0
cfd0.40_cut1500,gated_residual_cnn_new,62,5,1.2363330733718472,2.148543130890018,0.4,1500.0
cfd0.40_cut1500,gated_residual_cnn_new,63,16,0.606141123278302,0.9899606039813541,0.4,1500.0
cfd0.40_cut1500,gated_residual_cnn_new,65,12,1.1978327057876397,1.396034481519748,0.4,1500.0
