dimension,stratum,policy,method,method_label,accepted_fraction,n,n_events,n_runs,sigma68_ns,full_rms_ns,tail_frac_abs_gt5ns,pull_width68,coverage68,coverage95,coverage68_error,coverage95_error,calibration_loss,mean_sigma_hat_ns,calibration_loss_ci_low,coverage68_ci_low,coverage95_ci_low,pull_width68_ci_low,sigma68_ns_ci_low,tail_frac_abs_gt5ns_ci_low,calibration_loss_ci_high,coverage68_ci_high,coverage95_ci_high,pull_width68_ci_high,sigma68_ns_ci_high,tail_frac_abs_gt5ns_ci_high
charge_bin,"charge[1000,4000)",charge_bin_conformal68_budget0.10,mlp,MLP residual scale model,,53,28,7,1.2049298262321262,2.092939646377416,0.0,0.47812969488678614,0.6792452830188679,0.9433962264150944,0.0034442091181321466,0.006603773584905603,0.17730609593875055,2.5425181795765877,,,,,,,,,,,,
charge_bin,"charge[14000,24000)",charge_bin_conformal68_budget0.10,mlp,MLP residual scale model,,5387,2985,7,1.4542109699837429,1.7995279675832832,0.0,0.6989558250187359,0.7419714126601077,0.9723408204937813,0.059281920523107656,0.022340820493781388,0.12755563866605105,2.1200827913543976,,,,,,,,,,,,
charge_bin,"charge[24000,40000)",charge_bin_conformal68_budget0.10,mlp,MLP residual scale model,,3258,1801,7,1.5026351734403032,1.5131699991084968,0.0,0.8619666133704408,0.7372621240024555,0.968999386126458,0.05457263186545547,0.018999386126458018,0.07053513487382423,1.8512344534605498,,,,,,,,,,,,
charge_bin,"charge[4000,8000)",charge_bin_conformal68_budget0.10,mlp,MLP residual scale model,,263,169,7,1.1962358782309983,2.1335626489826223,0.0,0.4184058823409881,0.7034220532319392,0.9657794676806084,0.02073256109493915,0.01577946768060845,0.20603538214485317,2.4690831122019974,,,,,,,,,,,,
charge_bin,"charge[40000,80000)",charge_bin_conformal68_budget0.10,mlp,MLP residual scale model,,14,12,5,1.5794366626701961,1.7769681303448346,0.0,0.5181810559919426,0.7857142857142857,1.0,0.10302479357728567,0.050000000000000044,0.21161457919511437,5.915544842696797,,,,,,,,,,,,
charge_bin,"charge[8000,14000)",charge_bin_conformal68_budget0.10,mlp,MLP residual scale model,,1338,949,7,1.2702845814468477,1.9591833873004816,0.0,0.5273273816566862,0.7376681614349776,0.9708520179372198,0.05497866929797757,0.020852017937219802,0.18283443519283704,2.2868157960648503,,,,,,,,,,,,
charge_bin,"charge[1000,4000)",charge_bin_conformal68_budget0.10,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,,60,31,7,1.2721752276531009,1.804408243871854,0.0,0.8408445019716823,0.6666666666666666,0.9833333333333333,0.0160228254703334,0.033333333333333326,0.0695038856106615,1.695631136553309,,,,,,,,,,,,
charge_bin,"charge[14000,24000)",charge_bin_conformal68_budget0.10,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,,5362,2955,7,1.3731286722082512,1.7398653400735447,0.0,0.8245834243539395,0.6982469227900038,0.9738903394255874,0.015557430653003745,0.023890339425587492,0.07162144857488391,1.7470557097119244,,,,,,,,,,,,
charge_bin,"charge[24000,40000)",charge_bin_conformal68_budget0.10,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,,3264,1813,7,1.389476022599254,1.456839272731612,0.0,0.9394574051601725,0.7126225490196079,0.9696691176470589,0.029933056882607834,0.01966911764705892,0.036714923123164746,1.5318796868476967,,,,,,,,,,,,
charge_bin,"charge[4000,8000)",charge_bin_conformal68_budget0.10,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,,277,172,7,1.2199964758082542,1.8193828299183026,0.0,0.7279815012671027,0.6895306859205776,0.9855595667870036,0.006841193783577615,0.03555956678700367,0.10480641976782619,1.9063235825169762,,,,,,,,,,,,
charge_bin,"charge[40000,80000)",charge_bin_conformal68_budget0.10,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,,18,14,5,1.000951308158749,1.5803657233022366,0.0,0.6518154720232924,0.7222222222222222,1.0,0.03953273008522218,0.050000000000000044,0.14590575268730996,2.2953838878954484,,,,,,,,,,,,
charge_bin,"charge[8000,14000)",charge_bin_conformal68_budget0.10,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,,1332,922,7,1.2505328751081852,1.799966576978844,0.0,0.6876493921127478,0.7087087087087087,0.987987987987988,0.026019216571708692,0.03798798798798808,0.125452604148983,1.8954218570323176,,,,,,,,,,,,
charge_bin,"charge[1000,4000)",charge_bin_conformal68_budget0.10,ridge,Ridge residual scale model,,60,31,7,0.87169415831917,0.9874799834929491,0.0,0.8291333016848076,0.6833333333333333,1.0,0.0006438411963333168,0.050000000000000044,0.07383684650384192,0.9868503841437034,,,,,,,,,,,,
charge_bin,"charge[14000,24000)",charge_bin_conformal68_budget0.10,ridge,Ridge residual scale model,,5400,3002,7,1.4045094280137436,1.7909673705691649,0.0,0.6739419603374879,0.7418518518518519,0.975,0.05916235971485184,0.025000000000000022,0.136740133125788,2.0901725577250247,,,,,,,,,,,,
charge_bin,"charge[24000,40000)",charge_bin_conformal68_budget0.10,ridge,Ridge residual scale model,,3222,1804,7,1.4728790038079962,1.599171269020287,0.0,0.8193149843713476,0.7396027312228429,0.9633767846058349,0.05691323908584289,0.013376784605834913,0.08365834644011005,1.9071072495874104,,,,,,,,,,,,
charge_bin,"charge[4000,8000)",charge_bin_conformal68_budget0.10,ridge,Ridge residual scale model,,278,171,7,1.108834269888038,1.807538812930456,0.0,0.5113090870729204,0.6726618705035972,0.9928057553956835,0.010027621633402872,0.04280575539568354,0.18050809665205533,1.948644009659841,,,,,,,,,,,,
charge_bin,"charge[40000,80000)",charge_bin_conformal68_budget0.10,ridge,Ridge residual scale model,,14,12,4,1.1368999548568461,1.4911232801333987,0.0,0.3211112261690624,0.9285714285714286,1.0,0.24588193643442857,0.050000000000000044,0.3249235700884554,3.4440905017814925,,,,,,,,,,,,
charge_bin,"charge[8000,14000)",charge_bin_conformal68_budget0.10,ridge,Ridge residual scale model,,1339,928,7,1.2484412570659362,1.7595697554502618,0.0,0.5942793406645831,0.7244212098581031,0.9902912621359223,0.04173171772110307,0.04029126213592238,0.16258121306414744,2.099301561783068,,,,,,,,,,,,
charge_bin,"charge[1000,4000)",charge_bin_conformal68_budget0.10,traditional,S02/S03/S04 atom robust-width baseline,,20,20,6,0.19326018279252757,0.213803883689999,0.0,0.05657587045585252,1.0,1.0,0.31731050786299997,0.050000000000000044,0.4369115458023825,3.9065456461628494,,,,,,,,,,,,
charge_bin,"charge[14000,24000)",charge_bin_conformal68_budget0.10,traditional,S02/S03/S04 atom robust-width baseline,,5950,3173,7,1.5308281744287822,2.1065657049655138,0.020504201680672268,1.0962655666280958,0.681344537815126,0.8359663865546219,0.0013449543218739812,0.1140336134453781,0.0705480447984493,2.3538141715165866,,,,,,,,,,,,
charge_bin,"charge[24000,40000)",charge_bin_conformal68_budget0.10,traditional,S02/S03/S04 atom robust-width baseline,,3521,1851,7,1.6931411812903607,2.07695986613358,0.025560920193126953,0.9331885729388092,0.6969610905992616,0.8991763703493326,0.014271598462261559,0.050823629650667335,0.0439688850580399,2.3324489890072373,,,,,,,,,,,,
charge_bin,"charge[4000,8000)",charge_bin_conformal68_budget0.10,traditional,S02/S03/S04 atom robust-width baseline,,63,61,7,0.3222465605468681,0.475010056977808,0.0,0.09645520239478672,1.0,1.0,0.31731050786299997,0.050000000000000044,0.42361843515607117,4.002082741857189,,,,,,,,,,,,
charge_bin,"charge[40000,80000)",charge_bin_conformal68_budget0.10,traditional,S02/S03/S04 atom robust-width baseline,,20,15,5,1.8881959937579773,2.493236559497831,0.05,3.4671111535353116,0.35,0.7,0.33268949213700005,0.25,1.0166002152241038,1.5908222749333913,,,,,,,,,,,,
charge_bin,"charge[8000,14000)",charge_bin_conformal68_budget0.10,traditional,S02/S03/S04 atom robust-width baseline,,739,591,7,1.1012937790324295,1.2888913501270483,0.0,0.6946719847192825,0.8132611637347767,0.8849797023004059,0.13057167159777672,0.06502029769959405,0.16697332819269609,5.856265853904246,,,,,,,,,,,,
charge_bin,"charge[1000,4000)",charge_bin_conformal68_budget0.20,cnn1d,1D-CNN residual scale model,,45,25,7,1.2090744612598419,1.4316249699795867,0.0,0.8318663105826078,0.8222222222222222,0.9555555555555556,0.13953273008522216,0.005555555555555647,0.10440732501938998,1.8062225368612785,,,,,,,,,,,,
charge_bin,"charge[14000,24000)",charge_bin_conformal68_budget0.20,cnn1d,1D-CNN residual scale model,,4629,2720,7,1.273434533010762,1.5076290943054176,0.0,0.8425909433555729,0.7161373946856773,0.9732123568805358,0.033447902548677244,0.0232123568805358,0.07135643869121337,1.5362401211606462,,,,,,,,,,,,
charge_bin,"charge[24000,40000)",charge_bin_conformal68_budget0.20,cnn1d,1D-CNN residual scale model,,3000,1771,7,1.302318707829962,1.323713084639071,0.0,0.9297713178297812,0.7163333333333334,0.968,0.033643841196333346,0.018000000000000016,0.040624174455517394,1.4108140153926567,,,,,,,,,,,,
charge_bin,"charge[4000,8000)",charge_bin_conformal68_budget0.20,cnn1d,1D-CNN residual scale model,,270,168,7,1.2247783113387332,1.8138475528369533,0.0,0.7338350857683478,0.6592592592592592,0.9666666666666667,0.02343023287774082,0.01666666666666672,0.1020872712586866,1.8015355677823155,,,,,,,,,,,,
charge_bin,"charge[40000,80000)",charge_bin_conformal68_budget0.20,cnn1d,1D-CNN residual scale model,,16,14,5,1.3718477108566234,1.2709016522037617,0.0,0.6280381113502921,0.8125,0.9375,0.12981050786299997,0.012499999999999956,0.1714241321709026,2.2504230301893084,,,,,,,,,,,,
charge_bin,"charge[8000,14000)",charge_bin_conformal68_budget0.20,cnn1d,1D-CNN residual scale model,,1207,833,7,1.2132884849950278,1.6816451582376652,0.0,0.7156964935545912,0.7365368682684341,0.9875724937862469,0.05384737613143409,0.03757249378624694,0.12524112545436328,1.745658999029148,,,,,,,,,,,,
charge_bin,"charge[1000,4000)",charge_bin_conformal68_budget0.20,gradient_boosted_trees,HistGradientBoosting residual scale model,,32,24,7,1.3299101646356635,1.4781350095949222,0.0,0.6675253638572125,0.78125,0.9375,0.09856050786299997,0.012499999999999956,0.14784504800192913,2.169264939691404,,,,,,,,,,,,
charge_bin,"charge[14000,24000)",charge_bin_conformal68_budget0.20,gradient_boosted_trees,HistGradientBoosting residual scale model,,4730,2773,7,1.2346987436391768,1.553124397524709,0.0,0.6509701565936724,0.8063424947145877,0.9830866807610994,0.12365300257758771,0.03308668076109944,0.16858984224833826,1.915923608745469,,,,,,,,,,,,
charge_bin,"charge[24000,40000)",charge_bin_conformal68_budget0.20,gradient_boosted_trees,HistGradientBoosting residual scale model,,2916,1764,7,1.3140643399090508,1.3015132701955863,0.0,0.7968104736872794,0.7860082304526749,0.9777091906721537,0.10331873831567484,0.027709190672153716,0.11140581843351638,1.720357303697937,,,,,,,,,,,,
charge_bin,"charge[4000,8000)",charge_bin_conformal68_budget0.20,gradient_boosted_trees,HistGradientBoosting residual scale model,,228,158,7,1.0626658826697488,1.9040226570155996,0.0,0.41223802386312314,0.7719298245614035,0.9780701754385965,0.08924033242440343,0.02807017543859658,0.2350241613332923,2.2458405192775026,,,,,,,,,,,,
charge_bin,"charge[40000,80000)",charge_bin_conformal68_budget0.20,gradient_boosted_trees,HistGradientBoosting residual scale model,,15,13,5,1.286797421743418,1.4850962285846896,0.0,0.5786983588337649,1.0,1.0,0.31731050786299997,0.050000000000000044,0.2628707163430784,2.482027763555908,,,,,,,,,,,,
charge_bin,"charge[8000,14000)",charge_bin_conformal68_budget0.20,gradient_boosted_trees,HistGradientBoosting residual scale model,,1246,881,7,1.176848150545758,1.8015115183406196,0.0,0.51983981615273,0.7897271268057785,0.9799357945425361,0.10703763466877847,0.029935794542536143,0.20571120435286153,2.009979940288273,,,,,,,,,,,,
charge_bin,"charge[1000,4000)",charge_bin_conformal68_budget0.20,mlp,MLP residual scale model,,38,24,7,1.1148641022823118,1.6448327265537583,0.0,0.6701189495678495,0.6578947368421053,0.9210526315789473,0.02479475529489472,0.02894736842105261,0.1278743913826993,1.9908183730997844,,,,,,,,,,,,
charge_bin,"charge[14000,24000)",charge_bin_conformal68_budget0.20,mlp,MLP residual scale model,,4716,2779,7,1.344008595001305,1.5617377906407477,0.0,0.681889749627404,0.7907124681933843,0.9779474130619169,0.10802297605638422,0.027947413061916948,0.15136021316363238,2.039167768023584,,,,,,,,,,,,
charge_bin,"charge[24000,40000)",charge_bin_conformal68_budget0.20,mlp,MLP residual scale model,,2955,1769,7,1.3641071389276846,1.3130676625437459,0.0,0.8071120134864121,0.7790186125211506,0.9813874788494078,0.09632912038415054,0.031387478849407846,0.10686819524904874,1.80528786703195,,,,,,,,,,,,
charge_bin,"charge[4000,8000)",charge_bin_conformal68_budget0.20,mlp,MLP residual scale model,,231,158,7,1.0990398543211866,1.8987776365977902,0.0,0.40345770660028546,0.7445887445887446,0.9696969696969697,0.061899252451744546,0.01969696969696977,0.22604617184947629,2.2941456816197103,,,,,,,,,,,,
charge_bin,"charge[40000,80000)",charge_bin_conformal68_budget0.20,mlp,MLP residual scale model,,13,12,5,1.4739523419546983,1.677414348942707,0.0,0.5330797377480354,0.7692307692307693,1.0,0.08654127709376924,0.050000000000000044,0.20115384644857795,6.142335952719986,,,,,,,,,,,,
charge_bin,"charge[8000,14000)",charge_bin_conformal68_budget0.20,mlp,MLP residual scale model,,1214,861,7,1.1983895995030946,1.7912243446816427,0.0,0.5063894619619381,0.7833607907742999,0.9777594728171335,0.10067129863729984,0.027759472817133535,0.20734710316416508,2.2474721635423247,,,,,,,,,,,,
charge_bin,"charge[1000,4000)",charge_bin_conformal68_budget0.20,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,,52,27,7,1.2361901586991468,1.643005140661015,0.0,0.8481380447700784,0.7307692307692307,0.9807692307692307,0.048079738632230695,0.03076923076923077,0.07690364154379437,1.568051447095216,,,,,,,,,,,,
charge_bin,"charge[14000,24000)",charge_bin_conformal68_budget0.20,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,,4660,2727,7,1.274643770078713,1.5211433214920513,0.0,0.8498438986810242,0.7266094420600858,0.975107296137339,0.04391994992308579,0.025107296137339086,0.07306111579313357,1.5952277814717546,,,,,,,,,,,,
charge_bin,"charge[24000,40000)",charge_bin_conformal68_budget0.20,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,,2965,1772,7,1.290298893698065,1.269709601162178,0.0,0.9166218475938992,0.7376053962900506,0.9703204047217538,0.05491590415305059,0.020320404721753893,0.052871487093635094,1.41845170009367,,,,,,,,,,,,
charge_bin,"charge[4000,8000)",charge_bin_conformal68_budget0.20,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,,270,170,7,1.200647035478377,1.7962563375441143,0.0,0.7322904446409852,0.7,0.9851851851851852,0.017310507862999924,0.03518518518518521,0.10673508280239996,1.9005269581914115,,,,,,,,,,,,
charge_bin,"charge[40000,80000)",charge_bin_conformal68_budget0.20,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,,16,13,5,0.9254944679232828,1.2711488116014271,0.0,0.573089459915159,0.75,1.0,0.06731050786299997,0.050000000000000044,0.18140701598261366,2.1690565432389617,,,,,,,,,,,,
charge_bin,"charge[8000,14000)",charge_bin_conformal68_budget0.20,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,,1204,824,7,1.2196066139239803,1.6752988659923511,0.0,0.724968829056668,0.7375415282392026,0.989202657807309,0.05485203610220257,0.03920265780730903,0.12302862161761452,1.8241447197380503,,,,,,,,,,,,
charge_bin,"charge[1000,4000)",charge_bin_conformal68_budget0.20,ridge,Ridge residual scale model,,60,31,7,0.87169415831917,0.9874799834929491,0.0,0.8291333016848076,0.6833333333333333,1.0,0.0006438411963333168,0.050000000000000044,0.07383684650384192,0.9868503841437034,,,,,,,,,,,,
charge_bin,"charge[14000,24000)",charge_bin_conformal68_budget0.20,ridge,Ridge residual scale model,,4689,2778,7,1.3053698513649485,1.5227006920969386,0.0,0.6531259083328992,0.7954787801236938,0.9857112390701642,0.11278928798669374,0.03571123907016427,0.16512487290798628,2.026821483409503,,,,,,,,,,,,
charge_bin,"charge[24000,40000)",charge_bin_conformal68_budget0.20,ridge,Ridge residual scale model,,2913,1744,7,1.3359755473950936,1.3719612355165258,0.0,0.7780364641539911,0.7802952282869894,0.97391005835908,0.09760573614998935,0.02391005835908,0.11449311011835943,1.8446950005500469,,,,,,,,,,,,
charge_bin,"charge[4000,8000)",charge_bin_conformal68_budget0.20,ridge,Ridge residual scale model,,268,166,7,1.0828829205842845,1.7541214558751295,0.0,0.49881145535211063,0.6940298507462687,0.996268656716418,0.01134035860926863,0.046268656716418,0.18626585332452536,1.936887323769536,,,,,,,,,,,,
charge_bin,"charge[40000,80000)",charge_bin_conformal68_budget0.20,ridge,Ridge residual scale model,,13,11,4,1.0253841550144742,1.316193724456557,0.0,0.2510818129867648,0.9230769230769231,1.0,0.2403874309399231,0.050000000000000044,0.3464352059843861,3.4470117645569855,,,,,,,,,,,,
charge_bin,"charge[8000,14000)",charge_bin_conformal68_budget0.20,ridge,Ridge residual scale model,,1224,844,7,1.2127887443128391,1.5998915327177352,0.0,0.5991052827841392,0.7647058823529411,0.9918300653594772,0.08201639021594109,0.0418300653594772,0.1749137242637597,2.052799579064138,,,,,,,,,,,,
charge_bin,"charge[1000,4000)",charge_bin_conformal68_budget0.20,traditional,S02/S03/S04 atom robust-width baseline,,19,19,6,0.1910403349094053,0.1732439798494707,0.0,0.04590619650443166,1.0,1.0,0.31731050786299997,0.050000000000000044,0.4404681037861895,3.869377336443282,,,,,,,,,,,,
charge_bin,"charge[14000,24000)",charge_bin_conformal68_budget0.20,traditional,S02/S03/S04 atom robust-width baseline,,5539,3028,7,1.3512548300847305,1.8186505506703492,0.0,1.0597325761396545,0.7163747968947464,0.8447373172052717,0.03368530475774634,0.10526268279472828,0.06622685456404305,2.312121946489201,,,,,,,,,,,,
charge_bin,"charge[24000,40000)",charge_bin_conformal68_budget0.20,traditional,S02/S03/S04 atom robust-width baseline,,3154,1800,7,1.4016659881614895,1.614591684454111,0.0,0.8434884155434312,0.7552314521242867,0.9188332276474318,0.07254195998728663,0.03116677235256815,0.08674010559880785,2.2738226203322656,,,,,,,,,,,,
charge_bin,"charge[4000,8000)",charge_bin_conformal68_budget0.20,traditional,S02/S03/S04 atom robust-width baseline,,52,52,7,0.25517699248237413,0.2611185968634335,0.0,0.06874661521933313,1.0,1.0,0.31731050786299997,0.050000000000000044,0.4328546308812223,3.7947761636885633,,,,,,,,,,,,
charge_bin,"charge[40000,80000)",charge_bin_conformal68_budget0.20,traditional,S02/S03/S04 atom robust-width baseline,,15,12,5,1.45726932887557,1.519926728565484,0.0,1.697807504560556,0.4,0.8,0.282689492137,0.1499999999999999,0.37683233223251866,1.4476160329820558,,,,,,,,,,,,
charge_bin,"charge[8000,14000)",charge_bin_conformal68_budget0.20,traditional,S02/S03/S04 atom robust-width baseline,,388,362,7,0.39408701453787964,0.4543839083991628,0.0,0.07768637701387368,0.9974226804123711,1.0,0.3147331882753711,0.050000000000000044,0.42901560375383246,5.999442827012168,,,,,,,,,,,,
charge_bin,"charge[1000,4000)",charge_bin_conformal95_budget0.00,cnn1d,1D-CNN residual scale model,,60,31,7,1.2648210890297278,1.7800222604502192,0.0,0.40630978713339333,0.9166666666666666,1.0,0.2339771745296666,0.050000000000000044,0.29255579579875773,2.948402458016959,,,,,,,,,,,,
charge_bin,"charge[14000,24000)",charge_bin_conformal95_budget0.00,cnn1d,1D-CNN residual scale model,,5990,3189,7,1.559161926374658,2.624001446587978,0.014691151919866445,0.4735656214194848,0.9492487479131887,0.9948247078464106,0.26655925577618866,0.04482470784641068,0.2792727807343715,3.3933938539536888,,,,,,,,,,,,
charge_bin,"charge[24000,40000)",charge_bin_conformal95_budget0.00,cnn1d,1D-CNN residual scale model,,3624,1871,7,1.5424867664452473,2.711022842899054,0.02262693156732892,0.4984173596124214,0.95060706401766,0.9919977924944813,0.26791757188066,0.04199779249448132,0.27049933492090666,3.4654967692743215,,,,,,,,,,,,
charge_bin,"charge[4000,8000)",charge_bin_conformal95_budget0.00,cnn1d,1D-CNN residual scale model,,285,175,7,1.2359075277002205,3.605658844050164,0.014035087719298246,0.4443845722282477,0.9473684210526315,0.9859649122807017,0.2646789289156315,0.035964912280701755,0.2854197563226952,5.293704466942121,,,,,,,,,,,,
charge_bin,"charge[40000,80000)",charge_bin_conformal95_budget0.00,cnn1d,1D-CNN residual scale model,,30,23,6,4.8510187365713175,9.09906819158307,0.3,0.9890985691065484,0.6333333333333333,0.8,0.04935615880366673,0.1499999999999999,0.07008586323237276,5.283815065881639,,,,,,,,,,,,
charge_bin,"charge[8000,14000)",charge_bin_conformal95_budget0.00,cnn1d,1D-CNN residual scale model,,1471,1032,7,1.3460997850676715,2.65385167669848,0.014276002719238613,0.44512453731562035,0.9449354180829368,0.9932019034670292,0.26224592594593676,0.043201903467029235,0.28677443069911523,3.10423733200563,,,,,,,,,,,,
charge_bin,"charge[1000,4000)",charge_bin_conformal95_budget0.00,gradient_boosted_trees,HistGradientBoosting residual scale model,,60,31,7,1.824404528512562,2.8590714082703643,0.05,0.3152412128718992,0.9333333333333333,1.0,0.2506438411963333,0.050000000000000044,0.3284675427748114,4.689507172088025,,,,,,,,,,,,
charge_bin,"charge[14000,24000)",charge_bin_conformal95_budget0.00,gradient_boosted_trees,HistGradientBoosting residual scale model,,5990,3189,7,1.5148987230850472,2.574164652589861,0.016193656093489148,0.39167319005357426,0.9358931552587646,0.9958263772954925,0.25320366312176457,0.04582637729549255,0.30245228345456093,4.067219784683355,,,,,,,,,,,,
charge_bin,"charge[24000,40000)",charge_bin_conformal95_budget0.00,gradient_boosted_trees,HistGradientBoosting residual scale model,,3624,1871,7,1.6379130992906146,2.5124387761539824,0.02924944812362031,0.4632007429982792,0.9359823399558499,0.9942052980132451,0.25329284781884986,0.04420529801324513,0.2780991342779386,3.9555536341726585,,,,,,,,,,,,
charge_bin,"charge[4000,8000)",charge_bin_conformal95_budget0.00,gradient_boosted_trees,HistGradientBoosting residual scale model,,285,175,7,1.2021436401034302,3.7168670140727182,0.031578947368421054,0.23095286075552574,0.9543859649122807,0.9894736842105263,0.27169647277528064,0.03947368421052633,0.3600724320767604,4.63539922548705,,,,,,,,,,,,
charge_bin,"charge[40000,80000)",charge_bin_conformal95_budget0.00,gradient_boosted_trees,HistGradientBoosting residual scale model,,30,23,6,4.56458454410279,7.8930998258779725,0.3,0.7265812825636215,0.8,1.0,0.11731050786300001,0.050000000000000044,0.14690974176645952,8.685052836495114,,,,,,,,,,,,
charge_bin,"charge[8000,14000)",charge_bin_conformal95_budget0.00,gradient_boosted_trees,HistGradientBoosting residual scale model,,1471,1032,7,1.354356399663522,2.7170096579372993,0.012236573759347382,0.2999509415641867,0.9428959891230455,0.9932019034670292,0.2602064969860455,0.043201903467029235,0.33448581962962926,4.094638785651896,,,,,,,,,,,,
charge_bin,"charge[1000,4000)",charge_bin_conformal95_budget0.00,mlp,MLP residual scale model,,60,31,7,1.2400140871952223,2.3038392053346364,0.0,0.26143458799808794,0.9166666666666666,0.9833333333333333,0.2339771745296666,0.033333333333333326,0.33529197328830396,4.9884287631420205,,,,,,,,,,,,
charge_bin,"charge[14000,24000)",charge_bin_conformal95_budget0.00,mlp,MLP residual scale model,,5990,3189,7,1.6034145007689193,2.5805990085983073,0.016360601001669448,0.3918201440010628,0.9470784641068447,0.9953255425709516,0.2643889719698447,0.04532554257095167,0.3059647901799112,4.1992442316960545,,,,,,,,,,,,
charge_bin,"charge[24000,40000)",charge_bin_conformal95_budget0.00,mlp,MLP residual scale model,,3624,1871,7,1.6935088799812412,2.642070657361369,0.02869757174392936,0.4565787822825772,0.9456401766004415,0.9931015452538632,0.2629506844634415,0.04310154525386323,0.28315781581157584,4.053773979871239,,,,,,,,,,,,
charge_bin,"charge[4000,8000)",charge_bin_conformal95_budget0.00,mlp,MLP residual scale model,,285,175,7,1.3215496028733151,3.738529116678969,0.028070175438596492,0.24537891715889876,0.9403508771929825,0.9859649122807017,0.25766138505598246,0.035964912280701755,0.3494157933925952,5.6655757369300055,,,,,,,,,,,,
charge_bin,"charge[40000,80000)",charge_bin_conformal95_budget0.00,mlp,MLP residual scale model,,30,23,6,5.650895840988243,10.259948814734972,0.36666666666666664,0.6364444990868419,0.8,0.9,0.11731050786300001,0.04999999999999993,0.17695533625871937,14.606942721956319,,,,,,,,,,,,
charge_bin,"charge[8000,14000)",charge_bin_conformal95_budget0.00,mlp,MLP residual scale model,,1471,1032,7,1.4049738753187169,2.990613669405599,0.017675050985723997,0.2902862317642761,0.9462950373895309,0.9918422841604351,0.2636055452525309,0.04184228416043512,0.33838719921623,4.741028067351553,,,,,,,,,,,,
charge_bin,"charge[1000,4000)",charge_bin_conformal95_budget0.00,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,,60,31,7,1.2721752276531009,1.804408243871854,0.0,0.5843511794963812,0.8833333333333333,0.9833333333333333,0.20064384119633327,0.033333333333333326,0.21654199834442847,2.444759457969297,,,,,,,,,,,,
charge_bin,"charge[14000,24000)",charge_bin_conformal95_budget0.00,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,,5990,3189,7,1.5331001231816004,2.5557940805397283,0.010684474123539232,0.47726272177107154,0.9497495826377296,0.9959933222036728,0.26706009050072954,0.045993322203672804,0.27859689697777695,3.3981923686887385,,,,,,,,,,,,
charge_bin,"charge[24000,40000)",charge_bin_conformal95_budget0.00,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,,3624,1871,7,1.5526248683459372,2.6719382059866272,0.02152317880794702,0.5077455277992218,0.9492273730684326,0.9919977924944813,0.2665378809314326,0.04199779249448132,0.26693004854223074,3.4294909407587095,,,,,,,,,,,,
charge_bin,"charge[4000,8000)",charge_bin_conformal95_budget0.00,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,,285,175,7,1.2287935903784133,3.625182563401786,0.02456140350877193,0.45178064642508997,0.9403508771929825,0.9894736842105263,0.25766138505598246,0.03947368421052633,0.28178480761380625,3.4715841971241495,,,,,,,,,,,,
charge_bin,"charge[40000,80000)",charge_bin_conformal95_budget0.00,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,,30,23,6,3.6783956645461124,9.25686949050178,0.23333333333333334,0.9183388930502232,0.8333333333333334,0.8333333333333334,0.15064384119633334,0.11666666666666659,0.1163238716042589,5.958880839089176,,,,,,,,,,,,
charge_bin,"charge[8000,14000)",charge_bin_conformal95_budget0.00,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,,1471,1032,7,1.32382727913322,2.9011585340343196,0.01291638341264446,0.4245438257882211,0.9483344663494222,0.9932019034670292,0.26564497421242217,0.043201903467029235,0.2947676839637435,3.26934739009273,,,,,,,,,,,,
charge_bin,"charge[1000,4000)",charge_bin_conformal95_budget0.00,ridge,Ridge residual scale model,,60,31,7,0.87169415831917,0.9874799834929491,0.0,0.5446500761451125,0.9333333333333333,1.0,0.2506438411963333,0.050000000000000044,0.2519979216837403,1.47344661114971,,,,,,,,,,,,
charge_bin,"charge[14000,24000)",charge_bin_conformal95_budget0.00,ridge,Ridge residual scale model,,5990,3189,7,1.5583063711724794,2.6578045304208326,0.021202003338898164,0.38128085938944134,0.9370617696160267,0.994991652754591,0.2543722774790267,0.04499165275459105,0.30602769028139215,4.095340474792832,,,,,,,,,,,,
charge_bin,"charge[24000,40000)",charge_bin_conformal95_budget0.00,ridge,Ridge residual scale model,,3624,1871,7,1.7269656971348821,3.0352871774638372,0.04056291390728477,0.41968449734103375,0.9456401766004415,0.9925496688741722,0.2629506844634415,0.04254966887417222,0.29527195199885997,4.3704146520063185,,,,,,,,,,,,
