charge_bin,n_cal,scale,fallback,heldout_run,method,alpha,abstention_budget,global_scale,abstention_cutoff,policy
"charge[24000,40000)",3362,1.4269752945583591,False,63,ridge,0.317310507863,0.0,1.3738830323283546,inf,charge_bin_conformal68_budget0.00
"charge[4000,8000)",251,1.2768132631234408,False,63,ridge,0.317310507863,0.0,1.3738830323283546,inf,charge_bin_conformal68_budget0.00
"charge[40000,80000)",28,1.3738830323283546,True,63,ridge,0.317310507863,0.0,1.3738830323283546,inf,charge_bin_conformal68_budget0.00
"charge[8000,14000)",1264,1.349473475178933,False,63,ridge,0.317310507863,0.0,1.3738830323283546,inf,charge_bin_conformal68_budget0.00
"charge[1000,4000)",54,1.1666869117829202,False,65,ridge,0.317310507863,0.0,1.3520021139589515,inf,charge_bin_conformal68_budget0.00
"charge[14000,24000)",5884,1.3555276506133778,False,65,ridge,0.317310507863,0.0,1.3520021139589515,inf,charge_bin_conformal68_budget0.00
"charge[24000,40000)",3589,1.402730597808649,False,65,ridge,0.317310507863,0.0,1.3520021139589515,inf,charge_bin_conformal68_budget0.00
"charge[4000,8000)",267,1.212598623071571,False,65,ridge,0.317310507863,0.0,1.3520021139589515,inf,charge_bin_conformal68_budget0.00
"charge[40000,80000)",30,1.8856566753968351,False,65,ridge,0.317310507863,0.0,1.3520021139589515,inf,charge_bin_conformal68_budget0.00
"charge[8000,14000)",1438,1.3146114527372534,False,65,ridge,0.317310507863,0.0,1.3520021139589515,inf,charge_bin_conformal68_budget0.00
"charge[1000,4000)",53,1.0910696638470574,False,58,ridge,0.317310507863,0.05,1.34927753774462,4.235588188852082,charge_bin_conformal68_budget0.05
"charge[14000,24000)",5888,1.3533912416689697,False,58,ridge,0.317310507863,0.05,1.34927753774462,4.235588188852082,charge_bin_conformal68_budget0.05
"charge[24000,40000)",3571,1.4005697224426148,False,58,ridge,0.317310507863,0.05,1.34927753774462,4.235588188852082,charge_bin_conformal68_budget0.05
"charge[4000,8000)",267,1.212598623071571,False,58,ridge,0.317310507863,0.05,1.34927753774462,4.235588188852082,charge_bin_conformal68_budget0.05
"charge[40000,80000)",29,1.34927753774462,True,58,ridge,0.317310507863,0.05,1.34927753774462,4.235588188852082,charge_bin_conformal68_budget0.05
"charge[8000,14000)",1433,1.3112830367510437,False,58,ridge,0.317310507863,0.05,1.34927753774462,4.235588188852082,charge_bin_conformal68_budget0.05
"charge[1000,4000)",52,1.1774628424974076,False,59,ridge,0.317310507863,0.05,1.3308451081911838,4.806867066674356,charge_bin_conformal68_budget0.05
"charge[14000,24000)",4649,1.3492958552131091,False,59,ridge,0.317310507863,0.05,1.3308451081911838,4.806867066674356,charge_bin_conformal68_budget0.05
"charge[24000,40000)",3105,1.3643390172402656,False,59,ridge,0.317310507863,0.05,1.3308451081911838,4.806867066674356,charge_bin_conformal68_budget0.05
"charge[4000,8000)",251,1.2181947067428498,False,59,ridge,0.317310507863,0.05,1.3308451081911838,4.806867066674356,charge_bin_conformal68_budget0.05
"charge[40000,80000)",27,1.3308451081911838,True,59,ridge,0.317310507863,0.05,1.3308451081911838,4.806867066674356,charge_bin_conformal68_budget0.05
"charge[8000,14000)",1087,1.2579784601000734,False,59,ridge,0.317310507863,0.05,1.3308451081911838,4.806867066674356,charge_bin_conformal68_budget0.05
"charge[1000,4000)",42,1.1908739634533985,False,60,ridge,0.317310507863,0.05,1.3739401893536936,5.188203886335799,charge_bin_conformal68_budget0.05
"charge[14000,24000)",4871,1.3788855491583314,False,60,ridge,0.317310507863,0.05,1.3739401893536936,5.188203886335799,charge_bin_conformal68_budget0.05
"charge[24000,40000)",2602,1.4571659219578477,False,60,ridge,0.317310507863,0.05,1.3739401893536936,5.188203886335799,charge_bin_conformal68_budget0.05
"charge[4000,8000)",233,1.2453945318707824,False,60,ridge,0.317310507863,0.05,1.3739401893536936,5.188203886335799,charge_bin_conformal68_budget0.05
"charge[40000,80000)",23,1.3739401893536936,True,60,ridge,0.317310507863,0.05,1.3739401893536936,5.188203886335799,charge_bin_conformal68_budget0.05
"charge[8000,14000)",1265,1.312400685343628,False,60,ridge,0.317310507863,0.05,1.3739401893536936,5.188203886335799,charge_bin_conformal68_budget0.05
"charge[1000,4000)",57,1.1675031195014172,False,61,ridge,0.317310507863,0.05,1.2500963829721528,6.500683551491368,charge_bin_conformal68_budget0.05
"charge[14000,24000)",4575,1.2431970953900529,False,61,ridge,0.317310507863,0.05,1.2500963829721528,6.500683551491368,charge_bin_conformal68_budget0.05
"charge[24000,40000)",2611,1.2525712012154124,False,61,ridge,0.317310507863,0.05,1.2500963829721528,6.500683551491368,charge_bin_conformal68_budget0.05
"charge[4000,8000)",210,1.1468267457883883,False,61,ridge,0.317310507863,0.05,1.2500963829721528,6.500683551491368,charge_bin_conformal68_budget0.05
"charge[40000,80000)",23,1.2500963829721528,True,61,ridge,0.317310507863,0.05,1.2500963829721528,6.500683551491368,charge_bin_conformal68_budget0.05
"charge[8000,14000)",1185,1.2875402822935107,False,61,ridge,0.317310507863,0.05,1.2500963829721528,6.500683551491368,charge_bin_conformal68_budget0.05
"charge[1000,4000)",52,1.1824331432828283,False,62,ridge,0.317310507863,0.05,1.4138629638654696,5.129116684889508,charge_bin_conformal68_budget0.05
"charge[14000,24000)",4678,1.4258812862642727,False,62,ridge,0.317310507863,0.05,1.4138629638654696,5.129116684889508,charge_bin_conformal68_budget0.05
"charge[24000,40000)",2904,1.469060956135248,False,62,ridge,0.317310507863,0.05,1.4138629638654696,5.129116684889508,charge_bin_conformal68_budget0.05
"charge[4000,8000)",231,1.281784153652832,False,62,ridge,0.317310507863,0.05,1.4138629638654696,5.129116684889508,charge_bin_conformal68_budget0.05
"charge[40000,80000)",20,1.4138629638654696,True,62,ridge,0.317310507863,0.05,1.4138629638654696,5.129116684889508,charge_bin_conformal68_budget0.05
"charge[8000,14000)",1154,1.3585645171573915,False,62,ridge,0.317310507863,0.05,1.4138629638654696,5.129116684889508,charge_bin_conformal68_budget0.05
"charge[1000,4000)",50,1.18068148331932,False,63,ridge,0.317310507863,0.05,1.3738830323283546,4.685931419262209,charge_bin_conformal68_budget0.05
"charge[14000,24000)",5395,1.374790779299297,False,63,ridge,0.317310507863,0.05,1.3738830323283546,4.685931419262209,charge_bin_conformal68_budget0.05
"charge[24000,40000)",3362,1.4269752945583591,False,63,ridge,0.317310507863,0.05,1.3738830323283546,4.685931419262209,charge_bin_conformal68_budget0.05
"charge[4000,8000)",251,1.2768132631234408,False,63,ridge,0.317310507863,0.05,1.3738830323283546,4.685931419262209,charge_bin_conformal68_budget0.05
"charge[40000,80000)",28,1.3738830323283546,True,63,ridge,0.317310507863,0.05,1.3738830323283546,4.685931419262209,charge_bin_conformal68_budget0.05
"charge[8000,14000)",1264,1.349473475178933,False,63,ridge,0.317310507863,0.05,1.3738830323283546,4.685931419262209,charge_bin_conformal68_budget0.05
"charge[1000,4000)",54,1.1666869117829202,False,65,ridge,0.317310507863,0.05,1.3520021139589515,4.992343649103993,charge_bin_conformal68_budget0.05
"charge[14000,24000)",5884,1.3555276506133778,False,65,ridge,0.317310507863,0.05,1.3520021139589515,4.992343649103993,charge_bin_conformal68_budget0.05
"charge[24000,40000)",3589,1.402730597808649,False,65,ridge,0.317310507863,0.05,1.3520021139589515,4.992343649103993,charge_bin_conformal68_budget0.05
"charge[4000,8000)",267,1.212598623071571,False,65,ridge,0.317310507863,0.05,1.3520021139589515,4.992343649103993,charge_bin_conformal68_budget0.05
"charge[40000,80000)",30,1.8856566753968351,False,65,ridge,0.317310507863,0.05,1.3520021139589515,4.992343649103993,charge_bin_conformal68_budget0.05
"charge[8000,14000)",1438,1.3146114527372534,False,65,ridge,0.317310507863,0.05,1.3520021139589515,4.992343649103993,charge_bin_conformal68_budget0.05
"charge[1000,4000)",53,1.0910696638470574,False,58,ridge,0.317310507863,0.1,1.34927753774462,3.4926762613263174,charge_bin_conformal68_budget0.10
"charge[14000,24000)",5888,1.3533912416689697,False,58,ridge,0.317310507863,0.1,1.34927753774462,3.4926762613263174,charge_bin_conformal68_budget0.10
"charge[24000,40000)",3571,1.4005697224426148,False,58,ridge,0.317310507863,0.1,1.34927753774462,3.4926762613263174,charge_bin_conformal68_budget0.10
"charge[4000,8000)",267,1.212598623071571,False,58,ridge,0.317310507863,0.1,1.34927753774462,3.4926762613263174,charge_bin_conformal68_budget0.10
"charge[40000,80000)",29,1.34927753774462,True,58,ridge,0.317310507863,0.1,1.34927753774462,3.4926762613263174,charge_bin_conformal68_budget0.10
"charge[8000,14000)",1433,1.3112830367510437,False,58,ridge,0.317310507863,0.1,1.34927753774462,3.4926762613263174,charge_bin_conformal68_budget0.10
"charge[1000,4000)",52,1.1774628424974076,False,59,ridge,0.317310507863,0.1,1.3308451081911838,3.960286237692119,charge_bin_conformal68_budget0.10
"charge[14000,24000)",4649,1.3492958552131091,False,59,ridge,0.317310507863,0.1,1.3308451081911838,3.960286237692119,charge_bin_conformal68_budget0.10
"charge[24000,40000)",3105,1.3643390172402656,False,59,ridge,0.317310507863,0.1,1.3308451081911838,3.960286237692119,charge_bin_conformal68_budget0.10
"charge[4000,8000)",251,1.2181947067428498,False,59,ridge,0.317310507863,0.1,1.3308451081911838,3.960286237692119,charge_bin_conformal68_budget0.10
"charge[40000,80000)",27,1.3308451081911838,True,59,ridge,0.317310507863,0.1,1.3308451081911838,3.960286237692119,charge_bin_conformal68_budget0.10
"charge[8000,14000)",1087,1.2579784601000734,False,59,ridge,0.317310507863,0.1,1.3308451081911838,3.960286237692119,charge_bin_conformal68_budget0.10
"charge[1000,4000)",42,1.1908739634533985,False,60,ridge,0.317310507863,0.1,1.3739401893536936,4.148496853304403,charge_bin_conformal68_budget0.10
"charge[14000,24000)",4871,1.3788855491583314,False,60,ridge,0.317310507863,0.1,1.3739401893536936,4.148496853304403,charge_bin_conformal68_budget0.10
"charge[24000,40000)",2602,1.4571659219578477,False,60,ridge,0.317310507863,0.1,1.3739401893536936,4.148496853304403,charge_bin_conformal68_budget0.10
"charge[4000,8000)",233,1.2453945318707824,False,60,ridge,0.317310507863,0.1,1.3739401893536936,4.148496853304403,charge_bin_conformal68_budget0.10
"charge[40000,80000)",23,1.3739401893536936,True,60,ridge,0.317310507863,0.1,1.3739401893536936,4.148496853304403,charge_bin_conformal68_budget0.10
"charge[8000,14000)",1265,1.312400685343628,False,60,ridge,0.317310507863,0.1,1.3739401893536936,4.148496853304403,charge_bin_conformal68_budget0.10
"charge[1000,4000)",57,1.1675031195014172,False,61,ridge,0.317310507863,0.1,1.2500963829721528,5.5628794804356225,charge_bin_conformal68_budget0.10
"charge[14000,24000)",4575,1.2431970953900529,False,61,ridge,0.317310507863,0.1,1.2500963829721528,5.5628794804356225,charge_bin_conformal68_budget0.10
"charge[24000,40000)",2611,1.2525712012154124,False,61,ridge,0.317310507863,0.1,1.2500963829721528,5.5628794804356225,charge_bin_conformal68_budget0.10
"charge[4000,8000)",210,1.1468267457883883,False,61,ridge,0.317310507863,0.1,1.2500963829721528,5.5628794804356225,charge_bin_conformal68_budget0.10
"charge[40000,80000)",23,1.2500963829721528,True,61,ridge,0.317310507863,0.1,1.2500963829721528,5.5628794804356225,charge_bin_conformal68_budget0.10
"charge[8000,14000)",1185,1.2875402822935107,False,61,ridge,0.317310507863,0.1,1.2500963829721528,5.5628794804356225,charge_bin_conformal68_budget0.10
"charge[1000,4000)",52,1.1824331432828283,False,62,ridge,0.317310507863,0.1,1.4138629638654696,4.340974800894868,charge_bin_conformal68_budget0.10
"charge[14000,24000)",4678,1.4258812862642727,False,62,ridge,0.317310507863,0.1,1.4138629638654696,4.340974800894868,charge_bin_conformal68_budget0.10
"charge[24000,40000)",2904,1.469060956135248,False,62,ridge,0.317310507863,0.1,1.4138629638654696,4.340974800894868,charge_bin_conformal68_budget0.10
"charge[4000,8000)",231,1.281784153652832,False,62,ridge,0.317310507863,0.1,1.4138629638654696,4.340974800894868,charge_bin_conformal68_budget0.10
"charge[40000,80000)",20,1.4138629638654696,True,62,ridge,0.317310507863,0.1,1.4138629638654696,4.340974800894868,charge_bin_conformal68_budget0.10
"charge[8000,14000)",1154,1.3585645171573915,False,62,ridge,0.317310507863,0.1,1.4138629638654696,4.340974800894868,charge_bin_conformal68_budget0.10
"charge[1000,4000)",50,1.18068148331932,False,63,ridge,0.317310507863,0.1,1.3738830323283546,3.909382237912639,charge_bin_conformal68_budget0.10
"charge[14000,24000)",5395,1.374790779299297,False,63,ridge,0.317310507863,0.1,1.3738830323283546,3.909382237912639,charge_bin_conformal68_budget0.10
"charge[24000,40000)",3362,1.4269752945583591,False,63,ridge,0.317310507863,0.1,1.3738830323283546,3.909382237912639,charge_bin_conformal68_budget0.10
"charge[4000,8000)",251,1.2768132631234408,False,63,ridge,0.317310507863,0.1,1.3738830323283546,3.909382237912639,charge_bin_conformal68_budget0.10
"charge[40000,80000)",28,1.3738830323283546,True,63,ridge,0.317310507863,0.1,1.3738830323283546,3.909382237912639,charge_bin_conformal68_budget0.10
"charge[8000,14000)",1264,1.349473475178933,False,63,ridge,0.317310507863,0.1,1.3738830323283546,3.909382237912639,charge_bin_conformal68_budget0.10
"charge[1000,4000)",54,1.1666869117829202,False,65,ridge,0.317310507863,0.1,1.3520021139589515,3.9740595741485394,charge_bin_conformal68_budget0.10
"charge[14000,24000)",5884,1.3555276506133778,False,65,ridge,0.317310507863,0.1,1.3520021139589515,3.9740595741485394,charge_bin_conformal68_budget0.10
"charge[24000,40000)",3589,1.402730597808649,False,65,ridge,0.317310507863,0.1,1.3520021139589515,3.9740595741485394,charge_bin_conformal68_budget0.10
"charge[4000,8000)",267,1.212598623071571,False,65,ridge,0.317310507863,0.1,1.3520021139589515,3.9740595741485394,charge_bin_conformal68_budget0.10
"charge[40000,80000)",30,1.8856566753968351,False,65,ridge,0.317310507863,0.1,1.3520021139589515,3.9740595741485394,charge_bin_conformal68_budget0.10
"charge[8000,14000)",1438,1.3146114527372534,False,65,ridge,0.317310507863,0.1,1.3520021139589515,3.9740595741485394,charge_bin_conformal68_budget0.10
"charge[1000,4000)",53,1.0910696638470574,False,58,ridge,0.317310507863,0.2,1.34927753774462,3.1849978335161517,charge_bin_conformal68_budget0.20
"charge[14000,24000)",5888,1.3533912416689697,False,58,ridge,0.317310507863,0.2,1.34927753774462,3.1849978335161517,charge_bin_conformal68_budget0.20
"charge[24000,40000)",3571,1.4005697224426148,False,58,ridge,0.317310507863,0.2,1.34927753774462,3.1849978335161517,charge_bin_conformal68_budget0.20
"charge[4000,8000)",267,1.212598623071571,False,58,ridge,0.317310507863,0.2,1.34927753774462,3.1849978335161517,charge_bin_conformal68_budget0.20
"charge[40000,80000)",29,1.34927753774462,True,58,ridge,0.317310507863,0.2,1.34927753774462,3.1849978335161517,charge_bin_conformal68_budget0.20
"charge[8000,14000)",1433,1.3112830367510437,False,58,ridge,0.317310507863,0.2,1.34927753774462,3.1849978335161517,charge_bin_conformal68_budget0.20
"charge[1000,4000)",52,1.1774628424974076,False,59,ridge,0.317310507863,0.2,1.3308451081911838,3.204730407782416,charge_bin_conformal68_budget0.20
"charge[14000,24000)",4649,1.3492958552131091,False,59,ridge,0.317310507863,0.2,1.3308451081911838,3.204730407782416,charge_bin_conformal68_budget0.20
"charge[24000,40000)",3105,1.3643390172402656,False,59,ridge,0.317310507863,0.2,1.3308451081911838,3.204730407782416,charge_bin_conformal68_budget0.20
"charge[4000,8000)",251,1.2181947067428498,False,59,ridge,0.317310507863,0.2,1.3308451081911838,3.204730407782416,charge_bin_conformal68_budget0.20
"charge[40000,80000)",27,1.3308451081911838,True,59,ridge,0.317310507863,0.2,1.3308451081911838,3.204730407782416,charge_bin_conformal68_budget0.20
"charge[8000,14000)",1087,1.2579784601000734,False,59,ridge,0.317310507863,0.2,1.3308451081911838,3.204730407782416,charge_bin_conformal68_budget0.20
"charge[1000,4000)",42,1.1908739634533985,False,60,ridge,0.317310507863,0.2,1.3739401893536936,3.2324181874800826,charge_bin_conformal68_budget0.20
"charge[14000,24000)",4871,1.3788855491583314,False,60,ridge,0.317310507863,0.2,1.3739401893536936,3.2324181874800826,charge_bin_conformal68_budget0.20
"charge[24000,40000)",2602,1.4571659219578477,False,60,ridge,0.317310507863,0.2,1.3739401893536936,3.2324181874800826,charge_bin_conformal68_budget0.20
"charge[4000,8000)",233,1.2453945318707824,False,60,ridge,0.317310507863,0.2,1.3739401893536936,3.2324181874800826,charge_bin_conformal68_budget0.20
"charge[40000,80000)",23,1.3739401893536936,True,60,ridge,0.317310507863,0.2,1.3739401893536936,3.2324181874800826,charge_bin_conformal68_budget0.20
"charge[8000,14000)",1265,1.312400685343628,False,60,ridge,0.317310507863,0.2,1.3739401893536936,3.2324181874800826,charge_bin_conformal68_budget0.20
"charge[1000,4000)",57,1.1675031195014172,False,61,ridge,0.317310507863,0.2,1.2500963829721528,4.368676397063001,charge_bin_conformal68_budget0.20
"charge[14000,24000)",4575,1.2431970953900529,False,61,ridge,0.317310507863,0.2,1.2500963829721528,4.368676397063001,charge_bin_conformal68_budget0.20
"charge[24000,40000)",2611,1.2525712012154124,False,61,ridge,0.317310507863,0.2,1.2500963829721528,4.368676397063001,charge_bin_conformal68_budget0.20
"charge[4000,8000)",210,1.1468267457883883,False,61,ridge,0.317310507863,0.2,1.2500963829721528,4.368676397063001,charge_bin_conformal68_budget0.20
"charge[40000,80000)",23,1.2500963829721528,True,61,ridge,0.317310507863,0.2,1.2500963829721528,4.368676397063001,charge_bin_conformal68_budget0.20
"charge[8000,14000)",1185,1.2875402822935107,False,61,ridge,0.317310507863,0.2,1.2500963829721528,4.368676397063001,charge_bin_conformal68_budget0.20
"charge[1000,4000)",52,1.1824331432828283,False,62,ridge,0.317310507863,0.2,1.4138629638654696,3.452420334430172,charge_bin_conformal68_budget0.20
"charge[14000,24000)",4678,1.4258812862642727,False,62,ridge,0.317310507863,0.2,1.4138629638654696,3.452420334430172,charge_bin_conformal68_budget0.20
"charge[24000,40000)",2904,1.469060956135248,False,62,ridge,0.317310507863,0.2,1.4138629638654696,3.452420334430172,charge_bin_conformal68_budget0.20
"charge[4000,8000)",231,1.281784153652832,False,62,ridge,0.317310507863,0.2,1.4138629638654696,3.452420334430172,charge_bin_conformal68_budget0.20
"charge[40000,80000)",20,1.4138629638654696,True,62,ridge,0.317310507863,0.2,1.4138629638654696,3.452420334430172,charge_bin_conformal68_budget0.20
"charge[8000,14000)",1154,1.3585645171573915,False,62,ridge,0.317310507863,0.2,1.4138629638654696,3.452420334430172,charge_bin_conformal68_budget0.20
"charge[1000,4000)",50,1.18068148331932,False,63,ridge,0.317310507863,0.2,1.3738830323283546,3.1686781714070067,charge_bin_conformal68_budget0.20
"charge[14000,24000)",5395,1.374790779299297,False,63,ridge,0.317310507863,0.2,1.3738830323283546,3.1686781714070067,charge_bin_conformal68_budget0.20
"charge[24000,40000)",3362,1.4269752945583591,False,63,ridge,0.317310507863,0.2,1.3738830323283546,3.1686781714070067,charge_bin_conformal68_budget0.20
"charge[4000,8000)",251,1.2768132631234408,False,63,ridge,0.317310507863,0.2,1.3738830323283546,3.1686781714070067,charge_bin_conformal68_budget0.20
"charge[40000,80000)",28,1.3738830323283546,True,63,ridge,0.317310507863,0.2,1.3738830323283546,3.1686781714070067,charge_bin_conformal68_budget0.20
"charge[8000,14000)",1264,1.349473475178933,False,63,ridge,0.317310507863,0.2,1.3738830323283546,3.1686781714070067,charge_bin_conformal68_budget0.20
"charge[1000,4000)",54,1.1666869117829202,False,65,ridge,0.317310507863,0.2,1.3520021139589515,3.2543690990227554,charge_bin_conformal68_budget0.20
"charge[14000,24000)",5884,1.3555276506133778,False,65,ridge,0.317310507863,0.2,1.3520021139589515,3.2543690990227554,charge_bin_conformal68_budget0.20
"charge[24000,40000)",3589,1.402730597808649,False,65,ridge,0.317310507863,0.2,1.3520021139589515,3.2543690990227554,charge_bin_conformal68_budget0.20
"charge[4000,8000)",267,1.212598623071571,False,65,ridge,0.317310507863,0.2,1.3520021139589515,3.2543690990227554,charge_bin_conformal68_budget0.20
"charge[40000,80000)",30,1.8856566753968351,False,65,ridge,0.317310507863,0.2,1.3520021139589515,3.2543690990227554,charge_bin_conformal68_budget0.20
"charge[8000,14000)",1438,1.3146114527372534,False,65,ridge,0.317310507863,0.2,1.3520021139589515,3.2543690990227554,charge_bin_conformal68_budget0.20
"charge[1000,4000)",53,1.6890573054656268,False,58,ridge,0.05,0.0,2.665714907238748,inf,charge_bin_conformal95_budget0.00
"charge[14000,24000)",5888,2.6008133165247678,False,58,ridge,0.05,0.0,2.665714907238748,inf,charge_bin_conformal95_budget0.00
"charge[24000,40000)",3571,2.946563689611417,False,58,ridge,0.05,0.0,2.665714907238748,inf,charge_bin_conformal95_budget0.00
"charge[4000,8000)",267,1.8160732680706326,False,58,ridge,0.05,0.0,2.665714907238748,inf,charge_bin_conformal95_budget0.00
"charge[40000,80000)",29,2.665714907238748,True,58,ridge,0.05,0.0,2.665714907238748,inf,charge_bin_conformal95_budget0.00
"charge[8000,14000)",1433,2.2308564422449466,False,58,ridge,0.05,0.0,2.665714907238748,inf,charge_bin_conformal95_budget0.00
"charge[1000,4000)",52,1.7941725014424685,False,59,ridge,0.05,0.0,2.6583171700050627,inf,charge_bin_conformal95_budget0.00
"charge[14000,24000)",4649,2.602366851856906,False,59,ridge,0.05,0.0,2.6583171700050627,inf,charge_bin_conformal95_budget0.00
"charge[24000,40000)",3105,2.9010533741548286,False,59,ridge,0.05,0.0,2.6583171700050627,inf,charge_bin_conformal95_budget0.00
"charge[4000,8000)",251,1.7489144968232107,False,59,ridge,0.05,0.0,2.6583171700050627,inf,charge_bin_conformal95_budget0.00
"charge[40000,80000)",27,2.6583171700050627,True,59,ridge,0.05,0.0,2.6583171700050627,inf,charge_bin_conformal95_budget0.00
"charge[8000,14000)",1087,2.2375355457724173,False,59,ridge,0.05,0.0,2.6583171700050627,inf,charge_bin_conformal95_budget0.00
"charge[1000,4000)",42,1.7151967244809512,False,60,ridge,0.05,0.0,2.730266639186776,inf,charge_bin_conformal95_budget0.00
"charge[14000,24000)",4871,2.6654659447956615,False,60,ridge,0.05,0.0,2.730266639186776,inf,charge_bin_conformal95_budget0.00
"charge[24000,40000)",2602,3.0531200235862257,False,60,ridge,0.05,0.0,2.730266639186776,inf,charge_bin_conformal95_budget0.00
"charge[4000,8000)",233,1.7471918164102205,False,60,ridge,0.05,0.0,2.730266639186776,inf,charge_bin_conformal95_budget0.00
"charge[40000,80000)",23,2.730266639186776,True,60,ridge,0.05,0.0,2.730266639186776,inf,charge_bin_conformal95_budget0.00
"charge[8000,14000)",1265,2.2464673301630813,False,60,ridge,0.05,0.0,2.730266639186776,inf,charge_bin_conformal95_budget0.00
"charge[1000,4000)",57,1.5941591572842788,False,61,ridge,0.05,0.0,2.3985176634093475,inf,charge_bin_conformal95_budget0.00
"charge[14000,24000)",4575,2.283098032740811,False,61,ridge,0.05,0.0,2.3985176634093475,inf,charge_bin_conformal95_budget0.00
"charge[24000,40000)",2611,2.7882757440764534,False,61,ridge,0.05,0.0,2.3985176634093475,inf,charge_bin_conformal95_budget0.00
"charge[4000,8000)",210,1.8115403906315806,False,61,ridge,0.05,0.0,2.3985176634093475,inf,charge_bin_conformal95_budget0.00
"charge[40000,80000)",23,2.3985176634093475,True,61,ridge,0.05,0.0,2.3985176634093475,inf,charge_bin_conformal95_budget0.00
"charge[8000,14000)",1185,2.092541967969632,False,61,ridge,0.05,0.0,2.3985176634093475,inf,charge_bin_conformal95_budget0.00
"charge[1000,4000)",52,1.7941725014424685,False,62,ridge,0.05,0.0,2.745974614878125,inf,charge_bin_conformal95_budget0.00
"charge[14000,24000)",4678,2.6854625674074253,False,62,ridge,0.05,0.0,2.745974614878125,inf,charge_bin_conformal95_budget0.00
"charge[24000,40000)",2904,2.9798147628719156,False,62,ridge,0.05,0.0,2.745974614878125,inf,charge_bin_conformal95_budget0.00
"charge[4000,8000)",231,1.8350128579661924,False,62,ridge,0.05,0.0,2.745974614878125,inf,charge_bin_conformal95_budget0.00
"charge[40000,80000)",20,2.745974614878125,True,62,ridge,0.05,0.0,2.745974614878125,inf,charge_bin_conformal95_budget0.00
"charge[8000,14000)",1154,2.317707075395667,False,62,ridge,0.05,0.0,2.745974614878125,inf,charge_bin_conformal95_budget0.00
"charge[1000,4000)",50,1.811194605029567,False,63,ridge,0.05,0.0,2.685120763067888,inf,charge_bin_conformal95_budget0.00
"charge[14000,24000)",5395,2.618714487513017,False,63,ridge,0.05,0.0,2.685120763067888,inf,charge_bin_conformal95_budget0.00
"charge[24000,40000)",3362,2.9522703356153963,False,63,ridge,0.05,0.0,2.685120763067888,inf,charge_bin_conformal95_budget0.00
"charge[4000,8000)",251,1.7547747243027865,False,63,ridge,0.05,0.0,2.685120763067888,inf,charge_bin_conformal95_budget0.00
"charge[40000,80000)",28,2.685120763067888,True,63,ridge,0.05,0.0,2.685120763067888,inf,charge_bin_conformal95_budget0.00
"charge[8000,14000)",1264,2.2467570604566025,False,63,ridge,0.05,0.0,2.685120763067888,inf,charge_bin_conformal95_budget0.00
"charge[1000,4000)",54,1.7771503978553698,False,65,ridge,0.05,0.0,2.6657127861721825,inf,charge_bin_conformal95_budget0.00
"charge[14000,24000)",5884,2.5826438544792096,False,65,ridge,0.05,0.0,2.6657127861721825,inf,charge_bin_conformal95_budget0.00
"charge[24000,40000)",3589,2.947117971632235,False,65,ridge,0.05,0.0,2.6657127861721825,inf,charge_bin_conformal95_budget0.00
"charge[4000,8000)",267,1.8160732680706326,False,65,ridge,0.05,0.0,2.6657127861721825,inf,charge_bin_conformal95_budget0.00
"charge[40000,80000)",30,7.864079879707662,False,65,ridge,0.05,0.0,2.6657127861721825,inf,charge_bin_conformal95_budget0.00
"charge[8000,14000)",1438,2.2413625354739057,False,65,ridge,0.05,0.0,2.6657127861721825,inf,charge_bin_conformal95_budget0.00
"charge[1000,4000)",53,1.6890573054656268,False,58,ridge,0.05,0.05,2.665714907238748,8.600810718636545,charge_bin_conformal95_budget0.05
"charge[14000,24000)",5888,2.6008133165247678,False,58,ridge,0.05,0.05,2.665714907238748,8.600810718636545,charge_bin_conformal95_budget0.05
"charge[24000,40000)",3571,2.946563689611417,False,58,ridge,0.05,0.05,2.665714907238748,8.600810718636545,charge_bin_conformal95_budget0.05
"charge[4000,8000)",267,1.8160732680706326,False,58,ridge,0.05,0.05,2.665714907238748,8.600810718636545,charge_bin_conformal95_budget0.05
"charge[40000,80000)",29,2.665714907238748,True,58,ridge,0.05,0.05,2.665714907238748,8.600810718636545,charge_bin_conformal95_budget0.05
"charge[8000,14000)",1433,2.2308564422449466,False,58,ridge,0.05,0.05,2.665714907238748,8.600810718636545,charge_bin_conformal95_budget0.05
"charge[1000,4000)",52,1.7941725014424685,False,59,ridge,0.05,0.05,2.6583171700050627,9.457144156169246,charge_bin_conformal95_budget0.05
"charge[14000,24000)",4649,2.602366851856906,False,59,ridge,0.05,0.05,2.6583171700050627,9.457144156169246,charge_bin_conformal95_budget0.05
"charge[24000,40000)",3105,2.9010533741548286,False,59,ridge,0.05,0.05,2.6583171700050627,9.457144156169246,charge_bin_conformal95_budget0.05
"charge[4000,8000)",251,1.7489144968232107,False,59,ridge,0.05,0.05,2.6583171700050627,9.457144156169246,charge_bin_conformal95_budget0.05
"charge[40000,80000)",27,2.6583171700050627,True,59,ridge,0.05,0.05,2.6583171700050627,9.457144156169246,charge_bin_conformal95_budget0.05
"charge[8000,14000)",1087,2.2375355457724173,False,59,ridge,0.05,0.05,2.6583171700050627,9.457144156169246,charge_bin_conformal95_budget0.05
"charge[1000,4000)",42,1.7151967244809512,False,60,ridge,0.05,0.05,2.730266639186776,10.364360763901727,charge_bin_conformal95_budget0.05
