dimension,stratum,policy,method,method_label,accepted_fraction,n,n_events,n_runs,sigma68_ns,full_rms_ns,tail_frac_abs_gt5ns,pull_width68,coverage68,coverage95,coverage68_error,coverage95_error,calibration_loss,mean_sigma_hat_ns,calibration_loss_ci_low,coverage68_ci_low,coverage95_ci_low,pull_width68_ci_low,sigma68_ns_ci_low,tail_frac_abs_gt5ns_ci_low,calibration_loss_ci_high,coverage68_ci_high,coverage95_ci_high,pull_width68_ci_high,sigma68_ns_ci_high,tail_frac_abs_gt5ns_ci_high
run,58,charge_bin_conformal68_budget0.10,gradient_boosted_trees,HistGradientBoosting residual scale model,,197,73,1,1.3090534492973709,1.786345043664088,0.0,0.6928287969057859,0.7258883248730964,0.9847715736040609,0.04319883273609637,0.03477157360406091,0.12838053647812378,1.9852972731276406,,,,,,,,,,,,
run,59,charge_bin_conformal68_budget0.10,gradient_boosted_trees,HistGradientBoosting residual scale model,,2060,762,1,1.3057448441015018,1.6071554683742462,0.0,0.7266967527122887,0.7402912621359223,0.9771844660194174,0.0576017699989223,0.027184466019417486,0.11936316110201702,1.7450915168716898,,,,,,,,,,,,
run,60,charge_bin_conformal68_budget0.10,gradient_boosted_trees,HistGradientBoosting residual scale model,,2181,806,1,1.2663734637726862,1.5445859378251592,0.0,0.6396179213703175,0.8225584594222833,0.9825767996331958,0.1398689672852833,0.03257679963319582,0.1776092818493872,1.9658980476317887,,,,,,,,,,,,
run,61,charge_bin_conformal68_budget0.10,gradient_boosted_trees,HistGradientBoosting residual scale model,,2519,931,1,1.7003434147143404,2.112891772626834,0.0,1.0590142690894975,0.5355299722111949,0.9170305676855895,0.14715951992580512,0.03296943231441041,0.07971440710990434,1.7013024068466758,,,,,,,,,,,,
run,62,charge_bin_conformal68_budget0.10,gradient_boosted_trees,HistGradientBoosting residual scale model,,2179,804,1,1.3431442527594692,1.6348641797243946,0.0,0.6272479330606687,0.8609453877925654,0.9770536943552088,0.17825589565556532,0.02705369435520888,0.1926872189833685,2.2394729346805637,,,,,,,,,,,,
run,63,charge_bin_conformal68_budget0.10,gradient_boosted_trees,HistGradientBoosting residual scale model,,999,365,1,1.3031951080381532,1.584787217402888,0.0,0.6398865073254569,0.8408408408408409,0.982982982982983,0.15815134870384084,0.03298298298298308,0.18374927478712233,2.110596372000558,,,,,,,,,,,,
run,65,charge_bin_conformal68_budget0.10,gradient_boosted_trees,HistGradientBoosting residual scale model,,178,66,1,1.2982866194917655,1.6495606385010717,0.0,0.5921326079549271,0.8258426966292135,0.9719101123595506,0.14315320449221347,0.02191011235955065,0.19097690296561234,2.0263088134099445,,,,,,,,,,,,
run,58,charge_bin_conformal68_budget0.10,mlp,MLP residual scale model,,197,73,1,1.4485854389569792,1.9502821325051365,0.0,0.6759509397154144,0.6802030456852792,0.9796954314720813,0.002486446451720803,0.029695431472081313,0.11874364606946257,2.106150872618481,,,,,,,,,,,,
run,59,charge_bin_conformal68_budget0.10,mlp,MLP residual scale model,,2060,761,1,1.4256001952350947,1.6383091511469503,0.0,0.7267499653340391,0.7650485436893204,0.9766990291262136,0.08235905155232037,0.02669902912621369,0.12743603844816498,1.9497979674485426,,,,,,,,,,,,
run,60,charge_bin_conformal68_budget0.10,mlp,MLP residual scale model,,2181,807,1,1.3950444264843673,1.6160057905726266,0.0,0.7157349839038786,0.7583677212287941,0.9656121045392022,0.07567822909179411,0.015612104539202254,0.12518511657570594,1.99880492824699,,,,,,,,,,,,
run,61,charge_bin_conformal68_budget0.10,mlp,MLP residual scale model,,2519,931,1,1.7125666244320523,2.0308796850393773,0.0,0.9267246946489252,0.5807860262008734,0.9618896387455339,0.10190346593612665,0.011889638745533948,0.06235613667757848,1.909626017117292,,,,,,,,,,,,
run,62,charge_bin_conformal68_budget0.10,mlp,MLP residual scale model,,2179,804,1,1.4573271085799622,1.6542543203816407,0.0,0.682270380324762,0.8311151904543369,0.976594768242313,0.14842569831733687,0.026594768242312994,0.16425002874496264,2.3578654287090077,,,,,,,,,,,,
run,63,charge_bin_conformal68_budget0.10,mlp,MLP residual scale model,,999,368,1,1.3848159841558596,1.6273325514233672,0.0,0.6194856506213284,0.8378378378378378,0.980980980980981,0.1551483457008378,0.03098098098098101,0.1888812253534968,2.2671488118091445,,,,,,,,,,,,
run,65,charge_bin_conformal68_budget0.10,mlp,MLP residual scale model,,178,66,1,1.51189085396746,1.7444960315755254,0.0,0.6883395720984029,0.8033707865168539,0.9550561797752809,0.12068129437985387,0.0050561797752809445,0.1457993006855773,2.1067408917448023,,,,,,,,,,,,
run,58,charge_bin_conformal68_budget0.10,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,,197,73,1,1.3415212467138191,1.7008826085062,0.0,0.8822837937722362,0.6142131979695431,0.9898477157360406,0.06847629416745693,0.03984771573604062,0.07534673871042046,1.6935934230830407,,,,,,,,,,,,
run,59,charge_bin_conformal68_budget0.10,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,,2060,763,1,1.3340399098203832,1.533666341851129,0.0,0.9176810498219745,0.7140776699029127,0.9679611650485437,0.03138817776591263,0.017961165048543726,0.04388943099749395,1.6215469850462627,,,,,,,,,,,,
run,60,charge_bin_conformal68_budget0.10,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,,2181,807,1,1.2294641180470238,1.503446908592606,0.0,0.753086711895239,0.7482806052269602,0.9793672627235214,0.06559111308996013,0.029367262723521415,0.11395722130608084,1.6251706222455362,,,,,,,,,,,,
run,61,charge_bin_conformal68_budget0.10,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,,2519,930,1,1.5622982760564024,1.964539894179941,0.0,0.906253436174985,0.5938864628820961,0.982532751091703,0.08880302925490391,0.03253275109170306,0.07169411472387399,1.7892480423588535,,,,,,,,,,,,
run,62,charge_bin_conformal68_budget0.10,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,,2179,806,1,1.3177151601645414,1.5663782387223082,0.0,0.7994456742644397,0.7898118402937128,0.9655805415328133,0.10712234815671273,0.015580541532813297,0.10775240514169544,1.7843558223211495,,,,,,,,,,,,
run,63,charge_bin_conformal68_budget0.10,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,,999,368,1,1.3905758110463358,1.6478967259577797,0.0,0.9189573323313531,0.6746746746746747,0.972972972972973,0.008014817462325352,0.02297297297297307,0.03734348603464843,1.6399943642696495,,,,,,,,,,,,
run,65,charge_bin_conformal68_budget0.10,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,,178,66,1,1.4177746367334088,1.6852678460853014,0.0,0.8063074256573599,0.8033707865168539,0.9943820224719101,0.12068129437985387,0.04438202247191014,0.11958529706480137,1.7498482659578365,,,,,,,,,,,,
run,58,charge_bin_conformal68_budget0.10,ridge,Ridge residual scale model,,197,73,1,1.2516377779666823,1.5914336866753274,0.0,0.6679766291634146,0.6852791878172588,0.9898477157360406,0.0025896956802587967,0.03984771573604062,0.1248202607509616,1.7817719694798664,,,,,,,,,,,,
run,59,charge_bin_conformal68_budget0.10,ridge,Ridge residual scale model,,2060,762,1,1.375864923217827,1.5509191309328094,0.0,0.7953998918552448,0.6975728155339805,0.9679611650485437,0.014883323396980508,0.017961165048543726,0.07914819886342646,1.7592441362090652,,,,,,,,,,,,
run,60,charge_bin_conformal68_budget0.10,ridge,Ridge residual scale model,,2181,805,1,1.2724065233074513,1.4998918421364424,0.0,0.6288513770298361,0.8165978908757451,0.9880788629069235,0.13390839873874505,0.03807886290692353,0.18104529487194418,2.061159798298488,,,,,,,,,,,,
run,61,charge_bin_conformal68_budget0.10,ridge,Ridge residual scale model,,2519,931,1,1.7797599921123155,2.21715872939994,0.0,0.9161564566941374,0.5136959110758237,0.9468042874156412,0.16899358106117635,0.003195712584358801,0.08534427898379926,1.8304241568231359,,,,,,,,,,,,
run,62,charge_bin_conformal68_budget0.10,ridge,Ridge residual scale model,,2179,805,1,1.3740527420374813,1.5716844026198382,0.0,0.5614323181629508,0.8893988067921065,0.9903625516291877,0.20670931465510645,0.04036255162918778,0.22854651604044782,2.4057635958383163,,,,,,,,,,,,
run,63,charge_bin_conformal68_budget0.10,ridge,Ridge residual scale model,,999,369,1,1.3137815470846772,1.4735015758268242,0.0,0.5969086999698707,0.8778778778778779,0.985985985985986,0.19518838574087782,0.03598598598598601,0.21142189058566438,2.233284973360238,,,,,,,,,,,,
run,65,charge_bin_conformal68_budget0.10,ridge,Ridge residual scale model,,178,66,1,1.2979299526620967,1.5162691351717024,0.0,0.659595371406322,0.7752808988764045,0.9719101123595506,0.09259140673940447,0.02191011235955065,0.15163538256421105,1.8947019800507743,,,,,,,,,,,,
run,58,charge_bin_conformal68_budget0.10,traditional,S02/S03/S04 atom robust-width baseline,,197,73,1,1.1822576249680241,1.786790303204933,0.0,1.040928813724327,0.6903553299492385,0.8375634517766497,0.007665837812238507,0.11243654822335025,0.05367706658663862,2.4526079902807405,,,,,,,,,,,,
run,59,charge_bin_conformal68_budget0.10,traditional,S02/S03/S04 atom robust-width baseline,,2060,763,1,1.3507006689548968,1.7602994971210049,0.008737864077669903,0.7516095822128809,0.7907766990291262,0.9048543689320389,0.10808720689212614,0.0451456310679611,0.13387441858240212,3.124884214238072,,,,,,,,,,,,
run,60,charge_bin_conformal68_budget0.10,traditional,S02/S03/S04 atom robust-width baseline,,2181,808,1,1.2911785812957435,1.7212561050911726,0.0,0.8079177562899607,0.7569922054103623,0.8812471343420449,0.07430271327336224,0.06875286565795502,0.11171260754711887,2.5023716106456946,,,,,,,,,,,,
run,61,charge_bin_conformal68_budget0.10,traditional,S02/S03/S04 atom robust-width baseline,,2519,933,1,2.0659139941943603,2.73140644721647,0.0702659785629218,1.2979987748598822,0.46923382294561333,0.7709408495434696,0.2134556691913867,0.1790591504565303,0.23017119816926643,1.9768076517527025,,,,,,,,,,,,
run,62,charge_bin_conformal68_budget0.10,traditional,S02/S03/S04 atom robust-width baseline,,2179,806,1,1.4218532842973934,1.7994016542365174,0.004589261128958238,0.7161009850628478,0.7815511702615879,0.898577329050023,0.0988616781245879,0.05142267094997699,0.1447277880039057,2.7613634299828176,,,,,,,,,,,,
run,63,charge_bin_conformal68_budget0.10,traditional,S02/S03/S04 atom robust-width baseline,,999,368,1,1.2780138524507045,1.7372859755607424,0.006006006006006006,0.7639012381631777,0.7637637637637638,0.8878878878878879,0.08107427162676373,0.062112112112112094,0.12642838185856606,2.969573305355244,,,,,,,,,,,,
run,65,charge_bin_conformal68_budget0.10,traditional,S02/S03/S04 atom robust-width baseline,,178,66,1,1.443331329437362,1.8696479935409154,0.011235955056179775,0.7640692543211064,0.7584269662921348,0.8595505617977528,0.07573747415513477,0.09044943820224716,0.13403921934542518,3.1815471293867184,,,,,,,,,,,,
run,58,charge_bin_conformal68_budget0.20,cnn1d,1D-CNN residual scale model,,175,73,1,1.3001307513616127,1.506737054897174,0.0,0.9489469295485056,0.6857142857142857,0.9885714285714285,0.0030247935772856893,0.03857142857142859,0.030883097533402903,1.5295064576407043,,,,,,,,,,,,
run,59,charge_bin_conformal68_budget0.20,cnn1d,1D-CNN residual scale model,,1831,762,1,1.2727997636602575,1.4460995660331475,0.0,0.8911709317431474,0.693610049153468,0.9770617149098854,0.010920557016467991,0.027061714909885404,0.04893711339440199,1.441616103222948,,,,,,,,,,,,
run,60,charge_bin_conformal68_budget0.20,cnn1d,1D-CNN residual scale model,,1939,804,1,1.1894708512384753,1.3545102003060652,0.0,0.7533680065043284,0.814853017019082,0.9767921609076844,0.13216352488208194,0.026792160907684437,0.13519589309514599,1.5965169086359228,,,,,,,,,,,,
run,61,charge_bin_conformal68_budget0.20,cnn1d,1D-CNN residual scale model,,2239,928,1,1.4869824067250852,1.713410929769287,0.0,1.0772983646124983,0.547119249665029,0.9495310406431443,0.13557024247197103,0.00046895935685564716,0.07111252214710832,1.562921468505463,,,,,,,,,,,,
run,62,charge_bin_conformal68_budget0.20,cnn1d,1D-CNN residual scale model,,1937,804,1,1.2440175597998542,1.4046992084521914,0.0,0.7777351099712617,0.8105317501290655,0.9855446566855963,0.1278422579920655,0.035544656685596365,0.12855060156880005,1.558699219376399,,,,,,,,,,,,
run,63,charge_bin_conformal68_budget0.20,cnn1d,1D-CNN residual scale model,,888,366,1,1.1748155591287126,1.3680366166019917,0.0,0.7665110052464852,0.7882882882882883,0.9831081081081081,0.10559879615128831,0.03310810810810816,0.12406529967097042,1.4651492973626115,,,,,,,,,,,,
run,65,charge_bin_conformal68_budget0.20,cnn1d,1D-CNN residual scale model,,158,66,1,1.332851362716896,1.502895821769123,0.0,0.9199746704960203,0.7341772151898734,0.9873417721518988,0.05148772305287341,0.03734177215189882,0.05628494156958397,1.467507796801163,,,,,,,,,,,,
run,58,charge_bin_conformal68_budget0.20,gradient_boosted_trees,HistGradientBoosting residual scale model,,175,72,1,1.2371749244411125,1.6079510953335092,0.0,0.6420708059816557,0.7828571428571428,0.9885714285714285,0.10016765072014278,0.03857142857142859,0.16555609110330524,1.917903815393079,,,,,,,,,,,,
run,59,charge_bin_conformal68_budget0.20,gradient_boosted_trees,HistGradientBoosting residual scale model,,1831,760,1,1.2426063214914969,1.4126662144750823,0.0,0.681136812155133,0.8170398689240852,0.9863462588749318,0.13435037678708517,0.036346258874931814,0.163186607835628,1.6988729994078002,,,,,,,,,,,,
run,60,charge_bin_conformal68_budget0.20,gradient_boosted_trees,HistGradientBoosting residual scale model,,1939,804,1,1.186392636450079,1.3577527001537233,0.0,0.6206788668148304,0.8777720474471377,0.9912325941206808,0.19508255531013763,0.04123259412068081,0.20521209420532935,1.9078592235828318,,,,,,,,,,,,
run,61,charge_bin_conformal68_budget0.20,gradient_boosted_trees,HistGradientBoosting residual scale model,,2239,929,1,1.54990959012737,1.8358656846472565,0.0,0.9827540978948754,0.6016078606520768,0.9571237159446181,0.0810816314849232,0.007123715944618136,0.035150416511555295,1.664732365404136,,,,,,,,,,,,
run,62,charge_bin_conformal68_budget0.20,gradient_boosted_trees,HistGradientBoosting residual scale model,,1937,802,1,1.2803668409082554,1.446571570684575,0.0,0.6106540057342702,0.8833247289623128,0.9855446566855963,0.2006352368253128,0.035544656685596365,0.20850862925887967,2.170907822323129,,,,,,,,,,,,
run,63,charge_bin_conformal68_budget0.20,gradient_boosted_trees,HistGradientBoosting residual scale model,,888,365,1,1.2396131027108757,1.391052869378182,0.0,0.6268780651764344,0.8704954954954955,0.9921171171171171,0.1878060033584955,0.04211711711711719,0.20101501843305944,2.0410317766808896,,,,,,,,,,,,
run,65,charge_bin_conformal68_budget0.20,gradient_boosted_trees,HistGradientBoosting residual scale model,,158,66,1,1.161236021539234,1.4312620272061978,0.0,0.5539714252891976,0.8860759493670886,0.9873417721518988,0.20338645723008852,0.03734177215189882,0.22891893469759658,1.9720569978367246,,,,,,,,,,,,
run,58,charge_bin_conformal68_budget0.20,mlp,MLP residual scale model,,175,73,1,1.3777719581114773,1.725803744096993,0.0,0.6766503417156862,0.7428571428571429,0.9828571428571429,0.06016765072014285,0.03285714285714292,0.13879148395386653,2.025857185287716,,,,,,,,,,,,
run,59,charge_bin_conformal68_budget0.20,mlp,MLP residual scale model,,1831,760,1,1.3279527368826571,1.4387454478216257,0.0,0.6997614880214205,0.8148552703440742,0.9852539595849262,0.1321657782070742,0.035253959584926275,0.15588608325686001,1.87432981619252,,,,,,,,,,,,
run,60,charge_bin_conformal68_budget0.20,mlp,MLP residual scale model,,1939,805,1,1.2980079607192505,1.4073993274035814,0.0,0.691894172403788,0.8009283135636927,0.9716348633316142,0.11823882142669262,0.02163486333161424,0.14932650411817294,1.929552046390447,,,,,,,,,,,,
run,61,charge_bin_conformal68_budget0.20,mlp,MLP residual scale model,,2239,929,1,1.5548037846378806,1.7773359290680564,0.0,0.8813549625987431,0.6485037963376508,0.9736489504242966,0.03418569579934927,0.0236489504242966,0.05882656120830091,1.866112431413297,,,,,,,,,,,,
run,62,charge_bin_conformal68_budget0.20,mlp,MLP residual scale model,,1937,803,1,1.3511625914335037,1.4495390781828268,0.0,0.6564470433219687,0.8611254517294786,0.9845121321631388,0.1784359595924786,0.034512132163138864,0.18550034947788294,2.2862559254536285,,,,,,,,,,,,
run,63,charge_bin_conformal68_budget0.20,mlp,MLP residual scale model,,888,365,1,1.2822001907624814,1.420902495737184,0.0,0.6223785288000553,0.8558558558558559,0.9831081081081081,0.17316636371885585,0.03310810810810816,0.19463198100896958,2.1548138860262323,,,,,,,,,,,,
run,65,charge_bin_conformal68_budget0.20,mlp,MLP residual scale model,,158,66,1,1.3767108537700916,1.544507577401818,0.0,0.703390302509645,0.8481012658227848,0.9556962025316456,0.16541177368578475,0.0056962025316456,0.15590589123592846,2.007713003050918,,,,,,,,,,,,
run,58,charge_bin_conformal68_budget0.20,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,,175,73,1,1.2822111201403708,1.5469080547414567,0.0,0.8765810057817442,0.6457142857142857,0.9885714285714285,0.036975206422714346,0.03857142857142859,0.0663218764041329,1.5174396027683095,,,,,,,,,,,,
run,59,charge_bin_conformal68_budget0.20,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,,1831,760,1,1.2491327765268998,1.3539133637953547,0.0,0.9078849240286324,0.744401966138722,0.9705079191698526,0.06171247400172197,0.020507919169852618,0.05811182304764739,1.5209241754326974,,,,,,,,,,,,
run,60,charge_bin_conformal68_budget0.20,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,,1939,805,1,1.1746588716444473,1.3430770737620172,0.0,0.7723305048972904,0.7684373388344508,0.9793708096957194,0.08574784669745072,0.02937080969571948,0.11426271716529328,1.509516432896512,,,,,,,,,,,,
run,61,charge_bin_conformal68_budget0.20,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,,2239,928,1,1.4395464745656583,1.7251451024208329,0.0,0.9182061000512187,0.6400178651183565,0.9825815096025011,0.042671627018643576,0.03258150960250117,0.05234901218997534,1.652296757705217,,,,,,,,,,,,
run,62,charge_bin_conformal68_budget0.20,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,,1937,801,1,1.2472712828696675,1.3923803596463762,0.0,0.8173958413161795,0.8002065049044915,0.966959215281363,0.11751701276749149,0.016959215281363016,0.105693462244225,1.6447498490538863,,,,,,,,,,,,
run,63,charge_bin_conformal68_budget0.20,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,,888,366,1,1.3144248441717326,1.4732839451252226,0.0,0.9364500084018472,0.6959459459459459,0.9740990990990991,0.013256453808945912,0.02409909909909913,0.03363518150206594,1.51546858296179,,,,,,,,,,,,
run,65,charge_bin_conformal68_budget0.20,phase_conformal_gated_cnn,Phase-conformal atom-gated CNN,,158,66,1,1.3477055670765217,1.5098246763880083,0.0,0.7962860939340595,0.8417721518987342,1.0,0.1590826597617342,0.050000000000000044,0.13759885527589158,1.6246923719980197,,,,,,,,,,,,
run,58,charge_bin_conformal68_budget0.20,ridge,Ridge residual scale model,,175,72,1,1.1749418635819506,1.4395214097211027,0.0,0.6876578085485314,0.7314285714285714,0.9942857142857143,0.0487390792915714,0.04428571428571437,0.13512232834291812,1.7033233301332016,,,,,,,,,,,,
run,59,charge_bin_conformal68_budget0.20,ridge,Ridge residual scale model,,1831,761,1,1.266199758514263,1.354157380282927,0.0,0.7619502488400753,0.766794101583834,0.9765155652648826,0.08410460944683396,0.026515565264882635,0.11622330862388042,1.7139139307079059,,,,,,,,,,,,
run,60,charge_bin_conformal68_budget0.20,ridge,Ridge residual scale model,,1939,802,1,1.186399173491905,1.3052444288136118,0.0,0.602690268930018,0.8540484785972151,0.9948427024239299,0.17135898646021508,0.04484270242392996,0.20450380665137569,1.997608075593842,,,,,,,,,,,,
run,61,charge_bin_conformal68_budget0.20,ridge,Ridge residual scale model,,2239,929,1,1.5874495164052576,1.8881926759020895,0.0,0.9002970603890581,0.5765966949531041,0.9575703439035284,0.10609279718389597,0.007570343903528398,0.07112202689945542,1.7658023288370899,,,,,,,,,,,,
run,62,charge_bin_conformal68_budget0.20,ridge,Ridge residual scale model,,1937,802,1,1.2892351777132849,1.3735923967745851,0.0,0.5386002848728594,0.9070727929788333,0.9989674754775426,0.22438330084183322,0.048967475477542655,0.24491683048217217,2.3361379374892017,,,,,,,,,,,,
run,63,charge_bin_conformal68_budget0.20,ridge,Ridge residual scale model,,888,365,1,1.1960475873947176,1.2835956425582995,0.0,0.5591316389004739,0.9099099099099099,0.9977477477477478,0.2272204177729099,0.047747747747747815,0.23861217554006128,2.1758921564728415,,,,,,,,,,,,
run,65,charge_bin_conformal68_budget0.20,ridge,Ridge residual scale model,,158,65,1,1.1922564174446948,1.3065985144351322,0.0,0.5955668764318796,0.8481012658227848,0.9936708860759493,0.16541177368578475,0.04367088607594938,0.2045052611099515,1.8516091976923639,,,,,,,,,,,,
run,58,charge_bin_conformal68_budget0.20,traditional,S02/S03/S04 atom robust-width baseline,,175,73,1,1.2007003157590834,1.7515255108564616,0.0,0.9494340879527523,0.7142857142857143,0.8571428571428571,0.03159622214871427,0.09285714285714286,0.05833975901770161,2.4203320163633752,,,,,,,,,,,,
run,59,charge_bin_conformal68_budget0.20,traditional,S02/S03/S04 atom robust-width baseline,,1831,758,1,1.3350507983792108,1.4848011326839778,0.0,0.6418832729469216,0.8328782086291644,0.9044238121245222,0.15018871649216436,0.04557618787547779,0.18462721047357353,2.8386326782599776,,,,,,,,,,,,
run,60,charge_bin_conformal68_budget0.20,traditional,S02/S03/S04 atom robust-width baseline,,1939,800,1,1.2200297868258354,1.385214169414869,0.0,0.713783036344845,0.7993811242908716,0.8731304796286746,0.11669163215387157,0.07686952037132533,0.159926038726784,2.3721568482812403,,,,,,,,,,,,
run,61,charge_bin_conformal68_budget0.20,traditional,S02/S03/S04 atom robust-width baseline,,2239,929,1,1.824899414720955,2.2698040503174046,0.0,1.121370819260378,0.5194283162125949,0.8329611433675748,0.16326117592440514,0.11703885663242519,0.13389028393906943,1.9202000110100865,,,,,,,,,,,,
run,62,charge_bin_conformal68_budget0.20,traditional,S02/S03/S04 atom robust-width baseline,,1937,804,1,1.3290545117534132,1.4958896055200188,0.0,0.6279131615244555,0.8265358802271554,0.898812596799174,0.14384638809015537,0.05118740320082593,0.18904020992217527,2.633795101422639,,,,,,,,,,,,
run,63,charge_bin_conformal68_budget0.20,traditional,S02/S03/S04 atom robust-width baseline,,888,365,1,1.2685375428025594,1.5154335457144466,0.0,0.6355945091642776,0.8186936936936937,0.9054054054054054,0.13600420155669368,0.04459459459459458,0.18166809566233688,2.8400813942419227,,,,,,,,,,,,
run,65,charge_bin_conformal68_budget0.20,traditional,S02/S03/S04 atom robust-width baseline,,158,66,1,1.4086310591236786,1.7026111362262286,0.0,0.7053684093122988,0.7784810126582279,0.879746835443038,0.09579152052122786,0.07025316455696196,0.15355875858863033,2.880612111660352,,,,,,,,,,,,
run,58,charge_bin_conformal95_budget0.00,cnn1d,1D-CNN residual scale model,,219,73,1,1.4039555478213432,2.6471602819037408,0.0182648401826484,0.51664521750664,0.9497716894977168,0.9954337899543378,0.2670821973607168,0.04543378995433789,0.26529025660280486,3.154372410361507,,,,,,,,,,,,
run,59,charge_bin_conformal95_budget0.00,cnn1d,1D-CNN residual scale model,,2289,763,1,1.4608511677820182,2.696748357173367,0.014416775884665793,0.5094079148675131,0.947138488422892,0.9916994320664045,0.264448996285892,0.041699432066404585,0.2655801711615945,3.0771701669185094,,,,,,,,,,,,
run,60,charge_bin_conformal95_budget0.00,cnn1d,1D-CNN residual scale model,,2424,808,1,1.3738857922491532,2.4464820610486835,0.014026402640264026,0.43110359800644976,0.959983498349835,0.9954620462046204,0.27729400621283495,0.045462046204620465,0.29721748480366855,3.5429550169907835,,,,,,,,,,,,
run,61,charge_bin_conformal95_budget0.00,cnn1d,1D-CNN residual scale model,,2799,933,1,1.86024403408094,3.0508301513951057,0.02965344765987853,0.5987471623089521,0.9188996070025008,0.9899964272954627,0.2362101148655008,0.03999642729546271,0.2258197932840038,3.4878377956665334,,,,,,,,,,,,
run,62,charge_bin_conformal95_budget0.00,cnn1d,1D-CNN residual scale model,,2421,807,1,1.4473126984541544,2.701217100502907,0.011565468814539447,0.4414602906111613,0.9640644361833953,0.9933911606774061,0.2813749440463953,0.043391160677406115,0.29443527137088005,3.7106585984575986,,,,,,,,,,,,
run,63,charge_bin_conformal95_budget0.00,cnn1d,1D-CNN residual scale model,,1110,370,1,1.3404231889318217,2.589172390556064,0.018018018018018018,0.43437338968420786,0.9603603603603603,0.9954954954954955,0.2776708682233603,0.045495495495495586,0.296264324678216,3.279243806081455,,,,,,,,,,,,
run,65,charge_bin_conformal95_budget0.00,cnn1d,1D-CNN residual scale model,,198,66,1,1.4547422594666517,1.972202886780474,0.010101010101010102,0.5394640227606393,0.9595959595959596,1.0,0.2769064674589595,0.050000000000000044,0.2624808148994401,2.9664184451050626,,,,,,,,,,,,
run,58,charge_bin_conformal95_budget0.00,gradient_boosted_trees,HistGradientBoosting residual scale model,,219,73,1,1.4616986823631595,2.9149066149606075,0.0228310502283105,0.37709139335014563,0.9771689497716894,0.9863013698630136,0.2944794576346894,0.03630136986301369,0.3178964780491858,4.182031566712087,,,,,,,,,,,,
run,59,charge_bin_conformal95_budget0.00,gradient_boosted_trees,HistGradientBoosting residual scale model,,2289,763,1,1.449954031665229,2.441075156885455,0.013543031891655745,0.3960637073491306,0.9554390563564875,0.9982525120139799,0.2727495642194875,0.048252512013979953,0.30831278962811226,3.775236377038804,,,,,,,,,,,,
run,60,charge_bin_conformal95_budget0.00,gradient_boosted_trees,HistGradientBoosting residual scale model,,2424,808,1,1.3859876921461796,2.3823980955426625,0.02103960396039604,0.35363759997812405,0.9665841584158416,0.9946369636963697,0.2838946662788415,0.044636963696369714,0.32496467666569573,4.184966332948323,,,,,,,,,,,,
run,61,charge_bin_conformal95_budget0.00,gradient_boosted_trees,HistGradientBoosting residual scale model,,2799,933,1,1.9275565211044423,3.055737722053301,0.03751339764201501,0.5873490502601223,0.8492318685244731,0.9885673454805287,0.16654237638747305,0.03856734548052876,0.20592022386929318,3.5495082491654895,,,,,,,,,,,,
run,62,charge_bin_conformal95_budget0.00,gradient_boosted_trees,HistGradientBoosting residual scale model,,2421,807,1,1.4706176246548182,2.670499432049497,0.01321767864518794,0.3378445148882762,0.9694341181330028,0.9975216852540273,0.2867446259960028,0.047521685254027335,0.3321405987872513,4.6225787883447165,,,,,,,,,,,,
run,63,charge_bin_conformal95_budget0.00,gradient_boosted_trees,HistGradientBoosting residual scale model,,1110,370,1,1.4293823911254206,2.3754833070982264,0.014414414414414415,0.3459027633178351,0.9711711711711711,0.9990990990990991,0.2884816790341711,0.04909909909909915,0.3305593382718117,4.442284397738019,,,,,,,,,,,,
run,65,charge_bin_conformal95_budget0.00,gradient_boosted_trees,HistGradientBoosting residual scale model,,198,66,1,1.4532458185519155,2.009906270408311,0.010101010101010102,0.3013874279673048,0.9646464646464646,1.0,0.2819569725094646,0.050000000000000044,0.3435231815140533,4.165583031153653,,,,,,,,,,,,
run,58,charge_bin_conformal95_budget0.00,mlp,MLP residual scale model,,219,73,1,1.6339445465206723,2.765166677543108,0.0182648401826484,0.37998743430076787,0.9497716894977168,0.9954337899543378,0.2670821973607168,0.04543378995433789,0.3108428510047623,4.305527471043542,,,,,,,,,,,,
run,59,charge_bin_conformal95_budget0.00,mlp,MLP residual scale model,,2289,763,1,1.5275712609098593,2.658536790112192,0.013979903888160769,0.40651507872134685,0.944954128440367,0.9943206640454347,0.26226463630336694,0.04432066404543478,0.3000234072091516,3.9405327903592315,,,,,,,,,,,,
