event_id,run,pair,stave_a,stave_b,residual_ns,abs_residual_ns,delta_lowering_adc,abs_delta_lowering_adc,max_lowering_adc,sum_lowering_adc,delta_lowering_frac,max_lowering_frac,delta_log_amp,min_log_amp,delta_peak_sample,mean_peak_sample,delta_area_over_amp,mean_area_over_amp,delta_positive_area_over_amp,mean_positive_area_over_amp,max_tail_area_frac,delta_tail_area_frac,max_width20_samples,delta_width20_samples,max_width50_samples,max_pretrigger_abs_adc,delta_pretrigger_abs_adc,max_pretrigger_ptp_adc,max_late_abs_adc,delta_late_abs_adc,most_negative_postpeak_adc,has_pretrigger_anomaly,has_late_anomaly,centered_residual_ns,tail_abs_gt_threshold
51:194020:14763:193984,51,B6-B8,B6,B8,0.5725056375813864,0.5725056375813864,0.0,0.0,0.0,0.0,0.0,0.0,-0.3368874998579283,8.037704722959287,0.0,6.0,-1.352113727686687,8.795623837506295,-1.3510968121655456,8.798670073557325,0.6796133054108021,-0.04413572256479825,14.0,-2.0,10.0,27.5,2.0,36.0,2799.5,-1898.0,0.0,False,True,-0.07491083941565435,False
51:194082:14821:194046,51,B4-B6,B4,B6,-5.742507734303899,5.742507734303899,0.0,0.0,0.0,0.0,0.0,0.0,-0.05658859949708184,7.964503363551548,1.0,16.5,0.6330007313975177,3.573277103007778,0.6037277510406023,3.590347529208489,0.0,0.0,5.0,1.0,4.0,12.5,-1.5,18.0,3043.5,-167.5,0.0,False,True,-1.1750551383897196,False
51:194082:14821:194046,51,B4-B8,B4,B8,-3.447189155036,3.447189155036,0.0,0.0,0.0,0.0,0.0,0.0,-0.4594774461425102,7.964503363551548,2.0,16.0,0.44994435496037966,3.664805291226347,0.43700718865500887,3.673707810401286,0.2363520813473149,-0.2363520813473149,5.0,1.0,4.0,11.0,6.0,13.0,4554.0,-1678.0,0.0,False,True,0.32385968989682823,False
51:194082:14821:194046,51,B6-B8,B6,B8,2.2953185792678994,2.2953185792678994,0.0,0.0,0.0,0.0,0.0,0.0,-0.40288884664542834,8.02109196304863,1.0,15.5,-0.183056376437138,3.348304925527588,-0.1667205623855934,3.3718439348809843,0.2363520813473149,-0.2363520813473149,4.0,0.0,4.0,12.5,7.5,18.0,4554.0,-1510.5,0.0,False,True,1.6479021022708586,False
52:194619:15319:194582,52,B4-B6,B4,B6,-3.134375933445014,3.134375933445014,0.0,0.0,0.0,0.0,0.0,0.0,-0.13413710027262837,7.894318063841624,0.0,14.0,0.15845566382066245,5.047590519451101,0.17940044861608584,5.07404464700863,0.37612877895563407,-0.040387663671034246,6.0,0.0,5.0,9.0,0.0,17.0,3066.0,-385.0,0.0,False,True,1.4330766624691655,False
52:194619:15319:194582,52,B4-B8,B4,B8,-3.4811519699812408,3.4811519699812408,0.0,0.0,0.0,0.0,0.0,0.0,-0.19332222393735954,7.894318063841624,0.0,14.0,0.11851832062057799,5.067559191051144,0.14161145600772684,5.092939143312809,0.3839138152659607,-0.04817269998136087,6.0,0.0,5.0,24.0,-15.0,36.0,3253.0,-572.0,0.0,False,True,0.28989687495158734,False
52:194619:15319:194582,52,B6-B8,B6,B8,-0.3467760365362267,0.3467760365362267,0.0,0.0,0.0,0.0,0.0,0.0,-0.059185123664731165,8.028455164114252,0.0,14.0,-0.03993734320008446,4.988331359140812,-0.037788992608358996,5.003238919004766,0.3839138152659607,-0.007785036310326621,6.0,0.0,5.0,24.0,-15.0,36.0,3253.0,-187.0,0.0,False,True,-0.9941925135332674,False
52:194795:15485:194758,52,B4-B6,B4,B6,-3.7853553001980806,3.7853553001980806,88.57499999999982,88.57499999999982,94.8149999999996,101.05499999999938,0.05405625307707469,0.05647111375818916,-0.43093171454522494,7.426549072397305,-1.0,5.5,-0.5003247639295836,6.924373221750378,-0.3789335849696771,7.011384600704016,0.50174611489436,0.03907077765568645,10.0,-1.0,7.0,843.0,111.0,963.0,323.0,-255.0,-12.0,True,True,0.782097295716099,False
52:194795:15485:194758,52,B4-B8,B4,B8,-2.8074733739437967,2.8074733739437967,93.07499999999982,93.07499999999982,94.8149999999996,96.55499999999938,0.05582282761809982,0.05647111375818916,-0.46888693454566077,7.426549072397305,-1.0,5.5,-1.2210946743723872,7.2847581769717795,-1.1031939652532516,7.373514790845803,0.50174611489436,0.01742473837233477,11.0,-2.0,8.0,850.0,-7.0,963.0,438.0,-370.0,-12.0,True,True,0.9635754709890314,False
52:194795:15485:194758,52,B6-B8,B6,B8,0.9778819262542839,0.9778819262542839,4.5,4.5,6.239999999999782,7.979999999999563,0.0017665745410251291,0.0024148606811144665,-0.03795522000043583,7.85748078694253,0.0,6.0,-0.7207699104428036,7.534920558936571,-0.7242603802835745,7.562981583330642,0.4843213765220253,-0.02164603928335168,11.0,-1.0,8.0,850.0,-118.0,892.0,438.0,-115.0,0.0,True,True,0.3304654492572432,False
52:195180:15844:195142,52,B4-B6,B4,B6,-3.901953631990615,3.901953631990615,0.0,0.0,0.0,0.0,0.0,0.0,-0.0728965849674248,7.047951909475421,-1.0,9.5,0.11073996728829716,6.966813574424577,0.10075320639944874,6.973546841776352,0.46042853604161504,0.06874580722904566,10.0,-1.0,7.0,10.5,-9.0,19.0,613.5,-102.0,0.0,False,True,0.6654989639235644,False
52:195180:15844:195142,52,B4-B8,B4,B8,-3.7315461186510035,3.7315461186510035,0.0,0.0,0.0,0.0,0.0,0.0,-0.8337968115091607,7.047951909475421,0.0,9.0,-0.1525095486357122,7.098438332386582,-0.16625596956594446,7.107051429759048,0.5410537928136163,-0.08062525677200127,10.0,-1.0,7.0,6.5,-5.0,12.0,1497.5,-986.0,0.0,False,True,0.03950272628182461,False
52:195180:15844:195142,52,B6-B8,B6,B8,0.17040751333961168,0.17040751333961168,0.0,0.0,0.0,0.0,0.0,0.0,-0.760900226541736,7.120848494442845,1.0,9.5,-0.26324951592400936,7.043068348742433,-0.2670091759653932,7.056674826559324,0.5410537928136163,-0.14937106400104694,10.0,0.0,7.0,10.5,4.0,19.0,1497.5,-884.0,0.0,False,True,-0.47700896365742906,False
52:196182:391:196144,52,B4-B6,B4,B6,-5.764627450980392,5.764627450980392,0.0,0.0,0.0,0.0,0.0,0.0,-0.2135150359947353,7.395107546562485,0.0,7.0,0.42354744329792204,7.373352277121783,0.4225076553926872,7.3787891962741545,0.528603088856569,-0.03115390268764845,11.0,1.0,7.0,26.0,16.5,32.0,467.5,-76.5,0.0,False,True,-1.197174855066212,False
52:196182:391:196144,52,B4-B8,B4,B8,-4.511801678462312,4.511801678462312,0.0,0.0,0.0,0.0,0.0,0.0,-0.7117084923845667,7.395107546562485,1.0,6.5,-1.2978655573209323,8.23405877743121,-1.3013924404444595,8.240739244192728,0.6993284493284493,-0.2018792631595287,13.0,-2.0,9.0,26.0,5.0,32.0,1358.0,-967.0,0.0,False,True,-0.7407528335294842,False
52:196182:391:196144,52,B6-B8,B6,B8,1.2528257725180794,1.2528257725180794,0.0,0.0,0.0,0.0,0.0,0.0,-0.49819345638983137,7.608622582557221,1.0,6.5,-1.7214130006188544,8.022285055782248,-1.7239000958371467,8.029485416496385,0.6993284493284493,-0.17072536047188025,13.0,-3.0,9.0,21.0,-11.5,31.0,1358.0,-890.5,0.0,False,True,0.6054092955210386,False
52:196328:530:196290,52,B4-B6,B4,B6,-4.785048847012149,4.785048847012149,-77.69750000000022,77.69750000000022,77.69750000000022,77.69750000000022,-0.03166802527002251,0.03166802527002251,-0.13268781756177095,7.672990535936337,0.0,16.0,0.7894624991089794,3.1886990506549586,0.49368413060064054,3.3621874902035196,0.0,0.0,4.0,0.0,4.0,60.5,-54.0,69.0,2453.5,-305.0,0.0,False,True,-0.21759625109796943,False
52:196328:530:196290,52,B4-B8,B4,B8,-3.212353379165819,3.212353379165819,0.0,0.0,0.0,0.0,0.0,0.0,-0.4545616827186221,7.672990535936337,0.0,16.0,0.27963470133188206,3.4436129495435073,0.28573905188546744,3.466160029561106,0.0,0.0,4.0,0.0,4.0,15.5,-9.0,25.0,3385.5,-1237.0,0.0,False,True,0.5586954657670091,False
52:196328:530:196290,52,B6-B8,B6,B8,1.57269546784633,1.57269546784633,77.69750000000022,77.69750000000022,77.69750000000022,77.69750000000022,0.03166802527002251,0.03166802527002251,-0.3218738651568511,7.805678353498108,0.0,16.0,-0.5098277977770973,3.0488816999890176,-0.2079450787151731,3.219317964260786,0.0,0.0,4.0,0.0,3.0,60.5,45.0,69.0,3385.5,-932.0,0.0,False,True,0.9252789908492893,False
52:196458:653:196420,52,B4-B6,B4,B6,-6.5898627315745415,6.5898627315745415,0.0,0.0,0.0,0.0,0.0,0.0,0.12111257522574626,7.549082710812286,0.0,11.0,0.670281067216858,6.686563083661117,0.6694994300946888,6.693021580168525,0.43611203181968844,-0.03394028445965658,10.0,1.0,7.0,11.5,8.5,19.0,1475.5,163.5,0.0,False,True,-2.022410135660362,False
52:196458:653:196420,52,B4-B8,B4,B8,-5.257473568038847,5.257473568038847,0.0,0.0,0.0,0.0,0.0,0.0,-0.42646991959299463,7.670195286038032,1.0,10.5,-0.5831707163176594,7.3132889754283745,-0.588527257716347,7.3220349240740426,0.6165476690466191,-0.2143759216865872,10.0,0.0,8.0,11.5,0.0,19.0,3147.5,-1672.0,0.0,False,True,-1.486424723106019,False
52:196458:653:196420,52,B6-B8,B6,B8,1.3323891635356944,1.3323891635356944,0.0,0.0,0.0,0.0,0.0,0.0,-0.5475824948187409,7.549082710812286,1.0,10.5,-1.2534517835345174,6.978148441819946,-1.2580266878110358,6.987285209026698,0.6165476690466191,-0.18043563722693062,10.0,-1.0,8.0,11.5,-8.5,17.0,3147.5,-1835.5,0.0,False,True,0.6849726865386536,False
52:197817:1922:197778,52,B4-B6,B4,B6,-1.1420294685644805,1.1420294685644805,88.51000000000022,88.51000000000022,156.3125,224.11499999999978,0.039173059735754315,0.06479274611398964,-0.0925378223750144,7.788833255100547,0.0,5.0,-0.4091787667551925,6.893086792704022,-0.32104500126768265,7.008190894416225,0.5383459835547122,-0.032020317695148015,10.0,0.0,7.0,1093.5,21.0,1286.0,259.5,-146.0,0.0,True,False,3.425423127349699,False
52:197817:1922:197778,52,B4-B8,B4,B8,0.3403729151639858,0.3403729151639858,74.4375,74.4375,156.3125,238.1875,0.043663713855925115,0.06479274611398964,-0.47372571791011,7.788833255100547,0.0,5.0,-3.2733090422864777,8.325151930469664,-3.1858799933143906,8.440608390439579,0.6546296296296297,-0.1483039637700655,15.0,-5.0,11.0,2130.0,-1036.5,2270.0,1544.0,-1430.5,0.0,True,True,4.111421760096814,False
52:197817:1922:197778,52,B6-B8,B6,B8,1.4824023837284663,1.4824023837284663,-14.072500000000218,14.072500000000218,81.875,149.67749999999978,0.0044906541201708075,0.025619686378235324,-0.3811878955350956,7.881371077475562,0.0,5.0,-2.864130275531285,8.52974131384726,-2.864834992046708,8.60113089107342,0.6546296296296297,-0.11628364607491748,15.0,-5.0,11.0,2130.0,-1057.5,2270.0,1544.0,-1284.5,0.0,True,True,0.8349859067314256,False
52:198394:2456:198355,52,B4-B6,B4,B6,-3.8382624539639636,3.8382624539639636,0.0,0.0,0.0,0.0,0.0,0.0,0.21390625680039754,7.492481710587662,-1.0,11.5,-0.19136500935148515,6.561133776339034,-0.1839503958106148,6.569580419602358,0.49475330090340514,0.07340992362782445,9.0,0.0,7.0,13.5,7.0,18.0,1679.5,76.0,0.0,False,True,0.729190141950216,False
52:198394:2456:198355,52,B4-B8,B4,B8,-3.1543784394657735,3.1543784394657735,0.0,0.0,0.0,0.0,0.0,0.0,-0.6803547946441126,7.70638796738806,0.0,11.0,-0.36942052320850394,6.650161533267543,-0.36695318286135326,6.661081813127728,0.5523551056425967,-0.057601804739191576,9.0,0.0,8.0,21.5,-8.0,41.0,3454.5,-1775.0,0.0,False,True,0.6166704054670546,False
52:198394:2456:198355,52,B6-B8,B6,B8,0.6838840144981901,0.6838840144981901,0.0,0.0,0.0,0.0,0.0,0.0,-0.8942610514445102,7.492481710587662,1.0,11.5,-0.1780555138570188,6.745844037943286,-0.18300278705073847,6.753057011033036,0.5523551056425967,-0.13101172836701602,9.0,0.0,8.0,21.5,-15.0,41.0,3454.5,-1851.0,0.0,False,True,0.036467537501149394,False
52:198906:2928:198867,52,B4-B6,B4,B6,-4.248445645181292,4.248445645181292,0.0,0.0,0.0,0.0,0.0,0.0,0.046988509435919035,7.752764808851328,0.0,12.0,0.10373720411033105,6.239234308973945,0.10396960437159208,6.243218149843725,0.475532727146526,-0.04724042546618212,8.0,0.0,8.0,21.0,-14.0,27.0,2070.0,2.0,0.0,False,True,0.3190069507328879,False
52:198906:2928:198867,52,B4-B8,B4,B8,-5.127601101389374,5.127601101389374,0.0,0.0,0.0,0.0,0.0,0.0,0.0297411959234406,7.770012122363807,-1.0,12.5,0.2577343788221409,6.16223572161804,0.23543526459551867,6.177485319731762,0.4282923016803439,0.08099505147994657,8.0,0.0,8.0,9.5,-2.5,14.0,2223.5,-153.5,0.0,False,True,-1.3565522564565455,False
52:198906:2928:198867,52,B6-B8,B6,B8,-0.8791554562080819,0.8791554562080819,0.0,0.0,0.0,0.0,0.0,0.0,-0.017247313512478435,7.752764808851328,-1.0,12.5,0.15399717471180985,6.110367119562874,0.13146566022392658,6.125500517545966,0.475532727146526,0.1282354769461287,8.0,0.0,7.0,21.0,11.5,27.0,2223.5,-155.5,0.0,False,True,-1.5265719332051226,False
52:198939:2960:198900,52,B4-B6,B4,B6,-5.690427849692316,5.690427849692316,57.89500000000044,57.89500000000044,57.89500000000044,57.89500000000044,0.022207518220176616,0.022207518220176616,0.0042267113837954895,7.862112211662748,-1.0,5.5,-0.02753180810464695,7.420363525839818,0.039572402852814825,7.459308543491122,0.5704174787157658,0.05755049792562439,10.0,0.0,8.0,953.0,521.0,1050.0,430.0,-125.0,0.0,True,True,-1.1229752537781366,False
52:198939:2960:198900,52,B4-B8,B4,B8,-1.616694209391074,1.616694209391074,57.89500000000044,57.89500000000044,57.89500000000044,57.89500000000044,0.022207518220176616,0.022207518220176616,-0.5137737278213264,7.866338923046544,0.0,5.0,-2.029446888938673,8.421321066256832,-1.9686510391825047,8.463420264508782,0.6737456894458206,-0.10332821073005483,15.0,-5.0,10.0,1249.5,-296.5,1276.0,1819.5,-1514.5,0.0,True,True,2.154354635541754,False
52:198939:2960:198900,52,B6-B8,B6,B8,4.073733640301242,4.073733640301242,0.0,0.0,0.0,0.0,0.0,0.0,-0.5180004392051218,7.862112211662748,1.0,5.5,-2.001915080834026,8.435086970309154,-2.0082234420353196,8.443634063082374,0.6737456894458206,-0.16087870865567921,15.0,-5.0,10.0,1249.5,-817.5,1276.0,1819.5,-1389.5,0.0,True,True,3.4263171633042013,False
52:198983:3000:198944,52,B4-B6,B4,B6,-5.877069090185415,5.877069090185415,0.0,0.0,0.0,0.0,0.0,0.0,-0.45552678276028225,7.417880657633734,0.0,15.0,0.5525902774730751,4.343710869073616,0.522269313848243,4.36968540916179,0.21994066932418652,-0.03162982344977033,6.0,1.0,5.0,9.5,7.0,11.0,2625.5,-961.0,0.0,False,True,-1.3096164942712356,False
52:198983:3000:198944,52,B4-B8,B4,B8,-7.521887904584929,7.521887904584929,0.0,0.0,0.0,0.0,0.0,0.0,0.35783356830933855,7.060047089324396,-1.0,15.5,0.7240025699072743,4.2580047228565165,0.6957104829316361,4.282964824620094,0.18831084587441618,0.18831084587441618,6.0,1.0,5.0,13.5,-4.0,26.0,1664.5,501.0,0.0,False,True,-3.750839059652101,False
52:198983:3000:198944,52,B6-B8,B6,B8,-1.644818814399514,1.644818814399514,0.0,0.0,0.0,0.0,0.0,0.0,0.8133603510696208,7.060047089324396,-1.0,15.5,0.1714122924341992,3.9817095841199786,0.17344116908339302,4.021830167695972,0.21994066932418652,0.21994066932418652,5.0,0.0,4.0,13.5,-11.0,26.0,2625.5,1462.0,0.0,False,True,-2.2922352913965547,False
52:199492:3474:199453,52,B4-B6,B4,B6,-2.816535171795298,2.816535171795298,0.0,0.0,0.0,0.0,0.0,0.0,0.06367692960171834,7.146772179452637,0.0,6.0,0.8894834741139848,7.43843756054005,0.889833641404806,7.444916820702403,0.5129791022397151,0.044443697534097604,11.0,2.0,8.0,345.5,140.5,351.0,203.5,66.5,0.0,True,True,1.7509174241188816,False
52:199492:3474:199453,52,B4-B8,B4,B8,-2.8253887704848957,2.8253887704848957,0.0,0.0,0.0,0.0,0.0,0.0,-0.8162111618636541,7.210449109054355,-2.0,7.0,-0.5899460087254536,8.17815230195977,-0.5855788728902436,8.182623077849929,0.5129791022397151,0.16743763957731483,11.0,0.0,8.0,474.5,-129.0,481.0,761.5,-558.0,0.0,True,True,0.9456600744479324,False
52:199492:3474:199453,52,B6-B8,B6,B8,-0.008853598689597675,0.008853598689597675,0.0,0.0,0.0,0.0,0.0,0.0,-0.8798880914653724,7.146772179452637,-2.0,7.0,-1.4794294828394383,7.733410564902776,-1.4754125142950496,7.737706257147525,0.4685354047056175,0.12299394204321723,11.0,-2.0,8.0,474.5,-269.5,481.0,761.5,-624.5,0.0,True,True,-0.6562700756866384,False
52:199531:3509:199492,52,B4-B6,B4,B6,-5.6854596825554395,5.6854596825554395,0.0,0.0,0.0,0.0,0.0,0.0,-0.31379149041621446,7.5318202983546385,0.0,10.0,0.08377242685962916,7.316998803991789,0.0932157957474713,7.324070204511683,0.45536242802561483,-0.05907151893470575,11.0,-1.0,8.0,18.5,13.0,25.0,1617.5,-547.0,0.0,False,True,-1.11800708664126,False
52:199531:3509:199492,52,B4-B8,B4,B8,-5.84086781575386,5.84086781575386,0.0,0.0,0.0,0.0,0.0,0.0,-0.6607501727975347,7.5318202983546385,1.0,9.5,-1.0670767871729172,7.892423411008061,-1.0627567163247935,7.902056460547816,0.6358385297013456,-0.2395476206104365,11.0,-1.0,9.0,18.5,11.5,25.0,3169.0,-2098.5,0.0,False,True,-2.069818970821032,False
52:199531:3509:199492,52,B6-B8,B6,B8,-0.15540813319842073,0.15540813319842073,0.0,0.0,0.0,0.0,0.0,0.0,-0.3469586823813202,7.845611788770853,1.0,9.5,-1.1508492140325464,7.850537197578246,-1.1559725120722648,7.855448562674081,0.6358385297013456,-0.18047610167573075,11.0,0.0,9.0,7.0,-1.5,13.0,3169.0,-1551.5,0.0,False,True,-0.8028246101954615,False
52:199864:3815:199825,52,B4-B6,B4,B6,-4.631941520053807,4.631941520053807,0.0,0.0,0.0,0.0,0.0,0.0,-0.07941971336899734,7.884388239862454,0.0,9.0,-0.058935909701792966,7.326133993652931,-0.06283928775770153,7.333924823762068,0.5899943310657596,-0.06052490962079071,11.0,-1.0,7.0,14.0,-8.5,25.0,1810.0,-301.5,0.0,False,True,-0.06448892413962781,False
52:199864:3815:199825,52,B4-B8,B4,B8,-3.4778946100571986,3.4778946100571986,0.0,0.0,0.0,0.0,0.0,0.0,-0.34552279912332917,7.884388239862454,0.0,9.0,-1.384309831081981,7.988820954343025,-1.3910023524458053,7.998006356106119,0.638905075908603,-0.10943565446363412,11.0,-1.0,9.0,9.5,-4.0,13.0,3228.5,-1720.0,0.0,False,True,0.2931542348756295,False
52:199864:3815:199825,52,B6-B8,B6,B8,1.1540469099966089,1.1540469099966089,0.0,0.0,0.0,0.0,0.0,0.0,-0.26610308575433184,7.963807953231451,0.0,9.0,-1.325373921380188,8.018288909193922,-1.3281630646881037,8.02942599998497,0.638905075908603,-0.04891074484284341,11.0,0.0,9.0,14.0,4.5,25.0,3228.5,-1418.5,0.0,False,True,0.5066304329995681,False
52:201205:5067:201166,52,B4-B6,B4,B6,-6.427554585545877,6.427554585545877,0.0,0.0,0.0,0.0,0.0,0.0,0.042164761855200794,7.462502089806056,0.0,11.0,0.24227298033919187,6.6031818794255575,0.24324651483748116,6.613435954919458,0.47176741304540226,-0.05954087450522644,10.0,1.0,7.0,10.5,2.0,20.0,1308.5,-45.0,0.0,False,True,-1.8601019896316977,False
52:201205:5067:201166,52,B4-B8,B4,B8,-5.6978985158716995,5.6978985158716995,0.0,0.0,0.0,0.0,0.0,0.0,-0.38890522184364595,7.5046668516612565,0.0,11.0,-0.20252000293190964,6.825578371061107,-0.19625844350353283,6.833188434089966,0.48230922505250684,-0.07008268651233102,10.0,1.0,8.0,10.5,5.5,20.0,2082.0,-818.5,0.0,False,True,-1.9268496709388714,False
52:201205:5067:201166,52,B6-B8,B6,B8,0.7296560696741778,0.7296560696741778,0.0,0.0,0.0,0.0,0.0,0.0,-0.43106998369884675,7.462502089806056,0.0,11.0,-0.4447929832711015,6.704441880891512,-0.439504958341014,6.711565176671225,0.48230922505250684,-0.010541812007104578,9.0,0.0,8.0,8.5,3.5,16.0,2082.0,-773.5,0.0,False,True,0.0822395926771371,False
52:201496:5340:201457,52,B4-B6,B4,B6,-3.8977613428570095,3.8977613428570095,0.0,0.0,0.0,0.0,0.0,0.0,0.028054348403133922,7.916260494844103,0.0,10.0,0.5251418150796026,7.017542628028764,0.5458578228393431,7.035745915615986,0.53362829470958,-0.025897524545255624,10.0,0.0,8.0,17.5,-14.0,25.0,1925.5,116.0,0.0,False,True,0.6696912530571701,False
52:201496:5340:201457,52,B4-B8,B4,B8,-3.2570614273878533,3.2570614273878533,0.0,0.0,0.0,0.0,0.0,0.0,-0.1941038553138812,7.944314843247237,0.0,10.0,-0.5474978596103979,7.553862465373763,-0.5209818566750801,7.569165755373198,0.5873418666268612,-0.07961109646253683,10.0,0.0,8.0,6.5,-3.0,13.0,3182.5,-1257.0,0.0,False,True,0.5139874175449748,False
52:201496:5340:201457,52,B6-B8,B6,B8,0.6406999154691562,0.6406999154691562,0.0,0.0,0.0,0.0,0.0,0.0,-0.2221582037170151,7.916260494844103,0.0,10.0,-1.0726396746900004,7.291291557833962,-1.0668396795144233,7.296236843953526,0.5873418666268612,-0.05371357191728121,10.0,0.0,8.0,17.5,11.0,25.0,3182.5,-1373.0,0.0,False,True,-0.006716561527884579,False
52:201618:5455:201579,52,B4-B6,B4,B6,-6.419290813754827,6.419290813754827,0.0,0.0,0.0,0.0,0.0,0.0,0.07247793490976395,7.858447437573624,-1.0,12.5,0.26892483049451954,6.124796844012,0.2692113568133383,6.131126072761975,0.4622668579626973,0.09331134539016345,8.0,1.0,7.0,14.5,-1.5,25.0,2587.0,145.5,0.0,False,True,-1.8518382178406476,False
52:201618:5455:201579,52,B4-B8,B4,B8,-5.346371880292409,5.346371880292409,0.0,0.0,0.0,0.0,0.0,0.0,-0.2247238978826136,7.930925372483388,0.0,12.0,-0.2924351692301146,6.405476843874316,-0.28883459001458345,6.4101490461759365,0.5495771809139903,-0.08731032295129304,8.0,0.0,7.0,13.0,7.0,25.0,3228.0,-641.0,0.0,False,True,-1.575323035359581,False
52:201618:5455:201579,52,B6-B8,B6,B8,1.072918933462418,1.072918933462418,0.0,0.0,0.0,0.0,0.0,0.0,-0.29720183279237755,7.858447437573624,1.0,12.5,-0.5613599997246341,6.271014428627057,-0.5580459468279217,6.2755433677692665,0.5495771809139903,-0.1806216683414565,8.0,-1.0,7.0,14.5,8.5,24.0,3228.0,-786.5,0.0,False,True,0.4255024564653773,False
52:202583:6350:202544,52,B4-B6,B4,B6,-5.573336771236228,5.573336771236228,0.0,0.0,0.0,0.0,0.0,0.0,0.26315182489583133,7.601652178432628,0.0,13.0,0.27858959194123845,5.939844658504986,0.267532233345813,5.948062542566433,0.41005029445901214,-0.05422943664838742,8.0,1.0,7.0,25.5,-14.5,39.0,2530.0,534.5,0.0,False,True,-1.0058841753220484,False
52:202583:6350:202544,52,B4-B8,B4,B8,-5.933825879546816,5.933825879546816,0.0,0.0,0.0,0.0,0.0,0.0,-0.13050261696236198,7.86480400332846,0.0,13.0,0.04373824071970489,6.057270334115753,0.015746393561658856,6.07395546245851,0.441418408181414,-0.08559755037078925,8.0,1.0,7.0,33.0,-22.0,45.0,2927.0,-397.0,0.0,False,True,-2.1627770346139883,False
52:202583:6350:202544,52,B6-B8,B6,B8,-0.36048910831058834,0.36048910831058834,0.0,0.0,0.0,0.0,0.0,0.0,-0.3936544418581933,7.601652178432628,0.0,13.0,-0.23485135122153356,5.917975538145134,-0.25178583978415414,5.940189345785603,0.441418408181414,-0.031368113722401836,7.0,0.0,6.0,33.0,-7.5,45.0,2927.0,-931.5,0.0,False,True,-1.007905585307629,False
52:202714:6468:202675,52,B4-B6,B4,B6,-5.591178045882472,5.591178045882472,0.0,0.0,0.0,0.0,0.0,0.0,0.040527333548235234,7.881371077475562,-1.0,11.5,0.2611601652592066,6.680740672087378,0.24999211654245546,6.691404522280296,0.4808900244863196,0.07399625074941091,9.0,0.0,7.0,18.5,-10.5,26.0,2245.5,-154.5,0.0,False,True,-1.0237254499682926,False
52:202714:6468:202675,52,B4-B8,B4,B8,-1.8055436306112824,1.8055436306112824,0.0,0.0,0.0,0.0,0.0,0.0,-0.11596782368582126,7.921898411023797,-3.0,12.5,-1.0384369189502243,7.330539214192093,-1.0436963499815937,7.33824875554232,0.4808900244863196,0.3134628859160068,9.0,0.0,8.0,167.0,-159.0,184.0,3095.0,-1004.0,0.0,True,True,1.9655052143215457,False
52:202714:6468:202675,52,B6-B8,B6,B8,3.78563441527119,3.78563441527119,0.0,0.0,0.0,0.0,0.0,0.0,-0.1564951572340565,7.881371077475562,-2.0,13.0,-1.2995970842094309,7.19995913156249,-1.2936884665240491,7.213252697271093,0.4068937737369087,0.2394666351665959,9.0,0.0,8.0,167.0,-148.5,184.0,3095.0,-849.5,0.0,True,True,3.138217938274149,False
52:203539:7232:203500,52,B4-B6,B4,B6,-1.0245357736314702,1.0245357736314702,9.597499999999854,9.597499999999854,9.597499999999854,9.597499999999854,0.004375427399133738,0.004375427399133738,-0.16551057673565683,7.693709509128289,3.0,15.5,-0.8280769138135708,5.372324301447474,-0.7490520991150786,5.425358053204679,0.2714980350363019,-0.2714980350363019,7.0,0.0,6.0,15.5,7.0,28.0,2588.5,-395.0,0.0,False,True,3.5429168222827094,False
52:203539:7232:203500,52,B4-B8,B4,B8,-2.273173604325436,2.273173604325436,9.597499999999854,9.597499999999854,9.597499999999854,9.597499999999854,0.004375427399133738,0.004375427399133738,-0.003638848682046003,7.693709509128289,4.0,15.0,-0.4798245347461618,5.198198111913769,-0.43701719008440776,5.269340598689343,0.424409220709349,-0.424409220709349,7.0,0.0,6.0,15.5,4.0,28.0,2195.5,-2.0,0.0,False,True,1.4978752406073923,False
52:203539:7232:203500,52,B6-B8,B6,B8,-1.2486378306939656,1.2486378306939656,0.0,0.0,0.0,0.0,0.0,0.0,0.16187172805361083,7.697348357810335,1.0,13.5,0.348252379067409,5.612236568820554,0.3120349090306709,5.643866648246883,0.424409220709349,-0.15291118567304712,7.0,0.0,6.0,11.5,-3.0,22.0,2588.5,393.0,0.0,False,True,-1.8960543076910064,False
52:203843:7538:203804,52,B4-B6,B4,B6,-1.7015988861502116,1.7015988861502116,272.5750000000007,272.5750000000007,489.8100000000004,707.0450000000001,0.14629869401653667,0.22824324324324344,-0.21124255342697218,7.671826797878781,0.0,5.0,-1.342051901144762,6.417997059612455,-0.6933981549806418,6.972048564908774,0.5103082156478713,-0.08521326558457126,10.0,-1.0,8.0,1479.0,-2.0,1999.0,338.0,144.0,-338.0,True,True,2.865853709763968,False
52:203843:7538:203804,52,B4-B8,B4,B8,-0.7380301271497665,0.7380301271497665,130.8125,130.8125,489.8100000000004,848.8075000000008,0.13459579313237857,0.22824324324324344,-0.579967529326133,7.671826797878781,1.0,4.5,-3.1169913273757333,7.305466772727941,-2.4514732594186404,7.851086117127773,0.6953385446603058,-0.2702435945970057,13.0,-4.0,10.0,2893.5,-1416.5,3310.0,1165.5,-827.5,-338.0,True,True,3.0330187177830616,False
